T,C1,C2,C3,IC2,IC3,IIF,IM1,IM2,INA,O
19.780001,2.2329365e-09,7.0258378e-12,1.4832099e-14,8.0063772e-05,1.6902271e-07,0.025445398,0.97163618,0.0028377261,-3.3331864e-07,4.7814001e-07
19.799999,2.2217308e-09,6.9905796e-12,1.4757665e-14,7.9661986e-05,1.6817449e-07,0.025317704,0.97175908,0.0028428852,-3.3164594e-07,4.7574056e-07
19.82,2.2105815e-09,6.9554982e-12,1.4683608e-14,7.9262216e-05,1.6733054e-07,0.025190651,0.97188139,0.0028480447,-3.2998162e-07,4.7335314e-07
19.84,2.1994879e-09,6.9205934e-12,1.4609919e-14,7.8864447e-05,1.6649082e-07,0.025064236,0.97200304,0.0028532047,-3.2832565e-07,4.7097768e-07
19.860001,2.1884501e-09,6.8858634e-12,1.4536602e-14,7.8468678e-05,1.6565531e-07,0.024938455,0.9721241,0.0028583657,-3.2667799e-07,4.6861416e-07
19.879999,2.1774678e-09,6.8513077e-12,1.4463652e-14,7.8074896e-05,1.6482399e-07,0.024813306,0.97224444,0.002863527,-3.2503863e-07,4.6626249e-07
19.9,2.1665405e-09,6.8169255e-12,1.4391068e-14,7.7683086e-05,1.6399684e-07,0.024688784,0.97236419,0.0028686891,-3.2340745e-07,4.6392262e-07
19.92,2.1556681e-09,6.7827159e-12,1.431885e-14,7.7293247e-05,1.6317385e-07,0.024564886,0.97248334,0.0028738519,-3.2178448e-07,4.6159448e-07
19.940001,2.1448501e-09,6.748678e-12,1.4246993e-14,7.6905366e-05,1.6235499e-07,0.024441611,0.97260183,0.0028790154,-3.2016968e-07,4.5927806e-07
19.959999,2.1340867e-09,6.7148106e-12,1.4175496e-14,7.6519427e-05,1.6154024e-07,0.024318956,0.97271973,0.0028841794,-3.1856294e-07,4.5697323e-07
19.98,2.123377e-09,6.6811136e-12,1.4104358e-14,7.6135424e-05,1.6072957e-07,0.024196913,0.97283697,0.002889344,-3.1696428e-07,4.5467999e-07
20.0,2.1127211e-09,6.6475853e-12,1.4033577e-14,7.5753349e-05,1.5992298e-07,0.024075486,0.97295362,0.0028945091,-1.1658824e-06,4.5239824e-07
