Time,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,i1,d_R1,sP1R1,d_P1,sP1_prime_P1,s1,n,s3,d_P1_prime,i2,d_R2,sP2R2,d_P2,sP2_prime_P2,s2,d_P2_prime,sP3_prime_P2_prime,d_P3_prime,compartment,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16,React17
1.87,0.006441377361624422,0.07157890792778555,0.47711812369249146,0.06441377361624426,0.7157890792778561,1.227717704549083,0.5680103157349359,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015150763692276803,0.003047093560916433,0.016010054336207797,0.020533841317243843,0.05451787437038829,0.19877659219021165,0.1767627224655942,0.0,0.015150763692276812,0.03047093560916435,0.16010054336207807,0.2053384131724386,0.29961611742720123,0.45484485518134427,0.43185265703701464,0.21043646177347902
1.88,0.0064262444020971405,0.07144938740252171,0.47808571666668354,0.06426244402097145,0.7144938740252176,1.2282159829647927,0.5702214657723191,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015115169458172685,0.0030399349144120524,0.01598108448032203,0.020496685764161405,0.05434614067787996,0.1987333320747297,0.1771211963106729,0.0,0.015115169458172695,0.030399349144120544,0.15981084480322041,0.20496685764161418,0.2996090629188508,0.4550294573687964,0.43206732415265003,0.21125564863932877
1.89,0.00641114699497561,0.07132008482966976,0.47904722130343275,0.06411146994975614,0.7132008482966979,1.2287086424553952,0.5724265663634296,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015079658846882133,0.0030327930859732127,0.015952163373852236,0.020459592735087365,0.05417686023913947,0.1986888525565861,0.17747741454849575,0.0,0.015079658846882142,0.030327930859732143,0.15952163373852243,0.20459592735087376,0.29960193907445976,0.4552119778568748,0.43227892470107565,0.2120725943063234
1.9,0.006396085056732619,0.07119099989008235,0.48000267305359623,0.06396085056732623,0.7119099989008238,1.2291957093482113,0.5746256090650509,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015044231661940793,0.0030256680360873653,0.01592329094541472,0.020422562138467923,0.05401000524794848,0.1986431296802999,0.17783139031289633,0.0,0.015044231661940802,0.030256680360873672,0.15923290945414728,0.20422562138467934,0.29959474619966925,0.4553924263993253,0.4324874934400644,0.21288729564642003
1.91,0.006381058504036716,0.07106213226493223,0.48095210676256267,0.0638105850403672,0.7106213226493228,1.2296772098677824,0.5768185857437225,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.001500888770734476,0.003018559725334569,0.01589446712369739,0.02038559388284111,0.053845548324047456,0.19859613932037776,0.1781831365133942,0.0,0.015008887707344768,0.030185597253345704,0.15894467123697403,0.20385593882841124,0.29958748461570467,0.455570812711816,0.43269306459494067,0.21369974964633429
1.92,0.006366067253751714,0.07093348163571249,0.4818955566777252,0.06366067253751719,0.7093348163571253,1.2301531701364625,0.579005488564453,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014973626787549406,0.003011468114387248,0.015865691837459815,0.020348687876836843,0.053683462506324296,0.19854785718848497,0.17853266583796362,0.0,0.014973626787549417,0.030114681143872505,0.15865691837459822,0.20348687876836852,0.2995801546594161,0.4557471464721566,0.43289567186709466,0.21450995340335854
1.93,0.006351111222936191,0.07080504768423684,0.4828330564559541,0.06351111222936195,0.7080504768423689,1.2306236161750121,0.5811863099794332,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014938448707468215,0.003004393164009965,0.015836965015533257,0.020311844029177024,0.053523721246109074,0.19849825884086736,0.17887999075580185,0.0,0.014938448707468225,0.030043931640099674,0.15836965015533266,0.20311844029177037,0.29957275668331673,0.4559214373205185,0.43309534844236364,0.2153179041211804
1.94,0.006336190328842993,0.07067683009263998,0.4837646391710694,0.06336190328842997,0.7067683009264001,1.2310885739031916,0.5833610427167505,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014903353272471603,0.002997334835059178,0.015808286586820784,0.020275062248675632,0.05336629840057409,0.1984473196860257,0.17922512352009778,0.0,0.014903353272471614,0.0299733483505918,0.1580828658682079,0.2027506224867564,0.2995652910556178,0.4560936948596544,0.4332921269992824,0.2161235991057017
1.95,0.006321304488927464,0.07054882854335556,0.484690336575968,0.06321304488927468,0.705488285433556,1.2315480691301288,0.58552968095955,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.001486834028840629,0.002990293088487137,0.01577965648029234,0.02023834244423241,0.053211168229685295,0.198395014963512,0.1795680758946646,0.0,0.014868340288406298,0.02990293088487139,0.15779656480292348,0.2023834244423242,0.29955775816637387,0.4562639286513301,0.4334860397128934,0.21692703620189407
1.96,0.006306453620856534,0.07042104271909212,0.4856101782907008,0.06306453620856538,0.7042104271909216,1.2320021275436714,0.5876922216434683,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014833409561616653,0.0029832678853461835,0.015751074624979336,0.020201684524825958,0.05305830539353978,0.19834131971486732,0.17990885885313881,0.0,0.014833409561616663,0.029832678853461855,0.15751074624979344,0.2020168452482597,0.2995501584347994,0.4564321482123794,0.43367711825807526,0.21772821427447214
1.97,0.006291637642471281,0.07029347230292757,0.4865241949664644,0.06291637642471286,0.7029347230292761,1.2324507747542837,0.5898486594038292,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00147985608988567,0.00297625918677104,0.01572254094999581,0.020165088399540832,0.05290768493145725,0.19828620891339727,0.18024748375117572,0.0,0.014798560898856712,0.02976259186771042,0.1572254094999582,0.20165088399540843,0.2995424922836126,0.45659836303096696,0.43386539383567846,0.21852713133593066
1.98,0.006276856471804431,0.07016611697826362,0.48743241675553683,0.06276856471804436,0.7016611697826367,1.2328940362745464,0.5919989890200757,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014763794107331204,0.0029692669539870863,0.015694055384528224,0.020128553977554486,0.052759282262944206,0.19822965741631127,0.18058396175959127,0.0,0.014763794107331214,0.029692669539870886,0.15694055384528235,0.201285539775545,0.2995347601512591,0.45676258255899393,0.4340508971713197,0.21932378545215764
1.99,0.006262110027081126,0.07003897642882288,0.4883348732104785,0.0626211002708113,0.7003897642882293,1.2333319375182643,0.5941432055774127,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014729108994697517,0.0029622911483107267,0.015665617857834813,0.020092081168136423,0.05261307318210022,0.19817163996907114,0.18091830382701807,0.0,0.014729108994697527,0.02962291148310729,0.15665617857834827,0.20092081168136436,0.29952696249284666,0.4569248162117665,0.4342336585223747,0.22011817480231985
2.0,0.006247398226718446,0.06991205033864904,0.4892315932898149,0.062473982267184494,0.6991205033864909,1.233764503801036,0.5962813044583785,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014694505369064457,0.002955331731149161,0.01563722829924563,0.02005566988064825,0.05246903385162647,0.19811213121400395,0.1812505206820106,0.0,0.014694505369064465,0.029553317311491627,0.15637228299245642,0.20055669880648266,0.29951909978021896,0.4570850733682078,0.43441370768546694,0.22091029767574002
2.01,0.006232720989324936,0.06978533839210718,0.4901226053637204,0.06232720989324939,0.6978533839210723,1.2341917603408217,0.5984132813344167,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014659983038991182,0.002948388664000161,0.015608886638162614,0.020019320024543787,0.05232714079693107,0.19805110569913595,0.1815806228351511,0.0,0.01465998303899119,0.029483886640001625,0.15608886638162625,0.20019320024543802,0.2995111725020276,0.4572433633710676,0.4345910740038362,0.2217001524687747
2.02,0.006218078233700129,0.069658840273884,0.4910079372197013,0.06218078233700133,0.6965884027388404,1.234613732258512,0.6005391321574484,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014625541813486074,0.002941461908451846,0.015580592804059634,0.019983031509369104,0.0521873709003279,0.19798853788724724,0.18190862058115492,0.0,0.014625541813486083,0.02941461908451848,0.15580592804059643,0.19983031509369115,0.2995031811638029,0.4573996955271335,0.4347657863745901,0.22248773768169144
2.03,0.006203469878834072,0.06953255566898807,0.4918876160682793,0.06203469878834076,0.695325556689881,1.2350304445784968,0.6026588531514424,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014591181502005622,0.002934551426182458,0.015552346726482561,0.019946804244762608,0.052049701395329016,0.19792440216514512,0.1822345240009761,0.0,0.01459118150200563,0.0293455142618246,0.1555234672648257,0.1994680424476262,0.2994951262880231,0.45755407910744145,0.4349378732558387,0.22327305191554636
2.04,0.006188895843906845,0.06940648426275006,0.4927616685486747,0.06188895843906849,0.694064842627501,1.2354419222292337,0.6047724408039885,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014556901914453291,0.0029276571789601333,0.015524148335049308,0.01991063814045511,0.051914109861028325,0.1978586728531564,0.182558342963913,0.0,0.0145569019144533,0.02927657178960135,0.15524148335049315,0.19910638140455122,0.2994870084141808,0.45770652334748646,0.4351073626737146,0.22405609386906164
2.05,0.0061743560482880894,0.06928062574082307,0.4936301207344896,0.06174356048288093,0.6928062574082311,1.235848190043817,0.6068798918578677,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014522702861178415,0.002920779128642681,0.015495997559449895,0.019874533106269913,0.05178057421657577,0.19779132421483558,0.18288008712971368,0.0,0.014522702861178424,0.029207791286426827,0.15495997559449906,0.19874533106269926,0.29947882809884874,0.4578570374474333,0.4352742822292803,0.22483686233550282
2.06,0.006159850411536529,0.06915497978918277,0.4944929981393916,0.061598504115365334,0.6915497978918281,1.2362492727605463,0.6089812033026252,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.001448858415297507,0.0029139172371773553,0.01546789432944651,0.019838489052122862,0.05164907271574033,0.1977223304668893,0.1831997659506818,0.0,0.014488584152975081,0.02913917237177357,0.15467894329446522,0.19838489052122874,0.2994705859157428,0.4580056305723272,0.4354386591053246,0.22561535619955655
2.07,0.006145378853399499,0.06902954609412776,0.4953503257227965,0.06145378853399503,0.690295460941278,1.236645195023495,0.6110763723661407,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.001445454560108096,0.002907071466600633,0.015439838574873556,0.01980250588802243,0.051519583941561024,0.1976516657893136,0.18351738867378165,0.0,0.01445454560108097,0.02907071466600635,0.15439838574873566,0.19802505888022442,0.29946228245578294,0.4581523118523044,0.4356005200730487,0.22639157443420777
2.08,0.00613094129381246,0.06890432434227972,0.4962021278955523,0.061309412938124634,0.6890432434227977,1.237035981383079,0.6131653965062012,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014420587017176286,0.0029002417790379843,0.015411830225637706,0.019766583524069785,0.051392086801083744,0.19757930433574378,0.1838329643427442,0.0,0.014420587017176295,0.02900241779037986,0.15411830225637715,0.19766583524069797,0.29945391832715174,0.45829709038280303,0.4357598914986453,0.2271655160976174
2.09,0.006116537652898533,0.06877931422058375,0.4970484285256218,0.06116537652898537,0.687793142205838,1.2374216562966254,0.6152482734020719,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014386708213382639,0.0028934281367036514,0.01538386921171797,0.01973072187045886,0.051266560520183684,0.1975052202440138,0.18414650180017236,0.0,0.014386708213382648,0.028934281367036532,0.1538386921171798,0.19730721870458875,0.2994454941553507,0.45843997522477375,0.4359167993497704,0.22793718032999957
2.1,0.006102167850968017,0.06865451541630857,0.4978892509437665,0.061021678509680204,0.6865451541630861,1.2378022441289416,0.6173250009460682,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014352909002261873,0.0028866305019004204,0.015355955463165738,0.01969492083747644,0.05114298463847101,0.1974293876469235,0.1844580096896466,0.0,0.01435290900226188,0.028866305019004224,0.1535595546316575,0.19694920837476454,0.2994370105832539,0.45858097540489023,0.43607126920191125,0.22870656635049935
2.11,0.006087831808517913,0.06852992761704679,0.49872461794922957,0.06087831808517917,0.6852992761704683,1.238177769152883,0.6193955772351273,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014319189196814984,0.002879848837019399,0.015328088910104856,0.019659180335502215,0.05102133900427944,0.1973517806832116,0.18476749645783055,0.0,0.014319189196814993,0.028798488370194008,0.15328088910104865,0.19659180335502224,0.2994284682711582,0.45872009991576007,0.4362233262446507,0.22947367345406994
2.12,0.006073529446231452,0.06840555051071513,0.49955455181541913,0.060735294462314564,0.6840555051071517,1.2385482555499232,0.6214600005623798,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014285548610480999,0.0028730831045397885,0.015300269482731655,0.01962350027500885,0.05090160376973545,0.1972723735087316,0.18507497035657647,0.0,0.014285548610481008,0.028730831045397906,0.15300269482731663,0.19623500275008862,0.29941986789683217,0.4588573577161355,0.4363729952878307,0.23023850100835047
2.13,0.006059260684980182,0.06828138378554838,0.5003790742139955,0.06059260684980186,0.6828138378554842,1.238913727407837,0.6235182696878772,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014251987057141886,0.002866333267029875,0.015272497111313605,0.019587880566560262,0.050783759386837025,0.197191140296669,0.18538043941480106,0.0,0.014251987057141896,0.02866333267029877,0.15272497111313615,0.19587880566560276,0.2994112101564223,0.45899275773005543,0.4365203007664537,0.23100104855396472
2.14,0.006045025445843932,0.068157427130049,0.5011982055708226,0.06045025445843935,0.6815742713004905,1.2392742086983073,0.6255703860530186,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014218504351169513,0.002859599287156472,0.015244771726178061,0.019552321120797158,0.05066778661005032,0.1971080551565308,0.18568391119987834,0.0,0.01421850435116952,0.028595992871564738,0.15244771726178072,0.19552321120797173,0.29940249577150957,0.4591263088385489,0.4366652667374371,0.23176131662492233
2.15,0.006030823650073734,0.06803368023307806,0.5020119662352123,0.060308236500737376,0.680336802330781,1.2396297233186164,0.6276163497913605,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.001418510030733843,0.00285288112766738,0.015217093257732569,0.019516821848463102,0.050553666478337936,0.19702309230014386,0.18598539325082142,0.0,0.014185100307338439,0.028528811276673817,0.15217093257732578,0.19516821848463115,0.2993937254770354,0.45925801989508097,0.4368079169020776,0.23251930527070322
2.16,0.006016655219100231,0.06791014278383332,0.5028203762031264,0.060166552191002344,0.6791014278383336,1.2399802950822318,0.6296561606866112,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014151774740845653,0.0028461787513953643,0.01518946163646,0.019481382660398266,0.05044138031379128,0.19693622601931016,0.18628489297573425,0.0,0.014151774740845662,0.02846178751395366,0.15189461636460008,0.19481382660398278,0.2993849000241435,0.45938789972206523,0.4369482746077609,0.2332750144111757
2.17,0.006002520074538513,0.06778681447183654,0.5036234549540346,0.06002520074538517,0.6778681447183659,1.2403259477134065,0.6316898187417858,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014118527467322037,0.002839492121260444,0.01516187679291568,0.01944600346753575,0.050330909719012426,0.1968474306749536,0.18658241759137073,0.0,0.014118527467322046,0.02839492121260446,0.1516187679291569,0.19446003467535763,0.29937602018198645,0.45951595710886284,0.4370863628512345,0.23402844404745676
2.18,0.005988418138187662,0.06766369498693356,0.504421221455959,0.059884181381876664,0.676636949869336,1.2406667048477271,0.6337173241729622,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00140853583028312,0.002832821200269674,0.01513433865772743,0.01941068418090163,0.050222236572649785,0.1967566807088362,0.18687797412500368,0.0,0.01408535830283121,0.028328212002696758,0.1513433865772744,0.1941068418090164,0.29936708673777573,0.4596422008119859,0.4372222042841878,0.23477959425959902
2.19,0.005974349332030295,0.06754078401929453,0.5052136941705194,0.05974349332030299,0.6754078401929458,1.2410025900326584,0.6357386774030367,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0014052267063868458,0.002826165951516931,0.015106847161595608,0.019375424711615023,0.050115343025007364,0.19666395065541997,0.18717156941629404,0.0,0.014052267063868466,0.02826165951516933,0.15106847161595618,0.19375424711615036,0.29935810049682726,0.4597666395552993,0.4373558212187408,0.235528465204277
