Time,a_p,l,mu_c,Pancreatic_cancer_cells__C,helper_T_cells__H,NK_cells__N,Pancreatic_stellate_cells__P,CD8__T_cells__T,a_c,b_c,c_c,d_c,s,b_p,f_p,mu_p,lambda_p,a_t,b_t,c_t,d_t,e_t,p_t,g_t,f_t,h_t,a_n,b_n,c_n,p_n,g_n,f_n,h_n,a_h,b_h,c_h,p_h,g_h,f_h,h_h,tau1_alpha1,alpha2_tau2,beta2_tau2,gamma2_tau2,Pancreas,Logistic_growth_of_cancer_cells,Interaction_between_cancer_cells_and_NK_cells,Lysis_of_cancer_cells_by_CD8__T_cells,Basal_growth_of_stellate_cells,Death_of_stellate_cells,Production_of_CD8__T_cells,Death_of_CD8__T_cells,Inactivation_of_CD8__T_cells_by_cancer_cells,Self__regulation_of_CD8__T_cells,Recruitment_of_CD8__cells_by_debris_from_cancer_cells_lysed,Proliferation_of_CD8__T_cells_by_IL_2,Proliferation_of_CD8__T_cells_by_IFN_gamma,Production_of_NK_cells,Death_of_NK_cells,Inactivation_of_NK_cells_after_interaction_with_cancer_cells,Proliferation_of_NK_cells_by_IL_2,Proliferation_of_NK_cells_by_IFN_gamma,Production_of_helper_T_cells,Death_of_helper_T_cells,Inactivation_of_helper_T_cells,Proliferation_of_helper_T_cells_by_IL_2,Proliferation_of_helper_T_cells_by_IFN_gamma,Stellate_cells_promotes_cancer_growth_through_cytokines,TGF_beta__induced_growth_of_stellate_cells
930.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539688687.63606,14795288.538999397,5258959.915830554,493798763.0433106,7220019.871892405,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691145.508920766,7694359.695163036,2849203.589686596,113838.35224437492,7406981.445649658,3500.0,144400.3974378481,2408495.637930425,15638.606085156365,2564786.565054345,197.9251923292421,36.66761707027067,130000.0,78884.39873745831,51295.731301086904,144.1658986071069,26.708171418236688,9600.0,17754.346246799276,10945.028147612345,405.5889570398853,75.1394018601226,854542.3894593734,7293143.094334871
931.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539691055.89757,14776692.5919186,5258950.638583675,493798763.0443554,7220006.358878087,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691099.798421754,7694346.308485003,2849200.078730628,113838.35224281927,7406981.445665331,3500.0,144400.12717756175,2408491.188659719,15638.547546672005,2564782.102828334,197.67610803012275,36.642518413746515,130000.0,78884.25957875513,51295.64205656669,143.9844846229869,26.689892783034896,9600.0,17732.03111030232,10917.532197803104,404.5701535340349,74.9937331741887,854538.3588170215,7293143.094336812
932.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539693398.67422,14758145.16142416,5258941.3889933545,493798763.0453884,7219992.88603649,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691054.579811277,7694332.960260146,2849196.578028357,113838.3522412812,7406981.445680826,3500.0,144399.8577207298,2408486.7521605603,15638.489182325256,2564777.6534200488,197.42767451396873,36.617485367428856,130000.0,78884.12083490031,51295.55306840098,143.80354457720046,26.67166192532684,9600.0,17709.774193708992,10890.142430283368,403.5552839663595,74.84857298737633,854534.3715482219,7293143.094338788
933.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539695716.24785,14739646.089885017,5258932.166938895,493798763.0464098,7219979.453193281,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691009.84764945,7694319.650334117,2849193.087536983,113838.35223976044,7406981.445696146,3500.0,144399.58906386563,2408482.328381757,15638.430991359945,2564773.2167780385,197.1798896610649,36.592517717356,130000.0,78883.98250408343,51295.464335560784,143.6230769262657,26.653478689329635,9600.0,17687.57530786202,10862.858342753134,402.5443297295309,74.70391906075633,854530.4271732983,7293143.094340791
934.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539698008.84462,14721195.220655335,5258922.972307579,493798763.0474195,7219966.060185413,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690965.597570967,7694306.378559852,2849189.6072161123,113838.3522382571,7406981.445711292,3500.0,144399.32120370827,2408477.917274507,15638.372973068783,2564768.7928532837,196.9327513652347,36.56761525097995,130000.0,78883.84458461367,51295.37585706568,143.44308013655305,26.63534292028859,9600.0,17665.4342647864,10835.679436232274,401.53727233919267,74.55976917011503,854526.5253073288,7293143.094342838
935.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539700276.63393,14702792.39808059,5258913.80499482,493798763.04841775,7219952.70686134,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690921.826306758,7694293.144797707,2849186.1370277973,113838.35223677066,7406981.445726266,3500.0,144399.0541372268,2408473.518792446,15638.31512679432,2564764.381599236,196.68625753392504,36.54277775717583,130000.0,78883.70707492229,51295.28763198472,143.2635526843472,26.61725446448417,9600.0,17643.350877696706,10808.60521505282,400.5340934336749,74.41612110594004,854522.6656620546,7293143.094344904
936.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539702519.72726,14684437.467503639,5258904.664904316,493798763.04940456,7219939.393081232,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690878.531704564,7694279.948915594,2849182.6769365855,113838.35223530137,7406981.445741069,3500.0,144398.78786162465,2408469.1328916843,15638.257451929856,2564759.9829718648,196.4404060882911,36.518005026251366,130000.0,78883.56997356474,51295.1996594373,143.08449305590855,26.599213169238837,9600.0,17621.324961004364,10781.635186851236,399.53477477370797,74.27297267340626,854518.8480476944,7293143.094347009
937.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539704738.17715,14666130.27527082,5258895.551948202,493798763.05037993,7219926.118717183,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690835.712750781,7694266.790789112,2849179.22690956,113838.35223384912,7406981.445755699,3500.0,144398.52237434368,2408464.759530856,15638.199947920371,2564755.596929704,196.19519496328138,36.4932968499565,130000.0,78883.43327922303,51295.11193859408,142.90589974753547,26.58121888292403,9600.0,17599.356330324983,10754.768862560768,398.53929824213975,74.13032169236213,854515.0723748715,7293143.094349148
938.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539706931.97597,14647870.668738013,5258886.466047196,493798763.05134386,7219912.883653431,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690793.36959275,7694253.670301673,2849175.78691639,113838.35223241389,7406981.4457701575,3500.0,144398.25767306864,2408460.39867116,15638.142614263441,2564751.2234338913,195.9506221077222,36.46865302149282,130000.0,78883.29699070794,51295.02446867783,142.72777126562536,26.563271454967015,9600.0,17577.444802485614,10728.00575640377,397.5476458436514,73.98816599731573,854511.3386565774,7293143.0943513205
939.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539709101.05489,14629658.496276738,5258877.4071307555,493798763.05229634,7219899.68778657,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690751.503558695,7694240.587344655,2849172.3569293716,113838.3522309957,7406981.445784445,3500.0,144397.9937557314,2408456.0502764066,15638.085450510183,2564746.8624482183,195.70668548440295,36.444073335523115,130000.0,78883.16110696133,51294.937248964365,142.55010612673703,26.54537073585786,9600.0,17555.590195532084,10701.345385884108,396.5597997044766,73.84650343742135,854507.6470099321,7293143.094353523
940.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539711245.28273,14611493.60728023,5258868.375137225,493798763.05323726,7219886.531025759,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690710.117181055,7694227.541817511,2849168.9369234745,113838.35222959484,7406981.445798558,3500.0,144397.73062051518,2408451.714313058,15638.028456266149,2564742.51393917,195.46338307016046,36.41955758818078,130000.0,78883.02562705836,51294.85027878341,142.3729028576519,26.527516577156238,9600.0,17533.792328736276,10674.787271779553,395.5757420721196,73.70533187646562,854503.9976582401,7293143.09435577
941.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539713364.46487,14593375.852169517,5258859.3700139895,493798763.0541666,7219873.4132929435,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690669.214215804,7694214.533627923,2849165.5268763867,113838.35222821108,7406981.445812499,3500.0,144397.4682658589,2408447.390750275,15637.97163119229,2564738.177875974,195.22071285596388,36.395105577079455,130000.0,78882.89055020984,51294.76355751949,142.19615999543575,26.50970883149844,9600.0,17512.05102260342,10648.330938134219,394.5954553150762,73.56464919285438,854500.3909326942,7293143.094358038
942.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539715458.34215,14575305.082399512,5258850.391717628,493798763.05508417,7219860.334523063,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690628.799665779,7694201.562691928,2849162.1267685574,113838.35222684493,7406981.445826262,3500.0,144397.20669046126,2408443.079559959,15637.914975005842,2564733.854230643,194.97867284699956,36.37071710132239,130000.0,78882.75587576441,51294.67708461286,142.0198760875007,26.49194735260419,9600.0,17490.36609887941,10621.975912251051,393.6189219225549,73.42445327959906,854496.8272744323,7293143.09436035
943.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539717526.58966,14557281.150465084,5258841.440214056,493798763.05598986,7219847.2946642665,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690588.879801683,7694188.628934044,2849158.7365832455,113838.35222549633,7406981.445839847,3500.0,144396.94589328533,2408438.7807167945,15637.858487481279,2564729.5429780143,194.73726106275546,36.34639196151205,130000.0,78882.62160321084,51294.590859560296,141.84404969166644,26.474231995283617,9600.0,17468.7373805581,10595.721724684301,392.6461245041988,73.28474204430374,854493.3072363901,7293143.094362685
944.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539719568.81578,14539303.909907147,5258832.515478687,493798763.0568835,7219834.293678127,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690549.462182462,7694175.732287418,2849155.356306564,113838.3522241658,7406981.445853253,3500.0,144396.68587356256,2408434.494198298,15637.802168451222,2564725.244095806,194.49647553710616,36.32212995975949,130000.0,78882.4877321803,51294.504881916124,141.66867937622203,26.456562615444074,9600.0,17447.164691888574,10569.567909232062,391.6770457898098,73.1455134091517,854489.8314850975,7293143.094365063
945.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539721584.56096,14521373.21531874,5258823.617496581,493798763.05776477,7219821.331539857,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690510.555678427,7694162.872693953,2849151.9859275213,113838.35222285362,7406981.445866471,3500.0,144396.42663079716,2408430.219984858,15637.746017807385,2564720.957564651,194.2563143183972,36.29793089969401,130000.0,78882.35426244872,51294.41915129303,141.49376371998753,26.43893907009712,9600.0,17425.647858382486,10543.514002928825,390.7116686290726,73.00676531089267,854486.4008027167,7293143.094367478
946.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539723573.2966,14503488.922351101,5258814.74626259,493798763.05863357,7219808.408238515,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690472.170492033,7694150.050104434,2849148.6254380685,113838.35222156014,7406981.445879503,3500.0,144396.16816477032,2408425.9580597756,15637.69003550147,2564716.683368145,194.01677546952968,36.2737945864724,130000.0,78882.22119393885,51294.333667362895,141.31930131237547,26.421361217365323,9600.0,17404.18670682132,10517.559546038057,389.74997599128034,72.86849570082961,854483.0160888765,7293143.094369933
947.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539725534.42404,14485650.887719765,5258805.901781516,493798763.0594895,7219795.523777228,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690434.318178063,7694137.264478676,2849145.2748331474,113838.35222028571,7406981.445892342,3500.0,144395.91047554457,2408421.708409318,15637.634221546108,2564712.421492892,193.77785706804534,36.24972082678866,130000.0,78882.08852672274,51294.24842985784,141.14529075345254,26.40382891648921,9600.0,17382.781065263716,10491.704082044822,388.7919509650613,72.73070254480619,854479.6783624495,7293143.094372424
948.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539727467.27333,14467858.969210632,5258797.08406826,493798763.06033224,7219782.678173399,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690397.011667997,7694124.515785647,2849141.934110729,113838.3522190309,7406981.445904983,3500.0,144395.653563468,2408417.471022751,15637.578576015794,2564708.1719285487,193.5395572062106,36.22570942888337,130000.0,78881.9562610239,51294.163438570984,140.97173065400102,26.386342027834175,9600.0,17361.43076305276,10465.947157648427,387.83757675810716,72.5933838231939,854476.3887637024,7293143.094374959
949.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539729371.10219,14450113.025686052,5258788.293147972,493798763.0611615,7219769.871458923,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690360.265288485,7694111.804003604,2849138.603271864,113838.35221779619,7406981.445917423,3500.0,144395.39742917847,2408413.245892393,15637.5230990478,2564703.9346678676,193.30187399110125,36.20176020255317,130000.0,78881.82439721958,51294.078693357354,140.79861963558034,26.36890041289731,9600.0,17340.13563082326,10440.288322755085,386.8868366969012,72.45653753087949,854473.1485559255,7293143.094377538
950.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539731245.09486,14432412.917090908,5258779.5290562045,493798763.0619769,7219757.103680403,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690324.09478469,7694099.129120231,2849135.282320725,113838.35221658212,7406981.445929653,3500.0,144395.14207360806,2408409.03301365,15637.467790843091,2564699.7097067432,193.0648055446872,36.17787295916025,130000.0,78881.69293584306,51293.99419413487,140.62595633058868,26.35150393431432,9600.0,17318.895500509087,10414.727130470625,385.9397142264487,72.32016167725239,854469.9591274889,7293143.094380157
951.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539733088.36101,14414758.504458701,5258770.791839061,493798763.062778,7219744.374899358,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690288.517341908,7694086.491132763,2849131.971264653,113838.35221538933,7406981.44594167,3500.0,144394.88749798716,2408404.8323850664,15637.412651667275,2564695.4970442546,192.82835000391674,36.15404751164182,130000.0,78881.56187758592,51293.909940885096,140.4537393823244,26.33415245586642,9600.0,17297.71020535044,10389.263137093223,384.99619291000795,72.18425428619246,854466.8219937511,7293143.0943828225
952.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539734899.93463,14397149.649917621,5258762.081553352,493798763.0635643,7219731.685192441,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690253.551604694,7694073.890048135,2849128.6701141982,113838.35221421858,7406981.445953464,3500.0,144394.6337038488,2408400.644008365,15637.357681851503,2564691.2966827117,192.59250552080093,36.130283674519596,130000.0,78881.43122330027,51293.82593365424,140.28196744504731,26.316845842487194,9600.0,17276.579579901143,10363.895902106155,384.0562564288217,72.04881339605753,854463.7387987443,7293143.094385541
953.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539736678.77289,14379586.216696646,5258753.39826674,493798763.06433535,7219719.034651651,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690219.21770165,7694061.325883099,2849125.378883173,113838.35221307051,7406981.44596503,3500.0,144394.38069303302,2408396.4678884908,15637.30288179341,2564687.1086276993,192.35727026249853,36.106581263909256,130000.0,78881.3009740011,51293.742172554,140.11063918404068,26.29958396026951,9600.0,17255.503460035972,10338.624988170608,383.11988858185185,71.9138370596714,854460.7113173603,7293143.094388306
954.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539738423.75505,14362068.069131602,5258744.742057896,493798763.06509066,7219706.423384548,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690185.537264124,7694048.798664367,2849122.0975886895,113838.35221194597,7406981.44597636,3500.0,144394.12846769096,2408392.304033657,15637.24825195803,2564682.932888122,192.12264241139985,36.08294009752989,130000.0,78881.17113086845,51293.65865776244,139.93975327567205,26.28236667647234,9600.0,17234.48168295792,10313.449961118476,382.1870732855124,71.77932334431152,854457.7414569997,7293143.094391127
955.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539740133.68135,14344595.072671266,5258736.113016647,493798763.0658296,7219693.851514467,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690152.53344953,7694036.308428739,2849118.8262512065,113838.35221084575,7406981.445987443,3500.0,144393.87703028935,2408388.1524553867,15637.19379287874,2564678.7694762466,191.88862016521162,36.05935999471353,130000.0,78881.0416952497,51293.575389524936,139.7693084074551,26.265193859527724,9600.0,17213.514087205516,10288.37038994524,381.2577945734057,71.64527033169733,854454.8312596276,7293143.094394003
956.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539741807.27187,14327167.093883432,5258727.511244132,493798763.06655157,7219681.319180727,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9690120.230961943,7694023.85522325,2849115.564894575,113838.35220977073,7406981.445998273,3500.0,144393.62638361455,2408384.0131685585,15637.13950515815,2564674.61840775,191.65520173704107,36.035840776414524,130000.0,78880.91266866199,51293.492368155006,139.5993032781109,26.248065379047574,9600.0,17192.600512660116,10263.385846802812,380.3320365960587,71.5116761179781,854451.9829035896,7293143.094396933
