Time,lck_inactive,lck_active,phosphatase_inactive,phosphatase_active,lck_total,n1,k1,m1,d0,d1,k2,m2,n2,d2,n,r_l,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10
6.01,0.0,0.0,0.6329984128270889,0.567001587172911,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329984128270889,0.0,0.01134003174345822,0.0
6.0200000000000005,0.0,0.0,0.6330485057307604,0.5669514942692395,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330485057307604,0.0,0.01133902988538479,0.0
6.03,0.0,0.0,0.6330985836200046,0.5669014163799954,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330985836200046,0.0,0.011338028327599907,0.0
6.04,0.0,0.0,0.6331486464997712,0.5668513535002287,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006331486464997712,0.0,0.011337027070004575,0.0
6.05,0.0,0.0,0.6331986943750102,0.5668013056249898,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006331986943750102,0.0,0.011336026112499795,0.0
6.0600000000000005,0.0,0.0,0.6332487272506713,0.5667512727493287,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006332487272506713,0.0,0.011335025454986573,0.0
6.07,0.0,0.0,0.6332987442586182,0.5667012557413817,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006332987442586182,0.0,0.011334025114827635,0.0
6.08,0.0,0.0,0.6333487458190593,0.5666512541809406,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006333487458190594,0.0,0.011333025083618813,0.0
6.09,0.0,0.0,0.63339873236012,0.56660126763988,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006333987323601201,0.0,0.0113320253527976,0.0
6.1000000000000005,0.0,0.0,0.6334487038866174,0.5665512961133825,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006334487038866175,0.0,0.011331025922267651,0.0
6.11,0.0,0.0,0.6334986604033688,0.5665013395966312,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006334986604033688,0.0,0.011330026791932624,0.0
6.12,0.0,0.0,0.6335486019151912,0.5664513980848087,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006335486019151912,0.0,0.011329027961696174,0.0
6.13,0.0,0.0,0.6335985284269019,0.5664014715730981,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063359852842690195,0.0,0.011328029431461962,0.0
6.140000000000001,0.0,0.0,0.6336484399433179,0.5663515600566821,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006336484399433179,0.0,0.011327031201133642,0.0
6.15,0.0,0.0,0.6336983364692566,0.5663016635307434,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006336983364692565,0.0,0.011326033270614868,0.0
6.16,0.0,0.0,0.6337482180095348,0.5662517819904651,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063374821800953485,0.0,0.011325035639809302,0.0
6.17,0.0,0.0,0.63379808456897,0.5662019154310299,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063379808456897006,0.0,0.0113240383086206,0.0
6.18,0.0,0.0,0.6338479361523793,0.5661520638476206,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006338479361523794,0.0,0.011323041276952413,0.0
6.19,0.0,0.0,0.6338977727645798,0.5661022272354201,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006338977727645799,0.0,0.011322044544708403,0.0
6.2,0.0,0.0,0.6339475944103886,0.5660524055896113,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006339475944103886,0.0,0.011321048111792227,0.0
6.21,0.0,0.0,0.633997401094623,0.566002598905377,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00633997401094623,0.0,0.011320051978107539,0.0
6.22,0.0,0.0,0.6340471928221001,0.5659528071778999,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006340471928221001,0.0,0.011319056143557998,0.0
6.23,0.0,0.0,0.6340969695976371,0.5659030304023629,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00634096969597637,0.0,0.011318060608047258,0.0
6.24,0.0,0.0,0.634146731426051,0.5658532685739489,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006341467314260511,0.0,0.011317065371478979,0.0
6.25,0.0,0.0,0.6341964783121592,0.5658035216878408,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006341964783121592,0.0,0.011316070433756816,0.0
6.26,0.0,0.0,0.6342462102607787,0.5657537897392213,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006342462102607787,0.0,0.011315075794784427,0.0
6.2700000000000005,0.0,0.0,0.6342959272767268,0.5657040727232732,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006342959272767268,0.0,0.011314081454465464,0.0
6.28,0.0,0.0,0.6343456293648204,0.5656543706351795,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006343456293648205,0.0,0.011313087412703591,0.0
6.29,0.0,0.0,0.634395316529877,0.5656046834701229,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006343953165298771,0.0,0.01131209366940246,0.0
6.3,0.0,0.0,0.6344449887767136,0.5655550112232863,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006344449887767136,0.0,0.011311100224465727,0.0
6.3100000000000005,0.0,0.0,0.6344946461101474,0.5655053538898526,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006344946461101474,0.0,0.011310107077797052,0.0
6.32,0.0,0.0,0.6345442885349954,0.5654557114650045,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063454428853499546,0.0,0.01130911422930009,0.0
6.33,0.0,0.0,0.6345939160560751,0.5654060839439249,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063459391605607506,0.0,0.011308121678878498,0.0
6.34,0.0,0.0,0.6346435286782033,0.5653564713217967,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006346435286782033,0.0,0.011307129426435934,0.0
6.3500000000000005,0.0,0.0,0.6346931264061973,0.5653068735938026,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006346931264061974,0.0,0.011306137471876053,0.0
6.36,0.0,0.0,0.6347427092448744,0.5652572907551255,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006347427092448744,0.0,0.01130514581510251,0.0
6.37,0.0,0.0,0.6347922771990516,0.5652077228009483,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006347922771990516,0.0,0.011304154456018968,0.0
6.38,0.0,0.0,0.6348418302735461,0.5651581697264538,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063484183027354615,0.0,0.011303163394529078,0.0
6.390000000000001,0.0,0.0,0.6348913684731752,0.5651086315268248,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006348913684731752,0.0,0.011302172630536495,0.0
6.4,0.0,0.0,0.6349408918027558,0.5650591081972441,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063494089180275584,0.0,0.011301182163944884,0.0
6.41,0.0,0.0,0.6349904002671052,0.5650095997328948,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006349904002671052,0.0,0.011300191994657895,0.0
6.42,0.0,0.0,0.6350398938710407,0.5649601061289593,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063503989387104064,0.0,0.011299202122579186,0.0
6.43,0.0,0.0,0.6350893726193791,0.5649106273806208,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063508937261937915,0.0,0.011298212547612416,0.0
6.44,0.0,0.0,0.635138836516938,0.5648611634830619,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00635138836516938,0.0,0.011297223269661238,0.0
6.45,0.0,0.0,0.6351882855685343,0.5648117144314656,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006351882855685343,0.0,0.011296234288629312,0.0
6.46,0.0,0.0,0.6352377197789852,0.5647622802210147,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006352377197789852,0.0,0.011295245604420294,0.0
6.47,0.0,0.0,0.635287139153108,0.564712860846892,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00635287139153108,0.0,0.01129425721693784,0.0
6.48,0.0,0.0,0.6353365436957196,0.5646634563042804,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006353365436957196,0.0,0.011293269126085607,0.0
6.49,0.0,0.0,0.6353859334116373,0.5646140665883627,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006353859334116373,0.0,0.011292281331767254,0.0
6.5,0.0,0.0,0.6354353083056784,0.5645646916943216,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006354353083056784,0.0,0.011291293833886431,0.0
6.51,0.0,0.0,0.6354846683826598,0.5645153316173401,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006354846683826599,0.0,0.011290306632346803,0.0
6.5200000000000005,0.0,0.0,0.6355340136473989,0.564465986352601,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006355340136473989,0.0,0.01128931972705202,0.0
6.53,0.0,0.0,0.6355833441047127,0.5644166558952872,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006355833441047128,0.0,0.011288333117905745,0.0
6.54,0.0,0.0,0.6356326597594185,0.5643673402405814,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006356326597594185,0.0,0.011287346804811629,0.0
6.55,0.0,0.0,0.6356819606163333,0.5643180393836666,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006356819606163334,0.0,0.011286360787673333,0.0
6.5600000000000005,0.0,0.0,0.6357312466802745,0.5642687533197255,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006357312466802745,0.0,0.01128537506639451,0.0
6.57,0.0,0.0,0.6357805179560589,0.564219482043941,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00635780517956059,0.0,0.011284389640878821,0.0
6.58,0.0,0.0,0.6358297744485041,0.5641702255514959,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006358297744485041,0.0,0.011283404511029918,0.0
6.59,0.0,0.0,0.6358790161624269,0.564120983837573,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006358790161624269,0.0,0.01128241967675146,0.0
6.6000000000000005,0.0,0.0,0.6359282431026447,0.5640717568973552,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006359282431026447,0.0,0.011281435137947105,0.0
6.61,0.0,0.0,0.6359774552739745,0.5640225447260254,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006359774552739746,0.0,0.011280450894520509,0.0
6.62,0.0,0.0,0.6360266526812336,0.5639733473187664,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006360266526812336,0.0,0.011279466946375327,0.0
6.63,0.0,0.0,0.6360758353292391,0.5639241646707609,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00636075835329239,0.0,0.011278483293415218,0.0
6.640000000000001,0.0,0.0,0.6361250032228081,0.5638749967771919,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006361250032228081,0.0,0.011277499935543838,0.0
6.65,0.0,0.0,0.6361741563667578,0.5638258436332422,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006361741563667578,0.0,0.011276516872664843,0.0
6.66,0.0,0.0,0.6362232947659054,0.5637767052340945,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006362232947659054,0.0,0.01127553410468189,0.0
6.67,0.0,0.0,0.6362724184250681,0.5637275815749319,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006362724184250681,0.0,0.011274551631498637,0.0
6.68,0.0,0.0,0.636321527349063,0.563678472650937,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063632152734906305,0.0,0.01127356945301874,0.0
6.69,0.0,0.0,0.6363706215427072,0.5636293784572928,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006363706215427072,0.0,0.011272587569145856,0.0
6.7,0.0,0.0,0.636419701010818,0.5635802989891819,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00636419701010818,0.0,0.011271605979783638,0.0
6.71,0.0,0.0,0.6364687657582125,0.5635312342417874,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006364687657582126,0.0,0.011270624684835749,0.0
6.72,0.0,0.0,0.6365178157897079,0.5634821842102921,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006365178157897079,0.0,0.01126964368420584,0.0
6.73,0.0,0.0,0.6365668511101213,0.5634331488898786,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006365668511101214,0.0,0.011268662977797573,0.0
6.74,0.0,0.0,0.6366158717242699,0.56338412827573,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063661587172426995,0.0,0.011267682565514602,0.0
6.75,0.0,0.0,0.6366648776369709,0.5633351223630291,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006366648776369709,0.0,0.011266702447260581,0.0
6.76,0.0,0.0,0.6367138688530414,0.5632861311469586,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006367138688530414,0.0,0.011265722622939171,0.0
6.7700000000000005,0.0,0.0,0.6367628453772985,0.5632371546227014,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063676284537729855,0.0,0.011264743092454028,0.0
6.78,0.0,0.0,0.6368118072145595,0.5631881927854404,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006368118072145596,0.0,0.011263763855708809,0.0
6.79,0.0,0.0,0.6368607543696415,0.5631392456303584,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006368607543696415,0.0,0.011262784912607168,0.0
6.8,0.0,0.0,0.6369096868473617,0.5630903131526382,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369096868473617,0.0,0.011261806263052765,0.0
6.8100000000000005,0.0,0.0,0.6369586046525372,0.5630413953474628,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369586046525372,0.0,0.011260827906949256,0.0
6.82,0.0,0.0,0.6370075077899853,0.5629924922100147,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006370075077899853,0.0,0.011259849844200294,0.0
6.83,0.0,0.0,0.6370563962645229,0.562943603735477,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006370563962645229,0.0,0.01125887207470954,0.0
6.84,0.0,0.0,0.6371052700809674,0.5628947299190326,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063710527008096745,0.0,0.011257894598380652,0.0
6.8500000000000005,0.0,0.0,0.637154129244136,0.562845870755864,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00637154129244136,0.0,0.01125691741511728,0.0
6.86,0.0,0.0,0.6372029737588456,0.5627970262411544,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006372029737588456,0.0,0.011255940524823087,0.0
6.87,0.0,0.0,0.6372518036299135,0.5627481963700864,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006372518036299135,0.0,0.01125496392740173,0.0
6.88,0.0,0.0,0.6373006188621569,0.562699381137843,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006373006188621569,0.0,0.01125398762275686,0.0
6.890000000000001,0.0,0.0,0.637349419460393,0.5626505805396069,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006373494194603931,0.0,0.01125301161079214,0.0
6.9,0.0,0.0,0.6373982054294389,0.562601794570561,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063739820542943896,0.0,0.011252035891411221,0.0
6.91,0.0,0.0,0.6374469767741118,0.5625530232258882,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006374469767741118,0.0,0.011251060464517763,0.0
6.92,0.0,0.0,0.6374957334992288,0.5625042665007711,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006374957334992289,0.0,0.011250085330015423,0.0
6.93,0.0,0.0,0.637544475609607,0.5624555243903929,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00637544475609607,0.0,0.011249110487807858,0.0
6.94,0.0,0.0,0.6375932031100638,0.5624067968899361,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063759320311006385,0.0,0.011248135937798722,0.0
6.95,0.0,0.0,0.6376419160054162,0.5623580839945838,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006376419160054162,0.0,0.011247161679891675,0.0
6.96,0.0,0.0,0.6376906143004814,0.5623093856995186,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006376906143004814,0.0,0.011246187713990372,0.0
6.97,0.0,0.0,0.6377392980000764,0.5622607019999235,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063773929800007645,0.0,0.01124521403999847,0.0
6.98,0.0,0.0,0.6377879671090186,0.5622120328909813,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006377879671090186,0.0,0.011244240657819626,0.0
6.99,0.0,0.0,0.6378366216321252,0.5621633783678748,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006378366216321252,0.0,0.011243267567357496,0.0
7.0,0.0,0.0,0.6378852615742131,0.5621147384257869,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006378852615742131,0.0,0.011242294768515737,0.0
7.01,0.0,0.0,0.6379338869400996,0.5620661130599004,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006379338869400996,0.0,0.011241322261198007,0.0
7.0200000000000005,0.0,0.0,0.6379824977346019,0.562017502265398,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006379824977346019,0.0,0.01124035004530796,0.0
7.03,0.0,0.0,0.6380310939625371,0.5619689060374629,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006380310939625371,0.0,0.011239378120749257,0.0
7.04,0.0,0.0,0.6380796756287225,0.5619203243712775,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006380796756287225,0.0,0.011238406487425549,0.0
