Time,TGFbR,TGFb_TGFbR,TGFb_TGFbR_P,I_Smad_TGFb_TGFbR_P,Smad,Smad_P,CoSmad,Smad_P_Smad_P,Smad_P_CoSmad,I_Smad_mRNA2,I_Smad,Smad_N,Smad_P_Smad_P_N,Smad_P_N,Smad_P_CoSmad_N,CoSmad_N,I_Smad_mRNA1,TGFb,h,k1,k2,k3,k4,k7,k8,k9,k10,k11,k12,k13,k5,k6,k14,k15,k16,k17,k18,k19,c,n,extracellular,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29
0.22,1009.8050206764361,0.18819213956505546,0.006787183998808132,2.123118007386641e-44,6998.919724218263,3.276002983071923e-05,11997.74869706658,1.7941230828191933e-18,1.1104958407162482e-09,1.817523349035983e-33,3.1773059477337028e-37,82002.48455892857,2.9895917273274566e-23,1.8800410316919843e-08,5.756429103707272e-12,135005.17799674423,7.275962266069236e-30,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.001930474967658339,2.0392002587539952,0.14024078240387933,2.997220453873671e-05,2.723007510283487e-42,6.299291127916163e-49,0.0010215510679446773,72.78876513186992,61.501863419196425,1.2638233473905215e-16,3.808743892516866e-20,4.628516823039795e-08,2.357471620256523e-11,124.77658644949243,101.25388349755818,9.572005471456961e-22,3.4070431023948e-07,1.4100307737689884e-11,5.924717409389327e-13,3.083267291974854e-11,1.809691791792876e-23,2.7593931643232426e-25,1.2995342035187662e-10,5.3131840627218124e-14,2.6797303383109805e-28,1.5570559249388164e-31,3.3651444807401225e-37,1.8142518070077182e-34,3.0108151160724565e-40
0.23,1009.7961632043393,0.19642665814088683,0.0074101375199292305,4.706569082225636e-44,6998.870647382261,3.7402115643449046e-05,11997.646427140558,2.4248823863043807e-18,1.3256689920663297e-09,2.7654264020059944e-33,5.737448361445749e-37,82002.59742497043,4.139825292140679e-23,2.2443397022661935e-08,7.184986984822711e-12,135005.41321757357,1.096891881862051e-29,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.002014944659209217,2.0391823719748428,0.14637714564658885,3.272316728800748e-05,5.3684045788178957e-42,1.396439046696346e-48,0.0011153050835678278,72.78825473277551,61.50194806872783,1.6473661366239498e-16,5.14778281788557e-20,5.2843311409632567e-08,2.8142627032576114e-11,124.77552284226181,101.25405991318019,1.2937232507411131e-21,3.8898200269187005e-07,1.6832547766996452e-11,7.072709206472282e-13,3.6807171117165573e-11,2.5789750779741726e-23,3.821058744645847e-25,1.551349805593874e-10,6.631742986991363e-14,4.230708603596701e-28,2.347348627184789e-31,5.120186983314098e-37,2.7604486344823836e-34,5.436806067305991e-40
0.24,1009.7873061766645,0.20463410854539854,0.008059714790141089,1.314395457238997e-43,6998.821572717033,4.246029177169904e-05,11997.54416260577,3.2448489784299716e-18,1.5706028575462757e-09,4.492338470452015e-33,1.2637819293945332e-36,82002.71028506194,5.713059341877806e-23,2.6590284246805307e-08,8.88362039226717e-12,135005.64842600303,1.745367521731782e-29,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.002099136685458698,2.0391644860931564,0.15249333768803097,3.559170051326304e-05,1.2861511053047447e-41,3.899811321628104e-48,0.0012130649160072146,72.78774435625714,61.50203271379646,2.123067221953009e-16,6.888489896308986e-20,5.998920801702897e-08,3.3342328062849885e-11,124.77445929110002,101.25423631950227,1.7311918269719583e-21,4.4158703442567e-07,1.994271318510398e-11,8.37948036558089e-13,4.3608066164760704e-11,3.6200612675886206e-23,5.273153772553215e-25,1.8379973460847022e-10,8.199581622062598e-14,6.550447454519362e-28,3.7350864965060135e-31,8.317564678041905e-37,4.484252261205202e-34,1.1975597562942597e-39
0.25,1009.778449592203,0.2128145800542407,0.00873582774293884,3.0269158348223947e-43,6998.772500205068,4.795192398619846e-05,11997.441903461928,4.29809668885473e-18,1.8479032801876558e-09,7.316804356507122e-33,2.591650943057408e-36,82002.82313920336,7.827075132316471e-23,3.128519998656594e-08,1.0888816032887348e-11,135005.88362203326,2.784340273248353e-29,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.002183051962196401,2.039146601106495,0.15858942505642015,3.857741531281792e-05,2.8587801006314496e-41,8.980859281918044e-48,0.0013148172262917594,72.7872340021327,61.50211735440252,2.707758147660676e-16,9.124429460769706e-20,6.774737771634527e-08,3.922913873510375e-11,124.77339579600404,101.25441271652495,2.2931205454377755e-21,4.98700009456464e-07,2.3463899989924457e-11,9.858933580457181e-13,5.1307727977968143e-11,5.0112703395810596e-23,7.224390347128103e-25,2.1625272670609196e-10,1.0050377198355022e-13,9.962211174974045e-28,5.958488184751475e-31,1.3547063266072936e-36,7.303634108665408e-34,2.4558484336411995e-39
0.26,1009.7695934497493,0.22096816164860095,0.009438388602294238,5.957311197963856e-43,6998.723429828923,5.389431926553838e-05,11997.339649708741,5.635900897100226e-18,2.1602822811911005e-09,1.1627081619301371e-32,4.807967229048569e-36,82002.93598739499,1.0621214776156297e-22,3.6574071118799746e-08,1.324018215596544e-11,135006.11880566485,4.349253725889607e-29,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.0022666914021913487,2.039128717012424,0.16466547406053741,4.167992406773135e-05,5.730064804987494e-41,1.7675342324358759e-47,0.0014205487195474526,72.7867236702208,61.50220199054624,3.4204541915751923e-16,1.1964454014454068e-19,7.614225627456319e-08,4.5860632547405873e-11,124.7723323569709,101.25458910424864,3.0068658466209127e-21,5.605009203615991e-07,2.743055333909981e-11,1.152553802661076e-12,5.998147663483158e-11,6.848832912399471e-23,9.803381238392263e-25,2.528114376023815e-10,1.2220688129956102e-13,1.4903118021995998e-27,9.307402973403759e-31,2.1527541618136486e-36,1.1606152872386629e-33,4.5560297462464234e-39
0.27,1009.7607377481023,0.22909494201617256,0.010167309881700965,1.0532052521786247e-42,6998.674361571209,6.03047259899292e-05,11997.237401345928,7.31759173575864e-18,2.51055768706014e-09,1.7892937558615452e-32,8.218403844589318e-36,82003.04882963706,1.4259396620592446e-22,4.250461715110709e-08,1.5980572499305366e-11,135006.3539768985,6.603724677695842e-29,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.002350055915201898,2.0391108338085178,0.1707215507904518,4.489884043759146e-05,1.0551002332061317e-40,3.12485998321398e-47,0.0015302461448519942,72.78621336034057,61.5022866222278,4.2825307885859927e-16,1.5534515495842016e-19,8.519819583927717e-08,5.3296629138599707e-11,124.77126897399765,101.25476548267387,3.904081542861949e-21,6.271691502952636e-07,3.187846286333031e-11,1.339432737200326e-12,6.970757212781562e-11,9.250009493310396e-23,1.3161423080806828e-24,2.9380574150425166e-10,1.4750068416858854e-13,2.1957140985572767e-27,1.41319708102691e-30,3.312877388977651e-36,1.7860730271009944e-33,7.787759483132837e-39
0.28,1009.7518824860648,0.2371950095521174,0.010922504383224504,1.726439203006979e-42,6998.6252954145975,6.720033413403345e-05,11997.1351583732,9.411351742423736e-18,2.9016527585235406e-09,2.6675276744430847e-32,1.3190352327577675e-35,82003.16166592985,1.8932741385466167e-22,4.912634400281582e-08,1.9156209595079575e-11,135006.5891357349,9.742854160618463e-29,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.0024331464079856203,2.0390929514923597,0.17675772111823787,4.8233779356319407e-05,1.8191931174295422e-40,5.122345115321706e-47,0.001643896295090133,72.7857030723118,61.502371249447386,5.317906067337833e-16,1.9979358613991348e-19,9.493946521476251e-08,6.159918641069624e-11,124.77020564708127,101.25494185180116,5.021144381617911e-21,6.988834749939478e-07,3.684475800211186e-11,1.5480897797274794e-12,8.056720416461794e-11,1.235659609642495e-22,1.7474920298785274e-24,3.395778631950812e-10,1.768118145625845e-13,3.189578668362353e-27,2.084970790372351e-30,4.938927489231371e-36,2.662726124629087e-33,1.2499177865612603e-38
0.29,1009.7430276624435,0.24526845236002565,0.01170388519655563,2.676426143046935e-42,6998.576231341817,7.459827545905327e-05,11997.032920790267,1.1995050789031538e-17,3.3365958208986166e-09,3.863626668882746e-32,2.0159933040494932e-35,82003.27449627359,2.486232650141397e-22,5.6490537810040696e-08,2.281680755988484e-11,135006.82428217464,1.3996709273465083e-28,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.002515963784309143,2.0390750700615388,0.1827740506986911,5.168435702798966e-05,2.9793348652707944e-40,7.940956366420255e-47,0.001761486006809558,72.78519280595489,61.502455872205196,6.553229421244935e-16,2.546429332003505e-19,1.0539025013697628e-07,7.083259268185674e-11,124.76914237621877,101.25511821163099,6.3995994969641064e-21,7.75822064774154e-07,4.236790335753052e-11,1.78014060236583e-12,9.264448200846674e-11,1.6338846013786304e-22,2.29479273608051e-24,3.904823353203562e-10,2.105991337777371e-13,4.572783444650802e-27,2.9952957845215278e-30,7.153504777436404e-36,3.856672140878757e-33,1.9103552549172996e-38
0.3,1009.7341732760492,0.25331535825287277,0.012511365698066539,3.9799741482638386e-42,6998.5271693356535,8.25156237042921e-05,11996.930688596842,1.5157175347062594e-17,3.818519895471525e-09,5.456169994032503e-32,2.9655732052337807e-35,82003.38732066861,3.230261533381776e-22,6.465025874773931e-08,2.7015694520784593e-11,135007.0594162184,1.9637114695887652e-28,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.002598508944957969,2.039057189513654,0.18877060497004078,5.525019092266184e-05,4.68504264039473e-40,1.1808583297898808e-46,0.0018830021600771921,72.78468256109079,61.50254049050146,8.018076035691093e-16,3.2177167544279175e-19,1.1657465354780062e-07,8.106335886096498e-11,124.76807916140714,101.2552945621638,8.086656191164836e-21,8.581624865246379e-07,4.848769406080448e-11,2.037256734631968e-12,1.0602642434629247e-10,2.1399838495486173e-22,2.9815313953113796e-24,4.4688595579033263e-10,2.493548604268418e-13,6.475969951564206e-27,4.2023425449199576e-30,1.0102098743951179e-35,5.446348888043244e-33,2.8101771692795304e-38
0.31,1009.7253193256963,0.2613358147541786,0.013344859549664485,6.714165704674192e-42,6998.4781093789525,9.096939481995081e-05,11996.828461792642,1.9008723372015176e-17,4.350662251111013e-09,7.763207405987484e-32,4.5459550351848433e-35,82003.5001391151,4.1649720730771147e-22,7.366033351977652e-08,3.1809963595327873e-11,135007.2945378668,2.7585799952229046e-28,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.0026807827877483644,2.039039309846311,0.1947474491548139,5.8930899771318365e-05,7.660186149912787e-40,1.9920929645768326e-46,0.0020084316783050217,72.78417233754111,61.502625104336325,9.745147302906172e-16,4.0353618846451016e-19,1.2851669592752576e-07,9.23602089288357e-11,124.76701600264347,101.25547090340011,1.0141534093437536e-20,9.460817061274884e-07,5.524525013983239e-11,2.321165324212748e-12,1.208029469724335e-10,2.7780325039332925e-22,3.844269223450177e-24,5.091677359750129e-10,2.936059639848763e-13,9.066835105406112e-27,5.903361189777016e-30,1.4373578512185828e-35,7.749233632656706e-33,4.307746991341157e-38
0.32,1009.7164658102033,0.2693299090988325,0.014204280697980267,1.236897409339978e-41,6998.4290514546165,9.99765471317246e-05,11996.726240377377,2.3677576587710807e-17,4.9363640878089755e-09,1.1208168544010127e-31,7.272745036750547e-35,82003.61295161337,5.338155288348283e-22,8.357735005202211e-08,3.7260576645894946e-11,135007.5296471206,3.9056721532121395e-28,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.0027627862075358237,2.0390214310571246,0.20070464826044995,6.272610356228086e-05,1.3044210215528442e-39,3.669874613511715e-46,0.0021377615281263237,72.78366213512801,61.502709713710026,1.1770477028187385e-15,5.026512733805127e-19,1.4124031553096797e-07,1.0479407322009675e-10,124.76595289992471,101.25564723534045,1.263246066107547e-20,1.039756090169936e-06,6.268301253901659e-11,2.6336489681278445e-12,1.3706685408531627e-10,3.576408802159739e-22,4.927117331145465e-24,5.77718864126779e-10,3.4391512244161036e-13,1.2558845010847903e-26,8.358138407873978e-30,2.075192405923475e-35,1.1187993840630909e-32,6.891653196824818e-38
0.33,1009.7076127283926,0.27729772823389665,0.015089543373576646,2.2182801913238533e-41,6998.379995545604,0.00010955398150134515,11996.624024350758,2.930204844544197e-17,5.579070228064462e-09,1.6168096913439437e-31,1.1586385409228742e-34,82003.72575816362,6.798984023997585e-22,9.445965231643844e-08,4.3432465226358886e-11,135007.7647439803,5.515115773246292e-28,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.002844520096223312,2.0390035531437163,0.20664226707989977,6.663542353771446e-05,2.2076196393714515e-39,6.5816373276578725e-46,0.002270978719274903,72.78315195367428,61.50279431862272,1.4133643358429836e-15,6.220531864482876e-19,1.547693686178471e-07,1.1843808187158047e-10,124.76488985324788,101.25582355798524,1.56332288866122e-20,1.1393614076139895e-06,7.084473923732883e-11,2.976545548076952e-12,1.5491382979895904e-10,4.568384468860127e-22,6.275462254149771e-24,6.52942669708078e-10,4.008816540392925e-13,1.7221596638945547e-26,1.1802347754747065e-29,2.9935231435233114e-35,1.6138994338995245e-32,1.0979258813785155e-37
0.34,1009.6987600790906,0.2852393588196613,0.016000562089906852,3.768145339340918e-41,6998.330941634932,0.00011971854153801791,11996.5218137125,3.603791256978781e-17,6.282328709813412e-09,2.3098492458152003e-31,1.8025447310006198e-34,82003.83855876615,8.604108007408984e-22,1.0636733351111439e-07,5.039466677235867e-11,135007.9998284467,7.7192505983830625e-28,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.0029259853427720853,2.038985676103716,0.21256037019241159,7.065848218902866e-05,3.6418451067142596e-39,1.1180087221824503e-45,0.002408070304426726,72.7826417930033,61.50287891907461,1.6877986371777166e-15,7.650488459440253e-19,1.6912762975505198e-07,1.333675561806289e-10,124.76382686260999,101.25599987133502,1.922694711423319e-20,1.2450728319953863e-06,7.97755001333358e-11,3.3517480132596517e-12,1.744424269582276e-10,5.792772934791496e-22,7.941591690838492e-24,7.352545763543482e-10,4.651427743088705e-13,2.339310193898924e-26,1.6519196280539752e-29,4.2766858786268434e-35,2.305691517172733e-32,1.7080913870961871e-37
0.35,1009.6899078611272,0.29315488723058875,0.016937251642382686,6.071446119509345e-41,6998.281889705674,0.00013048701378754198,11996.41960846231,4.405985279123129e-17,7.049790422529035e-09,3.254267584029008e-31,2.7238776743147823e-34,82003.95135342119,1.0818381245913946e-21,1.1936222996121094e-07,5.82204453378495e-11,135008.23490052033,1.0675232318218054e-27,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.0030071828332113794,2.03896779993476,0.21845902196423472,7.479490325276194e-05,5.825466653665628e-39,1.8013980636584225e-45,0.0025490233790580515,72.782131652939,61.50296351506589,2.005083123944314e-15,9.35346614905049e-19,1.84338792087362e-07,1.496600008798689e-10,124.76276392800803,101.25617617539025,2.350681266117772e-20,1.3570649433904365e-06,8.952167247090821e-11,3.7612041862276906e-12,1.9575405713638593e-10,7.294639073952258e-22,9.985365889978571e-24,8.250820598196784e-10,5.373747104683509e-13,3.1494242023617315e-26,2.2844997160986633e-29,6.025276431829708e-35,3.2484099023777554e-32,2.5811464841806876e-37
0.36,1009.6810560733364,0.30104439955625556,0.01789952710744588,9.349339157170923e-41,6998.23283974096,0.00014187612792076817,11996.317408599907,5.3562972004010894e-17,7.885208744603062e-09,4.514164582420732e-31,3.999829387249108e-34,82004.06414212899,1.3515622889459446e-21,1.335079150413099e-07,6.698741187318043e-11,135008.46996020194,1.4567772220721585e-27,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.0030881134506480696,2.0389499246344958,0.2243382865493216,7.9044311706481e-05,9.040307537046631e-39,2.7739489279326128e-45,0.0026938250813040633,72.78162153330598,61.503048106596744,2.3703716889455308e-15,1.1370883326731472e-18,2.0042646760721992e-07,1.6739509643917839e-10,124.76170104943903,101.25635247015146,2.857691682357989e-20,1.475511730375989e-06,1.0013093628098242e-10,4.206916569420626e-12,2.189529806677482e-10,9.126074049882941e-22,1.2474919926971069e-23,9.228646060699587e-10,6.182938115894554e-13,4.2045698554626085e-26,3.117503255234419e-29,8.357975724351985e-35,4.5060390861723747e-32,3.7902383273572545e-37
0.37,1009.6722047145563,0.3089079816022898,0.018887303841642694,1.3863212788791302e-40,6998.183791723977,0.0001539025569213939,11996.215214125003,6.476435984920611e-17,8.7924391820078e-09,6.164442976463114e-31,5.72124457592445e-34,82004.17692488982,1.6779411558577858e-21,1.488696931191644e-07,7.677764404469831e-11,135008.70500749213,1.9612012462742122e-27,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.0031687780752762892,2.038932050200575,0.23019822789002636,8.340633376469413e-05,1.3644595365744861e-38,4.1132152344343795e-45,0.0028424625918179926,72.78111143392935,61.50313269366737,2.7892630098927947e-15,1.3748825952387967e-18,2.1741418742355349e-07,1.8665469139484357e-10,124.76063822690003,101.2565287556191,3.4553081266748447e-20,1.6005865919824965e-06,1.1165226983937329e-10,4.690942152384802e-12,2.441462967154296e-10,1.1347038991049821e-21,1.5487396868567364e-23,1.0290536695235147e-09,7.086576545325654e-13,5.568769380457988e-26,4.196970667026814e-29,1.1413466170921455e-34,6.15334697910548e-32,5.421451360146008e-37
0.38,1009.663353783628,0.31674571889131004,0.019900497480698307,2.002734755094101e-40,6998.134745637967,0.00016658291727380197,11996.113025037303,7.790543232404063e-17,9.775439006872598e-09,8.3000746518681e-31,8.009996001861292e-34,82004.28970170388,2.0704959324512146e-21,1.6551459349807246e-07,8.767780608497499e-11,135008.94004239154,2.6073561641077944e-27,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.003249177584387058,2.0389141766306587,0.23603890971780422,8.788059687476372e-05,2.0127804846604934e-38,5.942114018364197e-45,0.002994923133630222,72.78060135463485,61.50321727627791,3.2678244942405532e-15,1.6538544228070586e-18,2.3532540203064446e-07,2.0752279467689838e-10,124.75957546038794,101.25670503179366,4.1564106253522156e-20,1.7324623396475404e-06,1.2413594512355434e-10,5.215392218946668e-12,2.714439333368388e-10,1.4026281298346072e-21,1.9110677456524712e-23,1.1441126312817701e-09,8.092661501643192e-13,7.320290427730161e-26,5.57974219119068e-29,1.5367588217933789e-34,8.285134517494738e-32,7.59027221136376e-37
0.39,1009.6545032793977,0.3245576966639196,0.02093902393853538,3.037743285141424e-40,6998.0857014662315,0.0001799337691623137,11996.010841336525,9.326653365920154e-17,1.0838266873956273e-08,1.1185435319216354e-30,1.130963320856058e-33,82004.40247257146,2.5418922763962987e-21,1.8351136399080589e-07,9.97792765545574e-11,135009.17506490086,3.458001284119698e-27,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.0033293128523784873,2.0388963039224155,0.24186039555395286,9.246672971257223e-05,2.9902337165485516e-38,9.012984327014604e-45,0.0031511939719989913,72.78009129524881,61.50330185442859,3.812616752916511e-15,1.9799552430511894e-18,2.541834815931093e-07,2.3008556746721773e-10,124.75851274989985,101.25688129867565,4.9759561037857204e-20,1.8713111992880622e-06,1.376335229931044e-10,5.782432142593151e-12,3.0095863694492163e-10,1.7242327405448215e-21,2.3461665711137837e-23,1.268516754812593e-09,9.20962722598565e-13,9.554296299992942e-26,7.400122748016153e-29,2.0709833493529077e-34,1.1165301535641762e-31,1.0717008428432003e-36
