Time,Cm,pms,pns,VNa,t_tauh,t_taun,thetaa,sigmaa,thetab,sigmab,tauBs,sigmam,sigmah,sigman,sigmaz,gNa,gKdr,gL,Iapp,gA,gNaP,gZ,thetaz,tauZs,phi,thetah,thetam,thetan,thetap,sigmap,VK,VL,INa,INaP,IKdr,IA,Iz,Minfs,Pinfs,Ainfs,zzs,bbs,nns,hhs,V,compartment_0000001
8.68,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030039037163021344,-0.04261896499541533,0.00026376250549755913,0.14685959845286609,0.03450144645940442,0.019395638300715144,0.0011618845617736382,0.29661228395172506,0.001517858007997344,0.17684824114565492,0.03729184866084233,0.9620265798453207,-67.26964822953005,1.0
8.69,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03007606019102194,-0.04267663057281553,0.0002642452754612508,0.14691233630437103,0.03451375250733866,0.0194039753812027,0.0011634962675037934,0.2966557170218624,0.0015181213343352174,0.17680167114228,0.0373071927473805,0.9620040087612381,-67.26548482868652,1.0
8.700000000000001,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030113112145526862,-0.042734349200311425,0.00026472869737118656,0.14696502377515225,0.03452606602163851,0.019412312389677937,0.0011651095123111363,0.29669913510366386,0.0015183850120615505,0.17675508802051484,0.037322536028707165,0.9619814350872992,-67.26132321685553,1.0
8.71,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030150193040748296,-0.042792120911885646,0.0002652127718429858,0.14701766088639764,0.034538387010944104,0.0194206493273135,0.001166724297228939,0.29674253821421026,0.0015186490412829156,0.17670849183212908,0.03733787850673923,0.9619588588224224,-67.25716339190063,1.0
8.72,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030187302890931952,-0.04284994574158223,0.0002656974994930109,0.1470702476593711,0.03455071548389529,0.01942898619528636,0.0011683406232922571,0.2967859263705836,0.0015189134221059205,0.17666188262879506,0.037353220183401176,0.9619362799655174,-67.25300535168626,1.0
8.73,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030224441710356268,-0.042907823723505635,0.00026618288093836875,0.1471227841154118,0.03456305144913161,0.019437322994777628,0.0011699584915379046,0.2968292995898672,0.0015191781546372075,0.17661526046208814,0.037368561060625034,0.9619136985154851,-67.24884909407774,1.0
8.74,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030261609513333235,-0.04296575489182188,0.0002666689167969137,0.1471752702759342,0.034575394915292344,0.019445659726972722,0.001171577903004484,0.29687265788914563,0.0015194432389834544,0.17656862538348672,0.037383901140350395,0.9618911144712169,-67.2446946169413,1.0
8.75,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030298806314208,-0.04302373928075815,0.00026715560768724914,0.14722770616242792,0.03458774589101651,0.01945399639306125,0.0011731988587323765,0.29691600128550466,0.0015197086752513748,0.17652197744437256,0.0373992404245244,0.9618685278315949,-67.24054191814405,1.0
8.76,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030336032127359226,-0.04308177692460314,0.00026764295422872995,0.14728009179645776,0.03460010438494287,0.01946233299423708,0.001174821359763753,0.29695932979603146,0.001519974463547718,0.1764753166960308,0.03741457891510173,0.9618459385954925,-67.23639099555396,1.0
8.77,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030373286967198883,-0.04313986785770705,0.00026813095704146474,0.1473324271996626,0.03461247040570994,0.019470669531698265,0.0011764454071425715,0.29700264343781413,0.0015202406039792696,0.1764286431896502,0.0374299166140446,0.9618233467617733,-67.23224184703994,1.0
8.78,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030410570848172686,-0.043198012114482126,0.0002686196167463181,0.14738471239375656,0.034624843961956024,0.019479006006647127,0.0011780710019145952,0.2970459422279423,0.0015205070966528517,0.17638195697632325,0.03744525352332278,0.9618007523292916,-67.22809447047175,1.0
8.790000000000001,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030447883784759953,-0.043256209729402514,0.0002691089339649132,0.1474369474005277,0.03463722506231922,0.019487342420290207,0.0011796981451273865,0.2970892261835066,0.001520773941675323,0.17633525810704634,0.03746058964491356,0.9617781552968926,-67.22394886372003,1.0
8.8,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03048522579147356,-0.043314460737004144,0.00026959890931963274,0.14748913224183807,0.03464961371543737,0.01949567877383823,0.001181326837830306,0.29713249532159874,0.0015210411391535796,0.17628854663271995,0.03747592498080176,0.9617555556634118,-67.21980502465634,1.0
8.81,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03052259688286039,-0.04337276517188582,0.00027008954343362313,0.14754126693962444,0.03466200992994822,0.01950401506850619,0.0011829570810745417,0.29717574965931204,0.0015213086891945548,0.17624182260414878,0.03749125953297972,0.9617329534276751,-67.21566295115309,1.0
8.82,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03055999707350122,-0.04343112306870843,0.00027058083693079504,0.14759335151589661,0.03467441371448927,0.0195123513055133,0.0011845888759130878,0.29721898921374057,0.0015215765919052195,0.17619508607204187,0.037506593303447314,0.961710348588499,-67.2115226410836,1.0
8.83,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030597426378010727,-0.043489534462195736,0.000271072790435827,0.14764538599273871,0.03468682507769788,0.01952068748608298,0.001186222223400767,0.29726221400197994,0.0015218448473925822,0.1761483370870128,0.037521926294211916,0.9616877411446904,-67.20738409232206,1.0
8.84,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.0306348848110377,-0.043547999387134134,0.00027156540457416647,0.14769737039230774,0.034699244028211264,0.019529023611442885,0.0011878571245942239,0.2973054240411266,0.00152211345576369,0.17610157569957988,0.037537258507288424,0.9616651310950463,-67.20324730274353,1.0
8.85,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030672372387264942,-0.043606517878373066,0.00027205867997203293,0.14774930473683426,0.03471167057466649,0.019537359682824856,0.001189493580551937,0.29734861934827833,0.0015223824171256288,0.1760548019601662,0.03755258994469924,0.961642518438354,-67.19911227022399,1.0
8.86,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03070988912140978,-0.043665089970825154,0.00027255261725642,0.14780118904862194,0.034724104725700526,0.019545695701465013,0.0011911315923342231,0.2973917999405341,0.0015226517315855225,0.1760080159190999,0.03756792060847427,0.9616199031733913,-67.19497899264026,1.0
8.870000000000001,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03074743502822356,-0.04372371569946637,0.0002730472170550975,0.14785302335004752,0.0347365464899502,0.01955403166860364,0.0011927711610032405,0.29743496583499407,0.0015229213992505343,0.17596121762661424,0.03758325050065092,0.9615972852989259,-67.19084746787006,1.0
8.88,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03078501012249218,-0.04378239509933595,0.0002735424799966135,0.14790480766355987,0.03474899587605225,0.019562367585485265,0.0011944122876229896,0.2974781170487592,0.0015231914202278672,0.1759144071328478,0.03759857962327409,0.9615746648137156,-67.18671769379199,1.0
8.89,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030822614419035974,-0.04384112820553703,0.00027403840671029765,0.14795654201168112,0.03476145289264334,0.01957070345335862,0.0011960549732593286,0.297521253598932,0.0015234617946247632,0.17586758448784465,0.03761390797839618,0.9615520417165083,-67.18258966828553,1.0
8.9,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030860247932709903,-0.04389991505323655,0.0002745349978262626,0.14800822641700573,0.03477391754836005,0.01957903927347667,0.0011976992189799726,0.29756437550261605,0.0015237325225485045,0.17582074974155443,0.03762923556807707,0.9615294160060421,-67.17846338923103,1.0
8.91,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030897910678403445,-0.04395875567766517,0.00027503225397540584,0.14805986090219952,0.034786389851838906,0.019587375047096563,0.0011993450258544905,0.2976074827769156,0.0015240036041064137,0.17577390294383258,0.03764456239438412,0.961506787681045,-67.17433885450973,1.0
8.92,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030935602671040976,-0.04401765011411805,0.0002755301757894137,0.14811144549000146,0.034798869811716385,0.019595710775479693,0.0012009923949543274,0.2976505754389367,0.0015242750394058534,0.17572704414444043,0.03765988845939219,0.9614841567402347,-67.17021606200373,1.0
8.93,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.030973323925581563,-0.04407659839795444,0.000276028763900762,0.14816298020322147,0.034811357436628915,0.019604046459891642,0.0012026413273527941,0.29769365350578586,0.0015245468285542275,0.17568017339304545,0.03767521376518361,0.9614615231823189,-67.16609500959603,1.0
8.94,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.031011074457019262,-0.04413560056459816,0.0002765280189427191,0.1482144650647416,0.03482385273521293,0.019612382101602217,0.0012042918241250797,0.29773671699457105,0.0015248189716589805,0.1756332907392213,0.03769053831384817,0.9614388870059952,-67.1619756951705,1.0
8.950000000000001,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.031048854280382985,-0.04419465664953769,0.0002770279415493482,0.14826590009751517,0.03483635571610483,0.019620717701885414,0.0012059438863482551,0.29777976592240124,0.0015250914688275988,0.17558639623244798,0.03770586210748315,0.961416248209951,-67.15785811661186,1.0
8.96,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.031086663410736855,-0.0442537666883264,0.0002775285323555092,0.14831728532456698,0.034848866387941047,0.01962905326201946,0.001207597515101279,0.29782280030638647,0.00152536432016761,0.17553948992211216,0.03772118514819326,0.9613936067928632,-67.15374227180574,1.0
8.97,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03112450186318007,-0.044312930716582544,0.00027802979199686203,0.1483686207689929,0.034861384759358,0.019637388783286774,0.001209252711464999,0.29786582016363794,0.0015256375257865838,0.17549257185750708,0.03773650743809071,0.9613709627533987,-67.14962815863862,1.0
8.98,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.031162369652847327,-0.04437214876998994,0.000278531721109868,0.14841990645396008,0.03487391083899219,0.019645724266974043,0.0012109094765221703,0.29790882551126796,0.001525911085792132,0.17544564208783286,0.03775182897929515,0.9613483160902139,-67.14551577499785,1.0
8.99,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.031200266794908105,-0.0444314208842971,0.0002790343203317928,0.1484711424027056,0.034886444635480095,0.019654059714372042,0.0012125678113574314,0.29795181636638957,0.0015261850002919093,0.17539870066219662,0.0377671497739337,0.9613256668019546,-67.14140511877167,1.0
9.0,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.031238193304567844,-0.044490747095318646,0.00027953759030070795,0.1485223286385379,0.03489898615745829,0.01966239512677586,0.0012142277170573445,0.29799479274611723,0.0015264592693936126,0.17535174762961264,0.0377824698241409,0.9613030148872566,-67.13729618784919,1.0
9.01,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.031276149197067275,-0.04455012743893469,0.0002800415316554946,0.14857346518483566,0.034911535413563434,0.019670730505484756,0.001215889194710378,0.2980377546675663,0.0015267338932049826,0.1753047830390025,0.037797789132058765,0.9612803603447447,-67.13318898012037,1.0
9.02,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.031314134487682735,-0.044609561951091246,0.0002805461450358446,0.148624552065048,0.03492409241243224,0.019679065851802194,0.0012175522454069187,0.29808070214785337,0.0015270088718338027,0.17525780693919515,0.03781310769983674,0.9612577031730337,-67.12908349347605,1.0
9.03,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03135214919172607,-0.04466905066780025,0.00028105143108226325,0.14867558930269356,0.03493665716270152,0.019687401167035812,0.0012192168702392725,0.29812363520409574,0.0015272842053879003,0.17521081937892727,0.03782842552963172,0.9612350433707274,-67.12497972580795,1.0
9.040000000000001,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.031390193324545096,-0.04472859362514,0.00028155739043607186,0.1487265769213614,0.03494922967300822,0.01969573645249749,0.0012208830703016765,0.29816655385341195,0.0015275598939751471,0.1751638204068432,0.03784374262360802,0.9612123809364191,-67.12087767500864,1.0
9.05,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03142826690152332,-0.044788190859254846,0.00028206402373940985,0.14877751494470964,0.03496180995198935,0.019704071709503276,0.0012225508466902912,0.2982094581129213,0.0015278359377034585,0.17511681007149524,0.0378590589839374,0.9611897158686917,-67.1167773389716,1.0
9.06,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03146636993808029,-0.0448478424063563,0.00028257133163523757,0.14882840339646725,0.03497439800828215,0.01971240693937345,0.001224220200503232,0.2982523479997448,0.0015281123366807947,0.1750697884213437,0.037874374612799036,0.9611670481661171,-67.11267871559112,1.0
9.07,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.0315045024496715,-0.04490754830272195,0.0002830793147673379,0.14887924230043084,0.0349869938505239,0.01972074214343247,0.0012258911328405376,0.2982952235310035,0.0015283890910151607,0.1750227555047571,0.037889689512379546,0.9611443778272565,-67.10858180276239,1.0
9.08,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.031542664451788494,-0.04496730858469677,0.0002835879737803199,0.14893003168046776,0.03499959748735214,0.019729077323008996,0.0012275636448042097,0.29833808472382034,0.0015286662008146068,0.17497571137001236,0.037905003684872964,0.9611217048506604,-67.10448659838146,1.0
9.09,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03158085595995911,-0.045027123288692635,0.00028409730931961964,0.14898077156051348,0.035012208927404524,0.01973741247943589,0.0012292377374981966,0.29838093159531864,0.0015289436661872287,0.17492865606529484,0.03792031713248073,0.9610990292348686,-67.10039310034523,1.0
9.1,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03161907698974756,-0.045086992451188815,0.0002846073220315041,0.14903146196457287,0.03502482817931893,0.01974574761405025,0.0012309134120284096,0.2984237641626232,0.0015292214872411676,0.1748815896386986,0.037935629857411717,0.9610763509784098,-67.09630130655148,1.0
9.11,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03165732755675396,-0.04514691610873153,0.00028511801256307217,0.14908210291671878,0.0350374552517334,0.019754082728193265,0.0012325906695027098,0.29846658244285923,0.001529499664084611,0.17483451213822648,0.0379509418618822,0.961053670079802,-67.09221121489887,1.0
9.120000000000001,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.031695607676615355,-0.04520689429793515,0.0002856293815622582,0.14913269444109328,0.03505009015328622,0.01976241782321043,0.0012342695110309418,0.2985093864531535,0.0015297781968257925,0.17478742361179028,0.03796625314811586,0.9610309865375521,-67.08812282328688,1.0
9.13,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.031733917365005075,-0.045266927055481666,0.00028614142967783385,0.14918323656190624,0.03506273289261591,0.01977075290045138,0.0012359499377249195,0.29855217621063335,0.0015300570855729923,0.17474032410721088,0.037981563718343776,0.9610083003501563,-67.08403612961588,1.0
9.14,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.031772256637633195,-0.04532701441812093,0.0002866541575594104,0.14923372930343634,0.03507538347836121,0.019779087961269964,0.0012376319506984335,0.29859495173242745,0.0015303363304345378,0.17469321367221846,0.03799687357480444,0.9609856115160994,-67.0799511317871,1.0
9.15,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03181062551024641,-0.045387156422671,0.0002871675658574422,0.14928417269002972,0.035088041919161136,0.019787423007024223,0.0012393155510672606,0.2986377130356652,0.0015306159315188032,0.17464609235445255,0.03801218271974374,0.9609629200338555,-67.07586782770261,1.0
9.16,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03184902399862817,-0.04544735310601813,0.00028768165522322726,0.14933456674610032,0.03510070822365495,0.01979575803907637,0.0012410007399491637,0.2986804601374769,0.0015308958889342105,0.17459896020146226,0.038027491155414955,0.9609402259018877,-67.07178621526536,1.0
9.17,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.03188745211859891,-0.045507604505117295,0.0002881964263089115,0.1493849114961301,0.03511338240048222,0.01980409305879284,0.0012426875184639065,0.29872319305499406,0.0015311762027892294,0.17455181726070634,0.03804279888407875,0.9609175291186475,-67.06770629237916,1.0
