Time,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,SOCS3mRNA,DecoyR,IL13_DecoyR,SOCS3,CD274mRNA,IL13,IL13stimulation,Kon_IL13Rec,Rec_phosphorylation,pRec_intern,pRec_degradation,Rec_intern,Rec_recycle,JAK2_phosphorylation,pJAK2_dephosphorylation,STAT5_phosphorylation,pSTAT5_dephosphorylation,SOCS3mRNA_production,DecoyR_binding,JAK2_p_inhibition,SOCS3_translation,SOCS3_accumulation,SOCS3_degradation,CD274mRNA_production,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16
2.13,1.3171490738863432,113.1552547220941,0.0012631207696786229,0.01818727623730957,0.001971323950158268,2.790779585379842,0.009220414620156372,91.0,164.9580214675645,0.04197853243549699,4.9218904409121686e-05,0.33979602103747875,0.0,6.709725536849543e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010202793203633593,0.13612208818985802,0.15343626229806515,0.011642199654296801,0.0005536396954359883,0.007971682770600133,0.002774287117239202,0.00034089710805296897,0.0005218150369034301,0.05819213816756109,0.0013117733911182066,9.573603892175741e-05,9.060058741423574e-05,0.00015806788648373168,2.879720264258308e-06,3.4495942985934527e-06
2.14,1.317220147035816,113.15508161825936,0.0012488859358724212,0.018275731361020394,0.0019957043077381666,2.790699411501649,0.009300588498349624,91.0,164.9574502255364,0.04254977446357037,5.0131065952071995e-05,0.33979506367843815,0.0,6.866341593218049e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.0102033437446929,0.13612943331556343,0.1534360275727273,0.011611088097856576,0.0005473846713433692,0.008010223285622611,0.002787780061810051,0.0003451131545285457,0.0005263523529495705,0.05869793051698708,0.0013296239458860863,9.573576919004574e-05,9.183347623374538e-05,0.00016099727915675575,2.9469376830268816e-06,3.496536226498788e-06
2.15,1.3172911389270257,113.15490859018063,0.0012349627703431556,0.01836374572691954,0.0020201770166808682,2.7906189605169245,0.009381039483073976,91.0,164.95687409613157,0.04312590386843057,5.105560909577509e-05,0.33979410632209495,0.0,7.025839060571161e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010203893656316045,0.13613677004355237,0.15343579295011311,0.011580959557181846,0.0005412665518265155,0.008048567589990376,0.0028012057731843067,0.00034934517114058915,0.0005309053514092149,0.059205466478144876,0.0013476272246881178,9.573549945909404e-05,9.307691328307897e-05,0.00016396643367820772,3.0153917630502945e-06,3.543879775569056e-06
2.16,1.3173620496512195,113.15473563777293,0.0012213416539544645,0.018451329611752096,0.0020447412540495896,2.7905382331740283,0.009461766825970181,91.0,164.95629306346717,0.04370693653282971,5.19926394936819e-05,0.339793148968449,0.0,7.188256625593219e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010204442939209845,0.13614409838325492,0.15343555843010734,0.011551785762132361,0.0005352811112190335,0.008086720195015598,0.002814565818976665,0.0003535930155802874,0.0005354739899301348,0.059714741258813875,0.001365783723839213,9.573522972890229e-05,9.433093284134505e-05,0.00016697568929260081,3.085099108111851e-06,3.5916262509725884e-06
2.17,1.3174328792995431,113.15456276095142,0.0012080131641261718,0.01853849308071612,0.0020693962133810423,2.790457230217912,0.00954276978208651,91.0,164.95570711171368,0.04429288828632202,5.294226314189098e-05,0.33979219161750035,0.0,7.353633297753419e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010204991594080321,0.13615141834409059,0.1534353240125949,0.011523537763915438,0.0005294242103987143,0.008124685518919605,0.002827861734532437,0.00035785654838755687,0.0005400582263529447,0.06022575008785751,0.0013840939379919188,9.57349599994705e-05,9.559556907283735e-05,0.00017002538634336247,3.1560764605295988e-06,3.639776953506169e-06
2.18,1.3175036279630388,113.15438995963132,0.0011949680912037382,0.018625245971468526,0.002094141104266766,2.790375952390223,0.009624047609775229,91.0,164.95511622509443,0.04488377490556858,5.39045863779213e-05,0.33979123426924895,0.0,7.522008410334541e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.0102055396216327,0.1361587299354682,0.15343508969746086,0.0114961861433101,0.0005236918039534337,0.00816246787983209,0.002841095020487809,0.00036213563287864335,0.0005446580187052435,0.06073848821457,0.0014025583601459434,9.573469027079864e-05,9.687085602769244e-05,0.00017311586626886702,3.2283407015978403e-06,3.6883331796200795e-06
2.19,1.3175742957326468,113.15421723372798,0.0011821976074821497,0.018711597724556536,0.0021189751527443943,2.790294400429675,0.009705599570323221,91.0,164.95452038788466,0.04547961211535218,5.487971587876671e-05,0.3397902769236949,0.0,7.693421622019162e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010206087022571416,0.1361660331667861,0.15343485548459046,0.011469702708613734,0.0005180800142441626,0.008200071421490897,0.0028542671169038544,0.0003664301352137826,0.0005492733251807105,0.061252950906345,0.0014211774816798664,9.573442054288674e-05,9.815682764407999e-05,0.00017624747159616173,3.301908852267916e-06,3.7372962215014888e-06
2.2,1.3176448826992058,113.15404458315679,0.0011696931828925861,0.018797557468713172,0.0021438976003447896,2.7902125750719744,0.009787424928023793,91.0,164.95391958441158,0.04608041558841342,5.5867758660142235e-05,0.33978931958083813,0.0,7.86791291755065e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010206633797600112,0.13617332804743212,0.15343462137386893,0.011444059799506546,0.0005125850944367797,0.00823750015064075,0.0028673794162775075,0.00037073992423242375,0.0005539041041431684,0.061769133449128946,0.0014399517923460179,9.573415081573481e-05,9.945351774784915e-05,0.0001794205459385201,3.3767980734318933e-06,3.786667367060991e-06
2.21,1.3177153889534519,113.1538720078333,0.0011574465870744753,0.018883134019246715,0.0021689077035975043,2.7901304770499,0.009869522950097985,91.0,164.9533137990543,0.04668620094568856,5.6868822075323584e-05,0.3397883622406786,0.0,8.045522608709563e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010207179947421647,0.13618061458678343,0.15343438736518178,0.011419230403197556,0.000507203429395024,0.008274757936343123,0.002880433263295894,0.0003750648713677092,0.000558550314122131,0.06228703114692476,0.0014588817802779115,9.573388108934279e-05,0.00010076096005304179,0.0001826354339916878,3.4530256663416227e-06,3.836447899952147e-06
2.22,1.3177858145860215,113.15369950767311,0.00114544980702804,0.018968335967798962,0.0021940047262012747,2.790048107094295,0.009951892905703105,91.0,164.95270301624046,0.047296983759538426,5.7883013796819056e-05,0.33978740490321635,0.0,8.226291349735662e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010207725472738096,0.13618789279420698,0.15343415345841457,0.011395187432086043,0.0005019314995809418,0.008311848549326598,0.0028934299685280536,0.00037940484929253405,0.0005632119137566917,0.06280663931553347,0.0014779679320911432,9.573361136371073e-05,0.0001020791881688614,0.00018589248147499602,3.53060907922765e-06,3.886639099836823e-06
2.23,1.3178561596874425,113.15352708259194,0.0011336951178901673,0.01905317157881451,0.002219187973911836,2.7899654659289945,0.010034534071003118,91.0,164.95208722046203,0.047912779537973765,5.8910441898142525e-05,0.33978644756845133,0.0,8.410260068511611e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.0102082703742507,0.13619516267905843,0.153433919653453,0.011371904504855024,0.0004967659120564944,0.008348775616616561,0.0029063707926323657,0.00038375973795262594,0.0005678888620824751,0.06332795331456001,0.0014972107323904537,9.57333416388386e-05,0.00010340823556562726,0.00018919203539394542,3.6095658777642244e-06,3.937242241088902e-06
2.24,1.3179264243481494,113.15335473250558,0.001122174969757707,0.019137648963981495,0.0022444567292699436,2.789882554280358,0.010117445719639982,91.0,164.95146639624576,0.048533603754258164,5.995121470081651e-05,0.3397854902363836,0.0,8.59747009531833e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010208814652659978,0.13620242425068385,0.1534336859501829,0.011349354886599132,0.0004917033508795925,0.008385542698015109,0.0029192569729657373,0.0003881294132791928,0.0005725811179923765,0.06385096848726642,0.001516610664694782,9.573307191472641e-05,0.00010474813563866522,0.00019253444354883344,3.689913800329293e-06,3.988258595226916e-06
2.25,1.3179966086584716,113.15318245732992,0.001110882168151408,0.01922177585010246,0.0022698103065646453,2.789799372869428,0.010200627130569836,91.0,164.95084052817762,0.049159471822379404,6.100544090317594e-05,0.33978453290701305,0.0,8.787963054442467e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.01020935830866563,0.1362096775184184,0.1534334523484902,0.011327513387936455,0.00048674065616635833,0.00842215318437477,0.0029320896881746294,0.00039251375669361097,0.000577288640680039,0.06437568021003592,0.0015361682106707763,9.573280219137414e-05,0.00010609892165536857,0.0001959200549483761,3.771670711483945e-06,4.039689428898393e-06
2.26,1.3180667127086367,113.15301025698099,0.001099809778107446,0.019305559694134136,0.0022952480315087623,2.7897159224147683,0.010284077585229577,91.0,164.95020960089403,0.04979039910598313,6.207322953274894e-05,0.3397835755803397,0.0,8.981780904248658e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.01020990134296657,0.13621692249158676,0.15343321884826108,0.011306355501817978,0.0004818747820501206,0.008458610348032053,0.002944870075743221,0.00039691265159274723,0.0005820113894795005,0.06490208387448798,0.00155588385041196,9.573253246878182e-05,0.00010746062677447915,0.00019934921965675172,3.854854619170864e-06,4.091536004613986e-06
2.27,1.318136736588771,113.15283813137484,0.0010889511088257877,0.019389007698446793,0.0023207692413493262,2.789632203632416,0.010367796367581547,91.0,164.94957359908173,0.05042640091829328,6.315468994619908e-05,0.33978261825636363,0.0,9.178965937218193e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010210443756260927,0.13622415917950312,0.15343298544938164,0.011285857331941544,0.00047710278994163747,0.008494917349506801,0.002957599234321074,0.00040132598336805627,0.0005867493238677224,0.06543017488776064,0.0015757580624362454,9.573226274694941e-05,0.00010883328404591565,0.00020282228879338717,3.939483674730928e-06,4.143799580740934e-06
2.28,1.3182066803889008,113.15266608042766,0.0010782996200406267,0.019472126903891215,0.0023463732855411312,2.7895482172356116,0.010451782764386127,91.0,164.9489325074784,0.05106749252162679,6.424993182897409e-05,0.3397816609350848,0.0,9.37956078018493e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010210985549246055,0.13623138759147133,0.1534327521517383,0.01126599469698619,0.0004724218074953931,0.008531077278288727,0.0029702782379195662,0.00040575363952205675,0.000591502403480017,0.06595994867423134,0.0015957913236707682,9.573199302587695e-05,0.00011021692640972624,0.00020633961453180087,4.025576173004449e-06,4.196481411463186e-06
2.29,1.3182765441989501,113.15249410405573,0.0010678490495665137,0.01955492406301898,0.0023720595248291937,2.7894639639351673,0.010536036064830407,91.0,164.94828631087196,0.05171368912805473,6.53590651957845e-05,0.33978070361650314,0.0,9.583608394013943e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010211526722618519,0.1362386077367847,0.15343251895521748,0.011246744517367489,0.00046782908448126195,0.008567093097302926,0.002982908116572915,0.0004101955095096628,0.0005962705880890321,0.0664914006731736,0.001615984109472548,9.573172330556442e-05,0.0001116115866975154,0.0002099015501011107,4.113150552193268e-06,4.249582746835723e-06
2.3,1.3183463281087422,113.15232220217544,0.001057593389636605,0.019637405663602017,0.0023978273314189634,2.7893794444394007,0.010620555560597053,91.0,164.94763499410072,0.052365005899279435,6.648220039051467e-05,0.3397797463006187,0.0,9.791152073661079e-05,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010212067277074096,0.13624581962472607,0.15343228585970584,0.01122808466252368,0.0004633219824030282,0.008602967653229012,0.002995489859925852,0.0004146514847676185,0.000601053837608649,0.06702452633919193,0.001636336893624648,9.57314535860118e-05,0.00011301729763217884,0.00021350844978571887,4.202225393886304e-06,4.303104832774468e-06
2.31,1.3184160322079996,113.15215037470321,0.0010475268733890273,0.019719577942110874,0.0024236760890245595,2.7892946594541015,0.010705340545896214,91.0,164.94697854205342,0.0530214579465899,6.761944808603363e-05,0.3397787889874314,0.0,0.00010002235448323153,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010212607213307792,0.13625302326456792,0.15343205286509004,0.011209993895932429,0.0004588979685642744,0.008638703682419861,0.003008024419289593,0.000419121458722839,0.0006058521120957879,0.06755932114242355,0.0016568501483347812,9.573118386721911e-05,0.00011443409182780711,0.00021716066892467465,4.2928194231240205e-06,4.357048911052614e-06
2.32,1.3184856565863443,113.15197862155563,0.0010376438818363366,0.019801446979810206,0.0024496051896643863,2.7892096096828514,0.010790390317146145,91.0,164.94631693966764,0.053683060332366916,6.877091927287806e-05,0.3397778316769413,0.0,0.00010216902490850854,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010213146532013825,0.13626021866557234,0.153431819971257,0.01119245095627201,0.00045455457530173233,0.008674303853012131,0.003020512722300249,0.000423605326238283,0.0006106653717323332,0.0680957805665227,0.0016775243442823445,9.573091414918633e-05,0.00011586200179293422,0.0002208585638753,4.384951512438315e-06,4.411416219424318e-06
2.33,1.3185552013332984,113.15180694264933,0.0010279390031699685,0.01988301864150051,0.0024756140357038436,2.789124295826821,0.01087570417317681,91.0,164.94565017193088,0.05434982806912364,6.993672526646672e-05,0.33977687436914844,0.0,0.00010435197511748293,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010213685233885647,0.13626740583699104,0.15343158717809363,0.011175435248719919,0.0004502894259563244,0.008709770738098723,0.0030329556635744883,0.00042810298396619425,0.0006154935768366564,0.06863390010994617,0.001698359950588438,9.573064443191348e-05,0.00011730105992846679,0.00022460249203632815,4.478640679277203e-06,4.46620799154585e-06
2.34,1.3186246665382817,113.15163533790107,0.0010184070848514323,0.019964298521710742,0.002501702041649567,2.789038718584589,0.010961281415408669,91.0,164.94497822388135,0.05502177611866244,7.111697771343676e-05,0.3397759170640527,0.0,0.00010657165153902266,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010214223319615915,0.13627458478806526,0.1534313544854871,0.011158927488287751,0.0004461002576796411,0.008745106792170127,0.003045354096501757,0.0004326143306583763,0.0006203366878737341,0.06917367528708245,0.0017193574347895155,9.573037471540053e-05,0.0001187512985258644,0.0002283928118682215,4.5739060837426985e-06,4.5214254569063105e-06
2.35,1.3186940522906139,113.15146380722767,0.001009043197569778,0.02004529198192831,0.002527868632907976,2.788952878652269,0.011047121347728988,91.0,164.94430108060735,0.055698919392658384,7.23117885872597e-05,0.3397749597616541,0.0,0.00010882850396229177,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010214760789896507,0.13628175552802577,0.15343112189332456,0.01114290939729646,0.0004419849056314401,0.008780314367437744,0.0030577088389233445,0.00043713926695151045,0.0006251946654481477,0.0697151016274711,0.001740517262855621,9.57301049996475e-05,0.00012021274976839888,0.0002322298828790615,4.670767030156016e-06,4.577069840875582e-06
