Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,parameter_20,parameter_21,parameter_22,parameter_23,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32
1.4,0.0513266518874454,4.878791014931571e-06,0.0056533883682499935,3.150301090779916e-09,0.005792436580259527,2.1369986361599936e-05,3.905523233711365e-06,1.2265103741461553e-05,1.1692605038835556e-11,0.009719034990052857,4.156708577416161e-07,2.457532833676194e-16,1.589336990817912e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.0155932386659515e-05,9.653595131227851e-09,2.263721703979404e-10,9.891030639815896e-10,5.542511432780782e-07,2.8962182901297635e-05,7.479495226559977e-06,2.2438485679679933e-05,3.3316258524820485e-10,4.0924117635924444e-12,1.1573554002839611e-06,1.3514968028421443e-15,4.848194958447214e-09,0.0035,0.0035,0.0035,0.035,0.00029680288933312465,1.653908072659456e-10,2.5613652828390747e-07,6.83466565899489e-08,2.146393154755772e-07,0.00010136764015454173,3.739747613279989e-07,0.0008982164080302946,0.00017008311232592503,7.274240010478282e-09,4.30068245893334e-18,2.7813397339313463e-11,2.0462058817962225e-13,2.8646882345147114e-10,4.487697135935986e-06
1.41,0.05166753770713828,4.966693546545165e-06,0.005685411785730312,3.2463028943448436e-09,0.00582612387440838,2.1617170407828114e-05,3.974449866865464e-06,1.2488570244111379e-05,1.212291624831995e-11,0.009752319548892413,4.272946515284869e-07,2.5955474490692894e-16,1.6381162321096088e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.0281292973694025e-05,9.883194308973496e-09,2.348198680832961e-10,1.0127800146938886e-09,5.673131127961101e-07,2.91306193720419e-05,7.566009642739839e-06,2.269802892821952e-05,3.45150792386406e-10,4.243020686911983e-12,1.1822145790585407e-06,1.418050418931894e-15,4.964453104883036e-09,0.0035,0.0035,0.0035,0.035,0.00029848411875084136,1.7043090195310428e-10,2.607514111936212e-07,6.955287267014563e-08,2.1854997927194915e-07,0.00010195716780214666,3.78300482136992e-07,0.00090418190987492,0.00017066559210561724,7.477656401748521e-09,4.542208035871257e-18,2.866703406191816e-11,2.1215103434559914e-13,2.970114480838388e-10,4.539605785643904e-06
1.42,0.05200836261984515,5.05555640454844e-06,0.0057174183918404535,3.3445690768473576e-09,0.005859803457836525,2.1865606805223387e-05,4.044099879694361e-06,1.2714598247959615e-05,1.2565315865260757e-11,0.009785598033016709,4.391668383800539e-07,2.740335034588483e-16,1.6880594998146732e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.0407374914027358e-05,1.0116655908923214e-08,2.4352378589811736e-10,1.0368598415231189e-09,5.805919462422977e-07,2.9299017289182627e-05,7.652962381828186e-06,2.2958887145484555e-05,3.5748271309119315e-10,4.397860552841265e-12,1.2074439969967882e-06,1.4874107071011102e-15,5.082719242492919e-09,0.0035,0.0035,0.0035,0.035,0.0003001644655716238,1.7558987653448626e-10,2.654167112387931e-07,7.077174789465133e-08,2.225054693392933e-07,0.0001025465605121392,3.826481190914093e-07,0.0009101463458472902,0.00017124796557779241,7.685419671650944e-09,4.795586310529846e-18,2.954104124675678e-11,2.1989302764206328e-13,3.0785023869888854e-10,4.591777429096911e-06
1.43,0.05234912662900948,5.145382590533486e-06,0.005749408195347088,3.4451371137032315e-09,0.005893475330103857,2.2115294494460035e-05,4.114475353916946e-06,1.2943200432771064e-05,1.3021170722354523e-11,0.00981887043978304,4.5129108059014317e-07,2.892176208472459e-16,1.7391866943834065e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.0534177418103135e-05,1.0354016691973309e-08,2.524898866273709e-10,1.0613464876439242e-09,5.940896953684315e-07,2.9467376650519287e-05,7.740353073061013e-06,2.3221059219183038e-05,3.701656037837111e-10,4.5574097528240826e-12,1.23304664663311e-06,1.559676244663411e-15,5.203014831523234e-09,0.0035,0.0035,0.0035,0.035,0.0003018439302557221,1.8086969846941966e-10,2.7013258600300803e-07,7.200331869354657e-08,2.2650600757349364e-07,0.0001031358182768175,3.8701765365305064e-07,0.0009161097160076659,0.00017183023269620322,7.897593910327506e-09,5.061308364826804e-18,3.0435767151709616e-11,2.278704876412042e-13,3.190186826976858e-10,4.644211843836607e-06
1.44,0.05268982973808534,5.23617504831133e-06,0.005781381205009273,3.5480449909846756e-09,0.005927139490740212,2.2366232449844592e-05,4.185578335145171e-06,1.317438945876868e-05,1.3490920284448924e-11,0.009852136766505482,4.6367108340462084e-07,3.051366292517625e-16,1.7915180272523915e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.0661699697001686e-05,1.0595313403655977e-08,2.6172424106926874e-10,1.086243896824612e-09,6.078084127247276e-07,2.9635697453701062e-05,7.828181357445607e-06,2.3484544072336823e-05,3.8320683717472445e-10,4.721822099557123e-12,1.259025515002755e-06,1.6349484502939126e-15,5.325361419212444e-09,0.0035,0.0035,0.0035,0.035,0.0003035225132629868,1.8627236202669547e-10,2.7489919003634484e-07,7.32476208650405e-08,2.3055181552845195e-07,0.00010372494108795373,3.914090678722804e-07,0.0009220720204164936,0.00017241239341384595,8.114243959580866e-09,5.339891011905844e-18,3.1351565476916855e-11,2.360911049778562e-13,3.305275469689986e-10,4.696908814467364e-06
1.45,0.053030471950534556,5.327936679460563e-06,0.005813337429580504,3.653331067798851e-09,0.005960795939253486,2.2618419670264644e-05,4.257410842589048e-06,1.3408177971798974e-05,1.397477650223739e-11,0.009885397010466536,4.7631058345299455e-07,3.218211234259113e-16,1.8450739366805516e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.0789940962442656e-05,1.0840582802400033e-08,2.7123301900369276e-10,1.111556016323488e-09,6.217501529248447e-07,2.9803979696267432e-05,7.916446884592624e-06,2.3749340653777877e-05,3.966138872615528e-10,4.891171775783086e-12,1.2853835872895577e-06,1.7133315862112376e-15,5.449780641837123e-09,0.0035,0.0035,0.0035,0.035,0.00030520021505297645,1.9179988105943968e-10,2.797166756716796e-07,7.450468974530835e-08,2.3464311450648206e-07,0.00010431392893693602,3.958223442296313e-07,0.0009280332591343548,0.0001729944476831644,8.335435210427405e-09,5.631869659953448e-18,3.2288793891909654e-11,2.4455858878915433e-13,3.4238202430481605e-10,4.749868130755575e-06
1.46,0.05337105326982307,5.420670363187955e-06,0.005845276877811322,3.761033901857245e-09,0.0059944446751398345,2.2871855167606127e-05,4.329974881580146e-06,1.3644578610765497e-05,1.4472894462672029e-11,0.009918651168931949,4.89213334023604e-07,3.393023453807146e-16,1.89987498418253e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.0918900426788662e-05,1.1089861697662878e-08,2.8102247701588696e-10,1.1372868008005122e-09,6.359169743732449e-07,2.9972223375699174e-05,8.005149308662145e-06,2.4015447925986432e-05,4.1039432807943553e-10,5.06551306193521e-12,1.3121238516313622e-06,1.794932737398752e-15,5.576294227824415e-09,0.0035,0.0035,0.0035,0.035,0.0003068770360850944,1.9745427984750537e-10,2.845851940673676e-07,7.577456042765257e-08,2.387801256883962e-07,0.00010490278181494711,4.0025746543310724e-07,0.0009339934322219038,0.00017357639545630913,8.561233345413072e-09,5.9377910441625064e-18,3.324781222319427e-11,2.532756530967605e-13,3.545859143354647e-10,4.803089585197286e-06
1.47,0.05371157369942738,5.514378921124875e-06,0.0058771995584446695,3.871192560542322e-09,0.006028085697865364,2.31265379872406e-05,4.403272421576418e-06,1.388360399572408e-05,1.4985190213358547e-11,0.009951899239124375,5.023831312279806e-07,3.5761308001671325e-16,1.955942043964371e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.1048577303037504e-05,1.1343186876116097e-08,2.910989823283415e-10,1.1634402047465085e-09,6.5031093595359e-07,3.014042848932682e-05,8.09428829553421e-06,2.4282864886602633e-05,4.245558337862237e-10,5.244816574675491e-12,1.3392492901620665e-06,1.8798620117816366e-15,5.70492399197644e-09,0.0035,0.0035,0.0035,0.035,0.00030855297681834515,2.032376094284719e-10,2.895048933590559e-07,7.705726737758733e-08,2.4296306992517143e-07,0.00010549149971264389,4.047144147767106e-07,0.0009399525397399792,0.00017415823668467657,8.791704796489661e-09,6.258228900292482e-18,3.42289857693765e-11,2.622408287337746e-13,3.671371602272844e-10,4.856572977320526e-06
1.48,0.0540520332428273,5.609065157021159e-06,0.005909105480221122,3.983846270404185e-09,0.006061719006886749,2.3382467184917008e-05,4.47730542099653e-06,1.412526674151383e-05,1.5511718248571577e-11,0.009985141218253063,5.158237845066487e-07,3.7678667833126535e-16,2.013296090373975e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.1178970804829978e-05,1.1600595180394876e-08,3.014689874590808e-10,1.190020190561348e-09,6.649341005672477e-07,3.0308595034433745e-05,8.183863514720951e-06,2.455159054416286e-05,4.391061750023478e-10,5.429101387000051e-12,1.3667628887960372e-06,1.968232439558386e-15,5.835691841514208e-09,0.0035,0.0035,0.0035,0.035,0.0003102280377116089,2.0915192919621972e-10,2.944759207436108e-07,7.835284486743928e-08,2.4719216797649204e-07,0.00010608008262051812,4.0919317573604765e-07,0.0009459105817494778,0.00017473997131942862,9.026916228866354e-09,6.593766870797144e-18,3.523268158154457e-11,2.714550693500026e-13,3.8003709709000365e-10,4.910318108832572e-06
1.49,0.05439243190351586,5.704731802366625e-06,0.005940994651871688,4.09903490070555e-09,0.0060953446016225815,2.3639641858332294e-05,4.552075793591711e-06,1.4369579441536298e-05,1.6052973476020974e-11,0.01001837710347308,5.295391571468321e-07,3.968587302914836e-16,2.071958500741949e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.1310080146437896e-05,1.1862123394877861e-08,3.121390673894661e-10,1.2170307168341025e-09,6.797885300588286e-07,3.0476723008112907e-05,8.273874650416303e-06,2.482162395124891e-05,4.540532042133412e-10,5.618540716607341e-12,1.3946676233719287e-06,2.0601602618201185e-15,5.968619768074279e-09,0.0035,0.0035,0.0035,0.035,0.00031190221922326364,2.1519933228704136e-10,2.994984196242478e-07,7.966132638785495e-08,2.514676402268852e-07,0.00010666853052839518,4.136937325208152e-07,0.0009518675583115276,0.0001753215993107789,9.266935250069564e-09,6.945027780100964e-18,3.6259273762984114e-11,2.809270358303671e-13,3.9329785016251386e-10,4.964324790249782e-06
1.5,0.05473276968498735,5.801381581954406e-06,0.0059728670821265085,4.21679837878358e-09,0.006128962481488108,2.3898061109109066e-05,4.627585448799977e-06,1.4616554686123922e-05,1.6609130176227918e-11,0.010051606891934529,5.435331173764701e-07,4.178648856604983e-16,2.1319506846004216e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.1441904542777544e-05,1.2127808378598668e-08,3.2311587626358564e-10,1.244475751980814e-09,6.948762910915964e-07,3.064481240744054e-05,8.364321388188172e-06,2.509296416456452e-05,4.694048836634795e-10,5.813195561679771e-12,1.4229664760194635e-06,2.1557647165348994e-15,6.103729856323507e-09,0.0035,0.0035,0.0035,0.035,0.00031357552181164166,2.2138191488613793e-10,3.045725330526063e-07,8.09827453539996e-08,2.5578970700716864e-07,0.0001072568434260419,4.182160694094087e-07,0.0009578234694872787,0.00017590312060885427,9.511829554088227e-09,7.31263549905872e-18,3.730913698050738e-11,2.906597780839886e-13,4.06923689317584e-10,5.018592832912903e-06
1.51,0.05507304659074437,5.8990171752759345e-06,0.0060047227797097435,4.337177033220308e-09,0.006162572645874908,2.415772406521148e-05,4.7038362678592075e-06,1.4866205050941846e-05,1.7180228825445334e-11,0.010084830580753603,5.578095671252473e-07,4.3984203036377245e-16,2.193294298287177e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.1574443209401057e-05,1.239768698359745e-08,3.344061739519878e-10,1.272359265866561e-09,7.10199451517095e-07,3.081286322937454e-05,8.455203422824017e-06,2.5365610268472057e-05,4.851692757350546e-10,6.013080088905867e-12,1.4516624252827152e-06,2.2551682620268324e-15,6.241044278161854e-09,0.0035,0.0035,0.0035,0.035,0.0003152479459347615,2.2770179424406617e-10,3.0969840170198655e-07,8.231713468753615e-08,2.601585883914823e-07,0.0001078450213028109,4.2276017114120097e-07,0.0009637783153380266,0.00017648453516318807,9.76166742469183e-09,7.697235531366018e-18,3.83826502200256e-11,3.0065400444529337e-13,4.209156062234107e-10,5.07312205369441e-06
1.52,0.05541326262429876,5.9976412115790864e-06,0.00603656175333892,4.4602116377721955e-09,0.00619617509414829,2.441862988381473e-05,4.780830100749356e-06,1.5118543095503231e-05,1.7766200011036632e-11,0.01011804816700888,5.723724457063208e-07,4.628284370768662e-16,2.2560112724173307e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.1707695362494847e-05,1.2671796041823665e-08,3.460168303813541e-10,1.3006852284588298e-09,7.257600797906317e-07,3.098087547074145e-05,8.546520459335154e-06,2.5639561378005465e-05,5.013545417614419e-10,6.218170003862821e-12,1.4807584446663537e-06,2.358496665595571e-15,6.380585291703011e-09,0.0035,0.0035,0.0035,0.035,0.0003169194920502933,2.3416111098304024e-10,3.14876163607902e-07,8.366452676311374e-08,2.6457450417130656e-07,0.00010843306414759508,4.273260229667578e-07,0.0009697320959252284,0.0001770658429226554,1.0016517799860615e-08,8.09949764884516e-18,3.948019726730329e-11,3.109085001931411e-13,4.352719002703975e-10,5.127912275601093e-06
1.53,0.055753417789169986,6.097256278542253e-06,0.006068384011726049,4.585943336856951e-09,0.006229769825651533,2.468077774620418e-05,4.858568771866373e-06,1.537358136771063e-05,1.8367085685854134e-11,0.010151259647747744,5.872257234410132e-07,4.868637785886965e-16,2.320123773095373e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.1841660218880867e-05,1.2950172380635726e-08,3.5795482074414425e-10,1.3294576114164411e-09,7.415602457052359e-07,3.1148849128257664e-05,8.638272211171463e-06,2.591481663351439e-05,5.17968938008049e-10,6.428479990048947e-12,1.5102575046512618e-06,2.465879033065766e-15,6.522375243029094e-09,0.0035,0.0035,0.0035,0.035,0.0003185901606156176,2.4076202518498993e-10,3.2010595462346825e-07,8.502495350766153e-08,2.69037673934936e-07,0.00010902097194890184,4.319136105585732e-07,0.0009756848113104748,0.00017764704383558554,1.0276450160217733e-08,8.52011612530219e-18,4.060216602916903e-11,3.2142399950244737e-13,4.4999359930342627e-10,5.182963326702878e-06
1.54,0.05609351208887926,6.197864953994787e-06,0.006100189563581691,4.7144133730644634e-09,0.0062633568397213926,2.4944166839121925e-05,4.937054100771331e-06,1.5631332420463538e-05,1.898384827873575e-11,0.01018446502000983,6.023733783448004e-07,5.11989176669964e-16,2.3856540600705455e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.1976336996022864e-05,1.3232852888096698e-08,3.702272049475517e-10,1.3586803947945466e-09,7.576020234684462e-07,3.131678419860696e-05,8.730458393692673e-06,2.6191375181078022e-05,5.350208009922413e-10,6.644346897557512e-12,1.5401625806836459e-06,2.5774477289463853e-15,6.6664365735229e-09,0.0035,0.0035,0.0035,0.035,0.00032025995208803876,2.4750670208588433e-10,3.253879100847263e-07,8.63984467634983e-08,2.735483173581119e-07,0.00010960874469512438,4.3652291968463375e-07,0.0009816364615553871,0.00017822813785017206,1.0541534121034007e-08,8.959810591724371e-18,4.174894605123455e-11,3.3221734487787566e-13,4.6510428282902585e-10,5.238275036215604e-06
1.55,0.05643354552695964,6.299469751712321e-06,0.006131978417607998,4.845663552792858e-09,0.006296936135661603,2.5208796386642254e-05,5.016287866733808e-06,1.5891808783279025e-05,1.9616988066481548e-11,0.010217664280786954,6.178194359668723e-07,5.382471185655767e-16,2.45262472912444e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.2111724912014523e-05,1.3519874395956027e-08,3.828411646008106e-10,1.388357555027259e-09,7.738874862054657e-07,3.1484680678308015e-05,8.823078735324789e-06,2.6469236205974366e-05,5.525185732338662e-10,6.865945823268542e-12,1.5704766391365844e-06,2.693338686403121e-15,6.812791806755479e-09,0.0035,0.0035,0.0035,0.035,0.0003219288669244199,2.5439733652162504e-10,3.3072216196489683e-07,8.778503766784165e-08,2.7810665370738297e-07,0.00011019638237407807,4.411539367662395e-07,0.0009875870467217938,0.00017880912491377172,1.0811840129420265e-08,9.419324574897593e-18,4.2920932759677706e-11,3.4329729116342714e-13,4.80616207628798e-10,5.293847241194873e-06
1.56,0.05677351810695302,6.402073136980073e-06,0.006163750582500721,4.979736112554631e-09,0.006330507712750488,2.5474665641019548e-05,5.096271818912235e-06,1.615502297044004e-05,2.026694015531946e-11,0.010250857427034613,6.335679579513607e-07,5.656814809714237e-16,2.5210586424764432e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.2247823185582143e-05,1.38112737095456e-08,3.9580399369555544e-10,1.4184930679935774e-09,7.904187073694731e-07,3.165253856375244e-05,8.916132974356841e-06,2.6748398923070527e-05,5.704707959018101e-10,7.093429054361811e-12,1.6012026410749692e-06,2.813691409793345e-15,6.961463551856697e-09,0.0035,0.0035,0.0035,0.035,0.00032359690558128785,2.6143614590911815e-10,3.3610883969145383e-07,8.918475683096411e-08,2.8271290198270074e-07,0.00011078388497313355,4.458066487178421e-07,0.000993536566871678,0.00017939000497310575,1.1087439264148814e-08,9.899425916999916e-18,4.411852624333776e-11,3.5467145271809057e-13,4.965400338053268e-10,5.349679784614105e-06
1.57,0.05711342983240959,6.505677530005268e-06,0.006195506066949638,5.116673689662739e-09,0.006364071570242627,2.5741773880681552e-05,5.177007678586042e-06,1.6420987482782026e-05,2.093416152363743e-11,0.010284044455674515,6.496230395292573e-07,5.943375352915585e-16,2.5909789135243316e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.2384631036084864e-05,1.410708761236795e-08,4.091230972498448e-10,1.4490909094855482e-09,8.071977609623217e-07,3.1820357851213136e-05,9.009620858238543e-06,2.702886257471563e-05,5.88886107269405e-10,7.3269565332731e-12,1.632343542939938e-06,2.9386490300265987e-15,7.112474504044272e-09,0.0035,0.0035,0.0035,0.035,0.000325264068514856,2.686253687072938e-10,3.4154807032527656e-07,9.059763437525574e-08,2.8736728094868547e-07,0.00011137125247924598,4.5048104291192723e-07,0.000999485022067168,0.000179970777974304,1.1368403191762005e-08,1.0400906867602275e-17,4.5342130986675805e-11,3.6634782666365505e-13,5.12886957329117e-10,5.4057725149431255e-06
1.58,0.057453280706886364,6.610285313965908e-06,0.006227244879639583,5.2565192526799685e-09,0.0063976277073728135,2.601012040549728e-05,5.258497144403928e-06,1.6689714811781613e-05,2.1619161683906377e-11,0.010317225363600541,6.65988803583417e-07,6.24261960511898e-16,2.662408870461206e-09,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.2522147683515885e-05,1.4407352881022825e-08,4.2280598663152464e-10,1.4801550567393761e-09,8.24226722239395e-07,3.198813853686407e-05,9.103542141924046e-06,2.7310626425772143e-05,6.07773243364481e-10,7.566706589367231e-12,1.6639022984585624e-06,3.0683583361835915e-15,7.265847446255224e-09,0.0035,0.0035,0.0035,0.035,0.0003269303561810781,2.759672607656983e-10,3.4703997898321016e-07,9.202370002706875e-08,2.920700092061783e-07,0.00011195848487902425,4.551771070962024e-07,0.0010054324123705115,0.00018055144386300948,1.16548040627098e-08,1.0924584308958216e-17,4.659215523307111e-11,3.783353294683616e-13,5.296694612557062e-10,5.462125285154428e-06
