Time,R,O,I1,S,A,I2,open_probability,Phi1,k1,L1,l2,lminus2,c,L3,Phi2,k2,l4,Phi_minus2,kminus1,kminus2,kminus3,lminus4,L5,Phi3,k3,Phi4,k4,l6,Phi_minus4,kminus4,lminus6,Phi5,IP3,compartment,v1,v2,v3,v4,v5
0.53,0.0014292065499772564,0.00012203834943946841,0.014248670844175476,4.1729618542608657e-07,0.5243513190464218,0.45984834791380164,0.04960259759504395,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.018445718042457912,-0.011531957459898937,-1.0860484496961232e-06,0.018673161771941657,0.5343473716275868
0.54,0.0013643479213751942,0.00011986848985378817,0.014133733276534322,4.069764119768346e-07,0.5192569794203885,0.46512466391543733,0.04770281035562409,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.017533455176074235,-0.011455237984859472,-9.803127886524305e-07,0.01774244612351862,0.5209709750325212
0.55,0.0013072655596625944,0.00011787075253736906,0.014019571830340432,3.9764512516106434e-07,0.5142860346878789,0.47026885952445663,0.04590216832958757,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.01673253354736154,-0.011376793151249126,-8.880269242765381e-07,0.016925301810842105,0.5079222078348551
0.56,0.001256907978783168,0.0001160244877846819,0.013906202043974863,3.89177107968325e-07,0.5094362980116565,0.4752841783006941,0.04419504096052695,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.016027839319940472,-0.011296957463549015,-8.073797803551414e-07,0.016206317224542077,0.49519450594590636
0.5700000000000001,0.0012123672386611052,0.00011431179688920009,0.013793636351623076,3.814639805763659e-07,0.5047055054258323,0.48017379772301505,0.04257610450145032,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.015406323475419283,-0.011216018934941318,-7.368061902279934e-07,0.015572186091104542,0.48278122536782436
0.58,0.0011728595054938417,0.0001127171613183335,0.01368188451131052,3.7441193459474895e-07,0.5000913358224957,0.48494082858744825,0.04104033187448727,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.014856722146934063,-0.011134225389817173,-6.749538634055479e-07,0.015011422323188486,0.47067567779030867
0.59,0.0011377079922341579,0.0001112271172493238,0.013570953980477496,3.6793974245241397e-07,0.49559142825597186,0.48958831471432585,0.03958298138501591,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.014369311195882143,-0.011051789994564337,-6.206543329771251e-07,0.014514109784341145,0.45887116121823796
0.6,0.0011063283454160063,0.00010982997673198873,0.013460850237640444,3.619770503012517e-07,0.4912033965183392,0.49411923294482324,0.03819958456679184,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.013935695983481006,-0.010968895995190037,-5.728980155711782e-07,0.014071687938433053,0.44736098556526666
0.61,0.0010782159103794602,0.0001085155846517648,0.013351577062652893,3.5646288900735537e-07,0.4869248416106143,0.49853649336881384,0.03688593359437152,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.013548628166337576,-0.010885700845917792,-5.308124409559939e-07,0.013676765052839907,0.4361384943584766
0.62,0.001052934999741494,0.00010727511388017743,0.01324313677282328,3.5134441817756236e-07,0.48275336201205243,0.5028429397570857,0.035638068407058195,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.013201851311991662,-0.01080233968828706,-4.936438747202968e-07,0.013322960786573093,0.4251970824054461
0.63,0.0010301092936006741,0.00010610088199293513,0.013135530434084289,3.4657580202786986e-07,0.478686562670304,0.5070413501442174,0.034452263957497266,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.012889962796448481,-0.010718928463311177,-4.6074086408599893e-07,0.013004765379575511,0.4145302110889328
0.64,0.0010094137880741962,0.00010498619750263277,0.013028758038040284,3.421172656334213e-07,0.47472206228465946,0.5111344375744591,0.033325017540459634,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.012608297977029498,-0.010635566521628611,-4.3154041427871733e-07,0.012717421554017214,0.4041314205277538
0.65,0.0009905678267181947,0.0001039252267420682,0.012922818655159525,3.3793427790484206e-07,0.4708574994422204,0.5151248509148831,0.032253036434932346,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.012352829944098496,-0.010552338882565095,-4.0555602086839946e-07,0.012456822299910505,0.3939943396672069
0.66,0.0009733290213518564,0.00010291287769422339,0.012817710568354256,3.3399683814755845e-07,0.46709053773315967,0.519015175802603,0.031233225930761974,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.012120082068493927,-0.01046931820481985,-3.823672128692337e-07,0.012219421707257247,0.3841126944644283
0.67,0.0009574878450424896,0.00010194469663435267,0.01271343139174263,3.3027884143504533e-07,0.4634188701206317,0.5228079356671087,0.030262677833501866,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.011907050219123725,-0.010386566539216685,-3.6161025298846075e-07,0.012002155657954927,0.3744803147020186
0.68,0.0009428634034020284,0.0001010167872543248,0.012609978163468871,3.2675758176735177e-07,0.4598402221280213,0.5265055927602732,0.029338659338495852,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0117111419320465,-0.010304136699439675,-3.429708530616377e-07,0.011802379801541849,0.36509113871878973
0.6900000000000001,0.0009292993526173851,0.00010012573256921637,0.01250734743526486,3.2341327246987524e-07,0.4563523547823079,0.5301105492839695,0.028458602523013677,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.011530117690892266,-0.010222073585173314,-3.2617714450220715e-07,0.01161780968368091,0.3559392176303241
0.7000000000000001,0.0009166606888522621,9.926853345177952e-05,0.012405535342828254,3.202286686233424e-07,0.45295306669415947,0.533625148512041,0.027620094277916545,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.01136204474300758,-0.01014041522273955,-3.109941429144375e-07,0.011446473656152492,0.34701871803860357
0.71,0.0009048306342121117,9.844254899584666e-05,0.01230453767405134,3.1718870085351237e-07,0.4496401959666488,0.5370516759873926,0.026820866838826833,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.011205252305083726,-0.010059193774408894,-2.972183811377707e-07,0.011286667203534384,0.3383239243776472
0.72,0.0008937082792875099,9.764545132123953e-05,0.012204349920597955,3.1428019776526156e-07,0.4464116213770253,0.5403923606915717,0.026058788754725098,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.011058297652980744,-0.009978436302428567,-2.84673840856136e-07,0.011136918367542395,0.32984924000593613
0.73,0.0008832063738879852,9.687518320173777e-05,0.012104967326207215,3.1149162581667985e-07,0.44326526338547295,0.5436493762396059,0.025331856407835217,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.010919934343555572,-0.009898165484997515,-2.732081413794682e-07,0.010995955345143998,0.32158918797385805
0.74,0.0008732495146616988,9.612992327092857e-05,0.012006384926262985,3.088128757575692e-07,0.440199084774367,0.5468248420485632,0.02463818600850199,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.010789086146072716,-0.009818400203571765,-2.626894113131632e-07,0.01086267990824874,0.313538411164479
0.75,0.0008637724500356696,9.540805345305483e-05,0.011908597584754824,3.062350627912715e-07,0.4372110910954652,0.5499208245812299,0.02397600607914896,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.010664822661718925,-0.009739156092112261,-2.5300336226133007e-07,0.010736142544547675,0.30569167203400266
0.76,0.000854718698917882,9.470813238771616e-05,0.011811600024336448,3.037503635918241e-07,0.4342993308420374,0.5529393385519583,0.023343650380001732,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.010546339456813724,-0.009660445984613766,-2.4405090339975573e-07,0.010615522200591698,0.29804385190107063
0.77,0.0008460394408292323,9.402887405519e-05,0.011715386850438938,3.013518852693806e-07,0.4314618954684346,0.5558823480143581,0.022739551276697308,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.010432942100393429,-0.009582280274660281,-2.3574622445755374e-07,0.010500110005853477,0.29058995006745963
0.78,0.000837692377006069,9.336912581313852e-05,0.011619952575960756,2.9903353080148025e-07,0.428696919247081,0.5587517676406095,0.02216223351949197,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.010324029784945992,-0.00950466728433966,-2.2801482812129192e-07,0.010389292571678047,0.28332508249237565
0.79,0.000829640840200074,9.272785120128667e-05,0.011525291640514058,2.9678989375012145e-07,0.4260025790016954,0.5615494638764967,0.02161030841585473,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.010219082524459569,-0.009427613552555641,-2.2079199174215325e-07,0.010282538937752717,0.2762444803538341
0.8,0.0008218531450709868,9.210411736244913e-05,0.011431398424410556,2.9461618132487355e-07,0.42337709374148563,0.5642772559554903,0.02108246837560877,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.010117651813124238,-0.00935112404536892,-2.140216444417202e-07,0.010179391047158544,0.2693434885545737
0.81,0.0008143017546946475,9.149707890323661e-05,0.011338267266605579,2.9250811567150904e-07,0.42081872419410404,0.566936917197578,0.020577481803192372,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.01001934863977811,-0.009275202425878926,-2.076549264425814e-07,0.010079451525179223,0.2626175638110347
0.8200000000000001,0.000806962826853432,9.090596905889259e-05,0.011245892474369475,2.9046187996613876e-07,0.4183257722766716,0.569530175991168,0.020094188321654195,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.009923836964707607,-0.0091998512010524,-2.016494043300887e-07,0.009982377027726141,0.2560622728998203
0.8300000000000001,0.0007998156160231949,9.033008806239106e-05,0.011154268336060074,2.884740474166914e-07,0.4158965804775212,0.572058717008287,0.01963149430036605,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.009830825121407984,-0.009125071915272223,-1.9596803695238013e-07,0.009887869473926177,0.2496732905514379
0.84,0.00079284218588902,8.976879749998612e-05,0.011063389127156306,2.865415469504359e-07,0.4135295312659126,0.5745241820819965,0.019188368687916287,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.009740061684316237,-0.009050865243293127,-1.905786778337091e-07,0.009795671832409904,0.2434463976768873
0.85,0.0007860268397195608,8.922150920289223e-05,0.01097324912236159,2.8466159548702576e-07,0.4112230463401033,0.5769281715270186,0.018763839093638275,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.009651327279385075,-0.00897723117455013,-1.8545308996773318e-07,0.009705559770682104,0.23737747893814987
0.86,0.0007793560430533519,8.868768370002842e-05,0.010883842597444203,2.828316886071364e-07,0.408975586307007,0.5792722445371083,0.01835698820846953,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00956443347343806,-0.008904169038340192,-1.8056681163530818e-07,0.009617340522505118,0.23146252185196148
0.87,0.0007728178815077952,8.816681936589013e-05,0.010795163838883721,2.8104953516621195e-07,0.4067856484273402,0.5815579219833688,0.017966950119619806,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00947921498539056,-0.008831677677679697,-1.7589821712528218e-07,0.009530844945100994,0.22569761048031228
0.88,0.0007664020870528313,8.76584533551021e-05,0.010707207146904547,2.793130618056021e-07,0.4046517689810251,0.5837866840186022,0.017592907680648605,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.009395530054559474,-0.00875975544382042,-1.7142856425440256e-07,0.009445927895757905,0.22007893159580244
0.89,0.0007600996146981879,8.71621527233329e-05,0.010619966840363792,2.7762036055763716e-07,0.4025725192635672,0.5859599745082886,0.017234088949466556,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.009313254368684853,-0.008688400329767297,-1.671412587397808e-07,0.009362462038759817,0.21460276393033628
0.9,0.0007539025887699993,8.667751347652775e-05,0.010533437259001908,2.759696827741962e-07,0.4005465060501032,0.5880792006189673,0.016889764628691337,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.009232280289393921,-0.008617609988592826,-1.6302176169009598e-07,0.009280337055839367,0.20926547933562423
0.91,0.0007478040857487742,8.62041561888543e-05,0.010447612767567286,2.743594128163314e-07,0.39857237049642874,0.5901457341346553,0.016559245408211937,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.009152513733378349,-0.00854738180329086,-1.5905721308067269e-07,0.009199456465585606,0.2040635397478922
0.92,0.0007417980591043503,8.574172461615513e-05,0.010362487758512241,2.727880593752278e-07,0.3966487884773565,0.5921609111923531,0.01624187971743425,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.009073873089988346,-0.008477712912020102,-1.5523630206485942e-07,0.009119736519919742,0.19899349800412214
0.93,0.0007358792239319282,8.528988348741097e-05,0.010278056655474507,2.712542418867858e-07,0.39477447066188104,0.5941260323209849,0.01593705157693555,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.008996287561742302,-0.008408600246296754,-1.515490675190808e-07,0.009041104512029725,0.19405199794131173
