Time,species_1,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
3.2,4.840030125533686e-05,6.033221775650138e-07,2.9157760312660105e-07,6.477399987405075e-07,3.573718605747879e-07,2.5566738092476917e-06,7.095895886565708e-07,3.9866094369810156e-07,3.377637478296592e-07,1.27124991985467e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008148225463261577,0.0038518884008145633,0.0002518542415917215,0.003438894916889185,0.00022436765719424545
3.21,4.835114058286591e-05,6.02709569293809e-07,2.91540858770026e-07,6.4945203396674e-07,3.5831642662807774e-07,2.5634313286720427e-06,7.114650979262007e-07,3.9971464052130433e-07,3.38656487872814e-07,1.2749114172875572e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008139950045341751,0.0038479763850706454,0.0002515984559469268,0.0034354031339678464,0.00022433938274160902
3.22,4.830202983865837e-05,6.020975774693983e-07,2.91502158131963e-07,6.511623304261601e-07,3.592600333669326e-07,2.5701819850655813e-06,7.133387024025037e-07,4.0076726719534284e-07,3.395483212367513e-07,1.2785693960043515e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008131683030393761,0.0038440683416406875,0.00025134293003035264,0.003431914864623048,0.00022430960294787854
3.23,4.825296897204423e-05,6.014862003717569e-07,2.9146151778511753e-07,6.528708898833673e-07,3.602026817649195e-07,2.576925785393302e-06,7.152104040185722e-07,4.018188248062653e-07,3.4043924884162085e-07,1.2822238582227093e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008123424409893168,0.0038401642664949516,0.0002510876635785161,0.0034284300990511437,0.00022427833056559528
3.24,4.82039579324067e-05,6.008754362457745e-07,2.91418954126986e-07,6.545777141011053e-07,3.6114437279458143e-07,2.5836627366128744e-06,7.170802047054665e-07,4.0286931443897806e-07,3.4132927160660477e-07,1.2858748061772282e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008115174175324473,0.003836264155607932,0.00025083265632821095,0.0034249488272485007,0.0002242455782124783
3.25,4.815499666918234e-05,6.002652833012548e-07,2.913744833798556e-07,6.562828048402622e-07,3.620851074274375e-07,2.5903928456746427e-06,7.189481063922128e-07,4.039187371772448e-07,3.42218390449917e-07,1.2895222421194451e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008106932318181151,0.0038323680049583623,0.0002505779080165083,0.0034214710390115016,0.00022421135837142462
3.2600000000000002,4.810608513186097e-05,5.99655739712916e-07,2.913281215908046e-07,6.579861638598699e-07,3.630248866339829e-07,2.5971161195216256e-06,7.208141110058049e-07,4.0496709410368737e-07,3.431066062888043e-07,1.2931661683178386e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008098698829965631,0.0038284758105292067,0.0002503234183807558,0.0034179967239365444,0.00022417568339050915
3.27,4.80572232682876e-05,5.99046845815071e-07,2.912799253615804e-07,6.596877929762413e-07,3.639637114163158e-07,2.6038325653229332e-06,7.226782205359865e-07,4.0601438633618166e-07,3.4399392007038217e-07,1.29680657901627e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008090473701903445,0.0038245875681725376,0.0002500691871497429,0.003414526111923958,0.00022413859682426105
3.2800000000000002,4.800841102895029e-05,5.984385775566373e-07,2.9122988900235397e-07,6.61387693913645e-07,3.649015827257517e-07,2.610542189884372e-06,7.245404368716685e-07,4.0706061493595367e-07,3.448803326937697e-07,1.3004434807395675e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008082256925665041,0.003820703273950746,0.0002498152140660103,0.0034110590658861253,0.00022410009429439965
3.29,4.795964836386908e-05,5.978309238048182e-07,2.9117801915177825e-07,6.630858684126478e-07,3.658385015225982e-07,2.617245000076077e-06,7.26400761919616e-07,4.0810578097426054e-07,3.457658450665848e-07,1.304076877560816e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008074048492842063,0.0038168229238889745,0.00024956149886966376,0.003407595522367881,0.0002240601809093004
3.3000000000000003,4.791093522271254e-05,5.972238834494636e-07,2.91124331981872e-07,6.647823182260573e-07,3.667744687739162e-07,2.623941002816499e-06,7.282591976000039e-07,4.09149885529893e-07,3.466504581028281e-07,1.3077067716532169e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008065848394966974,0.0038129465139843874,0.00024930804129897916,0.0034041354750417785,0.00022401886911317808
3.31,4.786227155520142e-05,5.966174553726698e-07,2.910688435158274e-07,6.66477045104863e-07,3.677094854457638e-07,2.630630205016912e-06,7.301157458310154e-07,4.1019292968052277e-07,3.4753417271555256e-07,1.3113331652017018e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008057656623581022,0.0038090740402383014,0.0002490548410925043,0.003400678917536171,0.00022397617123572647
3.3200000000000003,4.7813657311108684e-05,5.960116384487777e-07,2.9101156962801043e-07,6.681700507982373e-07,3.686435525031963e-07,2.6373126135814187e-06,7.319704085288425e-07,4.112349145027033e-07,3.484169898168632e-07,1.3149560604029346e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008049473170234225,0.0038052054986561787,0.0002488018979890579,0.0033972258434352104,0.00022393209949211876
3.33,4.776509244025946e-05,5.954064315443747e-07,2.909525260439605e-07,6.698613370535345e-07,3.69576670910266e-07,2.6439882354069458e-06,7.338231876076864e-07,4.1227584107186904e-07,3.492989103179172e-07,1.3185754594653103e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008041298026485369,0.003801340885247629,0.0002485492117277296,0.0033937762462788496,0.00022388666598300729
3.34,4.77165768925311e-05,5.948018335182938e-07,2.908917283403904e-07,6.715509056162915e-07,3.7050884163002277e-07,2.6506570773832455e-06,7.356740849797571e-07,4.13315710462336e-07,3.501799351289241e-07,1.3221913646089556e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008033131183902024,0.003797480196026411,0.0002482967820478808,0.0033903301195628475,0.00022383988269452347
3.35,4.766811061785311e-05,5.941978432216134e-07,2.9082919194518685e-07,6.732387582302277e-07,3.7144006562451334e-07,2.6573191463928977e-06,7.375231025552732e-07,4.143545237473015e-07,3.510600651591457e-07,1.3258037780657284e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008024972634060523,0.0037936234270104286,0.00024804460868914347,0.0033868874567387556,0.00022379176149827808
3.36,4.761969356620723e-05,5.935944594976579e-07,2.907649321374097e-07,6.74924896637245e-07,3.723703438547816e-07,2.663974449311306e-06,7.393702422424622e-07,4.15392281998844e-07,3.519393013168958e-07,1.329412702079218e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008016822368545984,0.0037897705742217375,0.0002477926913914213,0.0033834482512139314,0.00022374231415136093
3.37,4.7571325687627355e-05,5.929916811819974e-07,2.906989640472926e-07,6.766093225774274e-07,3.7329967728086906e-07,2.670622993006701e-06,7.412155059475608e-07,4.164289862879235e-07,3.5281764450954065e-07,1.3330181389047452e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008008680378952289,0.0037859216336865367,0.00024754102989488897,0.003380012496351532,0.0002236915522963413
3.38,4.752300693219959e-05,5.923895071024475e-07,2.9063130265624265e-07,6.782920377890412e-07,3.74228066861814e-07,2.6772647843401395e-06,7.43058895574814e-07,4.1746463768438125e-07,3.5369509564349844e-07,1.3366200908093622e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0008000546656882102,0.003782076601435175,0.00024728962393999227,0.0033765801854705145,0.00022363948746126737
3.39,4.747473725006223e-05,5.917879360790695e-07,2.905619627968406e-07,6.799730440085358e-07,3.751555135556521e-07,2.683899830165503e-06,7.449004130264761e-07,4.184992372569399e-07,3.545716556242399e-07,1.3402185600718532e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007992421193946856,0.00377823547350215,0.0002470384732674483,0.0033731513118456374,0.00022358613105966693
3.4,4.742651659140576e-05,5.911869669241707e-07,2.9049095915284057e-07,6.816523429705421e-07,3.76082018319416e-07,2.690528137329499e-06,7.4674006020281e-07,4.195327860732033e-07,3.5544732535628763e-07,1.3438135489827324e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007984303981766761,0.003774398245926106,0.0002467875776182454,0.0033697258687074593,0.0002235314943905467
3.41,4.737834490647285e-05,5.90586598442304e-07,2.9041830625917045e-07,6.833299364078742e-07,3.7700758210913583e-07,2.697149712671662e-06,7.485778390020877e-07,4.2056528519965674e-07,3.563221057432168e-07,1.347405059844247e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007976195011970799,0.0037705649147498324,0.00024653693673364286,0.003366303849242339,0.00022347558863839283
3.42,4.733022214555839e-05,5.899868294302678e-07,2.903440185019314e-07,6.850058260515279e-07,3.779322058798388e-07,2.7037645630243502e-06,7.504137513205896e-07,4.2159673570166677e-07,3.571959976876545e-07,1.3509930949703747e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007968094276196732,0.003766735476020273,0.00024628655035517167,0.0033628852465924382,0.00022341842487317052
3.43,4.728214825900941e-05,5.893876586771064e-07,2.902681101183985e-07,6.866800136306822e-07,3.788558905855493e-07,2.71037269521275e-06,7.522477990526053e-07,4.2262713864348147e-07,3.5806900209128025e-07,1.3545776566868251e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007960001766091082,0.0037629099257885114,0.00024603641822463346,0.003359470053855717,0.00022336001405032457
3.44,4.7234123197225196e-05,5.887890849641097e-07,2.9019059519701994e-07,6.883525008726975e-07,3.797786371792888e-07,2.716974116054872e-06,7.540799840904334e-07,4.2365649508822993e-07,3.5894111985482554e-07,1.3581587473310388e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007951917473309163,0.0037590882601097864,0.00024578654008410147,0.0033560582640859366,0.00022330036701077863
3.45,4.718614691065718e-05,5.881911070648134e-07,2.9011148767741777e-07,6.900232895031176e-07,3.807004466130762e-07,2.723568832361554e-06,7.55910308324381e-07,4.246848060979228e-07,3.5981235187807437e-07,1.3617363692521886e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007943841389515054,0.0037552704750434805,0.0002455369156759199,0.00335264987029266,0.0002232394944809359
3.46,4.713821934896592e-05,5.875937448254667e-07,2.9003081806010494e-07,6.91692381275028e-07,3.8162131985412586e-07,2.7301568510523424e-06,7.577387736749272e-07,4.25712072751522e-07,3.606826990751724e-07,1.3653105212018596e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007935773506239689,0.003751456566586035,0.00024528754473831767,0.003349244985597091,0.00022317741993065722
3.47,4.709034046228205e-05,5.869970076366751e-07,2.899486084151071e-07,6.933597779251453e-07,3.825412578606211e-07,2.7367381789821773e-06,7.595653820446197e-07,4.267382961179149e-07,3.6155216235172986e-07,1.368881203732218e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000792771381509312,0.0037476465307712927,0.0002450384270119691,0.0033458436635246773,0.00022311416034261875
3.48,4.704251020210264e-05,5.86400872017944e-07,2.898648546140492e-07,6.95025481142598e-07,3.8346026156448993e-07,2.743312822818164e-06,7.61390135283874e-07,4.277634772367001e-07,3.6242074258854203e-07,1.3724484230338974e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000791966230791541,0.0037438403637418296,0.00024478956224465814,0.003342445770239993,0.00022304971254006096
3.49,4.6994728519057496e-05,5.858053374721101e-07,2.8977957060392376e-07,6.966894926467185e-07,3.843783319143242e-07,2.7498807893466226e-06,7.632130352761926e-07,4.287876171660653e-07,3.6328844068215404e-07,1.3760121813728176e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007911618976400615,0.0037400380615711997,0.0002445409501796554,0.00333905130290952,0.0002229840872550582
3.5,4.6946995363827637e-05,5.852104035188118e-07,2.8969277020236177e-07,6.983518141550546e-07,3.852954698577316e-07,2.756442085346833e-06,7.650340839031245e-07,4.2981071696310045e-07,3.641552575281806e-07,1.3795724810224244e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007903583812251407,0.003736239620337028,0.00024429259056049803,0.0033356602587955057,0.00022291729512014237
3.5100000000000002,4.689931068714529e-05,5.8461606969449e-07,2.896044670976328e-07,7.00012447383372e-07,3.862116763413362e-07,2.762996717591037e-06,7.668532830442651e-07,4.3083277768379807e-07,3.650211940213068e-07,1.3831293242636913e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007895556807179058,0.003732445036121009,0.00024404448313098906,0.0033322726352559688,0.00022284934666830271
3.52,4.685167443979388e-05,5.840223355523878e-07,2.89514674848645e-07,7.01671394045652e-07,3.871269523107779e-07,2.7695446928444375e-06,7.686706345772558e-07,4.31853800383053e-07,3.658862510552876e-07,1.3866827133851182e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007887537952903458,0.003728654305008907,0.00024379662763519778,0.0033288884297446994,0.00022278025233298595
3.5300000000000002,4.680408657260805e-05,5.834292006625506e-07,2.8942340688494516e-07,7.033286558540932e-07,3.880412987107127e-07,2.7760860178651967e-06,7.704861403777848e-07,4.3287378611466233e-07,3.6675042952294823e-07,1.3902326506827323e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007879527241153099,0.003724867423090556,0.00024354902381745942,0.0033255076398112566,0.0002227100224480964
3.54,4.675654703647368e-05,5.828366646118256e-07,2.893306765067187e-07,7.049842345191103e-07,3.8895471648481265e-07,2.7826206994044392e-06,7.722998023195862e-07,4.3389273593132564e-07,3.6761373031618366e-07,1.3937791384600877e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007871524663665089,0.0037210843864598597,0.0002433016714223755,0.0033221302631009668,0.0002226386672479958
3.5500000000000003,4.670905578232781e-05,5.822447270038626e-07,2.892364968847895e-07,7.06638131749335e-07,3.8986720657576605e-07,2.7891487442062495e-06,7.741116222744404e-07,4.3491065088464507e-07,3.684761543259592e-07,1.3973221790282652e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007863530212185138,0.0037173051912147924,0.00024305457019481336,0.0033187562973549297,0.00022256619686750342
3.56,4.666161276115871e-05,5.816533874591135e-07,2.8914088106062027e-07,7.082903492516152e-07,3.90778769925277e-07,2.7956701590076733e-06,7.759216021121745e-07,4.359275320251247e-07,3.6933770244230994e-07,1.4008617747058733e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007855543878467568,0.0037135298334573957,0.00024280771987990663,0.0033153857404100134,0.000222492621341896
3.5700000000000003,4.6614217924005885e-05,5.810626456148325e-07,2.8904384194631205e-07,7.099408887310158e-07,3.9168940747406587e-07,2.802184950538717e-06,7.777297437006616e-07,4.3694338040217153e-07,3.701983755543413e-07,1.4043979278190464e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007847565654275315,0.003709758309293785,0.00024256112022305517,0.0033120185901988576,0.0002224179506069079
3.58,4.6566871221960014e-05,5.804725011250757e-07,2.889453923246046e-07,7.115897518908181e-07,3.9259912016186884e-07,2.808693125522347e-06,7.795360489058212e-07,4.3795819706409436e-07,3.7105817455022846e-07,1.4079306407014465e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007839595531379918,0.003705990614834142,0.0002423147709699247,0.0033086548447498693,0.00022234219449873084
3.59,4.651957260616301e-05,5.798829536607019e-07,2.888455448488763e-07,7.132369404325198e-07,3.9350790892743847e-07,2.8151946906744925e-06,7.81340519591619e-07,4.3897198305810494e-07,3.719171003172169e-07,1.4114599156942628e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007831633501561527,0.0037022267461927216,0.0002420686718664472,0.003305294502187228,0.00022226536275401416
3.6,4.6472322027807976e-05,5.792940029093718e-07,2.8874431204314394e-07,7.148824560558358e-07,3.9441577470854314e-07,2.8216896527040417e-06,7.831431576200674e-07,4.399847394303171e-07,3.7277515374162195e-07,1.4149857551462109e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00078236795566089,0.0036984666994878436,0.00024182282265882053,0.0033019375607308806,0.00022218746500986467
3.61,4.642511943813924e-05,5.787056485755482e-07,2.8864170630206324e-07,7.16526300458697e-07,3.9532271844196743e-07,2.828178018312844e-06,7.849439648512246e-07,4.4099646722574697e-07,3.736323357088292e-07,1.4185081614135335e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007815733688319409,0.0036947104708419027,0.000241577223093509,0.003298584018696546,0.0002221085108038468
3.62,4.637796478845234e-05,5.781178903804963e-07,2.885377398909282e-07,7.181684753372512e-07,3.9622874106351194e-07,2.83465979419571e-06,7.867429431431955e-07,4.420071674883133e-07,3.7448864710329416e-07,1.4220271368600008e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007807795888499033,0.0036909580563813608,0.00024133187291724284,0.003295233874495712,0.0002220285095739824
3.63,4.633085803009401e-05,5.775307280622837e-07,2.884324249456716e-07,7.198089823858626e-07,3.971338435079932e-07,2.8411349870404113e-06,7.885400943521312e-07,4.43016841260837e-07,3.753440888085422e-07,1.4255426838569088e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007799866148962357,0.0036872094522367505,0.00024108677187701833,0.0032918871266356376,0.0002219474706587508
3.64,4.6283799114462194e-05,5.769441613757797e-07,2.883257734728646e-07,7.214478232971125e-07,3.9803802670924406e-07,2.84760360352768e-06,7.903354203322288e-07,4.4402548958504156e-07,3.7619866170716923e-07,1.4290548047830818e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007791944461532577,0.0036834646545426722,0.00024084191972009782,0.0032885437737193504,0.0002218654032970891
3.65,4.623678799280111e-05,5.763581889927379e-07,2.882178009038019e-07,7.230849997689362e-07,3.9894129160405146e-07,2.8540656503593826e-06,7.921289229435521e-07,4.4503311350594604e-07,3.770523666845629e-07,1.4325635018013065e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007784030818007,0.003679723659421491,0.00024059731619294365,0.003285203808176259,0.00022178231936322826
3.66,4.618982461507827e-05,5.757728024760123e-07,2.88108545565166e-07,7.247205135437297e-07,3.9984363915373217e-07,2.860521134412875e-06,7.939206040948698e-07,4.460397140959331e-07,3.779052046492948e-07,1.4360687756335662e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007776125209968008,0.0036759864628939675,0.0002403529610353748,0.0032818671819159757,0.00022169824834919753
