Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,eta_T,gamma_T,alpha_T,beta_T,u,const_val_0,const_val_1,Cytoplasm,R6,R7,R8
3.3000000000000003,4.9993259853809075e-08,1.452145577544384e-07,6.740146190951243e-12,2.1522129790062955e-07,4.778702099370473e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4506017948365305e-09,1.450623011256511e-09,4.778702099370473e-11
3.31,4.999326006596588e-08,1.4520053100909435e-07,6.739934034145327e-12,2.1520727094312868e-07,4.7927290568713306e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4504615948839703e-09,1.4504828098251279e-09,4.7927290568713305e-11
3.3200000000000003,4.9993260278107896e-08,1.4518650706816516e-07,6.739721892128988e-12,2.1519324679005747e-07,4.8067532099425335e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4503214229672008e-09,1.4503426364292664e-09,4.806753209942534e-11
3.33,4.999326049023512e-08,1.451724859310901e-07,6.7395097649049154e-12,2.1517922544085518e-07,4.820774559144822e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4501812790806152e-09,1.4502024910633197e-09,4.8207745591448224e-11
3.34,4.999326070234755e-08,1.4515846759730853e-07,6.7392976524758e-12,2.1516520689496118e-07,4.834793105038828e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4500411632186078e-09,1.4500623737216817e-09,4.834793105038828e-11
3.35,4.999326091444518e-08,1.451444520662599e-07,6.739085554844335e-12,2.1515119115181493e-07,4.8488088481850685e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.449901075375574e-09,1.4499222843987483e-09,4.8488088481850685e-11
3.36,4.999326112652801e-08,1.4513043933738387e-07,6.73887347201321e-12,2.1513717821085605e-07,4.862821789143949e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4497610155459103e-09,1.4497822230889163e-09,4.862821789143949e-11
3.37,4.999326133859604e-08,1.4511642941012007e-07,6.7386614039851125e-12,2.1512316807152424e-07,4.876831928475764e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4496209837240143e-09,1.4496421897865829e-09,4.8768319284757645e-11
3.38,4.999326155064926e-08,1.4510242228390836e-07,6.738449350762733e-12,2.1510916073325932e-07,4.8908392667406944e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4494809799042851e-09,1.4495021844861477e-09,4.8908392667406947e-11
3.39,4.999326176268767e-08,1.4508841795818867e-07,6.738237312348758e-12,2.150951561955012e-07,4.90484380449881e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4493410040811226e-09,1.4493622071820105e-09,4.90484380449881e-11
3.4,4.9993261974711276e-08,1.4507441643240102e-07,6.738025288745873e-12,2.1508115445768993e-07,4.918845542310069e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4492010562489273e-09,1.4492222578685719e-09,4.9188455423100686e-11
3.41,4.999326218672006e-08,1.4506041770598556e-07,6.737813279956762e-12,2.150671555192657e-07,4.932844480734316e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4490611364021015e-09,1.4490823365402346e-09,4.932844480734316e-11
3.42,4.999326239871403e-08,1.4504642177838257e-07,6.73760128598411e-12,2.1505315937966874e-07,4.9468406203312855e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4489212445350493e-09,1.4489424431914018e-09,4.9468406203312854e-11
3.43,4.9993262610693186e-08,1.4503242864903242e-07,6.737389306830602e-12,2.1503916603833943e-07,4.9608339616606e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.448781380642174e-09,1.4488025778164784e-09,4.9608339616606e-11
3.44,4.999326282265752e-08,1.4501843831737558e-07,6.737177342498917e-12,2.1502517549471826e-07,4.974824505281768e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.448641544717881e-09,1.448662740409869e-09,4.974824505281768e-11
3.45,4.9993263034607024e-08,1.4500445078285266e-07,6.736965392991737e-12,2.1501118774824583e-07,4.9888122517541884e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4485017367565779e-09,1.4485229309659812e-09,4.9888122517541884e-11
3.46,4.99932632465417e-08,1.449904660449044e-07,6.736753458311744e-12,2.1499720279836288e-07,5.002797201637147e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.448361956752672e-09,1.4483831494792225e-09,5.002797201637147e-11
3.47,4.999326345846155e-08,1.4497648410297157e-07,6.736541538461617e-12,2.1498322064451022e-07,5.0167793554898186e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4482222047005718e-09,1.4482433959440022e-09,5.016779355489819e-11
3.48,4.999326367036657e-08,1.4496250495649515e-07,6.7363296334440326e-12,2.1496924128612876e-07,5.030758713871264e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4480824805946876e-09,1.4481036703547296e-09,5.0307587138712646e-11
3.49,4.999326388225675e-08,1.4494852860491617e-07,6.736117743261669e-12,2.149552647226596e-07,5.044735277340437e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4479427844294306e-09,1.4479639727058165e-09,5.044735277340437e-11
3.5,4.9993264094132096e-08,1.4493455504767577e-07,6.735905867917205e-12,2.1494129095354386e-07,5.058709046456174e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.447803116199213e-09,1.4478243029916753e-09,5.0587090464561735e-11
3.5100000000000002,4.99932643059926e-08,1.4492058428421524e-07,6.735694007413312e-12,2.1492731997822283e-07,5.072680021777203e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4476634758984474e-09,1.447684661206719e-09,5.072680021777203e-11
3.52,4.999326451783826e-08,1.4490661631397597e-07,6.735482161752666e-12,2.149133517961379e-07,5.086648203862139e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.447523863521549e-09,1.447545047345362e-09,5.086648203862139e-11
3.5300000000000002,4.9993264729669076e-08,1.4489265113639944e-07,6.73527033093794e-12,2.1489938640673055e-07,5.1006135932694875e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.447384279062933e-09,1.4474054614020204e-09,5.100613593269488e-11
3.54,4.999326494148504e-08,1.4487868875092726e-07,6.735058514971809e-12,2.148854238094424e-07,5.114576190557638e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4472447225170167e-09,1.447265903371111e-09,5.114576190557638e-11
3.5500000000000003,4.999326515328616e-08,1.4486472915700115e-07,6.734846713856943e-12,2.1487146400371517e-07,5.128535996284872e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4471051938782171e-09,1.4471263732470515e-09,5.128535996284872e-11
3.56,4.999326536507242e-08,1.4485077235406292e-07,6.734634927596012e-12,2.1485750698899068e-07,5.142493011009359e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4469656931409537e-09,1.4469868710242608e-09,5.1424930110093595e-11
3.5700000000000003,4.999326557684383e-08,1.4483681834155454e-07,6.734423156191686e-12,2.1484355276471088e-07,5.156447235289156e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4468262202996457e-09,1.4468473966971592e-09,5.1564472352891564e-11
3.58,4.999326578860037e-08,1.4482286711891802e-07,6.734211399646633e-12,2.1482960133031782e-07,5.170398669682208e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.446686775348715e-09,1.4467079502601678e-09,5.1703986696822086e-11
3.59,4.999326600034205e-08,1.4480891868559556e-07,6.733999657963521e-12,2.1481565268525367e-07,5.184347314746349e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4465473582825836e-09,1.446568531707709e-09,5.184347314746349e-11
3.6,4.999326621206887e-08,1.4479497304102943e-07,6.733787931145018e-12,2.1480170682896072e-07,5.198293171039302e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4464079690956749e-09,1.446429141034206e-09,5.198293171039302e-11
3.61,4.999326642378082e-08,1.44781030184662e-07,6.733576219193788e-12,2.1478776376088135e-07,5.212236239118677e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4462686077824134e-09,1.4462897782340838e-09,5.212236239118677e-11
3.62,4.99932666354779e-08,1.4476709011593578e-07,6.733364522112496e-12,2.1477382348045806e-07,5.226176519541975e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4461292743372247e-09,1.446150443301768e-09,5.226176519541975e-11
3.63,4.999326684716011e-08,1.4475315283429338e-07,6.7331528399038065e-12,2.1475988598713345e-07,5.240114012866582e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4459899687545352e-09,1.4460111362316852e-09,5.240114012866582e-11
3.64,4.999326705882744e-08,1.4473921833917752e-07,6.732941172570383e-12,2.1474595128035024e-07,5.254048719649776e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4458506910287731e-09,1.4458718570182636e-09,5.254048719649776e-11
3.65,4.99932672704799e-08,1.4472528663003102e-07,6.732729520114885e-12,2.147320193595513e-07,5.26798064044872e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4457114411543673e-09,1.4457326056559322e-09,5.26798064044872e-11
3.66,4.9993267482117474e-08,1.4471135770629684e-07,6.732517882539975e-12,2.1471809022417956e-07,5.28190977582047e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4455722191257478e-09,1.4455933821391206e-09,5.2819097758204704e-11
3.67,4.9993267693740166e-08,1.4469743156741804e-07,6.7323062598483145e-12,2.1470416387367806e-07,5.295836126321967e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4454330249373462e-09,1.4454541864622613e-09,5.295836126321967e-11
3.68,4.9993267905347975e-08,1.4468350821283777e-07,6.732094652042561e-12,2.1469024030748998e-07,5.309759692510043e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.445293858583594e-09,1.4453150186197855e-09,5.309759692510043e-11
3.69,4.9993268116940895e-08,1.4466958764199933e-07,6.731883059125372e-12,2.146763195250586e-07,5.3236804749414155e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4451547200589253e-09,1.4451758786061273e-09,5.3236804749414156e-11
3.7,4.999326832851892e-08,1.4465566985434608e-07,6.731671481099405e-12,2.1466240152582733e-07,5.337598474172695e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4450156093577738e-09,1.445036766415721e-09,5.3375984741726945e-11
3.71,4.999326854008205e-08,1.4464175484932154e-07,6.731459917967314e-12,2.1464848630923965e-07,5.351513690760376e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.444876526474576e-09,1.4448976820430026e-09,5.351513690760376e-11
3.72,4.999326875163029e-08,1.446278426263693e-07,6.731248369731757e-12,2.1463457387473919e-07,5.365426125260847e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.444737471403768e-09,1.4447586254824085e-09,5.365426125260847e-11
3.73,4.999326896316363e-08,1.446139331849331e-07,6.731036836395387e-12,2.1462066422176966e-07,5.379335778230379e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4445984441397877e-09,1.444619596728377e-09,5.379335778230379e-11
3.74,4.999326917468206e-08,1.4460002652445678e-07,6.730825317960857e-12,2.146067573497749e-07,5.393242650225137e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4444594446770744e-09,1.444480595775347e-09,5.3932426502251375e-11
3.75,4.9993269386185594e-08,1.4458612264438427e-07,6.730613814430819e-12,2.1459285325819887e-07,5.407146741801173e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4443204730100683e-09,1.4443416226177588e-09,5.4071467418011736e-11
3.7600000000000002,4.9993269597674216e-08,1.4457222154415965e-07,6.7304023258079254e-12,2.145789519464856e-07,5.421048053514428e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4441815291332101e-09,1.4442026772500538e-09,5.421048053514428e-11
3.77,4.999326980914793e-08,1.4455832322322706e-07,6.730190852094826e-12,2.145650534140793e-07,5.43494658592073e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4440426130409421e-09,1.4440637596666742e-09,5.43494658592073e-11
3.7800000000000002,4.9993270020606726e-08,1.4454442768103078e-07,6.729979393294169e-12,2.1455115766042424e-07,5.448842339575799e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.443903724727708e-09,1.4439248698620634e-09,5.448842339575799e-11
3.79,4.9993270232050615e-08,1.4453053491701522e-07,6.729767949408602e-12,2.145372646849648e-07,5.46273531503524e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.443764864187952e-09,1.4437860078306662e-09,5.46273531503524e-11
3.8000000000000003,4.999327044347958e-08,1.4451664493062488e-07,6.729556520440773e-12,2.1452337448714548e-07,5.476625512854552e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4436260314161202e-09,1.4436471735669278e-09,5.476625512854552e-11
3.81,4.999327065489363e-08,1.4450275772130438e-07,6.729345106393331e-12,2.1450948706641093e-07,5.4905129335891176e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4434872264066594e-09,1.443508367065296e-09,5.4905129335891176e-11
3.8200000000000003,4.999327086629275e-08,1.444888732884984e-07,6.7291337072689205e-12,2.1449560242220583e-07,5.5043975777942126e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4433484491540166e-09,1.4433695883202183e-09,5.504397577794213e-11
3.83,4.999327107767695e-08,1.4447499163165181e-07,6.728922323070183e-12,2.1448172055397505e-07,5.518279446024998e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4432096996526416e-09,1.4432308373261436e-09,5.518279446024998e-11
3.84,4.999327128904622e-08,1.4446111275020956e-07,6.728710953799763e-12,2.1446784146116353e-07,5.532158538836528e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4430709778969842e-09,1.443092114077522e-09,5.532158538836528e-11
3.85,4.999327150040056e-08,1.444472366436167e-07,6.7284995994603055e-12,2.144539651432163e-07,5.546034856783743e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4429322838814957e-09,1.4429534185688053e-09,5.546034856783743e-11
3.86,4.999327171173997e-08,1.4443336331131836e-07,6.72828826005445e-12,2.1444009159957856e-07,5.559908400421472e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4427936176006277e-09,1.4428147507944453e-09,5.559908400421472e-11
3.87,4.999327192306444e-08,1.4441949275275988e-07,6.728076935584837e-12,2.144262208296956e-07,5.573779170304435e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4426549790488348e-09,1.442676110748896e-09,5.5737791703044355e-11
3.88,4.9993272134373966e-08,1.444056249673866e-07,6.727865626054105e-12,2.144123528330128e-07,5.587647166987239e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4425163682205702e-09,1.4425374984266114e-09,5.5876471669872396e-11
3.89,4.999327234566856e-08,1.4439175995464405e-07,6.727654331464894e-12,2.1439848760897567e-07,5.6015123910243835e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4423777851102908e-09,1.4423989138220476e-09,5.6015123910243834e-11
3.9,4.99932725569482e-08,1.4437789771397783e-07,6.727443051819843e-12,2.143846251570298e-07,5.6153748429702524e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4422392297124522e-09,1.4422603569296618e-09,5.6153748429702524e-11
3.91,4.99932727682129e-08,1.4436403824483367e-07,6.727231787121587e-12,2.1437076547662094e-07,5.6292345233791224e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4421007020215134e-09,1.4421218277439113e-09,5.6292345233791223e-11
3.92,4.999327297946265e-08,1.443501815466574e-07,6.727020537372761e-12,2.1435690856719492e-07,5.643091432805157e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4419622020319323e-09,1.4419833262592553e-09,5.6430914328051575e-11
3.93,4.9993273190697445e-08,1.4433632761889494e-07,6.7268093025760025e-12,2.1434305442819767e-07,5.656945571802413e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4418237297381696e-09,1.4418448524701544e-09,5.656945571802413e-11
3.94,4.9993273401917286e-08,1.4432247646099238e-07,6.726598082733943e-12,2.1432920305907526e-07,5.670796940924829e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.441685285134686e-09,1.4417064063710696e-09,5.6707969409248294e-11
3.95,4.999327361312217e-08,1.4430862807239585e-07,6.7263868778492145e-12,2.1431535445927385e-07,5.684645540726241e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.441546868215944e-09,1.4415679879564629e-09,5.684645540726241e-11
3.96,4.9993273824312096e-08,1.4429478245255164e-07,6.726175687924448e-12,2.1430150862823973e-07,5.6984913717603685e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4414084789764067e-09,1.4414295972207974e-09,5.6984913717603686e-11
3.97,4.999327403548706e-08,1.4428093960090615e-07,6.725964512962278e-12,2.1428766556541926e-07,5.712334434580823e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4412701174105393e-09,1.4412912341585386e-09,5.7123344345808235e-11
3.98,4.999327424664706e-08,1.4426709951690587e-07,6.725753352965333e-12,2.14273825270259e-07,5.726174729741104e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4411317835128066e-09,1.4411528987641523e-09,5.726174729741104e-11
3.99,4.999327445779209e-08,1.442532621999974e-07,6.725542207936241e-12,2.142599877422055e-07,5.7400122577946025e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4409934772776756e-09,1.4410145910321046e-09,5.7400122577946024e-11
4.0,4.9993274668922146e-08,1.4423942764962748e-07,6.72533107787763e-12,2.1424615298070551e-07,5.7538470192945956e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4408551986996144e-09,1.4408763109568637e-09,5.753847019294596e-11
4.01,4.999327488003723e-08,1.442255958652429e-07,6.725119962792128e-12,2.1423232098520586e-07,5.767679014794251e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4407169477730917e-09,1.4407380585328988e-09,5.7676790147942516e-11
4.0200000000000005,4.9993275091137345e-08,1.4421176684629065e-07,6.72490886268236e-12,2.1421849175515348e-07,5.781508244846629e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.440578724492577e-09,1.4405998337546798e-09,5.781508244846629e-11
4.03,4.9993275302222475e-08,1.4419794059221772e-07,6.724697777550951e-12,2.1420466528999545e-07,5.795334710004673e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4404405288525422e-09,1.4404616366166777e-09,5.7953347100046736e-11
4.04,4.9993275513292624e-08,1.4418411710247134e-07,6.7244867074005255e-12,2.141908415891789e-07,5.8091584108212216e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4403023608474592e-09,1.440323467113365e-09,5.809158410821222e-11
4.05,4.999327572434779e-08,1.4417029637649872e-07,6.724275652233706e-12,2.1417702065215112e-07,5.822979347848999e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4401642204718012e-09,1.4401853252392154e-09,5.822979347848998e-11
4.0600000000000005,4.999327593538797e-08,1.4415647841374727e-07,6.724064612053115e-12,2.141632024783595e-07,5.836797521640623e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4400261077200428e-09,1.4400472109887031e-09,5.836797521640623e-11
4.07,4.999327614641316e-08,1.441426632136645e-07,6.723853586861373e-12,2.1414938706725153e-07,5.850612932748595e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4398880225866595e-09,1.4399091243563037e-09,5.850612932748596e-11
4.08,4.999327635742336e-08,1.44128850775698e-07,6.723642576661101e-12,2.1413557441827482e-07,5.864425581725312e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.439749965066128e-09,1.4397710653364941e-09,5.864425581725312e-11
4.09,4.9993276568418564e-08,1.4411504109929546e-07,6.723431581454919e-12,2.1412176453087709e-07,5.8782354691230554e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4396119351529262e-09,1.4396330339237527e-09,5.878235469123055e-11
4.1,4.9993276779398774e-08,1.4410123418390473e-07,6.723220601245444e-12,2.1410795740450615e-07,5.892042595494001e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4394739328415328e-09,1.4394950301125578e-09,5.892042595494001e-11
4.11,4.999327699036398e-08,1.4408743002897372e-07,6.723009636035293e-12,2.1409415303860994e-07,5.905846961390211e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4393359581264275e-09,1.4393570538973894e-09,5.905846961390211e-11
4.12,4.999327720131419e-08,1.440736286339505e-07,6.7227986858270806e-12,2.1408035143263653e-07,5.919648567363637e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4391980110020914e-09,1.4392191052727284e-09,5.919648567363637e-11
4.13,4.9993277412249396e-08,1.4405982999828322e-07,6.722587750623427e-12,2.1406655258603403e-07,5.933447413966121e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4390600914630077e-09,1.4390811842330582e-09,5.933447413966121e-11
4.14,4.999327762316959e-08,1.4404603412142014e-07,6.722376830426942e-12,2.1405275649825075e-07,5.947243501749396e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.438922199503658e-09,1.4389432907728609e-09,5.947243501749396e-11
4.15,4.999327783407478e-08,1.4403224100280964e-07,6.722165925240241e-12,2.1403896316873505e-07,5.961036831265084e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.438784335118528e-09,1.4388054248866218e-09,5.961036831265085e-11
4.16,4.9993278044964955e-08,1.440184506419002e-07,6.721955035065936e-12,2.1402517259693543e-07,5.974827403064694e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4386464983021025e-09,1.438667586568826e-09,5.974827403064695e-11
4.17,4.9993278255840113e-08,1.4400466303814043e-07,6.721744159906638e-12,2.140113847823005e-07,5.988615217699629e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4385086890488684e-09,1.4385297758139607e-09,5.98861521769963e-11
4.18,4.999327846670026e-08,1.4399087819097903e-07,6.721533299764958e-12,2.1399759972427896e-07,6.002400275721179e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4383709073533134e-09,1.4383919926165135e-09,6.002400275721178e-11
