Time,species_0,species_1,species_2,species_3,species_4,species_5,parameter_0,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,compartment_0,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9
2.37,1.0236681606627016,2.1542400628755924,6.271792837492932,3.2036991624722835,8.232172479578846,9.31201756739075,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454643837256,8.031454803617583,8.03145323217246,5.663584031273098,5.663587546568704,5.663590048159573,0.0,0.0,8.031450618428929,5.663590534063393
2.38,1.0236681623000272,2.154240077096584,6.271792863200924,3.203699128493213,8.232172454276064,9.312017562508599,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454642125743,8.031454802152608,8.031453229810076,5.66358405958899,5.663587567562069,5.663590070942417,0.0,0.0,8.031450618745351,5.663590556990422
2.39,1.0236681639373528,2.154240091317575,6.271792888908916,3.2036990945141426,8.232172428973278,9.312017557626447,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145464041423,8.031454800687632,8.03145322744769,5.663584087904882,5.663587588555444,5.663590093725259,0.0,0.0,8.031450619061774,5.663590579917452
2.4,1.0236681655746782,2.154240105538566,6.271792914616908,3.2036990605350724,8.232172403670493,9.312017552744296,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454638702717,8.031454799222656,8.031453225085302,5.663584116220774,5.663587609548817,5.663590116508099,0.0,0.0,8.031450619378198,5.663590602844483
2.41,1.0236681672120038,2.154240119759557,6.271792940324899,3.2036990265560017,8.232172378367707,9.312017547862144,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454636991205,8.031454797757682,8.031453222722915,5.6635841445366655,5.663587630542188,5.663590139290941,0.0,0.0,8.03145061969462,5.663590625771512
2.42,1.0236681688493294,2.154240133980548,6.271792966032891,3.203698992576932,8.232172353064923,9.312017542979993,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454635279692,8.031454796292705,8.031453220360527,5.663584172852557,5.663587651535553,5.663590162073783,0.0,0.0,8.031450620011043,5.663590648698542
2.43,1.023668170486655,2.1542401482015396,6.271792991740882,3.2036989585978612,8.232172327762138,9.312017538097841,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145463356818,8.03145479482773,8.031453217998141,5.663584201168449,5.66358767252892,5.663590184856623,0.0,0.0,8.031450620327465,5.663590671625571
2.44,1.0236681721239806,2.1542401624225302,6.271793017448874,3.2036989246187906,8.232172302459352,9.31201753321569,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454631856668,8.031454793362755,8.031453215635748,5.663584229484341,5.663587693522286,5.663590207639463,0.0,0.0,8.031450620643888,5.663590694552601
2.45,1.023668173761306,2.1542401766435213,6.271793043156865,3.203698890639721,8.232172277156566,9.312017528333538,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454630145154,8.031454791897778,8.031453213273359,5.663584257800233,5.663587714515652,5.663590230422303,0.0,0.0,8.03145062096031,5.6635907174796305
2.46,1.0236681753986316,2.1542401908645123,6.271793068864857,3.20369885666065,8.232172251853783,9.312017523451386,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454628433641,8.031454790432804,8.03145321091097,5.663584286116125,5.663587735509009,5.663590253205144,0.0,0.0,8.031450621276733,5.6635907404066606
2.47,1.023668177035957,2.1542402050855034,6.271793094572848,3.20369882268158,8.232172226550999,9.312017518569236,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454626722127,8.031454788967828,8.031453208548578,5.663584314432017,5.6635877565023645,5.66359027598797,0.0,0.0,8.031450621593157,5.66359076333369
2.48,1.0236681786732829,2.154240219306495,6.271793120280839,3.2036987887025097,8.232172201248213,9.312017513687085,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454625010616,8.031454787502852,8.031453206186187,5.6635843427479085,5.663587777495724,5.663590298770809,0.0,0.0,8.03145062190958,5.663590786260719
2.49,1.0236681803106082,2.154240233527486,6.271793145988832,3.203698754723439,8.232172175945427,9.312017508804933,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454623299101,8.031454786037877,8.031453203823792,5.663584371063801,5.663587798489081,5.663590321553648,0.0,0.0,8.031450622226002,5.66359080918775
2.5,1.0236681819479339,2.154240247748477,6.271793171696824,3.203698720744369,8.232172150642642,9.31201750392278,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454621587589,8.031454784572903,8.031453201461398,5.663584399379693,5.663587819482437,5.663590344336502,0.0,0.0,8.031450622542422,5.66359083211478
2.51,1.0236681835852595,2.154240261969468,6.271793197404815,3.2036986867652986,8.232172125339858,9.312017499040628,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454619876076,8.031454783107925,8.031453199099005,5.663584427695585,5.6635878404757865,5.663590367119341,0.0,0.0,8.031450622858845,5.663590855041809
2.52,1.0236681852225848,2.154240276190459,6.271793223112806,3.2036986527862283,8.232172100037072,9.312017494158479,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454618164561,8.031454781642951,8.03145319673661,5.663584456011477,5.663587861469139,5.663590389902165,0.0,0.0,8.03145062317527,5.663590877968839
2.53,1.0236681868599107,2.15424029041145,6.2717932488207975,3.2036986188071577,8.232172074734287,9.312017489276327,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145461645305,8.031454780177974,8.031453194374214,5.663584484327369,5.6635878824624895,5.663590412685003,0.0,0.0,8.03145062349169,5.663590900895868
2.54,1.023668188328224,2.15424030291145,6.271793270839785,3.203698591466515,8.232172053166002,9.312017485067086,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145461517723,8.031454778864221,8.031453193542607,5.663584507111238,5.663587903227222,5.663590432497596,0.0,0.0,8.03145062373885,5.663590920531321
2.55,1.0236681897911046,2.1542403153561334,6.271793292740199,3.203698564339244,8.23217203171775,9.312017480879478,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454613915415,8.031454777555327,8.031453192760205,5.663584529717297,5.663587923984605,5.663590452214687,0.0,0.0,8.031450623983789,5.663590940060973
2.56,1.0236681912539856,2.154240327800817,6.271793314640614,3.2036985372119733,8.232172010269498,9.312017476691867,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0314546126536,8.031454776246434,8.031453191977802,5.663584552323355,5.663587944741995,5.663590471931792,0.0,0.0,8.031450624228722,5.663590959590627
2.57,1.0236681927168665,2.1542403402455004,6.2717933365410286,3.2036985100847026,8.232171988821246,9.312017472504257,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454611391785,8.03145477493754,8.031453191195396,5.6635845749294145,5.663587965499376,5.663590491648898,0.0,0.0,8.031450624473658,5.663590979120281
2.58,1.0236681941797474,2.154240352690184,6.271793358441443,3.203698482957432,8.232171967372993,9.312017468316647,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454610129972,8.031454773628647,8.031453190412991,5.663584597535474,5.663587986256763,5.663590511366003,0.0,0.0,8.031450624718595,5.663590998649935
2.59,1.0236681956426283,2.1542403651348674,6.271793380341858,3.2036984558301613,8.232171945924742,9.312017464129038,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454608868156,8.031454772319753,8.031453189630586,5.663584620141532,5.663588007014142,5.663590531083093,0.0,0.0,8.031450624963531,5.663591018179589
2.6,1.0236681971055093,2.154240377579551,6.271793402242272,3.2036984287028907,8.23217192447649,9.312017459941428,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454607606342,8.03145477101086,8.03145318884818,5.663584642747591,5.663588027771526,5.663590550800198,0.0,0.0,8.031450625208466,5.663591037709241
2.61,1.0236681985683902,2.1542403900242344,6.271793424142687,3.2036984015756196,8.232171903028238,9.31201745575382,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454606344527,8.031454769701966,8.031453188065774,5.663584665353651,5.663588048528903,5.663590570517289,0.0,0.0,8.031450625453402,5.663591057238896
2.62,1.023668200031271,2.154240402468918,6.271793446043102,3.203698374448349,8.232171881579985,9.312017451566208,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454605082711,8.031454768393074,8.031453187283367,5.66358468795971,5.663588069286285,5.663590590234406,0.0,0.0,8.031450625698335,5.663591076768549
2.63,1.023668201494152,2.154240414913602,6.2717934679435166,3.2036983473210787,8.232171860131734,9.312017447378599,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454603820897,8.03145476708418,8.03145318650096,5.663584710565768,5.66358809004366,5.6635906099514965,0.0,0.0,8.031450625943272,5.663591096298203
2.64,1.023668202957033,2.1542404273582854,6.271793489843931,3.203698320193808,8.232171838683481,9.312017443190989,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454602559084,8.031454765775287,8.03145318571855,5.6635847331718265,5.66358811080104,5.6635906296686,0.0,0.0,8.031450626188208,5.663591115827857
2.65,1.023668204419914,2.154240439802969,6.271793511744345,3.203698293066537,8.23217181723523,9.31201743900338,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454601297268,8.031454764466393,8.031453184936144,5.663584755777886,5.663588131558412,5.66359064938569,0.0,0.0,8.031450626433145,5.66359113535751
2.66,1.0236682058827946,2.1542404522476524,6.27179353364476,3.2036982659392663,8.232171795786979,9.312017434815768,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454600035453,8.0314547631575,8.031453184153733,5.663584778383945,5.663588152315784,5.663590669102809,0.0,0.0,8.031450626678078,5.663591154887163
2.67,1.0236682073456755,2.154240464692336,6.271793555545175,3.2036982388119957,8.232171774338726,9.31201743062816,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454598773637,8.031454761848606,8.031453183371324,5.663584800990004,5.66358817307316,5.663590688819897,0.0,0.0,8.031450626923014,5.663591174416817
2.68,1.0236682088085565,2.1542404771370194,6.27179357744559,3.2036982116847246,8.232171752890475,9.31201742644055,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454597511821,8.031454760539713,8.031453182588914,5.6635848235960635,5.663588193830528,5.663590708537002,0.0,0.0,8.031450627167949,5.663591193946472
2.69,1.0236682102714376,2.154240489581703,6.271793599346004,3.2036981845574544,8.232171731442222,9.312017422252941,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145459625001,8.031454759230819,8.031453181806503,5.663584846202121,5.663588214587903,5.663590728254089,0.0,0.0,8.031450627412886,5.663591213476124
2.7,1.0236682117343183,2.1542405020263864,6.2717936212464185,3.2036981574301837,8.23217170999397,9.312017418065329,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454594988192,8.031454757921926,8.03145318102409,5.66358486880818,5.663588235345269,5.663590747971208,0.0,0.0,8.031450627657819,5.663591233005778
2.71,1.0236682131971993,2.15424051447107,6.271793643146833,3.2036981303029126,8.232171688545717,9.31201741387772,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454593726377,8.031454756613032,8.031453180241678,5.6635848914142395,5.66358825610264,5.663590767688295,0.0,0.0,8.031450627902755,5.663591252535432
2.72,1.0236682146600802,2.1542405269157534,6.271793665047248,3.203698103175642,8.232171667097466,9.31201740969011,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454592464563,8.03145475530414,8.031453179459266,5.663584914020299,5.663588276860005,5.663590787405398,0.0,0.0,8.03145062814769,5.663591272065085
2.73,1.023668216122961,2.154240539360437,6.271793686947663,3.2036980760483713,8.232171645649213,9.312017405502502,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454591202747,8.031454753995247,8.031453178676852,5.663584936626357,5.663588297617373,5.663590807122485,0.0,0.0,8.031450628392626,5.663591291594739
2.74,1.0236682175858418,2.1542405518051204,6.271793708848077,3.2036980489211007,8.232171624200962,9.312017401314892,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145458994093,8.031454752686352,8.03145317789444,5.663584959232416,5.663588318374736,5.663590826839588,0.0,0.0,8.031450628637561,5.663591311124392
2.75,1.023668219048723,2.154240564249804,6.271793730748492,3.20369802179383,8.23217160275271,9.312017397127281,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454588679116,8.031454751377458,8.031453177112025,5.663584981838476,5.663588339132103,5.66359084655669,0.0,0.0,8.031450628882496,5.663591330654046
2.76,1.0236682205116039,2.1542405766944874,6.2717937526489065,3.2036979946665594,8.232171581304458,9.312017392939673,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454587417302,8.031454750068564,8.031453176329611,5.663585004444535,5.663588359889462,5.663590866273777,0.0,0.0,8.031450629127432,5.6635913501837
2.77,1.0236682219744848,2.154240589139171,6.271793774549321,3.2036979675392887,8.232171559856205,9.312017388752063,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454586155487,8.031454748759671,8.031453175547195,5.663585027050593,5.663588380646827,5.663590885990878,0.0,0.0,8.031450629372367,5.6635913697133535
2.78,1.0236682234373655,2.154240601583855,6.271793796449735,3.2036979404120176,8.232171538407954,9.312017384564454,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145458489367,8.031454747450779,8.031453174764781,5.663585049656652,5.6635884014041835,5.663590905707966,0.0,0.0,8.031450629617304,5.663591389243007
2.79,1.0236682249002464,2.1542406140285384,6.27179381835015,3.2036979132847474,8.232171516959701,9.312017380376842,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454583631854,8.031454746141884,8.031453173982365,5.663585072262711,5.6635884221615465,5.663590925425082,0.0,0.0,8.031450629862237,5.66359140877266
2.8,1.0236682263631276,2.154240626473222,6.271793840250565,3.2036978861574767,8.23217149551145,9.312017376189234,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145458237004,8.03145474483299,8.031453173199948,5.66358509486877,5.663588442918901,5.663590945142168,0.0,0.0,8.031450630107173,5.663591428302314
2.81,1.0236682278260085,2.1542406389179054,6.27179386215098,3.2036978590302057,8.232171474063199,9.312017372001623,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454581108225,8.0314547435241,8.03145317241753,5.663585117474829,5.6635884636762555,5.66359096485927,0.0,0.0,8.031450630352108,5.663591447831968
2.82,1.0236682292888892,2.154240651362589,6.2717938840513945,3.203697831902935,8.232171452614946,9.312017367814015,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454579846407,8.031454742215205,8.031453171635112,5.663585140080888,5.663588484433614,5.663590984576356,0.0,0.0,8.031450630597044,5.663591467361622
2.83,1.0236682307517702,2.1542406638072724,6.271793905951808,3.2036978047756643,8.232171431166694,9.312017363626403,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454578584592,8.03145474090631,8.031453170852695,5.663585162686946,5.663588505190965,5.663591004293472,0.0,0.0,8.031450630841977,5.663591486891274
2.84,1.023668232214651,2.154240676251956,6.271793927852223,3.2036977776483933,8.232171409718442,9.312017359438794,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454577322776,8.031454739597416,8.031453170070275,5.663585185293005,5.663588525948321,5.6635910240105565,0.0,0.0,8.031450631086914,5.663591506420928
2.85,1.023668233677532,2.1542406886966394,6.271793949752638,3.203697750521123,8.23217138827019,9.312017355251184,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145457606096,8.031454738288526,8.031453169287856,5.6635852078990645,5.663588546705671,5.663591043727657,0.0,0.0,8.031450631331849,5.663591525950582
2.86,1.023668235140413,2.154240701141323,6.271793971653053,3.2036977233938524,8.232171366821937,9.312017351063576,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454574799145,8.031454736979631,8.031453168505434,5.663585230505123,5.663588567463025,5.663591063444742,0.0,0.0,8.031450631576785,5.663591545480236
2.87,1.0236682366032939,2.1542407135860064,6.271793993553467,3.2036976962665817,8.232171345373686,9.312017346875963,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145457353733,8.031454735670737,8.031453167723015,5.663585253111182,5.663588588220372,5.663591083161858,0.0,0.0,8.031450631821718,5.663591565009889
2.88,1.0236682380661748,2.15424072603069,6.271794015453882,3.2036976691393106,8.232171323925433,9.312017342688355,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454572275514,8.031454734361843,8.031453166940594,5.663585275717241,5.663588608977723,5.663591102878942,0.0,0.0,8.031450632066653,5.663591584539542
2.89,1.0236682395290555,2.1542407384753735,6.271794037354296,3.20369764201204,8.232171302477182,9.312017338500745,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454571013697,8.03145473305295,8.03145316615817,5.663585298323301,5.6635886297350675,5.663591122596042,0.0,0.0,8.031450632311588,5.663591604069196
2.9,1.0236682409919364,2.154240750920057,6.271794059254711,3.20369761488477,8.23217128102893,9.312017334313136,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454569751881,8.031454731744057,8.031453165375748,5.663585320929359,5.663588650492418,5.663591142313127,0.0,0.0,8.031450632556524,5.66359162359885
2.91,1.0236682424548176,2.1542407633647405,6.271794081155126,3.2036975877574987,8.232171259580678,9.312017330125526,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454568490068,8.031454730435163,8.031453164593325,5.663585343535418,5.66358867124976,5.663591162030226,0.0,0.0,8.031450632801457,5.663591643128504
2.92,1.0236682439176985,2.1542407758094244,6.27179410305554,3.203697560630228,8.232171238132425,9.312017325937916,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145456722825,8.031454729126269,8.031453163810905,5.663585366141477,5.663588692007107,5.663591181747325,0.0,0.0,8.031450633046392,5.663591662658157
2.93,1.0236682453805792,2.154240788254108,6.271794124955955,3.2036975335029574,8.232171216684174,9.312017321750305,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454565966433,8.031454727817376,8.03145316302848,5.663585388747536,5.663588712764446,5.663591201464424,0.0,0.0,8.031450633291326,5.66359168218781
2.94,1.0236682468434601,2.1542408006987914,6.27179414685637,3.2036975063756863,8.232171195235921,9.312017317562697,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454564704617,8.031454726508484,8.031453162246056,5.663585411353595,5.66358873352179,5.663591221181507,0.0,0.0,8.031450633536263,5.663591701717464
2.95,1.023668248306341,2.154240813143475,6.271794168756784,3.203697479248416,8.23217117378767,9.312017313375087,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454563442802,8.03145472519959,8.031453161463629,5.663585433959653,5.663588754279129,5.663591240898606,0.0,0.0,8.031450633781196,5.663591721247117
2.96,1.023668249769222,2.1542408255881584,6.271794190657199,3.2036974521211454,8.232171152339419,9.312017309187476,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454562180986,8.031454723890695,8.031453160681204,5.663585456565712,5.663588775036465,5.663591260615705,0.0,0.0,8.03145063402613,5.663591740776772
2.97,1.023668251232103,2.1542408380328415,6.271794212557613,3.2036974249938743,8.232171130891166,9.312017304999866,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145456091917,8.031454722581802,8.031453159898778,5.663585479171771,5.663588795793806,5.663591280332803,0.0,0.0,8.031450634271065,5.663591760306424
2.98,1.0236682526949838,2.154240850477525,6.271794234458028,3.2036973978666037,8.232171109442914,9.312017300812258,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454559657355,8.03145472127291,8.03145315911635,5.66358550177783,5.66358881655114,5.6635913000498865,0.0,0.0,8.031450634516002,5.663591779836079
