data_set_T,data_set_H1,data_set_H2,data_set_H3,data_set_H4,data_set_S1,data_set_S1_SLOW,data_set_S2,data_set_S3,data_set_S4,data_set_V1,data_set_V2,data_set_V3,data_set_V4
9540.0,0.24669704,0.578852,0.99676186,0.10686686,0.92252082,0.99478835,0.17798887,1.8277795e-05,0.18205965,-25.967436,-44.698536,-75.309158,-31.966177
9550.0,0.24252558,0.57343823,0.99679464,0.10573506,0.91333514,0.9941234,0.8610701,1.8185914e-05,0.2465698,-30.885641,-30.269466,-75.379913,-31.388727
9560.0,0.24074829,0.56442618,0.99683857,0.10422067,0.77259332,0.98307878,0.92099071,1.7092731e-05,0.74849021,-40.692066,-26.988598,-75.950287,-30.319174
9570.0,0.25623894,0.55466342,0.99689561,0.10274304,0.38457561,0.94041371,0.92183524,1.5641204e-05,0.66206789,-59.391499,-25.156017,-75.927277,-31.486834
9580.0,0.31422046,0.54417098,0.99693072,0.10236126,0.17322128,0.89462024,0.9226985,1.6110855e-05,0.31515521,-65.173561,-24.245348,-75.364021,-35.088161
9590.0,0.37959927,0.53349173,0.99693769,0.10453916,0.078058459,0.8510353,0.9238016,1.8123754e-05,0.1416238,-65.74968,-23.942602,-74.876228,-39.343285
9600.0,0.43892601,0.52292317,0.99692523,0.11082245,0.035309158,0.80958945,0.92412364,2.0606421e-05,0.06363567,-65.626534,-23.907507,-74.522018,-42.562546
9610.0,0.49129587,0.51259553,0.99689966,0.12117125,0.016123008,0.77018368,0.92408246,2.3054066e-05,0.028593341,-65.418602,-23.993231,-74.247269,-44.316502
9620.0,0.53744471,0.50255805,0.9968648,0.13361017,0.0075245053,0.73272085,0.92399257,2.5346082e-05,0.012847813,-65.206924,-24.130991,-74.013947,-44.904793
9630.0,0.57818043,0.49282333,0.9968226,0.14594588,0.0036827079,0.69710785,0.92389548,2.7520056e-05,0.0057728929,-65.002678,-24.289616,-73.800507,-44.74844
9640.0,0.61421216,0.48338848,0.99677408,0.15678851,0.0019780018,0.66325599,0.92378098,2.9654122e-05,0.0025939273,-64.807205,-24.455269,-73.595749,-44.142075
9650.0,0.64614594,0.47424436,0.99671996,0.16552639,0.001233604,0.63108081,0.92366564,3.1821277e-05,0.0011655263,-64.620293,-24.621904,-73.394119,-43.257526
9660.0,0.67449969,0.46537971,0.99666059,0.1720483,0.00092088961,0.60050189,0.92354125,3.4078097e-05,0.00052370469,-64.441559,-24.786972,-73.192986,-42.20269
9670.0,0.69971693,0.45678288,0.9965961,0.17653233,0.00080237963,0.57144266,0.92341554,3.6466066e-05,0.00023531639,-64.270554,-24.949469,-72.991158,-41.069405
9680.0,0.722179,0.44844249,0.99652684,0.1793135,0.00077137025,0.54383016,0.92328334,3.9015966e-05,0.00010574156,-64.106895,-25.109091,-72.788162,-39.958977
9690.0,0.7422148,0.4403477,0.99645275,0.18079016,0.00077989569,0.51759493,0.92314869,4.1751868e-05,4.7568188e-05,-63.950191,-25.265823,-72.583885,-38.978241
9700.0,0.76010883,0.43248832,0.99637395,0.18135081,0.00080637308,0.49267071,0.92300832,4.4694028e-05,2.167053e-05,-63.800102,-25.419788,-72.378365,-38.209469
9710.0,0.77610809,0.42485473,0.99629056,0.1813253,0.00084106892,0.46899453,0.92286438,4.7860744e-05,1.0740995e-05,-63.656296,-25.571148,-72.171753,-37.681828
9720.0,0.79042763,0.41743791,0.99620265,0.18096502,0.00087957282,0.44650629,0.92271495,5.126945e-05,7.00382e-06,-63.518463,-25.720081,-71.964218,-37.371952
9730.0,0.80325502,0.41022944,0.9961102,0.18044551,0.00091986556,0.42514879,0.92256105,5.4937376e-05,6.4307005e-06,-63.386326,-25.866776,-71.755974,-37.228374
9740.0,0.81475466,0.40322134,0.99601328,0.17988043,0.00096100348,0.40486747,0.92240155,5.8881909e-05,6.7021142e-06,-63.259609,-26.0114,-71.547218,-37.196533
9750.0,0.82507068,0.39640608,0.9959119,0.17933796,0.0010025268,0.3856104,0.92223686,6.3120744e-05,6.7545184e-06,-63.138065,-26.154129,-71.338173,-37.231735
9760.0,0.83432972,0.38977668,0.9958061,0.17885514,0.0010441949,0.36732802,0.92206615,6.7671936e-05,6.375677e-06,-63.021461,-26.295122,-71.129044,-37.30196
9770.0,0.84264362,0.38332644,0.99569589,0.17844835,0.0010858668,0.34997314,0.9218896,7.2553848e-05,5.7157581e-06,-62.909565,-26.434534,-70.920059,-37.386024
9780.0,0.85011113,0.37704912,0.99558127,0.17812091,0.0011274485,0.33350083,0.9217065,7.7785095e-05,4.9722862e-06,-62.80217,-26.572514,-70.711426,-37.47076
9790.0,0.85681963,0.37093869,0.99546236,0.17786823,0.0011688685,0.31786817,0.9215169,8.3384504e-05,4.2772231e-06,-62.69907,-26.7092,-70.503365,-37.548573
9800.0,0.86284661,0.36498961,0.9953391,0.17768133,0.0012100678,0.30303437,0.92132014,8.9371002e-05,3.6907932e-06,-62.600079,-26.84473,-70.296082,-37.615604
9810.0,0.86826104,0.35919651,0.99521148,0.17754929,0.0012509951,0.28896043,0.92111611,9.5763498e-05,3.2263192e-06,-62.505005,-26.97924,-70.089783,-37.670467
9820.0,0.87312424,0.35355437,0.99507964,0.17746086,0.0012916052,0.27560928,0.92090416,0.00010258079,2.8737854e-06,-62.413673,-27.112856,-69.884659,-37.713337
9830.0,0.87749088,0.34805837,0.99494356,0.17740557,0.0013318576,0.26294559,0.92068404,0.00010984144,2.6147147e-06,-62.325912,-27.245705,-69.680908,-37.745319
9840.0,0.88140976,0.34270397,0.99480319,0.1773742,0.0013717173,0.25093564,0.92045522,0.00011756355,2.4297153e-06,-62.241554,-27.377907,-69.478706,-37.767986
9850.0,0.88492465,0.33748686,0.99465871,0.17735913,0.0014111544,0.23954733,0.92021716,0.00012576472,2.301573e-06,-62.160439,-27.509584,-69.278236,-37.783092
9860.0,0.88807464,0.33240294,0.99451005,0.17735441,0.0014501443,0.22875008,0.91996926,0.00013446182,2.2160871e-06,-62.082401,-27.64086,-69.079666,-37.792347
9870.0,0.89089471,0.32744828,0.99435729,0.17735554,0.0014886685,0.21851479,0.91971105,0.00014367081,2.1619485e-06,-62.007286,-27.771849,-68.883156,-37.797287
9880.0,0.89341652,0.32261917,0.99420047,0.17735937,0.0015267143,0.20881367,0.91944182,0.00015340663,2.1303124e-06,-61.934933,-27.90267,-68.688858,-37.799221
9890.0,0.89566827,0.31791207,0.99403971,0.17736378,0.0015642768,0.19962034,0.91915601,0.00016368293,2.1143412e-06,-61.865196,-28.033445,-68.496918,-37.79921
9900.0,0.89767534,0.31332365,0.99387503,0.17736752,0.0016013562,0.19090964,0.91886199,0.00017451201,2.1088154e-06,-61.797897,-28.164289,-68.307472,-37.798061
9910.0,0.89946073,0.30885065,0.99370646,0.17736994,0.0016379631,0.18265764,0.91854703,0.00018590459,2.1098199e-06,-61.732903,-28.295328,-68.120651,-37.79636
9920.0,0.90104496,0.30449006,0.99353415,0.17737079,0.0016741133,0.17484158,0.91822881,0.00019786958,2.1144936e-06,-61.670006,-28.42668,-67.936577,-37.794506
9930.0,0.90244669,0.30023894,0.99335808,0.17737012,0.0017098364,0.16743979,0.91787755,0.00021041399,2.1208223e-06,-61.6091,-28.558472,-67.755348,-37.792759
9940.0,0.90368253,0.29609457,0.99317843,0.17736815,0.0017451646,0.16043171,0.91753662,0.00022354269,2.12746e-06,-61.549919,-28.69083,-67.57708,-37.791256
9950.0,0.90476757,0.2920543,0.99299526,0.17736512,0.0017801529,0.15379778,0.91713548,0.00023725831,2.1335768e-06,-61.492424,-28.823887,-67.401871,-37.790058
9960.0,0.90571529,0.28811559,0.9928087,0.17736137,0.0018148496,0.14751942,0.91677952,0.00025156094,2.138725e-06,-61.436203,-28.957779,-67.229805,-37.789173
9970.0,0.90653789,0.28427613,0.99261874,0.17735712,0.0018493466,0.14157908,0.91630006,0.00026644813,2.1427286e-06,-61.381397,-29.092644,-67.060966,-37.788582
9980.0,0.90724623,0.28053358,0.99242562,0.17735265,0.0018837037,0.13596,0.91594476,0.00028191452,2.1455915e-06,-61.327278,-29.228626,-66.895439,-37.788235
9990.0,0.90785009,0.2768859,0.99222946,0.17734812,0.0019180703,0.13064645,0.91534847,0.00029795186,2.1474289e-06,-61.274361,-29.365879,-66.733299,-37.788082
10000.0,0.90835816,0.27333096,0.99203026,0.17734368,0.0019525102,0.12562346,0.91501194,0.0003145485,2.1484134e-06,-61.221363,-29.504559,-66.5746,-37.788074
