Time,x,y,y0,beta_x,psi,alpha_x,alpha_xy,beta_y,alpha_y,alpha_0,fx,flag1,flag2,flag3,M,xmax,xmin,compartment,R1,R2,R3,R4,R5,R6
5.77,0.353031032138339,0.8241821692928322,0.0054906148444425545,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7959397556779861,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7959397556779861,0.0,0.9165299279707108,0.3000763773175881,0.3019838164443405,0.4945093015756993
5.78,0.35183282302624913,0.8222574631905298,0.005471661265587294,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7922327962374581,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7922327962374581,0.0,0.9112860682654876,0.29905789957231177,0.30094136960730117,0.49335447791431786
5.79,0.35064994299958696,0.8203339427704271,0.005452946908236163,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7885732611549722,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7885732611549722,0.0,0.9060976583601916,0.29805245154964893,0.29991207995298896,0.4922003656622563
5.8,0.3494823137675192,0.8184117299566113,0.005434470499224189,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7849609082182625,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7849609082182625,0.0,0.900964338749101,0.2970599667023913,0.29889587745733043,0.49104703797396676
5.81,0.3483298548802193,0.8164909495049105,0.005416230744066678,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7813954885356784,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7813954885356784,0.0,0.8958857479489823,0.29608037664818637,0.2978926909236673,0.4898945697029463
5.82,0.34719249693503945,0.8145717132060905,0.005398226500838797,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7778767873927782,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7778767873927782,0.0,0.8908615391781274,0.2951136223947835,0.29690245754613387,0.48874302792365426
5.83,0.34607016926352263,0.8126541343364823,0.0053804566101350836,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7744045861590231,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7744045861590231,0.0,0.8858913645409627,0.29415964387399424,0.2959251135574296,0.4875924806018893
5.84,0.34496278558984417,0.8107383444893547,0.005362919697014692,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7709786179185804,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7709786179185804,0.0,0.8809748567535713,0.29321836775136756,0.2949605833358081,0.4864430066936128
5.85,0.3438702677828824,0.8088244656992842,0.00534561449901389,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7675986409532923,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7675986409532923,0.0,0.8761116596694828,0.29228972761545,0.29400879744576397,0.4852946794195705
5.86,0.3427925377115154,0.8069126200008476,0.005328539753668945,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7642644135450009,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7642644135450009,0.0,0.8713014178728454,0.29137365705478807,0.293069686451792,0.48414757200050856
5.87,0.34172954202759415,0.805002901456224,0.005311694779868044,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7609757706478694,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7609757706478694,0.0,0.8665438094633877,0.290470110723455,0.2921432128927424,0.4830017408737344
5.88,0.34068122077471025,0.8030954115862958,0.005295078741484712,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7577325267717598,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7577325267717598,0.0,0.861838504436031,0.2895790376585037,0.2912293307816592,0.48185724695177745
5.89,0.3396474844786703,0.8011902852284993,0.005278690109972668,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7545344051058863,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7545344051058863,0.0,0.8571851346448157,0.28870036180686975,0.29032795604849676,0.4807141711370996
5.9,0.33862825987172096,0.7992876389281554,0.005262527736951691,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7513811789781367,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7513811789781367,0.0,0.8525833542677356,0.2878340208909628,0.289439025532343,0.4795725833568932
5.91,0.337623473686109,0.7973875892305852,0.0052465904740415644,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7482726217163996,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7482726217163996,0.0,0.8480328184132004,0.28697995263319265,0.288562476072286,0.47843255353835107
5.92,0.33663308615418863,0.7954902181763971,0.005230877619707663,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7452086102895209,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7452086102895209,0.0,0.8435332305230966,0.2861381232310603,0.28769826908392143,0.4772941309058382
5.93,0.33565704402833313,0.7935956216904204,0.005215388292610861,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7421889799626555,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7421889799626555,0.0,0.8390842756708665,0.28530848742408316,0.2868463560935974,0.4761573730142522
5.94,0.334695260794925,0.791703929961058,0.005200121167689237,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7392134630842991,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7392134630842991,0.0,0.8346855929286525,0.28449097167568627,0.28600666422290805,0.4750223579766348
5.95,0.3337476693529619,0.7898152531819512,0.00518507517881859,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7362818520607258,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7362818520607258,0.0,0.8303368499020216,0.2836855189500176,0.28517913483502244,0.4738891519091707
5.96,0.33281420260144107,0.787929701546741,0.005170249259874715,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7333939392982083,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7333939392982083,0.0,0.8260377152777507,0.2828920722112249,0.2843637092931093,0.4727578209280446
5.97,0.33189485278822867,0.786047330460731,0.005155643160323806,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7305497008135823,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7305497008135823,0.0,0.82178794853771,0.2821106248699944,0.28356037381780935,0.4716283982764386
5.98,0.3309895165985406,0.7841682835485766,0.005141255316380743,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7277488169767349,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7277488169767349,0.0,0.8175871654764996,0.2813410891087595,0.28276904240094086,0.47050097012914593
5.99,0.3300981555824502,0.782292644554471,0.005127085055653216,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7249911688332052,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7249911688332052,0.0,0.8134350811434168,0.28058343224508264,0.2819896780609269,0.4693755867326826
6.0,0.32922070545989085,0.780420521067888,0.00511313135078319,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7222765575165372,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7222765575165372,0.0,0.8093313726792389,0.2798375996409072,0.2812222242930754,0.46825231264073275
6.01,0.3283571032995247,0.7785520194332121,0.005099393192947278,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7196047883329045,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7196047883329045,0.0,0.805275720487617,0.279103537804596,0.2804666256121003,0.4671312116599272
6.02,0.3275073253931273,0.776687214121872,0.005085870180254208,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7169757879349876,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7169757879349876,0.0,0.8012678693168945,0.2783812265841582,0.27972285991398144,0.4660123284731232
6.03,0.3266713246028958,0.7748261983976744,0.005072561544403982,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7143894104902088,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7143894104902088,0.0,0.7973075267879224,0.2776706259124614,0.278990884942219,0.4648957190386046
6.04,0.3258490326045972,0.772969082502837,0.005059466185536305,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7118454446204725,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7118454446204725,0.0,0.7933943674654593,0.2769716777139076,0.2782706402044968,0.4637814495017022
6.05,0.3250404006213644,0.7711159607178025,0.005046583305050438,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7093437394223461,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7093437394223461,0.0,0.7895280985113149,0.27628434052815976,0.2775620817777741,0.4626695764306815
6.06,0.32424538195848807,0.769266925484823,0.005033912134274472,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7068841504340724,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7068841504340724,0.0,0.7857084314578533,0.27560857466471483,0.276865167385096,0.4615601552908938
6.07,0.32346393200341617,0.76742206740796,0.005021451934465323,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7044665396355687,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7044665396355687,0.0,0.7819350822044037,0.27494434220290376,0.2761798563955928,0.460453240444776
6.08,0.3226960083866747,0.765581476154096,0.005009202005249111,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.702090775946275,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.702090775946275,0.0,0.7782077723165707,0.2742916071286735,0.2755061102887011,0.4593488856924576
6.09,0.32194157320588396,0.7637452529054708,0.0049971618012723765,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6997567421057035,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6997567421057035,0.0,0.7745262469840759,0.27365033722500137,0.2748438990699807,0.45824715174328245
6.1,0.3212005869156531,0.761913476148466,0.004985330611722798,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6974643157703017,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6974643157703017,0.0,0.7708902255111733,0.27302049887830515,0.27419318364475387,0.4571480856890796
6.11,0.32047301357667723,0.7600862310639304,0.004973707835647975,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6952133857528452,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6952133857528452,0.0,0.7672994438986686,0.27240206154017566,0.2735539309606386,0.4560517386383582
6.12,0.3197588193620501,0.7582636011638446,0.0049622929036105,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6930038474013425,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6930038474013425,0.0,0.7637536427011072,0.2717949964577426,0.2729261096985775,0.45495816069830675
6.13,0.31905797255726365,0.7564456682913219,0.004951085277687945,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6908356025990343,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6908356025990343,0.0,0.7602525670154736,0.2711992766736741,0.27230969027283697,0.4538674009747931
6.14,0.3183704435602089,0.7546325126206075,0.004940084451472873,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6887085597643962,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6887085597643962,0.0,0.7567959664691299,0.27061487702617754,0.27170464483100804,0.45277950757236446
6.15,0.31769618868424676,0.7528242352233011,0.00492928973023619,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6866225837418884,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6866225837418884,0.0,0.7533835793806631,0.27004176038160976,0.27111093516299045,0.45169454113398066
6.16,0.31703517076947574,0.7510209293518986,0.0049187005106784455,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6845775595680655,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6845775595680655,0.0,0.750015153053868,0.26947989515405435,0.2705285280873145,0.4506125576111391
6.17,0.316387373438792,0.7492226605776637,0.004908316474423593,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6825734365762627,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6825734365762627,0.0,0.7466904575581202,0.2689292674229732,0.2699574060932976,0.44953359634659823
6.18,0.31575277104039207,0.7474295086679636,0.004898137180056484,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6806101354062128,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6806101354062128,0.0,0.743409256335695,0.26838985538433324,0.26939754490310663,0.44845770520077816
6.19,0.3151313396551228,0.7456415522503783,0.004888162212522734,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.678687582058036,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.678687582058036,0.0,0.7401713169790389,0.26786163870685437,0.2688489216887504,0.447384931350227
6.2,0.3145230570964814,0.7438588688127017,0.004878391183128725,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6768057078922392,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6768057078922392,0.0,0.7369764112219994,0.26734459853200915,0.2683115150720799,0.446315321287621
6.21,0.3139279029106148,0.7420815347029401,0.004868823729541595,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6749644496297146,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6749644496297146,0.0,0.7338243149306515,0.26683871747402255,0.2677853051247877,0.4452489208217641
6.22,0.3133458364171219,0.7403096599065151,0.004859459218938968,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6731636814154708,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6731636814154708,0.0,0.7307147912119083,0.2663439609545536,0.2672702570416432,0.44418579594390906
6.23,0.3127768500348493,0.7385433035931823,0.004850297468881227,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.671403379795315,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.671403379795315,0.0,0.7276476315534519,0.2658603225296219,0.2667663607884675,0.44312598215590937
6.24,0.3122209260833658,0.7367825425313614,0.004841338163342374,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.669683490070413,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.669683490070413,0.0,0.7246226224162753,0.2653877871708609,0.2662735989838306,0.44206952551881684
6.25,0.31167804800842513,0.7350274533101554,0.0048325810044588125,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6680039610260652,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6680039610260652,0.0,0.7216395539229862,0.2649263408071614,0.2657919552452347,0.44101647198609323
6.26,0.31114820074201804,0.7332781117691295,0.004824025717396633,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6663647460456182,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6663647460456182,0.0,0.7186982201294775,0.2644759706307153,0.26532141445681484,0.4399668670614777
6.27,0.31063137070237284,0.7315345929983109,0.004815672050351614,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.664765803110466,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.664765803110466,0.0,0.7157984190186935,0.2640366650970169,0.26486196276933877,0.43892075579898654
6.28,0.3101275456873072,0.7297969767530494,0.004807519762856619,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6632070944701066,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6632070944701066,0.0,0.7129399575388861,0.26360841383421113,0.26441358695711403,0.43787818605182965
6.29,0.3096367149513862,0.7280653435364788,0.004799568634240956,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6616885868808512,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6616885868808512,0.0,0.7101226479141515,0.26319120770867827,0.2639762748832526,0.43683920612188726
6.3,0.30915886944383414,0.7263397625198906,0.004791818489714555,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6602102523418619,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6602102523418619,0.0,0.7073462964101699,0.262785039027259,0.2635500169343005,0.43580385751193434
6.31,0.30869400149103643,0.7246203076632056,0.004784269165558171,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6587720671128939,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6587720671128939,0.0,0.7046107183527957,0.26238990126738093,0.2631348041056994,0.4347721845979234
6.32,0.3082421049024854,0.7229070523357505,0.004776920520739032,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6573740120420641,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6573740120420641,0.0,0.701915733101592,0.2620057891671126,0.2627306286406468,0.4337442314014503
6.33,0.3078031749707802,0.7212000693162579,0.004769772436910836,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6560160725658513,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6560160725658513,0.0,0.6992611640427764,0.26163269872516315,0.262337484030096,0.43272004158975474
6.34,0.3073772084716268,0.7194994307928664,0.004762824818413753,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6546982387090954,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6546982387090954,0.0,0.6966468385822124,0.2612706272008828,0.2619553650127564,0.43169965847571984
6.35,0.3069642167540688,0.717805216269892,0.004756077802290275,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6534205455829004,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6534205455829004,0.0,0.6940726253819579,0.2609195842409585,0.2615842791259651,0.4306831297619352
6.36,0.3065641937740179,0.716117493259416,0.004749531245424489,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6521829744883678,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6521829744883678,0.0,0.6915383432009121,0.2605795647079152,0.2612242184983469,0.4296704959556496
6.37,0.30617714035054283,0.714436331932588,0.0047431851137029095,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6509855279594918,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6509855279594918,0.0,0.6890438301820007,0.2602505692979614,0.26087518125366005,0.4286617991595528
6.38,0.30580306026644805,0.7127618027642942,0.004737039419453303,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6498282176993236,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6498282176993236,0.0,0.6865889326580076,0.2599326012264808,0.26053716806993166,0.4276570816585765
6.39,0.3054419588550299,0.7110939756795285,0.004731094198771013,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6487110602077487,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6487110602077487,0.0,0.6841735011139334,0.2596256650267754,0.26021018093240567,0.42665638540771705
6.4,0.3050938430000764,0.7094329200533925,0.004725349511518957,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6476340767814864,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6476340767814864,0.0,0.6817973901790448,0.25932976655006496,0.2598942231335426,0.4256597520320355
6.41,0.3047587211358675,0.7077787047110964,0.00471980544132763,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.64659729351409,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.64659729351409,0.0,0.6794604586191068,0.2590449129654874,0.25958929927301966,0.4246672228266578
6.42,0.30443660324717475,0.7061313979279575,0.004714462095595102,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6456007412959468,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6456007412959468,0.0,0.6771625693288044,0.2587711127600985,0.25929541525773064,0.42367883875677453
6.43,0.30412750086926155,0.7044910674294013,0.004709319605487016,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.644644455814278,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.644644455814278,0.0,0.67490358932437,0.2585083757388723,0.2590125783017859,0.42269464045764077
6.44,0.30383144288839253,0.7028577964891055,0.0047043783654828085,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6437285264359645,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6437285264359645,0.0,0.6726834401258194,0.25825672645513365,0.2587408101015545,0.4217146778934633
6.45,0.30354843807570553,0.701231645757121,0.004699638465364325,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6428529802967139,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6428529802967139,0.0,0.6705019780163162,0.2580161723643497,0.25848011559503786,0.42073898745427263
6.46,0.3032785014485921,0.6996126801178225,0.00469510008987186,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6420178638565818,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6420178638565818,0.0,0.6683590784447843,0.2577867262313033,0.2582305049429523,0.4197676080706935
6.47,0.30302165211512705,0.698000966493734,0.004690763486024271,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6412232362311744,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6412232362311744,0.0,0.6662546290413932,0.257568404297858,0.2579919917313349,0.41880057989624037
6.48,0.30277791082006494,0.6963965713452983,0.004686628925914658,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.640469161599576,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.640469161599576,0.0,0.664188521768685,0.2573612241970552,0.2577645909253062,0.41783794280717895
6.49,0.30254729994483986,0.6947995606708783,0.004682696706710362,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6397557092043483,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6397557092043483,0.0,0.6621606529140808,0.2571652049531139,0.2575483188690699,0.416879736402527
6.5,0.3023298435075656,0.6932100000067555,0.004678967150652963,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.639082953351531,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.639082953351531,0.0,0.6601709230827542,0.25698036698143073,0.257343193285913,0.4159260000040533
6.51,0.3021255671630355,0.6916279544271308,0.0046754406050582824,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.638450973410641,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.638450973410641,0.0,0.6582192371908869,0.2568067320885802,0.25714923327820555,0.41497677265627847
6.52,0.30193449820272267,0.6900534885441243,0.004672117442316383,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6378598538146731,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6378598538146731,0.0,0.6563055044593166,0.25664432347231425,0.2569664593274011,0.41403209312647454
6.53,0.3017566775020187,0.6884866907837008,0.004668998254128125,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6373097210218702,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6373097210218702,0.0,0.6544296873930352,0.2564931758767159,0.2567949039770469,0.4130920144702205
6.54,0.30159213212728864,0.6869276177251872,0.0046660834061544604,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6368006587687992,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6368006587687992,0.0,0.6525916892676035,0.25635331230819536,0.2566345873384953,0.4121565706351123
6.55,0.30144089282768854,0.6853763296433787,0.0046633733223959695,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6363327621856613,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6363327621856613,0.0,0.6507914261015925,0.25622475890353524,0.2564855327317783,0.4112257977860272
6.56,0.3013029945396956,0.6838328915337096,0.004660868493395454,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6359061393571833,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6359061393571833,0.0,0.6490288286491136,0.25610754535874125,0.25634776713675,0.41029973492022576
6.57,0.30117847390570507,0.6822973680702205,0.004658569435895625,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6355209036457751,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6355209036457751,0.0,0.6473038322055946,0.2560017028198493,0.25622131897425937,0.4093784208421323
6.58,0.3010673692740302,0.6807698236055593,0.0046564766928391035,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6351771736915309,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6351771736915309,0.0,0.6456163766033246,0.2559072638829257,0.2561062181061507,0.40846189416333556
6.59,0.30096972069890243,0.67925032217098,0.0046545908333684195,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6348750734122294,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6348750734122294,0.0,0.6439664062075839,0.25582426259406704,0.2560024958352631,0.407550193302588
6.6,0.3008855699404711,0.6777389274763439,0.004652912452826012,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6346147320033325,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6346147320033325,0.0,0.6423538699133746,0.25575273444940044,0.25591018490543066,0.40664335648580635
6.61,0.3008149604648038,0.6762357029101184,0.004651442172754232,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6343962839379869,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6343962839379869,0.0,0.6407787211427576,0.25569271639508323,0.2558293195014828,0.40574142174607103
6.62,0.30075794613241097,0.6747407370686683,0.004650180776237413,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6342198958471464,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6342198958471464,0.0,0.6392409604958218,0.2556442542125493,0.25575994269305774,0.404844442241201
6.63,0.3007145720347689,0.6732540874486572,0.004649128909390355,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6340857072325664,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6340857072325664,0.0,0.6377405415500129,0.2556073862295536,0.25570209001646954,0.4039524524691943
6.64,0.3006848852398856,0.6717758120204927,0.004648287248743145,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6339938637108962,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6339938637108962,0.0,0.6362774237745854,0.25558215245390276,0.25565579868087296,0.4030654872122956
