Time,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,k40,k41,k42,IIa_plus_1_2mIIa,compartment_1,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R6b,R8b,R12b,R18b
4.34,2.1564668105046016e-11,3.204347510875655e-12,9.9966535408239e-09,1.0358970265709609e-13,9.99111272811463e-11,7.386455567349993e-13,1.1098932338035884e-14,5.730613144674626e-14,1.5999914743550856e-07,1.720647883926056e-14,8.999989222154638e-08,2.125671802684053e-14,8.63125735601439e-14,1.399999988591874e-06,6.999998295677272e-10,1.6953496613825508e-16,3.597208404482609e-23,5.903048812926976e-23,8.972114278947998e-19,8.972114278947998e-19,1.99999951305065e-08,4.868611534761457e-15,4.81100889588913e-19,4.008663124456648e-19,1.472888994549859e-17,2.4999661282063493e-09,2.440325195368625e-15,3.143146845394857e-14,3.3999999937692405e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.79904973177087e-13,4.9233528817598355e-14,4.5564216185838e-16,9.599178836193402e-14,2.5519001688969998e-18,3.5418516468674663e-13,-3.2692141459233164e-13,4.2214497479589573e-14,7.75577828251828e-15,1.5538501490017713e-16,1.4615013193802232e-22,5.754912473769342e-22,1.0172097968295127e-18,5.903048812926977e-26,3.597208404482609e-26,4.439571854290776e-15,1.3422511331303435e-18,2.6064893811698388e-17,1.062912308315485e-28,1.661051468258525e-15,1.3761539109302289e-14,1.2639628068742789e-20,3.767092332445013e-15,3.5555540263275354e-19,1.4379674728768123e-16,2.6792822614918734e-16,8.100714732939736e-17,3.4383678868047755e-13,3.8262092448312954e-14,4.84050002660012e-22,2.5455010840299715e-17
4.35,2.1557378082824014e-11,3.2111452832667394e-12,9.996645776550649e-09,1.0376893125676988e-13,9.99116015321757e-11,7.418634174428328e-13,1.1173961877679961e-14,5.740955704609967e-14,1.5999914389054407e-07,1.7238005160453308e-14,8.99998917990532e-08,2.129623249593969e-14,8.669411126268891e-14,1.3999999885138895e-06,6.999998280078753e-10,1.7108457759641956e-16,3.6524855744338093e-23,5.995708075718096e-23,9.07450403846715e-19,9.07450403846715e-19,1.9999995085939303e-08,4.913165143158425e-15,4.885094237403981e-19,4.0704690934813127e-19,1.498431148887273e-17,2.499965973817362e-09,2.456970130073278e-15,3.156921250700628e-14,3.3999999937265462e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.796501618304114e-13,4.921645620216414e-14,4.564301492894718e-16,9.640989538384523e-14,2.569149192672489e-18,3.547934691895928e-13,-3.2752040443638564e-13,4.2280967861871535e-14,7.789565819241305e-15,1.5643542785085057e-16,1.4813762977601962e-22,5.843346079012144e-22,1.0265074655784994e-18,5.995708075718096e-26,3.6524855744338097e-26,4.469583652881447e-15,1.3602571086777257e-18,2.64654870996909e-17,1.0979966055863766e-28,1.6682854614974264e-15,1.3786743821063067e-14,1.2747858226375545e-20,3.783503421977379e-15,3.617212786739636e-19,1.444323890971427e-16,2.69739439229489e-16,8.114730409306644e-17,3.44457342276598e-13,3.833321849269144e-14,4.916480622088839e-22,2.5847478743606336e-17
4.36,2.155009077824567e-11,3.217940508680987e-12,9.996638010612342e-09,1.0394794642345143e-13,9.99120801659028e-11,7.450870144463433e-13,1.1249313260516401e-14,5.751285955406048e-14,1.5999914033951471e-07,1.726949380937121e-14,8.99998913758989e-08,2.1335697710869117e-14,8.707635293780215e-14,1.399999988435562e-06,6.999998264376526e-10,1.7264447078657741e-16,3.70841631837822e-23,6.08948339792011e-23,9.177784488832038e-19,9.177784488832038e-19,1.99999950410758e-08,4.958014899819909e-15,4.960056043551106e-19,4.1330070310610775e-19,1.524310559843403e-17,2.499965819104251e-09,2.4736878010080106e-15,3.170720794667066e-14,3.399999993683661e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.793954455621519e-13,4.9199392506714267e-14,4.572171966303787e-16,9.682874720776378e-14,2.5864721882673653e-18,3.5540104916349056e-13,-3.281186784722217e-13,4.2347364362498006e-14,7.82341358706276e-15,1.5749034659808528e-16,1.50147087893802e-22,5.93282528127564e-22,1.035866824719446e-18,6.08948339792011e-26,3.70841631837822e-26,4.499724188516725e-15,1.3784598868438985e-18,2.6870811616183786e-17,1.1340998706900064e-28,1.6755323339285013e-15,1.3811918362857224e-14,1.2856738350376302e-20,3.7999437666170174e-15,3.679685684626051e-19,1.4506920372487653e-16,2.7155842160437915e-16,8.12872939521278e-17,3.4507715732436287e-13,3.840425587956441e-14,4.993376386294489e-22,2.6244594647237844e-17
4.37,2.154280619024368e-11,3.224733188095739e-12,9.996630242999814e-09,1.0412674839904493e-13,9.991256319042947e-11,7.483163396093184e-13,1.1324987082222287e-14,5.761603910294442e-14,1.5999913678242836e-07,1.730094482306438e-14,8.999989095208439e-08,2.13751136754464e-14,8.745929768222387e-14,1.3999999883568902e-06,6.999998248570199e-10,1.742146843384021e-16,3.7650048980070956e-23,6.184382152465038e-23,9.281960112666247e-19,9.281960112666247e-19,1.9999994995914865e-08,5.003161920212919e-15,5.035900027334281e-19,4.1962817118681098e-19,1.550529609407178e-17,2.499965664067199e-09,2.4904783500172028e-15,3.184545444961732e-14,3.399999993640585e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.791408243344187e-13,4.918233772994659e-14,4.580033049464951e-16,9.724834277430262e-14,2.603869292457687e-18,3.560079054371157e-13,-3.2871623740378445e-13,4.241368719002036e-14,7.857321500552375e-15,1.5854977948127226e-16,1.521786891367694e-22,6.023356898412254e-22,1.0452881060303937e-18,6.184382152465038e-26,3.765004898007096e-26,4.529993699464924e-15,1.3968611252958985e-18,2.728089816410303e-17,1.1712468153594328e-28,1.6827920671893648e-15,1.383706276435682e-14,1.2966270627275493e-20,3.8164133248692426e-15,3.7429784701080003e-19,1.457071896660519e-16,2.733851876535019e-16,8.142711709575055e-17,3.456962346176665e-13,3.8475204615803524e-14,5.07119336502133e-22,2.6646388870362498e-17
4.38,2.153552431775109e-11,3.231523322487988e-12,9.996622473703904e-09,1.0430533742307991e-13,9.991305061384708e-11,7.515513848021408e-13,1.1400983937470647e-14,5.771909582571274e-14,1.5999913321929284e-07,1.733235823942258e-14,8.999989052761055e-08,2.141448039411887e-14,8.78429445933063e-14,1.3999999882778741e-06,6.999998232659383e-10,1.7579525696763819e-16,3.8222556121415383e-23,6.280411777960712e-23,9.387035414917346e-19,9.387035414917346e-19,1.999999495045539e-08,5.048607322318355e-15,5.112631951286689e-19,4.260297952017837e-19,1.5770907039339588e-17,2.499965508706387e-09,2.50734191876211e-15,3.1983951692775175e-14,3.3999999935973174e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.788862981093352e-13,4.916529187055804e-14,4.58788475292765e-16,9.766868102493283e-14,2.621340641788095e-18,3.56614038828968e-13,-3.2931308195097185e-13,4.247993654934143e-14,7.891289474349129e-15,1.5961373482574508e-16,1.5423261739513576e-22,6.11494780767444e-22,1.0547715418058096e-18,6.280411777960712e-26,3.8222556121415386e-26,4.560392423592719e-15,1.4154624907385013e-18,2.7695777812920766e-17,1.209462648451496e-28,1.6900646429325319e-15,1.3862177055905608e-14,1.3076457243575726e-20,3.832912055273e-15,3.8070969521272727e-19,1.4634634541685734e-16,2.7521975173226357e-16,8.156677371124668e-17,3.4631457495427644e-13,3.8546064709413965e-14,5.149937657927783e-22,2.7052891995313266e-17
4.39,2.1528245159701322e-11,3.2383109128343735e-12,9.996614702715465e-09,1.0448371373271136e-13,9.99135424442365e-11,7.547921419017872e-13,1.1477304419930447e-14,5.782202985597214e-14,1.5999912965011597e-07,1.7363734097175248e-14,8.999989010247824e-08,2.145379787196357e-14,8.822729276901367e-14,1.3999999881985129e-06,6.999998216643682e-10,1.773862274761009e-16,3.880172796732473e-23,6.377579778690746e-23,9.493014922856852e-19,9.493014922856852e-19,1.9999994904696246e-08,5.094352226630989e-15,5.190257627470884e-19,4.3250606090689264e-19,1.6039962741455324e-17,2.499965353021997e-09,2.524278648720855e-15,3.212269935332631e-14,3.3999999935538574e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.786318668490399e-13,4.9148254927244775e-14,4.595727087136839e-16,9.808976090198354e-14,2.6388863725718116e-18,3.5721945014737144e-13,-3.299092128496359e-13,4.254611264171562e-14,7.925317423161241e-15,1.6068222094277957e-16,1.5630905760741147e-22,6.207604945714651e-22,1.0643173648565855e-18,6.377579778690746e-26,3.8801727967324734e-26,4.590920598365133e-15,1.4342656589469594e-18,2.811548189865485e-17,1.2487730844478093e-28,1.697350042825418e-15,1.388726126851907e-14,1.3187300385727263e-20,3.8494399164008676e-15,3.872046998446207e-19,1.4698666947450118e-16,2.770621281718322e-16,8.17062639840714e-17,3.4693217913583285e-13,3.861683616953443e-14,5.229615418526412e-22,2.7464134867587683e-17
4.4,2.1520968743786535e-11,3.245095932423448e-12,9.996606930797528e-09,1.0466185568298088e-13,9.991403794625705e-11,7.580391813789032e-13,1.1553879415925657e-14,5.792481139238656e-14,1.5999912607438816e-07,1.7395059375003737e-14,8.999988967660581e-08,2.1493107138652522e-14,8.861238391931593e-14,1.3999999881188217e-06,6.999998200466934e-10,1.7899301373034336e-16,3.943569165370623e-23,6.484730626823048e-23,9.601883770010214e-19,9.601883770010218e-19,1.9999994858476966e-08,5.140555938565246e-15,5.275121484300423e-19,4.395890103959688e-19,1.635479566621612e-17,2.499965197004464e-09,2.5412757645282885e-15,3.22617197704241e-14,3.399999993510225e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.783775315746503e-13,4.9131226664641454e-14,4.603559100406717e-16,9.851165654704957e-14,2.6564905940773507e-18,3.578240841030111e-13,-3.305043826937481e-13,4.2612097515405133e-14,7.959411336930492e-15,1.617542702397831e-16,1.5841279805721718e-22,6.309027727669358e-22,1.07395808238204e-18,6.484730626823048e-26,3.9435691653706233e-26,4.62155057827952e-15,1.453194696514975e-18,2.857403208267455e-17,1.2941030098530017e-28,1.7046495549964808e-15,1.3912304982772632e-14,1.3298731865885831e-20,3.86599981765315e-15,3.9480476662887064e-19,1.4762823132779386e-16,2.789106485680726e-16,8.184557098786772e-17,3.475488683543194e-13,3.868759284957454e-14,5.317479113994898e-22,2.791390216014402e-17
4.41,2.151369504201994e-11,3.2518784081498042e-12,9.996599157218139e-09,1.0483978398805093e-13,9.991453782387995e-11,7.612919535047657e-13,1.1630774769647686e-14,5.802746859274018e-14,1.5999912249260156e-07,1.7426346339693413e-14,8.999988925007141e-08,2.1532369797738323e-14,8.899817725461582e-14,1.399999988038785e-06,6.999998184180951e-10,1.806106194096078e-16,4.007948011409368e-23,6.593599679976349e-23,9.711792491608762e-19,9.711792491608766e-19,1.999999481194559e-08,5.1870715081295136e-15,5.361295861862669e-19,4.467815484653614e-19,1.667582591115852e-17,2.4999650406630922e-09,2.5583454986605586e-15,3.240099140798473e-14,3.399999993466401e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.781232912569902e-13,4.9114207300805403e-14,4.611381703534679e-16,9.893429651043498e-14,2.674168444981243e-18,3.58427993987674e-13,-3.310988245531278e-13,4.267800196468796e-14,7.993565443505213e-15,1.6283080453630285e-16,1.6053976180225183e-22,6.412022288246665e-22,1.083663716457626e-18,6.593599679976349e-26,4.007948011409368e-26,4.652308701037227e-15,1.472324403319878e-18,2.9039641932869e-17,1.3410605467595466e-28,1.7119619381705059e-15,1.3937318014375769e-14,1.341081947231877e-20,3.88258895541334e-15,4.0255443672179924e-19,1.4827096302126552e-16,2.807669023997603e-16,8.198471092111016e-17,3.4816481155644113e-13,3.8758265635928986e-14,5.406751737580606e-22,2.837062832755045e-17
4.42,2.1506424052532847e-11,3.2586583417622897e-12,9.996591381946615e-09,1.0501749948900954e-13,9.991504210591634e-11,7.645504340173647e-13,1.1707993018510735e-14,5.813000242861668e-14,1.5999911890477834e-07,1.7457595397256935e-14,8.999988882287826e-08,2.1571584710470635e-14,8.938467068466318e-14,1.3999999879584013e-06,6.999998167786896e-10,1.822389333499025e-16,4.073179494942198e-23,6.70394784261633e-23,9.822690368183653e-19,9.822690368183657e-19,1.999999476510543e-08,5.2338956456448316e-15,5.4486096974286e-19,4.540693281238463e-19,1.7001896939809486e-17,2.499964883998335e-09,2.5754883527826507e-15,3.254051331105393e-14,3.3999999934223843e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.778691458286626e-13,4.909719684098383e-14,4.619194933519829e-16,9.935767763689992e-14,2.691920508500917e-18,3.590311821455659e-13,-3.3169254614203586e-13,4.274382947954582e-14,8.027779488134258e-15,1.6391185935607384e-16,1.6269001145930607e-22,6.516380908533355e-22,1.0934336000993937e-18,6.70394784261633e-26,4.073179494942198e-26,4.6831959816021126e-15,1.4916586810431686e-18,2.9511394311144513e-17,1.389550508113914e-28,1.7192871375731865e-15,1.3962300688237641e-14,1.3523567338615103e-20,3.899207205945182e-15,4.104257913329942e-19,1.4891486107255925e-16,2.826309509200733e-16,8.212368444152956e-17,3.4878001457170006e-13,3.882885247884714e-14,5.497237230945391e-22,2.883340233586424e-17
4.43,2.149915577427578e-11,3.265435734221033e-12,9.996583604974275e-09,1.0519500240157797e-13,9.991555079999931e-11,7.678146151356694e-13,1.1785534714143122e-14,5.82324130198749e-14,1.5999911531092602e-07,1.748880658265774e-14,8.999988839502713e-08,2.1610751906823738e-14,8.977186333311441e-14,1.3999999878776703e-06,6.999998151284343e-10,1.8387799763152585e-16,4.139270723360168e-23,6.815787702206718e-23,9.934583096698848e-19,9.934583096698852e-19,1.999999471795528e-08,5.281029567949032e-15,5.537072458828351e-19,4.6145314166310955e-19,1.733305711275686e-17,2.499964727010368e-09,2.592704460594209e-15,3.268028517018854e-14,3.399999993378175e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.776150952524373e-13,4.9080195283755363e-14,4.626998799864513e-16,9.978179891322326e-14,2.7097469112829412e-18,3.5963364931371165e-13,-3.322855481247708e-13,4.280958018218932e-14,8.062053389116765e-15,1.649974424217986e-16,1.6486374119727271e-22,6.622114958930216e-22,1.1032679857891334e-18,6.815787702206718e-26,4.139270723360168e-26,4.714212640622821e-15,1.5111992249173835e-18,2.9989340161074455e-17,1.4396158974951729e-28,1.7266251356441792e-15,1.3987253032359626e-14,1.3636977597939487e-20,3.915854529565413e-15,4.1841999788703764e-19,1.4955992402168636e-16,2.8450280744531855e-16,8.226249171781991e-17,3.4939447811924937e-13,3.889935343228273e-14,5.588945915809508e-22,2.930227449560746e-17
4.44,2.1491890206199713e-11,3.272210586485718e-12,9.99657582629245e-09,1.0537229293902912e-13,9.991606391374891e-11,7.710844890871914e-13,1.1863400406934295e-14,5.833470048691834e-14,1.599991117110521e-07,1.751997993165494e-14,8.999988796651891e-08,2.164987141753982e-14,9.015975432438137e-14,1.3999999877965913e-06,6.999998134672863e-10,1.8552785443896577e-16,4.206228857380624e-23,6.929131941653326e-23,1.004747640311368e-18,1.0047476403113684e-18,1.999999467049391e-08,5.328474494926651e-15,5.62669368477232e-19,4.689337873096478e-19,1.766935517676309e-17,2.4999645696993674e-09,2.609993955568241e-15,3.282030667627497e-14,3.399999993333773e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.773611394911022e-13,4.9063202627697284e-14,4.634793311963342e-16,1.0020665932729507e-13,2.7276477796885096e-18,3.602353962187715e-13,-3.3287783118074927e-13,4.2875254190782765e-14,8.096387064841566e-15,1.660875614388347e-16,1.6706114632259837e-22,6.729235895148769e-22,1.1131671266337726e-18,6.929131941653326e-26,4.206228857380624e-26,4.7453588982524235e-15,1.5309477397184125e-18,3.0473530807270316e-17,1.4913007378063796e-28,1.7339759148424408e-15,1.4012175075379626e-14,1.3751052382761602e-20,3.93253088663434e-15,4.265382331307667e-19,1.502061504099169e-16,2.863824852618966e-16,8.240113291676058e-17,3.5000820292151005e-13,3.896976855157168e-14,5.681888192155727e-22,2.9777295494162637e-17
4.45,2.1484627347256078e-11,3.2789828995155822e-12,9.996568045892483e-09,1.0554937131218753e-13,9.991658145477215e-11,7.743600481079855e-13,1.1941590646034828e-14,5.843686495069509e-14,1.5999910810516406e-07,1.755111548080331e-14,8.99998875373544e-08,2.1688943274128967e-14,9.054834278363134e-14,1.3999999877151635e-06,6.999998117952029e-10,1.8718854606089895e-16,4.2740611110471876e-23,7.043993339304048e-23,1.016137604238284e-18,1.0161376042382844e-18,1.99999946227201e-08,5.3762316495089174e-15,5.717482984851171e-19,4.765120692247651e-19,1.8010840264765267e-17,2.4999644120655073e-09,2.6273569709511106e-15,3.296057752052916e-14,3.3999999932891766e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.771072785074629e-13,4.904621887138557e-14,4.642578479103201e-16,1.006322578681167e-13,2.7456232397934477e-18,3.6083642357704e-13,-3.3346939600450544e-13,4.2940851619443865e-14,8.130780433787197e-15,1.6718222409519472e-16,1.6928242328336608e-22,6.837755258211235e-22,1.123131276365371e-18,7.043993339304049e-26,4.274061111047188e-26,4.776634974148424e-15,1.5509059398043363e-18,3.096401795538215e-17,1.5446500913500166e-28,1.7413394576462257e-15,1.4037066846572028e-14,1.3865793824829155e-20,3.949236237555835e-15,4.347816831332738e-19,1.5085353877977938e-16,2.882699976263016e-16,8.253960820321631e-17,3.506211897041705e-13,3.904009789343214e-14,5.776074538229319e-22,3.0258516395772583e-17
4.46,2.1477367196396758e-11,3.2857526742694187e-12,9.996560263765733e-09,1.0572623772942952e-13,9.991710343066296e-11,7.776412844426495e-13,1.2020105979356441e-14,5.85389065326979e-14,1.5999910449326933e-07,1.7582213267453282e-14,8.999988710753446e-08,2.1727967508869194e-14,9.093762783678719e-14,1.399999987633386e-06,6.999998101121411e-10,1.8886011489019178e-16,4.342774751729789e-23,7.160384768948882e-23,1.0276287798456405e-18,1.0276287798456409e-18,1.9999994574632613e-08,5.424302257673766e-15,5.809450039535853e-19,4.841887975045782e-19,1.8357561895875148e-17,2.4999642541089645e-09,2.6447936397625472e-15,3.310109739449661e-14,3.3999999932443863e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.768535122643423e-13,4.9029244013394925e-14,4.650354310463244e-16,1.0105859352580077e-13,2.7636734173882123e-18,3.6143673209444796e-13,-3.340602433056916e-13,4.300637257824401e-14,8.165233414521899e-15,1.6828143806154643e-16,1.7152776967338484e-22,6.947684674450569e-22,1.1331606893411273e-18,7.160384768948883e-26,4.3427747517297896e-26,4.808041087472757e-15,1.5710755491543192e-18,3.146085369209813e-17,1.5997100802266061e-28,1.7487157465530903e-15,1.4061928375847754e-14,1.3981204055140914e-20,3.9659705427773465e-15,4.431515432859082e-19,1.5150208767506112e-16,2.9016535776512184e-16,8.26779177401374e-17,3.5123343919618744e-13,3.911034151596455e-14,5.871515510538083e-22,3.074598864154071e-17
