Time,SAM,A,P,S,D,aS,aD,Met,ORN,AcCoA,CoA,Vmaxodc,Vmaxssat,Vmaxsamdc,Antz,Keq,Kdodc,Ksodc,Kdssat,Ksssat,Kdsamdc,Kssamdc,Kdantz,Ksantz,R,C,Kaccoa,Kcoa,cytosol,ODC,SAMdc,SSAT_for_S,SSAT_for_D,PAO_for_aD,PAO_for_aS,SpdS,SpmS,MAT,VCoA,VacCoA,P_efflux,aD_efflux
0.45,0.12100970453860808,0.009554612651143858,0.8957373039903901,0.010048362146674985,0.020479407788804888,6.360507232651074e-06,0.007177123178927779,50.0,300.0,39.5,160.0,3.4355948536980776,0.6205806565293482,0.7995893127621996,0.569443973895436,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,2.862666968134006,0.0012369414585650064,3.370921811095764e-05,8.212558124376981e-05,0.005297454239248169,0.00010954318145935681,0.0028688704898538545,0.00015131146517068173,0.24698343229035982,0.47400000000000003,0.64,0.0089573730399039,7.17712317892778e-05
0.46,0.12346687066940971,0.00953662360004196,0.9244946180524888,0.010049538272197452,0.020507224552137302,5.663623118507094e-06,0.0071244490979168245,50.0,300.0,39.5,160.0,3.483128144483489,0.6193777435551981,0.809132070337955,0.5693301575484313,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,2.902262796513734,0.0012914188381779486,3.364780685091303e-05,8.207770471149458e-05,0.005258597874951372,9.754158419982578e-05,0.002954660137343607,0.00015127070388934246,0.24697796978479164,0.47400000000000003,0.64,0.009244946180524889,7.124449097916825e-05
0.47000000000000003,0.1259234318838798,0.009518323590815721,0.953643682818315,0.010050714605873708,0.020535793554199083,5.0764192330127775e-06,0.007072166923511542,50.0,300.0,39.5,160.0,3.530646721933652,0.6181771973044943,0.8186726430687487,0.569216364021112,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,2.9418459256135834,0.0013470003006733917,3.3586509414259704e-05,8.203271424415277e-05,0.005220029270597468,8.742883706848911e-05,0.00304120018163562,0.00015123041965512846,0.24697250886554062,0.47400000000000003,0.64,0.009536436828183151,7.072166923511542e-05
0.48,0.1283793771868054,0.0094997162105008,0.9831843274400572,0.010051891152248651,0.020565139528934177,4.581546285250462e-06,0.007020273778067125,50.0,300.0,39.5,160.0,3.578150559669974,0.616979013950093,0.8282110242047068,0.5691025933104433,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,2.9814163276984442,0.0014036799343146082,3.352532564389216e-05,8.199069173084641e-05,0.005181746479853624,7.89061721355146e-05,0.0031284735168347387,0.00015119079075270848,0.24696704955685306,0.47400000000000003,0.64,0.009831843274400573,7.020273778067125e-05
0.49,0.13083469564192987,0.009480805157147824,1.013116380956857,0.010053067917539401,0.02059528429160229,4.164399840364621e-06,0.006968766804518051,50.0,300.0,39.5,160.0,3.6256396302295575,0.6157831896945171,0.8377472067797613,0.5689888454134382,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.020973974137498,0.0014614519115817772,3.346425539047676e-05,8.195170675396575e-05,0.005143747543612854,7.172208720834595e-05,0.0032164629797838224,0.00015115197359987615,0.24696159188283984,0.47400000000000003,0.64,0.01013116380956857,6.96876680451805e-05
0.5,0.13328937637120802,0.009461594241641025,1.0434396722865311,0.010054244909436245,0.020626247169195693,3.8126893390371186e-06,0.006917643166409313,50.0,300.0,39.5,160.0,3.6731139051911934,0.6145897207666002,0.8472811836368334,0.5688751203271509,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.0605188355092316,0.0015203104928812395,3.340329851143809e-05,8.191581841400008e-05,0.005106030494570533,6.566492514958055e-05,0.0033051513617457433,0.0001511141060956575,0.24695613586747836,0.47400000000000003,0.64,0.010434396722865311,6.917643166409313e-05
0.51,0.13574340855318962,0.009442087387709503,1.0741540302201553,0.010055422136916702,0.020658045390588107,3.5160500241644435e-06,0.0068669000476001925,50.0,300.0,39.5,160.0,3.720573355294189,0.6133986034183099,0.8568129474515762,0.5687614180486726,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.100050881700482,0.001580250029460144,3.334245487001799e-05,8.188307697422948e-05,0.00506859336102239,6.055619168366689e-05,0.003394521419759759,0.0001510773106268858,0.2469506815346159,0.47400000000000003,0.64,0.010741540302201553,6.866900047600193e-05
0.52,0.1381967814227187,0.009422288634562015,1.105259283414297,0.010056599610115262,0.02069069437124407,3.2657562361065426e-06,0.006816534652435584,50.0,300.0,39.5,160.0,3.768017950522017,0.6122098339225256,0.8663424907491001,0.5686477385751272,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.1395700819761636,0.0016412649656244497,3.328172433460634e-05,8.18535250699246e-05,0.005031434170010355,5.624561867360701e-05,0.0034845558891518883,0.00015104169632052693,0.2469452289079706,0.47400000000000003,0.64,0.01105259283414297,6.816534652435584e-05
0.53,0.1406494842710293,0.009402202140005568,1.1367552603832802,0.010057777340227544,0.020724207928414836,3.054503255836052e-06,0.006766544206029875,50.0,300.0,39.5,160.0,3.8154476601648435,0.6110234085713903,0.8758698059164773,0.5685340819036697,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.179076405031398,0.0017033498403364843,3.322110677824016e-05,8.182719862961668e-05,0.004994550949870503,5.260740771710551e-05,0.003575237496590364,0.00015100736078237816,0.246939778011131,0.47400000000000003,0.64,0.011367552603832803,6.766544206029875e-05
0.54,0.1431015064432522,0.009381832178558192,1.1686417894971464,0.010058955339367676,0.02075859856598291,2.876127196353477e-06,0.0067169259536343775,50.0,300.0,39.5,160.0,3.862862452913474,0.6098393236737882,0.8853948852215053,0.5684204480314816,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.2185698190698204,0.0017664992882531997,3.316060207788786e-05,8.18041280603741e-05,0.004957941732518627,4.9535406559910926e-05,0.003666548971619755,0.00015097439226277422,0.24693432886756186,0.47400000000000003,0.64,0.011686417894971464,6.716925953634377e-05
0.55,0.1455528373375322,0.009361183142745103,1.2009186989763327,0.0100601336204787,0.020793877663501666,2.725415781677955e-06,0.0066676771605832285,50.0,300.0,39.5,160.0,3.9102622969194343,0.6086575755537424,0.8949177208247148,0.5683068369557679,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.25805029185367,0.0018307080402871724,3.310021011398877e-05,8.178433904302961e-05,0.0049216045553171685,4.693985067680536e-05,0.0037584730595369886,0.00015094287115434058,0.24692888150060596,0.47400000000000003,0.64,0.012009186989763328,6.667677160583228e-05
0.56,0.14800346640465736,0.009340259544859848,1.2335858168865523,0.010061312197280476,0.020830055590307612,2.5979929836562905e-06,0.006618795112378336,50.0,300.0,39.5,160.0,3.95764715983153,0.6074781605494494,0.9044383047866803,0.5681932486737566,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.297517790734277,0.0018959709237427007,3.3039930770173324e-05,8.176785302446554e-05,0.004885537462376227,4.474537678030543e-05,0.003850992534744204,0.00015091287094382407,0.2469234359334851,0.47400000000000003,0.64,0.012335858168865524,6.618795112378337e-05
0.5700000000000001,0.15045338314691203,0.00931906601732516,1.266642971134878,0.01006249108420014,0.020867141848841253,2.490176666628456e-06,0.006570277114513329,50.0,300.0,39.5,160.0,4.005017008844451,0.6063010750119822,0.9139566290777329,0.5680796831826962,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.3369722826925883,0.00196228286207935,3.2979763932903336e-05,8.175468781880396e-05,0.0048497385058296144,4.2888571360523205e-05,0.003944090213834809,0.00015088445935118258,0.24691799218930252,0.47400000000000003,0.64,0.012666429711348778,6.570277114513329e-05
0.58,0.15290257711706626,0.00929760731314687,1.300089989465851,0.010063670296317034,0.020905145188729126,2.398865205661943e-06,0.006522120492336865,50.0,300.0,39.5,160.0,4.052371810738624,0.6051263153042284,0.9234726855859232,0.5679661404798533,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.376413734372398,0.002029638874352244,3.291970949118265e-05,8.174485808755333e-05,0.004814205746854916,4.13160181611585e-05,0.004037748968947988,0.00015085769925159552,0.2469125502910453,0.47400000000000003,0.64,0.01300089989465851,6.522120492336866e-05
0.59,0.1553510379174349,0.009275888306342323,1.3339266994576375,0.010064849849318514,0.020944073698813903,2.3214460859015235e-06,0.006474322590933841,50.0,300.0,39.5,160.0,4.099711531913686,0.6039538777999991,0.9329864661237105,0.5678526205625127,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.415842112108267,0.002098034074372012,3.285976733632098e-05,8.173837572834283e-05,0.004778937256489842,3.998272418012147e-05,0.004131951741346023,0.00015083264943285317,0.2469071102615865,0.47400000000000003,0.64,0.013339266994576375,6.474322590933841e-05
0.6,0.1577987551990163,0.009253913992137512,1.368152928518721,0.0100660297594658,0.020983934878425283,2.2557253865767475e-06,0.006426880775006695,50.0,300.0,39.5,160.0,4.147036138415476,0.6027837588833111,0.9424979624333578,0.567739123427975,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.455257381948038,0.002167463669623102,3.279993736174688e-05,8.173525017848493e-05,0.004743931116250179,3.885090532511615e-05,0.004226681555120783,0.00015080936519629704,0.2469016721236869,0.47400000000000003,0.64,0.01368152928518721,6.426880775006695e-05
0.61,0.1602457186605073,0.009231689487046715,1.4027685038841928,0.010067210043559389,0.021024735709581015,2.199856578229392e-06,0.006379792428735468,50.0,300.0,39.5,160.0,4.194345595964385,0.6016159549476311,0.9520071661925962,0.5676256490735556,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.494659509676478,0.002237922959975129,3.274021946281873e-05,8.173548871876765e-05,0.004709185418709868,3.788876020664376e-05,0.004321921531059515,0.00015078789896012104,0.24689623589999757,0.47400000000000003,0.64,0.014027685038841928,6.379792428735467e-05
0.62,0.1626919180473194,0.009209220028795036,1.4377732526120652,0.010068390718910204,0.02106648271826237,2.152280386998063e-06,0.006333054955633328,50.0,300.0,39.5,160.0,4.241639869980734,0.6004504623952014,0.9615140690196958,0.5675121974965843,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.534048460836454,0.0023094073362180255,3.268061353666304e-05,8.173909673147488e-05,0.004674698267965621,3.7069434511636585e-05,0.0044176549006426065,0.00015076830077923793,0.24689080161306168,0.47400000000000003,0.64,0.014377732526120653,6.333054955633328e-05
0.63,0.16513734315071493,0.0091865109760485,1.4731670015800435,0.010069571803320023,0.02110918201726905,2.1116831283666283e-06,0.006286665778414466,50.0,300.0,39.5,160.0,4.288918925604117,0.5992872776365299,0.971018662477332,0.567398768694404,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.573424200745073,0.0023819122784488568,3.262111948205775e-05,8.174607788422289e-05,0.004640467779947078,3.637030345827304e-05,0.004513865020143724,0.0001507506187285427,0.24688536928531674,0.47400000000000003,0.64,0.014731670015800436,6.286665778414466e-05
0.64,0.1675819838069639,0.009163567807984245,1.5089495774823283,0.010070753315065179,0.021152839342895392,2.0769613505414277e-06,0.006240622338862064,50.0,300.0,39.5,160.0,4.336182727710915,0.5981263970899248,0.9805209380760834,0.5672853626643698,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.612786694508299,0.0024554333543351584,3.2561737199330954e-05,8.1756434287892e-05,0.004606492082663366,3.577236290672056e-05,0.004610535384829295,0.00015073489923891784,0.24687993893909632,0.47400000000000003,0.64,0.015089495774823283,6.240622338862064e-05
0.65,0.17002582989647136,0.009140396123702795,1.5451208068262272,0.010071935272881421,0.02119746009027838,2.0471879911471985e-06,0.006194922097689168,50.0,300.0,39.5,160.0,4.3834312409317535,0.5969678171810335,0.990020887277922,0.5671719794038487,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.652135907035523,0.002529966217276744,3.250246659026476e-05,8.177016664769338e-05,0.004572769316419617,3.525964652053123e-05,0.004707649643241978,0.00015072118742092623,0.2468745105966322,0.47400000000000003,0.64,0.015451208068262272,6.194922097689168e-05
0.66,0.17246887134291852,0.00911700164134605,1.5816805159286862,0.01007311769595362,0.021243049340925406,2.021586622739998e-06,0.006149562534395433,50.0,300.0,39.5,160.0,4.4306644296667885,0.5958115343424426,0.9995185014992666,0.5670586189102187,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.691471803052325,0.0026055066044851135,3.24433075580207e-05,8.178727438246904e-05,0.004539297633957503,3.481878223305834e-05,0.004805191611481863,0.00015070952732814617,0.24686908428005605,0.47400000000000003,0.64,0.01581680515928686,6.149562534395433e-05
0.67,0.17491109811238548,0.009093390197698276,1.6186285309129702,0.010074300603897536,0.021289611902917067,1.999492578142849e-06,0.00610454114713144,50.0,300.0,39.5,160.0,4.4778822581044775,0.5946575450131768,1.0090137721147345,0.5669452811808682,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.7307943471161407,0.0026820503349996396,3.2384260007031646e-05,8.180775579136516e-05,0.004506075200688993,3.443832272960427e-05,0.004903145287871574,0.00015069996231696712,0.24686366001140173,0.47400000000000003,0.64,0.016186285309129703,6.10454114713144e-05
0.68,0.1773525002125983,0.009069567746573857,1.6559646777052468,0.010075484016763411,0.021337152314889026,1.980351331984383e-06,0.006059855452556077,50.0,300.0,39.5,160.0,4.5250846902297175,0.5935058456384974,1.0185066904587672,0.5668319662131954,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.77010350362306,0.0027595933076518414,3.23253238429897e-05,8.18316080797883e-05,0.004473100194637312,3.4108717600786924e-05,0.005001494867119326,0.00015069253513181618,0.24685823781260663,0.47400000000000003,0.64,0.01655964677705247,6.059855452556077e-05
0.6900000000000001,0.17979306769211145,0.009045540357870425,1.6936887820311748,0.01007666795502584,0.021385674873585364,1.9636927437212515e-06,0.006015502985699641,50.0,300.0,39.5,160.0,4.572271689838785,0.5923564326695081,1.0279972478286163,0.5667186740046081,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.809399236820311,0.002838131498995937,3.226649897277389e-05,8.185882747530564e-05,0.004440370806557102,3.382186974277103e-05,0.005100224754917865,0.00015068728816768678,0.24685281770551376,0.47400000000000003,0.64,0.016936887820311747,6.015502985699641e-05
0.7000000000000001,0.1822327906395675,0.00902131421588693,1.7318006694124175,0.010077852439586296,0.021435183640760632,1.94912657907759e-06,0.005971481299823271,50.0,300.0,39.5,160.0,4.61944322054817,0.5912093025629334,1.037485435486109,0.5666054045525226,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.8486815108136314,0.0029176609612140453,3.220778530443329e-05,8.188940926339988e-05,0.00440788523988871,3.357105824084e-05,0.005199319582235154,0.00015068426357637088,0.24684739971187336,0.47400000000000003,0.64,0.017318006694124175,5.971481299823271e-05
0.71,0.18467165918294065,0.008996895617844475,1.7703001651630803,0.010079037491769057,0.021485682462505862,1.9363254369871753e-06,0.0059277879662822655,50.0,300.0,39.5,160.0,4.666599245806861,0.5900644517808006,1.0469712446601025,0.5664921578543641,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.88795028957754,0.002998177820009385,3.214918274714075e-05,8.192334787021299e-05,0.004375641710803957,3.335064432789822e-05,0.005298764219772991,0.0001506835034639323,0.24684198385334455,0.47400000000000003,0.64,0.017703001651630804,5.9277879662822654e-05
0.72,0.18710966348880115,0.008972290972234407,1.8091870943861368,0.010080223133319929,0.021537174984181378,1.9250122150288132e-06,0.005884420574389067,50.0,300.0,39.5,160.0,4.713739728907286,0.5889218767901596,1.0564546665486723,0.5663789339075657,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.927205536964472,0.0030796782724949556,3.209069121115895e-05,8.196063692766945e-05,0.004343638448213381,3.315585550773547e-05,0.005398543792383169,0.00015068505005488378,0.246836570151497,0.47400000000000003,0.64,0.018091870943861367,5.8844205743890675e-05
0.73,0.1895467937616158,0.0089475067968624,1.848461281969771,0.010081409386408731,0.021589664659996722,1.914953186351296e-06,0.005841376731276428,50.0,300.0,39.5,160.0,4.760864632994534,0.5877815740628508,1.0659356923209535,0.5662657327095679,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,3.9664472167124876,0.003162158585085787,3.203231060782254e-05,8.200126931756851e-05,0.004311873693729468,3.2982666325438345e-05,0.005498643693340581,0.0001506889458148127,0.24683115862781252,0.47400000000000003,0.64,0.01848461281969771,5.841376731276428e-05
0.74,0.1919830402430493,0.00892254971689783,1.8881225525836995,0.010082596273630846,0.021643154764638264,1.9059490251939577e-06,0.005798654061761346,50.0,300.0,39.5,160.0,4.807973921076115,0.5866435400752584,1.075414313119093,0.566152554257819,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,4.005675292453428,0.003245615091402114,3.197404084951595e-05,8.204523722296736e-05,0.0042803457016424365,3.282764380292737e-05,0.005599049598631877,0.00015069523358794904,0.24682574930368675,0.47400000000000003,0.64,0.018881225525836997,5.7986540617613464e-05
0.75,0.1944183932113258,0.008897426462435978,1.928170730675355,0.010083783818014226,0.021697648397714448,1.897833428939279e-06,0.005756250208209932,50.0,300.0,39.5,160.0,4.855067556029302,0.5855077713081327,1.0848905200597152,0.5660393985497736,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,4.044889727719059,0.003330044190189174,3.1915881849673974e-05,8.209253215184803e-05,0.004249052738840555,3.2687923713006516e-05,0.005699747480941858,0.00015070395667801927,0.24682034220043045,0.47400000000000003,0.64,0.019281707306753552,5.756250208209932e-05
0.76,0.19685284298057887,0.008872143866159208,1.9686056404660484,0.010084972043023839,0.021753148492901147,1.8904669584628062e-06,0.005714162830403233,50.0,300.0,39.5,160.0,4.902145500609794,0.5843742642463753,1.0943643042356577,0.5659262655828932,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,4.084090485948313,0.0034154423432593015,3.185783352277105e-05,8.214314497828871e-05,0.00421799308476372,3.2561104493676714e-05,0.0058007236236652104,0.00015071515896395834,0.24681493733927087,0.47400000000000003,0.64,0.019686056404660483,5.714162830403233e-05
0.77,0.1992863799002314,0.008846708860767008,2.0094271059470388,0.0100861609725678,0.021809657825698173,1.8837324648046848e-06,0.005672389605404333,50.0,300.0,39.5,160.0,4.949207717459753,0.5832430153788435,1.1038356567175736,0.5658131553546457,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,4.12327753049401,0.003501806073460569,3.1799895784317123e-05,8.219706597796293e-05,0.0041871650313449384,3.244516848341561e-05,0.005901964634727358,0.00015072888500291393,0.24680953474135342,0.47400000000000003,0.64,0.020094271059470387,5.6723896054043334e-05
