Time,Rapamycin_Dose,Cytosolic_Rapamycin,Raptor,Rictor,mTOR_Rapamycin,mTORC1_Rapamycin,mTORC1,mTORC2,mTOR,K_abs_Rapam,K_el_Rapam,K_syn_mTOR,K_deg_mTOR,K_syn_Raptor,K_deg_Raptor,K_syn_Rictor,K_deg_Rictor,k_form_C1,k_diss_C1,k_form_C2,k_diss_C2,k_form_mTOR_Rapam,k_diss_mTOR_Rapam,k_form_C1_Rapam,k_diss_C1_Rapam,k_forward_Raptor_release,k_reverse_Raptor_release,compartment,Absorption_of_Rapamycin,Elimination_of_rapamycin,Synthesis_of_mTOR,Degradation_of_mTOR,Synthesis_of_Raptor,Degradation_of_Raptor,Synthesis_of_Rictor,Degradation_of_Rictor,mTORC1_formation_and_dissociation,mTORC2_formation_and_dissociation,mTOR___Rapamycin_association_sequestration_and_dissociation,mTORC1___Rapamycin_association_sequestration_and_dissociation,Releasing_Raptor_from_mTORC1___rapamycin_complex
625.0,3.2e-19,5.184101978638868e-18,4.7991421876564375e-08,1.3242446437406999e-08,3.8919773969032084e-17,7.445732677066142e-17,2.721676773774533e-07,7.510021059721181e-08,2.8354733770136225e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,3.725461573113207e-19,1.6e-27,2.8354733770136225e-16,2.15e-27,4.799142187656438e-16,5.9e-28,1.3242446437406998e-16,-2.8704793823546585e-16,-7.942361676964393e-17,-5.740068709509461e-19,1.0709532010883309e-18,7.44573267687936e-19
627.5,3.2e-19,5.2262486321313075e-18,4.7991421396261125e-08,1.3242446304904971e-08,3.934746847541803e-17,7.526833030314167e-17,2.7216767665716e-07,7.510021039865268e-08,2.835473397888161e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,3.755749507005786e-19,1.6e-27,2.835473397888161e-16,2.15e-27,4.799142139626113e-16,5.9e-28,1.324244630490497e-16,-2.870406127239611e-16,-7.942368625281539e-17,-5.811216382897685e-19,1.075135353183373e-18,7.526833030125333e-19
630.0,3.2e-19,5.2681521195474965e-18,4.7991420915959735e-08,1.3242446172403098e-08,3.9777449063847707e-17,7.606974090782448e-17,2.7216767593687447e-07,7.510021020009339e-08,2.8354734187626698e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,3.785862693974657e-19,1.6e-27,2.83547341876267e-16,2.15e-27,4.799142091595974e-16,5.9e-28,1.3242446172403098e-16,-2.8703329713862366e-16,-7.942373588365214e-17,-5.882999376259267e-19,1.0794014802374515e-18,7.6069740905915505e-19
632.5,3.2e-19,5.3098094671098405e-18,4.799142043565998e-08,1.3242446039901332e-08,4.020933289800649e-17,7.686198842833678e-17,2.721676752165964e-07,7.5100210001534e-08,2.83547343963716e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,3.815798996968079e-19,1.6e-27,2.83547343963716e-16,2.15e-27,4.799142043565998e-16,5.9e-28,1.3242446039901332e-16,-2.8702598155328624e-16,-7.942376897087664e-17,-5.95533508456484e-19,1.083740571708802e-18,7.686198842640708e-19
635.0,3.2e-19,5.351221130767731e-18,4.799141995536165e-08,1.3242445907399627e-08,4.06427669624813e-17,7.76454695653141e-17,2.7216767449632575e-07,7.510020980297456e-08,2.8354734605116426e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,3.845558743645876e-19,1.6e-27,2.835473460511643e-16,2.15e-27,4.799141995536165e-16,5.9e-28,1.3242445907399627e-16,-2.8701867589411617e-16,-7.942378634166951e-17,-6.028145596202653e-19,1.0881441384462617e-18,7.76454695633636e-19
637.5,3.2e-19,5.392387566791643e-18,4.799141947506456e-08,1.3242445774897949e-08,4.1077427443644166e-17,7.842055155687069e-17,2.721676737760623e-07,7.51002096044151e-08,2.8354734813861264e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,3.875142261898612e-19,1.6e-27,2.8354734813861266e-16,2.15e-27,4.799141947506456e-16,5.9e-28,1.324244577489795e-16,-2.8701138016111345e-16,-7.942378799603073e-17,-6.101359423778875e-19,1.0926043396419177e-18,7.842055155489932e-19
640.0,3.2e-19,5.433311028718565e-18,4.799141899476852e-08,1.324244564239626e-08,4.151301667652567e-17,7.918757362990188e-17,2.721676730558058e-07,7.510020940585565e-08,2.83547350226062e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,3.9045511711900796e-19,1.6e-27,2.83547350226062e-16,2.15e-27,4.799141899476852e-16,5.9e-28,1.3242445642396262e-16,-2.8700409104555564e-16,-7.942377393396032e-17,-6.174909854153046e-19,1.097114889917733e-18,7.918757362790961e-19
642.5,3.2e-19,5.473993433888883e-18,4.7991418514473377e-08,1.3242445509894528e-08,4.194926080950099e-17,7.994685124134771e-17,2.7216767233555624e-07,7.510020920729625e-08,2.835473523135131e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,3.9337868493824356e-19,1.6e-27,2.835473523135131e-16,2.15e-27,4.799141851447338e-16,5.9e-28,1.3242445509894527e-16,-2.869968151648876e-16,-7.942374829136133e-17,-6.24873559614958e-19,1.1016698511511293e-18,7.994685123933451e-19
645.0,3.2e-19,5.514436020759671e-18,4.7991418034178974e-08,1.324244537739272e-08,4.238590541331139e-17,8.069868077867589e-17,2.721676716153133e-07,7.510020900873691e-08,2.835473544009666e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,3.962850186470564e-19,1.6e-27,2.835473544009666e-16,2.15e-27,4.799141803417897e-16,5.9e-28,1.3242445377392721e-16,-2.869895591365543e-16,-7.942371189541438e-17,-6.322780001104891e-19,1.1062633499893353e-18,8.069868077664173e-19
647.5,3.2e-19,5.554640634065135e-18,4.7991417553885174e-08,1.324244524489081e-08,4.2822723379262e-17,8.144333050836495e-17,2.721676708950771e-07,7.51002088101777e-08,2.835473564884232e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,3.9917425081394963e-19,1.6e-27,2.835473564884232e-16,2.15e-27,4.799141755388517e-16,5.9e-28,1.3242445244890812e-16,-2.8698233288672304e-16,-7.942366557330008e-17,-6.396992100815532e-19,1.110890448558682e-18,8.144333050630983e-19
650.0,3.2e-19,5.594608213087949e-18,4.799141707359185e-08,1.3242445112388773e-08,4.325949725454054e-17,8.218105960457067e-17,2.7216767017484724e-07,7.51002086116186e-08,2.835473585758835e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.020464489387819e-19,1.6e-27,2.8354735857588353e-16,2.15e-27,4.799141707359186e-16,5.9e-28,1.3242445112388774e-16,-2.869751132543367e-16,-7.942360849783781e-17,-6.471323544309897e-19,1.115545935862093e-18,8.218105960249458e-19
652.5,3.2e-19,5.6343402935138096e-18,4.799141659329889e-08,1.3242444979886587e-08,4.3696039802091277e-17,8.291209623155572e-17,2.7216766945462375e-07,7.510020841305967e-08,2.835473606633481e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.0490172338084163e-19,1.6e-27,2.835473606633481e-16,2.15e-27,4.799141659329889e-16,5.9e-28,1.3242444979886586e-16,-2.869679200917299e-16,-7.942354149620819e-17,-6.545732303394491e-19,1.1202255947776479e-18,8.291209622945868e-19
655.0,3.2e-19,5.673838137545682e-18,4.7991416113006176e-08,1.3242444847384227e-08,4.413216627547007e-17,8.363666606981597e-17,2.7216766873440646e-07,7.510020821450091e-08,2.835473627508174e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.0774016484607284e-19,1.6e-27,2.835473627508174e-16,2.15e-27,4.799141611300618e-16,5.9e-28,1.3242444847384228e-16,-2.8696074678145786e-16,-7.942346787713368e-17,-6.620177046697327e-19,1.1249251199146247e-18,8.363666606769801e-19
657.5,3.2e-19,5.713103045083933e-18,4.799141563271362e-08,1.3242444714881677e-08,4.45677198526396e-17,8.435496658147834e-17,2.721676680141953e-07,7.510020801594233e-08,2.835473648382919e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.105618667494757e-19,1.6e-27,2.835473648382919e-16,2.15e-27,4.799141563271362e-16,5.9e-28,1.3242444714881678e-16,-2.8695360324968785e-16,-7.942338515907242e-17,-6.694622565693025e-19,1.1296408463856376e-18,8.435496657933947e-19
660.0,3.2e-19,5.752136468974556e-18,4.799141515242113e-08,1.3242444582378919e-08,4.5002545108752323e-17,8.506719346090791e-17,2.721676672939902e-07,7.510020781738398e-08,2.8354736692577197e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.1336693349721236e-19,1.6e-27,2.83547366925772e-16,2.15e-27,4.799141515242113e-16,5.9e-28,1.3242444582378918e-16,-2.8694648618769744e-16,-7.942329913228871e-17,-6.76903387597266e-19,1.1343692281176158e-18,8.506719345874818e-19
662.5,3.2e-19,5.79093975777612e-18,4.799141467212862e-08,1.3242444449875937e-08,4.54365094573738e-17,8.577351940079123e-17,2.7216766657379096e-07,7.510020761882583e-08,2.8354736901325807e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.1615546200101687e-19,1.6e-27,2.835473690132581e-16,2.15e-27,4.799141467212862e-16,5.9e-28,1.3242444449875936e-16,-2.8693938897804174e-16,-7.942320317933766e-17,-6.843381074353386e-19,1.139107170577769e-18,8.577351939861067e-19
665.0,3.2e-19,5.829514290053875e-18,4.799141419183601e-08,1.3242444317372713e-08,4.5869483126200487e-17,8.647411402021149e-17,2.721676658535976e-07,7.510020742026796e-08,2.8354737110075052e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.189275513289996e-19,1.6e-27,2.8354737110075055e-16,2.15e-27,4.799141419183601e-16,5.9e-28,1.3242444317372713e-16,-2.8693232485561053e-16,-7.942310474484476e-17,-6.91763486042516e-19,1.1438516625329257e-18,8.647411401801015e-19
667.5,3.2e-19,5.867861461278349e-18,4.7991413711543237e-08,1.3242444184869237e-08,4.630135452645083e-17,8.716912848736708e-17,2.7216766513341005e-07,7.510020722171032e-08,2.835473731882496e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.216833017641383e-19,1.6e-27,2.835473731882496e-16,2.15e-27,4.799141371154324e-16,5.9e-28,1.3242444184869238e-16,-2.869252971291263e-16,-7.942299969290697e-17,-6.991769924949347e-19,1.1486001075034244e-18,8.716912848514503e-19
670.0,3.2e-19,5.9059825749758365e-18,4.799141323125024e-08,1.3242444052365497e-08,4.673201559791741e-17,8.78587102930729e-17,2.721676644132281e-07,7.510020702315296e-08,2.835473752757556e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.2442280698200354e-19,1.6e-27,2.835473752757556e-16,2.15e-27,4.799141323125023e-16,5.9e-28,1.3242444052365497e-16,-2.8691829587242163e-16,-7.942289050506611e-17,-7.065761785029036e-19,1.1533499418654777e-18,8.785871029083018e-19
672.5,3.2e-19,5.9438789806628605e-18,4.7991412750956947e-08,1.3242443919861481e-08,4.716137332426919e-17,8.854299159432213e-17,2.7216766369305186e-07,7.510020682459588e-08,2.8354737736326883e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.271461639631713e-19,1.6e-27,2.8354737736326883e-16,2.15e-27,4.799141275095695e-16,5.9e-28,1.3242443919861482e-16,-2.8691132439421904e-16,-7.942277718132219e-17,-7.139589242382523e-19,1.158098963372112e-18,8.854299159205879e-19
675.0,3.2e-19,5.9815519942513096e-18,4.799141227066332e-08,1.324244378735718e-08,4.7589335425332806e-17,8.922210361843287e-17,2.7216766297288105e-07,7.510020662603908e-08,2.835473794507895e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.298534672732807e-19,1.6e-27,2.835473794507895e-16,2.15e-27,4.799141227066332e-16,5.9e-28,1.324244378735718e-16,-2.869043760770736e-16,-7.94226588944946e-17,-7.213231278977498e-19,1.1628449726686945e-18,8.9222103616149e-19
677.5,3.2e-19,6.0190029224132745e-18,4.799141179036929e-08,1.3242443654852581e-08,4.8015824812797355e-17,8.989616215873481e-17,2.7216766225271574e-07,7.510020642748258e-08,2.8354738153831782e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.3254481081396966e-19,1.6e-27,2.8354738153831783e-16,2.15e-27,4.79914117903693e-16,5.9e-28,1.324244365485258e-16,-2.8689747077332e-16,-7.942253812612517e-17,-7.286670224021626e-19,1.167586105119966e-18,8.989616215643045e-19
680.0,3.2e-19,6.056233057815264e-18,4.799141131007483e-08,1.324244352234768e-08,4.8440772958821305e-17,9.05652742226773e-17,2.721676615325558e-07,7.51002062289264e-08,2.8354738362585394e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.352202874803899e-19,1.6e-27,2.8354738362585397e-16,2.15e-27,4.799141131007483e-16,5.9e-28,1.324244352234768e-16,-2.86890591939346e-16,-7.94224148762139e-17,-7.359890297650595e-19,1.1723206820612402e-18,9.056527422035258e-19
682.5,3.2e-19,6.093243717876416e-18,4.79914108297799e-08,1.324244338984247e-08,4.8864108278268753e-17,9.122954963914272e-17,2.721676608124012e-07,7.510020603037052e-08,2.835473857133981e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.378799919464964e-19,1.6e-27,2.835473857133981e-16,2.15e-27,4.79914108297799e-16,5.9e-28,1.324244338984247e-16,-2.868837395751516e-16,-7.942228583603834e-17,-7.432875033919713e-19,1.177046975691083e-18,9.122954963679766e-19
685.0,3.2e-19,6.130036199366378e-18,4.7991410349484445e-08,1.324244325733694e-08,4.9285772858404524e-17,9.188908433501934e-17,2.7216766009225186e-07,7.510020583181496e-08,2.8354738780095044e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.40524017402306e-19,1.6e-27,2.8354738780095045e-16,2.15e-27,4.799141034948444e-16,5.9e-28,1.324244325733694e-16,-2.868769302243491e-16,-7.942215596868217e-17,-7.505610986054237e-19,1.1817635532612828e-18,9.188908433265406e-19
687.5,3.2e-19,6.166611789828146e-18,4.799140986918844e-08,1.3242443124831086e-08,4.970571884851007e-17,9.254396394286242e-17,2.7216765937210773e-07,7.510020563325974e-08,2.8354738988851105e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.43152456374778e-19,1.6e-27,2.8354738988851105e-16,2.15e-27,4.799140986918844e-16,5.9e-28,1.3242443124831086e-16,-2.8687015396077105e-16,-7.9422026101326e-17,-7.578086925946153e-19,1.18646920367745e-18,9.254396394047696e-19
690.0,3.2e-19,6.2029717667884264e-18,4.799140938889187e-08,1.3242442992324905e-08,5.012389621351098e-17,9.319427607525702e-17,2.7216765865196873e-07,7.510020543470485e-08,2.835473919760801e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.457654006710701e-19,1.6e-27,2.835473919760801e-16,2.15e-27,4.799140938889187e-16,5.9e-28,1.3242442992324904e-16,-2.868633975495277e-16,-7.942189127088615e-17,-7.650291150382113e-19,1.1911626670504037e-18,9.31942760728515e-19
692.5,3.2e-19,6.239117398521121e-18,4.799140890859468e-08,1.3242442859818389e-08,5.0540257415735777e-17,9.384010563211706e-17,2.721676579318349e-07,7.510020523615029e-08,2.8354739406365768e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.48362941433403e-19,1.6e-27,2.8354739406365767e-16,2.15e-27,4.799140890859468e-16,5.9e-28,1.324244285981839e-16,-2.8685668415167624e-16,-7.94217564404463e-17,-7.722212510614719e-19,1.1958427383345566e-18,9.384010562969156e-19
695.0,3.2e-19,6.275049961196121e-18,4.799140842829686e-08,1.3242442727311538e-08,5.095476789323146e-17,9.448152428303186e-17,2.7216765721170604e-07,7.510020503759607e-08,2.8354739615124383e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.509451703714291e-19,1.6e-27,2.8354739615124385e-16,2.15e-27,4.799140842829686e-16,5.9e-28,1.3242442727311538e-16,-2.8685000384104926e-16,-7.942161995564523e-17,-7.793842708255961e-19,1.2005085076775968e-18,9.448152428058648e-19
697.5,3.2e-19,6.310770713415882e-18,4.7991407947998385e-08,1.3242442594804347e-08,5.136739297376681e-17,9.511860360819807e-17,2.7216765649158224e-07,7.51002048390422e-08,2.8354739823883862e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.535121779323482e-19,1.6e-27,2.835473982388386e-16,2.15e-27,4.799140794799839e-16,5.9e-28,1.3242442594804348e-16,-2.868433698525366e-16,-7.942148347084416e-17,-7.865173430220506e-19,1.2051590580137758e-18,9.511860360573289e-19
700.0,3.2e-19,6.346280887308733e-18,4.799140746769923e-08,1.3242442462296812e-08,5.1778098604236313e-17,9.575141437883705e-17,2.721676557714634e-07,7.510020464048868e-08,2.8354740032644224e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.56064052660845e-19,1.6e-27,2.8354740032644225e-16,2.15e-27,4.799140746769923e-16,5.9e-28,1.3242442462296813e-16,-2.868367623338035e-16,-7.942134367732064e-17,-7.936196514043454e-19,1.2097934762404217e-18,9.575141437635215e-19
702.5,3.2e-19,6.3815817292135144e-18,4.7991406987399376e-08,1.3242442329788932e-08,5.218685693061383e-17,9.638002091845177e-17,2.7216765505134946e-07,7.51002044419355e-08,2.8354740241405473e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.586008841228167e-19,1.6e-27,2.8354740241405475e-16,2.15e-27,4.799140698739938e-16,5.9e-28,1.3242442329788933e-16,-2.8683018790229494e-16,-7.942120222943589e-17,-8.006905153320992e-19,1.2144109985305308e-18,9.638002091594725e-19
705.0,3.2e-19,6.4166744688501455e-18,4.799140650709881e-08,1.3242442197280702e-08,5.259364153583389e-17,9.700448591215771e-17,2.721676543312404e-07,7.510020424338266e-08,2.8354740450167612e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.611227606898718e-19,1.6e-27,2.8354740450167614e-16,2.15e-27,4.799140650709881e-16,5.9e-28,1.3242442197280703e-16,-2.868236498667333e-16,-7.942105912718992e-17,-8.077292866828164e-19,1.219010888417206e-18,9.700448590963366e-19
707.5,3.2e-19,6.451560340307926e-18,4.799140602679752e-08,1.324244206477212e-08,5.299843326174019e-17,9.762486456049031e-17,2.7216765361113617e-07,7.51002040448302e-08,2.835474065893064e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.636297710476166e-19,1.6e-27,2.835474065893064e-16,2.15e-27,4.799140602679753e-16,5.9e-28,1.324244206477212e-16,-2.868171449183962e-16,-7.942091602494395e-17,-8.14735476792127e-19,1.2235925763775745e-18,9.762486455794686e-19
710.0,3.2e-19,6.486240556402321e-18,4.799140554649548e-08,1.3242441932263186e-08,5.3401210000917593e-17,9.824121481637029e-17,2.721676528910367e-07,7.510020384627808e-08,2.835474086769457e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.661220023528513e-19,1.6e-27,2.8354740867694573e-16,2.15e-27,4.799140554649548e-16,5.9e-28,1.3242441932263187e-16,-2.868106796747285e-16,-7.942077209551736e-17,-8.217085332701348e-19,1.228155421219384e-18,9.824121481380749e-19
712.5,3.2e-19,6.5207163262002646e-18,4.7991405066192696e-08,1.3242441799753895e-08,5.3801953070590815e-17,9.885359099391665e-17,2.72167652170942e-07,7.510020364772633e-08,2.83547410764594e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.685995414929949e-19,1.6e-27,2.83547410764594e-16,2.15e-27,4.79914050661927e-16,5.9e-28,1.3242441799753894e-16,-2.8680424090084037e-16,-7.9420629820452e-17,-8.286479792730938e-19,1.2326988598451739e-18,9.88535909913346e-19
715.0,3.2e-19,6.554988861133654e-18,4.7991404585889135e-08,1.3242441667244247e-08,5.4200650709058896e-17,9.946204026217601e-17,2.72167651450852e-07,7.510020344917494e-08,2.8354741285225128e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.7106247552542e-19,1.6e-27,2.835474128522513e-16,2.15e-27,4.799140458588913e-16,5.9e-28,1.3242441667244247e-16,-2.86797851757789e-16,-7.942048754538665e-17,-8.355534900921393e-19,1.2372224875849121e-18,9.946204025957484e-19
717.5,3.2e-19,6.5890593596886715e-18,4.79914041055848e-08,1.3242441534734244e-08,5.459728960421887e-17,1.0006661114137745e-16,2.7216765073076664e-07,7.510020325062389e-08,2.8354741493991767e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,8.864e-19,4.73510890577179e-19,1.6e-27,2.8354741493991766e-16,2.15e-27,4.79914041055848e-16,5.9e-28,1.3242441534734244e-16,-2.867914857757948e-16,-7.942034196159884e-17,-8.424247076143398e-19,1.2417258632776036e-18,1.0006661113875724e-18
720.0,4e-19,6.622929015236327e-18,4.7991403625279684e-08,1.3242441402223884e-08,5.4991858688152947e-17,1.006673496978113e-16,2.7216765001068594e-07,7.510020305207323e-08,2.8354741702759313e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.108e-18,4.759448724077312e-19,1.6e-27,2.8354741702759313e-16,2.15e-27,4.799140362527968e-16,5.9e-28,1.3242441402223884e-16,-2.8678515949847e-16,-7.942019885935287e-17,-8.492613233773113e-19,1.2462085970759096e-18,1.0066734969517217e-18
