Cytosolic_Rapamycin_2_task1,Rapamycin_Dose_1_task1,Raptor_3_task1,Rictor_4_task1,_1_task1,mTORC1_7_task1,mTORC1_Rapamycin_6_task1,mTORC2_8_task1,mTOR_9_task1,mTOR_Rapamycin_5_task1
1.3881278771376726e-17,5.599999999999999e-19,4.799133926995502e-08,1.3242423648638915e-08,1055.0,2.721675534790352e-07,2.1654831342161502e-16,7.510017644350913e-08,2.835476967046934e-08,1.2318400022474576e-16
1.3926694942210767e-17,5.599999999999999e-19,4.7991338789705186e-08,1.3242423516151394e-08,1057.5,2.721675527586935e-07,2.1735638692998546e-16,7.510017624493606e-08,2.8354769879180264e-08,1.2371054424019345e-16
1.397184338264632e-17,5.599999999999999e-19,4.79913383094544e-08,1.3242423383663418e-08,1060.0,2.7216755203835804e-07,2.18159183134681e-16,7.510017604636345e-08,2.8354770087892345e-08,1.2423449797777723e-16
1.401672566996733e-17,5.599999999999999e-19,4.7991337829202647e-08,1.3242423251174984e-08,1062.5,2.7216755131802873e-07,2.1895676336084742e-16,7.510017584779131e-08,2.835477029660559e-08,1.2475584645340827e-16
1.406134337118336e-17,5.599999999999999e-19,4.799133734894992e-08,1.324242311868609e-08,1065.0,2.721675505977056e-07,2.197491872009214e-16,7.510017564921963e-08,2.835477050532e-08,1.252745761524104e-16
1.410569805376742e-17,5.599999999999999e-19,4.799133686869618e-08,1.3242422986196734e-08,1067.5,2.721675498773886e-07,2.2053655009142573e-16,7.51001754506484e-08,2.8354770714035587e-08,1.257906376017812e-16
1.414979126411649e-17,5.599999999999999e-19,4.799133638844144e-08,1.3242422853706914e-08,1070.0,2.7216754915707753e-07,2.2131889541124097e-16,7.510017525207764e-08,2.8354770922752343e-08,1.2630403291592777e-16
1.4193624543356738e-17,5.599999999999999e-19,4.7991335908185676e-08,1.3242422721216633e-08,1072.5,2.721675484367725e-07,2.2209627898202404e-16,7.510017505350737e-08,2.8354771131470275e-08,1.2681475155746777e-16
1.4237199423695675e-17,5.599999999999999e-19,4.799133542792888e-08,1.3242422588725887e-08,1075.0,2.7216754771647344e-07,2.228687546128114e-16,7.510017485493754e-08,2.835477134018938e-08,1.2732278473630678e-16
1.4280517431509192e-17,5.599999999999999e-19,4.799133494767104e-08,1.3242422456234674e-08,1077.5,2.7216754699618023e-07,2.2363639072646164e-16,7.510017465636819e-08,2.8354771548909664e-08,1.2782810887129998e-16
1.432358007985273e-17,6.399999999999999e-19,4.799133446741216e-08,1.3242422323742998e-08,1080.0,2.7216754627589295e-07,2.2439923002541557e-16,7.51001744577993e-08,2.8354771757631126e-08,1.283307257107588e-16
1.4644014742314574e-17,6.399999999999999e-19,4.7991333987152896e-08,1.324242219125402e-08,1082.5,2.7216754555539084e-07,2.253773450724177e-16,7.510017425922768e-08,2.8354771966332454e-08,1.2885581164905145e-16
1.475171434903387e-17,6.399999999999999e-19,4.7991333506894175e-08,1.3242422058772083e-08,1085.0,2.721675448347314e-07,2.2651209775793496e-16,7.510017406064905e-08,2.835477217501863e-08,1.294035795021661e-16
1.481936931211647e-17,6.399999999999999e-19,4.799133302663749e-08,1.3242421926293874e-08,1087.5,2.7216754411405417e-07,2.2766263912875367e-16,7.510017386206675e-08,2.835477238370109e-08,1.2996081345230692e-16
1.4879178293551646e-17,6.399999999999999e-19,4.799133254638402e-08,1.324242179381725e-08,1090.0,2.7216754339338356e-07,2.2880339449677697e-16,7.51001736634828e-08,2.835477259238194e-08,1.3052441265777437e-16
1.4937201678545048e-17,6.399999999999999e-19,4.7991332066133946e-08,1.3242421661341386e-08,1092.5,2.7216754267272353e-07,2.2993018495161353e-16,7.510017346489812e-08,2.835477280106174e-08,1.3109320857421326e-16
1.4994613359867797e-17,6.399999999999999e-19,4.7991331585887084e-08,1.3242421528865977e-08,1095.0,2.721675419520745e-07,2.3104278480815573e-16,7.5100173266313e-08,2.835477300974075e-08,1.3166644026936684e-16
1.5051682535823118e-17,6.399999999999999e-19,4.799133110564313e-08,1.3242421396390878e-08,1097.5,2.721675412314363e-07,2.321416570645765e-16,7.510017306772756e-08,2.8354773218419167e-08,1.3224346520826758e-16
1.5108392934304302e-17,6.399999999999999e-19,4.799133062540176e-08,1.3242421263916005e-08,1100.0,2.721675405108086e-07,2.3322744920122347e-16,7.510017286914189e-08,2.8354773427097152e-08,1.3282371079856432e-16
1.516474586411899e-17,6.399999999999999e-19,4.799133014516267e-08,1.3242421131441291e-08,1102.5,2.7216753979019116e-07,2.3430074793644227e-16,7.510017267055609e-08,2.8354773635774852e-08,1.3340664916297144e-16
1.522076510149969e-17,6.399999999999999e-19,4.799132966492556e-08,1.324242099896668e-08,1105.0,2.721675390695837e-07,2.353620792433854e-16,7.510017247197018e-08,2.835477384445242e-08,1.3399179276362186e-16
1.5276452445521367e-17,6.399999999999999e-19,4.799132918469017e-08,1.3242420866492112e-08,1107.5,2.72167538348986e-07,2.3641194894921605e-16,7.510017227338422e-08,2.8354774053129975e-08,1.345786934723933e-16
1.533181969956336e-17,6.399999999999999e-19,4.799132870445626e-08,1.3242420734017538e-08,1110.0,2.721675376283978e-07,2.374508166940759e-16,7.510017207479828e-08,2.8354774261807636e-08,1.351669400687195e-16
1.5386865113084726e-17,6.399999999999999e-19,4.7991328224223605e-08,1.3242420601542914e-08,1112.5,2.7216753690781893e-07,2.3847911903010917e-16,7.510017187621239e-08,2.8354774470485505e-08,1.357561561688897e-16
1.5441588013973943e-17,6.399999999999999e-19,4.799132774399198e-08,1.3242420469068197e-08,1115.0,2.721675361872492e-07,2.394972626885258e-16,7.510017167762661e-08,2.8354774679163685e-08,1.3634599390371472e-16
1.5495990334790396e-17,6.399999999999999e-19,4.799132726376123e-08,1.3242420336593349e-08,1117.5,2.721675354666884e-07,2.405056182835737e-16,7.510017147904094e-08,2.8354774887842262e-08,1.369361388487075e-16
1.5550069912521197e-17,6.399999999999999e-19,4.799132678353115e-08,1.3242420204118336e-08,1120.0,2.7216753474613643e-07,2.4150454094616145e-16,7.510017128045544e-08,2.835477509652132e-08,1.3752629538237906e-16
1.5603827577663265e-17,6.399999999999999e-19,4.7991326303301595e-08,1.3242420071643127e-08,1122.5,2.72167534025593e-07,2.4249435252650827e-16,7.510017108187016e-08,2.835477530520094e-08,1.3811619814757706e-16
1.5657267089462287e-17,6.399999999999999e-19,4.79913258230724e-08,1.3242419939167692e-08,1125.0,2.72167533305058e-07,2.4347535490988483e-16,7.510017088328508e-08,2.8354775513881177e-08,1.3870559880480083e-16
1.571039068533502e-17,6.399999999999999e-19,4.7991325342843445e-08,1.3242419806692002e-08,1127.5,2.721675325845314e-07,2.444478286027913e-16,7.510017068470029e-08,2.8354775722562107e-08,1.3929427141490635e-16
1.576320176264311e-17,6.399999999999999e-19,4.799132486261461e-08,1.3242419674216036e-08,1130.0,2.7216753186401286e-07,2.4541203388157545e-16,7.510017048611575e-08,2.8354775931243787e-08,1.398820088999702e-16
1.5815699764357906e-17,6.399999999999999e-19,4.799132438238575e-08,1.3242419541739769e-08,1132.5,2.7216753114350244e-07,2.4636822613076286e-16,7.510017028753153e-08,2.835477613992627e-08,1.4046861228508894e-16
1.58678888783341e-17,6.399999999999999e-19,4.799132390215679e-08,1.3242419409263182e-08,1135.0,2.7216753042299986e-07,2.473166242793029e-16,7.510017008894763e-08,2.8354776348609598e-08,1.410539144650093e-16
1.5919773585030636e-17,6.399999999999999e-19,4.799132342192762e-08,1.3242419276786256e-08,1137.5,2.7216752970250516e-07,2.4825742735919886e-16,7.510016989036406e-08,2.8354776557293816e-08,1.4163776763651983e-16
1.597134976519691e-17,6.399999999999999e-19,4.799132294169815e-08,1.3242419144308972e-08,1140.0,2.721675289820181e-07,2.491908669985817e-16,7.510016969178087e-08,2.8354776765978968e-08,1.4221999880556435e-16
1.602262231412069e-17,6.399999999999999e-19,4.7991322461468294e-08,1.3242419011831316e-08,1142.5,2.7216752826153864e-07,2.501171066173977e-16,7.510016949319804e-08,2.835477697466509e-08,1.4280049474928798e-16
1.6073594699581123e-17,6.399999999999999e-19,4.7991321981238e-08,1.3242418879353279e-08,1145.0,2.7216752754106666e-07,2.510363011860405e-16,7.510016929461562e-08,2.83547771833522e-08,1.4337915164898872e-16
1.6124266460359738e-17,6.399999999999999e-19,4.7991321501007186e-08,1.3242418746874845e-08,1147.5,2.7216752682060214e-07,2.5194863591312753e-16,7.510016909603357e-08,2.8354777392040345e-08,1.4395583869210714e-16
1.6174638803740982e-17,6.399999999999999e-19,4.799132102077579e-08,1.3242418614396e-08,1150.0,2.7216752610014487e-07,2.5285426253308426e-16,7.510016889745195e-08,2.835477760072954e-08,1.445304566983524e-16
1.6224714341026417e-17,6.399999999999999e-19,4.7991320540543755e-08,1.3242418481916738e-08,1152.5,2.721675253796948e-07,2.537533024110488e-16,7.510016869887074e-08,2.8354777809419814e-08,1.4510293525528308e-16
1.6274494674838602e-17,6.399999999999999e-19,4.799132006031105e-08,1.3242418349437048e-08,1155.0,2.7216752465925194e-07,2.546458959154161e-16,7.510016850028998e-08,2.8354778018111183e-08,1.456731855790886e-16
1.632398130789863e-17,6.399999999999999e-19,4.79913195800776e-08,1.3242418216956923e-08,1157.5,2.721675239388161e-07,2.5553218413693276e-16,7.510016830170965e-08,2.8354778226803673e-08,1.4624111795487338e-16
1.637317592522077e-17,6.399999999999999e-19,4.7991319099843375e-08,1.3242418084476354e-08,1160.0,2.7216752321838727e-07,2.564122682222421e-16,7.510016810312976e-08,2.835477843549729e-08,1.468066820763104e-16
1.642208024119151e-17,6.399999999999999e-19,4.799131861960834e-08,1.3242417951995337e-08,1162.5,2.721675224979653e-07,2.5728625855135957e-16,7.510016790455032e-08,2.8354778644192062e-08,1.4736981810103049e-16
1.6470696331499707e-17,6.399999999999999e-19,4.799131813937245e-08,1.3242417819513864e-08,1165.0,2.7216752177755024e-07,2.581542763082054e-16,7.510016770597135e-08,2.8354778852887996e-08,1.4793045479721274e-16
1.65190258069056e-17,6.399999999999999e-19,4.799131765913567e-08,1.324241768703193e-08,1167.5,2.7216752105714194e-07,2.590164092921349e-16,7.510016750739284e-08,2.8354779061585103e-08,1.484885543534125e-16
1.656707044476257e-17,6.399999999999999e-19,4.799131717889798e-08,1.3242417554549532e-08,1170.0,2.721675203367403e-07,2.598727479909258e-16,7.510016730881481e-08,2.8354779270283393e-08,1.4904407583819393e-16
1.6614831788398353e-17,6.399999999999999e-19,4.799131669865935e-08,1.3242417422066664e-08,1172.5,2.7216751961634536e-07,2.607233940472474e-16,7.510016711023724e-08,2.8354779478982878e-08,1.495969671331406e-16
1.666231164530251e-17,6.399999999999999e-19,4.799131621841975e-08,1.3242417289583322e-08,1175.0,2.72167518895957e-07,2.6156842343738016e-16,7.510016691166014e-08,2.8354779687683564e-08,1.5014720117099037e-16
1.670951173638017e-17,6.399999999999999e-19,4.7991315738179175e-08,1.3242417157099508e-08,1177.5,2.7216751817557524e-07,2.6240791239504397e-16,7.510016671308353e-08,2.8354779896385458e-08,1.50694750422368e-16
1.6756433563388656e-17,6.399999999999999e-19,4.799131525793759e-08,1.3242417024615214e-08,1180.0,2.721675174551999e-07,2.6324194487244613e-16,7.510016651450738e-08,2.8354780105088563e-08,1.5123957959439008e-16
1.6803078781397462e-17,6.399999999999999e-19,4.7991314777694986e-08,1.324241689213044e-08,1182.5,2.7216751673483096e-07,2.6407058901360617e-16,7.510016631593173e-08,2.835478031379289e-08,1.5178166871368505e-16
1.6849449006831145e-17,6.399999999999999e-19,4.7991314297451346e-08,1.3242416759645184e-08,1185.0,2.721675160144684e-07,2.6489390927945005e-16,7.510016611735657e-08,2.8354780522498435e-08,1.5232100122994826e-16
1.6895545893582624e-17,6.399999999999999e-19,4.7991313817206654e-08,1.3242416627159446e-08,1187.5,2.7216751529411225e-07,2.657119772226723e-16,7.51001659187819e-08,2.8354780731205206e-08,1.528575532340262e-16
1.6941371061525214e-17,6.399999999999999e-19,4.7991313336960896e-08,1.3242416494673222e-08,1190.0,2.721675145737623e-07,2.6652485750244197e-16,7.51001657202077e-08,2.8354780939913204e-08,1.5339130742909686e-16
1.6986926075674998e-17,6.399999999999999e-19,4.799131285671407e-08,1.3242416362186514e-08,1192.5,2.7216751385341853e-07,2.6733260478558817e-16,7.5100165521634e-08,2.835478114862243e-08,1.5392225623061614e-16
1.7032212505508725e-17,6.399999999999999e-19,4.799131237646616e-08,1.3242416229699322e-08,1195.0,2.7216751313308096e-07,2.681352725679065e-16,7.510016532306078e-08,2.835478135733288e-08,1.544503929417895e-16
1.7077231903669197e-17,6.399999999999999e-19,4.799131189621716e-08,1.3242416097211644e-08,1197.5,2.7216751241274953e-07,2.689329100073869e-16,7.510016512448806e-08,2.8354781566044555e-08,1.5497571492150034e-16
1.71219859205982e-17,7.199999999999998e-19,4.799131141596706e-08,1.3242415964723484e-08,1200.0,2.7216751169242413e-07,2.6972558132957807e-16,7.510016492591583e-08,2.8354781774757457e-08,1.5549820420404592e-16
1.7443965343007033e-17,7.199999999999998e-19,4.799131093571657e-08,1.3242415832238015e-08,1202.5,2.72167510971884e-07,2.707334583925941e-16,7.51001647273409e-08,2.835478198345025e-08,1.5604306133886544e-16
1.7553537875051854e-17,7.199999999999998e-19,4.799131045546655e-08,1.3242415699759557e-08,1205.0,2.7216751025118725e-07,2.718975213033042e-16,7.510016452875896e-08,2.8354782192127972e-08,1.5661045932227864e-16
1.762289913591967e-17,7.199999999999998e-19,4.799130997521853e-08,1.3242415567284804e-08,1207.5,2.7216750953047275e-07,2.7307732773589567e-16,7.510016433017333e-08,2.8354782400802026e-08,1.571872189202983e-16
1.768424781984526e-17,7.199999999999998e-19,4.799130949497365e-08,1.3242415434811617e-08,1210.0,2.7216750880976487e-07,2.7424730403422403e-16,7.510016413158612e-08,2.8354782609474512e-08,1.5777023999117238e-16
1.77439790901328e-17,7.199999999999998e-19,4.799130901473213e-08,1.3242415302339165e-08,1212.5,2.72167508089068e-07,2.7540299759938203e-16,7.510016393299819e-08,2.8354782818146002e-08,1.5835833063802257e-16
1.7802995407680645e-17,7.199999999999998e-19,4.799130853449377e-08,1.3242415169867157e-08,1215.0,2.721675073683823e-07,2.7654440660525434e-16,7.510016373440983e-08,2.8354783026816744e-08,1.5895075006094654e-16
1.7861660209750453e-17,7.199999999999998e-19,4.7991308054258285e-08,1.324241503739544e-08,1217.5,2.721675066477076e-07,2.7767191772763763e-16,7.510016353582117e-08,2.8354783235486947e-08,1.5954684966694884e-16
1.7919970032969516e-17,7.199999999999998e-19,4.7991307574025326e-08,1.3242414904923929e-08,1220.0,2.721675059270436e-07,2.787861689026531e-16,7.51001633372323e-08,2.835478344415676e-08,1.6014605669374937e-16
1.797792360493772e-17,7.199999999999998e-19,4.7991307093794597e-08,1.324241477245256e-08,1222.5,2.721675052063901e-07,2.7988774998857237e-16,7.510016313864329e-08,2.8354783652826333e-08,1.60747844135418e-16
1.8035549220433848e-17,7.199999999999998e-19,4.799130661356581e-08,1.3242414639981272e-08,1225.0,2.7216750448574675e-07,2.809771840338996e-16,7.510016294005422e-08,2.8354783861495825e-08,1.6135172504326516e-16
1.8092838594038155e-17,7.199999999999998e-19,4.7991306133338703e-08,1.3242414507510006e-08,1227.5,2.7216750376511346e-07,2.820549849950538e-16,7.510016274146512e-08,2.8354784070165346e-08,1.6195725384702698e-16
1.8149787782977603e-17,7.199999999999998e-19,4.7991305653113036e-08,1.3242414375038717e-08,1230.0,2.721675030444898e-07,2.831216269664935e-16,7.510016254287605e-08,2.835478427883502e-08,1.6256402060310395e-16
1.8206403312717783e-17,7.199999999999998e-19,4.799130517288857e-08,1.3242414242567358e-08,1232.5,2.721675023238757e-07,2.8417754234536424e-16,7.510016234428705e-08,2.8354784487504948e-08,1.6317164736527259e-16
1.8262673559724604e-17,7.199999999999998e-19,4.799130469266509e-08,1.3242414110095893e-08,1235.0,2.72167501603271e-07,2.8522314579986774e-16,7.510016214569816e-08,2.835478469617523e-08,1.6377978975767678e-16
1.831861093595456e-17,7.199999999999998e-19,4.799130421244243e-08,1.324241397762428e-08,1237.5,2.7216750088267537e-07,2.8625880427226715e-16,7.510016194710943e-08,2.8354784904845962e-08,1.6438812932592175e-16
1.837422126778132e-17,7.199999999999998e-19,4.799130373222041e-08,1.3242413845152483e-08,1240.0,2.7216750016208877e-07,2.8728486400961197e-16,7.510016174852089e-08,2.8354785113517217e-08,1.6499637383758245e-16
1.842950636591406e-17,7.199999999999998e-19,4.7991303251998856e-08,1.3242413712680472e-08,1242.5,2.7216749944151096e-07,2.883016502792792e-16,7.510016154993256e-08,2.8354785322189074e-08,1.6560425527500723e-16
1.8484467201257984e-17,7.199999999999998e-19,4.799130277177765e-08,1.3242413580208216e-08,1245.0,2.721674987209418e-07,2.8930945374121136e-16,7.510016135134447e-08,2.8354785530861603e-08,1.6621154041769838e-16
1.8539104031695607e-17,7.199999999999998e-19,4.799130229155663e-08,1.3242413447735691e-08,1247.5,2.721674980003811e-07,2.9030856073353364e-16,7.510016115275665e-08,2.8354785739534863e-08,1.6681800090847964e-16
1.859341886502903e-17,7.199999999999998e-19,4.7991301811335686e-08,1.3242413315262873e-08,1250.0,2.721674972798289e-07,2.9129923758709937e-16,7.510016095416914e-08,2.835478594820891e-08,1.6742342650198122e-16
1.8647413290889174e-17,7.199999999999998e-19,4.799130133111469e-08,1.3242413182789736e-08,1252.5,2.7216749655928485e-07,2.922817249710316e-16,7.510016075558195e-08,2.8354786156883796e-08,1.6802763250856518e-16
1.870108913065747e-17,7.199999999999998e-19,4.7991300850893544e-08,1.3242413050316261e-08,1255.0,2.7216749583874886e-07,2.9325627048604603e-16,7.51001605569951e-08,2.8354786365559574e-08,1.6863042718764871e-16
1.8754448554936228e-17,7.199999999999998e-19,4.799130037067216e-08,1.3242412917842431e-08,1257.5,2.721674951182209e-07,2.9422306721627377e-16,7.51001603584086e-08,2.8354786574236288e-08,1.6923167195342797e-16
1.880749332199499e-17,7.199999999999998e-19,4.799129989045042e-08,1.3242412785368227e-08,1260.0,2.721674943977009e-07,2.951823411177009e-16,7.510016015982249e-08,2.8354786782913982e-08,1.6983119629562051e-16
1.8860225432787593e-17,7.199999999999998e-19,4.799129941022827e-08,1.3242412652893635e-08,1262.5,2.721674936771887e-07,2.9613425083712175e-16,7.510015996123676e-08,2.8354786991592675e-08,1.704288953484674e-16
1.8912646730297284e-17,7.199999999999998e-19,4.799129893000562e-08,1.3242412520418642e-08,1265.0,2.7216749295668416e-07,2.970789942951433e-16,7.510015976265144e-08,2.8354787200272414e-08,1.7102462588841246e-16
1.8964758961603665e-17,7.199999999999998e-19,4.799129844978242e-08,1.3242412387943237e-08,1267.5,2.721674922361872e-07,2.9801668856719875e-16,7.510015956406654e-08,2.8354787408953214e-08,1.716183235069868e-16
1.901656401527111e-17,7.199999999999998e-19,4.7991297969558614e-08,1.3242412255467406e-08,1270.0,2.721674915156977e-07,2.989475194984019e-16,7.510015936548206e-08,2.8354787617635113e-08,1.7220985677345506e-16
1.906806374107895e-17,7.199999999999998e-19,4.7991297489334105e-08,1.3242412122991137e-08,1272.5,2.7216749079521564e-07,2.9987165408211984e-16,7.510015916689802e-08,2.8354787826318138e-08,1.7279911262981202e-16
1.9119259869335012e-17,7.199999999999998e-19,4.7991297009108875e-08,1.3242411990514423e-08,1275.0,2.721674900747409e-07,3.0078919404950426e-16,7.510015896831444e-08,2.8354788035002303e-08,1.73386041188905e-16
