Time,IR_beta,IR_beta_pY1146,IR_beta_refractory,IRS,IRS_p,IRS_pS636,AMPK,AMPK_pT172,Akt,Akt_pT308,Akt_pS473,Akt_pT308_pS473,TSC1_TSC2,TSC1_TSC2_pT1462,TSC1_TSC2_pS1387,mTORC1,mTORC1_pS2448,mTORC2,mTORC2_pS2481,p70_S6K,p70_S6K_pT229,p70_S6K_pT389,p70_S6K_pT229_pT389,PRAS40,PRAS40_pT246,PRAS40_pS183,PRAS40_pT246_pS183,PI3K_variant,PI3K_variant_p,PI3K_PDK1,PI3K_p_PDK1,Insulin,Amino_Acids,IR_beta_pY1146_obs,IRS_pS636_obs,AMPK_pT172_obs,Akt_pT308_obs,Akt_pS473_obs,TSC1_TSC2_pS1387_obs,mTOR_pS2448_obs,mTOR_pS2481_obs,p70_S6K_pT229_obs,p70_S6K_pT389_obs,PRAS40_pT246_obs,PRAS40_pS183_obs,IRS_phos_by_Amino_Acids,AMPK_T172_phos_by_Amino_Acids,mTORC2_S2481_phos_by_Amino_Acids,IR_beta_phos_by_Insulin,IR_beta_pY1146_dephos,IR_beta_ready,IRS_phos_by_IR_beta_pY1146,IRS_p_phos_by_p70_S6K_pT229_pT389,IRS_phos_by_p70_S6K_pT229_pT389,IRS_pS636_turnover,AMPK_T172_phos,AMPK_pT172_dephos,Akt_S473_phos_by_mTORC2_pS2481_first,Akt_S473_phos_by_mTORC2_pS2481_second,Akt_T308_phos_by_PI3K_p_PDK1_first,Akt_T308_phos_by_PI3K_p_PDK1_second,Akt_pT308_dephos_first,Akt_pT308_dephos_second,Akt_pS473_dephos_first,Akt_pS473_dephos_second,TSC1_TSC2_S1387_phos_by_AMPK_pT172,TSC1_TSC2_T1462_phos_by_Akt_pT308,TSC1_TSC2_pS1387_dephos,TSC1_TSC2_pT1462_dephos,mTORC1_pS2448_dephos_by_TSC1_TSC2,mTORC1_S2448_activation_by_Amino_Acids,mTORC2_pS2481_dephos,mTORC2_S2481_phos_by_PI3K_variant_p,p70_S6K_T229_phos_by_PI3K_p_PDK1_first,p70_S6K_T229_phos_by_PI3K_p_PDK1_second,p70_S6K_T389_phos_by_mTORC1_pS2448_first,p70_S6K_T389_phos_by_mTORC1_pS2448_second,p70_S6K_pT229_dephos_first,p70_S6K_pT229_dephos_second,p70_S6K_pT389_dephos_first,p70_S6K_pT389_dephos_second,PRAS40_S183_phos_by_mTORC1_pS2448_first,PRAS40_S183_phos_by_mTORC1_pS2448_second,PRAS40_T246_phos_by_Akt_pT308_first,PRAS40_T246_phos_by_Akt_pT308_second,PRAS40_pS183_dephos_first,PRAS40_pS183_dephos_second,PRAS40_pT246_dephos_first,PRAS40_pT246_dephos_second,PI3K_p_PDK1_dephos,PI3K_PDK1_phos_by_IRS_p,PI3K_variant_p_dephos,PI3K_variant_phos_by_IR_beta_pY1146,scale_IR_beta_pY1146_obs,scale_IRS_pS636_obs,scale_AMPK_pT172_obs,scale_Akt_pT308_obs,scale_Akt_pS473_obs,scale_TSC1_TSC2_pS1387_obs,scale_mTOR_pS2448_obs,scale_mTOR_pS2481_obs,scale_p70_S6K_pT229_obs,scale_p70_S6K_pT389_obs,scale_PRAS40_pT246_obs,scale_PRAS40_pS183_obs,Cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48
9.040000000000001,50.0,0.0,0.0,138.34458243569208,10.234967168268676,1.420450396039067,43.985351817114775,6.014648182885132,277.0764333521054,14.034807892650337,8.417101962853703,0.47165679239247166,41.91818973679891,6.295810801358389,1.7859994618427508,96.19677778479898,3.8032222151992037,98.14971114146533,1.850288858534482,286.64721989172375,8.22055993132103,2.8128538173190827,2.3193663596329976,11.657061702643912,4.0612574923518805,3.248002706804548,1.0336780981996314,50.0,0.0,49.395405467830415,0.6045945321691473,0.0,1.0,0.0,1.420450396039067,6.014648182885132,14.506464685042808,8.888758755246174,1.7859994618427508,3.8032222151992037,1.850288858534482,10.539926290954028,5.13222017695208,5.094935590551512,4.2816808050041795,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.588502434561087,775.391375972826,2.636870509584379,0.0,0.0,0.0,0.0,8.044071731751213,27.716109939072076,35.511259900976675,0.11434903811528822,0.09465442579783376,0.0,0.0,220.8634431054324,996.651262496798,1252.0982151622939,0.006766852839089044,38.03189248287395,4.131398405122211,1248.6122980927944,3.173239022893883,41.96042771272461,0.1792319393931012,0.44316192735197324,926.8245167602062,0.4521972037439661,926.9888865812078,1.4457100165008625,1.5102124537991162,0.0,2.636865155186076,2.31397591980232,2.8486855904128237,1.7006360856067854e-06,3.461646154620273,8.220560991529358e-06,3.0951534468753747,0.3692462631144156,2.5562958481155533,7.040745433753492,47.237839691243266,13.164547132790068,1.05496646141908,6.075713863348588,48.2310878534217,1.9479973864001514,12.275961094218822
9.05,50.0,0.0,0.0,138.37660221217106,10.2004597116467,1.4229380761820678,43.98931109920163,6.010688900798282,277.0732907426736,14.030115237554648,8.424703119863118,0.4718908999106227,41.919937189941265,6.294154952687988,1.7859078573707945,96.1961343082077,3.8038656917904774,98.1497110883082,1.850288911691617,286.6265548804644,8.234638441785041,2.814080484959468,2.3247261927879275,11.657351025973927,4.06024847854812,3.248768784292197,1.0336317111857276,50.0,0.0,49.39560382132217,0.6043961786773966,0.0,1.0,0.0,1.4229380761820678,6.010688900798282,14.502006137465271,8.89659401977374,1.7859078573707945,3.8038656917904774,1.850288911691617,10.559364634572969,5.138806677747395,5.093880189733848,4.2824004954779245,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.58956444089152,775.461171781166,2.63687050815627,0.0,0.0,0.0,0.0,8.035477340307464,27.786588912632755,35.573451904551696,0.11431152283888121,0.09433567476751765,0.0,0.0,220.13860998890212,995.9951936178786,1251.6732340008357,0.00676677628363934,38.05374895124584,4.130017156253475,1248.1948141551443,3.176104651485275,41.98125483055865,0.17932090142053617,0.4428886677352317,926.5782830315767,0.4521740104077115,926.7450810788266,1.4460094035719915,1.5102023517314145,0.0,2.6368652309408405,2.3130499930426023,2.8489621640025016,1.7008195394698552e-06,3.46816124873593,8.234639503809079e-06,3.096503223586817,0.37009955580582454,2.5622032025891723,7.042111452804135,47.2244932507349,13.163605072478532,1.054882804505377,6.077146887896984,48.21910490638962,1.9479099686808392,12.2754102020417
9.06,50.0,0.0,0.0,138.40852822388396,10.166049091309553,1.425422684806316,43.99326003122031,6.006739968779603,277.070251612806,14.025362468799381,8.432265316312995,0.4721206020836246,41.9217113617529,6.292474877752871,1.7858137604942799,96.19549392448867,3.8045060755095057,98.1497110359173,1.8502889640824995,286.605909911846,8.248701585894358,2.815304952693543,2.330083549562966,11.657654624785433,4.05922582317242,3.249538095260594,1.0335814567815234,50.0,0.0,49.39580498002884,0.6041950199707278,0.0,1.0,0.0,1.425422684806316,6.006739968779603,14.497483070883005,8.904385918396619,1.7858137604942799,3.8045060755095057,1.8502889640824995,10.578785135457323,5.145388502256509,5.092807279953943,4.283119552042117,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.590623337307204,775.530785134364,2.636870506748747,0.0,0.0,0.0,0.0,8.026825530230987,27.857049056691764,35.6355671201579,0.11427347700255258,0.09401782207638094,0.0,0.0,219.41568123040554,995.3408397866554,1251.2429200798315,0.006766702252595451,38.075230180429486,4.128618210056519,1247.7719821817245,3.1789555919846824,42.00169003170737,0.17940818939478775,0.4426164285576908,926.3284934537824,0.45215018601954676,926.497708525455,1.4463084350643285,1.5101922982193325,0.0,2.636865305603611,2.3121136025272473,2.849236551062817,1.7009932799909718e-06,3.474669051301444,8.248702649732123e-06,3.0978505796080844,0.37095245425420365,2.5681078277140585,7.043480430153064,47.2109937965545,13.162615622793348,1.0547946566226818,6.0785859609944675,48.20695995341334,1.9478152627484842,12.27481338073737
9.07,50.0,0.0,0.0,138.4403599269038,10.131735845766197,1.427904227329829,43.99719854512818,6.002801454871732,277.0673156621841,14.020549899544324,8.439788532744004,0.47234590552956046,41.92351212363823,6.290770688638556,1.785717187723261,96.19485662959136,3.8051433704068143,98.14971098428163,1.850289015718175,286.58528508784383,8.26274930488667,2.81652721891949,2.335438388346945,11.657972440047397,4.0581895882002055,3.2503106233834527,1.0335273483689131,50.0,0.0,49.39600892965034,0.6039910703492317,0.0,1.0,0.0,1.427904227329829,6.002801454871732,14.492895805073886,8.912134438273565,1.785717187723261,3.8051433704068143,1.850289015718175,10.598187693233616,5.151965607266435,5.091716936569119,4.283837971752366,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.591679105767604,775.6002148329376,2.636870505361513,0.0,0.0,0.0,0.0,8.018117198843717,27.927489613273373,35.697605683245726,0.11423490331092757,0.09370087263428797,0.0,0.0,218.6946692025091,994.6882122780655,1250.8073013820292,0.006766630738663599,38.09633668465425,4.127201658740445,1247.3438300329206,3.1817918370559566,42.021733904941264,0.1794938058307606,0.442345213017013,926.0751645435448,0.4521257347596525,926.2467854244524,1.4466071090773946,1.5101822931992805,0.0,2.6368653791901284,2.3111668059561072,2.8495087562421313,1.7011573375021525e-06,3.4811695235492066,8.262750370536175e-06,3.0991955131766,0.3718049518349987,2.5740096776283514,7.044852341535342,47.19734206057231,13.161578954163822,1.054702033858895,6.080031052101087,48.19465373050682,1.947713293821668,12.274170789229212
9.08,50.0,0.0,0.0,138.47209678641084,10.097520504380569,1.430382709208419,44.0011265739008,5.998873426099107,277.06448258920256,14.0156778432672,8.447272750514742,0.47256681701745834,41.925339346880925,6.289042497561489,1.7856181555576343,96.19422241944686,3.8057775805513137,98.14971093339027,1.8502890666095297,286.5646805097917,8.27678154050542,2.8177472820335048,2.34079066766637,11.658304412708457,4.0571398356555175,3.2510863522827007,1.0334693993532924,50.0,0.0,49.396215655864964,0.6037843441346112,0.0,1.0,0.0,1.430382709208419,5.998873426099107,14.488244660284659,8.9198395675322,1.7856181555576343,3.8057775805513137,1.8502890666095297,10.61757220817179,5.158537949699875,5.0906092350088095,4.284555751635994,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.592731728534246,775.6694596953528,2.636870503994276,0.0,0.0,0.0,0.0,8.009353242033862,27.997909826548103,35.75956773021047,0.11419580447271901,0.09338483126724136,0.0,0.0,217.975586091179,994.0373221983265,1250.3664059167513,0.006766561734517984,38.11706899142502,4.125767594607609,1246.9103855974038,3.184613379671307,42.04138705245946,0.17957775330071926,0.44207502424189554,925.8183128363254,0.4521006608056375,925.9923282984561,1.4469054237072265,1.51017233660738,0.0,2.636865451715907,2.3102096610851874,2.849778784195026,1.701311742503254e-06,3.4876626269818116,8.276782607964667e-06,3.1005380225276005,0.37265704194557303,2.5799087066219277,7.0462271626427855,47.18353877498504,13.1604952372479,1.0546049523465146,6.08148213058002,48.182186974261356,1.9476040871632603,12.2734825867197
9.09,50.0,0.0,0.0,138.50373827667704,10.063403587389397,1.4328581359333779,44.0050440515312,5.994955948468707,277.0617520909894,14.010746613746264,8.454717951800164,0.4727833434661165,41.9271929026499,6.287290416863676,1.7855166804864766,96.19359128996784,3.806408710030331,98.1497108832325,1.850289116767293,286.54409627838135,8.290798234999153,2.818965140430102,2.346140346186376,11.658650483698898,4.0560766276084985,3.251865265529515,1.0334076231630578,50.0,0.0,49.39642514433027,0.603574855669304,0.0,1.0,0.0,1.4328581359333779,5.994955948468707,14.48352995721238,8.92750129526628,1.7855166804864766,3.806408710030331,1.850289116767293,10.636938581185529,5.165105486616478,5.089484250771556,4.285272888692573,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.593781188170203,775.7385185580126,2.6368705026467474,0.0,0.0,0.0,0.0,8.000534554164092,28.068308942868587,35.82145339833445,0.11415618320056131,0.0930697027175475,0.0,0.0,217.25844389592885,993.3881804850587,1249.9202617183519,0.006766495232801295,38.13742764142177,4.1243161100485075,1246.4716767905818,3.18742021311071,42.06065008978524,0.1796600344338416,0.44180586529218424,925.5579548855372,0.45207496833237104,925.7343536885908,1.447203377046605,1.5101624283794632,0.0,2.6368655231962372,2.309242225723266,2.850046639582301,1.701456525659544e-06,3.4941483233722628,8.290799304266138e-06,3.1018781058944733,0.37350871800536045,2.5858048691374558,7.0476048691255935,47.16958467228693,13.159364642926153,1.0545034282618293,6.082939165699511,48.16956042181577,1.9474876680794773,12.272748932684474
9.1,50.0,0.0,0.0,138.53528388104968,10.029385605920929,1.435330513029184,44.00895091302899,5.991049086970914,277.05912386342607,14.005756525042951,8.462124119589975,0.472995491942921,41.92907266200533,6.28551455900733,1.7854127789873848,96.19296323704853,3.8070367629496373,98.14971083379776,1.8502891662020393,286.523532493662,8.304799331120869,2.8201807925024145,2.351487382711684,11.659010593932607,4.0550000261728965,3.252647346645362,1.0333420332491052,50.0,0.0,49.39663738068397,0.6033626193156074,0.0,1.0,0.0,1.435330513029184,5.991049086970914,14.478752016985872,8.935119611532896,1.7854127789873848,3.8070367629496373,1.8502891662020393,10.656286713832552,5.171668175214098,5.0883420594220015,4.285989379894467,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.594827467539551,775.8073902752402,2.6368705013186435,0.0,0.0,0.0,0.0,7.991662027980591,28.1386862108051,35.8832628257296,0.11411604221084506,0.09275549164399029,0.0,0.0,216.54325442998763,992.7407979074285,1249.4688968446744,0.0067664312261252,38.15741318839831,4.122847297536665,1246.0277315530561,3.1902123309613004,42.07952364566083,0.17974065191576968,0.44153773915899425,925.2941072617577,0.452048661511816,925.4728781536803,1.447500967185275,1.5101525684510724,0.0,2.6368655936461884,2.3082645577285246,2.8503123270709794,1.701591717799273e-06,3.5006265747641683,8.304800402193578e-06,3.103215761509085,0.3743599734560166,2.5916981197714475,7.0489854365939575,47.15548048524084,13.158187342295738,1.0543974778241096,6.084402126634814,48.1567748108267,1.9473640619189363,12.271969986866374
9.11,50.0,0.0,0.0,138.56673309193403,9.995467062014551,1.4377998460512265,44.01284709441943,5.987152905580476,277.0565976011676,14.000707891484629,8.469491237686993,0.4732032696626573,41.93097849590468,6.283715036569539,1.7853064675258197,96.1923382565647,3.8076617434334743,98.1497107850756,1.850289214924191,286.5029892550396,8.31878477212733,2.821394236642491,2.3568317361875355,11.65938468430904,4.053910093503569,3.2534325791030305,1.0332726430843304,50.0,0.0,49.39685235054477,0.6031476494548081,0.0,1.0,0.0,1.4377998460512265,5.987152905580476,14.473911161147285,8.94269450734965,1.7853064675258197,3.8076617434334743,1.850289214924191,10.675616508314866,5.178225972830027,5.0871827365878985,4.286705222187361,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.595870549806794,775.8760737192634,2.636870500009684,0.0,0.0,0.0,0.0,7.982736554522965,28.209040881180727,35.94499615128066,0.11407538422355236,0.09244220262201316,0.0,0.0,215.83002932048814,992.0951850663073,1249.0123393755207,0.006766369707070849,38.177026199080565,4.1213612496235665,1245.5785778490865,3.1929897271167587,42.09800836194167,0.1798196084881581,0.44127064876483807,925.0267865519457,0.4520217445128623,925.2079182694624,1.4477981922101724,1.5101427567574606,0.0,2.6368656630806138,2.3072767150051967,2.850575851334298,1.7017173499112479e-06,3.507097343471924,8.318785845003747e-06,3.1045509876021096,0.3752108017615686,2.5975884132752918,7.050368840619677,47.14122694684949,13.156963506664361,1.0542871172948027,6.085870982470129,48.14383087943903,1.9472332940717132,12.271145909269508
9.120000000000001,50.0,0.0,0.0,138.59808541077496,9.961648448641297,1.44026614058355,44.01673253274232,5.983267467257584,277.05417299766265,13.995601027647396,8.476819290705485,0.4734066839863155,41.93291027520865,6.281891962236944,1.7851977625544517,96.19171634437359,3.8082836556245794,98.14971073705577,1.85028926294402,286.4824666612764,8.332754501778357,2.8226054712415953,2.362173365700629,11.65977269571518,4.0528068917939954,3.254220946327666,1.0331994661631294,50.0,0.0,49.39707003951327,0.6029299604863142,0.0,1.0,0.0,1.44026614058355,5.983267467257584,14.469007711633711,8.9502259746918,1.7851977625544517,3.8082836556245794,1.85028926294402,10.694927867478986,5.1847788369422245,5.086006357957125,4.287420412490795,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.596910418436256,775.9445677801946,2.636870498719593,0.0,0.0,0.0,0.0,7.973759023035043,28.27937220710618,36.00665351458875,0.11403421196209262,0.09212984014390896,0.0,0.0,215.1187800086753,991.4513523944509,1248.5506174111235,0.006766310668189374,38.19626725306427,4.1198580589336,1245.1242436650616,3.195752395776677,42.116104893490174,0.17989690694821983,0.44100459696375927,924.7560093586598,0.4519942215011617,924.9394906278054,1.4480950502056456,1.5101329932335898,0.0,2.6368657315141526,2.3062787555002298,2.8508372170517116,1.7018334531424039e-06,3.5135605920808737,8.332755576456456e-06,3.105883782403357,0.37606119640856334,2.6034757045562835,7.051755056737765,47.12682479032682,13.15569330754429,1.0541723629767246,6.087345702200532,48.13072936625631,1.9470953899684023,12.270276860153324
9.13,50.0,0.0,0.0,138.6293403480379,9.927930249725268,1.4427294022366177,44.020607166050844,5.979392833949064,277.0518497451735,13.990436248338991,8.48410826406945,0.4736057424198892,41.93486787068709,6.280045448800442,1.7850866805125107,96.19109749631396,3.8089025036842052,98.14971068972814,1.85028931027165,286.46196481049043,8.34670846433608,2.8238144946904984,2.367512230480033,11.660174569027474,4.051690483273799,3.255012431697799,1.033122516000899,50.0,0.0,49.397290433172785,0.6027095668267909,0.0,1.0,0.0,1.4427294022366177,5.979392833949064,14.46404199075888,8.95771400648934,1.7850866805125107,3.8089025036842052,1.85028931027165,10.714220694816113,5.191326725170532,5.084812999274698,4.288134947698698,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.597947057191443,776.0128713660107,2.636870497448098,0.0,0.0,0.0,0.0,7.964730320876556,28.349679444014246,36.068235055915444,0.11399252815313925,0.09181840861901829,0.0,0.0,214.40951775013548,990.8093101566958,1248.0837590706287,0.0067662541020023816,38.21513694271203,4.118337818159024,1244.6647570079776,3.1985003314459184,42.133813908068774,0.17997255014827,0.44073958654147355,924.4817922992793,0.45196609663896264,924.6676118359283,1.4483915392536744,1.510123277814132,0.0,2.636865798961231,2.3052707371999643,2.851096428908882,1.7019400587953783e-06,3.5200162834474527,8.346709540813825e-06,3.1072141441420955,0.37691115090621324,2.6093599486786307,7.053144060448041,47.1122747490694,13.154376916646338,1.0540532312132547,6.088826254733903,48.11747101031131,1.9469503750791741,12.269363000026676
9.14,50.0,0.0,0.0,138.66049742318884,9.894312940165861,1.4451896366450998,44.02447093341024,5.975529066589665,277.049627534796,13.985213868581738,8.491358144010889,0.47380045261316833,41.93685115302502,6.278175609149895,1.7849732378251373,96.19048170820602,3.809518291792142,98.14971064308273,1.850289356917059,286.44148380015497,8.360646604564193,2.8250213053797744,2.3728482898981014,11.660590245113784,4.050560930206275,3.2558070185463737,1.0330418061335385,50.0,0.0,49.397513517090275,0.6024864829093008,0.0,1.0,0.0,1.4451896366450998,5.975529066589665,14.459014321194907,8.965158596624057,1.7849732378251373,3.809518291792142,1.850289356917059,10.733494894462295,5.197869595277876,5.083602736339813,4.288848824679912,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.598980450134389,776.0809834025291,2.636870496194932,0.0,0.0,0.0,0.0,7.955651333435711,28.419961849693934,36.129740916127496,0.11395033552646686,0.0915079123739352,0.0,0.0,213.70225361504356,990.1690684501739,1247.6117924905823,0.006766200001002452,38.23363587304993,4.1168006200549545,1244.2001459039218,3.201233528933961,42.15113608623265,0.180046540995267,0.4404756202155161,924.2041520052288,0.45193737408494655,924.3922985156214,1.4486876574340928,1.510113610433468,0.0,2.63686586543607,2.3042527181268326,2.8513534915976773,1.702037198326091e-06,3.526464380699322,8.360647682839545e-06,3.108542071047376,0.37776065878654225,2.615241100864465,7.054535827216731,47.097577556627954,13.153014505873877,1.053929738387531,6.090312608892846,48.1040565510367,1.9467982749128372,12.268404489641902
