Time,mRNA,Hsp70,HSF,S,Hsp70_HSF,Hsp70_S,HSF_3,HSE,HSF_3_HSE,k_1,l_1,k_2,l_2,k_3,l_3,k_4,k_6,l_6,k_10,l_10,k_8,k_7,l_7,Temperature,V_den,F_T,F_T_Scale,compartment,Hsp70_Substrate_Association,Hsp70_Substrate_Dissociation,Hsp70_S_Association,Hsp70_S_Dissociation,Trimer_Formation,Trimer_Dissociation,Hsp70_Synthesis,Hsp70_S_Substrate_Refolding,Hsp70_Degradation,Hsp70_S_Formation,Hsp70_S_Substrate_Dissociation,HSF_HSE_Association,HSF_HSE_Dissociation,mRNA_Transcription,Protein_Denaturation
44.0,3.179964558296438,0.7695885412523031,1.9112884301131623,0.6312257424324389,56.09028283285409,24.093158867889983,0.7941029190884186,13.461333373410826,6.538696626589154,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.617780383434141,0.2804514141642705,0.20402932129418272,0.12046579433944991,0.16058557403827958,0.0035140119158563474,0.11129875954037534,0.33730422415045974,0.01000465103627994,0.8143294997615176,0.016577631284067525,0.374138944432676,0.2288543819306204,0.2288543819306204,0.8850178724594877
45.0,3.2979820927593617,0.7838489076850477,1.8969277876555017,0.6348621482527762,55.63900093888791,24.633443745314477,0.8058123924635795,13.317828667978038,6.6822013320219416,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6245000052106953,0.2781950046944396,0.209007120604179,0.12316721872657238,0.1569929793460442,0.0036319021908819975,0.11542937324657768,0.3448682124344027,0.01019003579990562,0.812431200242114,0.016822031020608835,0.37560849834772003,0.23387704662076797,0.23387704662076797,0.8850178724594877
46.0,3.4168125812224885,0.7982484426926494,1.8824613433042414,0.6383636819442305,55.19891516845038,25.16635285056776,0.817361252878358,13.177860123463217,6.822169876536759,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6311221710031238,0.2759945758422519,0.21402058229308166,0.1258317642528388,0.15342849886651494,0.003751629746557907,0.11958844034278711,0.3523289399079486,0.010377229755004441,0.8104506027039621,0.017054887101533394,0.3769875291269378,0.2387759456787866,0.2387759456787866,0.8850178724594877
47.0,3.5363088966300618,0.8127908732685549,1.867894082779914,0.6417282356468657,54.76994250902885,25.691989383816892,0.828742022531115,13.041394253134026,6.958635746865952,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6376470503406582,0.2738497125451443,0.2190681582820521,0.12845994691908447,0.1498941124657472,0.0038731652251926267,0.12377081138205218,0.3596878513734365,0.010566281352491214,0.8083906271743851,0.01727636938015534,0.37827830074887836,0.24355225114030835,0.24355225114030835,0.8850178724594877
48.0,3.656327848939256,0.8274769068389688,1.8532242275610618,0.6449537503824037,54.351997143305155,26.210457053386918,0.8399486258456829,12.90839578280108,7.091634217198897,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6440701056305311,0.27175998571652576,0.224147420456662,0.1310522852669346,0.14639011217390138,0.003996469022205961,0.12797147471287396,0.36694639874741686,0.010757199788906593,0.806254061162012,0.01748658744964273,0.3794836254872591,0.24820719760196142,0.24820719760196142,0.8850178724594877
49.0,3.7767367719307456,0.842309745159362,1.838454515984178,0.6480381362967985,53.94499041729074,26.721854798492014,0.8509742450525783,12.778829256144205,7.221200743855772,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6503902250351987,0.2697249520864537,0.22925651172383574,0.1336092739924601,0.14291786020450986,0.0041215074220526515,0.1321857870175761,0.3741059671788882,0.010950026687071705,0.8040434542091041,0.017685689266714006,0.38060591026160906,0.25274202603495205,0.25274202603495205,0.8850178724594877
50.0,3.8974002149986533,0.8572929681551866,1.8235875527444674,0.6509792452587463,53.548824996220176,27.226286359396575,0.8618117445832653,12.652655960904802,7.3473740390951745,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6566064900289261,0.2677441249811009,0.2343935703376234,0.13613143179698287,0.1394786366137859,0.004248244603902526,0.13640900752495289,0.38116800903155207,0.011144808586017426,0.8017609946522382,0.017873826088482748,0.3816472627547726,0.2571580913683311,0.2571580913683311,0.8850178724594877
51.0,4.018194894244258,0.8724298710425265,1.8086252176452187,0.6537750565393327,53.16340448806841,27.723849450121264,0.8724546186354349,12.529837887206629,7.470192112793345,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6627174394656814,0.26581702244034205,0.23955661307232076,0.13861924725060631,0.1360735081970474,0.004376643954952772,0.14063682129854904,0.3881338923016977,0.011341588323552844,0.7994088788252377,0.018051139168447985,0.38261002274063394,0.2614567239477671,0.2614567239477671,0.8850178724594877
52.0,4.139001483539633,0.8877238414567635,1.793568490816087,0.6564241910017206,52.78862927988997,28.214640901643186,0.8828966737777263,12.410335964013063,7.58969403598691,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6687212744448879,0.2639431463994498,0.24474382987370216,0.14107320450821592,0.13270330313539025,0.004506668454418332,0.14486505192388716,0.3950049726230046,0.011540409938937925,0.7969898651902547,0.018217760724316082,0.38349655200819294,0.2656392912595419,0.2656392912595419,0.8850178724594877
53.0,4.259706078369864,0.9031793063192017,1.778419871231196,0.6589248981185656,52.42439502165759,28.69875681708579,0.8931314355992136,12.294109766562128,7.705920233437844,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6746174507700078,0.26212197510828794,0.2499534796076542,0.14349378408542895,0.1293691554477009,0.0046382825251241305,0.14908971274294525,0.4017825954392011,0.011741330982149622,0.7945060004171828,0.018373838185129363,0.38430895668283815,0.26970720817032456,0.26970720817032456,0.8850178724594877
54.0,4.380201822485286,0.9188002176142974,1.7631803054313857,0.6612758182470267,52.07059712364606,29.176290136692543,0.9031530331392313,12.181118876165032,7.81891112383494,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6804043882959122,0.2603529856182303,0.25518375359754514,0.14588145068346273,0.12607181769879786,0.004771448919477197,0.15330706378698503,0.4084680619136956,0.011944402828985866,0.7919596145496575,0.018519501655644584,0.3850495061013298,0.2736618893342229,0.2736618893342229,0.8850178724594877
55.0,4.50038413227543,0.9345911960781507,1.7478512399420831,0.6634756090612571,51.72712594829558,29.64733462940718,0.9129554737575407,12.071321236503413,7.928708763496559,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6860810799797431,0.2586356297414779,0.26043295447732073,0.1482366731470359,0.1228121224353258,0.004906130852064639,0.15751344462964006,0.4150626848117005,0.012149685549015958,0.7893527870512765,0.018654887013475393,0.38572025794230025,0.2775048067223796,0.2775048067223796,0.8850178724594877
56.0,4.620153874506849,0.9505576347324021,1.7324351401065616,0.6655228508170118,51.393868879857735,30.11198256665034,0.9225328038199944,11.964674177141413,8.035355822858559,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6916473686249361,0.2569693443992887,0.2656994873118533,0.1505599128332517,0.11959108021208262,0.005042293449782563,0.16170538560773975,0.42156775593310475,0.012357249251521226,0.7866872650230884,0.01878014042522684,0.3863231545400833,0.2812374538000496,0.2812374538000496,0.8850178724594877
57.0,4.739418048421028,0.9667044318900934,1.71693237614492,0.6674170827967442,51.07071386606889,30.570322863056983,0.9318799088809794,11.861135356285569,8.138894643714403,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6971017776554508,0.2553535693303445,0.2709819217806834,0.1528516143152849,0.1164092273218806,0.00517990151795133,0.165879631694736,0.42798452008279775,0.012567157614571212,0.7839657378912955,0.01889538374620289,0.3868603807264126,0.28486131253000413,0.28486131253000413,0.8850178724594877
58.0,4.858087958721306,0.9830367685598353,1.7013441246121919,0.6691570603828451,50.757544803737105,31.022444565372332,0.9409916040335754,11.760661280149987,8.239368719849985,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.702443208796153,0.25378772401868555,0.2762785176050553,0.15511222282686166,0.11326724386727532,0.005318918737608837,0.17003307855524574,0.4343142239152127,0.01277947799127786,0.7811896978817433,0.019000747365265313,0.3873339232876365,0.2883779051947495,0.2883779051947495,0.8850178724594877
59.0,4.976080762814903,0.9995605046917528,1.685671634735625,0.6707421243206032,50.45424571989458,31.468433408773336,0.9498629912676189,11.663208809477672,8.336821190522302,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7076709317835836,0.25227122859947293,0.28158788124764667,0.1573421670438667,0.11016579495544691,0.005459311802902005,0.17416282669852162,0.44055806772282674,0.012994286560992786,0.7783611229685833,0.019096360411225,0.3877457642642257,0.2917887416682806,0.2917887416682806,0.8850178724594877
60.0,5.093314820875158,1.0162822244614698,1.669916601340019,0.672171620286795,50.16069424437598,31.90837707549096,0.9584891726731881,11.568732821245172,8.4312971787548,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7127847544754883,0.2508034712218799,0.28690874918367243,0.1595418853774548,0.10710560105537544,0.005601049174027613,0.17826601873063055,0.4467172790568735,0.013211668917999107,0.7754816878739125,0.019182358296064673,0.3880976802749355,0.29509540125641803,0.29509540125641803,0.8850178724594877
61.0,5.209715135506524,1.033208125647463,1.6540796344758224,0.6734452277487358,49.876769981641196,32.34235940555411,0.9668659405296789,11.477189179235335,8.522840820764639,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7177835778995302,0.24938384990820597,0.2922398142251701,0.16171179702777058,0.10408714095012521,0.0057440990404604856,0.18234002974272837,0.4527930316777576,0.013431705633417019,0.7725532725521262,0.019258861688504866,0.38839161586464493,0.2982994287267624,0.2982994287267624,0.8850178724594877
62.0,5.325210198104211,1.0503445160329796,1.6381610934773112,0.6745625363016473,49.60235015073659,32.770463748309595,0.9749893244923824,11.388533105896997,8.611496894102975,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.722666078783243,0.24801175075368295,0.29757968550480784,0.163852318741548,0.10111082583039632,0.005888429468484821,0.18638235693364738,0.45878649247633435,0.013654478708428735,0.7695774038566752,0.019325987541968195,0.38862943699571767,0.3014023912936042,0.3014023912936042,0.8850178724594877
63.0,5.439732467994203,1.06769907286339,1.622162752864601,0.6755233738225923,49.33730907636491,33.19277225358362,0.9828554169745596,11.302719393384377,8.697310606615595,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7274323002521647,0.24668654538182455,0.302927385569731,0.1659638612679181,0.0981773061582514,0.006034014450409362,0.1903906363797971,0.4646988115501707,0.01388008794722407,0.7665556260996628,0.019383868373069144,0.38881286438159357,0.30440587123154583,0.30440587123154583,0.8850178724594877
64.0,5.553218194097183,1.0852791439031992,1.6060852931095544,0.6763276712359431,49.081520067740556,33.60936595349705,0.990460811046456,11.219702631329806,8.780327368670166,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7320813662154114,0.2454076003387028,0.30828181273553523,0.16804682976748525,0.09528699955722797,0.0061808271512224545,0.19436263679340143,0.4705311233489587,0.01410862887074159,0.763489373867109,0.01943262301271349,0.38894365187744423,0.3073114579034558,0.3073114579034558,0.8850178724594877
65.0,5.665608008517577,1.1030924425847317,1.5899295217783282,0.6769754744736947,48.83485638802695,34.020323768145616,0.9978024356437789,11.139437772245516,8.860592227754456,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7366124806807328,0.24417428194013474,0.3136419424770011,0.17010161884072808,0.09244032340147885,0.006328842874219921,0.1982962802981152,0.47628453275403865,0.014340201753601511,0.7603800017052035,0.019472370155795397,0.38902353492971103,0.310120727971406,0.310120727971406,0.8850178724594877
66.0,5.776846589868921,1.12114761207994,1.5736967931872587,0.6774671439117276,48.59719091843121,34.42572244947683,1.0048774012422261,11.061880005115027,8.938149994884945,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7410254887642967,0.24298595459215605,0.3190070816768852,0.17212861224738416,0.0896377641914726,0.00647804141830595,0.20218963064541223,0.4819601142926756,0.01457491895703922,0.7572290030737784,0.01950323364788267,0.3890541631337666,0.3128352498209731,0.3128352498209731,0.8850178724594877
67.0,5.886880564068265,1.1394528222889848,1.5573874297056143,0.6778027902740685,48.3683924299511,34.8256401071114,1.0116833209782663,10.986983307530485,9.013046692469487,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.745319190913689,0.2418419621497555,0.3243762069799172,0.174128200535557,0.08687960366549373,0.006628401138270426,0.20604081974238928,0.4875589614995596,0.014812886689756801,0.7540373210521158,0.019525325088336112,0.3890371716033326,0.3154566342364321,0.3154566342364321,0.8850178724594877
68.0,5.995660681666933,1.158017098988749,1.5410022361864435,0.6779829104611139,48.148329986647944,35.22015236034222,1.0182181068842913,10.914702214495733,9.085327785504239,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7494929144151962,0.24074164993323974,0.32974863731717374,0.1761007618017111,0.08416618508936442,0.0067799053750637875,0.20984812385834267,0.4930821330447911,0.015054222286853738,0.7508061326583632,0.01953876007660126,0.38897415991173695,0.3179864724926484,0.3179864724926484,0.8850178724594877
69.0,6.103140910155212,1.1768498441718738,1.524542034784709,0.6780080614807367,47.93687151552207,35.6093337733725,1.0244800205638387,10.844991237332744,9.155038762667228,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7535459635493396,0.23968435757761036,0.3351237462303692,0.1780466688668625,0.08149783012244215,0.006932540127207071,0.21360993185543245,0.49853067282721497,0.015299047974234358,0.7475364625828761,0.01954365342054666,0.3888666896043055,0.320426356693353,0.320426356693353,0.8850178724594877
70.0,6.209278296967467,1.1959608710331058,1.5080076350712348,0.677878899898225,47.73388378424032,35.99325789511332,1.0304676842130476,10.777804857316877,9.222225142683095,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7574776124010345,0.2386694189212016,0.34050098862244277,0.1799662894755666,0.0788748338042693,0.007086294417801696,0.21732474039386138,0.5039056105315864,0.015547491323430375,0.7442292304332027,0.0195401187780908,0.3887162864276811,0.3227778799939084,0.3227778799939084,0.8850178724594877
71.0,6.314032991315787,1.2153603961999129,1.4913998342293788,0.677596193193026,47.539232884617654,36.37199703737284,1.0361800899742961,10.713097696256614,9.286932303743358,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.761287083237031,0.23769616442308827,0.34587990268550406,0.18185998518686422,0.07629746478908479,0.007241160406942325,0.22099115469605257,0.5092079585232198,0.015799685150598868,0.7408852742884736,0.019528268526766555,0.3885244487183711,0.32504263063101757,0.32504263063101757,0.8850178724594877
72.0,6.417368071287447,1.235059065929614,1.4747194445260703,0.6771608059422539,47.352784104972706,36.74562240912027,1.041616597967792,10.650824481134027,9.349205518865947,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7649735602591351,0.23676392052486353,0.35126010883789754,0.18372811204560136,0.07376596967363735,0.00739713362962158,0.22460788249506067,0.5144387137276838,0.01605576785708498,0.7375053373070559,0.019508214192459326,0.3882926446556815,0.3272221931603082,0.3272221931603082,0.8850178724594877
73.0,6.519249432225599,1.2550679771356725,1.457967304854582,0.6765737017239237,47.17440196323324,37.1142041451812,1.046776937335844,10.590940060031759,9.409089939968213,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7685361919341912,0.23587200981616618,0.35664131462645227,0.185571020725906,0.07128057443428577,0.007554213226212641,0.228173730127896,0.5195988580325368,0.016315883702763743,0.734090074546172,0.01948006662817413,0.38802231298416406,0.32931814789888747,0.32931814789888747,0.8850178724594877
