APC,HC,HC3,HC36,HC5,HC53,HC536,HC56,LC,LC_APC,Va,Va3,Va36,Va36_APC,Va3_APC,Va5,Va53,Va536,Va536_APC,Va53_APC,Va56,Va56_APC,Va5_APC,VaA3,VaA36,VaA53,VaA536,VaLCA1,VaLCA1_APC,Va_APC,Time
3.5807401746005244e-10,1.3170266594262764e-12,4.382081820111899e-17,1.931012560037988e-21,7.465954550198096e-16,8.261180054123265e-18,6.190236319101889e-22,3.469149739774145e-20,1.3029876118225e-12,1.483776234505205e-14,1.899904900572287e-07,1.949638886988819e-11,1.1331280335355057e-15,1.1808196729152472e-14,1.3428625517731312e-10,3.416196301610561e-10,4.977967200359408e-12,4.650211728165045e-16,6.800849587265477e-15,5.432743725325296e-11,2.1069653344364807e-14,2.3218688874285034e-13,2.482510665794368e-09,8.58555382734365e-13,4.877463846257807e-17,2.138727263086559e-13,1.97039577302127e-17,1.6438814743414457e-13,9.081084402050758e-13,6.969625711877388e-09,0.4
3.5746728738516915e-10,1.3497033585267457e-12,4.7254377703239866e-17,2.133054823495596e-21,8.068479612768494e-16,9.150326426611364e-18,7.031763674276716e-22,3.845683372294913e-20,1.3353620867136348e-12,1.5204565818051932e-14,1.899710860063867e-07,2.0431086857478727e-11,1.2167702892044119e-15,1.2304097408570541e-14,1.3639696564836628e-10,3.590486748489717e-10,5.363884477669942e-12,5.1408976027329325e-16,7.311543576121241e-15,5.6882665587462245e-11,2.272633336901308e-14,2.434184539002427e-13,2.532886634728554e-09,9.020422060892197e-13,5.247920877565755e-17,2.308887746784161e-13,2.1816178542538512e-17,1.7788509901542188e-13,9.551201771395392e-13,6.915130917427002e-09,0.41000000000000003
3.5696941600116853e-10,1.3823766973693537e-12,5.084991120975996e-17,2.3497779645709346e-21,8.701278825591622e-16,1.0107374507621862e-17,7.96077974591078e-22,4.2513864897575144e-20,1.367728218284466e-12,1.5579609959358226e-14,1.8995141501974315e-07,2.1379723992949187e-11,1.3038381437579e-15,1.2802231415248898e-14,1.3843751895987498e-10,3.768210375832988e-10,5.767559811546705e-12,5.667773060814346e-16,7.844049431434827e-15,5.947199304225064e-11,2.446165173244145e-14,2.548237022972869e-13,2.582346335951102e-09,9.463738438907757e-13,5.63468524303791e-17,2.48735634223305e-13,2.4088686108091845e-17,1.9208395397746378e-13,1.0031059596751625e-12,6.861478409983044e-09,0.42
3.565608492084956e-10,1.41504662891055e-12,5.4609773515939e-17,2.581772259326762e-21,9.364937089485315e-16,1.1135397914842471e-17,8.98363874055375e-22,4.687621758111033e-20,1.4000859834173865e-12,1.5962934776371127e-14,1.899314642988794e-07,2.2341805465780655e-11,1.3943436173250411e-15,1.3302204580487161e-14,1.4040965906183583e-10,3.949302189924706e-10,6.189215052347061e-12,6.232346551056146e-16,8.398512096022125e-15,6.209390899595394e-11,2.6276774246367316e-14,2.6639663473853506e-13,2.6309052985646635e-09,9.915347304715019e-13,6.037910011680456e-17,2.674276438655103e-13,2.652864283370766e-17,2.0700005404670999e-13,1.0520492280332597e-12,6.8086720040798984e-09,0.43
3.5622554834877684e-10,1.447713104200854e-12,5.853623539132929e-17,2.829629817692283e-21,1.0060028223582234e-15,1.2237507513860734e-17,1.0106955066573694e-21,5.155771534314139e-20,1.4324353714864793e-12,1.6354564724152197e-14,1.8991122444620036e-07,2.331684901797523e-11,1.488296022512863e-15,1.3803638405051008e-14,1.4231510103453992e-10,4.1336983256486685e-10,6.629061485576939e-12,6.836135133116377e-16,8.975060152769291e-15,6.474694095828329e-11,2.8172824818153113e-14,2.781313782214505e-13,2.6785789496792555e-09,1.0375096476487297e-12,6.457737734187425e-17,2.8697878553575393e-13,2.9143291771934265e-17,2.2264854454107826e-13,1.1019336093125268e-12,6.756712091184707e-09,0.44
3.5595035704633014e-10,1.4803760729159024e-12,6.263148572704977e-17,3.0939441245290253e-21,1.0787115159146133e-15,1.3416849617623248e-17,1.1337604745489499e-21,5.657237151035958e-20,1.4647763824757913e-12,1.6754511137917874e-14,1.8989068883282389e-07,2.4304384713673755e-11,1.5857020747199443e-15,1.4306169635459076e-14,1.4415552964162295e-10,4.321336035593471e-10,7.087300103967096e-12,7.480663342308273e-16,9.57380637546612e-15,6.742965391797951e-11,3.01508863457563e-14,2.9002218434983986e-13,2.7253825846482102e-09,1.0842837198995404e-12,6.894300802993665e-17,3.074026918630031e-13,3.193995232460934e-17,2.3904437632188173e-13,1.1527429184010242e-12,6.7055963046761e-09,0.45
3.5572451837411267e-10,1.5130354837570891e-12,6.689763363016373e-17,3.375309605004345e-21,1.1546750130650766e-15,1.4676604245771857e-17,1.268272657250624e-21,6.193438221035515e-20,1.4971090255987072e-12,1.7162774033757925e-14,1.8986985311694943e-07,2.5303954703045748e-11,1.686565998781077e-15,1.4809449840946236e-14,1.4593259841601678e-10,4.5121536776717015e-10,7.564121874506528e-12,8.167462105912597e-16,1.0194848263027552e-14,7.01406496566311e-11,3.2212001602466776e-14,3.020634275760616e-13,2.7713313454455355e-09,1.1318424089867258e-12,7.347721800917249e-17,3.2871265372208207e-13,3.4926016103795704e-17,2.562023078021566e-13,1.2044611581407723e-12,6.655320025994144e-09,0.46
3.5553923035050137e-10,1.5456912848191187e-12,7.133671045796022e-17,3.674321212962792e-21,1.2339474862836945e-15,1.6019983442914103e-17,1.4149723047959592e-21,6.765811961277577e-20,1.5294333181374146e-12,1.757934365577289e-14,1.898487148005601e-07,2.631511299101925e-11,1.7908896315310416e-15,1.5313145002430476e-14,1.4764792886497707e-10,4.706090702739246e-10,8.059707998117895e-12,8.8980677076668e-16,1.0838268555845202e-14,7.287856607132564e-11,3.435717410132498e-14,3.1424960344335505e-13,2.8164402010447894e-09,1.1801715085986698e-12,7.818113837516922e-17,3.509216275897937e-13,3.8108942944599304e-17,2.741369069402348e-13,1.2570725193295564e-12,6.6058768503056525e-09,0.47000000000000003
3.5538732151746723e-10,1.5783434238532495e-12,7.59506718254441e-17,3.991574033785049e-21,1.3165820756933364e-15,1.7450229633468853e-17,1.5746261161753281e-21,7.375812529202826e-20,1.5617492841257048e-12,1.8004202075496522e-14,1.898272729065949e-07,2.7337425187023436e-11,1.8986725214285873e-15,1.5816935099527588e-14,1.493031101190378e-10,4.903087638639851e-10,8.574230162843818e-12,9.674020779074198e-16,1.1504135743069433e-14,7.564207646933063e-11,3.6587368938574095e-14,3.2657532669587e-13,2.8607239345630773e-09,1.2292571385092449e-12,8.30558087899511e-17,3.7404224282896475e-13,4.149625701231221e-17,2.9286255315317416e-13,1.3105613802508456e-12,6.557258924759849e-09,0.48
3.552627313787068e-10,1.6109918487000118e-12,8.074139969032698e-17,4.327662850782072e-21,1.4026309080558305e-15,1.89706138843915e-17,1.748027354462799e-21,8.024910328336364e-20,1.5940569528036441e-12,1.8437325189269135e-14,1.8980552746058002e-07,2.8370468270773263e-11,2.009912034500533e-15,1.6320513692763333e-14,1.5089969788173952e-10,5.103086077915951e-10,9.107850808279335e-12,1.0496865216156762e-15,1.2192504595257048e-14,7.842988889930057e-11,3.89035136679413e-14,3.3903532958850305e-13,2.9041971196477165e-09,1.2790857394056681e-12,8.810218095598903e-17,3.980868092033667e-13,4.50955426729574e-17,3.123934392491607e-13,1.3649123070835109e-12,6.509457493504383e-09,0.49
3.551607248121183e-10,1.643636507085361e-12,8.571070408432103e-17,4.683181865701856e-21,1.4921451138021704e-15,2.0584434557581767e-17,1.935995806093805e-21,8.714591443525599e-20,1.6263563577676782e-12,1.887868338170147e-14,1.897834797078559e-07,2.941383029683523e-11,2.124603432132078e-15,1.6823587538034754e-14,1.5243921599392703e-10,5.306028650579228e-10,9.660723336182473e-12,1.1368147405909875e-15,1.2903416587912459e-14,8.12407453708721e-11,4.130649901808116e-14,3.516244595224135e-13,2.946874137336271e-09,1.329644065377141e-12,9.332112133070152e-17,4.230673233540199e-13,4.891444137459721e-17,3.32743573046474e-13,1.4201100512473998e-12,6.462462665398414e-09,0.5
3.550769268230896e-10,1.6762773474399005e-12,9.086032538474582e-17,5.058724182643382e-21,1.5851748470414034e-15,2.2295015366024195e-17,2.1393779802321503e-21,9.4463568781553e-20,1.658647536355039e-12,1.932824298081038e-14,1.8976113114778883e-07,3.0467110238000954e-11,2.242739995200051e-15,1.732587615381895e-14,1.5392315374900915e-10,5.511859027872467e-10,1.0232992418089797e-11,1.2289414996402163e-15,1.3636900489465018e-14,8.40734212503993e-11,4.379717991264877e-14,3.6433767772974016e-13,2.9887691271512874e-09,1.3809191802659492e-12,9.871341499992384e-17,4.4899547684096444e-13,5.296064697785725e-17,3.539267799918233e-13,1.4761395511770755e-12,6.416264431772114e-09,0.51
3.5500828004736673e-10,1.7089143180510902e-12,9.619193561139148e-17,5.45488170980568e-21,1.681769300022241e-15,2.4105704488415055e-17,2.3590468856838432e-21,1.0221722143698081e-19,1.6909305315907197e-12,1.978596347813152e-14,1.8973848449456278e-07,3.1529917693161085e-11,2.3643130731387886e-15,1.7827111482263145e-14,1.553529700199414e-10,5.720521890718572e-10,1.0824794163025722e-11,1.3262216516460628e-15,1.4392972650486944e-14,8.692672437472661e-11,4.637637609137157e-14,3.771700562085084e-13,3.0298960437649984e-09,1.4328984480367232e-12,1.0427976747742132e-16,4.758826613202395e-13,5.724190383508545e-17,3.759567051428732e-13,1.5329859258854104e-12,6.370851648640293e-09,0.52
3.5495171755657827e-10,1.741547368196728e-12,1.0170714088111863e-16,5.872244562823477e-21,1.7819767241330667e-15,2.60198724208814e-17,2.5959023111924434e-21,1.1042216428778518e-19,1.7232053867589327e-12,2.025180411203044e-14,1.8971554235109506e-07,3.260187263725498e-11,2.48931221228307e-15,1.8327037448085565e-14,1.5673008941009932e-10,5.931962918155655e-10,1.1436256404957069e-11,1.4288099923280647e-15,1.5171637655058293e-14,8.979949454630474e-11,4.9044873004939284e-14,3.90116776937973e-13,3.070268590396932e-09,1.485569530243956e-12,1.1002080897642375e-16,5.037399771362078e-13,6.176600159446151e-17,3.988468142561237e-13,1.5906344799346209e-12,6.326213435189782e-09,0.53
3.5490526903480155e-10,1.7741764471697813e-12,1.0740748244951585e-16,6.311401058186067e-21,1.8858444425583665e-15,2.804091133297103e-17,2.850870511783405e-21,1.1909382270345707e-19,1.7554721468860459e-12,2.0725721422659014e-14,1.896923083191149e-07,3.3682605119206166e-11,2.6177251855464046e-15,1.8825409672946526e-14,1.580559068612005e-10,6.146128750158686e-10,1.2067498826892421e-11,1.5368612400207534e-15,1.5972888538163927e-14,9.269060270220824e-11,5.180342229449235e-14,4.0317312889390363e-13,3.1099002837128773e-09,1.5389203765260514e-12,1.15937095704407e-16,5.325782376922053e-13,6.654077390333989e-17,4.226103952282364e-13,1.6490706968596399e-12,6.282337998667105e-09,0.54
3.5486697729294595e-10,1.8068015051994392e-12,1.1329443911236575e-16,6.7729371465587814e-21,1.9934188711306323e-15,3.017223299338114e-17,3.1249044584360243e-21,1.2824774747120804e-19,1.7877308588948145e-12,2.1207670039937155e-14,1.8966878591436486e-07,3.4771755133536586e-11,2.749538128689231e-15,1.9321995016294557e-14,1.5933178454834434e-10,6.362966998561995e-10,1.2718633299593375e-11,1.650529904181066e-15,1.6796707410492037e-14,9.559895028729283e-11,5.4652742920750735e-14,4.16334506715842e-13,3.1488043980250143e-09,1.5929392210888738e-12,1.2202911400403677e-16,5.624079779018437e-13,7.15740934030482e-17,4.472605612798629e-13,1.7082802409182752e-12,6.239213777564602e-09,0.55
3.548355028870611e-10,1.83942249291255e-12,1.193694282907361e-16,7.257436364143689e-21,2.104745530769797e-15,3.2417268031687644e-17,3.418983569296311e-21,1.378996112104866e-19,1.819981571707001e-12,2.1697602055157806e-14,1.8964497917440142e-07,3.5868972358185086e-11,2.884735574682602e-15,1.9816571317482675e-14,1.605590546545348e-10,6.582426216599809e-10,1.3389764007587957e-11,1.7699702564149875e-15,1.764306569734673e-14,9.85234685829004e-11,5.759352163375391e-14,4.2959640841616126e-13,3.186994002655429e-09,1.6476145754379086e-12,1.2829728179437862e-16,5.932394586312114e-13,7.687387018764961e-17,4.728102521090245e-13,1.7682489531120924e-12,6.196828797485541e-09,0.56
3.5480964019251537e-10,1.872039361734686e-12,1.2563380817777071e-16,7.76547938287323e-21,2.219869067059758e-15,3.477946415971895e-17,3.734113841863057e-21,1.4806520129205084e-19,1.852224334763293e-12,2.2195468922069224e-14,1.8962089217592756e-07,3.6973915911327584e-11,3.0233005633419855e-15,2.0308926961356823e-14,1.617390184722631e-10,6.804455886009108e-10,1.4080987722180397e-11,1.895336218950075e-15,1.851192468543279e-14,1.0146311800306566e-10,6.062641387558902e-14,4.4295443357585213e-13,3.224481940372559e-09,1.702935222861295e-12,1.347419521462295e-16,6.25082674393645e-13,8.244804755884294e-17,4.992722359619916e-13,1.828962851292669e-12,6.1551711782350115e-09,0.5700000000000001
3.547884246510293e-10,1.9046520637833577e-12,1.320888789643905e-16,8.297643889510271e-21,2.3388332632848783e-15,3.726228526208519e-17,4.0713276601593155e-21,1.5876041569951499e-19,1.8844591999802565e-12,2.2701219406483826e-14,1.8959652914271813e-07,3.808625420959374e-11,3.1652146945257443e-15,2.0798860617036872e-14,1.628729473038444e-10,7.029006409821528e-10,1.479239397936494e-11,2.026781325594429e-15,1.9403235803283718e-14,1.0441688750849777e-10,6.375204443994008e-14,4.564042814859006e-13,3.2612808359258912e-09,1.7588902130866596e-12,1.4136341504451707e-16,6.579473581550212e-13,8.830460003263802e-17,5.266591119459281e-13,1.8904081273108457e-12,6.114229017774529e-09,0.58
3.547711272430891e-10,1.9372605518568348e-12,1.387358844436211e-16,8.85450433640734e-21,2.4616810563603543e-15,3.986921015459216e-17,4.431683731410959e-21,1.7000125777767607e-19,1.9166862189614525e-12,2.3214802380271772e-14,1.8957189444325593e-07,3.920566467163288e-11,3.3104581947199056e-15,2.1286180905895485e-14,1.6396208320064443e-10,7.256029081980782e-10,1.552406525401008e-11,2.164458648885109e-15,2.0316941012414412e-14,1.0738379397212372e-10,6.697100805057173e-14,4.699417493119599e-13,3.2974031012529722e-09,1.8154688562880262e-12,1.4816189987078683e-16,6.918429873078424e-13,9.445153047038731e-17,5.549833108326527e-13,1.9525711461935728e-12,6.0739903923810956e-09,0.59
3.5475717375788057e-10,1.9698647794889737e-12,1.4557601350858676e-16,9.436631722964315e-21,2.588454551794147e-15,4.26037314170479e-17,4.816266989801006e-21,1.8180383122198823e-19,1.948905444129753e-12,2.3736165759157583e-14,1.8954699251069776e-07,4.0331833554184e-11,3.459009987551738e-15,2.1770706089656482e-14,1.6500763927636383e-10,7.485476079881473e-10,1.6276077168666603e-11,2.308520739933837e-15,2.125297316614687e-14,1.1036288156004324e-10,7.028387010462067e-14,4.835627302585339e-13,3.332860934266217e-09,1.8726607177552907e-12,1.5513757770199766e-16,7.267787893274427e-13,1.0089686741739704e-16,5.842570973976843e-13,2.015438444130183e-12,6.0344434389333875e-09,0.6
3.547458155527218e-10,2.0024647012125565e-12,1.5261040270103827e-16,1.0044593021269843e-20,2.719195046240171e-15,4.546935323252634e-17,5.226188836207685e-21,1.9418433162768883e-19,1.9811169290442316e-12,2.4265256472102672e-14,1.895218275147144e-07,4.1464455676872206e-11,3.610847832077477e-15,2.225226351830115e-14,1.6601079950272572e-10,7.71730045283533e-10,1.704849883606042e-11,2.459119490919588e-15,2.221125667232076e-14,1.1335322079976102e-10,7.369116780652961e-14,4.972632110685963e-13,3.367666305931915e-09,1.930455610187441e-12,1.6229056567501242e-16,7.627637509386873e-13,1.0764865992791929e-16,6.144925732762737e-13,2.0789967270754705e-12,5.99557669824491e-09,0.61
3.547364057412205e-10,2.0350602723108655e-12,1.5984013674069259e-16,1.0678951289670303e-20,2.8539430356060623e-15,4.8469591155019595e-17,5.662586730702445e-21,2.0715904472701197e-19,2.013320727383008e-12,2.4802021238434702e-14,1.8949640364002603e-07,4.260323425963836e-11,3.765948322386449e-15,2.2730689538039132e-14,1.6697272005828763e-10,7.951456099761075e-10,1.784139290699453e-11,2.6164061423533142e-15,2.3191707574179527e-14,1.163539082447029e-10,7.719341039122996e-14,5.110392707842858e-13,3.401830978542574e-09,1.988843589972633e-12,1.696209273662915e-16,7.998066205292988e-13,1.1471497725851995e-16,6.4570167756653e-13,2.1432328688400385e-12,5.957378819552521e-09,0.62
3.5472935706200513e-10,2.0676514479911753e-12,1.672662470421085e-16,1.1340266467909427e-20,2.9927382086859326e-15,5.160797379110262e-17,6.126623143665341e-21,2.2074435126803916e-19,2.045516890890136e-12,2.5346407788297003e-14,1.8947072604796933e-07,4.3747880865946944e-11,3.924286749822878e-15,2.3205829848473912e-14,1.6789453251401557e-10,8.187897735293051e-10,1.8654815326614597e-11,2.7805314341048523e-15,2.4194233054366205e-14,1.1936406670328596e-10,8.079107844646132e-14,5.248870806493062e-13,3.4353665593553983e-09,2.047814957037301e-12,1.771286692204595e-16,8.379159038761788e-13,1.2210391340120188e-16,6.778961852026362e-13,2.208133908293474e-12,5.919837545474534e-09,0.63
3.5472369140474866e-10,2.100238185446199e-12,1.7488972062874124e-16,1.2029092643118613e-20,3.1356195154132033e-15,5.4888034575598946e-17,6.619487827304197e-21,2.3495669752370694e-19,2.077705473731853e-12,2.5898362636745277e-14,1.8944479842252266e-07,4.489811480703916e-11,4.085837678023982e-15,2.3677537522964238e-14,1.6877733793198382e-10,8.426580917722301e-10,1.9488816607875952e-11,2.9516450135009835e-15,2.5218733924197576e-14,1.2238284249997763e-10,8.448462793120056e-14,5.388028979137538e-13,3.468284377397441e-09,2.1073602356547177e-12,1.848137574304358e-16,8.770998944975394e-13,1.2982356658375633e-16,7.110877171110296e-13,2.273687050365248e-12,5.882942294623044e-09,0.64
3.547186273828282e-10,2.1328204424941393e-12,1.8271149671300447e-16,1.274597950273794e-20,3.282625146600448e-15,5.831331529936254e-17,7.142396147925617e-21,2.4981260657575822e-19,2.1098865292009672e-12,2.6457832999273393e-14,1.8941862456292811e-07,4.60536631851926e-11,4.250574672216659e-15,2.4145673801834354e-14,1.6962221172519133e-10,8.667462003495086e-10,2.0343441304699058e-11,3.1298957247561223e-15,2.6265103571332406e-14,1.2540940625961047e-10,8.827448862125399e-14,5.527830668815308e-13,3.50059556977497e-09,2.1674701778686494e-12,1.9267611055446274e-16,9.173666629254524e-13,1.3788204846737432e-16,7.452877363766087e-13,2.339879662576519e-12,5.846682481878985e-09,0.65
3.547147605044095e-10,2.165398176572068e-12,1.9073246337638312e-16,1.3491473722337625e-20,3.4337925139937603e-15,6.188736951438648e-17,7.696587496201804e-21,2.653286892541644e-19,2.142060114180015e-12,2.702476130219859e-14,1.8939220956293015e-07,4.721426122620909e-11,4.418470063548624e-15,2.4610108865152134e-14,1.704302067873896e-10,8.91049815713913e-10,2.1218727618874802e-11,3.3154319046849668e-15,2.7333226923733895e-14,1.284429536762533e-10,9.216106310649336e-14,5.668240199336332e-13,3.5323111407232548e-09,2.2281357685751176e-12,2.0071559238866125e-16,9.587240461922123e-13,1.4628749298761143e-16,7.805075488012842e-13,2.4066992690514254e-12,5.811046275184917e-09,0.66
