Time,S_a,I_a,S_h,I_h,R_h,r_a,K_a,beta_a,mu_a,delta_a,pi_h,beta_h,mu_h,gamma,delta_h,M_a,m_a,compartment,Avian_population,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11
3.59,98245.16270190354,1004.460931111711,999945.7471573347,10.790748764654323,2.428658414065238,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.98538592283205,1.9736685520955113,0.34398769046851657,0.40178437244468446,30.0,6.026438617505113,39.09787871385179,0.00042191827669798405,3.717412949423414,1.0790748764654323,9.496054398995081e-05
3.6,98240.4034603086,1004.47320967359,999945.5959138272,10.803017128180313,2.439454349829772,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.91566990287845,1.973597067668093,0.3439918953848176,0.401789283869436,30.0,6.026511373359195,39.09787280023065,0.00042239796971185023,3.7216394006581175,1.0803017128180314,9.538266507834408e-05
3.61,98235.64491651491,1004.4854874295148,999945.4446696512,10.815231801000966,2.4502625228674706,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.8459686337856,1.9735255933383644,0.34399610002511166,0.40179419497180596,30.0,6.026584124351506,39.09786688658336,0.0004228755634191378,3.7258473554448326,1.0815231801000966,9.580526464411811e-05
3.62,98230.88707037488,1004.4977643795925,999945.2934248069,10.827393021204518,2.461082879604178,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.77628211139995,1.9734541291043155,0.34400030438943524,0.401799105751837,30.0,6.026656870482684,39.09786097290995,0.0004233510671290967,3.730036895804956,1.0827393021204519,9.622834059252337e-05
3.63,98226.12992174093,1004.5100405239298,999945.1421792945,10.839501025824122,2.471915366703102,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.70661033156813,1.9733826749639354,0.344004508477825,0.4018040162095719,30.0,6.026729611753379,39.09785505921042,0.0004238244901097232,3.73420810339641,1.0839501025824123,9.66518908380913e-05
3.64,98221.3734704656,1004.5223158626337,999944.9909331136,10.851556050842488,2.482759931063775,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.63695329014024,1.9733112309152152,0.34400871229031754,0.4018089263450535,30.0,6.02680234816423,39.097849145484744,0.0004242958415879413,3.738361059515237,1.0851556050842488,9.707591330459362e-05
3.65,98216.61771640136,1004.534590395811,999944.8396862646,10.863558331196502,2.493616519821008,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.56731098296586,1.9732397969561442,0.34401291582694943,0.40181383615832444,30.0,6.0268750797158805,39.09784323173295,0.00042476513074978325,3.742495845097195,1.0863558331196503,9.750040592500141e-05
3.66,98211.86265940085,1004.5468641235688,999944.6884387473,10.87550810078184,2.50448508034386,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.4976834058973,1.973168373084715,0.34401711908775734,0.40181874564942754,30.0,6.026947806408975,39.09783731795502,0.00042523236674056993,3.7466125407193434,1.087550810078184,9.792536664144493e-05
3.67,98207.10829931668,1004.5591370460136,999944.537190562,10.887405592457558,2.5153655602345983,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.4280705547881,1.9730969592989192,0.3440213220727778,0.40182365481840543,30.0,6.027020528244159,39.09783140415097,0.00042569755866509053,3.7507112266016285,1.0887405592457557,9.83507934051728e-05
3.68,98202.35463600147,1004.5714091632525,999944.3859417087,10.899251038050682,2.5262579073276727,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.35847242549266,1.9730255555967493,0.34402552478204745,0.401828563665301,30.0,6.027093245222073,39.09782549032081,0.0004261607155877817,3.75479198260846,1.0899251038050684,9.877668417651201e-05
3.69,98197.60166930796,1004.5836804753922,999944.2346921874,10.911044668360764,2.5371620696886863,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.2888890138675,1.9729541619761979,0.3440297272156028,0.40183347219015686,30.0,6.027165957343362,39.09781957646453,0.0004266218465329059,3.758854888250283,1.0911044668360765,9.920303692482764e-05
3.7,98192.84939908888,1004.5959509825394,999944.083441998,10.92278671316443,2.5480779956133714,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.2193203157705,1.9728827784352592,0.34403392937348043,0.4018383803930158,30.0,6.027238664608666,39.097813662582126,0.0004270809604847292,3.7629000226851455,1.092278671316443,9.962984962848283e-05
3.71,98188.09782519701,1004.608220684801,999943.9321911408,10.93447740121992,2.559005633626571,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.1497663270607,1.9728114049719272,0.344038131255717,0.40184328827392046,30.0,6.027311367018632,39.09780774867361,0.0004275380663876989,3.766927464720262,1.0934477401219922,0.00010005712027479894
3.72,98183.34694748519,1004.6204895822839,999943.7809396158,10.946116960271619,2.5699449324812207,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.08022704359894,1.9727400415841962,0.3440423328623489,0.4018481958329136,30.0,6.0273840645739005,39.09780183473898,0.0004279931731466203,3.7709372928135725,1.094611696027162,0.00010048484686001573
3.73,98178.59676580627,1004.6327576750945,999943.6296874229,10.957705617054533,2.580895841157335,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-473.0107024612472,1.9726686882700615,0.34404653419341286,0.4018531030700378,30.0,6.027456757275115,39.09779592077824,0.00042844628962683225,3.774929585075286,1.0957705617054534,0.0001009130273892518
3.74,98173.84728001317,1004.6450249633396,999943.4784345622,10.969243597298812,2.5918583088609983,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-472.9411925758691,1.9725973450275185,0.34405073524894525,0.40185800998533583,30.0,6.027529445122916,39.097790006791385,0.00042889742465438357,3.7789044192694403,1.0969243597298812,0.00010134165987646504
3.75,98169.09848995884,1004.657291447126,999943.3271810339,10.980731125734204,2.6028322850233563,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-472.87169738332966,1.972526011854564,0.3440549360289828,0.4018629165788504,30.0,6.027602128117949,39.097784092778426,0.0004293465870162074,3.782861872815433,1.0980731125734204,0.00010177074234441323
3.76,98164.35039549627,1004.66955712656,999943.1759268378,10.992168426094521,2.613817719299614,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-472.80221687949546,1.972454688749194,0.34405913653356174,0.401867822850624,30.0,6.027674806260852,39.09777817873936,0.0004297937854602958,3.786802022789562,1.0992168426094522,0.00010220027282461491
3.77,98159.6029964785,1004.6818220017487,999943.0246719741,11.003555721122094,2.6248145615680354,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-472.7327510602346,1.9723833757094065,0.3440633367627189,0.4018727288006995,30.0,6.027747479552271,39.09777226467419,0.00043023902869587387,3.790724945926561,1.1003555721122094,0.00010263024935731019
3.78,98154.85629275857,1004.6940860727985,999942.873416443,11.01489323257219,2.635822761928945,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-472.6632999214159,1.9723120727331989,0.3440675367164906,0.40187763442911945,30.0,6.0278201479928475,39.09776635058292,0.00043068232539357265,3.7946307186211192,1.101489323257219,0.00010306066999142175
3.79,98150.11028418965,1004.706349339816,999942.7221602442,11.026181181217432,2.6468422707037367,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-472.5938634589109,1.9722407798185704,0.3440717363949134,0.4018825397359264,30.0,6.0278928115832215,39.09776043646555,0.00043112368418560156,3.798519416929405,1.1026181181217432,0.0001034915327845161
3.8,98145.36497062487,1004.7186118029077,999942.570903378,11.037419786852206,2.657873038433881,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-472.5244416685916,1.9721694969635188,0.34407593579802376,0.4018874447211631,30.0,6.027965470324036,39.09775452232208,0.0004315631136659213,3.802391116570585,1.1037419786852207,0.00010392283580276475
3.81,98140.62035191742,1004.7308734621804,999942.4196458444,11.048609268297046,2.668915015879943,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-472.4550345463316,1.9720982241660445,0.3440801349258583,0.40189234938487217,30.0,6.028038124215932,39.097748608152514,0.0004320006223904145,3.806245892928332,1.1048609268297047,0.00010435457712090576
3.82,98135.87642792054,1004.7431343177403,999942.2683876434,11.05974984340299,2.6799681540205915,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-472.38564208800625,1.9720269614241466,0.3440843337784534,0.40189725372709617,30.0,6.028110773259551,39.09774269395686,0.00043243621887705696,3.81008382105233,1.105974984340299,0.00010478675482220513
3.83,98131.13319848753,1004.7553943696943,999942.117128775,11.070841729055962,2.6910324040516285,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-472.3162642894925,1.9719557087358266,0.3440885323558455,0.40190215774787774,30.0,6.028183417455536,39.0977367797351,0.00043286991160608815,3.8139049756597787,1.1070841729055962,0.00010521936699841867
3.84,98126.3906634717,1004.7676536181485,999941.9658692395,11.081885141181091,2.7021077173850014,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-472.2469011466681,1.971884466099085,0.34409273065807117,0.4019070614472594,30.0,6.028256056804527,39.097730865487264,0.0004333017090201807,3.8177094311368855,1.1081885141181091,0.00010565241174975357
3.85,98121.64882272639,1004.7799120632096,999941.8146090367,11.09288029474705,2.713194045647842,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-472.1775526554124,1.9718132335119234,0.3440969286851668,0.40191196482528385,30.0,6.0283286913071645,39.09772495121334,0.0004337316195246097,3.8214972615403586,1.1092880294747052,0.00010608588718483063
3.86,98116.90767610505,1004.7921697049841,999941.6633481667,11.103827403770364,2.724291340681485,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-472.10821881160695,1.971742010972344,0.34410112643716884,0.40191686788199366,30.0,6.028401320964091,39.09771903691332,0.00043415965148742124,3.82526854059889,1.1103827403770363,0.00010651979142064606
3.87,98112.1672234611,1004.8044265435782,999941.5120866295,11.1147266813197,2.7353995545405088,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-472.038899611134,1.9716707984783497,0.3441053239141138,0.4019217706174313,30.0,6.0284739457759455,39.097713122587216,0.0004345858132396003,3.8290233417146364,1.11147266813197,0.00010695412258253389
3.88,98107.42746464803,1004.8166825790985,999941.3608244252,11.125578339520166,2.746518639491769,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.9695950498774,1.9715995960279435,0.34410952111603804,0.4019266730316394,30.0,6.02854656574337,39.09770720823503,0.0004350101130752385,3.832761737964697,1.1125578339520166,0.00010738887880412816
3.89,98102.68839951936,1004.8289378116513,999941.209561554,11.136382589557556,2.757648548013442,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.9003051237223,1.9715284036191292,0.3441137180429781,0.40193157512466055,30.0,6.028619180867004,39.097701293856765,0.0004354325592517005,3.8364838021025776,1.1136382589557556,0.00010782405822732558
3.9,98097.95002792867,1004.8411922413429,999941.0582980157,11.147139641682617,2.7687892327940617,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.83102982855576,1.9714572212499109,0.3441179146949703,0.40193647689653716,30.0,6.02869179114749,39.09769537945242,0.00043585315998979034,3.8401896065596612,1.1147139641682617,0.00010825965900224781
3.91,98093.21234972958,1004.8534458682799,999940.9070338106,11.157849705215286,2.779940646731575,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.76176916026617,1.9713860489182937,0.34412211107205115,0.401941378347312,30.0,6.028764396585467,39.097689465022,0.0004362719234739177,3.843879223446666,1.1157849705215286,0.00010869567928720459
3.92,98088.47536477572,1004.8656986925683,999940.7557689386,11.168512988548901,2.791102742932383,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.6925231147427,1.9713148866222827,0.34412630717425696,0.4019462794770274,30.0,6.028836997181576,39.0976835505655,0.00043668885785226206,3.8475527245550962,1.1168512988548902,0.00010913211724865619
3.93,98083.7390729208,1004.8779507143147,999940.6045033997,11.17912969915442,2.802275474710403,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.623291687877,1.971243734359884,0.34413050300162423,0.4019511802857259,30.0,6.028909592936455,39.09767763608293,0.0004371039712369378,3.851210181358697,1.117912969915442,0.00010956897106117676
3.94,98079.00347401852,1004.8902019336252,999940.453237194,11.189700043584603,2.8134587955861172,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.5540748755611,1.971172592129104,0.3441346985541893,0.40195608077345013,30.0,6.028982183850748,39.09767172157429,0.000437517271704158,3.854851665014895,1.1189700043584603,0.00011000623890741718
3.95,98074.26856792271,1004.9024523506062,999940.3019703217,11.200224227387274,2.8246526593060968,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.48487267368984,1.97110145992795,0.3441388938319886,0.40196098094024246,30.0,6.029054769925092,39.09766580703958,0.00043792876729084243,3.8584772463349157,1.1200224227387274,0.00011044391897886838
3.96,98069.53435448713,1004.9147019653637,999940.1507027824,11.210702454881664,2.8358570198933104,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.41568507815754,1.9710303377544287,0.34414308883505845,0.40196588078614554,30.0,6.029127351160125,39.097659892478795,0.0004383384659858731,3.862086995706733,1.1210702454881665,0.00011088200947782845
3.97,98064.80083356568,1004.9269507780042,999939.9994345768,11.221134929802952,2.847071831502124,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.34651208486196,1.970959225606549,0.3441472835634353,0.4019707803112017,30.0,6.029199927556491,39.09765397789196,0.0004387463757552954,3.865680983317117,1.1221134929802952,0.00011132050861173306
3.98,98060.06800501223,1004.9391987886338,999939.8481657045,11.231521855026648,2.8582970484803063,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.2773536897013,1.970888123482319,0.3441514780171555,0.40197567951545354,30.0,6.029272499114827,39.097648063279046,0.0004391525045315419,3.86925927905668,1.1231521855026647,0.00011175941459557998
3.99,98055.33586868073,1004.9514459973585,999939.6968961655,11.241863432528962,2.869532625377945,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.208209888575,1.9708170313797473,0.34415567219625537,0.4019805783989434,30.0,6.029345065835771,39.09764214864007,0.00043955686021188243,3.8728219525062273,1.1241863432528962,0.00011219872565227766
4.0,98050.60442442517,1004.9636924042849,999939.5456259602,11.252159863390869,2.8807785169465303,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.13908067738464,1.9707459492968444,0.34415986610077137,0.401985476961714,30.0,6.029417627719967,39.097636233975045,0.000439959450658583,3.876369072938154,1.125215986339087,0.00011263844001260934
4.01,98045.87367209955,1004.9759380095186,999939.3943550884,11.262411347802148,2.8920346781380504,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.0699660520326,1.97067487723162,0.3441640597307397,0.4019903752038074,30.0,6.029490184768049,39.09763031928396,0.000440360283699064,3.8799007093178397,1.1262411347802148,0.00011307855591519778
4.02,98041.14361155794,1004.9881828131661,999939.2430835501,11.272618085065425,2.9033010641040775,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-471.0008660084232,1.9706038151820853,0.34416825308619686,0.40199527312526645,30.0,6.029562736980659,39.097624404566815,0.0004407593671260581,3.8834169303050383,1.1272618085065425,0.00011351907160646943
4.03,98036.41424265446,1005.0004268153334,999939.0918113455,11.282780273600176,2.914577630194872,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-470.9317805424619,1.9705327631462513,0.34417244616717907,0.40200017072613337,30.0,6.029635284358434,39.09761848982361,0.0004411567086977669,3.8869178042552606,1.1282780273600177,0.00011395998534061949
4.04,98031.68556524321,1005.0126700161265,999938.9405384746,11.292898110946743,2.9258643319584703,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-470.86270965005536,1.9704617211221291,0.3441766389737227,0.40200506800645064,30.0,6.029707826902015,39.097612575054356,0.0004415523161380177,3.8904033992211526,1.1292898110946743,0.00011440129537957619
4.05,98026.95757917843,1005.0249124156517,999938.7892649375,11.302971793770311,2.9371611251398027,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-470.7936533271126,1.9703906891077319,0.3441808315058641,0.4020099649662607,30.0,6.029780364612039,39.09760666025906,0.0004419461971364192,3.893873782953872,1.1302971793770311,0.00011484299999296629
4.06,98022.23028431431,1005.0371540140146,999938.6379907342,11.313001517864878,2.948467965679789,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-470.7246115695431,1.9703196671010723,0.34418502376363946,0.40201486160560584,30.0,6.029852897489145,39.09760074543771,0.00044233835934851673,3.89732902290445,1.1313001517864878,0.00011528509745807975
4.07,98017.50368050512,1005.0493948113215,999938.4867158646,11.32298747815722,2.959784809714454,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-470.65558437325797,1.970248655100163,0.34418921574708516,0.4020197579245286,30.0,6.029925425533969,39.09759483059031,0.0004427288103959473,3.900769186225162,1.132298747815722,0.00011572758605983517
4.08,98012.77776760518,1005.0616348076785,999938.335440329,11.33292986871082,2.9711116135740374,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-470.58657173417004,1.9701776531030188,0.34419340745623755,0.4020246539230714,30.0,6.029997948747155,39.09758891571687,0.0004431175578665931,3.9041943397708776,1.1332929868710822,0.00011617046409074487
