Time,FA,HETE,PGH2,PGE2,PGF2a,PGD2,PGJ2,dPGJ2,AA,LPS,DG,GPCho,dPGD2,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,DNA,DGperDNA,onepmol,t0,t1,t2,t3,t4,t5,t6,timevalue,zero,LPSactivity,LPSslope,LPSint,LPSslopezero,LPSslope1,LPSslope3,LPSintzero,LPSint1,LPSint3,DGactivity,DGint,DGslope,DGslopezero,DGslope1,DGslope2,DGslope3,DGslope4,DGslope5,DGslope6,DGintzero,DGint1,DGint2,DGint3,DGint4,DGint5,DGint6,GPChoratio,GPChoint,GPChoslope,GPChoslopezero,GPChoslope1,GPChoslope2,GPChoslope3,GPChoslope4,GPChoslope5,GPChoslope6,GPChointzero,GPChoint1,GPChoint2,GPChoint3,GPChoint4,GPChoint5,GPChoint6,c1,r2,r3,r7,r5,r11,r10,r8,r4,r9,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r1,r6,r12
4.29,1.0,4.969454779315762,9.08482767134235,8.75192963252705,2.616998566588982,114.24813499459317,12.11241307622833,0.47758581983966625,219.81693098489868,0.5,-4.5117657439315135e-15,0.749838034191111,6.670350000039058,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.29,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.9617040000000001,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7556893341456461,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.61704e-16,5.666446047749609e-16,5.449443829904991e-16,24.399679339323754,5.073571723101625,1.5387185168942907,2.198169309848987e-13,0.9292880437320474,1.8533048449538392,8.75192963252705e-15,0.5541744879518833,2.6169985665889824e-15,28.308323023902762,6.169399289708031,3.313195914843202,0.0933849000005468,0.41182204459176325,0.05539995510140129,0.0,0.0,0.0
4.3,1.0,4.97553254252707,9.07243099596272,8.770449953355037,2.6225365056600958,114.43611977211098,12.17002986558118,0.4811577605575757,219.50700424341082,0.5,-4.5213876639205475e-15,0.749838034191111,6.702573140961616,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.3,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.96268,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7558631293216883,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.6268e-16,5.667749230081163e-16,5.456228828814534e-16,24.3652774710186,5.071560068281122,1.5365490297038757,2.1950700424341085e-13,0.930424585452562,1.8507759231763945,8.770449953355038e-15,0.5534182907537258,2.622536505660096e-15,28.269694983419836,6.179550467693993,3.3186474733912186,0.09383602397346262,0.41378101542976015,0.05581430022467879,0.0,0.0,0.0
4.3100000000000005,1.0,4.981577287716639,9.060089327724356,8.78894499545986,2.628066885897322,114.62356260348243,12.227728433444016,0.4847451508733215,219.19746313403314,0.5,-4.531019343912062e-15,0.749838034191111,6.734846212664408,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.3100000000000005,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.9636560000000001,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7560369244977304,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.63656e-16,5.669052412412716e-16,5.463016371535989e-16,24.33091840787768,5.069542812813356,1.534382241938232,2.1919746313403317e-13,0.9315549528030115,1.8482582228557685,8.78894499545986e-15,0.5526654489911856,2.6280668858973225e-15,28.231238345189094,6.189672380588051,3.3240833155009906,0.09428784697730172,0.4157427667370966,0.0562304375013053,0.0,0.0,0.0
4.32,1.0,4.987589106589167,9.047800226828915,8.807414928691324,2.633589758089084,114.81046656429922,12.285508437168305,0.48834800267853096,218.88830725418052,0.5,-4.540660783910282e-15,0.749838034191111,6.767169039651718,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.32,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.9646320000000002,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7562107196737725,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.646320000000003e-16,5.670355594744269e-16,5.469806458069355e-16,24.29660210521404,5.067519974477152,1.5322181507792636,2.1888830725418052e-13,0.9326791629321741,1.8457512462730985,8.807414928691325e-15,0.5519158138365639,2.633589758089084e-15,28.1929455067989,6.199765194472158,3.3295035303646774,0.09474036655512406,0.4177072868637224,0.056648368310709594,0.0,0.0,0.0
4.33,1.0,4.993568088090848,9.035562088475967,8.825859872291163,2.639105157890997,114.99683392866707,12.34336955420395,0.49196632614631597,218.57953620542213,0.5,-4.550311983911799e-15,0.749838034191111,6.799541456709645,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.33,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.965608,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7563845148498147,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.65608e-16,5.671658777075823e-16,5.476599088414631e-16,24.26232851880186,5.065491571109886,1.530056753437955,2.1857953620542215e-13,0.9337972324729886,1.8432546660490972,8.825859872291164e-15,0.551169287397034,2.639105157890997e-15,28.154811467691115,6.209829032148022,3.3349081839313452,0.09519358039393502,0.4196745648429343,0.057068093832972656,0.0,0.0,0.0
4.34,1.0,4.999514321167878,9.023373307865075,8.844279945501107,2.6446131209586765,115.1826669706917,12.401311462000848,0.495600131449788,218.27114958932705,0.5,-4.5599729439132014e-15,0.749838034191111,6.831963298624285,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.34,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.9665840000000001,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7565583100258568,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.66584e-16,5.672961959407376e-16,5.483394262571819e-16,24.228097604415304,5.063457620511603,1.5278980471252894,2.1827114958932706e-13,0.9349091780583931,1.8407681548044752,8.844279945501108e-15,0.5504257717797696,2.6446131209586766e-15,28.116831227307575,6.219864016417351,3.3402973421500595,0.09564748618074,0.42164458970802887,0.05748961524817541,0.0,0.0,0.0
4.3500000000000005,1.0,5.005427888483085,9.011234311460735,8.862675144736297,2.650113646220179,115.36796602285197,12.459333884515521,0.4992494240827403,217.9631470125394,0.5,-4.569643663923088e-15,0.749838034191111,6.864434423869832,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.3500000000000005,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.9675600000000002,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.756732105201899,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.675600000000003e-16,5.67426514173893e-16,5.49019198054092e-16,24.193909318391874,5.061418140562864,1.525742029087776,2.179631470125394e-13,0.936015015146337,1.8382917995379897,8.862675144736298e-15,0.5496852929991048,2.650113646220179e-15,28.07900611451165,6.229870165234007,3.3456710146627073,0.09610208193417764,0.42361735207352774,0.05791293319359788,0.0,0.0,0.0
4.36,1.0,5.011308881015724,8.999142837222216,8.881045628980484,2.6556067812147646,115.5527339874904,12.517436484150078,0.5029142157323337,217.6555280749863,0.5,-4.579324143934164e-15,0.749838034191111,6.896954659567807,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.36,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.9685360000000001,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7569059003779411,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.68536e-16,5.675568324070483e-16,5.496992242321929e-16,24.15976361632348,5.059373148951239,1.5235886965249041,2.1765552807498632e-13,0.9371147607499404,1.835825138793332,8.881045628980484e-15,0.5489477130705551,2.655606781214765e-15,28.041329080784426,6.239847635324481,3.351029285637222,0.0965573652339493,0.4255928404611027,0.05833804902495072,0.0,0.0,0.0
4.37,1.0,5.017157387278305,8.987097420548494,8.89939150899782,2.661092559063085,115.73697300470016,12.575618941564347,0.5065945162487102,217.34829237858716,0.5,-4.589014383943849e-15,0.749838034191111,6.929523842139277,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.37,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.9695120000000002,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7570796955539832,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.695120000000003e-16,5.676871506402036e-16,5.503795047914852e-16,24.125660454023176,5.0573226633731725,1.52143804665011,2.1734829237858718e-13,0.9382084314210429,1.8333678737918926,8.89939150899782e-15,0.5482129426534581,2.6610925590630852e-15,28.003795562429108,6.249796542253809,3.356372217136305,0.09701333378994988,0.42757104401318785,0.05876496388485039,0.0,0.0,0.0
4.38,1.0,5.022973495498308,8.975096688982648,8.917712889980676,2.666571011219724,115.92068512649658,12.633880939527822,0.5102903352697435,217.0414395254916,0.5,-4.5987143839501075e-15,0.749838034191111,6.9621418090798715,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.38,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.970488,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7572534907300255,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.70488e-16,5.67817468873359e-16,5.510600397319685e-16,24.091599787329567,5.055266701493167,1.5192900766784412,2.170414395254916e-13,0.9392960436581835,1.83091972455246,8.917712889980676e-15,0.5474808980279415,2.666571011219724e-15,27.96640128286993,6.259716996830815,3.361699868668401,0.0974699853271182,0.42955195194394596,0.059193678891290256,0.0,0.0,0.0
4.39,1.0,5.028757291719395,8.963139826625529,8.936009843411934,2.6720421590594636,116.10387187038027,12.692222174861316,0.5140016809301955,216.73496912024368,0.5,-4.6084241439548154e-15,0.749838034191111,6.99480840500688,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.39,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.9714640000000001,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7574272859060676,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.714640000000003e-16,5.679477871065143e-16,5.517408290536429e-16,24.057581572347047,5.053205280994282,1.5171447838417058,2.167349691202437e-13,0.9403776135515268,1.8284805246316078,8.936009843411935e-15,0.5467515294241573,2.672042159059464e-15,27.92914369976515,6.269609081000535,3.367012284241028,0.09792731767009633,0.43153555394528476,0.05962419498790268,0.0,0.0,0.0
4.4,1.0,5.034508859911588,8.951226546056672,8.95428240876567,2.6775060143858256,116.28653424630417,12.750642357728053,0.5177285599375491,216.42888076966105,0.5,-4.618143663963566e-15,0.749838034191111,7.027523481299959,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.4,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.9724400000000001,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7576010810821097,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.7244e-16,5.680781053396696e-16,5.524218727565083e-16,24.023605765432375,5.05113841957558,1.5150021653876273,2.1642888076966106e-13,0.941453156803467,1.826050215395561,8.95428240876567e-15,0.546024819309457,2.677506014385826e-15,27.89202191751259,6.279472849300425,3.3723094931428212,0.09838532873819944,0.4335218401627538,0.06005651295275569,0.0,0.0,0.0
4.41,1.0,5.040228290232554,8.939354982900216,8.972530721028715,2.6829626175625205,116.4686747787195,12.809141158478127,0.5214709832582183,216.12317407377705,0.5,-4.627872943970863e-15,0.749838034191111,7.060286869160181,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.41,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.9734160000000001,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7577748762581519,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.73416e-16,5.68208423572825e-16,5.53103170840565e-16,23.989672322189254,5.049066134740794,1.5128622185164393,2.1612317407377706e-13,0.9425226902734877,1.8236284165116439,8.972530721028716e-15,0.5453006539569132,2.682962617562521e-15,27.855030126717075,6.2893084380508535,3.377591568582866,0.09884401616824254,0.4355107993882563,0.060490634057953324,0.0,0.0,0.0
4.42,1.0,5.0459156701505945,8.92752395818003,8.990754873674735,2.688411996540007,116.65029533382385,12.867718264765816,0.5252289600075378,215.8178486355737,0.5,-4.637611983976034e-15,0.749838034191111,7.093098408558937,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.42,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.974392,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.757948671434194,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.74392e-16,5.683387418059803e-16,5.537847233058128e-16,23.95578119854868,5.046988444025135,1.510724940449016,2.1581784863557374e-13,0.9435862303181611,1.8212148874687262,8.990754873674736e-15,0.5445789614489819,2.688411996540007e-15,27.818164653688974,6.299115948026488,3.382858564680892,0.09930337771982513,0.4375024210020378,0.06092655936087439,0.0,0.0,0.0
4.43,1.0,5.051571087134012,8.915732292919989,9.008954960177393,2.6938541792687434,116.83139777781474,12.926373364245391,0.5290024993008423,215.51290405803306,0.5,-4.6473607839783996e-15,0.749838034191111,7.125957939467618,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.43,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.975368,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7581224666102362,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.75368e-16,5.684690600391357e-16,5.544665301522518e-16,23.92193235044167,5.044905364926614,1.5085903284062314,2.1551290405803307e-13,0.9446437932940602,1.8188093877556777,9.008954960177394e-15,0.5438596698681193,2.6938541792687435e-15,27.781421824738686,6.308895480001996,3.3881105355566277,0.09976341115254665,0.4394966943843433,0.06136428991889771,0.0,0.0,0.0
4.44,1.0,5.057194622835099,8.903979975078387,9.027131003159916,2.699289172513517,117.01198284883219,12.985106177677084,0.5327916065838297,215.20833995224905,0.5,-4.6571193439816235e-15,0.749838034191111,7.158865318564878,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.44,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.9763440000000001,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7582962617862783,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.763440000000003e-16,5.68599378272291e-16,5.551485913798817e-16,23.888125734699646,5.042816915096128,1.5064583796657434,2.1520833995224907e-13,0.9456953944701635,1.816411914915991,9.027131003159916e-15,0.5431427784797817,2.6992891725135174e-15,27.744801602344257,6.318647073836938,3.3933475026161335,0.1002241144599083,0.4414936100410209,0.06180382636372425,0.0,0.0,0.0
4.45,1.0,5.062786364986565,8.892265772627624,9.045283099316984,2.704717005187935,117.19205246435774,13.043916391210082,0.536596291138664,214.90415592083502,0.5,-4.666887663984832e-15,0.749838034191111,7.191820385062552,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.45,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.9773200000000001,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7584700569623204,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.7732e-16,5.687296965054463e-16,5.558309069887028e-16,23.854361307212688,5.040723111949212,1.5043290914458451,2.1490415592083505e-13,0.9467410502524878,1.8140222176160352,9.045283099316986e-15,0.542428212130285,2.704717005187935e-15,27.70830014750768,6.328370833075318,3.3985695214663747,0.10068548539087574,0.44349315730114286,0.06224516977208503,0.0,0.0,0.0
4.46,1.0,5.068346401349736,8.880588447799056,9.063411345691852,2.7101377063098315,117.3716085474228,13.102803690830719,0.5404165622655637,214.6003515663643,0.5,-4.6766657439871305e-15,0.749838034191111,7.2248229780902875,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.46,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.978296,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7586438521383626,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.78296e-16,5.688600147386017e-16,5.565134769787151e-16,23.820639023866438,5.03862397286323,1.5022024609645501,2.1460035156636432e-13,0.9477807770524006,1.8116400433510074,9.063411345691853e-15,0.5417158953157424,2.7101377063098317e-15,27.67191360334186,6.338066861560831,3.403776647875261,0.10114752169326403,0.44549532548824444,0.06268832122280539,0.0,0.0,0.0
4.47,1.0,5.073874818566993,8.86894698733019,9.081515825696876,2.715551300821138,117.55065280403205,13.161767768894562,0.5442524285587467,214.29692649297084,0.5,-4.68645358398846e-15,0.749838034191111,7.257872939992032,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.47,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.979272,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7588176473144047,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.79272e-16,5.68990332971757e-16,5.571963013499184e-16,23.786958840719763,5.036519515214989,1.5000784854507958,2.1429692649297086e-13,0.9488145910720277,1.8092651854153587,9.081515825696877e-15,0.5410057662271416,2.7155513008211382e-15,27.635638812520874,6.347735251417731,3.4089689313169296,0.10161022115988845,0.44750010414241514,0.06313328171281461,0.0,0.0,0.0
4.48,1.0,5.0793717015225335,8.857340660793577,9.099596605531383,2.7209578085167507,117.72918666488759,13.22080832677899,0.5481038975556235,213.9938803074913,0.5,-4.6962511839889836e-15,0.749838034191111,7.290970117641763,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.48,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.9802480000000001,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.7589914424904469,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.802480000000003e-16,5.691206512049124e-16,5.578793801023131e-16,23.753320714131537,5.034409756407786,1.4979571621524392,2.1399388030749133e-13,0.9498425081847137,1.8068974948018897,9.099596605531384e-15,0.5402977803084081,2.720957808516751e-15,27.599473499032786,6.35737607990393,3.4141464132817405,0.10207358164698468,0.44950748311048566,0.06358005211645233,0.0,0.0,0.0
4.49,1.0,5.0848371289106264,8.845769733518676,9.117653690794013,2.7263572310707724,117.90721059145325,13.279925097623776,0.5519709730729779,213.6912126262776,0.5,-4.706058543989657e-15,0.749838034191111,7.324114373861991,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,4.49,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,0.9812240000000001,0.543,0.0976,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.759165237666489,214.77,5.48,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,9.812240000000003e-16,5.692509694380677e-16,5.585627132358987e-16,23.719724601516813,5.03229471403216,1.4958384883839433,2.136912126262776e-13,0.9508645431062871,1.8045370256378097,9.117653690794013e-15,0.5395919537446392,2.7263572310707727e-15,27.563418489644196,6.366989371938476,3.4193091071521446,0.10253760123406787,0.4515174533192084,0.06402863287646544,0.0,0.0,0.0
