Time,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit,k1,k2,k3,K4,k5,K6,k7,k8,K9,k10,K11,k12,k13,k14,K15,k16,K17,k18,K19,k20,K21,cytoplasm,ER,mit
8.77,3.032519557337336,21.276412125930467,0.0139399315331317,25.543196381770585,0.0013255494528256245,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.78,3.0358620229009285,21.316735291383914,0.013970521785023041,25.585485603476258,0.0013272955855967708,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.790000000000001,3.0392041150147517,21.35710405452492,0.014001164889944654,25.62784022965737,0.0013290495138057923,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.8,3.042545833029919,21.397518463718868,0.014031860954976215,25.67026027523935,0.001330811267500556,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.81,3.0458871762962443,21.43797856735064,0.014062610102080153,25.712745755007035,0.0013325808768386912,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.82,3.049228144162215,21.478484413824464,0.014093412438085338,25.755296683611768,0.0013343583720883598,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.83,3.0525687359750115,21.51903605156376,0.01412426808639604,25.79791307556287,0.0013361437836282243,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.84,3.0559089510804793,21.559633529011027,0.014155177153568982,25.840594945235306,0.0013379371419484291,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.85,3.059248788823152,21.600276894627655,0.014186139764478762,25.88334230686057,0.0013397384776503685,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.86,3.062588248546217,21.640966196893825,0.01421715602538878,25.926155174534937,0.0013415478214478713,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.870000000000001,3.0659273295915486,21.68170148430835,0.014248226062672904,25.96903356220979,0.0013433652041667768,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.88,3.0692660312996636,21.72248280538852,0.014279349982279173,26.011977483700402,0.001345190656746314,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.89,3.0726043530097624,21.76331020866998,0.014310527912110328,26.054986952675673,0.0013470242102384935,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.9,3.0759422940596775,21.804183742706574,0.01434175995777634,26.09806198266757,0.0013488658958096767,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.91,3.07927985378592,21.845103456070195,0.014373046248739231,26.14120258706018,0.0013507157447397858,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.92,3.0826170315236237,21.886069397350653,0.01440438689024745,26.184408779099822,0.001352573788424058,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.93,3.085953826606597,21.927081615155508,0.014435782013353545,26.227680571883376,0.0013544400583720823,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.94,3.089290238367261,21.968140158109954,0.014467231722920196,26.271017978369166,0.0013563145862097307,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.950000000000001,3.0926262661367065,22.009245074856658,0.014498736151622577,26.314421011364523,0.00135819740367803,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.96,3.0959619092446258,22.050396414055594,0.01453029540454279,26.35788968353674,0.001360088542635482,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.97,3.09929716701939,22.091594224383936,0.014561909612669099,26.401424007405268,0.0013619880350548745,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.98,3.1026320387879327,22.132838554535873,0.014593578887672504,26.44502399533791,0.001363895913031134,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.99,3.105966523875872,22.1741294532225,0.014625303354898153,26.488689659561565,0.001365812208772179,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.0,3.109300621607416,22.215466969171636,0.0146570831294547,26.53242101215321,0.001367736954606425,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.01,3.1126343313054012,22.256851151127695,0.014688918337317475,26.57621806503933,0.001369670182980462,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.02,3.1159676522912703,22.298282047851526,0.014720809093486907,26.62008083000039,0.0013716119264600012,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.03,3.1193005838850834,22.33975970812027,0.014752755525413988,26.66400931866351,0.001373562217730385,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.040000000000001,3.1226331254054998,22.381284180727224,0.01478475774783233,26.7080035425091,0.001375521089597001,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.05,3.125965276169788,22.42285551448165,0.014816815889704738,26.752063512862776,0.001377488574985658,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.06,3.1292970354938063,22.464473758208676,0.01484893006550114,26.796189240902404,0.0013794647069432769,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.07,3.132628402692021,22.50613896074912,0.01488110040573444,26.840380737649625,0.001381449518638004,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.08,3.1359593770774747,22.547851170959333,0.01491332702458802,26.884638013977337,0.00138344304336015,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.09,3.1392899579618145,22.589610437711077,0.014945610054151709,26.928961080600708,0.0013854453145220743,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.1,3.1426201446552526,22.631416809891316,0.014977949608297646,26.973349948085204,0.001387456365659356,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.11,3.145949936466602,22.673270336402144,0.01501034582072427,27.017804626837037,0.0013894762304304583,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.120000000000001,3.1492793327032307,22.715171066160572,0.015042798804969122,27.062325127111787,0.0013915049426181238,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.13,3.1526083326711007,22.75711904809838,0.015075308696371865,27.106911459004174,0.0013935425361288234,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.14,3.1559369356747218,22.799114331162002,0.01510787560811058,27.151563632457407,0.0013955890449943746,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.15,3.1592651410171904,22.841156964312333,0.015140499677199387,27.196281657252218,0.0013976445033711793,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.16,3.1625929480001416,22.8832469965246,0.015173181016431175,27.241065543016926,0.001399708945542054,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.17,3.1659203559237934,22.925384476788206,0.015205919764528763,27.285915299215752,0.0014017824059152704,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.18,3.169247364086889,22.967569454106545,0.015238716033873315,27.330830935159593,0.0014038649190265865,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.19,3.1725739717867527,23.009801977496895,0.01527156996493154,27.3758124599936,0.0014059565195380962,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.200000000000001,3.175900178319223,23.052082095990233,0.015304481669645419,27.420859882708754,0.0014080572422404585,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.21,3.17922598297871,23.094409858631064,0.015337451290261704,27.46597321212854,0.0014101671220515593,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.22,3.1825513850581206,23.13678531447731,0.015370478939722855,27.511152456918175,0.001412286194020323,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.23,3.1858763838489677,23.179208512600127,0.015403564756135761,27.55639762558517,0.0014144144933192582,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.24,3.1892009786412197,23.22167950208375,0.01543670886113655,27.601708726465585,0.0014165520552568902,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.25,3.192525168723413,23.264198332025327,0.015469911388100263,27.647085767735806,0.001418698915268479,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.26,3.1958489533825922,23.30676505153478,0.01550317246035513,27.692528757409093,0.0014208551089208057,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.27,3.199172331904329,23.349379709734635,0.015536492212622375,27.738037703330807,0.0014230206719117846,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.28,3.2024953035727015,23.392042355759877,0.015569870768051776,27.783612613184264,0.001425195640070919,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.290000000000001,3.2058178676703086,23.434753038757773,0.015603308262972385,27.829253494482916,0.0014273800493599456,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.3,3.209140023478244,23.47751180788771,0.01563680482026963,27.874960354577087,0.001429573935873352,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.31,3.2124617702761173,23.52031871232106,0.015670360577922638,27.920733200645717,0.001431777335838729,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.32,3.215783107342024,23.563173801241007,0.015703975658518683,27.96657203970356,0.0014339902856175964,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.33,3.2191040339525694,23.606077123842383,0.015737650201724976,28.012476878592373,0.0014362128217054774,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.34,3.2224245493828336,23.64902872933151,0.015771384329805363,28.05844772398871,0.0014384449807329975,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.35,3.225744652906401,23.69202866692604,0.015805178184150465,28.104484582394488,0.001440686799465701,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.36,3.22906434379532,23.735076985854796,0.015839031886674074,28.1505874601454,0.0014429383148054132,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.370000000000001,3.2323836213201385,23.778173735357612,0.015872945580525485,28.196756363400837,0.0014451995637898057,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.38,3.2357024847498574,23.82131896468514,0.015906919387241297,28.242991298152962,0.001447470583594012,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.39,3.2390209333519717,23.864512723098745,0.015940953451765896,28.28929227021596,0.0014497514115299549,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.4,3.2423389663924187,23.907755059870286,0.015975047895230757,28.33565928523579,0.0014520420850482074,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.41,3.245656583135624,23.95104602428199,0.01600920286441276,28.382092348678704,0.0014543426417370831,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.42,3.2489737828444447,23.994385665626258,0.01604341848000927,28.42859146584178,0.00145665311932474,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.43,3.2522905647802207,24.03777403320553,0.016077694890668136,28.475156641840595,0.0014589735556780439,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.44,3.255606928202712,24.081211176332108,0.01611203221662264,28.521787881620636,0.0014613039888049005,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.450000000000001,3.258922872370156,24.124697144327982,0.016146430608431173,28.56848518994408,0.0014636444568529065,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.46,3.262238396539201,24.16823198652467,0.0161808901858319,28.615248571402095,0.001465994998111898,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.47,3.265553499964967,24.211815752263053,0.016215411100581417,28.662078030401442,0.0014683556510121229,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.48,3.268868181900958,24.25544849089322,0.016249993475891563,28.708973571171526,0.0014707264541293432,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.49,3.27218244159918,24.299130251774272,0.016284637457088122,28.755935197767986,0.001473107446176227,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.5,3.2754962783099955,24.342861084274187,0.01631934317563381,28.802962914058284,0.0014754986660147225,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.51,3.2788096912822273,24.386641037769635,0.016354110774180072,28.850056723731424,0.0014779001526479725,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.52,3.2821226797630985,24.4304701616458,0.016388940384940882,28.897216630296445,0.0014803119452242585,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.53,3.285435242998253,24.474348505296238,0.01642383215215993,28.944442637076676,0.0014827340830369864,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.540000000000001,3.288747380231736,24.51827611812268,0.01645878620778602,28.99173474721592,0.0014851666055251756,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.55,3.292059090706006,24.56225304953488,0.01649380269786387,29.039092963670285,0.0014876095522740958,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.56,3.2953703736619095,24.606279348950448,0.01652888175403859,29.086517289215223,0.0014900629630159401,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.57,3.2986812283387033,24.650355065794667,0.01656402352416379,29.134007726436863,0.0014925268776301228,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.58,3.3019916539740186,24.694480249500323,0.016599228139542895,29.181564277739497,0.0014950013361442922,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.59,3.3053016498038907,24.738654949507545,0.016634495749876733,29.22918694533638,0.0014974863787343225,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.6,3.308611215062721,24.782879215263634,0.01666982648610314,29.276875731257846,0.0014999820457256324,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.61,3.311920348983306,24.827153096222855,0.01670522049981052,29.324630637341397,0.0015024883775928862,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.620000000000001,3.3152290507967974,24.87147664184632,0.016740677921541436,29.37245166524055,0.0015050054149616068,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.63,3.3185373197327386,24.91584990160177,0.01677619890481094,29.420338816414187,0.001507533198607597,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.64,3.3218451550190125,24.96027292496342,0.01681178357973547,29.46829209213613,0.0015100717694588386,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.65,3.3251525558818895,25.004745761411794,0.01684743210179773,29.516311493483773,0.0015126211685946426,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.66,3.3284595215459687,25.049268460433538,0.0168831446006565,29.56439702134837,0.0015151814372478232,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.67,3.3317660512342306,25.093841071521233,0.016918921233804254,29.61254867642287,0.0015177526168035885,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.68,3.3350721441679734,25.138463644173257,0.016954762130409386,29.660766459213086,0.0015203347488019808,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.69,3.338377799566868,25.183136227893566,0.016990667450017462,29.709050370024595,0.0015229278749365142,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.700000000000001,3.341683016648894,25.22785887219156,0.01702663732127252,29.757400408974874,0.0015255320370568732,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
9.71,3.344987794630396,25.272631626581855,0.017062671905817863,29.805816575979158,0.0015281472771673087,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
