Time,BCG,Effector_cells,Tumor_infected_cells,Tumor_uninfected_cells,mu1,mu2,p1,p2,p3,p4,p5,alpha,beta,r,b,mu,Bladder,BCG_production,Effector_cell_activation_recruitment,Effector_cell_inactivation_death,Tumor_growth,Tumor_infection,Infected_tumor_cell_death,BCG_killing
1.82,1.382348327392745,0.10419629202355575,0.22620945435944456,0.42090019733805123,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12987193971685068,0.04279119028875263,0.05017851170498441,0.16582174488001644,0.025927205001418485,1.5623927898918555
1.84,1.3857204783530195,0.10594758215217656,0.22899471166095908,0.4185896459949602,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1315564174724208,0.043511292990470726,0.049904853356769634,0.1653137496773008,0.02668757962872479,1.5692376461283444
1.86,1.3889670154782972,0.10771796907916148,0.23175430020567894,0.41628396242918186,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1332296561191007,0.04423925963008676,0.04963175174398294,0.16478833747272098,0.027460512797869836,1.5759878980098803
1.88,1.3920901599362685,0.10950706858674134,0.23448762861968525,0.4139834998445508,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13489128245519716,0.04497493227905394,0.0493592488323991,0.16424617160522942,0.028245858112998026,1.5826448007151044
1.9,1.3950920952461558,0.111314492250778,0.23719412174781568,0.4116885990945973,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13654093060802314,0.04571815125250066,0.04908738513647016,0.16368790043545337,0.029043457549950056,1.5892095555279058
1.92,1.3979749686400174,0.11313984762488632,0.23987322060745525,0.40939958893073214,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13817824208538038,0.04646875518508984,0.04881619974813289,0.16311415758655273,0.029853141591700053,1.5956833123091885
1.94,1.4007408923730875,0.11498273842458503,0.24252438234750562,0.4071167862427717,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13980286582911305,0.04722658110693101,0.048545730364721006,0.16252556218160258,0.03067472937875202,1.6020671719085307
1.96,1.4033919449069443,0.1168427646885842,0.2451470800844479,0.4048404964253973,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.14141445820060533,0.047991464510096726,0.04827601333181219,0.16192271912182638,0.03150802885164072,1.608362188387715
1.98,1.4059301716213202,0.11871952281518251,0.24774080204685,0.40257101446488947,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.14301268258670183,0.048763239363627385,0.048007083771448376,0.1613062196050714,0.03235283678093789,1.6145693704792587
2.0,1.4083575866892644,0.12061260595609775,0.2503050527129367,0.4003086239381795,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1445972100958609,0.04954173827607514,0.04773897546299888,0.16067664094903528,0.03320893916085428,1.6206896850000556
2.02,1.4106761740214202,0.12252160414893107,0.2528393524955268,0.3980535975274008,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.14616771945861531,0.050326792550240924,0.04747172090358972,0.16003454691439356,0.03407611136570188,1.6267240587411465
2.04,1.41288788824561,0.12444610447318202,0.2553432375599314,0.3958061973913524,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.14772389699987237,0.05111823224765834,0.04720535135160056,0.159380487980236,0.03495411833969413,1.6326733804324933
2.06,1.4149946557217585,0.12638569122943283,0.2578162597720521,0.3935666753964034,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.14926543668166165,0.051915886262671886,0.04693989685352081,0.1587150015714859,0.0358427148216256,1.6385385027834434
2.08,1.4169983755150821,0.12833994611855096,0.26025798664715943,0.391335273341934,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1507920401454357,0.052719582396555546,0.04667538627017149,0.15803861228307226,0.0367416455815409,1.6443202444696818
2.1,1.4189009203290828,0.13030844842097447,0.26266800129907253,0.38911222318024574,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.15230341675376763,0.05352914743169689,0.0464118473022849,0.15735183210079762,0.037650645669032715,1.6500193920680521
2.12,1.420704137399296,0.1322907751759671,0.26504590238917575,0.3868977472313528,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1537992836311132,0.05434440720579934,0.046149306515490714,0.1566551606189842,0.03856944067270555,1.6556367019396165
2.14,1.4224098489085408,0.13428650122917674,0.267391303860079,0.38469205875163054,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1552793655707683,0.055165186631925885,0.04588778940727185,0.15594908535208835,0.039497746919925435,1.6611729013133532
2.16,1.4240198529984234,0.13629519946928864,0.26970383497690253,0.3824953619820833,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.15674339513056434,0.05599130979636576,0.045627320412245674,0.1552340819055569,0.040435271784389944,1.6666286903892324
2.18,1.425535924943015,0.1383164411236537,0.2719831404635165,0.38030785203099077,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.15819111278675146,0.056822600080801665,0.04536792288781034,0.15451061409830558,0.04138171403800326,1.6720047447330573
2.2,1.4269598176186473,0.14034979585367455,0.27422888031045,0.378129715297556,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.15962226688443878,0.05765888020211282,0.04510961916394744,0.1537791342294996,0.042336764105628755,1.6773017164863646
2.22,1.4282932622033135,0.14239483192852526,0.2764407297085746,0.3759611296773797,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.16103661366482608,0.058499972284430504,0.044852430567172946,0.15304008328503607,0.043300104369556495,1.6825202359734208
2.24,1.4295379688443517,0.14445111639871214,0.2786183789801221,0.37380226476380785,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1624339172900462,0.059345697931150604,0.04459637744401179,0.15229389114116362,0.04427140948216592,1.6876609132617442
2.26,1.4306956272958538,0.14651821526951,0.28076153350671185,0.37165328204516224,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.163813949865439,0.0601958782969163,0.04434147918399727,0.15154097676526737,0.04525034668630757,1.6927243396774545
2.28,1.4317679075272456,0.14859569367431016,0.2828699136540632,0.3695143350978632,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.16517649145908114,0.06105033415958422,0.044087754242195944,0.15078174841385084,0.04623657614291952,1.6977110892767788
2.3,1.4327564600273481,0.15068311599364903,0.2849432547276655,0.3673855698153467,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.16652133012622689,0.061908885969907304,0.04383522016599171,0.1500166038150234,0.04722975125411038,1.7026217198485367
2.32,1.4336629154333287,0.15278004584710525,0.28698130700552354,0.36526712472633677,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.16784826194855412,0.06277135384903784,0.043583893632485535,0.1492459303199261,0.04822951896572269,1.7074567728698269
2.34,1.43448888665097,0.15488604657783525,0.28898383545256157,0.3631591309469056,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.16915709099895482,0.06363755778830689,0.04333379044246306,0.1484701051673107,0.04923552017796162,1.7122167772924815
2.36,1.4352359687924585,0.15700068131432393,0.29095061969998476,0.3610617124393002,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.17044762936450747,0.06450731767543798,0.04308492555076336,0.14768949564430467,0.0502473900738946,1.716902249976508
2.38,1.4359057395181534,0.15912351311555709,0.29288145396657933,0.3589749862054502,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1717196971534895,0.06538045335502306,0.04283731308891259,0.14690445926521892,0.05126475846970986,1.721513696736804
2.4,1.4364997594508937,0.16125410513446958,0.2947761469631833,0.35689906246308295,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.17297312249592678,0.06625678469651312,0.042590966385706086,0.1461153439522934,0.05228725017288853,1.726051613496062
2.42,1.4370195725669088,0.16339202078063528,0.29663452179216,0.3548340448184732,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.17420774154028093,0.06713613166190723,0.04234589798740302,0.14532248821391044,0.05331448534381026,1.7305164873956989
2.44,1.4374667065645859,0.1655368238821979,0.2984564158415731,0.352780030435864,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.17542339844611193,0.06801831437313817,0.04210211967753742,0.14452622132033277,0.054346079860246366,1.734908797865967
2.46,1.437842673201,0.1676880788442433,0.30024168067989637,0.3507371102049197,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.17661994537524062,0.06890315317800629,0.04185964249650705,0.14372686347643307,0.05538164568439644,1.7392290176376834
2.48,1.4381489680492094,0.16984535066848944,0.30199018224712193,0.34870536897017884,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.17779724261081017,0.06979046865928729,0.04161847676853301,0.1429247259632392,0.05642079124242381,1.7434776127890146
2.5,1.438387071276717,0.17200820522841676,0.30370180047810974,0.34668488563606986,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.17895515842571275,0.0706800817485255,0.041378632113861384,0.14212011133220148,0.05746312178736622,1.7476550444693006
2.52,1.4385584481266023,0.17417620947457257,0.3053764290708062,0.3446757333014212,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.180093569013016,0.07157181381121004,0.04114011746447456,0.14131331358142246,0.058508239766277066,1.7517617701294963
2.54,1.438664548950836,0.17634893153264877,0.3070139754810058,0.34267797944119655,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.18121235851364031,0.07246548668801099,0.04090294108541893,0.14050461830752356,0.05955574519583282,1.755798244002561
2.56,1.4387068094452427,0.17852594085408863,0.30861436079318977,0.340691686059906,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.18231141898785733,0.0733609227575414,0.04066711059278109,0.13969430286689377,0.060605236033856105,1.7597649179069876
2.58,1.4386866508685763,0.18070680836529876,0.31017751958533324,0.3387169098422426,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1833906503822521,0.07425794499854528,0.040432632971344785,0.1388826365348445,0.06165630855002357,1.763662242013853
2.6,1.4386054802468635,0.18289110661543842,0.31170339978743683,0.3367537023009934,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.18444996049202472,0.0751563770514985,0.040199514591934236,0.1380698806627345,0.06270855769521061,1.7674906655785925
2.62,1.4384646905641612,0.18507840992275865,0.3131919625335376,0.33480210992227416,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.18548926491850964,0.07605604327960994,0.039967761228449264,0.1372562888331281,0.06376157746892487,1.7712506376387211
2.64,1.438265661005478,0.1872682944622354,0.31464318213472353,0.33286217432117676,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.18650848708226433,0.07695676880576413,0.039737378076146704,0.13644210702452386,0.06481496129079418,1.7749426076555974
2.66,1.4380097551879414,0.18946033840951862,0.31605704644305715,0.3309339323075852,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.18750755841298794,0.07785837957283007,0.03950836975926246,0.13562757354958882,0.06586830247339602,1.778567023755562
2.68,1.4376983249716646,0.19165412211483562,0.317433555606026,0.3290174161576237,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.18848641779389871,0.07876070241537099,0.03928074036306367,0.13481291960745137,0.06692119437241015,1.782124337894682
2.7,1.4373327079547369,0.19384922827567266,0.3187727225301648,0.3271126536411389,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.18944501179374043,0.07966356513179922,0.03905449343693647,0.13399836913531926,0.06797323088358835,1.7856150032202476
2.72,1.4369142283060934,0.19604524203221396,0.32007457261797784,0.32521966818879267,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.19038329456311148,0.08056679652437947,0.03882963201406221,0.13318413903545687,0.06902400676297381,1.7890394753908434
2.74,1.4364441968519632,0.19824175109975287,0.3213391436003227,0.3233384790213307,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.19130122777215375,0.08147022645447134,0.03860615862661025,0.13237043931560227,0.07007311797664521,1.7923982130282274
2.76,1.4359239111586786,0.20043834589876483,0.32256648536182214,0.3214691012767202,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.19219878054322362,0.08237368589679848,0.03838407532068568,0.131557473228251,0.07112016204513195,1.7956916781450916
2.78,1.4353546556118446,0.20263461968264293,0.3237566597593032,0.3196115461351551,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.19307592937855508,0.08327700699274375,0.03816338367103201,0.13074543740873248,0.07216473838205416,1.798920336548866
2.8,1.4347377014151832,0.2048301686577205,0.3249097404851039,0.31776582093830685,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.19393265810789334,0.0841800231004917,0.03794408479505756,0.12993452200358047,0.07320644863631004,1.802084658115761
2.82,1.4340743054265068,0.20702459201971748,0.32602581370705347,0.31593192925166874,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1947689582082528,0.08508256881129596,0.03772617936010778,0.1291249106710383,0.07424489717765909,1.8051851154351097
2.84,1.4333657118086829,0.20921749218537855,0.32710497679607325,0.31410987105795013,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.19558482820073353,0.0859844800447851,0.037509667606315376,0.128316780890807,0.07527969121929398,1.8082221863200862
2.86,1.4326131520261858,0.21140847490608686,0.32814733816273467,0.31229964287033996,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.19638027358064394,0.08688559409641203,0.037294549359938076,0.127510304088502,0.07631044113602327,1.8111963540265081
2.88,1.43181784453508,0.21359714935791071,0.32915301729162727,0.31050123782932393,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1971553068410071,0.08778574967533154,0.03708082404474888,0.12670564572616316,0.07733676081565136,1.8141081070256815
2.9,1.4309809948235714,0.215783128254135,0.3301221445293081,0.30871464581410674,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.197909947375736,0.08868478695135285,0.03686849069516817,0.12590296543034793,0.07835826795774757,1.816957939242627
2.92,1.430103795448202,0.2179660279554045,0.3310548608657639,0.30693985355186915,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.19864422137810966,0.08958254760089057,0.036657547969145186,0.12510241711857034,0.07937458436406361,1.8197463502704432
2.94,1.4291874260656856,0.22014546857747908,0.3319513177093865,0.30517684472485856,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.19935816173456408,0.09047887485191256,0.03644799416078846,0.12430414912404288,0.08038533622024899,1.8224738455610252
2.96,1.4282330534603882,0.2223210740966002,0.33281167665546085,0.3034256000753149,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.200051807913814,0.09137361352788387,0.036239827212745004,0.12350830431868098,0.08139015436852572,1.8251409365923639
2.98,1.42724183156745,0.22449247245246992,0.333636109248166,0.30168609750822983,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20072520585132064,0.09226661009070629,0.03603304472832825,0.12271502023433344,0.08238867457099748,1.8277481410126606
3.0,1.4262149014908652,0.2266592956487794,0.3344247967367347,0.2999583121919122,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20137840782943764,0.09315771268262706,0.03582764398339084,0.12192442918213396,0.08338053776341796,1.830295982760506
3.02,1.4251533893771895,0.22882117965917173,0.33517793184415695,0.2982422165651028,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20201147333792885,0.0940467710895413,0.035623621927092834,0.12113665815103977,0.0843653907363316,1.8327849890678838
3.04,1.4240584075711702,0.23097776462593125,0.3358957174289036,0.29653778048210294,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20262446841562182,0.09493363682250926,0.0354209751990813,0.12035182904553933,0.08534288615506679,1.8352156921681104
3.06,1.4229310567983189,0.23312869514889764,0.3365783641671714,0.2948449713997282,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20321746451437903,0.09581816323560895,0.03521970015165033,0.11957005902246333,0.08631268233900748,1.8375886324961115
3.08,1.4217724246165255,0.23527362023733486,0.3372260917445554,0.29316375440313536,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20379053907408598,0.09670020550763697,0.03501979285275016,0.11879146044361737,0.0872744437875521,1.8399043564829545
3.1,1.4205835853758393,0.23741219339524014,0.3378391286142221,0.29149409229400153,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20434377539635046,0.09757962067766557,0.034821249096413494,0.11801614098286321,0.08822784139294303,1.8421634165075298
3.12,1.4193656001722814,0.23954407270411956,0.3384177117501155,0.28983594567646903,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20487726251437866,0.09845626767953251,0.0346240644129208,0.11724420373117593,0.08917255264261459,1.8443663708240257
3.14,1.4181195167956895,0.24166892090323105,0.3389620863951959,0.2881892730408557,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20539109505904707,0.09933000737526343,0.03442823407870446,0.11647574729966378,0.09010826181085826,1.8465137834654717
3.16,1.4168463696715912,0.24378640546729424,0.3394725058047126,0.2865540308451311,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20588537312118846,0.10020070258742596,0.034233753125991646,0.11571086592054025,0.09103466013961668,1.8486062241236192
3.18,1.4155471797971126,0.24589619868166757,0.3399492309845085,0.2849301735941581,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20636020211011097,0.10106821813041524,0.034040616352185596,0.11494964954603898,0.09195144600823149,1.850644268005444
3.2,1.414222954670916,0.2479979777149922,0.34039253042435874,0.28331765391670044,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20681569260836977,0.10193242084067039,0.033848818328985245,0.1141921839452648,0.09285832509198294,1.8526284956665513
3.22,1.4128746890705313,0.25009142454026073,0.34080268093638505,0.2817164226989829,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20725196080027503,0.10279317954539445,0.033658353418235885,0.11343855089116302,0.09375501075877254,1.85455949367869
3.24,1.4115033661078782,0.25217622580372334,0.34117996885813445,0.2801264292355938,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20766912909004848,0.10365036501012599,0.033469215789848565,0.11268882837351896,0.09464122455312383,1.8564378555757979
3.26,1.4101099538747672,0.2542520734604441,0.3415246855219494,0.2785476210747586,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20806732373570275,0.10450385019707771,0.033281399403367114,0.11194309033511138,0.09551669537506993,1.8582641783496057
3.28,1.4086954068126623,0.25631866458117336,0.34183712887240253,0.276979944187244,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.20844667567909694,0.10535351018741158,0.03309489802803281,0.11120140691940246,0.09638116001452036,1.8600390636574802
