Time,PPase,S2_n,pS2_n,G_n,pG_n,S22_n,S24_n,S4_n,G2_n,G4_n,GG_n,S22_c,S24_c,S4_c,S2_c,pS2_c,G_c,pG_c,G2_c,G4_c,GG_c,TGFb_c,R_act,R,R_inact,SB,kin,kex,kphos,kdephos,kin_CIF,kon,koff,CIF,K_diss,kon_SB,koff_SB,k_TGFb,K_dissSB,ntoN,SB_0,SB_add,t_SB,nucleus,cytosol,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26
7.19,1.0,28.514813459195167,3.1349147572855887e-05,28.514813459195167,3.1349147572855616e-05,7.065227407080389e-10,3.9631632796498415e-05,50.7809212186866,7.065227407080125e-10,3.963163279649857e-05,7.065227407080138e-10,1.678571646826285e-08,0.0005532746977992954,50.77990042284441,60.58683845906514,0.0024768813452070585,60.58683845906514,0.0024768813452071053,1.6785716468262542e-08,0.0005532746977992968,1.678571646826298e-08,0.0659999824780232,0.03461445471500709,0.9653855452849929,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.053319344136669e-18,-6.697523602828278e-18,1.429290711765987e-17,1.921892881251206e-15,5.050329341014943e-16,2.2938763713703485e-18,1.860927390192265e-17,5.645839158024025e-22,2.5004403006594007e-20,-9.49680004274514e-24,2.0585072913092515e-19,1.0736986349436455e-14,0.0,1.921892881251206e-15,2.058507291309234e-19,-6.697523602828278e-18,1.429290711766015e-17,2.500440300659497e-20,-9.496800042744772e-24,2.50044030065945e-20,-9.496800042744735e-24,5.050329341015042e-16,2.2938763713703204e-18,5.645839158024068e-22,5.645839158023921e-22,1.8609273901922697e-17
7.2,1.0,28.514813394036153,3.1467212969639816e-05,28.514813394036153,3.146721296963954e-05,7.120913334864045e-10,3.9841063850742083e-05,50.78092111207057,7.120913334863773e-10,3.984106385074224e-05,7.120913334863787e-10,1.6893644970689174e-08,0.0005554200877279042,50.77989599451122,60.586830016405735,0.0024830627163932926,60.586830016405735,0.002483062716393341,1.689364497068886e-08,0.0005554200877279056,1.6893644970689307e-08,0.0659999824780232,0.034661753055632606,0.9653382469443674,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.0789471269801044e-18,-6.7467675695212776e-18,1.4328075024794763e-17,1.9245187513408973e-15,5.062654907598772e-16,2.3015526713643637e-18,1.868143362469094e-17,5.682140674638912e-22,2.5128488836211634e-20,-9.572256798656894e-24,2.0662599257171319e-19,1.0736460298844412e-14,0.0,1.924518751340897e-15,2.0662599257171136e-19,-6.7467675695212776e-18,1.4328075024795055e-17,2.5128488836212643e-20,-9.572256798656512e-24,2.512848883621215e-20,-9.572256798656474e-24,5.062654907598876e-16,2.301552671364335e-18,5.682140674638957e-22,5.682140674638807e-22,1.868143362469099e-17
7.21,1.0,28.514813328392158,3.158554562679591e-05,28.514813328392158,3.158554562679563e-05,7.176955607261126e-10,4.0051294178080563e-05,50.78092100504432,7.176955607260846e-10,4.005129417808072e-05,7.176955607260862e-10,1.7002105025954803e-08,0.0005575705915589379,50.77989155542674,60.58682156239597,0.0024892500662015834,60.58682156239597,0.002489250066201633,1.700210502595448e-08,0.0005575705915589394,1.700210502595494e-08,0.0659999824780232,0.034709049078911404,0.9652909509210886,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.1046362322604845e-18,-6.796072733140296e-18,1.436327501767776e-17,1.9271444916720234e-15,5.074991288787319e-16,2.3092411447996354e-18,1.8753765352452973e-17,5.718620977893046e-22,2.5252998686615908e-20,-9.648201377298053e-24,2.074030109483364e-19,1.0735934274025822e-14,0.0,1.9271444916720234e-15,2.0740301094833454e-19,-6.796072733140296e-18,1.4363275017678055e-17,2.5252998686616925e-20,-9.648201377297665e-24,2.525299868661643e-20,-9.648201377297623e-24,5.074991288787422e-16,2.3092411447996065e-18,5.718620977893092e-22,5.718620977892937e-22,1.8753765352453025e-17
7.22,1.0,28.51481326226258,3.170414572633217e-05,28.51481326226258,3.170414572633188e-05,7.23335596701525e-10,4.026232561980871e-05,50.78092089760698,7.233355967014963e-10,4.026232561980887e-05,7.233355967014978e-10,1.7111098426960432e-08,0.0005597262132981128,50.7798871055817,60.58681309703668,0.0024954433891499436,60.58681309703668,0.0024954433891499943,1.71110984269601e-08,0.0005597262132981143,1.7111098426960574e-08,0.0659999824780232,0.03475634278495702,0.965243657215043,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.130386709960036e-18,-6.845439081013072e-18,1.4398507061507377e-17,1.929770102249493e-15,5.087338471490632e-16,2.316941779214356e-18,1.8826269219940144e-17,5.755280670824668e-22,2.537793330512758e-20,-9.72463619682613e-24,2.081817854559303e-19,1.0735408274979426e-14,0.0,1.9297701022494927e-15,2.081817854559284e-19,-6.845439081013072e-18,1.4398507061507683e-17,2.5377933305128634e-20,-9.724636196825728e-24,2.5377933305128122e-20,-9.724636196825686e-24,5.087338471490739e-16,2.316941779214326e-18,5.755280670824716e-22,5.755280670824557e-22,1.8826269219940196e-17
7.23,1.0,28.51481319564683,3.182301345004181e-05,28.51481319564683,3.18230134500415e-05,7.290116162690237e-10,4.047416001840177e-05,50.780920789757715,7.290116162689941e-10,4.0474160018401937e-05,7.290116162689959e-10,1.722062696971223e-08,0.0005618869569448817,50.77988264496687,60.58680462032873,0.002501642679762231,60.58680462032873,0.0025016426797622835,1.7220626969711888e-08,0.0005618869569448833,1.7220626969712374e-08,0.0659999824780232,0.034803634173882984,0.965196365826117,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.156198609707576e-18,-6.894866600719779e-18,1.4433771121519503e-17,1.932395583078215e-15,5.099696442633409e-16,2.324654562107768e-18,1.8898945361673175e-17,5.792120357516541e-22,2.5503293438837048e-20,-9.801563683629513e-24,2.0896231728822003e-19,1.0734882301703956e-14,0.0,1.9323955830782145e-15,2.0896231728821798e-19,-6.894866600719779e-18,1.4433771121519817e-17,2.5503293438838137e-20,-9.801563683629106e-24,2.5503293438837608e-20,-9.801563683629057e-24,5.099696442633521e-16,2.3246545621077362e-18,5.79212035751659e-22,5.7921203575164265e-22,1.889894536167323e-17
7.24,1.0,28.514813128544315,3.194214897950431e-05,28.514813128544315,3.1942148979504e-05,7.347237948680139e-10,4.068679921751208e-05,50.78092068149565,7.347237948679835e-10,4.068679921751225e-05,7.347237948679854e-10,1.733069245332158e-08,0.0005640528264924422,50.779878173573,60.58679613227294,0.00250784793256814,60.58679613227294,0.0025078479325681942,1.733069245332123e-08,0.0005640528264924439,1.7330692453321733e-08,0.0659999824780232,0.03485092324580282,0.9651490767541971,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.182071981283383e-18,-6.944355279891079e-18,1.4469067162987315e-17,1.935020934163097e-15,5.112065189154976e-16,2.3323794809403166e-18,1.8971793911962398e-17,5.829140643095858e-22,2.562907983460291e-20,-9.878986272342085e-24,2.097446076375273e-19,1.0734356354198152e-14,0.0,1.935020934163097e-15,2.0974460763752525e-19,-6.944355279891079e-18,1.446906716298764e-17,2.5629079834604035e-20,-9.878986272341663e-24,2.5629079834603487e-20,-9.878986272341615e-24,5.112065189155089e-16,2.3323794809402843e-18,5.829140643095908e-22,5.829140643095739e-22,1.8971793911962457e-17
7.25,1.0,28.514813060954435,3.2061552496086665e-05,28.514813060954435,3.206155249608635e-05,7.404723085219322e-10,4.090024506196599e-05,50.78092057281994,7.40472308521901e-10,4.090024506196617e-05,7.404723085219028e-10,1.7441296680005007e-08,0.0005662238259277466,50.77987369139089,60.58678763287016,0.002514059142103196,60.58678763287016,0.0025140591421032505,1.744129668000465e-08,0.0005662238259277483,1.7441296680005166e-08,0.0659999824780232,0.03489821000083006,0.96510178999917,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.2080068742153006e-18,-6.993905105804222e-18,1.450439515122126e-17,1.9376461555090493e-15,5.124444698009265e-16,2.3401165231338133e-18,1.9044815004908085e-17,5.866342133734218e-22,2.5755293239050637e-20,-9.956906405857873e-24,2.105286576947785e-19,1.0733830432460754e-14,0.0,1.9376461555090493e-15,2.105286576947764e-19,-6.993905105804222e-18,1.4504395151221587e-17,2.5755293239051777e-20,-9.95690640585744e-24,2.5755293239051224e-20,-9.956906405857393e-24,5.124444698009379e-16,2.3401165231337805e-18,5.866342133734271e-22,5.866342133734098e-22,1.9044815004908144e-17
7.26,1.0,28.514812992876603,3.218122418094443e-05,28.514812992876603,3.21812241809441e-05,7.462573338392495e-10,4.111449939776053e-05,50.780920463729714,7.462573338392173e-10,4.1114499397760714e-05,7.462573338392193e-10,1.755244145508393e-08,0.0005683999592315104,50.77986919841131,60.586779122121236,0.0025202763029087407,60.586779122121236,0.0025202763029087976,1.7552441455083564e-08,0.0005683999592315122,1.7552441455084093e-08,0.0659999824780232,0.0349454944390782,0.9650545055609219,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.2340033381321455e-18,-7.043516066291818e-18,1.453975505156893e-17,1.940271247120979e-15,5.136834956164785e-16,2.3478656760715892e-18,1.9118008774400735e-17,5.90372543664755e-22,2.5881934398571116e-20,-1.0035326535345657e-23,2.1131446864951167e-19,1.0733304536490495e-14,0.0,1.940271247120979e-15,2.1131446864950952e-19,-7.043516066291818e-18,1.4539755051569276e-17,2.5881934398572304e-20,-1.0035326535345213e-23,2.5881934398571723e-20,-1.0035326535345163e-23,5.136834956164904e-16,2.3478656760715553e-18,5.903725436647603e-22,5.903725436647426e-22,1.9118008774400794e-17
7.2700000000000005,1.0,28.51481292431022,3.230116421502289e-05,28.51481292431022,3.230116421502255e-05,7.520790480144768e-10,4.132956407206027e-05,50.780920354224136,7.520790480144439e-10,4.1329564072060454e-05,7.520790480144459e-10,1.7664128586984525e-08,0.0005705812303782215,50.77986469462507,60.586770600026995,0.0025264994095319337,60.586770600026995,0.0025264994095319923,1.7664128586984147e-08,0.0005705812303782234,1.766412858698469e-08,0.0659999824780232,0.03499277656066076,0.9650072234393393,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.260061422460787e-18,-7.093188148732092e-18,1.4575146829415077e-17,1.9428962090037953e-15,5.149235950604621e-16,2.355626927098654e-18,1.919137535412138e-17,5.941291160096054e-22,2.600900405931942e-20,-1.01142491202636e-23,2.1210204168988412e-19,1.0732778666286116e-14,0.0,1.942896209003795e-15,2.121020416898819e-19,-7.093188148732092e-18,1.457514682941543e-17,2.600900405932065e-20,-1.0114249120263146e-23,2.6009004059320054e-20,-1.0114249120263096e-23,5.149235950604745e-16,2.3556269270986192e-18,5.941291160096109e-22,5.941291160095927e-22,1.919137535412144e-17
7.28,1.0,28.5148128552547,3.242137277905814e-05,28.5148128552547,3.242137277905779e-05,7.579376288291685e-10,4.1545440933194e-05,50.78092024430234,7.579376288291347e-10,4.154544093319419e-05,7.579376288291368e-10,1.7776359887237487e-08,0.0005727676433361487,50.77986018002298,60.586762066588285,0.002532728456525735,60.586762066588285,0.0025327284565257947,1.77763598872371e-08,0.0005727676433361506,1.7776359887237662e-08,0.0659999824780232,0.03504005636569124,0.9649599436343088,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.286181176577606e-18,-7.142921340705219e-18,1.4610570450181475e-17,1.945521041162406e-15,5.161647668326399e-16,2.3634002635218486e-18,1.926491487754188e-17,5.979039913384134e-22,2.6136502967213296e-20,-1.019367662837385e-23,2.1289137800267957e-19,1.0732252821846351e-14,0.0,1.945521041162406e-15,2.1289137800267728e-19,-7.142921340705219e-18,1.4610570450181833e-17,2.613650296721456e-20,-1.0193676628373382e-23,2.6136502967213943e-20,-1.019367662837333e-23,5.161647668326525e-16,2.363400263521813e-18,5.979039913384193e-22,5.979039913384004e-22,1.9264914877541942e-17
7.29,1.0,28.51481278570944,3.2541850053578294e-05,28.51481278570944,3.254185005357794e-05,7.638332546529302e-10,4.176213183065161e-05,50.78092013396345,7.638332546528954e-10,4.176213183065181e-05,7.638332546528976e-10,1.7889137170477943e-08,0.0005749592020673517,50.77985565459586,60.58675352180595,0.0025389634384489026,60.58675352180595,0.002538963438448964,1.7889137170477543e-08,0.0005749592020673536,1.788913717047812e-08,0.0659999824780232,0.035087333854283136,0.9649126661457168,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.3123626497580116e-18,-7.192715629690398e-18,1.4646025879326906e-17,1.9481457436017207e-15,5.174070096342263e-16,2.3711856726100098e-18,1.933862747792524e-17,6.016972306860361e-22,2.626443186793189e-20,-1.0273611535757192e-23,2.1368247877331597e-19,1.073172700316994e-14,0.0,1.9481457436017207e-15,2.1368247877331366e-19,-7.192715629690398e-18,1.4646025879327276e-17,2.626443186793319e-20,-1.0273611535756713e-23,2.6264431867932558e-20,-1.0273611535756657e-23,5.174070096342392e-16,2.3711856726099736e-18,6.016972306860421e-22,6.016972306860227e-22,1.9338627477925306e-17
7.3,1.0,28.514812715673852,3.266259621890456e-05,28.514812715673852,3.26625962189042e-05,7.697661044444216e-10,4.197963861508087e-05,50.78092002320663,7.69766104444386e-10,4.197963861508108e-05,7.697661044443882e-10,1.8002462254445206e-08,0.000577155910527689,50.77985111833456,60.58674496568083,0.002545204349865983,60.58674496568083,0.002545204349866046,1.8002462254444796e-08,0.0005771559105276911,1.8002462254445388e-08,0.0659999824780232,0.03513460902654995,0.96486539097345,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.338605891378384e-18,-7.242571003217316e-18,1.4681513082347084e-17,1.950770316326647e-15,5.186503221678869e-16,2.3789831415941207e-18,1.9412513288325917e-17,6.0550889519173925e-22,2.6392791506914378e-20,-1.0354056326827645e-23,2.1447534518585273e-19,1.0731201210255623e-14,0.0,1.950770316326647e-15,2.1447534518585032e-19,-7.242571003217316e-18,1.468151308234746e-17,2.6392791506915705e-20,-1.0354056326827157e-23,2.6392791506915064e-20,-1.03540563268271e-23,5.186503221679001e-16,2.3789831415940837e-18,6.055088951917454e-22,6.055088951917254e-22,1.9412513288325985e-17
7.3100000000000005,1.0,28.51481264514734,3.27836114551524e-05,28.51481264514734,3.2783611455152035e-05,7.757363577523631e-10,4.2197963138284156e-05,50.78091991203103,7.757363577523264e-10,4.219796313828436e-05,7.757363577523288e-10,1.8116336959982643e-08,0.0005793577726668283,50.77984657122992,60.586736398213766,0.0025514511853473036,60.586736398213766,0.0025514511853473682,1.8116336959982226e-08,0.0005793577726668302,1.811633695998283e-08,0.0659999824780232,0.035181881882605154,0.9648181181173948,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.364910950613158e-18,-7.292487448866147e-18,1.471703202477459e-17,1.9533947593420943e-15,5.198947031377354e-16,2.3867926576674733e-18,1.9486572441590105e-17,6.093390460991926e-22,2.6521582629358622e-20,-1.0435013494347114e-23,2.1526997842299817e-19,1.0730675443102134e-14,0.0,1.953394759342094e-15,2.1526997842299576e-19,-7.292487448866147e-18,1.4717032024774977e-17,2.6521582629359994e-20,-1.0435013494346609e-23,2.652158262935933e-20,-1.0435013494346547e-23,5.19894703137749e-16,2.3867926576674356e-18,6.093390460991989e-22,6.093390460991786e-22,1.948657244159017e-17
7.32,1.0,28.514812574129316,3.290489594223262e-05,28.514812574129316,3.290489594223224e-05,7.817441947165374e-10,4.2417107253215204e-05,50.780919800435775,7.817441947164999e-10,4.241710725321542e-05,7.817441947165024e-10,1.8230763111037443e-08,0.0005815647924282531,50.779842013272784,60.58672781940559,0.002557703939468962,60.58672781940559,0.0025577039394690288,1.8230763111037017e-08,0.0005815647924282553,1.8230763111037642e-08,0.0659999824780232,0.035229152422562235,0.9647708475774378,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.391277876535792e-18,-7.342464954267551e-18,1.4752582672178812e-17,1.956019072652969e-15,5.211401512493313e-16,2.394614207985818e-18,1.9560805070356024e-17,6.131877447564624e-22,2.665080598021977e-20,-1.0516485539439928e-23,2.1606637966611683e-19,1.0730149701708214e-14,0.0,1.9560190726529695e-15,2.1606637966611435e-19,-7.342464954267551e-18,1.4752582672179215e-17,2.665080598022119e-20,-1.0516485539439412e-23,2.66508059802205e-20,-1.051648553943935e-23,5.211401512493454e-16,2.394614207985779e-18,6.131877447564691e-22,6.131877447564481e-22,1.9560805070356095e-17
7.33,1.0,28.514812502619183,3.302644985985255e-05,28.514812502619183,3.3026449859852154e-05,7.877897960687995e-10,4.263707281397603e-05,50.78091968842001,7.877897960687608e-10,4.263707281397625e-05,7.877897960687634e-10,1.834574253466051e-08,0.0005837769737492748,50.77983744445404,60.58671922925715,0.002563962606812822,60.58671922925715,0.0025639626068128902,1.8345742534660072e-08,0.000583776973749277,1.8345742534660714e-08,0.0659999824780232,0.035276420646534676,0.9647235793534653,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.417706718219745e-18,-7.392503506850242e-18,1.4788164990165893e-17,1.958643256264182e-15,5.223866652096792e-16,2.4024477796675297e-18,1.9635211307054278e-17,6.170550526160079e-22,2.6780462304208995e-20,-1.0598474971607567e-23,2.168645500952372e-19,1.0729623986072596e-14,0.0,1.958643256264182e-15,2.168645500952346e-19,-7.392503506850242e-18,1.4788164990166303e-17,2.6780462304210448e-20,-1.0598474971607038e-23,2.6780462304209744e-20,-1.0598474971606973e-23,5.223866652096936e-16,2.4024477796674896e-18,6.170550526160148e-22,6.170550526159931e-22,1.9635211307054352e-17
