Time,s1,s19,s3,s4,s16,s17,s5,s42,s2,s45,default,re3,re2,re4,re5,re8,re1,re14
0.74,6.491476568105198e-07,5.123714973253752e-06,0.0,3.721866413868183e-15,7.112695624214842e-06,2.887304375685013e-06,0.0,2.1125322211877444e-06,7.491825300851072e-08,1.001394885158417e-16,1.0,3.5661056213846113e-07,2.674581632403833e-06,1.8306991366259192e-13,6.079189653098436e-11,1.0540325684074694e-18,2.397845798483519e-06,1.4261951492706762e-16
0.75,6.256066585500891e-07,5.146398784338383e-06,0.0,2.2733267051250045e-15,7.112695094601907e-06,2.8873049052965214e-06,0.0,2.1125316930233415e-06,7.220138197810664e-08,1.0156558663946377e-16,1.0,3.5818935538995147e-07,2.5775893366184073e-06,1.1231467959992932e-13,4.5833885521835444e-11,6.438061228914013e-19,2.3108891820976516e-06,1.426001102194412e-16
0.76,6.029193621907338e-07,5.168114919084441e-06,0.0,1.3855109754133327e-15,7.112694695313684e-06,2.8873053045833186e-06,0.0,2.112531294622929e-06,6.95830368442015e-08,1.0299149072871894e-16,1.0,3.5970079836827707e-07,2.4841144153379936e-06,6.874060744885326e-14,3.455382952083862e-11,3.923767082370558e-19,2.227086001598418e-06,1.4258070805806132e-16
0.77,5.810548086678872e-07,5.188898570512727e-06,0.0,8.427970731403894e-16,7.112694394303787e-06,2.8873056055917895e-06,0.0,2.112530994155743e-06,6.705964461541915e-08,1.0441720080918909e-16,1.0,3.611473405076858e-07,2.3940293127704636e-06,4.198260986928458e-14,2.6048415886022105e-11,2.386801311133583e-19,2.1463218992397247e-06,1.4256130846569596e-16
0.78,5.599831612656054e-07,5.208783655807146e-06,0.0,5.113782432578163e-16,7.112694167376951e-06,2.8873058325171986e-06,0.0,2.112530767560325e-06,6.462776183082448e-08,1.0584271690665338e-16,1.0,3.625313424441773e-07,2.307211097360434e-06,2.5571122900000172e-14,1.963523270300145e-11,1.448223184906136e-19,2.0684866630486436e-06,1.4254191145944673e-16
0.79,5.39675665829835e-07,5.227802861515861e-06,0.0,3.096943004272052e-16,7.112693996316973e-06,2.8873060035757526e-06,0.0,2.112530596702029e-06,6.228406996813607e-08,1.0726803904704046e-16,1.0,3.638550791615039e-07,2.223541297862458e-06,1.5542599199697562e-14,1.4800236255600513e-11,8.77054258809845e-20,1.9934740798596924e-06,1.425225170521004e-16
0.8,5.201046110581352e-07,5.245987688674239e-06,0.0,1.8755505680074838e-16,7.112693867386152e-06,2.8873061325051477e-06,0.0,2.1125304678933476e-06,6.002537086076129e-08,1.0869316725638979e-16,1.0,3.65120743131727e-07,2.142905739729178e-06,9.445550581683107e-15,1.1155604262206133e-11,5.311559208597194e-20,1.921181788631532e-06,1.4250312525321146e-16
0.81,5.012432903443104e-07,5.263368496168209e-06,0.0,1.1333054802367472e-16,7.112693770206312e-06,2.8873062296835623e-06,0.0,2.112530370787732e-06,5.78485822942816e-08,1.1011810156082313e-16,1.0,3.6633044733330736e-07,2.0651943879058533e-06,5.726404186764363e-15,8.408267795402286e-12,3.209521120030468e-20,1.8515111395072449e-06,1.424837360699101e-16
0.82,4.830659984817093e-07,5.279974504476644e-06,0.0,6.85050231968183e-17,7.112693697011605e-06,2.8873063028768443e-06,0.0,2.1125302976378503e-06,5.5750737625982044e-08,1.1154284198652523e-16,1.0,3.674862255115744e-07,1.9903013332475592e-06,3.4723658487147046e-15,6.338855574336902e-12,1.9400622569338943e-20,1.7843671816368606e-06,1.4246434950744135e-16
0.83,4.655479103936181e-07,5.29583393352803e-06,0.0,4.149273646689674e-17,7.112693641854231e-06,2.8873063580327944e-06,0.0,2.1125302425074883e-06,5.372897178910518e-08,1.12967388559724e-16,1.0,3.6859004177355086e-07,1.918124292871055e-06,2.1094909610527456e-15,4.7793167637182315e-12,1.1750742967425158e-20,1.7196582152271613e-06,1.4244496556973822e-16
0.84,4.4866510430245935e-07,5.310973976358273e-06,0.0,2.481990774392242e-17,7.112693600244553e-06,2.887306399641048e-06,0.0,2.1125302009144834e-06,5.178052396681387e-08,1.143917413066809e-16,1.0,3.696437887545358e-07,1.8485647056152552e-06,1.2654516875864175e-15,3.6027821723953312e-12,7.028997873078829e-21,1.657295877124932e-06,1.4242558425968156e-16
0.85,4.323945420191103e-07,5.325420821517993e-06,0.0,1.4691902236084314e-17,7.112693568871974e-06,2.8873064310122032e-06,0.0,2.112530169552031e-06,4.9902735317378215e-08,1.1581590025368381e-16,1.0,3.7064928917765226e-07,1.7815276508304025e-06,7.511093959272016e-16,2.7156762014385154e-12,4.160746713259078e-21,1.5971950680089104e-06,1.4240620557930129e-16
0.86,4.167140211823494e-07,5.3391997073658746e-06,0.0,8.726884752576255e-18,7.1126935452255415e-06,2.8873064546572114e-06,0.0,2.1125301459115642e-06,4.8093043462122154e-08,1.1723986542703753e-16,1.0,3.7160829963266484e-07,1.716921651597761e-06,4.473079729648403e-16,2.0470187739698217e-12,2.4714537619295956e-21,1.5392737759700743e-06,1.4238682953005052e-16
0.87,4.0160214473228205e-07,5.352334956771467e-06,0.0,5.199296683643021e-18,7.112693527401886e-06,2.887306472479443e-06,0.0,2.112530128091436e-06,4.6348978962346146e-08,1.1866363685305875e-16,1.0,3.725225129912941e-07,1.6546585489557575e-06,2.671524229486896e-16,1.543003849962133e-12,1.4724408208077036e-21,1.4834529637514447e-06,1.4236745611294395e-16
0.88,3.870382915220475e-07,5.364850010524717e-06,0.0,3.0751661483855367e-18,7.112693513966787e-06,2.88730648591312e-06,0.0,2.11253011465846e-06,4.466816192761896e-08,1.200872145580725e-16,1.0,3.7339356073252027e-07,1.594653380815997e-06,1.5837892937790145e-16,1.1630840266048902e-12,8.70887053222784e-22,1.429656460192514e-06,1.4234808532865766e-16
0.89,3.73002597074391e-07,5.3767674492123e-06,0.0,1.8101006885459183e-18,7.1126935038431065e-06,2.8873064960353756e-06,0.0,2.112530104536046e-06,4.304829979489026e-08,1.2151059856840936e-16,1.0,3.742230144651761e-07,1.5368243026775824e-06,9.343190843491648e-17,8.768039767815487e-13,5.126205149962041e-22,1.3778108891471542e-06,1.4232871717761017e-16
0.9,3.5947587982176624e-07,5.388109077069758e-06,0.0,1.0653619255954876e-18,7.112693496204889e-06,2.8873065036721713e-06,0.0,2.1125300968985715e-06,4.148717881584712e-08,1.229337889104028e-16,1.0,3.750123917640551e-07,1.4810922837257424e-06,5.5106748111989407e-17,6.608090607367924e-13,3.017104973286421e-22,1.3278453970265603e-06,1.4230935166003899e-16
0.91,3.464396881203564e-07,5.398895868534573e-06,0.0,5.937406584592328e-19,7.112693490409201e-06,2.8873065094664357e-06,0.0,2.1125300911033555e-06,3.998266948281116e-08,1.2435678561038731e-16,1.0,3.7576315245000623e-07,1.4273813005363586e-06,3.077322228419087e-17,4.969197694656719e-13,1.6814735447565473e-22,1.2796918264613926e-06,1.4228998877604924e-16
0.92,3.3387620100412204e-07,5.4091480810718e-06,0.0,2.630631026728732e-19,7.112693485996493e-06,2.8873065138777206e-06,0.0,2.112530086690979e-06,3.853271507474454e-08,1.257795886946986e-16,1.0,3.764767064425973e-07,1.3756179281683802e-06,1.3660293859428152e-17,3.7214117760129596e-13,7.449947067695769e-23,1.2332843497033806e-06,1.4227062852561411e-16
0.93,3.21768309038418e-07,5.418885163257442e-06,0.0,7.425582088141053e-20,7.112693482693087e-06,2.887306517179705e-06,0.0,2.1125300833877603e-06,3.713534098858109e-08,1.272021981896734e-16,1.0,3.771544073627179e-07,1.325731673292345e-06,3.862884154173866e-18,2.7873321665626734e-13,2.1029248473615463e-23,1.1885597672854266e-06,1.4225127090857253e-16
0.94,3.100994130738936e-07,5.428125983560848e-06,0.0,3.4673447522549313e-20,7.1126934802018325e-06,2.8873065196695367e-06,0.0,2.1125300808965454e-06,3.578863151337639e-08,1.2862461412164452e-16,1.0,3.77797568455835e-07,1.277654145027537e-06,1.806833677793121e-18,2.082920187512164e-13,9.819520338385966e-24,1.1454567646512639e-06,1.4223191592478055e-16
0.95,2.9885375797982037e-07,5.436888450947035e-06,0.0,3.1085753067973388e-19,7.112693478469314e-06,2.8873065214006327e-06,0.0,2.1125300791637514e-06,3.449076834653345e-08,1.3004683651694653e-16,1.0,3.784074361859136e-07,1.2313204299712443e-06,1.6224938097048566e-17,1.5930457297817606e-13,8.803485268850064e-23,1.1039171449120555e-06,1.422125635739183e-16
0.96,2.880159684917103e-07,5.44519004253831e-06,0.0,8.163857713727289e-19,7.112693477285126e-06,2.887306522583398e-06,0.0,2.112530077979058e-06,3.323997702588974e-08,1.3146886540190706e-16,1.0,3.7898522696066636e-07,1.186667179824264e-06,4.2675606462227915e-17,1.258215028747487e-13,2.312004504527568e-22,1.0638841143430366e-06,1.4219321385577926e-16
0.97,2.7757119691170594e-07,5.4530476357042836e-06,0.0,1.3619862120626463e-18,7.112693476412154e-06,2.8873065234549498e-06,0.0,2.1125300771055393e-06,3.203454397584678e-08,1.328907008028497e-16,1.0,3.795321154450181e-07,1.1436332199377301e-06,7.129896665808045e-17,1.0113945745899959e-13,3.8571449525614143e-22,1.0253028279647154e-06,1.4217386677017628e-16
0.98,2.6750521705880257e-07,5.460477401256679e-06,0.0,1.7815937461521813e-18,7.112693475712424e-06,2.887306524153257e-06,0.0,2.1125300764053903e-06,3.0872827350182627e-08,1.3431234274609675e-16,1.0,3.800492271274648e-07,1.1021599364015198e-06,9.339218293520846e-17,8.13587648044057e-14,5.045473489102978e-22,9.881207365797053e-07,1.4215452231685063e-16
0.99,2.578042552407818e-07,5.467494995605426e-06,0.0,1.85023688033862e-18,7.112693475109375e-06,2.8873065247548845e-06,0.0,2.1125300758022724e-06,2.9753237524491143e-08,1.357337912579685e-16,1.0,3.805376516941376e-07,1.062190579624334e-06,9.711514448578559e-17,6.431720729464276e-14,5.239870845118971e-22,9.522869624105562e-07,1.4213518049549942e-16
1.0,2.4845510551087386e-07,5.474115429731395e-06,0.0,1.3102030795440266e-18,7.112693474556434e-06,2.8873065253064046e-06,0.0,2.112530075249872e-06,2.8674250397975012e-08,1.3715504636478237e-16,1.0,3.809984339093051e-07,1.023670739207708e-06,6.885314778061004e-17,4.8701267221481007e-14,3.710495121268683e-22,9.177527248391076e-07,1.42115841305798e-16
1.01,2.394449952260487e-07,5.480353222024265e-06,0.0,3.004591892287212e-19,7.112693474061837e-06,2.8873065257995798e-06,0.0,2.112530074756285e-06,2.7634391877502744e-08,1.3857610809285366e-16,1.0,3.8143258425288883e-07,9.865477900268481e-07,1.580757586345364e-17,3.474194063403206e-14,8.509004238957385e-23,8.844708438006948e-07,1.4209650474738248e-16
1.02,2.3076162370132567e-07,5.486222354338952e-06,0.0,-8.171129376325807e-19,7.112693473682788e-06,2.8873065261772086e-06,0.0,2.112530074378353e-06,2.6632242338709878e-08,1.3999697646849535e-16,1.0,3.8184107586199104e-07,9.507710514919427e-07,-4.303548733881057e-17,2.405193760628664e-14,-2.314063839375469e-22,8.52395882566879e-07,1.4207717081985352e-16
1.03,2.2239317129695367e-07,5.491736261664832e-06,0.0,-1.6479867628765245e-18,7.1126934734745706e-06,2.8873065263840054e-06,0.0,2.112530074170966e-06,2.5666437674752272e-08,1.4141765151801672e-16,1.0,3.8222484381187233e-07,9.162918249886562e-07,-8.688296317855346e-17,1.8189327810873984e-14,-4.667098512466317e-22,8.214841813120113e-07,1.420578395228133e-16
1.04,2.1432819172479362e-07,5.4969079545551315e-06,0.0,-1.769885669668932e-18,7.112693473360741e-06,2.887306526496415e-06,0.0,2.1125300740572583e-06,2.4735656867365795e-08,1.4283813326772016e-16,1.0,3.825847936370371e-07,8.83062950164959e-07,-9.339742671606037e-17,1.4986245615777535e-14,-5.012316216502416e-22,7.91693459310536e-07,1.4203851085595906e-16
1.05,2.0655568882531316e-07,5.501749931844407e-06,0.0,-8.161573764631366e-19,7.112693473276457e-06,2.887306526579278e-06,0.0,2.112530073972021e-06,2.3838630847713353e-08,1.442584217439048e-16,1.0,3.829217952563707e-07,8.510391212633668e-07,-4.3106820387171575e-17,1.260377910437642e-14,-2.311357690143603e-22,7.629830985387151e-07,1.4201918481897966e-16
1.06,1.9906504383189884e-07,5.506274263335738e-06,0.0,5.633184188496989e-19,7.112693473197227e-06,2.887306526657089e-06,0.0,2.1125300738914105e-06,2.2974134101945558e-08,1.4567851697286717e-16,1.0,3.832366887281673e-07,8.201765874394565e-07,2.977714283304076e-17,1.0358267656150957e-14,1.5953177621823474e-22,7.353138750008332e-07,1.4199986141153487e-16
1.07,1.9184604980404814e-07,5.510492550656842e-06,0.0,1.5230915884098235e-18,7.112693473093804e-06,2.887306526759091e-06,0.0,2.112530073787028e-06,2.214098864514189e-08,1.4709841898090008e-16,1.0,3.835302815257162e-07,7.904332946315655e-07,8.057265457824412e-17,7.434431894973517e-15,4.31339537837662e-22,7.086480859198064e-07,1.4198054063328814e-16
1.08,1.8488884432138124e-07,5.5144160037761725e-06,0.0,1.618729324508109e-18,7.112693472988901e-06,2.887306526862574e-06,0.0,2.11253007368203e-06,2.1338056253513593e-08,1.4851812779429414e-16,1.0,3.8380335386282156e-07,7.617686082504354e-07,8.569293017135338e-17,4.480787350316304e-15,4.584241447006964e-22,6.829493011198148e-07,1.4196122248386523e-16
1.09,1.7818394231769766e-07,5.518055403675758e-06,0.0,3.9603279010120505e-19,7.1126934729258796e-06,2.887306526924175e-06,0.0,2.112530073620232e-06,2.0564242253788573e-08,1.4993764343933694e-16,1.0,3.8405665609583273e-07,7.341434484602521e-07,2.0979176423527118e-17,2.729990577132399e-15,1.1215648615666128e-22,6.581824843099647e-07,1.4194190696287728e-16
1.1,1.7172218769957713e-07,5.5214211573537605e-06,0.0,-1.4877966747147409e-18,7.112693472902952e-06,2.887306526945683e-06,0.0,2.1125300735991884e-06,1.9818489939505214e-08,1.5135696594231125e-16,1.0,3.842909125518217e-07,7.075200908403362e-07,-7.88616195610612e-17,2.122312200113219e-15,-4.2134401827921464e-22,6.343138143712732e-07,1.4192259406996792e-16
1.11,1.6549456355703874e-07,5.5245235135816485e-06,0.0,-2.5853945055091713e-18,7.112693472905609e-06,2.8873065269416063e-06,0.0,2.1125300736029437e-06,1.9099758667388732e-08,1.5277609532949823e-16,1.0,3.845068365452827e-07,6.818613844257778e-07,-1.3711749828067406e-16,2.2272460297508706e-15,-7.321837239601973e-22,6.113099843057313e-07,1.4190328380478996e-16
1.12,1.5949316809438905e-07,5.527371453438553e-06,0.0,-2.4424984731812663e-18,7.112693472906612e-06,2.8873065269391842e-06,0.0,2.112530073603803e-06,1.8407136489714055e-08,1.5419503162716633e-16,1.0,3.847050531593233e-07,6.571347726827918e-07,-1.2960572482300208e-16,2.268086570335684e-15,-6.917155676049346e-22,5.891418061660282e-07,1.4188397616700564e-16
1.13,1.537092368600696e-07,5.529974938693563e-06,0.0,-6.766569411993218e-19,7.1126934728976895e-06,2.8873065269466885e-06,0.0,2.1125300735931147e-06,1.77396118994805e-08,1.556137748615938e-16,1.0,3.84886255733072e-07,6.333041448114539e-07,-3.5922200898482814e-17,2.0055910599815763e-15,-1.9162924574764792e-22,5.677769054944806e-07,1.4186467115626333e-16
1.14,1.48135061610491e-07,5.532342730388542e-06,0.0,9.152193989680363e-19,7.112693472875902e-06,2.8873065269670567e-06,0.0,2.112530073569736e-06,1.7096295286847583e-08,1.5703232505904719e-16,1.0,3.850510540350425e-07,6.103377417404587e-07,4.860775093047731e-17,1.3817072486155269e-15,2.5919013378774787e-22,5.471868092937504e-07,1.4184536877220774e-16
1.15,1.4276303435230346e-07,5.53448347559824e-06,0.0,3.366704787777364e-19,7.11269347286364e-06,2.8873065269779017e-06,0.0,2.112530073558051e-06,1.6476308611873566e-08,1.5845068224579193e-16,1.0,3.852000499016375e-07,5.882042174438863e-07,1.7887653134564448e-17,1.0574156025615344e-15,9.534507958985494e-23,5.273434148745691e-07,1.4182606901446532e-16
1.16,1.3758582021982732e-07,5.536405510903161e-06,0.0,-7.19594963632388e-20,7.1126934728549634e-06,2.8873065269851595e-06,0.0,2.112530073549784e-06,1.5878805356332467e-08,1.5986884644808937e-16,1.0,3.8533382355885997e-07,5.668733512210692e-07,-3.824610741381612e-18,8.322064825455611e-16,-2.037892937006923e-23,5.082196284368315e-07,1.4180677188268303e-16
1.17,1.325963544970663e-07,5.538116865768793e-06,0.0,8.638787831145016e-20,7.1126934728475434e-06,2.8873065269911633e-06,0.0,2.1125300735422042e-06,1.5302970180024126e-08,1.6128681769219727e-16,1.0,3.85452933857508e-07,5.463160354268613e-07,4.592891192396393e-18,6.345801434239767e-16,2.4465047137802683e-23,4.897893540693971e-07,1.4178747737650527e-16
1.18,1.2778782860782284e-07,5.53962527847332e-06,0.0,1.1646902723794809e-19,7.1126934728418785e-06,2.8873065269954107e-06,0.0,2.112530073536509e-06,1.4748017303890622e-08,1.6270459600436996e-16,1.0,3.8555791938174307e-07,5.265042177488953e-07,6.193869767486735e-18,4.883991973868296e-16,3.29840285137869e-23,4.720274419998566e-07,1.4176818549557444e-16
1.19,1.2315368091432643e-07,5.540938206569809e-06,0.0,2.436475787825407e-20,7.112693472837591e-06,2.8873065269982805e-06,0.0,2.1125300735323134e-06,1.4213189448084289e-08,1.6412218141085808e-16,1.0,3.8564929917725865e-07,5.074108632966091e-07,1.296034731085831e-18,3.8289277347683393e-16,6.900099431121553e-24,4.5490965460616156e-07,1.4174889623953355e-16
1.2,1.1868758771012751e-07,5.542062837125245e-06,0.0,3.2111380628666606e-21,7.112693472834199e-06,2.8873065270002557e-06,0.0,2.1125300735289427e-06,1.369775679245592e-08,1.6553957393790874e-16,1.0,3.8572757346391707e-07,4.890099174906764e-07,1.7084475766168003e-19,3.0170297141661473e-16,9.093942994038383e-25,4.3841263314584143e-07,1.4172960960802585e-16
1.21,1.1438345465475107e-07,5.543006096457469e-06,0.0,1.6102054148663655e-20,7.112693472831497e-06,2.887306527001541e-06,0.0,2.1125300735262275e-06,1.3201015988026503e-08,1.669567736117655e-16,1.0,3.8579322431343984e-07,4.712762707725462e-07,8.568363293906969e-19,2.395544700106722e-16,4.560101734901547e-24,4.225138661170073e-07,1.4171032560069439e-16
1.22,1.102354052081918e-07,5.543774663283395e-06,0.0,1.0090973042969646e-20,7.1126934728293415e-06,2.88730652700228e-06,0.0,2.112530073524077e-06,1.2722288822210141e-08,1.6837378045866838e-16,1.0,3.8584671656452425e-07,4.541857109529021e-07,5.370439745615122e-19,1.931099594468244e-16,2.857763565769004e-24,4.0719164653725905e-07,1.416910442171822e-16
1.23,1.062377742268188e-07,5.544374975999461e-06,0.0,-2.0926130033032225e-20,7.112693472827592e-06,2.8873065270026113e-06,0.0,2.11253007352236e-06,1.2260921479716237e-08,1.6979059450485379e-16,1.0,3.8588849832956244e-07,4.377148968258697e-07,-1.1138141923166846e-18,1.5855101519884895e-16,-5.9262800253547264e-24,3.9242504828800016e-07,1.4167176545713242e-16
1.24,1.0238510885781631e-07,5.544813231664663e-06,0.0,-1.1838963400985113e-19,7.112693472826192e-06,2.8873065270025957e-06,0.0,2.1125300735210564e-06,1.1816284645777027e-08,1.7120721577655466e-16,1.0,3.859190009238605e-07,4.2184136185423986e-07,-6.3019047278376885e-18,1.3474261311742508e-16,-3.352794435158984e-23,3.781939294183557e-07,1.4165248932018809e-16
1.25,9.867213648136241e-08,5.5450954224450025e-06,0.0,-2.6048710681318065e-19,7.11269347282505e-06,2.887306527002322e-06,0.0,2.112530073520056e-06,1.138776980634843e-08,1.7262364430000045e-16,1.0,3.8593864140217216e-07,4.0654338208663895e-07,-1.386648829051882e-17,1.1885566315872342e-16,-7.376994864949276e-23,3.64478813728798e-07,1.4163321580599243e-16
1.26,9.509380373668265e-08,5.545227291247593e-06,0.0,-3.96341691961203e-19,7.112693472824091e-06,2.887306527001865e-06,0.0,2.1125300735192323e-06,1.0974793752114224e-08,1.7403988010141666e-16,1.0,3.8594781947083244e-07,3.918001369504778e-07,-2.109892576245609e-17,1.0806446341070364e-16,-1.122439671634127e-22,3.5126103492703725e-07,1.4161394491418855e-16
1.27,9.164527258478957e-08,5.545214336196592e-06,0.0,-4.82835998367372e-19,7.112693472823274e-06,2.8873065270012654e-06,0.0,2.1125300735185026e-06,1.0576798124086065e-08,1.7545592320702486e-16,1.0,3.859469177992828e-07,3.7759169302987256e-07,-2.570331936171404e-17,1.0062751413381088e-16,-1.3673915473763975e-22,3.385227220844223e-07,1.4159467664441972e-16
