s1,s16,s17,s19,s2,s3,s4,s42,s45,s5,Time
4.879383337076657e-16,7.112693472567168e-06,2.887306526551804e-06,3.944859162084347e-06,5.631305476047505e-17,0.0,6.760149705520637e-30,2.1125300732619126e-06,8.810246588882414e-16,0.0,6.43
4.704963341364767e-16,7.112693472566692e-06,2.8873065265509602e-06,3.942114495381824e-06,5.4300070310599155e-17,0.0,4.267129902464729e-30,2.1125300732614365e-06,8.823445082648456e-16,0.0,6.44
4.536967447162694e-16,7.112693472566216e-06,2.887306526550117e-06,3.939371738301986e-06,5.236122653686039e-17,0.0,1.7065418756803384e-30,2.1125300732609605e-06,8.836641780601674e-16,0.0,6.45
4.3751326585803423e-16,7.11269347256574e-06,2.8873065265492734e-06,3.936630889516227e-06,5.0493488198822025e-17,0.0,-8.551551774539659e-31,2.112530073260484e-06,8.849836682986409e-16,0.0,6.46
4.2191978743273427e-16,7.112693472565264e-06,2.88730652654843e-06,3.933891947696862e-06,4.869384192166841e-17,0.0,-3.341932770700294e-30,2.112530073260008e-06,8.863029790046968e-16,0.0,6.47
4.0689030759585285e-16,7.112693472564788e-06,2.887306526547587e-06,3.931154911517136e-06,4.6959286827731136e-17,0.0,-5.6677649700807015e-30,2.112530073259532e-06,8.876221102027631e-16,0.0,6.48
3.9239885161194825e-16,7.112693472564312e-06,2.8873065265467437e-06,3.928419779651213e-06,4.5286825168016196e-17,0.0,-7.736200234995216e-30,2.1125300732590564e-06,8.889410619172635e-16,0.0,6.49
3.7841939067919647e-16,7.1126934725638365e-06,2.8873065265459013e-06,3.925686550774178e-06,4.367345295372955e-17,0.0,-9.439933259341975e-30,2.1125300732585803e-06,8.90259834172619e-16,0.0,6.5
3.6492576075394594e-16,7.1126934725633605e-06,2.887306526545058e-06,3.922955223562042e-06,4.211615058780429e-17,0.0,-1.066037681263522e-29,2.1125300732581043e-06,8.915784269932475e-16,0.0,6.51
3.518915813752666e-16,7.112693472562885e-06,2.8873065265442157e-06,3.9202257966917355e-06,4.061187349642698e-17,0.0,-1.1267233581124365e-29,2.1125300732576287e-06,8.928968404035628e-16,0.0,6.52
3.392901744894987e-16,7.112693472562409e-06,2.8873065265433725e-06,3.917498268841107e-06,3.9157542760564063e-17,0.0,-1.1118068008912822e-29,2.112530073257153e-06,8.942150744279761e-16,0.0,6.53
3.2709448327480704e-16,7.112693472561933e-06,2.8873065265425306e-06,3.91477263868893e-06,3.775003574748887e-17,0.0,-1.0057878139076947e-29,2.1125300732566775e-06,8.95533129090895e-16,0.0,6.54
3.152769909657246e-16,7.112693472561457e-06,2.8873065265416878e-06,3.912048904914893e-06,3.638617674230739e-17,0.0,-7.918667454784877e-30,2.1125300732562023e-06,8.968510044167235e-16,0.0,6.55
3.040422251506044e-16,7.112693472560982e-06,2.8873065265408454e-06,3.909327066199381e-06,3.508957030880033e-17,0.0,-8.131308294660853e-30,2.112530073255727e-06,8.981687004298627e-16,0.0,6.56
2.932344926949475e-16,7.112693472560507e-06,2.8873065265400034e-06,3.906607121224044e-06,3.384224787535128e-17,0.0,-8.527888733402756e-30,2.112530073255251e-06,8.994862171547105e-16,0.0,6.57
2.8281529538419167e-16,7.112693472560032e-06,2.887306526539161e-06,3.9038890686713386e-06,3.263976635615583e-17,0.0,-8.757301045765217e-30,2.112530073254776e-06,9.008035546156608e-16,0.0,6.58
2.727687670597755e-16,7.1126934725595565e-06,2.8873065265383195e-06,3.901172907224614e-06,3.14802946348766e-17,0.0,-8.817415764958014e-30,2.1125300732543007e-06,9.02120712837105e-16,0.0,6.59
2.630793236531514e-16,7.112693472559081e-06,2.887306526537478e-06,3.898458635568133e-06,3.0362034151234765e-17,0.0,-8.708796306482471e-30,2.1125300732538255e-06,9.034376918434302e-16,0.0,6.6
2.537316218479731e-16,7.112693472558606e-06,2.887306526536636e-06,3.895746252387078e-06,2.928321413020517e-17,0.0,-8.434889528746785e-30,2.1125300732533508e-06,9.047544916590214e-16,0.0,6.61
2.447105177422873e-16,7.112693472558131e-06,2.8873065265357945e-06,3.893035756367544e-06,2.8242086811211904e-17,0.0,-8.00221629368147e-30,2.1125300732528756e-06,9.060711123082594e-16,0.0,6.62
2.3600102551071743e-16,7.112693472557656e-06,2.887306526534953e-06,3.890327146196539e-06,2.7236922677322952e-17,0.0,-7.420562027354507e-30,2.1125300732524004e-06,9.073875538155216e-16,0.0,6.63
2.27588276066656e-16,7.112693472557181e-06,2.887306526534112e-06,3.887620420561983e-06,2.6266005684445835e-17,0.0,-6.703167280586754e-30,2.112530073251925e-06,9.087038162051827e-16,0.0,6.64
2.194574757244513e-16,7.112693472556705e-06,2.887306526533271e-06,3.8849155781527135e-06,2.5327628490522665e-17,0.0,-5.866918289567171e-30,2.1125300732514504e-06,9.100198995016142e-16,0.0,6.65
2.1159386486159955e-16,7.112693472556231e-06,2.8873065265324293e-06,3.882212617658474e-06,2.4420087684725688e-17,0.0,-4.9325375364684334e-30,2.1125300732509757e-06,9.11335803729183e-16,0.0,6.66
2.0398267658092888e-16,7.112693472555756e-06,2.8873065265315886e-06,3.8795115377699255e-06,2.3541679016652057e-17,0.0,-3.924774310061811e-30,2.112530073250501e-06,9.126515289122542e-16,0.0,6.67
1.966090953727911e-16,7.1126934725552815e-06,2.8873065265307475e-06,3.876812337178634e-06,2.2690692625519363e-17,0.0,-2.8725952663327666e-30,2.1125300732500266e-06,9.139670750751886e-16,0.0,6.68
1.8957441588592424e-16,7.112693472554807e-06,2.887306526529907e-06,3.874115014576986e-06,2.1878818945907758e-17,0.0,-1.611777261698336e-30,2.1125300732495514e-06,9.152824422423445e-16,0.0,6.69
1.827933356394609e-16,7.112693472554333e-06,2.8873065265290666e-06,3.871419568658427e-06,2.109621320232898e-17,0.0,-2.997799100409682e-31,2.112530073249077e-06,9.16597630438076e-16,0.0,6.7
1.7625072117843377e-16,7.112693472553858e-06,2.887306526528226e-06,3.868725998117255e-06,2.0341128839856944e-17,0.0,1.0207637671817557e-30,2.1125300732486027e-06,9.179126396867341e-16,0.0,6.71
1.699379530281426e-16,7.112693472553383e-06,2.8873065265273856e-06,3.866034301648671e-06,1.9612571083256744e-17,0.0,2.3136819753152954e-30,2.1125300732481284e-06,9.192274700126673e-16,0.0,6.72
1.638467014858025e-16,7.112693472552909e-06,2.887306526526545e-06,3.863344477948781e-06,1.8909578599919953e-17,0.0,3.5385596442003655e-30,2.112530073247654e-06,9.205421214402198e-16,0.0,6.73
1.5796890417158207e-16,7.112693472552435e-06,2.887306526525705e-06,3.8606565257146035e-06,1.8231220909025546e-17,0.0,4.6505799879511314e-30,2.1125300732471797e-06,9.21856593993733e-16,0.0,6.74
1.522967435796359e-16,7.112693472551961e-06,2.8873065265248653e-06,3.857970443644057e-06,1.7576595790700175e-17,0.0,5.600366064734548e-30,2.112530073246705e-06,9.231708876975446e-16,0.0,6.75
1.4682262462914272e-16,7.112693472551487e-06,2.887306526524025e-06,3.85528623043597e-06,1.6944826695179086e-17,0.0,6.333822336548568e-30,2.112530073246231e-06,9.244850025759895e-16,0.0,6.76
1.4153915221534068e-16,7.112693472551012e-06,2.887306526523185e-06,3.852603884790072e-06,1.6335060151966722e-17,0.0,6.79197622900091e-30,2.1125300732457567e-06,9.257989386533988e-16,0.0,6.77
1.3643910876056291e-16,7.112693472550538e-06,2.8873065265223458e-06,3.8499234054070005e-06,1.5746463178997328e-17,0.0,6.910819691087714e-30,2.1125300732452828e-06,9.27112695954101e-16,0.0,6.78
1.3151543176527504e-16,7.112693472550064e-06,2.887306526521506e-06,3.8472447909882954e-06,1.5178220691795815e-17,0.0,6.621150754972177e-30,2.112530073244809e-06,9.284262745024203e-16,0.0,6.79
1.2676119135910848e-16,7.11269347254959e-06,2.8873065265206665e-06,3.8445680402364e-06,1.4629532912638124e-17,0.0,5.848415095763294e-30,2.112530073244335e-06,9.297396743226782e-16,0.0,6.8
1.22169567851898e-16,7.112693472549116e-06,2.887306526519827e-06,3.841893151854659e-06,1.409961277971208e-17,0.0,4.512547591294432e-30,2.112530073243861e-06,9.310528954391929e-16,0.0,6.81
1.1775968651682628e-16,7.1126934725486424e-06,2.8873065265189877e-06,3.839220124547325e-06,1.3590667546460118e-17,0.0,4.454688284017918e-30,2.112530073243387e-06,9.323659378762793e-16,0.0,6.82
1.1350785882082333e-16,7.112693472548169e-06,2.887306526518149e-06,3.836548957019544e-06,1.3099963313302288e-17,0.0,4.314810697956431e-30,2.112530073242913e-06,9.336788016582484e-16,0.0,6.83
1.0940842033023968e-16,7.1126934725476955e-06,2.8873065265173097e-06,3.8338796479773644e-06,1.2626846346859025e-17,0.0,4.066861645576903e-30,2.1125300732424397e-06,9.34991486809409e-16,0.0,6.84
1.0545621215165414e-16,7.112693472547222e-06,2.8873065265164708e-06,3.8312121961277356e-06,1.2170721258277359e-17,0.0,3.714797074833261e-30,2.1125300732419662e-06,9.363039933540655e-16,0.0,6.85
1.0164618883996774e-16,7.1126934725467485e-06,2.887306526515632e-06,3.8285466001785074e-06,1.1731005751799229e-17,0.0,3.264877930412132e-30,2.1125300732414927e-06,9.376163213165194e-16,0.0,6.86
9.797339994655944e-17,7.112693472546275e-06,2.887306526514793e-06,3.8258828588384275e-06,1.130712849523083e-17,0.0,2.725809577757413e-30,2.112530073241019e-06,9.389284707210693e-16,0.0,6.87
9.443297156743818e-17,7.1126934725458015e-06,2.887306526513955e-06,3.823220970817142e-06,1.0898526990411542e-17,0.0,2.1088812270944394e-30,2.1125300732405453e-06,9.402404415920098e-16,0.0,6.88
9.102008789139844e-17,7.112693472545327e-06,2.887306526513117e-06,3.820560934825193e-06,1.050464544368325e-17,0.0,1.4281053574545489e-30,2.1125300732400723e-06,9.415522339536329e-16,0.0,6.89
8.772997274817388e-17,7.1126934725448545e-06,2.887306526512278e-06,3.817902749574023e-06,1.0124932636359456e-17,0.0,7.0035714069938645e-31,2.1125300732395988e-06,9.428638478302266e-16,0.0,6.9
8.455787115659256e-17,7.112693472544381e-06,2.8873065265114402e-06,3.815246413775969e-06,9.758839795194574e-18,0.0,-5.448613445441904e-32,2.1125300732391257e-06,9.441752832460762e-16,0.0,6.91
8.149903087272946e-17,7.112693472543908e-06,2.8873065265106017e-06,3.812591926144261e-06,9.4058184628529e-18,0.0,-8.13405638411241e-31,2.1125300732386526e-06,9.45486540225463e-16,0.0,6.92
7.854868393806184e-17,7.112693472543435e-06,2.887306526509764e-06,3.8099392853930303e-06,9.06531836837792e-18,0.0,-1.5501015766717866e-30,2.112530073238179e-06,9.467976187926659e-16,0.0,6.93
7.570254486957696e-17,7.112693472542961e-06,2.8873065265089262e-06,3.807288490237297e-06,8.736844923394065e-18,0.0,-2.2419151099175684e-30,2.112530073237706e-06,9.481085189719596e-16,0.0,6.94
7.297847060784953e-17,7.112693472542489e-06,2.887306526508088e-06,3.8046395393929872e-06,8.422459000266145e-18,0.0,-3.165984343721814e-30,2.1125300732372334e-06,9.494192407876164e-16,0.0,6.95
7.035591957573752e-17,7.112693472542016e-06,2.887306526507251e-06,3.8019924315769048e-06,8.119789892134829e-18,0.0,-4.071897356072106e-30,2.1125300732367604e-06,9.507297842639042e-16,0.0,6.96
6.78310722354798e-17,7.112693472541543e-06,2.8873065265064135e-06,3.7993471655067515e-06,7.828396785450423e-18,0.0,-4.935180140971123e-30,2.1125300732362877e-06,9.520401494250886e-16,0.0,6.97
6.540010091461492e-17,7.11269347254107e-06,2.887306526505576e-06,3.7967037399011225e-06,7.547837927838235e-18,0.0,-5.728745185757667e-30,2.112530073235815e-06,9.533503362954314e-16,0.0,6.98
6.305915492732094e-17,7.112693472540597e-06,2.8873065265047385e-06,3.794062153479505e-06,7.277668910949687e-18,0.0,-6.42280088455453e-30,2.1125300732353424e-06,9.54660344899191e-16,0.0,6.99
6.080434569575315e-17,7.1126934725401255e-06,2.887306526503901e-06,3.791422404962275e-06,7.017440953313188e-18,0.0,-6.984760951716964e-30,2.1125300732348694e-06,9.55970175260623e-16,0.0,7.0
5.863173187138387e-17,7.112693472539653e-06,2.887306526503064e-06,3.7887844930706997e-06,6.7666991831852304e-18,0.0,-7.37915383528055e-30,2.1125300732343967e-06,9.572798274039795e-16,0.0,7.01
5.653730445634114e-17,7.112693472539179e-06,2.887306526502227e-06,3.7861484165269374e-06,6.524980921401384e-18,0.0,-7.567532130409342e-30,2.1125300732339245e-06,9.585893013535088e-16,0.0,7.02
5.451697192474756e-17,7.112693472538707e-06,2.88730652650139e-06,3.7835141740540333e-06,6.2918139642272865e-18,0.0,-7.508381992843973e-30,2.1125300732334523e-06,9.598985971334565e-16,0.0,7.03
5.256654534405992e-17,7.112693472538235e-06,2.8873065265005533e-06,3.780881764375922e-06,6.066714866209733e-18,0.0,-7.157032552349802e-30,2.1125300732329796e-06,9.612077147680647e-16,0.0,7.04
5.0681723496407124e-17,7.112693472537762e-06,2.887306526499717e-06,3.7782511862174262e-06,5.849187223027566e-18,0.0,-6.465565326164984e-30,2.1125300732325074e-06,9.625166542815723e-16,0.0,7.05
4.885807799992984e-17,7.1126934725372905e-06,2.88730652649888e-06,3.7756224383042553e-06,5.63871995434277e-18,0.0,-5.3827236324485814e-30,2.112530073232035e-06,9.638254156982146e-16,0.0,7.06
4.709783180318254e-17,7.112693472536818e-06,2.8873065264980435e-06,3.7729955193630032e-06,5.4355696109733985e-18,0.0,-4.02375333220708e-30,2.112530073231563e-06,9.65133999042224e-16,0.0,7.07
4.549429147245228e-17,7.112693472536346e-06,2.8873065264972075e-06,3.7703704281211243e-06,5.250504719300494e-18,0.0,-4.782697204839339e-30,2.112530073231091e-06,9.664424043378293e-16,0.0,7.08
4.396035428616378e-17,7.112693472535874e-06,2.887306526496371e-06,3.7677471633070097e-06,5.073472739605411e-18,0.0,-5.5414772807301596e-30,2.112530073230619e-06,9.67750631609256e-16,0.0,7.09
4.2493209005787344e-17,7.1126934725354025e-06,2.887306526495535e-06,3.7651257236499106e-06,4.904149226331312e-18,0.0,-6.2914753421292944e-30,2.112530073230147e-06,9.690586808807268e-16,0.0,7.1
4.108996548572984e-17,7.112693472534931e-06,2.8873065264946995e-06,3.762506107879962e-06,4.7422006272431244e-18,0.0,-7.023350046516036e-30,2.1125300732296753e-06,9.703665521764602e-16,0.0,7.11
3.9747642650839663e-17,7.112693472534459e-06,2.887306526493863e-06,3.7598883147281844e-06,4.587282895909148e-18,0.0,-7.727017784967775e-30,2.1125300732292035e-06,9.716742455206724e-16,0.0,7.12
3.8463156473910463e-17,7.112693472533987e-06,2.8873065264930274e-06,3.757272342926479e-06,4.439040104182515e-18,0.0,-8.391633540529241e-30,2.1125300732287313e-06,9.729817609375754e-16,0.0,7.13
3.723330795318614e-17,7.112693472533515e-06,2.8873065264921922e-06,3.7546581912076297e-06,4.297103054682809e-18,0.0,-9.005571746581103e-30,2.11253007322826e-06,9.742890984513787e-16,0.0,7.14
3.6054771089865044e-17,7.1126934725330435e-06,2.8873065264913562e-06,3.7520458583053024e-06,4.161087893277579e-18,0.0,-9.556407145208931e-30,2.112530073227788e-06,9.755962580862881e-16,0.0,7.15
3.492408086560489e-17,7.112693472532571e-06,2.887306526490521e-06,3.749435342954044e-06,4.030594721563945e-18,0.0,-1.0030895645571834e-29,2.1125300732273168e-06,9.76903239866506e-16,0.0,7.16
3.383762122002663e-17,7.1126934725321e-06,2.887306526489686e-06,3.746826643889282e-06,3.905206209350074e-18,0.0,-1.0414955182271633e-29,2.1125300732268454e-06,9.782100438162313e-16,0.0,7.17
3.2791613028219264e-17,7.112693472531628e-06,2.8873065264888503e-06,3.7442197598473233e-06,3.784486207136779e-18,0.0,-1.069364657372149e-29,2.112530073226374e-06,9.79516669959661e-16,0.0,7.18
3.178210207824422e-17,7.112693472531157e-06,2.8873065264880155e-06,3.741614689565354e-06,3.6679783585990514e-18,0.0,-1.0851154380514814e-29,2.1125300732259027e-06,9.808231183209867e-16,0.0,7.19
3.080494704864009e-17,7.112693472530685e-06,2.8873065264871808e-06,3.7390114317814393e-06,3.555204713067645e-18,0.0,-1.0870767763794091e-29,2.112530073225431e-06,9.821293889243986e-16,0.0,7.2
2.9855807485926626e-17,7.112693472530214e-06,2.8873065264863456e-06,3.7364099852345214e-06,3.445664338010576e-18,0.0,-1.0734861343619786e-29,2.1125300732249595e-06,9.834354817940822e-16,0.0,7.21
2.8930131782109555e-17,7.1126934725297434e-06,2.8873065264855113e-06,3.73381034866442e-06,3.3388319315147047e-18,0.0,-1.0424876057339143e-29,2.1125300732244885e-06,9.847413969542205e-16,0.0,7.22
2.802314515218487e-17,7.1126934725292725e-06,2.8873065264846765e-06,3.7312125208118324e-06,3.2341564347672746e-18,0.0,-9.921300017955e-30,2.112530073224017e-06,9.860471344289933e-16,0.0,7.23
2.712983761164362e-17,7.1126934725288015e-06,2.8873065264838418e-06,3.7286165004183317e-06,3.131059644537497e-18,0.0,-9.203649372494833e-30,2.1125300732235462e-06,9.873526942425763e-16,0.0,7.24
2.624495195397593e-17,7.112693472528331e-06,2.887306526483008e-06,3.7260222862263663e-06,3.0289348256580456e-18,0.0,-8.25044916037933e-30,2.1125300732230753e-06,9.886580764191426e-16,0.0,7.25
2.536297172817576e-17,7.11269347252786e-06,2.8873065264821735e-06,3.7234298769792588e-06,2.9271453235066464e-18,0.0,-7.039214171791413e-30,2.1125300732226043e-06,9.89963280982862e-16,0.0,7.26
2.4478109216245318e-17,7.112693472527389e-06,2.8873065264813392e-06,3.7208392714212073e-06,2.8250231764876198e-18,0.0,-5.54642980604505e-30,2.1125300732221334e-06,9.912683079579008e-16,0.0,7.27
2.372806498702158e-17,7.112693472526918e-06,2.8873065264805053e-06,3.7182504682972712e-06,2.738460432123286e-18,0.0,-4.6688905869171e-30,2.112530073221663e-06,9.925731573684218e-16,0.0,7.28
2.3085380901832988e-17,7.112693472526447e-06,2.887306526479672e-06,3.7156634663533975e-06,2.664288141649189e-18,0.0,-4.245799148999904e-30,2.112530073221192e-06,9.938778292385852e-16,0.0,7.29
2.2472003149760077e-17,7.112693472525975e-06,2.8873065264788375e-06,3.713078264336407e-06,2.593498100620583e-18,0.0,-3.792999369442915e-30,2.1125300732207214e-06,9.951823235925472e-16,0.0,7.3
2.1885970710508952e-17,7.112693472525505e-06,2.887306526478004e-06,3.710494860993989e-06,2.525863987311368e-18,0.0,-3.3149150925547546e-30,2.112530073220251e-06,9.964866404544612e-16,0.0,7.31
2.132525801962335e-17,7.112693472525034e-06,2.8873065264771705e-06,3.7079132550747015e-06,2.461152030940807e-18,0.0,-2.816555073063498e-30,2.1125300732197803e-06,9.97790779848477e-16,0.0,7.32
2.0787769079431472e-17,7.112693472524564e-06,2.887306526476337e-06,3.705333445327975e-06,2.399120332016765e-18,0.0,-2.3035331405435364e-30,2.1125300732193098e-06,9.990947417987413e-16,0.0,7.33
2.0271331569992266e-17,7.112693472524094e-06,2.8873065264755036e-06,3.7027554305041085e-06,2.339518182678896e-18,0.0,-1.7820883638419694e-30,2.1125300732188393e-06,1.0003985263293972e-15,0.0,7.34
1.9773690960042313e-17,7.112693472523623e-06,2.8873065264746705e-06,3.700179209354272e-06,2.2820853870418824e-18,0.0,-1.2591052155054758e-30,2.1125300732183687e-06,1.0017021334645849e-15,0.0,7.35
1.929250461794232e-17,7.112693472523153e-06,2.887306526473837e-06,3.697604780630502e-06,2.2265515815386445e-18,0.0,-7.421337362068944e-31,2.112530073217898e-06,1.0030055632284412e-15,0.0,7.36
1.8825335922623924e-17,7.1126934725226826e-06,2.8873065264730044e-06,3.6950321430857053e-06,2.1726355552635774e-18,0.0,-2.3940969917208258e-31,2.112530073217428e-06,1.0043088156450996e-15,0.0,7.37
1.8369648374536073e-17,7.1126934725222125e-06,2.8873065264721718e-06,3.6924612954736546e-06,2.120044570315741e-18,0.0,2.4012522539367906e-31,2.112530073216958e-06,1.0056118907386904e-15,0.0,7.38
1.792279970659183e-17,7.112693472521742e-06,2.887306526471339e-06,3.6898922365489902e-06,2.068473682142099e-18,0.0,6.868033058788257e-31,2.112530073216488e-06,1.0069147885333403e-15,0.0,7.39
1.7482035995114896e-17,7.112693472521272e-06,2.887306526470506e-06,3.687324965067219e-06,2.017605059880727e-18,0.0,1.0902105848389127e-30,2.1125300732160178e-06,1.0082175090531733e-15,0.0,7.4
1.7044485770786406e-17,7.112693472520802e-06,2.887306526469674e-06,3.6847594797847124e-06,1.9671073067040495e-18,0.0,1.4391667145697954e-30,2.1125300732155477e-06,1.0095200523223094e-15,0.0,7.41
1.660715412959132e-17,7.112693472520332e-06,2.8873065264688412e-06,3.682195779458708e-06,1.916634780162031e-18,0.0,1.7217047926811732e-30,2.112530073215078e-06,1.0108224183648658e-15,0.0,7.42
