Time,E,I,T,S,a,c,aa,g2,u2,p1,g1,p2,g3,u3,alpha,g4,gamma,u1,p3,p4,q1,q2,theta,k,tumor_microenvironment,tumor_growth,tumor_death,tumor_killing,immune_death,immune_stimulation_tumor,immune_stimulation_IL2,IL2_loss,IL2_production,tumor_stimulation,tgfb_production,tgfb_loss
351.0,21271.313633129077,7632.278478908014,2511.0483323534054,1.8008067386083844e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,451.98869982361293,0.00011349654709346673,521.049169766195,638.1394089938723,87.88510899140424,0.12561190448314125,76322.78478908015,76064.59876535767,6.104582223128486e-11,1.79071200749527e-05,1.8008067386083846e-05
352.0,20728.2399607812,7383.374926124771,2449.2798469369386,1.7115162808567406e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,440.87037244864894,0.0001079814918350058,495.5550734399059,621.847198823436,85.72332747408664,0.11842212593588936,73833.7492612477,73594.00014557602,5.6591761514487985e-11,1.7036977618508713e-05,1.7115162808567407e-05
353.0,20199.322164407105,7152.52026566961,2401.302668424947,1.6434449424269404e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,432.2344803164905,0.00010379258109692588,473.6725505419005,605.9796649322132,84.04421217451878,0.1117989216446132,71525.2026566961,71303.10187377769,5.327651779639611e-11,1.637606836671475e-05,1.6434449424269405e-05
354.0,19684.599780790515,6938.886993889074,2366.103246026471,1.594025657102564e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,425.89858428476475,0.00010077200227542604,454.9923652570835,590.5379934237154,82.8122935617199,0.10570077185074564,69388.86993889074,69183.55136432305,5.091699530051398e-11,1.5899493568800435e-05,1.594025657102564e-05
355.0,19184.079887543106,6741.590049792306,2342.8812184631265,1.5613701246667535e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,421.71861932336276,9.880366326889075e-05,439.17095089475055,575.5223966262931,81.99956232954086,0.10008742694905547,67415.90049792305,67226.4694054958,4.938441399203691e-11,1.558893685775454e-05,1.5613701246667533e-05
356.0,18697.74492013663,6559.715320115767,2331.025417268168,1.5441405492284649e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,419.5845751082702,9.780623092710425e-05,425.9208629710494,560.9323476040988,81.58462982303485,0.094920441284771,65597.15320115766,65422.67489342481,4.8592316719156986e-11,1.543156591831535e-05,1.544140549228465e-05
357.0,18225.560007724613,6392.328704330954,2330.089742402122,1.5414745682984119e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,419.4161536323819,9.772772773765655e-05,415.0019855395132,546.7668002317383,81.55188388252425,0.09016333564908663,63923.28704330954,63762.8316999021,4.8488950076835495e-11,1.5419179994084456e-05,1.541474568298412e-05
358.0,17767.478393153975,6238.499021934958,2339.78161275437,1.552925525505207e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,421.1606902957866,9.854240391690194e-05,406.21563378567157,533.0243517946192,81.89108473884494,0.085781901568892,62384.99021934958,62237.63108640641,4.905233897247521e-11,1.5547716389702946e-05,1.552925525505207e-05
359.0,17323.446921425762,6097.309166108736,2359.951318767404,1.5784320001503336e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,424.7912373781327,0.00010024866408513614,399.3992853757851,519.7034076427728,82.59699241949963,0.08174428650263588,60973.091661087354,60837.92213734115,5.0287806184578615e-11,1.581692335424169e-05,1.5784320001503336e-05
360.0,16893.4112732971,5967.864642761171,2390.5798657392047,1.6182918986749917e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,430.30437583305684,0.00010286769770059813,394.4215269270972,506.802338198913,83.66894129317352,0.07802101452205915,59678.64642761171,59554.78175919079,5.222685640312339e-11,1.6230143995119585e-05,1.6182918986749917e-05
361.0,16477.320185896264,5849.299428254636,2431.7725108413697,1.6731608364096998e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,437.71905195144654,0.00010644331580070732,391.1783746215388,494.3196055768879,85.11061384198952,0.07458494752465161,58492.99428254636,58379.5896825462,5.4928078130661146e-11,1.6794290513002227e-05,1.6731608364097e-05
362.0,16075.12959225444,5740.785648236013,2483.756569895941,1.7440628929431382e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,447.0761825812694,0.00011104284057302251,389.5906051166248,482.25388776763316,86.92996383311589,0.07141128270795118,57407.856482360134,57304.10243366766,5.847967352689466e-11,1.7519984542140756e-05,1.744062892943138e-05
363.0,15686.806669824236,5641.536472214848,2546.878884334313,1.832414667989263e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,458.43819918017635,0.00011675865692642391,389.60129361980404,470.60420009472705,89.13912755325278,0.06847745187223016,56415.36472214848,56320.49740020798,6.300366604081962e-11,1.8421801931455125e-05,1.832414667989263e-05
364.0,15312.333375722113,5550.811074055652,2621.605961329211,1.9400632750194205e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,471.88907303925794,0.0001237107206965834,391.1740035990115,459.3700012716634,91.75442855255083,0.06576304233068776,55508.11074055652,55421.41360823282,6.866209953647493e-11,1.9518668450541987e-05,1.9400632750194204e-05
365.0,14951.71062432253,5467.918052211262,2708.52573567057,2.069340247503983e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,487.5346324207026,0.00013205000989421645,394.29144492346717,448.55131872967587,94.7964390876027,0.06324969994525217,54679.18052211262,54599.98908050152,7.56656277690087e-11,2.0834404273126908e-05,2.069340247503983e-05
366.0,14604.96178985926,5392.220084524557,2808.3513617972512,2.223128291141663e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,505.5032451235052,0.00014196307268355256,398.95459647249277,438.1488536957778,98.29011254760437,0.06092104439653343,53922.20084524557,53849.89506457748,8.428489241233939e-11,2.2398441481650734e-05,2.223128291141663e-05
367.0,14272.136160448377,5323.1324779376755,2921.926283314367,2.40495250797949e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,525.9467309965861,0.0001536777576922196,405.18217324714243,428.1640848134513,102.2649604922707,0.058762516847251485,53231.32477937675,53165.36652331206,9.486576823302763e-11,2.424672809239439e-05,2.4049525079794897e-05
368.0,13953.312923045693,5260.134489833125,3050.2304242895966,2.6190912437790676e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,549.0414763721274,0.00016747030154271405,413.01042629668217,418.59938769137074,106.75526883223765,0.05676137809615667,52601.344898331256,52541.23226026282,1.0784922924281867e-10,2.6422846185516092e-05,2.6190912437790676e-05
369.0,13648.60523351094,5202.764342531204,3194.3877788417353,2.8707059116593646e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,574.9898001915124,0.00018367403906904186,422.4933031203265,409.4581570053282,111.8003627998366,0.05490652703981188,52027.643425312046,51972.94567151662,1.2379699639150308e-10,2.897938601084447e-05,2.8707059116593648e-05
370.0,13358.164299636981,5150.62482504855,3355.6753091808923,3.166009782636363e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,604.0215556525606,0.00020269002205163298,433.7029580831514,400.74492898910944,117.44491750375387,0.05318844453671587,51506.2482504855,51456.61555611305,1.434253615589204e-10,3.197962114869566e-05,3.166009782636363e-05
371.0,13082.18361404965,5103.391084176107,3535.532766858861,3.5124657583118372e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,636.395898034595,0.00022499985501958812,446.7305821827169,392.4655084214895,123.73930053949913,0.051599161810801306,51033.91084176107,50989.035957410866,1.6764891004321754e-10,3.549953338143145e-05,3.5124657583118374e-05
372.0,12820.903519054806,5060.804647953836,3735.57331638615,3.919022599548253e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,672.403196949507,0.00025118114403773194,461.6875729955323,384.62710557164417,130.7399423456281,0.05013209396051042,50608.04647953836,50567.715554445094,1.9763724936398223e-10,3.963024970531662e-05,3.919022599548252e-05
373.0,12574.6160197561,5022.683140934811,3957.5948084640595,4.396407634916193e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,712.3670655235306,0.00028192602002367017,478.7070648364398,377.238480592683,138.5097288439481,0.04878204426924591,50226.8314093481,50190.90585465326,2.3488920042973543e-10,4.4480964251444724e-05,4.3964076349161925e-05
374.0,12343.669804485957,4988.922835837325,4203.591405813549,4.9574645950241235e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,756.6464530464388,0.00031806325272653143,497.9458347482881,370.31009413457866,147.1184058605909,0.047545140669174,49889.22835837325,49857.62716797458,2.8132860014455304e-10,5.0182426475419705e-05,4.9574645950241236e-05
375.0,12128.475521590844,4959.49436736315,4475.765230518536,5.6175622748516285e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,805.6377414933364,0.0003605845391769355,519.586613402229,363.8542656477253,156.6429835509986,0.046418717871902306,49594.9436736315,49567.69186454514,3.394290137856273e-10,5.689108762310461e-05,5.6175622748516285e-05
376.0,11929.51130011999,4934.453100824328,4776.537517810813,6.395080153260931e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,859.7767532059464,0.00041067559186297713,543.8408220398096,357.88533900359965,167.1681225879483,0.045401351289224845,49344.531008243284,49321.72408997282,4.123755937995534e-10,6.479400397638461e-05,6.395080153260931e-05
377.0,11747.32847815454,4913.936419532311,5108.558726130221,7.311969423810812e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,919.5405707034397,0.000469752700649782,570.9517677067655,352.41985434463624,178.786482601616,0.04449277594008736,49139.36419532311,49121.17543396913,5.042739402700978e-10,7.411460301724755e-05,7.311969423810812e-05
378.0,11582.55746490059,4898.164072767939,5474.716891755243,8.39442558414094e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,985.4490405159436,0.0005395054508076634,601.198323839955,347.4767239470177,191.59900757532264,0.04369384825372932,48981.64072767939,48968.3360142454,6.204208978178032e-10,8.511941988348707e-05,8.39442558414094e-05
379.0,11435.913666967532,4887.441456177595,5878.143374851143,9.67364982924233e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1058.0658074732057,0.0006219462516355148,634.8991209532469,343.0774100090259,205.71511795963278,0.043006547311063494,48874.41456177595,48866.34069911937,7.676518588339031e-10,9.812590697804605e-05,9.67364982924233e-05
380.0,11308.203371582658,4882.158188116402,6322.214811560752,1.1186737560405303e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1137.9986660809354,0.000719467202223327,672.4172457719295,339.24610114747975,221.25276743818793,0.04243394571743288,48821.58188116402,48819.17007905289,9.54786931614871e-10,0.00011351139925474478,0.00011186737560405302
381.0,11200.329426332892,4882.787901960133,6810.550072319925,1.2977684000112976e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1225.8990130175864,0.0008349046611763847,714.165448383798,336.00988278998676,238.33832173695123,0.041980204784637314,48827.87901960133,48831.64609936259,1.1931997505236722e-09,0.0001317232922972338,0.00012977684000112976
382.0,11113.296511558028,4889.8877964590165,7347.000546778781,1.5098511741532667e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1322.4600984201807,0.0009716115066186187,760.6118022026249,333.39889534674086,257.1061999274731,0.04165057913929988,48898.87796459017,48909.421927411284,1.4975384492767856e-09,0.0001532904300028462,0.00015098511741532667
383.0,11048.215778041598,4904.096624489972,7935.632321971221,1.761051097966007e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1428.4138179548197,0.0011335366862912585,812.285770159818,331.44647334124795,277.69822719220275,0.04145141783432172,49040.96624489972,49058.96612865782,1.886632291842702e-09,0.0001788356373506345,0.0001761051097966007
384.0,11006.308530117476,4926.132686011495,8580.697944427113,2.0585579128446787e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1544.5256299968803,0.0013253107898429223,869.7845083704109,330.18925590352427,300.2626172562805,0.0413901723294868,49261.32686011495,49287.54021042126,2.3846215929136637e-09,0.0002090891963881048,0.00020585579128446787
385.0,10988.908545905204,4956.790912306877,9286.595326939307,2.41076269713831e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1671.5871588490752,0.0015523353497939574,933.7791743376904,329.6672563771561,324.952498106798,0.041475398505995985,49567.90912306876,49603.1685154073,3.0223499756729284e-09,0.0002449029012213337,0.000241076269713831
386.0,10997.462704355105,4996.939017417924,10057.812483216621,2.8273987346679477e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1810.4062469789917,0.0018208726550558657,1005.0210446299725,329.9238811306531,351.92393398401714,0.0417167464754113,49969.39017417924,50014.60040675194,3.839055248952085e-09,0.0002872641816036444,0.0002827398734667948
387.0,11033.52930681402,5047.513223246983,10898.854716949641,3.3196751381468945e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1961.7938490509355,0.0021381306145411582,1084.3469325007627,331.0058792044206,381.33332481746316,0.042124932462442914,50475.132232469834,50531.26195703166,4.8843887001398125e-09,0.0003373094296488213,0.00033196751381468943
388.0,11098.773509668234,5109.512043796918,11814.151566885614,3.9003944603469194e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2126.54728203941,0.002512335190416224,1172.683337594525,332.963205290047,413.3340882421913,0.04271166685861885,51095.12043796918,51163.195101541074,6.220779928887105e-09,0.00039633534519706293,0.00039003944603469194
389.0,11194.959235573046,5183.988585736079,12807.941907849037,4.5840363328925006e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2305.4295434128267,0.002952780766467041,1271.0486967937595,335.84877706719135,448.0725686812556,0.04348952721226932,51839.88585736079,51920.98211814593,7.926129592427958e-09,0.00046580677508222467,0.00045840363328925006
390.0,11323.937277972467,5272.042672165151,13884.137667113266,5.3867864545602376e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2499.1447800803876,0.0034698470176683614,1380.5531421829214,339.718118339174,485.68319118541586,0.04447176954917393,52720.426721651515,52815.65487641251,1.0096769436964273e-08,0.0005473592376311031,0.0005386786454560238
391.0,11487.627471351607,5374.807394333341,15046.15638488075,6.326478862487021e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2708.3081492785345,0.004074962795249179,1502.3938639633125,344.6288241405482,526.2825219457477,0.045672007462393666,53748.07394333341,53858.576578840366,1.2850540694593347e-08,0.0006427930544847556,0.0006326478862487021
392.0,11687.996259298843,5493.435702064144,16296.735539159075,7.422478508933224e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2933.4123970486335,0.004780504606199228,1637.8463517261603,350.63988777896526,569.9626902886116,0.047103770070323,54934.35702064144,55061.30606298254,1.6329892856138227e-08,0.0007540571282239442,0.0007422478508933223
393.0,11927.027760404444,5629.088485300785,17637.720843084833,8.695346888993192e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3174.7897517552697,0.005599605537694605,1788.2494204927716,357.8108328121333,616.7839144987573,0.048779965494849704,56290.88485300785,56435.43263815251,2.070442364325948e-08,0.0008832185584178871,0.0008695346888993192
394.0,12206.687579801905,5782.909831271664,19069.830719389065,0.00010166411553673928,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3432.5695294900315,0.006545851985990787,1954.9827557904307,366.2006273940571,666.7662132052644,0.05071205541153977,57829.09831271664,57992.37805755173,2.6172685892414363e-08,0.0010324145337493181,0.0010166411553673928
