mw08818dfe_fb12_45cc_8c1d_d965f142d0ce,mw15abaa48_d7d0_4845_ae04_c573d289d495,mw73259e20_240e_4f3a_b2e0_9ca248658898,mw812f63db_4cb0_40ad_b92b_9874be969dfe,mw849ed3fd_87d9_44d2_9f3e_4d631b900d41,mw8796c919_9251_4970_8f87_0bca9ecfeb5c,mw919f8a86_e702_4b24_9cd7_adad694fcf9b,mwcb834e43_dc57_45ae_9452_f4c10955caf1,mwee54b5b4_b8c0_41df_8dda_5b160c5e10a5,mwf166ad55_4ff0_49fb_95d2_b657ad7653d5,mwfcfaf604_14d4_47a6_b021_226d1fb5497c,Time
0.0,3.399653421294728e-06,0.0001,4.481389486758525e-07,1.6901412717383622e-07,9.764120878235763e-07,5e-05,2.7412576912363168e-08,5.586515329617055e-10,7.216435396555574e-09,1.8381698770146845e-08,6.21
0.0,3.403705389671241e-06,0.0001,4.488211259529107e-07,1.697265182918226e-07,9.788995376320037e-07,5e-05,2.750461158825627e-08,5.612165763813426e-10,7.258972059418043e-09,1.8434869142381395e-08,6.22
0.0,3.407753895974304e-06,0.0001,4.495031821806648e-07,1.7044061070135196e-07,9.81388440536359e-07,5e-05,2.7596817825176338e-08,5.637892962871433e-10,7.301685654795529e-09,1.8488100441658194e-08,6.23
0.0,3.411798944159489e-06,0.0001,4.501851173859442e-07,1.711564048761002e-07,9.838787915947944e-07,5e-05,2.7689195722591075e-08,5.663697039570427e-10,7.344576596151298e-09,1.8541392614996758e-08,6.24
0.0,3.4158405381757287e-06,0.0001,4.5086693159557046e-07,1.7187390128552904e-07,9.863705858761028e-07,5e-05,2.778174538000222e-08,5.689578106710774e-10,7.387645297040477e-09,1.8594745609516948e-08,6.25
0.0,3.4198786819653246e-06,0.0001,4.51548624836357e-07,1.725931003948946e-07,9.888638184597026e-07,5e-05,2.787446689694518e-08,5.715536277113721e-10,7.430892171109137e-09,1.8648159372438882e-08,6.26
0.0,3.423913379463955e-06,0.0001,4.522301971351096e-07,1.7331400266525612e-07,9.91358484435618e-07,5e-05,2.7967360372988706e-08,5.741571663621249e-10,7.474317632093395e-09,1.8701633851082827e-08,6.27
0.0,3.4279446346006863e-06,0.0001,4.529116485186258e-07,1.740366085534849e-07,9.938545789044644e-07,5e-05,2.8060425907734565e-08,5.767684379095934e-10,7.517922093818509e-09,1.875516899286913e-08,6.28
0.0,3.4319724512979795e-06,0.0001,4.535929790136953e-07,1.7476091851227254e-07,9.96352096977431e-07,5e-05,2.815366360081718e-08,5.793874536420796e-10,7.561705970197975e-09,1.8808764745318095e-08,6.29
0.0,3.4359968334717025e-06,0.0001,4.542741886470999e-07,1.7548693299014012e-07,9.988510337762636e-07,5e-05,2.8247073551903334e-08,5.820142248499159e-10,7.605669675232648e-09,1.886242105604992e-08,6.3
0.0,3.4400177850311388e-06,0.0001,4.5495527744561335e-07,1.7621465243144645e-07,1.0013513844332507e-06,5e-05,2.834065586069182e-08,5.846487628254499e-10,7.649813623009846e-09,1.891613787278459e-08,6.31
0.0,3.4440353098789932e-06,0.0001,4.5563624543600153e-07,1.769440772763968e-07,1.0038531440912044e-06,5e-05,2.8434410626913142e-08,5.872910788630293e-10,7.694138227702471e-09,1.8969915143341804e-08,6.32
0.0,3.448049411911404e-06,0.0001,4.5631709264502235e-07,1.7767520796105117e-07,1.0063563079034447e-06,5e-05,2.8528337950329122e-08,5.899411842589849e-10,7.73864390356811e-09,1.9023752815640847e-08,6.33
0.0,3.4520600950179517e-06,0.0001,4.569978190994258e-07,1.7840804491733326e-07,1.0088608710337852e-06,5e-05,2.862243793073266e-08,5.92599090311617e-10,7.783331064948184e-09,1.9077650837700545e-08,6.34
0.0,3.456067363081666e-06,0.0001,4.5767842482595385e-07,1.791425885730385e-07,1.0113668286565157e-06,5e-05,2.8716710667947347e-08,5.952648083211784e-10,7.82820012626706e-09,1.9131609157639158e-08,6.35
0.0,3.4600712199790354e-06,0.0001,4.5835890985134085e-07,1.7987883935184279e-07,1.013874175956387e-06,5e-05,2.8811156261827194e-08,5.979383495898583e-10,7.873251502031188e-09,1.9185627723674296e-08,6.36
0.0,3.464071669580015e-06,0.0001,4.590392742023128e-07,1.8061679767331058e-07,1.0163829081285937e-06,5e-05,2.8905774812256248e-08,6.006197254217651e-10,7.918485606828222e-09,1.9239706484122804e-08,6.37
0.0,3.4680687157480385e-06,0.0001,4.5971951790558795e-07,1.8135646395290347e-07,1.018893020378762e-06,5e-05,2.9000566419148335e-08,6.033089471229111e-10,7.96390285532618e-09,1.929384538740072e-08,6.38
0.0,3.4720623623400196e-06,0.0001,4.603996409878768e-07,1.8209783860198853e-07,1.0214045079229299e-06,5e-05,2.909553118244671e-08,6.060060260011946e-10,8.009503662272576e-09,1.934804438202316e-08,6.39
0.0,3.476052613206368e-06,0.0001,4.6107964347588166e-07,1.8284092202784647e-07,1.023917365987536e-06,5e-05,2.919066920212376e-08,6.087109733663833e-10,8.05528844249357e-09,1.9402303416604243e-08,6.4
0.0,3.4800394721909926e-06,0.0001,4.6175952539629717e-07,1.8358571463367978e-07,1.0264315898094007e-06,5e-05,2.9285980578180645e-08,6.114238005300958e-10,8.101257610893105e-09,1.9456622439856985e-08,6.41
0.0,3.484022943131311e-06,0.0001,4.624392867758098e-07,1.843322168186213e-07,1.0289471746357137e-06,5e-05,2.938146541064705e-08,6.141445188057853e-10,8.14741158245209e-09,1.9511001400593246e-08,6.42
0.0,3.4880030298582584e-06,0.0001,4.631189276410984e-07,1.8508042897774213e-07,1.0314641157240175e-06,5e-05,2.9477123799580834e-08,6.168731395087209e-10,8.19375077222753e-09,1.9565440247723628e-08,6.43
0.0,3.491979736224528e-06,0.0001,4.637984480188339e-07,1.8583035150996965e-07,1.0339824083072173e-06,5e-05,2.95729558447757e-08,6.196096740407344e-10,8.240275594552172e-09,1.9619938930091082e-08,6.44
0.0,3.495953066266051e-06,0.0001,4.644778479356799e-07,1.865819848633333e-07,1.0365020473935328e-06,5e-05,2.9668961644090656e-08,6.223541343749859e-10,8.286986458460908e-09,1.967449739551965e-08,6.45
0.0,3.4999230238514662e-06,0.0001,4.6515712741829163e-07,1.8733532943676667e-07,1.039023028200733e-06,5e-05,2.9765141297075575e-08,6.25106532003533e-10,8.333883777616865e-09,1.9729115592879277e-08,6.46
0.0,3.5038896127999972e-06,0.0001,4.6583628649331646e-07,1.8809038561313703e-07,1.0415453460101081e-06,5e-05,2.986149490375168e-08,6.278668782911812e-10,8.380967966972687e-09,1.9783793471391402e-08,6.47
0.0,3.507852836924757e-06,0.0001,4.6651532518739355e-07,1.888471537713841e-07,1.0440689961128132e-06,5e-05,2.995802256416339e-08,6.306351846054642e-10,8.428239441543508e-09,1.983853098037383e-08,6.48
0.0,3.5118127000327614e-06,0.0001,4.6719424352715427e-07,1.89605634286529e-07,1.0465939738098487e-06,5e-05,3.005472437837795e-08,6.33411462316636e-10,8.475698616405993e-09,1.9893328069240593e-08,6.49
0.0,3.5157692059249387e-06,0.0001,4.678730415392221e-07,1.9036582752968372e-07,1.049120274412042e-06,5e-05,3.0151600446485065e-08,6.361957227976661e-10,8.523345906697432e-09,1.9948184687501905e-08,6.5
0.0,3.5197223583961454e-06,0.0001,4.685517192502127e-07,1.911277338680601e-07,1.0516478932400275e-06,5e-05,3.024865086859666e-08,6.389879774242314e-10,8.571181727614777e-09,2.0003100784763988e-08,6.51
0.0,3.5236721612351744e-06,0.0001,4.6923027668673384e-07,1.9189135366497885e-07,1.0541768256242261e-06,5e-05,3.0345875744846405e-08,6.417882375747103e-10,8.61920649441374e-09,2.0058076310729015e-08,6.52
0.0,3.5276186182247677e-06,0.0001,4.6990871387538536e-07,1.9265668727987875e-07,1.0567070669048275e-06,5e-05,3.044327517538944e-08,6.445965146301747e-10,8.667420622407847e-09,2.011311121519499e-08,6.53
0.0,3.5315617331416283e-06,0.0001,4.7058703084275925e-07,1.9342373506832548e-07,1.0592386124317692e-06,5e-05,3.054084926040204e-08,6.474128199743829e-10,8.715824526967513e-09,2.0168205448055625e-08,6.54
0.0,3.5355015097564315e-06,0.0001,4.712652276154396e-07,1.941924973820207e-07,1.06177145756472e-06,5e-05,3.063859810008123e-08,6.50237164993773e-10,8.764418623519141e-09,2.0223358959300272e-08,6.55
0.0,3.5394379518338354e-06,0.0001,4.7194330422000267e-07,1.9496297456881114e-07,1.0643055976730583e-06,5e-05,3.073652179464451e-08,6.530695610774546e-10,8.813203327544189e-09,2.0278571699013786e-08,6.56
0.0,3.5433710631324937e-06,0.0001,4.72621260683017e-07,1.957351669726975e-07,1.0668410281358542e-06,5e-05,3.083462044432947e-08,6.559100196172011e-10,8.86217905457827e-09,2.0333843617376446e-08,6.57
0.0,3.5473008474050665e-06,0.0001,4.7329909703104295e-07,1.9650907493384298e-07,1.069377744341851e-06,5e-05,3.093289414939344e-08,6.587585520074414e-10,8.911346220210213e-09,2.0389174664663833e-08,6.58
0.0,3.55122730839823e-06,0.0001,4.7397681329063325e-07,1.9728469878858275e-07,1.0719157416894464e-06,5e-05,3.1031343010113225e-08,6.616151696452531e-10,8.9607052400812e-09,2.0444564791246734e-08,6.59
0.0,3.5551504498526916e-06,0.0001,4.746544094883328e-07,1.9806203886943239e-07,1.0744550155866724e-06,5e-05,3.112996712678467e-08,6.644798839303528e-10,9.010256529883829e-09,2.0500013947591053e-08,6.6
0.0,3.559070275503196e-06,0.0001,4.753318856506785e-07,1.98841095505097e-07,1.0769955614511788e-06,5e-05,3.122876659972248e-08,6.673527062650888e-10,9.060000505361229e-09,2.0555522084257688e-08,6.61
0.0,3.5629867890785393e-06,0.0001,4.760092418041995e-07,1.9962186902047952e-07,1.079537374710213e-06,5e-05,3.132774152925967e-08,6.702336480544313e-10,9.10993758230614e-09,2.0611089151902436e-08,6.62
0.0,3.5668999943015804e-06,0.0001,4.7668647797541704e-07,2.004043597366901e-07,1.0820804508006024e-06,5e-05,3.1426892015747454e-08,6.731227207059646e-10,9.160068176560065e-09,2.0666715101275902e-08,6.63
0.0,3.5708098948892498e-06,0.0001,4.773635941908447e-07,2.0118856797105438e-07,1.0846247851687357e-06,5e-05,3.152621815955477e-08,6.76019935629878e-10,9.21039270401233e-09,2.072239988322339e-08,6.64
0.0,3.574716494552562e-06,0.0001,4.780405904769881e-07,2.019744940371225e-07,1.0871703732705452e-06,5e-05,3.162572006106803e-08,6.78925304238957e-10,9.260911580599229e-09,2.077814344868481e-08,6.65
0.0,3.578619796996626e-06,0.0001,4.787174668603446e-07,2.027621382446773e-07,1.0897172105714873e-06,5e-05,3.172539782069074e-08,6.818388379485722e-10,9.311625222303124e-09,2.083394574869455e-08,6.66
0.0,3.582519805920655e-06,0.0001,4.793942233674048e-07,2.0355150089974363e-07,1.0922652925465256e-06,5e-05,3.18252515388432e-08,6.847605481766728e-10,9.362534045151572e-09,2.0889806734381418e-08,6.67
0.0,3.5864165250179793e-06,0.0001,4.800708600246503e-07,2.0434258230459647e-07,1.094814614680113e-06,5e-05,3.192528131596221e-08,6.876904463437745e-10,9.413638465216448e-09,2.094572635696852e-08,6.68
0.0,3.5903099579760553e-06,0.0001,4.807473768585557e-07,2.0513538275776984e-07,1.0973651724661732e-06,5e-05,3.2025487252500704e-08,6.906285438729516e-10,9.464938898613066e-09,2.100170456777317e-08,6.69
0.0,3.5942001084764757e-06,0.0001,4.814237738955872e-07,2.0592990255406482e-07,1.0999169614080821e-06,5e-05,3.21258694489274e-08,6.935748521898248e-10,9.516435761499302e-09,2.1057741318206766e-08,6.7
0.0,3.5980869801949807e-06,0.0001,4.821000511622036e-07,2.0672614198455886e-07,1.102469977018652e-06,5e-05,3.222642800572658e-08,6.965293827225537e-10,9.568129470074748e-09,2.1113836559774733e-08,6.71
0.0,3.601970576801469e-06,0.0001,4.827762086848557e-07,2.0752410133661367e-07,1.1050242148201119e-06,5e-05,3.2327163023397675e-08,6.994921469018247e-10,9.620020440579824e-09,2.11699902440764e-08,6.72
0.0,3.6058509019600074e-06,0.0001,4.834522464899866e-07,2.0832378089388404e-07,1.1075796703440916e-06,5e-05,3.2428074602455e-08,7.024631561608416e-10,9.672109089294938e-09,2.1226202322804904e-08,6.73
0.0,3.6097279593288405e-06,0.0001,4.841281646040314e-07,2.0912518093632592e-07,1.1101363391316037e-06,5e-05,3.252916284342739e-08,7.054424219353133e-10,9.7243958325396e-09,2.1282472747747093e-08,6.74
0.0,3.613601752560403e-06,0.0001,4.848039630534176e-07,2.0992830174020518e-07,1.1126942167330242e-06,5e-05,3.263042784685795e-08,7.084299556634456e-10,9.7768810866716e-09,2.1338801470783436e-08,6.75
0.0,3.6174722853013276e-06,0.0001,4.854796418645646e-07,2.1073314357810594e-07,1.115253298708079e-06,5e-05,3.2731869713303696e-08,7.114257687859284e-10,9.829565268086131e-09,2.1395188443887935e-08,6.76
0.0,3.621339561192457e-06,0.0001,4.861552010638845e-07,2.1153970671893874e-07,1.1178135806258233e-06,5e-05,3.2833488543335223e-08,7.144298727459247e-10,9.88244879321496e-09,2.145163361912801e-08,6.77
0.0,3.6252035838688525e-06,0.0001,4.868306406777811e-07,2.1234799142794917e-07,1.1203750580646268e-06,5e-05,3.293528443753647e-08,7.174422789890607e-10,9.935532078525571e-09,2.150813694866441e-08,6.78
0.0,3.629064356959804e-06,0.0001,4.875059607326505e-07,2.1315799796672564e-07,1.1229377266121538e-06,5e-05,3.3037257496504296e-08,7.204629989634116e-10,9.988815540520318e-09,2.1564698384751125e-08,6.79
0.0,3.632921884088842e-06,0.0001,4.881811612548814e-07,2.1396972659320826e-07,1.1255015818653494e-06,5e-05,3.3139407820848284e-08,7.234920441194934e-10,1.0042299595735605e-08,2.162131787973529e-08,6.8
0.0,3.6367761688737446e-06,0.0001,4.888562422708542e-07,2.1478317756169678e-07,1.128066619430421e-06,5e-05,3.324173551119037e-08,7.265294259102487e-10,1.0095984660741042e-08,2.1677995386057082e-08,6.81
0.0,3.6406272149265505e-06,0.0001,4.895312038069419e-07,2.1559835112285882e-07,1.1306328349228213e-06,5e-05,3.334424066816455e-08,7.295751557910357e-10,1.0149871152138614e-08,2.1734730856249638e-08,6.82
0.0,3.6444750258535648e-06,0.0001,4.902060458895094e-07,2.164152475237379e-07,1.1332002239672319e-06,5e-05,3.344692339241654e-08,7.326292452196153e-10,1.0203959486561836e-08,2.179152424293895e-08,6.83
0.0,3.648319605255372e-06,0.0001,4.90880768544914e-07,2.17233867007762e-07,1.1357687821975463e-06,5e-05,3.354978378460355e-08,7.3569170565614e-10,1.0258250080674963e-08,2.1848375498843794e-08,6.84
0.0,3.652160956726846e-06,0.0001,4.915553717995054e-07,2.1805420981475124e-07,1.138338505256855e-06,5e-05,3.36528219453939e-08,7.387625485631405e-10,1.0312743351172134e-08,2.1905284576775605e-08,6.85
0.0,3.6559990838571554e-06,0.0001,4.922298556796252e-07,2.188762761809264e-07,1.1409093887974264e-06,5e-05,3.375603797546678e-08,7.418417854055137e-10,1.0367439714776581e-08,2.1962251429638413e-08,6.86
0.0,3.6598339902297775e-06,0.0001,4.929042202116072e-07,2.197000663389164e-07,1.1434814284806922e-06,5e-05,3.38594319755119e-08,7.449294276505088e-10,1.0422339588239783e-08,2.201927601042873e-08,6.87
0.0,3.663665679422506e-06,0.0001,4.935784654217777e-07,2.2052558051776703e-07,1.1460546199772312e-06,5e-05,3.39630040462292e-08,7.480254867677157e-10,1.0477443388340682e-08,2.2076358272235483e-08,6.88
0.0,3.6674941550074595e-06,0.0001,4.942525913364553e-07,2.2135281894294846e-07,1.1486289589667516e-06,5e-05,3.4066754288328583e-08,7.511299742290515e-10,1.0532751531884864e-08,2.2133498168239904e-08,6.89
0.0,3.671319420551094e-06,0.0001,4.949265979819505e-07,2.2218178183636348e-07,1.1512044411380772e-06,5e-05,3.417068280252962e-08,7.542429015087469e-10,1.058826443570375e-08,2.2190695651715443e-08,6.9
0.0,3.675141479614207e-06,0.0001,4.956004853845662e-07,2.2301246941635515e-07,1.153781062189128e-06,5e-05,3.4274789689561154e-08,7.573642800833319e-10,1.0643982516653791e-08,2.2247950676027678e-08,6.91
0.0,3.678960335751952e-06,0.0001,4.962742535705976e-07,2.238448818977151e-07,1.1563588178269081e-06,5e-05,3.4379075050161146e-08,7.604941214316242e-10,1.0699906191615679e-08,2.230526319463423e-08,6.92
0.0,3.6827759925138435e-06,0.0001,4.969479025663321e-07,2.2467901949169123e-07,1.158937703767487e-06,5e-05,3.448353898507631e-08,7.636324370347138e-10,1.0756035877493546e-08,2.2362633161084675e-08,6.93
0.0,3.68658845344377e-06,0.0001,4.976214323980494e-07,2.2551488240599556e-07,1.161517715735985e-06,5e-05,3.4588181595061795e-08,7.667792383759498e-10,1.0812371991214178e-08,2.2420060529020443e-08,6.94
0.0,3.6903977220799987e-06,0.0001,4.982948430920212e-07,2.2635247084481192e-07,1.1640988494665573e-06,5e-05,3.4693002980880954e-08,7.699345369409255e-10,1.08689149497262e-08,2.2477545252174746e-08,6.95
0.0,3.6942038019551887e-06,0.0001,4.98968134674512e-07,2.2719178500880411e-07,1.166681100702378e-06,5e-05,3.4798003243305e-08,7.730983442174648e-10,1.0925665169999328e-08,2.2535087284372473e-08,6.96
0.0,3.698006696596396e-06,0.0001,4.996413071717779e-07,2.2803282509512348e-07,1.1692644651956256e-06,5e-05,3.4903182483112775e-08,7.762706716956076e-10,1.0982623069023562e-08,2.2592686579530114e-08,6.97
0.0,3.7018064095250856e-06,0.0001,5.00314360610068e-07,2.2887559129741666e-07,1.171848938707467e-06,5e-05,3.500854080109041e-08,7.794515308675953e-10,1.1039789063808417e-08,2.2650343091655676e-08,6.98
0.0,3.7056029442571374e-06,0.0001,5.009872950156228e-07,2.297200838058331e-07,1.1744345170080406e-06,5e-05,3.511407829803104e-08,7.826409332278549e-10,1.1097163571382126e-08,2.2708056774848573e-08,6.99
0.0,3.7093963043028585e-06,0.0001,5.016601104146757e-07,2.3056630280703326e-07,1.177021195876444e-06,5e-05,3.521979507473456e-08,7.858388902729856e-10,1.1154747008790898e-08,2.2765827583299576e-08,7.0
0.0,3.7131864931669878e-06,0.0001,5.023328068334523e-07,2.3141424848419578e-07,1.1796089711007172e-06,5e-05,3.5325691232007326e-08,7.890454135017427e-10,1.1212539793098129e-08,2.282365547129069e-08,7.01
0.0,3.7169735143487074e-06,0.0001,5.030053842981701e-07,2.3226392101702526e-07,1.1821978384778266e-06,5e-05,3.543176687066183e-08,7.922605144150225e-10,1.127054234138364e-08,2.288154039319509e-08,7.02
0.0,3.7207573713416504e-06,0.0001,5.036778428350397e-07,2.331153205817601e-07,1.184787793813652e-06,5e-05,3.5538022091516494e-08,7.954842045158472e-10,1.1328755070742916e-08,2.2939482303477045e-08,7.03
0.0,3.7245380676339087e-06,0.0001,5.043501824702628e-07,2.3396844735117957e-07,1.1873788329229702e-06,5e-05,3.56444569953953e-08,7.987164953093479e-10,1.1387178398286335e-08,2.2997481156691786e-08,7.04
0.0,3.728315606708043e-06,0.0001,5.050224032300343e-07,2.3482330149461186e-07,1.1899709516294402e-06,5e-05,3.575107168312759e-08,8.019573983027507e-10,1.1445812741138428e-08,2.3055536907485483e-08,7.05
0.0,3.7320899920410874e-06,0.0001,5.056945051405412e-07,2.3567988317794127e-07,1.1925641457655898e-06,5e-05,3.585786625554775e-08,8.052069250053593e-10,1.1504658516437119e-08,2.3113649510595122e-08,7.06
0.0,3.7358612271045647e-06,0.0001,5.063664882279627e-07,2.3653819256361597e-07,1.1951584111727998e-06,5e-05,3.596484081349494e-08,8.0846508692854e-10,1.156371614133297e-08,2.3171818920848436e-08,7.07
0.0,3.739629315364486e-06,0.0001,5.070383525184701e-07,2.3739822981065506e-07,1.1977537437012889e-06,5e-05,3.60719954578128e-08,8.117318955857034e-10,1.1622986032988436e-08,2.32300450931638e-08,7.08
0.0,3.7433942602813657e-06,0.0001,5.077100980382273e-07,2.3825999507465632e-07,1.2003501392101002e-06,5e-05,3.6179330289349216e-08,8.150073624922903e-10,1.1682468608577126e-08,2.3288327982550173e-08,7.09
0.0,3.7471560653102263e-06,0.0001,5.083817248133903e-07,2.3912348850780354e-07,1.2029475935670876e-06,5e-05,3.6286845408956016e-08,8.18291499165754e-10,1.1742164285283062e-08,2.334666754410702e-08,7.1
0.0,3.7509147339006077e-06,0.0001,5.090532328701077e-07,2.399887102588739e-07,1.2055461026488987e-06,5e-05,3.639454091748871e-08,8.215843171255426e-10,1.1802073480299943e-08,2.3405063733024206e-08,7.11
0.0,3.754670269496573e-06,0.0001,5.097246222345199e-07,2.4085566047324523e-07,1.2081456623409633e-06,5e-05,3.650241691580619e-08,8.248858278930836e-10,1.1862196610830392e-08,2.3463516504581913e-08,7.12
0.0,3.7584226755367195e-06,0.0001,5.103958929327602e-07,2.417243392929032e-07,1.210746268537478e-06,5e-05,3.661047350477053e-08,8.281960429917653e-10,1.192253409408526e-08,2.3522025814150584e-08,7.13
0.0,3.7621719554541856e-06,0.0001,5.110670449909539e-07,2.4259474685644895e-07,1.2133479171413922e-06,5e-05,3.6718710785246625e-08,8.315149739469208e-10,1.1983086347282875e-08,2.3580591617190835e-08,7.14
0.0,3.7659181126766572e-06,0.0001,5.117380784352183e-07,2.4346688329910625e-07,1.2159506040643949e-06,5e-05,3.6827128858102024e-08,8.3484263228581e-10,1.2043853787648324e-08,2.3639213869253357e-08,7.15
0.0,3.769661150626376e-06,0.0001,5.124089932916637e-07,2.4434074875272837e-07,1.2185543252268986e-06,5e-05,3.6935727824206564e-08,8.381790295376008e-10,1.210483683241272e-08,2.3697892525978833e-08,7.16
0.0,3.773401072720149e-06,0.0001,5.130797895863921e-07,2.4521634334580553e-07,1.221159076558029e-06,5e-05,3.704450778443217e-08,8.415241772333528e-10,1.2166035898812515e-08,2.3756627543097898e-08,7.17
0.0,3.7771378823693523e-06,0.0001,5.137504673454983e-07,2.4609366720347226e-07,1.2237648539956077e-06,5e-05,3.715346883965259e-08,8.448780869059992e-10,1.2227451404088756e-08,2.3815418876431015e-08,7.18
0.0,3.780871582979944e-06,0.0001,5.144210265950692e-07,2.469727204475144e-07,1.2263716534861414e-06,5e-05,3.7262611090743115e-08,8.482407700903278e-10,1.2289083765486395e-08,2.3874266481888427e-08,7.19
0.0,3.784602177952466e-06,0.0001,5.15091467361184e-07,2.478535031963759e-07,1.228979470984806e-06,5e-05,3.7371934638580294e-08,8.516122383229626e-10,1.2350933400253554e-08,2.3933170315470047e-08,7.2
