Time,V_membrane,n,s,tau_membrane,i_Ca,g_Ca,V_Ca,m_infinity,V_m,theta_m,i_K,V_K,g_K,n_infinity,V_n,theta_n,lamda,tau_potassium_current_n_gate,i_s,g_s,s_infinity,V_s,theta_s,tau_s,i_K_ATP,g_K_ATP,p,Compartment
5.79,-66.06157336232592,0.0396982977475549,0.02499400728393889,20.0,-6.908186108849979,3.6,25.0,0.02107300055267403,-20.0,12.0,3.548403220570618,-75.0,10.0,0.00015670398791884442,-17.0,5.6,0.8,20.0,0.8936284019559178,4.0,0.004039057497950434,-22.0,8.0,20000.0,5.36305598260445,1.2,0.5,1.0
5.8,-66.06302114385377,0.03968248440170909,0.02499399680623157,20.0,-6.907480077310198,3.6,25.0,0.02107051184792592,-20.0,12.0,3.546415240574265,-75.0,10.0,0.00015666348644091503,-17.0,5.6,0.8,20.0,0.8934832839515113,4.0,0.004038329556570496,-22.0,8.0,20000.0,5.362187313687735,1.2,0.5,1.0
5.8100000000000005,-66.06446777962,0.039666677361289523,0.024993986328166642,20.0,-6.9067746727749375,3.6,25.0,0.02106802539996425,-20.0,12.0,3.5444287363722036,-75.0,10.0,0.00015662302746939207,-17.0,5.6,0.8,20.0,0.8933382806042807,4.0,0.004037602321783718,-22.0,8.0,20000.0,5.361319332227998,1.2,0.5,1.0
5.82,-66.06591327051635,0.03965087662369733,0.024993975849744495,20.0,-6.906069894641423,3.6,25.0,0.021065541206542707,-20.0,12.0,3.542443706561679,-75.0,10.0,0.00015658261095182136,-17.0,5.6,0.8,20.0,0.8931933918249488,4.0,0.004036875792808787,-22.0,8.0,20000.0,5.360452037690192,1.2,0.5,1.0
5.83,-66.06735761743458,0.03963508218633355,0.02499396537096552,20.0,-6.905365742307196,3.6,25.0,0.021063059265416326,-20.0,12.0,3.540460149741067,-75.0,10.0,0.0001565422368358075,-17.0,5.6,0.8,20.0,0.893048617524236,4.0,0.004036149968865056,-22.0,8.0,20000.0,5.359585429539251,1.2,0.5,1.0
5.84,-66.06880082126655,0.03961929404659915,0.024993954891830105,20.0,-6.9046622151700765,3.6,25.0,0.021060579574341407,-20.0,12.0,3.538478064509854,-75.0,10.0,0.00015650190506901168,-17.0,5.6,0.8,20.0,0.8929039576128558,4.0,0.0040354248491725215,-22.0,8.0,20000.0,5.35871950724007,1.2,0.5,1.0
5.8500000000000005,-66.07024288290411,0.03960351220189503,0.024993944412338643,20.0,-6.903959312628211,3.6,25.0,0.02105810213107563,-20.0,12.0,3.5364974494686603,-75.0,10.0,0.00015646161559915297,-17.0,5.6,0.8,20.0,0.8927594120015201,4.0,0.004034700432951852,-22.0,8.0,20000.0,5.357854270257533,1.2,0.5,1.0
5.86,-66.07168380323921,0.03958773664962203,0.024993933932491524,20.0,-6.903257034080026,3.6,25.0,0.021055626933377935,-20.0,12.0,3.534518303219211,-75.0,10.0,0.00015642136837400734,-17.0,5.6,0.8,20.0,0.8926149806009327,4.0,0.00403397671942435,-22.0,8.0,20000.0,5.356989718056473,1.2,0.5,1.0
5.87,-66.07312358316382,0.0395719673871809,0.024993923452289138,20.0,-6.902555378924253,3.6,25.0,0.021053153979008584,-20.0,12.0,3.5325406243643553,-75.0,10.0,0.00015638116334140806,-17.0,5.6,0.8,20.0,0.8924706633217945,4.0,0.0040332537078119814,-22.0,8.0,20000.0,5.356125850101708,1.2,0.5,1.0
5.88,-66.07456222356994,0.03955620441197234,0.024993912971731876,20.0,-6.901854346559938,3.6,25.0,0.021050683265729196,-20.0,12.0,3.5305644115080725,-75.0,10.0,0.00015634100044924576,-17.0,5.6,0.8,20.0,0.8923264600748038,4.0,0.004032531397337374,-22.0,8.0,20000.0,5.355262665858035,1.2,0.5,1.0
5.89,-66.07599972534967,0.03954044772139696,0.024993902490820126,20.0,-6.9011539363864,3.6,25.0,0.021048214791302613,-20.0,12.0,3.5285896632554334,-75.0,10.0,0.00015630087964546682,-17.0,5.6,0.8,20.0,0.892182370770649,4.0,0.004031809787223778,-22.0,8.0,20000.0,5.354400164790195,1.2,0.5,1.0
5.9,-66.0774360893951,0.03952469731285532,0.02499389200955428,20.0,-6.900454147803281,3.6,25.0,0.02104574855349307,-20.0,12.0,3.526616378212651,-75.0,10.0,0.00015626080087807666,-17.0,5.6,0.8,20.0,0.8920383953200202,4.0,0.0040310888766951275,-22.0,8.0,20000.0,5.353538346362936,1.2,0.5,1.0
5.91,-66.07887131659844,0.039508953183747884,0.02499388152793473,20.0,-6.8997549802104965,3.6,25.0,0.021043284550066016,-20.0,12.0,3.5246445549870273,-75.0,10.0,0.00015622076409513462,-17.0,5.6,0.8,20.0,0.8918945336335959,4.0,0.00403036866497597,-22.0,8.0,20000.0,5.352677210040937,1.2,0.5,1.0
5.92,-66.08030540785184,0.03949321533147507,0.024993871045961867,20.0,-6.899056433008287,3.6,25.0,0.021040822778788302,-20.0,12.0,3.52267419218701,-75.0,10.0,0.00015618076924475975,-17.0,5.6,0.8,20.0,0.8917507856220583,4.0,0.004029649151291538,-22.0,8.0,20000.0,5.351816755288897,1.2,0.5,1.0
5.93,-66.0817383640476,0.0394774837534372,0.02499386056363608,20.0,-6.898358505597172,3.6,25.0,0.021038363237428,-20.0,12.0,3.5207052884221337,-75.0,10.0,0.00015614081627512533,-17.0,5.6,0.8,20.0,0.8916071511960776,4.0,0.004028930334867681,-22.0,8.0,20000.0,5.350956981571443,1.2,0.5,1.0
5.94,-66.08317018607802,0.03946175844703455,0.024993850080957756,20.0,-6.897661197377962,3.6,25.0,0.02103590592375448,-20.0,12.0,3.518737842303051,-75.0,10.0,0.00015610090513446168,-17.0,5.6,0.8,20.0,0.8914636302663215,4.0,0.004028212214930902,-22.0,8.0,20000.0,5.350097888353187,1.2,0.5,1.0
5.95,-66.08460087483544,0.039446039409667316,0.02499383959792729,20.0,-6.896964507751793,3.6,25.0,0.021033450835538495,-20.0,12.0,3.5167718524415457,-75.0,10.0,0.00015606103577105705,-17.0,5.6,0.8,20.0,0.8913202227434568,4.0,0.004027494790708364,-22.0,8.0,20000.0,5.349239475098733,1.2,0.5,1.0
5.96,-66.0860304312123,0.039430326638735615,0.024993829114545073,20.0,-6.8962684361200655,3.6,25.0,0.02103099797055199,-20.0,12.0,3.5148073174504852,-75.0,10.0,0.00015602120813325377,-17.0,5.6,0.8,20.0,0.8911769285381399,4.0,0.004026778061427851,-22.0,8.0,20000.0,5.348381741272624,1.2,0.5,1.0
5.97,-66.08745885610101,0.0394146201316395,0.024993818630811494,20.0,-6.895572981884487,3.6,25.0,0.02102854732656824,-20.0,12.0,3.512844235943865,-75.0,10.0,0.0001559814221694514,-17.0,5.6,0.8,20.0,0.8910337475610264,4.0,0.004026062026317803,-22.0,8.0,20000.0,5.347524686339395,1.2,0.5,1.0
5.98,-66.08888615039409,0.03939891988577896,0.024993808146726946,20.0,-6.89487814444707,3.6,25.0,0.02102609890136184,-20.0,12.0,3.510882606536786,-75.0,10.0,0.00015594167782810584,-17.0,5.6,0.8,20.0,0.8908906797227661,4.0,0.0040253466846073005,-22.0,8.0,20000.0,5.346668309763547,1.2,0.5,1.0
5.99,-66.09031231498409,0.0393832258985539,0.02499379766229182,20.0,-6.894183923210108,3.6,25.0,0.021023652692708634,-20.0,12.0,3.5089224278454534,-75.0,10.0,0.0001559019750577283,-17.0,5.6,0.8,20.0,0.8907477249340036,4.0,0.004024632035526058,-22.0,8.0,20000.0,5.3458126110095465,1.2,0.5,1.0
6.0,-66.09173735076358,0.039367538167364165,0.024993787177506503,20.0,-6.8934903175762035,3.6,25.0,0.021021208698385793,-20.0,12.0,3.5069636984871937,-75.0,10.0,0.00015586231380688704,-17.0,5.6,0.8,20.0,0.8906048831053813,4.0,0.004023918078304448,-22.0,8.0,20000.0,5.344957589541852,1.2,0.5,1.0
6.01,-66.09316125862523,0.03935185668960953,0.024993776692371385,20.0,-6.892797326948229,3.6,25.0,0.021018766916171702,-20.0,12.0,3.5050064170804203,-75.0,10.0,0.00015582269402420444,-17.0,5.6,0.8,20.0,0.8904621541475328,4.0,0.004023204812173454,-22.0,8.0,20000.0,5.344103244824862,1.2,0.5,1.0
6.0200000000000005,-66.09458403946172,0.039336181462689676,0.024993766206886862,20.0,-6.892104950729375,3.6,25.0,0.021016327343846106,-20.0,12.0,3.5030505822446663,-75.0,10.0,0.0001557831156583601,-17.0,5.6,0.8,20.0,0.8903195379710901,4.0,0.004022492236364716,-22.0,8.0,20000.0,5.343249576322966,1.2,0.5,1.0
6.03,-66.09600569416577,0.039320512484004255,0.02499375572105332,20.0,-6.891413188323119,3.6,25.0,0.02101388997919001,-20.0,12.0,3.5010961926005773,-75.0,10.0,0.00015574357865808905,-17.0,5.6,0.8,20.0,0.8901770344866821,4.0,0.00402178035011052,-22.0,8.0,20000.0,5.3423965835005385,1.2,0.5,1.0
6.04,-66.09742622363018,0.03930484975095281,0.024993745234871155,20.0,-6.890722039133225,3.6,25.0,0.021011454819985686,-20.0,12.0,3.4991432467698833,-75.0,10.0,0.00015570408297218115,-17.0,5.6,0.8,20.0,0.8900346436049283,4.0,0.004021069152643762,-22.0,8.0,20000.0,5.341544265821892,1.2,0.5,1.0
6.05,-66.0988456287478,0.03928919326093483,0.024993734748340754,20.0,-6.890031502563742,3.6,25.0,0.021009021864016642,-20.0,12.0,3.497191743375427,-75.0,10.0,0.00015566462854948166,-17.0,5.6,0.8,20.0,0.8898923652364457,4.0,0.004020358643197981,-22.0,8.0,20000.0,5.340692622751322,1.2,0.5,1.0
6.0600000000000005,-66.10026391041146,0.039273543011349735,0.02499372426146251,20.0,-6.889341578019048,3.6,25.0,0.0210065911090678,-20.0,12.0,3.4952416810411715,-75.0,10.0,0.0001556252153388926,-17.0,5.6,0.8,20.0,0.8897501992918506,4.0,0.004019648821007376,-22.0,8.0,20000.0,5.339841653753126,1.2,0.5,1.0
6.07,-66.10168106951413,0.03925789899959688,0.02499371377423681,20.0,-6.888652264903758,3.6,25.0,0.02100416255292518,-20.0,12.0,3.493293058392152,-75.0,10.0,0.00015558584328936945,-17.0,5.6,0.8,20.0,0.8896081456817475,4.0,0.004018939685306738,-22.0,8.0,20000.0,5.338991358291523,1.2,0.5,1.0
6.08,-66.10309710694878,0.03924226122307552,0.024993703286664053,20.0,-6.887963562622816,3.6,25.0,0.02100173619337618,-20.0,12.0,3.4913458740545225,-75.0,10.0,0.00015554651234992388,-17.0,5.6,0.8,20.0,0.8894662043167407,4.0,0.0040182312353315135,-22.0,8.0,20000.0,5.338141735830732,1.2,0.5,1.0
6.09,-66.10451202360841,0.03922662967918487,0.02499369279874462,20.0,-6.887275470581457,3.6,25.0,0.020999312028209486,-20.0,12.0,3.489400126655546,-75.0,10.0,0.00015550722246962295,-17.0,5.6,0.8,20.0,0.8893243751074316,4.0,0.004017523470317789,-22.0,8.0,20000.0,5.337292785834955,1.2,0.5,1.0
6.1000000000000005,-66.10592582038612,0.03921100436532406,0.02499368231047891,20.0,-6.886587988185184,3.6,25.0,0.020996890055214965,-20.0,12.0,3.4874558148235595,-75.0,10.0,0.00015546797359758692,-17.0,5.6,0.8,20.0,0.8891826579644106,4.0,0.00401681638950225,-22.0,8.0,20000.0,5.336444507768328,1.2,0.5,1.0
6.11,-66.107338498175,0.039195385278892166,0.02499367182186731,20.0,-6.885901114839809,3.6,25.0,0.020994470272183836,-20.0,12.0,3.485512937188028,-75.0,10.0,0.00015542876568299394,-17.0,5.6,0.8,20.0,0.8890410527982713,4.0,0.004016109992122248,-22.0,8.0,20000.0,5.335596901095002,1.2,0.5,1.0
6.12,-66.10875005786824,0.039179772417288164,0.024993661332910214,20.0,-6.885214849951423,3.6,25.0,0.02099205267690852,-20.0,12.0,3.483571492379491,-75.0,10.0,0.00015538959867507357,-17.0,5.6,0.8,20.0,0.8888995595195954,4.0,0.00401540427741573,-22.0,8.0,20000.0,5.334749965279059,1.2,0.5,1.0
6.13,-66.11016043687589,0.03916416586904359,0.024993650843573106,20.0,-6.884529223785959,3.6,25.0,0.02098963737589273,-20.0,12.0,3.4816315119937875,-75.0,10.0,0.00015535047428393502,-17.0,5.6,0.8,20.0,0.8887581843844262,4.0,0.004014699276351607,-22.0,8.0,20000.0,5.333903737874468,1.2,0.5,1.0
6.140000000000001,-66.11156963069165,0.03914856563930859,0.024993640353853416,20.0,-6.883844238365878,3.6,25.0,0.020987224376140045,-20.0,12.0,3.479692997432919,-75.0,10.0,0.00015531139260731926,-17.0,5.6,0.8,20.0,0.8886169278430458,4.0,0.0040139949908508145,-22.0,8.0,20000.0,5.333058221585011,1.2,0.5,1.0
6.15,-66.11297770445323,0.039132971633256526,0.02499362986378685,20.0,-6.88315986186498,3.6,25.0,0.020984813565418134,-20.0,12.0,3.477755913957501,-75.0,10.0,0.00015527235181214075,-17.0,5.6,0.8,20.0,0.8884757833844694,4.0,0.004013291388035586,-22.0,8.0,20000.0,5.332213377328062,1.2,0.5,1.0
6.16,-66.11438465898267,0.0391173838483885,0.024993619373373764,20.0,-6.882476093724545,3.6,25.0,0.02098240494164394,-20.0,12.0,3.4758202602370427,-75.0,10.0,0.00015523335184973192,-17.0,5.6,0.8,20.0,0.8883347509263912,4.0,0.004012588467180831,-22.0,8.0,20000.0,5.331369204610397,1.2,0.5,1.0
6.17,-66.11579049510165,0.03910180228220608,0.024993608882614506,20.0,-6.881792933386346,3.6,25.0,0.020979998502736373,-20.0,12.0,3.4738860349423133,-75.0,10.0,0.00015519439267148915,-17.0,5.6,0.8,20.0,0.8881938303865426,4.0,0.00401188622756227,-22.0,8.0,20000.0,5.330525702939011,1.2,0.5,1.0
6.18,-66.1171952136315,0.03908622693221137,0.024993598391509428,20.0,-6.881110380292595,3.6,25.0,0.020977594246616143,-20.0,12.0,3.471953236745324,-75.0,10.0,0.00015515547422887094,-17.0,5.6,0.8,20.0,0.8880530216826875,4.0,0.004011184668456409,-22.0,8.0,20000.0,5.329682871821097,1.2,0.5,1.0
6.19,-66.11859881539323,0.03907065779590697,0.024993587900058886,20.0,-6.880428433885992,3.6,25.0,0.020975192171205893,-20.0,12.0,3.4700218643193397,-75.0,10.0,0.00015511659647340014,-17.0,5.6,0.8,20.0,0.8879123247326259,4.0,0.004010483789140556,-22.0,8.0,20000.0,5.328840710764063,1.2,0.5,1.0
6.2,-66.12000130120747,0.039055094870795955,0.024993577408263225,20.0,-6.879747093609685,3.6,25.0,0.02097279227443009,-20.0,12.0,3.4680919163388704,-75.0,10.0,0.0001550777593566621,-17.0,5.6,0.8,20.0,0.8877717394541916,4.0,0.004009783588892809,-22.0,8.0,20000.0,5.32799921927552,1.2,0.5,1.0
6.21,-66.12140267189449,0.03903953815438192,0.024993566916122797,20.0,-6.879066358907318,3.6,25.0,0.020970394554215174,-20.0,12.0,3.4661633914796863,-75.0,10.0,0.00015503896283030653,-17.0,5.6,0.8,20.0,0.8876312657652569,4.0,0.004009084066992076,-22.0,8.0,20000.0,5.327158396863308,1.2,0.5,1.0
6.22,-66.12280292827425,0.039023987644168964,0.024993556423637958,20.0,-6.878386229222968,3.6,25.0,0.020967999008489342,-20.0,12.0,3.4642362884187845,-75.0,10.0,0.0001550002068460444,-17.0,5.6,0.8,20.0,0.8874909035837244,4.0,0.004008385222718038,-22.0,8.0,20000.0,5.326318243035447,1.2,0.5,1.0
6.23,-66.12420207116634,0.03900844333766166,0.024993545930809054,20.0,-6.877706704001206,3.6,25.0,0.02096560563518278,-20.0,12.0,3.462310605834426,-75.0,10.0,0.00015496149135565184,-17.0,5.6,0.8,20.0,0.8873506528275361,4.0,0.004007687055351189,-22.0,8.0,20000.0,5.325478757300197,1.2,0.5,1.0
6.24,-66.12560010138998,0.03899290523236511,0.024993535437636438,20.0,-6.877027782687051,3.6,25.0,0.020963214432227473,-20.0,12.0,3.4603863424061108,-75.0,10.0,0.0001549228163109661,-17.0,5.6,0.8,20.0,0.8872105134146673,4.0,0.004006989564172805,-22.0,8.0,20000.0,5.324639939166013,1.2,0.5,1.0
6.25,-66.12699701976406,0.038977373325784895,0.024993524944120455,20.0,-6.876349464726,3.6,25.0,0.02096082539755731,-20.0,12.0,3.458463496814581,-75.0,10.0,0.00015488418166388813,-17.0,5.6,0.8,20.0,0.8870704852631283,4.0,0.004006292748464954,-22.0,8.0,20000.0,5.323801788141563,1.2,0.5,1.0
6.26,-66.12839282710715,0.0389618476154271,0.02499351445026146,20.0,-6.875671749563994,3.6,25.0,0.020958438529107996,-20.0,12.0,3.456542067741813,-75.0,10.0,0.0001548455873663807,-17.0,5.6,0.8,20.0,0.8869305682909628,4.0,0.004005596607510484,-22.0,8.0,20000.0,5.32296430373571,1.2,0.5,1.0
6.2700000000000005,-66.12978752423741,0.03894632809879832,0.024993503956059804,20.0,-6.874994636647458,3.6,25.0,0.02095605382481717,-20.0,12.0,3.454622053871038,-75.0,10.0,0.00015480703337046996,-17.0,5.6,0.8,20.0,0.8867907624162529,4.0,0.004004901140593048,-22.0,8.0,20000.0,5.322127485457551,1.2,0.5,1.0
6.28,-66.13118111197271,0.038930814773405646,0.024993493461515835,20.0,-6.874318125423274,3.6,25.0,0.020953671282624296,-20.0,12.0,3.4527034538867194,-75.0,10.0,0.00015476851962824417,-17.0,5.6,0.8,20.0,0.886651067557113,4.0,0.004004206346997073,-22.0,8.0,20000.0,5.321291332816375,1.2,0.5,1.0
6.29,-66.13257359113051,0.03891530763675666,0.024993482966629902,20.0,-6.873642215338786,3.6,25.0,0.020951290900470706,-20.0,12.0,3.450786266474566,-75.0,10.0,0.00015473004609185392,-17.0,5.6,0.8,20.0,0.8865114836316952,4.0,0.004003512226007786,-22.0,8.0,20000.0,5.320455845321694,1.2,0.5,1.0
6.3,-66.13396496252797,0.03889980668635944,0.024993472471402354,20.0,-6.872966905841805,3.6,25.0,0.0209489126762996,-20.0,12.0,3.4488704903215157,-75.0,10.0,0.00015469161271351202,-17.0,5.6,0.8,20.0,0.8863720105581838,4.0,0.0040028187769111856,-22.0,8.0,20000.0,5.3196210224832186,1.2,0.5,1.0
6.3100000000000005,-66.13535522698189,0.03888431191972258,0.02499346197583354,20.0,-6.872292196380591,3.6,25.0,0.020946536608056003,-20.0,12.0,3.446956124115747,-75.0,10.0,0.00015465321944549374,-17.0,5.6,0.8,20.0,0.8862326482547991,4.0,0.004002125998994056,-22.0,8.0,20000.0,5.318786863810868,1.2,0.5,1.0
6.32,-66.13674438530869,0.038868823334355165,0.02499345147992381,20.0,-6.871618086403884,3.6,25.0,0.02094416269368685,-20.0,12.0,3.4450431665466805,-75.0,10.0,0.00015461486624013628,-17.0,5.6,0.8,20.0,0.8860933966397982,4.0,0.00400143389154398,-22.0,8.0,20000.0,5.317953368814787,1.2,0.5,1.0
6.33,-66.13813243832446,0.03885334092776679,0.02499344098367351,20.0,-6.87094457536088,3.6,25.0,0.02094179093114091,-20.0,12.0,3.4431316163049708,-75.0,10.0,0.0001545765530498389,-17.0,5.6,0.8,20.0,0.8859542556314729,4.0,0.004000742453849311,-22.0,8.0,20000.0,5.317120537005323,1.2,0.5,1.0
6.34,-66.13951938684497,0.03883786469746753,0.024993430487082993,20.0,-6.870271662701224,3.6,25.0,0.02093942131836876,-20.0,12.0,3.441221472082493,-75.0,10.0,0.00015453827982706258,-17.0,5.6,0.8,20.0,0.8858152251481473,4.0,0.004000051685199178,-22.0,8.0,20000.0,5.31628836789302,1.2,0.5,1.0
6.3500000000000005,-66.1409052316856,0.03882239464096796,0.024993419990152605,20.0,-6.869599347875037,3.6,25.0,0.02093705385332289,-20.0,12.0,3.439312732572365,-75.0,10.0,0.00015450004652432984,-17.0,5.6,0.8,20.0,0.8856763051081826,4.0,0.0039993615848834966,-22.0,8.0,20000.0,5.315456860988644,1.2,0.5,1.0
6.36,-66.14228997366138,0.038806930755779186,0.02499340949288269,20.0,-6.868927630332892,3.6,25.0,0.0209346885339576,-20.0,12.0,3.4374053964689395,-75.0,10.0,0.00015446185309422536,-17.0,5.6,0.8,20.0,0.8855374954299757,4.0,0.0039986721521929666,-22.0,8.0,20000.0,5.3146260158031735,1.2,0.5,1.0
6.37,-66.14367361358703,0.03879147303941278,0.024993398995273607,20.0,-6.868256509525812,3.6,25.0,0.020932325358229018,-20.0,12.0,3.4354994624677886,-75.0,10.0,0.0001544236994893954,-17.0,5.6,0.8,20.0,0.8853987960319566,4.0,0.003997983386419052,-22.0,8.0,20000.0,5.313795831847784,1.2,0.5,1.0
6.38,-66.14505615227688,0.03877602148938083,0.024993388497325693,20.0,-6.867585984905301,3.6,25.0,0.02092996432409517,-20.0,12.0,3.433594929265723,-75.0,10.0,0.00015438558566254677,-17.0,5.6,0.8,20.0,0.8852602068325918,4.0,0.003997295286854006,-22.0,8.0,20000.0,5.3129663086338725,1.2,0.5,1.0
6.390000000000001,-66.14643759054492,0.03876057610319591,0.0249933779990393,20.0,-6.866916055923314,3.6,25.0,0.020927605429515904,-20.0,12.0,3.4316917955607815,-75.0,10.0,0.00015434751156644962,-17.0,5.6,0.8,20.0,0.8851217277503839,4.0,0.00399660785279086,-22.0,8.0,20000.0,5.312137445673048,1.2,0.5,1.0
6.4,-66.1478179292048,0.03874513687837112,0.024993367500414775,20.0,-6.866246722032249,3.6,25.0,0.020925248672452875,-20.0,12.0,3.429790060052225,-75.0,10.0,0.0001543094771539334,-17.0,5.6,0.8,20.0,0.8849833587038679,4.0,0.0039959210835234064,-22.0,8.0,20000.0,5.311309242477116,1.2,0.5,1.0
6.41,-66.14919716906982,0.038729703812420024,0.024993357001452464,20.0,-6.865577982684984,3.6,25.0,0.020922894050869622,-20.0,12.0,3.4278897214405446,-75.0,10.0,0.00015427148237788955,-17.0,5.6,0.8,20.0,0.8848450996116162,4.0,0.003995234978346224,-22.0,8.0,20000.0,5.310481698558107,1.2,0.5,1.0
6.42,-66.15057531095293,0.03871427690285671,0.024993346502152715,20.0,-6.864909837334832,3.6,25.0,0.020920541562731466,-20.0,12.0,3.4259907784274493,-75.0,10.0,0.0001542335271912709,-17.0,5.6,0.8,20.0,0.8847069503922338,4.0,0.003994549536554653,-22.0,8.0,20000.0,5.309654813428241,1.2,0.5,1.0
6.43,-66.15195235566671,0.038698856147195766,0.024993336002515878,20.0,-6.864242285435585,3.6,25.0,0.02091819120600563,-20.0,12.0,3.424093229715884,-75.0,10.0,0.00015419561154709116,-17.0,5.6,0.8,20.0,0.8845689109643643,4.0,0.003993864757444822,-22.0,8.0,20000.0,5.308828586599975,1.2,0.5,1.0
6.44,-66.15332830402342,0.03868344154295227,0.024993325502542293,20.0,-6.863575326441471,3.6,25.0,0.02091584297866109,-20.0,12.0,3.4221970740100054,-75.0,10.0,0.00015415773539842443,-17.0,5.6,0.8,20.0,0.8844309812466823,4.0,0.003993180640313609,-22.0,8.0,20000.0,5.308003017585949,1.2,0.5,1.0
6.45,-66.15470315683496,0.03866803308764181,0.024993315002232314,20.0,-6.862908959807189,3.6,25.0,0.020913496878668718,-20.0,12.0,3.4203023100151957,-75.0,10.0,0.00015411989869840577,-17.0,5.6,0.8,20.0,0.8842931611579001,4.0,0.003992497184458678,-22.0,8.0,20000.0,5.307178105899027,1.2,0.5,1.0
6.46,-66.15607691491286,0.03865263077878045,0.02499330450158628,20.0,-6.862243184987887,3.6,25.0,0.020911152904001182,-20.0,12.0,3.4184089364380617,-75.0,10.0,0.00015408210140023187,-17.0,5.6,0.8,20.0,0.884155450616765,4.0,0.0039918143891784575,-22.0,8.0,20000.0,5.306353851052284,1.2,0.5,1.0
6.47,-66.15744957906833,0.03863723461388478,0.02499329400060454,20.0,-6.861578001439172,3.6,25.0,0.020908811052632995,-20.0,12.0,3.416516951986427,-75.0,10.0,0.00015404434345715908,-17.0,5.6,0.8,20.0,0.8840178495420589,4.0,0.003991132253772144,-22.0,8.0,20000.0,5.305530252559003,1.2,0.5,1.0
6.48,-66.1588211501122,0.03862184459047188,0.024993283499287443,20.0,-6.860913408617103,3.6,25.0,0.020906471322540483,-20.0,12.0,3.414626355369334,-75.0,10.0,0.00015400662482250457,-17.0,5.6,0.8,20.0,0.8838803578525992,4.0,0.003990450777539701,-22.0,8.0,20000.0,5.304707309932678,1.2,0.5,1.0
6.49,-66.160191628855,0.03860646070605934,0.02499327299763533,20.0,-6.860249405978186,3.6,25.0,0.020904133711701762,-20.0,12.0,3.412737145297037,-75.0,10.0,0.0001539689454496459,-17.0,5.6,0.8,20.0,0.883742975467236,4.0,0.0039897699597818475,-22.0,8.0,20000.0,5.303885022686998,1.2,0.5,1.0
6.5,-66.16156101610687,0.03859108295816522,0.02499326249564855,20.0,-6.859585992979387,3.6,25.0,0.0209017982180968,-20.0,12.0,3.4108493204810117,-75.0,10.0,0.0001539313052920206,-17.0,5.6,0.8,20.0,0.8836057023048566,4.0,0.003989089799800077,-22.0,8.0,20000.0,5.303063390335876,1.2,0.5,1.0
6.51,-66.16292931267759,0.03857571134430811,0.024993251993327442,20.0,-6.858923169078136,3.6,25.0,0.020899464839707414,-20.0,12.0,3.408962879633957,-75.0,10.0,0.00015389370430312786,-17.0,5.6,0.8,20.0,0.8834685382843853,4.0,0.003988410296896656,-22.0,8.0,20000.0,5.302242412393445,1.2,0.5,1.0
6.5200000000000005,-66.16429651937662,0.03856034586200709,0.02499324149067236,20.0,-6.858260933732301,3.6,25.0,0.02089713357451719,-20.0,12.0,3.4070778214697732,-75.0,10.0,0.00015385614243652553,-17.0,5.6,0.8,20.0,0.8833314833247777,4.0,0.003987731450374595,-22.0,8.0,20000.0,5.301422088374028,1.2,0.5,1.0
