Time,Z1,Z2,Z3,Z4,E1,E2,E3,E4,mu1,mu2,mu23,mu3,mu4,k1,k2,k3,k4,mu5,compartment_1
3.5100000000000002,0.5003320053733238,9.999816877861958,9.999936878623988,99.999872043223,0.00016849512717793938,0.00018312213802761424,6.312137603717631e-05,0.0001279567772324503,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.52,0.5003321338350739,9.999817024074101,9.99993692395048,99.99987212905344,0.0001683666654278613,0.00018297592588456925,6.307604954361454e-05,0.00012787094678578482,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.5300000000000002,0.5003322621735625,9.999817170108962,9.999936969330019,99.9998722151217,0.0001682383269392379,0.00018282989102427405,6.303067000455024e-05,0.0001277848785267355,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.54,0.5003323903903035,9.999817315967084,9.999937014760578,99.99987230142125,0.00016811011019824838,0.00018268403290153725,6.298523944613972e-05,0.00012769857897942079,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.5500000000000003,0.5003325184867662,9.999817461649023,9.999937060240171,99.99987238794569,0.00016798201373557532,0.00018253835096175257,6.293975985338941e-05,0.00012761205454537745,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.56,0.5003326464643765,9.999817607155343,9.999937105766854,99.99987247468873,0.00016785403612531077,0.00018239284464142998,6.289423317088779e-05,0.0001275253115055612,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.5700000000000003,0.500332774324518,9.999817752486615,9.999937151338722,99.99987256164421,0.00016772617598388603,0.00018224751336871054,6.284866130352602e-05,0.00012743835602232066,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.58,0.5003329020685329,9.999817897643421,9.999937196953908,99.99987264880609,0.00016759843196902409,0.00018210235656386574,6.280304611720763e-05,0.00012735119414134476,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.59,0.5003330296977232,9.999818042626345,9.999937242610587,99.99987273616844,0.0001674708027787148,0.00018195737363978156,6.275738943954708e-05,0.00012726383179358387,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.6,0.5003331572133517,9.999818187435983,9.999937288306965,99.99987282372544,0.0001673432871502121,0.00018181256400242758,6.271169306055773e-05,0.0001271762747971449,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.61,0.5003332846166428,9.999818332072934,9.999937334041292,99.99987291147137,0.0001672158838590527,0.00018166792705131163,6.26659587333289e-05,0.00012708852885916032,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.62,0.5003334119087838,9.999818476537806,9.99993737981185,99.99987299940065,0.00016708859171809615,0.00018152346217992002,6.26201881746925e-05,0.00012700059957763187,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.63,0.5003335390909253,9.99981862083121,9.99993742561696,99.99987308750778,0.0001669614095765858,0.00018137916877614433,6.257438306587924e-05,0.0001269124924432487,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.64,0.5003336661641826,9.999818764953764,9.999937471454972,99.99987317578739,0.00016683433631923007,0.00018123504622269437,6.252854505316448e-05,0.00012682421284118014,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.65,0.5003337931296366,9.99981890890609,9.999937517324277,99.99987326423417,0.00016670737086530368,0.00018109109389749818,6.248267574850392e-05,0.00012673576605284407,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.66,0.5003339199883341,9.999819052688812,9.999937563223295,99.99987335284297,0.0001665805121677687,0.00018094731117408911,6.243677673015933e-05,0.00012664715725764988,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.67,0.5003340467412895,9.999819196302564,9.999937609150482,99.99987344160868,0.0001664537592124148,0.00018080369742198046,6.239084954331423e-05,0.00012655839153471757,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.68,0.5003341733894848,9.99981933974798,9.999937655104326,99.99987353052636,0.00016632711101701835,0.00018066025200702787,6.234489570067991e-05,0.00012646947386457216,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.69,0.5003342999338714,9.999819483025695,9.999937701083343,99.99987361959109,0.00016620056663052004,0.00018051697429178,6.229891668309168e-05,0.00012638040913081434,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.7,0.5003344263753696,9.99981962613635,9.999937747086086,99.99987370879809,0.00016607412513222072,0.00018037386363581727,6.225291394009563e-05,0.00012629120212176721,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.71,0.5003345527148708,9.99981976908059,9.999937793111137,99.99987379814269,0.000165947785630995,0.00018023091939607975,6.220688889052598e-05,0.00012620185753209952,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.72,0.5003346789532374,9.999819911859058,9.999937839157104,99.99987388762025,0.00016582154726452224,0.0001800881409271837,6.216084292307313e-05,0.00012611237996442565,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.73,0.5003348050913033,9.999820054472403,9.99993788522263,99.99987397722629,0.00016569540919853483,0.0001799455275817277,6.211477739684242e-05,0.00012602277393088237,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.74,0.5003349311298758,9.999820196921274,9.999937931306386,99.99987406695637,0.00016556937062608306,0.00017980307871058796,6.206869364190412e-05,0.0001259330438546829,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.75,0.5003350570697351,9.999820339206321,9.999937977407068,99.99987415680614,0.0001654434307668165,0.0001796607936632039,6.20225929598341e-05,0.0001258431940716483,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.7600000000000002,0.5003351829116357,9.999820481328197,9.999938023523404,99.99987424677138,0.00016531758886628153,0.00017951867178785336,6.197647662424602e-05,0.0001257532288317166,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.77,0.5003353086563067,9.999820623287553,9.999938069654148,99.99987433684791,0.00016519184419523455,0.0001793767124319187,6.193034588131458e-05,0.00012566315230042954,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.7800000000000002,0.500335434304453,9.999820765085042,9.999938115798079,99.99987442703166,0.0001650661960489709,0.0001792349149421428,6.188420195029044e-05,0.00012557296856039772,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.79,0.5003355598567554,9.99982090672132,9.999938161954006,99.9998745173186,0.00016494064374666874,0.00017909327866487672,6.183804602400633e-05,0.00012548268161274398,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.8000000000000003,0.5003356853138713,9.999821048197038,9.99993820812076,99.99987460770484,0.00016481518663074782,0.0001789518029463177,6.179187926937517e-05,0.00012539229537852526,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.81,0.5003358106764358,9.999821189512852,9.999938254297202,99.99987469818652,0.00016468982406624293,0.00017881048713273896,6.174570282787969e-05,0.0001253018137001334,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.8200000000000003,0.5003359359450619,9.999821330669414,9.999938300482214,99.99987478875987,0.00016456455544019155,0.00017866933057071084,6.169951781605403e-05,0.000125211240342675,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.83,0.500336061120341,9.999821471667378,9.999938346674703,99.99987487942121,0.00016443938016103557,0.00017852833260731385,6.165332532595734e-05,0.0001251205789953305,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.84,0.500336186202844,9.999821612507395,9.999938392873604,99.99987497016694,0.0001643142976580366,0.00017838749259034358,6.16071264256394e-05,0.00012502983327269263,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.85,0.5003363111931214,9.999821753190117,9.99993843907787,99.9998750609935,0.0001641893073807048,0.00017824680986850788,6.156092215959857e-05,0.00012493900671608506,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.86,0.5003364360917039,9.999821893716193,9.99993848528648,99.99987515189743,0.00016406440879824082,0.0001781062837916165,6.151471354923194e-05,0.00012484810279486056,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.87,0.5003365608991032,9.999822034086273,9.999938531498435,99.99987524287532,0.00016393960139899074,0.00017796591371076328,6.146850159327793e-05,0.0001247571249076796,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.88,0.5003366856158122,9.999822174301006,9.99993857771276,99.99987533392384,0.0001638148846899135,0.00017782569897850127,6.142228726825146e-05,0.00012466607638376946,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.89,0.5003368102423061,9.999822314361035,9.999938623928498,99.99987542503973,0.00016369025819606078,0.00017768563894901074,6.137607152887172e-05,0.00012457496048416376,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.9,0.5003369347790422,9.999822454267006,9.999938670144719,99.99987551621982,0.00016356572146006902,0.00017754573297826048,6.132985530848273e-05,0.00012448378040292327,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.91,0.5003370592264605,9.99982259401956,9.999938716360507,99.99987560746095,0.00016344127404166326,0.00017740598042416248,6.128363951946666e-05,0.00012439253926833747,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.92,0.500337183584985,9.999822733619338,9.999938762574972,99.99987569876008,0.0001633169155171726,0.00017726638064672023,6.123742505365015e-05,0.00012430124014410778,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.93,0.5003373078550232,9.999822873066977,9.999938808787244,99.99987579011419,0.00016319264547905708,0.0001771269330081708,6.119121278270369e-05,0.0001242098860305122,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.94,0.5003374320369668,9.999823012363112,9.999938854996469,99.99987588152035,0.00016306846353544578,0.00017698763687312065,6.114500355853415e-05,0.00012411847986555177,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.95,0.5003375561311926,9.999823151508377,9.999938901201814,99.99987597297569,0.00016294436930968574,0.00017684849160867587,6.109879821367047e-05,0.00012402702452607924,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.96,0.5003376801380623,9.9998232905034,9.999938947402466,99.99987606447739,0.0001628203624399016,0.00017670949658456645,6.105259756164284e-05,0.0001239355228289098,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.97,0.5003378040579237,9.999823429348812,9.999938993597631,99.9998761560227,0.00016269644257856566,0.00017657065117326502,6.1006402397355215e-05,0.00012384397753191425,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.98,0.5003379278911102,9.999823568045235,9.99993903978653,99.9998762476089,0.00016257260939207843,0.00017643195475010025,6.096021349745142e-05,0.00012375239133509522,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
3.99,0.500338051637942,9.999823706593292,9.999939085968407,99.99987633923335,0.00016244886256035885,0.00017629340669336505,6.091403162067485e-05,0.00012366076688164588,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.0,0.5003381752987259,9.9998238449936,9.999939132142519,99.99987643089348,0.00016232520177644473,0.00017615500638441947,6.0867857508221973e-05,0.00012356910675899208,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.01,0.5003382988737562,9.999823983246776,9.999939178308143,99.99987652258673,0.00016220162674610247,0.00017601675320778876,6.082169188408959e-05,0.0001234774134998177,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.0200000000000005,0.5003384223633149,9.999824121353432,9.99993922446457,99.99987661431065,0.00016207813718744645,0.00017587864655125673,6.077553545541602e-05,0.00012338568958307364,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.03,0.5003385457676718,9.999824259314178,9.999939270611113,99.99987670606279,0.00016195473283056757,0.0001757406858059542,6.072938891281634e-05,0.00012329393743497048,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.04,0.5003386690870852,9.999824397129617,9.999939316747096,99.9998767978408,0.00016183141341717073,0.00017560287036644313,6.068325293071165e-05,0.00012320215942995528,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.05,0.5003387923218022,9.999824534800352,9.999939362871858,99.99987688964234,0.0001617081787002213,0.00017546519963079624,6.063712816765259e-05,0.00012311035789167252,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.0600000000000005,0.5003389154720589,9.999824672326982,9.999939408984758,99.99987698146514,0.00016158502844360013,0.00017532767300067239,6.059101526663709e-05,0.00012301853509390928,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.07,0.5003390385380807,9.999824809710102,9.999939455085169,99.99987707330696,0.00016146196242176701,0.00017519028988138784,6.054491485542254e-05,0.00012292669326152537,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.08,0.5003391615200831,9.999824946950302,9.999939501172477,99.99987716516566,0.0001613389804194326,0.00017505304968198348,6.049882754683229e-05,0.00012283483457136796,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.09,0.5003392844182712,9.999825084048169,9.999939547246084,99.99987725703907,0.0001612160822312381,0.0001749159518152881,6.045275393905682e-05,0.00012274296115317141,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.1,0.5003394072328411,9.999825221004286,9.999939593305408,99.99987734892514,0.00016109326766144334,0.000174778995697978,6.040669461594944e-05,0.0001226510750904423,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.11,0.5003395299639789,9.999825357819233,9.999939639349876,99.9998774408218,0.00016097053652362221,0.0001746421807506329,6.036065014731671e-05,0.00012255917842132972,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.12,0.5003396526118622,9.999825494493587,9.999939685378934,99.99987753272708,0.00016084788864036598,0.0001745055063977883,6.03146210892037e-05,0.00012246727313948154,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.13,0.5003397751766596,9.999825631027917,9.999939731392038,99.99987762463903,0.00016072532384299378,0.00017436897206798426,6.0268607984173985e-05,0.00012237536119488605,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.14,0.5003398976585314,9.999825767422792,9.999939777388661,99.99987771655573,0.00016060284197127062,0.0001742325771938112,6.022261136158473e-05,0.0001222834444946999,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.15,0.5003400200576296,9.999825903678774,9.999939823368285,99.99987780847532,0.00016048044287313235,0.00017409632121195202,6.0176631737856676e-05,0.00012219152490406234,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.16,0.5003401423740983,9.999826039796423,9.999939869330406,99.99987790039597,0.00016035812640441768,0.00017396020356322159,6.013066961673933e-05,0.00012209960424689538,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.17,0.5003402646080741,9.999826175776294,9.999939915274533,99.99987799231592,0.00016023589242860687,0.00017382422369260268,6.008472548957125e-05,0.00012200768430669113,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.18,0.5003403867596862,9.999826311618937,9.999939961200187,99.9998780842334,0.00016011374081656727,0.00017368838104927955,6.0038799835535636e-05,0.00012191576682728547,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.19,0.5003405088290565,9.9998264473249,9.9999400071069,99.99987817614671,0.00015999167144630517,0.00017355267508666812,5.99928931219112e-05,0.00012182385351361889,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.2,0.5003406308163001,9.999826582894723,9.999940052994218,99.99987826805419,0.0001598696842027242,0.0001734171052624439,5.994700580431854e-05,0.00012173194603248441,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.21,0.5003407527215255,9.999826718328947,9.999940098861694,99.99987835995421,0.00015974777897738985,0.0001732816710385669,5.990113832696186e-05,0.00012164004601326286,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.22,0.5003408745448346,9.999826853628104,9.999940144708898,99.99987845184518,0.00015962595566830007,0.00017314637188130426,5.985529112286633e-05,0.00012154815504864558,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.23,0.5003409962863232,9.999826988792725,9.999940190535407,99.99987854372553,0.00015950421417966192,0.00017301120726125022,5.9809464614111056e-05,0.0001214562746953449,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.24,0.5003411179460813,9.999827123823332,9.999940236340809,99.99987863559375,0.00015938255442167395,0.00017287617665334376,5.976365921205771e-05,0.00012136440647479252,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.25,0.5003412395241926,9.999827258720448,9.999940282124703,99.99987872744835,0.0001592609763103143,0.00017274127953688387,5.971787531757495e-05,0.0001212725518738257,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.26,0.5003413610207358,9.999827393484589,9.9999403278867,99.99987881928787,0.00015913947976713442,0.00017260651539554274,5.967211332125863e-05,0.00012118071234536197,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.2700000000000005,0.5003414824357839,9.999827528116267,9.999940373626417,99.99987891111091,0.0001590180647190582,0.00017247188371737656,5.962637360364797e-05,0.0001210888893090619,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.28,0.5003416037694048,9.99982766261599,9.999940419343485,99.99987900291607,0.0001588967310981864,0.0001723373839948346,5.958065653543769e-05,0.00012099708415198077,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.29,0.5003417250216614,9.99982779698426,9.999940465037543,99.999879094702,0.00015877547884160615,0.00017220301572476584,5.9534962477686055e-05,0.00012090529822920864,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.3,0.5003418461926118,9.999827931221576,9.999940510708239,99.99987918646735,0.00015865430789120593,0.00017206877840842392,5.948929178201918e-05,0.00012081353286449948,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.3100000000000005,0.5003419672823095,9.999828065328433,9.99994055635523,99.99987927821087,0.000158533218193495,0.00017193467155147022,5.9443644790831384e-05,0.00012072178935088934,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.32,0.5003420882908036,9.999828199305322,9.999940601978183,99.99987936993126,0.0001584122096994282,0.00017180069466397516,5.939802183748184e-05,0.00012063006895130367,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.33,0.5003422092181388,9.999828333152726,9.999940647576775,99.99987946162732,0.0001582912823642351,0.00017166684726041757,5.9352423246487415e-05,0.00012053837289915408,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.34,0.5003423300643558,9.999828466871126,9.999940693150688,99.99987955329782,0.00015817043614725388,0.0001715331288596826,5.930684933371199e-05,0.00012044670239892458,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.3500000000000005,0.5003424508294912,9.999828600461,9.999940738699614,99.99987964494159,0.0001580496710117699,0.000171399538985058,5.926130040655205e-05,0.00012035505862674751,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.36,0.5003425715135782,9.999828733922822,9.999940784223256,99.99987973655749,0.00015792898692485857,0.0001712660771642287,5.9215776764118875e-05,0.00012026344273096941,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.37,0.5003426921166458,9.999828867257056,9.999940829721323,99.99987982814439,0.00015780838385723257,0.00017113274292927005,5.917027869741714e-05,0.00012017185583270674,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.38,0.5003428126387199,9.99982900046417,9.99994087519353,99.99987991970119,0.0001576878617830932,0.00017099953581663959,5.912480648952017e-05,0.00012008029902639188,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.39,0.500342933079823,9.999829133544619,9.999940920639604,99.99988001122684,0.00015756742067998602,0.00017086645536716738,5.907936041574184e-05,0.00011998877338030934,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.4,0.5003430534399743,9.99982926649886,9.999940966059276,99.99988010272028,0.00015744706052866047,0.00017073350112604518,5.9033940743805144e-05,0.00011989727993712247,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.41,0.50034317371919,9.999829399327343,9.999941011452286,99.9998801941805,0.00015732678131293336,0.00017060067264281411,5.8988547734007535e-05,0.00011980581971439079,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.42,0.5003432939174834,9.999829532030514,9.99994105681838,99.99988028560651,0.00015720658301955628,0.00017046796947135133,5.894318163938309e-05,0.00011971439370507798,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.43,0.5003434140348649,9.999829664608816,9.999941102157315,99.99988037699734,0.00015708646563808676,0.00017033539116985538,5.8897842705861495e-05,0.00011962300287805081,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.44,0.5003435340713422,9.999829797062684,9.99994114746885,99.99988046835203,0.00015696642916076294,0.0001702029373008305,5.885253117242401e-05,0.00011953164817856912,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.45,0.5003436540269206,9.999829929392554,9.99994119275275,99.99988055966968,0.00015684647358238222,0.00017007060743106986,5.880724727125638e-05,0.00011944033052876688,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.46,0.5003437739016028,9.999830061598853,9.999941238008793,99.99988065094938,0.00015672659890018288,0.00016993840113163776,5.876199122789874e-05,0.00011934905082812467,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.47,0.5003438936953892,9.999830193682007,9.99994128323676,99.99988074219026,0.00015660680511372956,0.00016980631797785083,5.8716763261392625e-05,0.00011925780995393346,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.48,0.5003440134082782,9.999830325642435,9.999941328436437,99.99988083339144,0.00015648709222480185,0.00016967435754925827,5.867156358442512e-05,0.0001191666087617501,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
4.49,0.5003441330402657,9.999830457480554,9.999941373607617,99.99988092455212,0.00015636746023728614,0.00016954251942962134,5.862639240347017e-05,0.00011907544808584448,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
