Time,BLL,IL,AL,A,BL,B,DLL,D,ILL,DL,I,ALL,kf_0,kr_0,kf_1,kr_1,kf_2,kr_2,kf_3,kr_3,kf_4,kr_4,kf_5,kr_5,kf_6,kr_6,kf_7,kr_7,kf_8,kr_8,kf_9,kr_9,kf_10,kr_10,kf_11,kr_11,kf_12,kr_12,kf_13,kr_13,kf_14,kr_14,kf_15,kr_15,kf_16,kr_16,t2,comp1,React0,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16
5.72,1.1202717211855614e-08,6.297655803364974e-08,5.618332463288687e-09,1.5979226865487135e-11,1.1942236430645686e-07,3.184647228374367e-07,3.7796464080354763e-06,2.6877485646693432e-11,1.1807890011229252e-05,2.0158114214197845e-08,8.39688916738116e-11,4.802727570905339e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5254060655220285e-24,-1.0992893000457385e-23,-1.0941360770527521e-23,-6.047118863528475e-26,1.2838545240860427e-23,-6.046998150452165e-26,1.3067641042838931e-23,4.428868358759692e-29,1.716960640595243e-25,7.471143900411235e-29,1.9446884177298998e-25,4.1064232714985086e-24,8.328891754354392e-33,5.701295807815846e-30,4.166191600914549e-28,3.1246381646254497e-25,5.8585892487182e-23
5.73,1.119756521381833e-08,6.294760024373661e-08,5.61574865477998e-09,1.5971878181908697e-11,1.1936744316698924e-07,3.183182640515281e-07,3.7855036052290596e-06,2.6919136826700332e-11,1.1802460524845514e-05,2.0189352599212716e-08,8.39302812134863e-11,4.800518857254739e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5246818670406148e-24,-1.098786706094273e-23,-1.093635932818273e-23,-6.044338315729418e-26,1.2832639683378176e-23,-6.044217767887353e-26,1.3061629761145656e-23,4.426655124771652e-29,1.7161668408081891e-25,7.46748445162522e-29,1.943786373280925e-25,4.104468938461221e-24,8.325014092364617e-33,5.698659691204466e-30,4.164211096482274e-28,3.1231527890677755e-25,5.855804219160007e-23
5.74,1.119241566491448e-08,6.291865621964614e-08,5.613166074550428e-09,1.5964532991714085e-11,1.1931254813568351e-07,3.18171874888532e-07,3.7913580180548405e-06,2.696076820675843e-11,1.1797033619506355e-05,2.022057613426598e-08,8.38916891076263e-11,4.798311193572403e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5239580127951045e-24,-1.0982843510640469e-23,-1.0931360263392438e-23,-6.041559089734453e-26,1.2826736933252817e-23,-6.041438707048095e-26,1.3055621337068428e-23,4.424442943438804e-29,1.7153734183830338e-25,7.463826742450883e-29,1.9428847576417248e-25,4.1025155344660195e-24,8.321136430374842e-33,5.696024703067663e-30,4.162231533533205e-28,3.121668119621188e-25,5.85302051353652e-23
5.75,1.1187268563979797e-08,6.288972595483442e-08,5.610584722016138e-09,1.5957191293242635e-11,1.1925767920012844e-07,3.1802555531535144e-07,3.7972096478364397e-06,2.7002379796280147e-11,1.1791609293984811e-05,2.0251784826416952e-08,8.385311534750633e-11,4.796104579359202e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5232345026771642e-24,-1.0977822348410088e-23,-1.0926363575025159e-23,-6.038781184915277e-26,1.2820836989150493e-23,-6.038660967306971e-26,1.3049615769247998e-23,4.4222318127040313e-29,1.714580373139221e-25,7.460170772062855e-29,1.9419835706084536e-25,4.100563059070542e-24,8.317263176488882e-33,5.6933912195636286e-30,4.160252911619779e-28,3.1201841559500206e-25,5.850238131218369e-23
5.76,1.1182123909850583e-08,6.286080944276056e-08,5.60800459659349e-09,1.5949853084834457e-11,1.1920283634791878e-07,3.17879305298905e-07,3.8030584958968478e-06,2.704397160467341e-11,1.17861875470545e-05,2.0282978682721585e-08,8.381455992440524e-11,4.793899014116246e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5225113364821636e-24,-1.0972803573114086e-23,-1.0921369261967465e-23,-6.036004600643885e-26,1.2814939849736313e-23,-6.03588454803421e-26,1.3043613056327753e-23,4.42002173462445e-29,1.713787704851056e-25,7.456516539632318e-29,1.9410828119774128e-25,4.098611511834683e-24,8.313388453234984e-33,5.690759616850556e-30,4.158275230294654e-28,3.1187008977187624e-25,5.847457071576487e-23
5.7700000000000005,1.1176981701363682e-08,6.283190667688693e-08,5.60542569769915e-09,1.5942518364830466e-11,1.191480195666551e-07,3.1773312480612727e-07,3.8089045635584274e-06,2.7085543641341692e-11,1.1780768377489621e-05,2.031415771023247e-08,8.377602282960611e-11,4.791694497344877e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5217885141017693e-24,-1.0967787183623988e-23,-1.0916377323093893e-23,-6.03322933629256e-26,1.2809045513677642e-23,-6.03310944860298e-26,1.3037613196949384e-23,4.4178127059674504e-29,1.7129954134282604e-25,7.452864044332755e-29,1.9401824815448454e-25,4.096660892315893e-24,8.30951960745284e-33,5.688128390295675e-30,4.156298489110695e-28,3.117218344592068e-25,5.84467733398211e-23
5.78,1.1171841937356502e-08,6.280301765067887e-08,5.602848024750054e-09,1.5935187131572362e-11,1.1909322884394399e-07,3.175870138039683e-07,3.814747852142911e-06,2.712709591568397e-11,1.177535178406496e-05,2.034532191599885e-08,8.373750405439609e-11,4.78949102854668e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.52106603529524e-24,-1.09627731788053e-23,-1.091138775726092e-23,-6.03045539123381e-26,1.2803153979641752e-23,-6.030335668386154e-26,1.3031616189757031e-23,4.415604727908527e-29,1.7122034986300934e-25,7.449213285341088e-29,1.939282579107332e-25,4.094711200074255e-24,8.305650761670697e-33,5.6854986683735636e-30,4.154322687620984e-28,3.1157364962347452e-25,5.841898917806765e-23
5.79,1.1166704616666991e-08,6.277414235760489e-08,5.600271577163418e-09,1.592785938340263e-11,1.190384641673978e-07,3.17440972259394e-07,3.820588362971404e-06,2.716862843709478e-11,1.1769937765555883e-05,2.0376471307066623e-08,8.369900359006649e-11,4.787288607223474e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5203438999783163e-24,-1.0957761557514502e-23,-1.090640056334308e-23,-6.027682764840509e-26,1.2797265246296384e-23,-6.027563206756019e-26,1.3025622033394642e-23,4.4133977989783115e-29,1.7114119602609525e-25,7.445564261831373e-29,1.938383104461365e-25,4.092762434668347e-24,8.30178485462443e-33,5.682870074926029e-30,4.15234782537881e-28,3.1142553523117643e-25,5.839121822422285e-23
5.8,1.1161569738133664e-08,6.274528079113657e-08,5.597696354356735e-09,1.5920535118664546e-11,1.1898372552463484e-07,3.172950001393859e-07,3.826426097364383e-06,2.721014121496417e-11,1.1764526320738336e-05,2.0407605890478332e-08,8.366052142791277e-11,4.785087232877315e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5196221078982199e-24,-1.0952752318635157e-23,-1.090141574021491e-23,-6.024911456485604e-26,1.279137931231022e-23,-6.024792063086917e-26,1.3019630726507483e-23,4.4111919197645513e-29,1.7106207981854208e-25,7.441916972977664e-29,1.9374840574035547e-25,4.090814595657876e-24,8.297918947578163e-33,5.6802433622694554e-30,4.150373901937682e-28,3.112774912488255e-25,5.836346047200796e-23
5.8100000000000005,1.1156437300595571e-08,6.271643294474868e-08,5.595122355747777e-09,1.5913214335702173e-11,1.189290129032793e-07,3.171490974109414e-07,3.8322610566416985e-06,2.725163425867775e-11,1.1759117448388851e-05,2.0438725673273178e-08,8.362205755923453e-11,4.782886905010494e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5189006589586542e-24,-1.0947745461017725e-23,-1.0896433286744925e-23,-6.02214146554285e-26,1.2785496176353167e-23,-6.022022236751134e-26,1.301364226774007e-23,4.408987088504005e-29,1.7098300122078961e-25,7.438271417956312e-29,1.9365854377306874e-25,4.088867682601609e-24,8.294053040531896e-33,5.677618154245651e-30,4.148400916851313e-28,3.1112951764295063e-25,5.833571591514726e-23
5.82,1.1151307302892327e-08,6.268759881191898e-08,5.592549580754585e-09,1.5905897032860354e-11,1.1887432629096123e-07,3.1700326404107324e-07,3.838093242122571e-06,2.729310757761664e-11,1.175371114728454e-05,2.0469830662487e-08,8.358361197533553e-11,4.780687623125542e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5181795529911005e-24,-1.094274098353674e-23,-1.0891453201813678e-23,-6.019372791385561e-26,1.2779615837094092e-23,-6.019253727122427e-26,1.3007656655739735e-23,4.406783306959914e-29,1.7090396021478224e-25,7.434627595940797e-29,1.9356872452394908e-25,4.086921695060568e-24,8.290191541589445e-33,5.6749929462218466e-30,4.146428869673637e-28,3.1098161438009647e-25,5.830798454736799e-23
5.83,1.1146179743864095e-08,6.26587783861284e-08,5.589978028795487e-09,1.589858320848473e-11,1.1881966567531656e-07,3.1685749999681016e-07,3.843922655125597e-06,2.7334561181157527e-11,1.1748307416203094e-05,2.0500920865152312e-08,8.354518466752357e-11,4.778489386725225e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5174587897909286e-24,-1.0937738885069747e-23,-1.0886475484289685e-23,-6.016605433388155e-26,1.277373829320403e-23,-6.016486533575725e-26,1.3001673889151936e-23,4.4045805713119214e-29,1.7082495678396901e-25,7.430985506109765e-29,1.934789479727001e-25,4.084976632594273e-24,8.286332981382871e-33,5.6723696189890035e-30,4.14445775995879e-28,3.1083378142682373e-25,5.82802663624004e-23
5.84,1.1141054622351586e-08,6.262997166086094e-08,5.58740769928908e-09,1.5891272860921724e-11,1.1876503104398712e-07,3.1671180524519647e-07,3.849749296968742e-06,2.7375995078672617e-11,1.174290625392279e-05,2.0531996288298275e-08,8.350677562711071e-11,4.776292195312545e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.516738369249805e-24,-1.0932739164473225e-23,-1.0881500133059519e-23,-6.013839390924827e-26,1.2767863543354202e-23,-6.013720655485372e-26,1.299569396662457e-23,4.402378883323269e-29,1.707459909087897e-25,7.427345147638993e-29,1.9338921409902103e-25,4.083032494762806e-24,8.282475890544235e-33,5.669747420230737e-30,4.142487587261129e-28,3.1068601874970896e-25,5.825256135397771e-23
5.8500000000000005,1.1135931937196065e-08,6.260117862960371e-08,5.584838591654241e-09,1.588396598851854e-11,1.1871042238462058e-07,3.1656617975329217e-07,3.8555731689693505e-06,2.7417409279529675e-11,1.1737507659222481e-05,2.056305693895071e-08,8.346838484541301e-11,4.77409604839074e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5160182911871738e-24,-1.0927741820615689e-23,-1.0876527146985677e-23,-6.011074663370288e-26,1.2761991586216205e-23,-6.010956092224536e-26,1.2989716886805536e-23,4.400178242112336e-29,1.706670625711887e-25,7.423706519704831e-29,1.932995228826243e-25,4.0810892811270035e-24,8.2786187997056e-33,5.667126349947048e-30,4.140518351135216e-28,3.105383263153445e-25,5.822486951583608e-23
5.86,1.113081168723935e-08,6.257239928584694e-08,5.582270705310122e-09,1.5876662589623178e-11,1.1865583968487055e-07,3.1642062348817283e-07,3.861394272444135e-06,2.7458803793092013e-11,1.1732111630881605e-05,2.05941028241321e-08,8.34300123137508e-11,4.771900945463285e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.515298555410442e-24,-1.0922746852380703e-23,-1.0871556524942693e-23,-6.008311250099249e-26,1.2756122420462482e-23,-6.008192843169617e-26,1.2983742648343676e-23,4.3979786465036284e-29,1.7058817175762435e-25,7.420069621485352e-29,1.932098743032238e-25,4.079146991246948e-24,8.274764647602841e-33,5.664506408137935e-30,4.138550051135831e-28,3.1039070409033887e-25,5.819719084171474e-23
5.87,1.1125693871323807e-08,6.25436336230839e-08,5.579704039676152e-09,1.5869362662584414e-11,1.1860128293239645e-07,3.162751364169298e-07,3.867212608709186e-06,2.750017862871848e-11,1.1726718167680175e-05,2.062513395086158e-08,8.339165802344843e-11,4.769706886033891e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5145791617751647e-24,-1.0917754258621736e-23,-1.0866588265823157e-23,-6.00554915048708e-26,1.2750256044766324e-23,-6.005430907695839e-26,1.2977771249888204e-23,4.3957800973787664e-29,1.7050931844402249e-25,7.416434452158053e-29,1.931202683405643e-25,4.077205624684038e-24,8.270910495500082e-33,5.661888723277976e-30,4.13658268681796e-28,3.102431520413161e-25,5.816952532535577e-23
5.88,1.112057848829235e-08,6.251488163481098e-08,5.577138594172035e-09,1.5862066205751814e-11,1.1854675211486357e-07,3.1612971850666996e-07,3.8730281790799665e-06,2.7541533795763487e-11,1.172132726839879e-05,2.0656150326154964e-08,8.33533219658344e-11,4.7675138696065043e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5138601101489344e-24,-1.091276403822536e-23,-1.0861622368477531e-23,-6.002788363909376e-26,1.2744392457801304e-23,-6.002670285178134e-26,1.2971802690088713e-23,4.3935825923867615e-29,1.704305026153368e-25,7.412801010901008e-29,1.930307049743803e-25,4.075265180998922e-24,8.267059282133201e-33,5.659271414576209e-30,4.134616257736804e-28,3.100956701349163e-25,5.814187296050435e-23
5.89,1.1115465536988448e-08,6.248614331452766e-08,5.57457436821775e-09,1.5854773217475727e-11,1.1849224721994307e-07,3.159843697245159e-07,3.878840984871315e-06,2.7582869303576996e-11,1.171593893181862e-05,2.068715195702472e-08,8.331500413224131e-11,4.765321895685308e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5131414003150839e-24,-1.0907776190054072e-23,-1.0856658831810442e-23,-6.000028889741799e-26,1.2738531658241086e-23,-5.999910974992607e-26,1.2965836967596675e-23,4.3913861329969817e-29,1.7035172425200707e-25,7.409169296892862e-29,1.9294118418442095e-25,4.073325659753188e-24,8.263212476870135e-33,5.656655234349019e-30,4.132650763447773e-28,3.0994825833779534e-25,5.811423374090855e-23
5.9,1.111035501625612e-08,6.245741865573655e-08,5.572011361233554e-09,1.5847483696107285e-11,1.1843776823531201e-07,3.158390900376058e-07,3.884651027397446e-06,2.762418516150453e-11,1.1710553156721425e-05,2.0718138850479983e-08,8.327670451400598e-11,4.763130963774719e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5124230321412055e-24,-1.0902790712988426e-23,-1.085169765467235e-23,-5.997270727360532e-26,1.2732673644761783e-23,-5.997152976515366e-26,1.2959874081062248e-23,4.3891907174461854e-29,1.7027298334199622e-25,7.405539309311687e-29,1.9285170595044718e-25,4.071387060508234e-24,8.259365671607069e-33,5.654040558754598e-30,4.130686203506493e-28,3.0980091661662515e-25,5.808660766031943e-23
5.91,1.1105246924939926e-08,6.242870765194327e-08,5.569449572639978e-09,1.5840197639998407e-11,1.1838331514865322e-07,3.1569387941309355e-07,3.8904583079719465e-06,2.7665481378887144e-11,1.1705169941889536e-05,2.0749111013526562e-08,8.323842310246921e-11,4.7609410733793914e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5117050054828545e-24,-1.0897807605896939e-23,-1.0846738835961864e-23,-5.994513876141973e-26,1.2726818416037813e-23,-5.994396289122516e-26,1.2953914029138032e-23,4.386996345440499e-29,1.7019427986123013e-25,7.401911047337853e-29,1.9276227025222874e-25,4.069449382825649e-24,8.255517396976065e-33,5.6514270116347536e-30,4.128722577468796e-28,3.0965364493809317e-25,5.805899471249105e-23
5.92,1.1100141261884984e-08,6.240001029665657e-08,5.566889001857831e-09,1.5832915047501795e-11,1.183288879476555e-07,3.1554873781814845e-07,3.89626282790778e-06,2.770675796506149e-11,1.1699789286105865e-05,2.0780068453166928e-08,8.320015988897598e-11,4.7587522240042157e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5109873201354009e-24,-1.0892826867651134e-23,-1.0841782374559537e-23,-5.991758335462744e-26,1.2720965970746134e-23,-5.991640912191928e-26,1.2947956810475876e-23,4.3848030163921755e-29,1.7011561379466248e-25,7.398284510151727e-29,1.9267287706955005e-25,4.067512626268148e-24,8.251676469184753e-33,5.6488149691476784e-30,4.126759884890725e-28,3.0950644326890284e-25,5.803139489118039e-23
5.93,1.1095038025936956e-08,6.237132658338832e-08,5.564329648308192e-09,1.5825635916970925e-11,1.182744866200134e-07,3.154036652199556e-07,3.9020645885172874e-06,2.774801492935975e-11,1.1694411188153906e-05,2.0811011176400223e-08,8.316191486487545e-11,4.7565644151543153e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5102699759543998e-24,-1.088784849711652e-23,-1.0836828269339905e-23,-5.989004104700126e-26,1.2715116307563138e-23,-5.988886845099707e-26,1.294200242372951e-23,4.382610730595088e-29,1.7003698512423768e-25,7.394659696930233e-29,1.9258352638219408e-25,4.065576790396755e-24,8.24783701076138e-33,5.6462033028187955e-30,4.12479812532854e-28,3.093593115757736e-25,5.800380819014746e-23
5.94,1.108993721594206e-08,6.234265650565342e-08,5.561771511412422e-09,1.581836024676007e-11,1.1822011115342738e-07,3.1525866158571565e-07,3.9078635911121845e-06,2.778925228110969e-11,1.1689035646817727e-05,2.0841939190222278e-08,8.312368802152077e-11,4.7543776463350496e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5095529727833696e-24,-1.0882872493188695e-23,-1.0831876519171482e-23,-5.986251183231182e-26,1.2709269425166536e-23,-5.986134087223135e-26,1.2936050867552476e-23,4.380419486285996e-29,1.6995839383039548e-25,7.391036606857183e-29,1.9249421816996291e-25,4.0636418747739984e-24,8.243996082970068e-33,5.643593893439066e-30,4.122837298338707e-28,3.092122498254404e-25,5.797623460315518e-23
5.95,1.1084838830747054e-08,6.231400005696986e-08,5.559214590592151e-09,1.5811088035224287e-11,1.1816576153560372e-07,3.151137268826449e-07,3.913659837003564e-06,2.783047002963463e-11,1.1683662660881976e-05,2.087285250162558e-08,8.308547935026928e-11,4.7521919170520143e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5088363105019395e-24,-1.0877898854730158e-23,-1.0826927122934823e-23,-5.983499570433192e-26,1.2703425322234509e-23,-5.983382637940377e-26,1.2930102140599068e-23,4.3782292840526454e-29,1.6987983989808958e-25,7.387415239113521e-29,1.9240495241266301e-25,4.061707878962782e-24,8.240156624546694e-33,5.640985988692106e-30,4.120877403477903e-28,3.0906525798465425e-25,5.794867412396945e-23
5.96,1.107974286919925e-08,6.228535723085874e-08,5.5566588852692874e-09,1.5803819280719393e-11,1.1811143775425458e-07,3.1496886107797507e-07,3.919453327501894e-06,2.787166818425346e-11,1.1678292229131878e-05,2.0903751117599295e-08,8.304728884248242e-11,4.75000722681104e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.5081199888573312e-24,-1.0872927580612434e-23,-1.0821980079528536e-23,-5.980749265684687e-26,1.2697583997445423e-23,-5.980632496629007e-26,1.2924156241524709e-23,4.37604012330729e-29,1.6980132330926437e-25,7.383795592877317e-29,1.9231572909011702e-25,4.059774802525821e-24,8.236320104859198e-33,5.638378460103338e-30,4.118918440303017e-28,3.0891833602018176e-25,5.792112674635915e-23
