Time,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,a,b,c,d,e,f,h,g,i,j,k,l,m,n,o,s,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,q1,q2,q3,q4,dawn,dusk,dawn1,dusk1,dawn2,dusk2,L,D,parameter_1,def,cL_m_trscr,cL_m_degr,cL_trsl,cL_degr,cL_modif,cLm_degr,cT_m_trscr,cT_m_degr,cT_trsl,cT_degr,cT_modif,cTm_degr,cY_m_trscr,cY_m_degr,cY_trsl,cY_degr,cP_trsl,cP_degr,cP9_m_trscr,cP9_m_degr,cP9_trsl,cP9_degr,cP7_m_trscr,cP7_m_degr,cP7_trsl,cP7_degr,cNI_m_trscr,cNI_m_degr,cNI_trsl,cNI_degr,cG_m_trscr,cG_m_degr,cG_trsl,cG_degr,cG_cZTL_assoc,cZTL_trsl,cZTL_degr,cZG_degr
6.24,0.01375133213972523,0.5520229569571388,0.2911353933313676,0.04973629574204605,0.22368730097043674,0.3665610208700747,0.7261303532353021,0.0019662279074736714,0.9077116211952115,0.9893617500172746,0.5860397198427797,0.06822725244786773,0.20302737593851788,0.10625945581004034,0.1042785151038902,0.22348974579299036,0.29240745831478293,0.32616407602219155,0.29090255234504403,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998869502,1.1304979175008611e-10,0.5,1.0,0.0014117495473357675,0.02685759969901807,0.01989451829608747,0.08605469896136565,0.027827620295092125,0.04473746019408735,0.04136235891999757,0.0318778367430121,0.028477534157090815,0.05162309218154966,0.011830778899689566,0.029197984227438842,0.44866396661671254,0.29240745831478293,0.1286592816585045,0.0670469237378971,3.38482530283839e-11,0.0019662279072513895,0.036479328336402245,0.06822725244786773,0.04775907671350741,0.1875327104609923,0.21567841032288282,0.2770212900048369,0.39574470000690987,0.28139060264132104,0.5241287540463013,0.36306517661765103,0.26140692716470876,0.10996830626537357,0.6863774651768566,0.5520229569571388,0.1269652801001419,0.002750266427945046,0.12000892849939904,0.45,0.3490830628140528,0.06523281520443831
6.25,0.013793455089966019,0.553367238896709,0.29047462832321647,0.049482507309939194,0.22351768820692747,0.36807603112603493,0.7277386650699945,0.0019466636527127384,0.908852161374749,0.988744947463901,0.5846431096353215,0.06791076228341339,0.20279625142697907,0.10635496585194566,0.10410493185083461,0.2241083855919933,0.29397358385949807,0.3267127302686546,0.29071133775112373,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998834932,1.1650680420416393e-10,0.5,1.0,0.0014085949135701262,0.026720553945637653,0.01979300292322622,0.08578584986390513,0.027690924199261824,0.044703537641385495,0.04152410837046617,0.031906489755583696,0.02850313084832144,0.0515824467801467,0.011799945210636056,0.02914938091653564,0.45094206099028883,0.29397358385949807,0.12934837689817916,0.06723251567759798,3.488400139293779e-11,0.001946663652485939,0.0363603632953396,0.06791076228341339,0.04753753359838937,0.1870857951977359,0.2148314181442687,0.2768485852898923,0.3954979789855604,0.2817441700992345,0.5244679681429285,0.36386933253499726,0.261985919425198,0.11042280934231323,0.6878687497288112,0.553367238896709,0.1272744649462431,0.002758691017993204,0.1202974134131809,0.45,0.34885360530134846,0.06534254605373092
6.26,0.013835700705867583,0.5547129782284442,0.2898155352961561,0.0492300542944053,0.22334705105265468,0.3695922759211179,0.7293423241053145,0.0019272941067799616,0.9099866944781637,0.988121416557594,0.583248756180347,0.06759623882987022,0.20256579016505932,0.1064518103425879,0.10393152659298337,0.22473206860863365,0.2955468264612995,0.3272631719095625,0.29051953480019416,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998798499,1.2015011208177384e-10,0.5,1.0,0.001405456380471949,0.026584229317204364,0.019692021716993174,0.08551778588492503,0.027554678825693815,0.04466941021053094,0.0416869758279807,0.03193554310277637,0.02852908517181356,0.051541989554007614,0.011769220431182496,0.02910082744428711,0.45322668897947466,0.2955468264612995,0.13004060364297176,0.06741962058259009,3.5975564243648906e-11,0.001927294106548397,0.03624164551290908,0.06759623882987022,0.04731736718090915,0.1866396020954411,0.21398543220523855,0.27667399663612635,0.39524856662303764,0.2820958753636719,0.5248041389141858,0.36467116205265726,0.2625632366779132,0.11087768278099804,0.6893589929125804,0.5547129782284442,0.12758398499254217,0.002767140141173517,0.12058623995088429,0.45,0.34862344176023297,0.0654526343819125
6.27,0.013878068675484554,0.5560601499623311,0.2891581117191202,0.04897892966493419,0.22317539606593756,0.37110973481552606,0.730941323266765,0.0019081173335745395,0.9111152122835067,0.9874911862531095,0.5818566659451342,0.06728366496525899,0.20233599385378156,0.10654999650882171,0.10375829992130618,0.22536081099235056,0.2971271801474577,0.32781540076028864,0.29032714714116514,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998760143,1.2398571058724883e-10,0.5,1.0,0.0014023338952269524,0.026448622017242653,0.01959157186518423,0.08525050787697443,0.02741888553315038,0.04463507921318752,0.04185097392583297,0.03196499895264651,0.02855539906436422,0.05150172108249231,0.01173860474961801,0.029052323976164696,0.4555178155186416,0.2971271801474577,0.13073595926488138,0.06760824329770516,3.7124739391128526e-11,0.0019081173333379603,0.03612317203358548,0.06728366496525899,0.04709856547568129,0.18619413322364137,0.21314047095461008,0.2764975321508707,0.3949964745012438,0.28244571588583306,0.5251372804978103,0.3654706616333825,0.2631388763760354,0.11133292044948911,0.6908481701776412,0.5560601499623311,0.12789383449133615,0.002775613735096911,0.12087540256023338,0.45,0.34839257656939815,0.06556308015205774
6.28,0.013920558684616634,0.5574087291176865,0.28850235502827526,0.04872912642720231,0.22300272980308722,0.37262838740975723,0.7325356556483913,0.0018891314148425345,0.9122377067112392,0.9868542856052386,0.5804668452657581,0.06697302370658394,0.20210686420849336,0.10664953168595741,0.10358525242687391,0.2259946288143404,0.2987146386442775,0.32836941658219776,0.29013417843286776,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998719802,1.280198169695268e-10,0.5,1.0,0.0013992274050992752,0.02631372826881776,0.01949165057006995,0.08498401664632654,0.02728354564067149,0.044600545960617445,0.04201611543787143,0.03199485950578722,0.028582074491836588,0.05146164194739378,0.011708098353620485,0.029003870677668162,0.4578154050351583,0.2987146386442775,0.1314344410034821,0.06779838864430211,3.833339121347018e-11,0.0018891314146006883,0.03600493996536628,0.06697302370658394,0.04688111659460875,0.18574939060988552,0.21229655273871006,0.27631919996946686,0.3947417142420955,0.28279368916106545,0.5254674069691931,0.36626782782419565,0.2637128360334209,0.11178851622793606,0.6923362570150918,0.5574087291176865,0.12820400769706788,0.0027841117369233268,0.12116489568630646,0.45,0.3481610141194413,0.06567388331643956
6.29,0.01396317041678192,0.5587586907242115,0.2878482626280953,0.04848063762272976,0.2228290588177139,0.3741482133456645,0.7341253145103657,0.0018703344498056185,0.9133541698243662,0.9862107437672192,0.5790793003496081,0.0666642982088282,0.2018784029591885,0.10675042331921208,0.10341238470083387,0.2266335380661805,0.3003091953739717,0.328925219082813,0.28994063234378403,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998677411,1.3225887052215057e-10,0.5,1.0,0.001396136857427841,0.026179544314350475,0.019392255048258342,0.08471831295352349,0.027148660427904415,0.04456581176354278,0.042182413279114796,0.032025126995763625,0.02860911344954884,0.051421752733044765,0.011677701430303276,0.02895546771431868,0.46011942144591533,0.3003091953739717,0.13213604596454756,0.06799006141985414,3.960345066009618e-11,0.0018703344495582502,0.03588694647840179,0.0666642982088282,0.04666500874617974,0.18530537624054308,0.21145369580040813,0.2761390082548214,0.3944842975068877,0.28313979272890494,0.5257945323411981,0.36706265725518283,0.2642851132237316,0.1122444640088952,0.693823228955895,0.5587586907242115,0.12851449886656865,0.0027926340833563843,0.12145471377150827,0.45,0.3479287588125408,0.06578504381656261
6.3,0.014005903553190277,0.5601100098230476,0.2871958318924354,0.04823345632853704,0.2226543896600344,0.3756691923075188,0.7357102932765718,0.0018517245547898017,0.9144645938285694,0.985560589989147,0.5776940372779039,0.06635747176394907,0.20165061185082864,0.1068526789651609,0.1032396973343851,0.22727755465845348,0.30191084345153724,0.32948280791598306,0.28974651255177597,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998632907,1.3670931053866298e-10,0.5,1.0,0.001393062199622779,0.02604606641543181,0.019293382530557603,0.084453397513925,0.027014231135437907,0.044530877932006885,0.04234988050634744,0.032055803689548266,0.028636517962663123,0.05138205402642463,0.011647414166261897,0.028907115251651894,0.4624298281537953,0.30191084345153724,0.1328407711186764,0.06818326639753604,4.093684876544104e-11,0.0018517245545366537,0.03576918880362812,0.06635747176394907,0.04645023023476435,0.18486209206160917,0.21061191827817236,0.27595696519696117,0.3942242359956588,0.2834840241731174,0.5261186705639885,0.3678551466382859,0.26485570557956584,0.11270075769764816,0.6953090615690879,0.5601100098230476,0.12882530225930094,0.0028011807106380557,0.1217448512555413,0.45,0.34769581506213115,0.06589656158319661
6.31,0.014048757772716667,0.5614626614678306,0.28654506016560666,0.04798757565680208,0.2224787288761795,0.3771913040230689,0.7372905855321888,0.0018332998628541803,0.9155689710723395,0.9849038536163869,0.5763110620082136,0.06605252779987342,0.20142349264366535,0.10695630629318832,0.10306719091875369,0.22792669441937113,0.3035195756816286,0.33004218268204943,0.28955182274381497,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998586213,1.4137868653563146e-10,0.5,1.0,0.0013900033791619051,0.0259132908526378,0.019195030261838858,0.08418927099826287,0.026880258965141547,0.044495745775235906,0.04251853031869554,0.03208689188795649,0.028664290086574472,0.051342546417266516,0.011617236747620717,0.028858813455211022,0.46474658804408325,0.3035195756816286,0.13354861329991657,0.06837800832581134,4.233584910269855e-11,0.0018332998625949907,0.03565166423140375,0.06605252779987342,0.04623676945991139,0.18441953997951155,0.2097712382051483,0.27577307901258835,0.39396154144655476,0.2838263811217402,0.5264398355248651,0.3686452927660944,0.26542461079158797,0.11315739121251997,0.6967937304599554,0.5614626614678306,0.12913641213760105,0.0028097515545433337,0.1220353025753759,0.45,0.34746218729257794,0.06600843653640989
6.32,0.0140917327518745,0.5628166207257456,0.2858959447634498,0.0477429887545171,0.22230208300750123,0.37871452826460295,0.738866185021276,0.0018150585234196722,0.91666729404711,0.9842405640879842,0.5749303803769692,0.06574944987949297,0.2011970471135615,0.1070613130869393,0.10289486604516807,0.22858097309339853,0.3051353845554333,0.33060334292801385,0.28935656661571124,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998537257,1.4627432598501855e-10,0.5,1.0,0.001386960343587264,0.025781213925344163,0.019097195500898976,0.08392593403319933,0.02674674508050936,0.04446041660150025,0.04268837605818375,0.03211839392608179,0.028692431907299733,0.051303230498164556,0.011587169360079575,0.02881056249053994,0.4670696634808287,0.3051353845554333,0.13425956920439067,0.06857429192801956,4.380264885686459e-11,0.0018150585231541758,0.03553437011014934,0.06574944987949297,0.04602461491564507,0.18397772186191405,0.20893167350825914,0.2755873579446356,0.3936962256351937,0.28416686124712265,0.5267580410481129,0.369433092510638,0.26599182660765935,0.11361435848519749,0.6982772112681729,0.5628166207257456,0.1294478227669215,0.0028183465503749,0.12232606216522053,0.45,0.34722787993885346,0.06612066858560277
6.33,0.014134828164788966,0.5641718626785815,0.2852484829744102,0.047499688803145576,0.22212445858988042,0.3802388448500091,0.7404370856443563,0.0017969987018977634,0.9177595553873897,0.9835707509350763,0.5735519981019849,0.06544822169965987,0.20097127705231338,0.10716770724577045,0.10272272330483442,0.2292404063398778,0.3067582622475461,0.33116628814770493,0.2891607478718432,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998485962,1.514037784033917e-10,0.5,1.0,0.0013839330405017271,0.025649831951541125,0.01899987552032332,0.08366338720189015,0.02661369060700811,0.04442489171797609,0.042859431210271214,0.032150312173731134,0.02872094554186648,0.05126410686468138,0.011557212188960452,0.02876236252317628,0.4693990163031414,0.3067582622475461,0.1349736353889203,0.06877212190196334,4.5339511803041515e-11,0.001796998701625691,0.03541730384499106,0.06544822169965987,0.045813755189761905,0.18353663953852292,0.20809324200732915,0.27539981026182137,0.39342830037403054,0.28450546226596785,0.5270733008948576,0.37021854282217814,0.26655735083196824,0.11407165346104753,0.6997594796659121,0.5641718626785815,0.12975952841607377,0.0028269656329577932,0.12261712445649048,0.45,0.3469928974462118,0.06623325762954099
6.34,0.014178043683170405,0.5655283624237868,0.28460267206061146,0.047257669018279054,0.2219458621530338,0.38176423364383716,0.7420032814560015,0.0017791185793192368,0.9188457478708958,0.9828944437793035,0.5721759207849728,0.06514882709018181,0.20074618426797206,0.10727549678620141,0.10255076328891188,0.2299050097316525,0.308388200612844,0.3317310177819459,0.28896437022488675,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998432241,1.567759255749479e-10,0.5,1.0,0.0013809214175656407,0.025519141267648034,0.018903067606348467,0.08340163104455198,0.026481096632429674,0.04438917243060676,0.043031709404367,0.03218264903586042,0.02874983313870198,0.05122517611545588,0.011527365419254018,0.028714213718644476,0.4717346078214376,0.308388200612844,0.13569080826965135,0.06897150291949575,4.6949100783890265e-11,0.0017791185790403138,0.035300462896407446,0.06514882709018181,0.04560417896312727,0.18309629480189302,0.20725596141422936,0.275210444258205,0.39315777751172143,0.2848421819393742,0.5273856287629318,0.37100164072800074,0.2671211813241605,0.11452927009943556,0.7012405113559176,0.5655283624237868,0.13007152335747096,0.0028356087366340813,0.12290848387777605,0.45,0.3467572442698641,0.06634620355638919
6.35,0.014221378976287632,0.5668860950755231,0.2839585092589302,0.047016922649294135,0.22176630021982166,0.38329067455835925,0.7435647666624161,0.0017614163519629206,0.9199258644186866,0.9822116723312203,0.5708021539140605,0.06485125001281752,0.20052177058516543,0.10738468984336598,0.10237898658848785,0.23057479875369147,0.3100251911833609,0.3322975312187217,0.2887674373955445,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998376012,1.6239876110546447e-10,0.5,1.0,0.001377925422493539,0.02538913822832819,0.018806769058725043,0.08314066605903367,0.026348964207247638,0.04435326004396434,0.043205224414323576,0.03221540695300979,0.028779096878022083,0.05118643885231092,0.011497629235666253,0.02866611624244893,0.474076398813621,0.3100251911833609,0.13641108412067882,0.06917243962610743,4.8633812781634434e-11,0.0017614163516768689,0.035183844778879786,0.06485125001281752,0.04539587500897226,0.1826566894082313,0.20641984933204566,0.2750192682527417,0.39288466893248813,0.28517701807287527,0.527695038286749,0.37178238333120806,0.2676833159984698,0.11498720237404358,0.7027202820695483,0.5668860950755231,0.13038380186737034,0.0028442757952575268,0.12320013485481011,0.45,0.3465209248746534,0.06645950624374435
6.36,0.014264833710941298,0.5682450357657214,0.28331599178206973,0.04677744297900934,0.22158577930555498,0.38481814755463106,0.745121535619022,0.0017438902309844227,0.9209998980952949,0.9815224663887073,0.5694307028663076,0.06455547456027207,0.2002980378454198,0.10749529467246331,0.10220739379455333,0.23124978880171293,0.31166922516516243,0.3328658277933459,0.28856995311227535,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998317186,1.6828138882374333e-10,0.5,1.0,0.0013749450030508949,0.025259819206303515,0.01871097719058041,0.08288049270139172,0.026217294344977764,0.044317155861111,0.0433799901589082,0.03224858840173899,0.02880873897222017,0.05114789568036161,0.01146800382266496,0.028618070260066988,0.476424349521208,0.31166922516516243,0.13713445907267147,0.06937493664051388,5.039637736611513e-11,0.0017438902306909584,0.03506744705954623,0.06455547456027207,0.04518883219219044,0.18221782507820375,0.2055849232542697,0.27482629058883806,0.39260898655548293,0.2855099685164826,0.5280015430371874,0.372560767809511,0.2682437528228479,0.1154454442731889,0.7041987675647879,0.5682450357657214,0.13069635822611592,0.00285296674218826,0.12349207181043458,0.45,0.3462839437347304,0.06657316555866918
6.37,0.014308407551437212,0.569605159645135,0.28267511681963514,0.04653922332334213,0.22140430591730303,0.38634663264355246,0.7466735828280416,0.0017265384420448774,0.9220678421088605,0.9808268558353818,0.5680615729102227,0.0642614849551923,0.20007498790748174,0.1076073196502092,0.10203598549797835,0.23192999518080828,0.31332029343522,0.33343590678862806,0.2883719211110237,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998255669,1.7443313460319132e-10,0.5,1.0,0.0013719801070509352,0.025131180592169358,0.018615689328281514,0.08262111138646941,0.02608608802254237,0.04428086118346061,0.043556020702251126,0.03228219589506276,0.02883876166625607,0.051109547208123475,0.011438489364526324,0.028570075936942156,0.4787784196453887,0.31332029343522,0.1378609291114968,0.06957899855424249,5.223959072721976e-11,0.0017265384417437118,0.03495126735685967,0.0642614849551923,0.044983039468634606,0.1817797034977404,0.2047512005640125,0.2746315196339069,0.3923307423341527,0.2858410311647258,0.5283051565214822,0.3733367914140208,0.26880248981809496,0.11590398980014187,0.7056759436242199,0.569605159645135,0.13100918671838105,0.0028616815102874425,0.12378428916456585,0.45,0.34604630533322844,0.06668718135772561
