data_set_T,data_set_CLI,data_set_DNK,data_set_H,data_set_KI,data_set_N,data_set_V,data_set__CLE,data_set__CLI,data_set__ECL,data_set__EK,data_set__ENA,data_set__KE,data_set__KI,data_set__MAX_P,data_set__NAE,data_set__NAI
895.0,30.360373,-244.41106,0.25968954,15.27295,0.47720513,-33.889507,112.85658,30.360373,-34.977776,-35.165642,-31.416451,4.0798154,15.27295,6.8000002,48.854939,158.88039
896.0,30.362776,-244.41988,0.25971133,15.270135,0.47719234,-33.890327,112.85518,30.362776,-34.975338,-35.165562,-31.418987,4.0790753,15.270135,6.8000002,48.851891,158.8856
897.0,30.365171,-244.4286,0.25973308,15.267347,0.47717959,-33.891148,112.85378,30.365171,-34.972904,-35.165489,-31.421507,4.078342,15.267347,6.8000002,48.848866,158.89079
898.0,30.367561,-244.43727,0.25975484,15.264586,0.47716683,-33.891968,112.85238,30.367561,-34.970478,-35.165424,-31.424009,4.0776143,15.264586,6.8000002,48.84586,158.89594
899.0,30.369944,-244.44583,0.25977653,15.261852,0.47715408,-33.892784,112.85099,30.369944,-34.96806,-35.165367,-31.426497,4.0768924,15.261852,6.8000002,48.842873,158.90106
900.0,30.372318,-244.45433,0.2597982,15.259146,0.47714138,-33.8936,112.8496,30.372318,-34.965649,-35.165318,-31.428967,4.0761771,15.259146,6.8000002,48.839905,158.90614
901.0,30.374685,-244.46275,0.25981984,15.256464,0.47712868,-33.894417,112.84822,30.374685,-34.963245,-35.165276,-31.431419,4.0754676,15.256464,6.8000002,48.836956,158.91119
902.0,30.377047,-244.47108,0.25984144,15.25381,0.47711599,-33.895233,112.84685,30.377047,-34.96085,-35.165241,-31.433859,4.0747638,15.25381,6.8000002,48.83403,158.9162
903.0,30.3794,-244.47935,0.25986299,15.251181,0.47710335,-33.896046,112.84547,30.3794,-34.958462,-35.165211,-31.436279,4.0740662,15.251181,6.8000002,48.83112,158.92119
904.0,30.381746,-244.48753,0.25988454,15.248578,0.47709069,-33.896854,112.8441,30.381746,-34.956081,-35.165188,-31.438686,4.0733738,15.248578,6.8000002,48.828232,158.92613
905.0,30.384087,-244.49564,0.25990605,15.246,0.47707808,-33.897667,112.84274,30.384087,-34.953709,-35.165173,-31.441076,4.0726876,15.246,6.8000002,48.825359,158.93105
906.0,30.386419,-244.50366,0.25992751,15.243448,0.4770655,-33.898476,112.84137,30.386419,-34.951344,-35.165165,-31.443451,4.0720077,15.243448,6.8000002,48.82251,158.93593
907.0,30.388744,-244.51163,0.25994894,15.240921,0.47705293,-33.899284,112.84002,30.388744,-34.948982,-35.165161,-31.44581,4.0713329,15.240921,6.8000002,48.819675,158.9408
908.0,30.391062,-244.5195,0.25997034,15.238419,0.47704035,-33.900089,112.83866,30.391062,-34.946632,-35.165165,-31.448154,4.0706635,15.238419,6.8000002,48.81686,158.9456
909.0,30.393373,-244.52731,0.25999171,15.23594,0.47702783,-33.900894,112.83731,30.393373,-34.944286,-35.165176,-31.450483,4.0700002,15.23594,6.8000002,48.814068,158.95039
910.0,30.395679,-244.53505,0.26001304,15.233487,0.47701532,-33.901699,112.83597,30.395679,-34.941948,-35.165192,-31.452797,4.0693421,15.233487,6.8000002,48.811287,158.95515
911.0,30.397976,-244.54271,0.26003432,15.231058,0.47700283,-33.9025,112.83463,30.397976,-34.939617,-35.165215,-31.455095,4.0686898,15.231058,6.8000002,48.808529,158.95988
912.0,30.400267,-244.55029,0.2600556,15.228653,0.47699037,-33.903301,112.83329,30.400267,-34.937294,-35.165245,-31.457378,4.0680428,15.228653,6.8000002,48.805786,158.96458
913.0,30.40255,-244.55782,0.26007682,15.226272,0.47697791,-33.904099,112.83195,30.40255,-34.934978,-35.165279,-31.459646,4.0674014,15.226272,6.8000002,48.803066,158.96924
914.0,30.404827,-244.56526,0.26009801,15.223914,0.47696549,-33.904896,112.83063,30.404827,-34.932671,-35.165321,-31.461899,4.0667653,15.223914,6.8000002,48.800358,158.97388
915.0,30.407097,-244.57263,0.26011914,15.22158,0.47695309,-33.905693,112.8293,30.407097,-34.930367,-35.165367,-31.464138,4.0661345,15.22158,6.8000002,48.797672,158.97849
916.0,30.409361,-244.57994,0.26014027,15.219269,0.47694069,-33.90649,112.82798,30.409361,-34.928074,-35.165421,-31.466362,4.0655093,15.219269,6.8000002,48.795002,158.98306
917.0,30.411617,-244.58717,0.26016134,15.21698,0.47692835,-33.907284,112.82666,30.411617,-34.925785,-35.165478,-31.468573,4.064889,15.21698,6.8000002,48.792347,158.98759
918.0,30.413866,-244.59435,0.26018238,15.214715,0.47691602,-33.908073,112.82535,30.413866,-34.923504,-35.165543,-31.470768,4.0642738,15.214715,6.8000002,48.789711,158.99211
919.0,30.416109,-244.60144,0.26020339,15.212472,0.47690371,-33.908867,112.82404,30.416109,-34.92123,-35.165615,-31.47295,4.0636644,15.212472,6.8000002,48.787094,158.9966
920.0,30.418344,-244.60847,0.26022434,15.210252,0.4768914,-33.909653,112.82274,30.418344,-34.918964,-35.165688,-31.475117,4.0630598,15.210252,6.8000002,48.784492,159.00105
921.0,30.420574,-244.61545,0.26024526,15.208054,0.47687915,-33.910442,112.82143,30.420574,-34.916706,-35.165771,-31.47727,4.0624599,15.208054,6.8000002,48.781906,159.00549
922.0,30.422796,-244.62234,0.26026616,15.205877,0.4768669,-33.911228,112.82014,30.422796,-34.914452,-35.165855,-31.47941,4.0618658,15.205877,6.8000002,48.779339,159.00989
923.0,30.425013,-244.62918,0.26028702,15.203723,0.47685468,-33.912014,112.81884,30.425013,-34.912209,-35.165947,-31.481535,4.061276,15.203723,6.8000002,48.776787,159.01425
924.0,30.427221,-244.63594,0.26030782,15.201591,0.47684246,-33.912796,112.81755,30.427221,-34.909969,-35.166046,-31.483646,4.0606918,15.201591,6.8000002,48.774254,159.0186
925.0,30.429424,-244.64265,0.26032859,15.199479,0.4768303,-33.913578,112.81627,30.429424,-34.907738,-35.166149,-31.485744,4.060112,15.199479,6.8000002,48.771736,159.0229
926.0,30.43162,-244.64929,0.26034933,15.19739,0.47681814,-33.91436,112.81499,30.43162,-34.905514,-35.166256,-31.487829,4.0595374,15.19739,6.8000002,48.769234,159.02719
927.0,30.433809,-244.65587,0.26037005,15.195321,0.47680601,-33.915138,112.81371,30.433809,-34.903294,-35.16637,-31.489901,4.0589676,15.195321,6.8000002,48.766747,159.03145
928.0,30.435991,-244.66238,0.2603907,15.193273,0.47679392,-33.915916,112.81243,30.435991,-34.901081,-35.166485,-31.491959,4.0584025,15.193273,6.8000002,48.764278,159.03569
929.0,30.438168,-244.66884,0.26041132,15.191245,0.47678182,-33.916691,112.81116,30.438168,-34.89888,-35.166611,-31.494003,4.0578423,15.191245,6.8000002,48.761826,159.03989
930.0,30.440336,-244.67523,0.26043189,15.189239,0.47676975,-33.917465,112.8099,30.440336,-34.896679,-35.166737,-31.496035,4.0572867,15.189239,6.8000002,48.759388,159.04407
931.0,30.442499,-244.68155,0.26045242,15.187253,0.47675774,-33.91824,112.80863,30.442499,-34.894489,-35.16687,-31.498053,4.056736,15.187253,6.8000002,48.756966,159.04822
932.0,30.444656,-244.68782,0.26047292,15.185287,0.47674572,-33.91901,112.80737,30.444656,-34.892307,-35.167007,-31.500057,4.05619,15.185287,6.8000002,48.754559,159.05234
933.0,30.446806,-244.69403,0.2604934,15.18334,0.47673371,-33.919781,112.80612,30.446806,-34.890129,-35.167149,-31.50205,4.0556488,15.18334,6.8000002,48.752167,159.05643
934.0,30.44895,-244.70018,0.26051381,15.181414,0.47672176,-33.920547,112.80487,30.44895,-34.887959,-35.167294,-31.50403,4.0551119,15.181414,6.8000002,48.74979,159.0605
935.0,30.451086,-244.70627,0.2605342,15.179507,0.47670981,-33.921314,112.80362,30.451086,-34.885796,-35.167446,-31.505997,4.0545793,15.179507,6.8000002,48.747429,159.06454
936.0,30.453217,-244.7123,0.26055455,15.17762,0.47669789,-33.922081,112.80238,30.453217,-34.883636,-35.167603,-31.507952,4.0540519,15.17762,6.8000002,48.745087,159.06856
937.0,30.455339,-244.71826,0.26057485,15.175753,0.476686,-33.922844,112.80114,30.455339,-34.881485,-35.167763,-31.509893,4.0535283,15.175753,6.8000002,48.742756,159.07256
938.0,30.457457,-244.72418,0.26059508,15.173903,0.47667414,-33.923603,112.7999,30.457457,-34.879341,-35.167927,-31.511824,4.0530095,15.173903,6.8000002,48.74044,159.07652
939.0,30.459568,-244.73003,0.26061532,15.172074,0.47666231,-33.924366,112.79867,30.459568,-34.877205,-35.168095,-31.513741,4.052495,15.172074,6.8000002,48.73814,159.08046
940.0,30.461672,-244.73582,0.2606355,15.170263,0.47665048,-33.925125,112.79744,30.461672,-34.875072,-35.16827,-31.515646,4.0519853,15.170263,6.8000002,48.735855,159.08438
941.0,30.46377,-244.74158,0.26065564,15.168471,0.47663867,-33.92588,112.79622,30.46377,-34.872952,-35.168446,-31.517538,4.0514793,15.168471,6.8000002,48.733582,159.08826
942.0,30.465862,-244.74725,0.26067573,15.166698,0.47662693,-33.926636,112.795,30.465862,-34.870834,-35.168629,-31.519421,4.0509782,15.166698,6.8000002,48.731327,159.09213
943.0,30.467947,-244.75288,0.26069579,15.164942,0.47661516,-33.927391,112.79378,30.467947,-34.868721,-35.168816,-31.521288,4.0504808,15.164942,6.8000002,48.729084,159.09598
944.0,30.470026,-244.75847,0.26071581,15.163205,0.47660345,-33.928143,112.79256,30.470026,-34.866619,-35.169006,-31.523146,4.0499878,15.163205,6.8000002,48.726856,159.09979
945.0,30.472099,-244.76399,0.26073578,15.161486,0.47659177,-33.928894,112.79135,30.472099,-34.864521,-35.169201,-31.52499,4.0494995,15.161486,6.8000002,48.724644,159.10358
946.0,30.474165,-244.76945,0.26075572,15.159784,0.47658008,-33.929642,112.79015,30.474165,-34.862427,-35.169395,-31.526825,4.0490146,15.159784,6.8000002,48.722443,159.10735
947.0,30.476227,-244.77487,0.2607756,15.158101,0.47656843,-33.930389,112.78895,30.476227,-34.860344,-35.169598,-31.528646,4.0485344,15.158101,6.8000002,48.720257,159.11108
948.0,30.478279,-244.78023,0.26079544,15.156435,0.47655681,-33.931137,112.78774,30.478279,-34.858265,-35.169804,-31.530457,4.048058,15.156435,6.8000002,48.718086,159.11481
949.0,30.480328,-244.78554,0.26081526,15.154786,0.47654521,-33.931881,112.78655,30.480328,-34.856194,-35.170013,-31.532255,4.047586,15.154786,6.8000002,48.715927,159.1185
950.0,30.482368,-244.79079,0.26083502,15.153154,0.47653365,-33.932625,112.78536,30.482368,-34.854126,-35.170227,-31.534042,4.0471177,15.153154,6.8000002,48.713783,159.12218
951.0,30.484404,-244.79599,0.26085475,15.151541,0.47652212,-33.933365,112.78417,30.484404,-34.852066,-35.170444,-31.535818,4.0466537,15.151541,6.8000002,48.711655,159.12582
952.0,30.486433,-244.80115,0.26087442,15.149943,0.47651058,-33.934105,112.78299,30.486433,-34.850014,-35.170666,-31.537584,4.0461936,15.149943,6.8000002,48.709538,159.12946
953.0,30.488457,-244.80626,0.26089406,15.148362,0.47649908,-33.934845,112.78181,30.488457,-34.847969,-35.170891,-31.539337,4.0457373,15.148362,6.8000002,48.707432,159.13306
954.0,30.490473,-244.81131,0.26091364,15.146798,0.47648764,-33.935581,112.78062,30.490473,-34.845928,-35.17112,-31.54108,4.0452847,15.146798,6.8000002,48.705341,159.13664
955.0,30.492483,-244.8163,0.26093322,15.145251,0.47647619,-33.936314,112.77946,30.492483,-34.843895,-35.171352,-31.542812,4.0448365,15.145251,6.8000002,48.703266,159.1402
956.0,30.494488,-244.82126,0.26095271,15.14372,0.47646475,-33.937046,112.77828,30.494488,-34.841866,-35.171585,-31.544533,4.0443916,15.14372,6.8000002,48.701202,159.14374
957.0,30.496487,-244.82616,0.2609722,15.142205,0.47645336,-33.937778,112.77711,30.496487,-34.839844,-35.171825,-31.546244,4.043951,15.142205,6.8000002,48.69915,159.14725
958.0,30.49848,-244.83101,0.2609916,15.140706,0.47644201,-33.938507,112.77596,30.49848,-34.83783,-35.172066,-31.547943,4.0435143,15.140706,6.8000002,48.697113,159.15074
959.0,30.500465,-244.83582,0.261011,15.139223,0.47643065,-33.939236,112.7748,30.500465,-34.835819,-35.172314,-31.549631,4.0430808,15.139223,6.8000002,48.695087,159.15421
960.0,30.502445,-244.84058,0.26103035,15.137756,0.47641933,-33.939964,112.77364,30.502445,-34.833817,-35.172562,-31.55131,4.0426512,15.137756,6.8000002,48.693073,159.15765
961.0,30.504419,-244.84529,0.26104966,15.136305,0.47640803,-33.940689,112.77248,30.504419,-34.831821,-35.172813,-31.552977,4.0422254,15.136305,6.8000002,48.691074,159.16109
962.0,30.506388,-244.84996,0.26106891,15.13487,0.47639677,-33.94141,112.77134,30.506388,-34.82983,-35.173069,-31.554634,4.0418034,15.13487,6.8000002,48.689087,159.16449
963.0,30.50835,-244.85457,0.2610881,15.133449,0.47638553,-33.942135,112.7702,30.50835,-34.827847,-35.173325,-31.55628,4.0413847,15.133449,6.8000002,48.687111,159.16786
964.0,30.510307,-244.85915,0.2611073,15.132043,0.47637433,-33.942852,112.76905,30.510307,-34.825871,-35.173588,-31.557917,4.0409698,15.132043,6.8000002,48.68515,159.17123
965.0,30.512257,-244.86366,0.26112643,15.130653,0.47636312,-33.943573,112.76791,30.512257,-34.823898,-35.173851,-31.559544,4.0405583,15.130653,6.8000002,48.683201,159.17458
966.0,30.5142,-244.86815,0.2611455,15.129278,0.47635198,-33.944286,112.76678,30.5142,-34.82193,-35.174118,-31.561159,4.0401506,15.129278,6.8000002,48.681263,159.17789
967.0,30.51614,-244.87257,0.26116455,15.127917,0.47634083,-33.945004,112.76565,30.51614,-34.819973,-35.174389,-31.562765,4.0397463,15.127917,6.8000002,48.679337,159.18118
968.0,30.518072,-244.87697,0.26118353,15.126572,0.47632971,-33.945717,112.76452,30.518072,-34.81802,-35.174664,-31.564362,4.0393457,15.126572,6.8000002,48.677422,159.18446
969.0,30.519999,-244.88132,0.26120251,15.12524,0.47631863,-33.946426,112.76339,30.519999,-34.816071,-35.174938,-31.565947,4.0389485,15.12524,6.8000002,48.675522,159.18773
970.0,30.521919,-244.88562,0.26122141,15.123924,0.47630757,-33.94714,112.76227,30.521919,-34.814129,-35.175217,-31.567522,4.0385542,15.123924,6.8000002,48.67363,159.19096
971.0,30.523834,-244.88988,0.26124027,15.122622,0.47629651,-33.947845,112.76115,30.523834,-34.812195,-35.175499,-31.56909,4.0381641,15.122622,6.8000002,48.671753,159.19418
972.0,30.525743,-244.89409,0.26125911,15.121334,0.47628552,-33.948555,112.76004,30.525743,-34.810265,-35.175785,-31.570646,4.0377769,15.121334,6.8000002,48.669884,159.19737
973.0,30.527647,-244.89825,0.26127788,15.12006,0.47627452,-33.949257,112.75893,30.527647,-34.808342,-35.176071,-31.572193,4.0373931,15.12006,6.8000002,48.66803,159.20055
974.0,30.529543,-244.90239,0.26129663,15.118799,0.47626358,-33.949963,112.75782,30.529543,-34.806423,-35.176361,-31.57373,4.0370126,15.118799,6.8000002,48.666187,159.2037
975.0,30.531435,-244.90648,0.26131535,15.117553,0.47625265,-33.950665,112.75671,30.531435,-34.804512,-35.176655,-31.575258,4.0366354,15.117553,6.8000002,48.664356,159.20685
976.0,30.533321,-244.91052,0.26133397,15.116321,0.47624174,-33.951363,112.75562,30.533321,-34.802608,-35.176949,-31.576777,4.0362616,15.116321,6.8000002,48.662537,159.20996
977.0,30.535202,-244.91452,0.2613526,15.115102,0.47623083,-33.952061,112.75452,30.535202,-34.800709,-35.177246,-31.578285,4.0358911,15.115102,6.8000002,48.660725,159.21306
978.0,30.537075,-244.91849,0.26137117,15.113896,0.47621998,-33.952759,112.75343,30.537075,-34.798813,-35.177547,-31.579784,4.0355234,15.113896,6.8000002,48.658928,159.21614
979.0,30.538944,-244.92241,0.2613897,15.112703,0.47620916,-33.953453,112.75233,30.538944,-34.796925,-35.177853,-31.581276,4.0351591,15.112703,6.8000002,48.657143,159.21921
980.0,30.540808,-244.9263,0.26140818,15.111525,0.47619835,-33.954147,112.75124,30.540808,-34.795044,-35.178158,-31.582756,4.0347981,15.111525,6.8000002,48.655365,159.22224
981.0,30.542664,-244.93015,0.2614266,15.110359,0.47618759,-33.954838,112.75016,30.542664,-34.793167,-35.178463,-31.584229,4.0344405,15.110359,6.8000002,48.653599,159.22527
982.0,30.544516,-244.93394,0.26144502,15.109206,0.47617683,-33.955528,112.74908,30.544516,-34.791298,-35.178776,-31.585691,4.0340853,15.109206,6.8000002,48.651848,159.22827
983.0,30.546362,-244.9377,0.26146334,15.108066,0.4761661,-33.956219,112.748,30.546362,-34.789433,-35.179089,-31.587147,4.0337338,15.108066,6.8000002,48.650105,159.23126
984.0,30.548203,-244.94144,0.26148167,15.106938,0.4761554,-33.956905,112.74693,30.548203,-34.787575,-35.179401,-31.588591,4.0333853,15.106938,6.8000002,48.648373,159.23422
985.0,30.550037,-244.94511,0.26149994,15.105824,0.47614473,-33.957592,112.74586,30.550037,-34.785721,-35.179718,-31.590027,4.0330396,15.105824,6.8000002,48.646648,159.23718
986.0,30.551867,-244.94876,0.26151815,15.104722,0.47613406,-33.958275,112.74479,30.551867,-34.783875,-35.180038,-31.591455,4.0326967,15.104722,6.8000002,48.644939,159.24011
987.0,30.55369,-244.95238,0.26153633,15.103632,0.47612345,-33.958954,112.74372,30.55369,-34.782032,-35.180359,-31.592875,4.0323572,15.103632,6.8000002,48.643238,159.24303
988.0,30.555508,-244.95595,0.26155445,15.102554,0.47611284,-33.959637,112.74266,30.555508,-34.780197,-35.180683,-31.594284,4.0320206,15.102554,6.8000002,48.641548,159.24591
989.0,30.55732,-244.95949,0.26157254,15.101489,0.47610226,-33.960316,112.74161,30.55732,-34.778366,-35.181011,-31.595686,4.0316868,15.101489,6.8000002,48.639866,159.24879
990.0,30.559126,-244.96298,0.2615906,15.100436,0.47609174,-33.960991,112.74055,30.559126,-34.776543,-35.181339,-31.597078,4.0313559,15.100436,6.8000002,48.638199,159.25165
991.0,30.560928,-244.96645,0.2616086,15.099395,0.47608122,-33.961666,112.73949,30.560928,-34.774723,-35.181667,-31.598463,4.0310283,15.099395,6.8000002,48.636539,159.2545
992.0,30.562723,-244.96988,0.26162657,15.098366,0.4760707,-33.962341,112.73845,30.562723,-34.772911,-35.182003,-31.599838,4.0307031,15.098366,6.8000002,48.634888,159.25732
993.0,30.564514,-244.97327,0.26164448,15.097348,0.47606024,-33.963013,112.7374,30.564514,-34.771103,-35.182335,-31.601206,4.0303807,15.097348,6.8000002,48.633251,159.26013
994.0,30.566298,-244.97662,0.26166236,15.096342,0.47604981,-33.963684,112.73637,30.566298,-34.769302,-35.182671,-31.602566,4.0300612,15.096342,6.8000002,48.631622,159.26292
995.0,30.568077,-244.97993,0.26168019,15.095347,0.47603938,-33.964352,112.73532,30.568077,-34.767506,-35.18301,-31.603916,4.0297446,15.095347,6.8000002,48.630001,159.2657
996.0,30.569851,-244.98322,0.26169798,15.094365,0.47602898,-33.965019,112.73429,30.569851,-34.765717,-35.18335,-31.605259,4.0294309,15.094365,6.8000002,48.628391,159.26845
997.0,30.571619,-244.98647,0.26171571,15.093393,0.47601864,-33.965683,112.73325,30.571619,-34.763931,-35.183693,-31.606594,4.02912,15.093393,6.8000002,48.626793,159.27119
998.0,30.573383,-244.98969,0.26173341,15.092433,0.4760083,-33.966347,112.73222,30.573383,-34.76215,-35.184036,-31.60792,4.0288115,15.092433,6.8000002,48.625202,159.27391
999.0,30.57514,-244.99286,0.26175109,15.091484,0.47599798,-33.967007,112.7312,30.57514,-34.760376,-35.18438,-31.609238,4.0285058,15.091484,6.8000002,48.623623,159.27663
1000.0,30.576893,-244.99602,0.2617687,15.090546,0.47598767,-33.96767,112.73018,30.576893,-34.75861,-35.184731,-31.61055,4.028203,15.090546,6.8000002,48.622051,159.27931
