Time,I,S,V_L,r,K,d,phi,beta,eta,mu,r_tilde,phi_tilde,alpha,d_tilde,N,compartment,Susceptible_Logistic_Growth,Susceptible_Absorption_Virus,Susceptible_Death,Infected_Death,Infected_Lysis,Virus_Lytic_Release_From_Infected,Virus_Lytic_Decay
340.0,2883.996300680098,92067.02592805288,305567651.85238713,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,94951.02222873298,1.0,31207.409517408723,4892.988336894966,3836.1260803355367,120.16651252833742,4325.994451020148,86519.88902040294,26462158.650416724
341.0,3375.3229586644024,117788.72936004616,280303665.78323686,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,121164.05231871056,1.0,39924.97171247118,5742.423308962971,4907.8637233352565,140.63845661101675,5062.984437996603,101259.68875993208,24274297.45682831
342.0,3968.198951051793,151330.40236813328,257150141.60049456,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,155298.60131918508,1.0,51292.1017704728,6768.23834547289,6305.433432005553,165.34162296049135,5952.2984265776895,119045.96853155378,22269202.26260283
343.0,4684.625592847462,195171.43900547305,235935037.16138846,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,199856.06459832052,1.0,66148.33845507886,8008.872753975799,8132.14329189471,195.1927330353109,7026.938389271193,140538.76778542387,20431974.21817624
344.0,5551.661637220419,252599.84702567896,216501262.73248228,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,258151.50866289937,1.0,85606.64057300994,9511.657560866644,10524.993626069956,231.3192348841841,8327.492455830628,166549.84911661258,18749009.352632966
345.0,6602.60050356723,327977.0093122491,198705553.89998773,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,334579.60981581634,1.0,111142.62800963702,11334.85834198063,13665.708721343712,275.1083543153012,9903.900755350845,198078.0151070169,17207900.967738938
346.0,7878.532085092545,427096.6487935117,182417552.5547756,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,434975.18087860424,1.0,144715.37362708646,13550.504908924033,17795.69369972965,328.27217021218934,11817.798127638816,236355.96255277633,15797360.051243566
347.0,9430.25009398039,557656.355528052,167518942.7692133,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,567086.6056220323,1.0,188925.6820433249,16247.751535483354,23235.681480335497,392.92708724918293,14145.375140970586,282907.5028194117,14507140.44381387
348.0,11320.770567820104,729892.1101632493,153902767.48480558,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,741212.8807310694,1.0,247228.4394931124,19537.44588082979,30412.171256802052,471.69877365917097,16981.155851730156,339623.1170346031,13327979.664184162
349.0,13628.550799112116,957415.9055259185,141472844.89883766,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,971044.4563250305,1.0,324211.7330427752,23557.891353669118,39892.329396913265,567.8562832963381,20442.826198668175,408856.52397336345,12251548.368239341
350.0,16451.72418035273,1258333.8733442014,130143356.28130198,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1274785.597524554,1.0,425967.39061970194,28482.662232420775,52430.57805600839,685.488507514697,24677.586270529093,493551.72541058186,11270414.653960751
351.0,19913.840495785167,1656724.1742083859,119838588.49763559,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1676638.014704171,1.0,560577.0200800125,34531.03406677446,69030.1739253494,829.7433539910486,29870.76074367775,597415.214873555,10378021.763895242
352.0,24171.49762256681,2184588.448074979,110492879.96866891,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,2208759.9456975455,1.0,738747.2135659122,41982.337515131476,91024.51866979078,1007.1457342736171,36257.24643385022,725144.9286770043,9568683.405286727
353.0,29425.251457415736,2884429.3242821745,102050827.65332346,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,2913854.57573959,1.0,974636.9765287283,51196.364556160275,120184.55517842394,1226.052144058989,44137.8771861236,882757.543722472,8837601.674777811
354.0,35934.727693075954,3812594.6898746253,94467802.18688163,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,3848529.417567701,1.0,1286910.074578125,62642.219889527245,158858.11207810938,1497.2803205448313,53902.09153961393,1078041.8307922785,8180911.669383949
355.0,44041.114839070106,5043656.495517954,87710951.31702764,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,5087697.610357025,1.0,1700076.8034673405,76941.7414544954,210152.35397991474,1835.046451627921,66061.67225860516,1321233.4451721031,7595768.384054594
356.0,54200.21699949808,6675968.975867531,81760823.73270035,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,6730169.192867029,1.0,2246129.4458806794,94934.10438174484,278165.37399448047,2258.3423749790863,81300.32549924712,1626006.5099849424,7080487.33525185
357.0,67033.59234312156,8838739.240364166,76614004.85948473,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,8905772.832707288,1.0,2966507.3454263913,117777.1866156456,368280.8016818402,2793.066347630065,100550.38851468234,2011007.770293647,6634772.820831378
358.0,83408.53222016993,11700683.130189786,72287238.56962134,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,11784091.662409956,1.0,3914288.4027125975,147107.74639820695,487528.46375790774,3475.355509173747,125112.7983302549,2502255.966605098,6260074.860129207
359.0,104566.75902524045,15480331.640495453,68823967.80202104,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,15584898.399520693,1.0,5156419.734523048,185303.0879911208,645013.8183539772,4356.948292718352,156850.13853786068,3137002.7707572132,5960155.611655022
360.0,132337.6627359791,20457649.734128542,66304829.72760144,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,20589987.396864522,1.0,6775542.821380514,235919.36585253658,852402.0722553559,5514.069280665795,198506.49410396867,3970129.882079373,5741998.254410285
361.0,169499.21233424754,26985799.257483717,64864799.76474604,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,27155298.469817966,1.0,8870526.71068429,304443.74573968013,1124408.3023951547,7062.467180593647,254248.8185013713,5084976.370027427,5617291.659627006
362.0,220407.54525113254,35500788.06656745,64721811.61008368,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,35721195.61181858,1.0,11554275.06596577,399623.80293397413,1479199.5027736437,9183.647718797189,330611.3178766988,6612226.357533976,5604908.885433246
363.0,292126.62770416273,46524551.876794025,66225906.10502395,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,46816678.50449819,1.0,14946535.983452355,535886.4762696867,1938522.9948664177,12171.94282100678,438189.9415562441,8763798.831124881,5735163.468695074
364.0,396518.34864752216,60653853.8076755,69946004.50428209,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,61050372.15632302,1.0,19158619.91698237,737877.0472275078,2527243.9086531457,16521.59786031342,594777.5229712832,11895550.459425665,6057323.990070828
365.0,554229.3437748394,78522936.64491022,76827936.81183822,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,79077165.98868506,1.0,24266557.439466942,1049248.5874825597,3271789.026871259,23092.88932395164,831344.0156622592,16626880.313245183,6653299.32790519
366.0,802544.2667231902,100722234.33228272,88491320.63438176,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,101524778.59900591,1.0,30270301.771652266,1550203.5147220846,4196759.763845113,33439.34444679959,1203816.4000847852,24076328.001695707,7663348.366937459
367.0,1211291.2511704161,127648750.65779138,107806195.15878144,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,128860041.90896179,1.0,37040500.94618556,2393442.3798986278,5318697.94407464,50470.46879876734,1816936.876755624,36338737.535112485,9336016.500750473
368.0,1915762.2504509836,159255698.840623,140045529.37737852,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,161171461.091074,1.0,44262328.63339717,3879063.787561755,6635654.118359291,79823.42710212432,2873643.3756764755,57472867.51352951,12127942.844080979
369.0,3185202.8038289985,194655316.30623442,195239206.8453894,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,197840519.1100634,1.0,51396523.42277882,6609916.808827663,8110638.1794264335,132716.78349287494,4777804.205743497,95556084.11486995,16907715.312810723
370.0,5561203.501837058,231499596.29686138,293001274.6249288,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,237060799.79869843,1.0,57684640.62987117,11797294.938544024,9645816.512369223,231716.81257654406,8341805.252755587,166836105.05511174,25373910.38251883
371.0,10106519.377468554,265023553.65325812,472089173.97061884,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,275130073.0307267,1.0,62215280.4986334,21760616.930185854,11042648.068885755,421104.97406118974,15159779.06620283,303195581.3240566,40882922.46585559
372.0,18693831.780263573,286739974.9881523,806991759.8990074,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,305433806.7684159,1.0,64020937.54265272,40245750.70685634,11947498.957839679,778909.6575109821,28040747.67039536,560814953.4079072,69885486.40725404
373.0,33634446.00509408,283796433.41590804,1425572518.6500309,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,317430879.42100215,1.0,62073683.9684297,70365363.80264863,11824851.392329501,1401435.2502122533,50451669.00764112,1009033380.1528225,123454580.11509266
374.0,54402994.12799633,243486733.23875117,2484525943.408156,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,297889727.3667475,1.0,55059701.638834134,105215937.32105799,10145280.551614631,2266791.421999847,81604491.1919945,1632089823.83989,215159946.6991463
375.0,70883824.89675897,169081575.64789957,4003172597.0931683,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,239965400.54465854,1.0,41945351.58456329,117723534.0077733,7045065.651995815,2953492.704031624,106325737.34513846,2126514746.902769,346674746.90826833
376.0,67442285.73016079,91151337.65417342,5613736466.3075695,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,158593623.3843342,1.0,25422946.708139617,88997489.69642529,3797972.4022572255,2810095.2387566995,101163428.59524119,2023268571.9048235,486149577.9822355
377.0,45971591.639656805,39663348.89594588,6731726012.766886,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,85634940.53560269,1.0,12158922.40919397,46438533.99835197,1652639.5373310782,1915482.9849857,68957387.4594852,1379147749.1897042,582967472.7056123
378.0,24078294.582795724,15484693.70988623,7129253851.206492,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,39562988.292681955,1.0,5017190.416259415,19200360.71185625,645195.5712452596,1003262.2742831551,36117441.87419359,722348837.4838717,617393383.5144823
379.0,10721681.680410588,6005721.770398503,7002336648.301937,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,16727403.450809091,1.0,1997875.5419828722,7314268.256750693,250238.4070999376,446736.7366837745,16082522.520615883,321650450.41231763,606402353.7429477
380.0,4422022.467111732,2457082.69726596,6620810825.618565,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,6879105.164377691,1.0,826546.7002251442,2829395.3941880553,102378.44571941499,184250.93612965549,6633033.700667597,132660674.01335196,573362217.4985677
381.0,1795513.2464586918,1086779.8017895508,6152956193.348901,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,2882293.0482482426,1.0,367231.48608357547,1163022.3772093751,45282.49174123128,74813.05193577881,2693269.869688038,53865397.393760756,532846006.34401476
382.0,748283.9888128375,522729.32086486067,5675829587.620515,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1271013.3096776982,1.0,176953.50151645776,516022.80871122726,21780.388369369193,31178.499533868227,1122425.9832192562,22448519.664385125,491526842.28793657
383.0,328996.1482506566,272871.74532445386,5219139918.427131,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,601867.8935751105,1.0,92441.29421474645,247696.6871425356,11369.656055185576,13708.172843777358,493494.2223759849,9869884.4475197,451977516.9357895
384.0,155061.65284984926,153851.32236698663,4792576967.118312,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,308912.97521683585,1.0,52137.59052445649,128242.80811053119,6410.4717652911095,6460.902202077052,232592.47927477388,4651849.585495478,415037165.3524458
385.0,78856.89578123548,93172.07900879183,4398113752.349206,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,172028.9747900273,1.0,31579.261694943565,71271.34152443249,3882.169958699659,3285.7039908848114,118285.34367185322,2365706.8734370642,380876650.9534412
386.0,43256.14906909163,60268.805079793674,4034896423.5916505,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,103524.9541488853,1.0,20428.760854462304,42294.866773877606,2511.2002116580697,1802.3395445454846,64884.22360363745,1297684.472072749,349422030.28303695
387.0,25483.219259830163,41420.878987427575,3701100882.320569,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,66904.09824725773,1.0,14040.627964663609,26663.240086034828,1725.8699578094822,1061.8008024929234,38224.828889745244,764496.5777949048,320515336.40896124
388.0,16028.100176806358,30096.664872423764,3394631961.0081825,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,46124.76504923012,1.0,10202.243405006328,17769.44067259201,1254.0277030176567,667.8375073669315,24042.150265209537,480843.00530419074,293975127.8233086
389.0,10697.178455024008,23014.603918633646,3113388087.1781073,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,33711.782373657654,1.0,7801.656755392278,12462.335934526927,958.9418299430686,445.7157689593337,16045.767682536012,320915.35365072027,269619408.3496241
390.0,7532.549137166329,18443.5672888672,2855360690.419466,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,25976.11642603353,1.0,6252.187783851925,9159.433003018938,768.4819703694667,313.85621404859705,11298.823705749493,225976.4741149899,247274235.79032576
391.0,5567.868385510072,15429.796759855979,2618668960.9343877,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,20997.665145366052,1.0,5230.578342554398,7027.542741305382,642.9081983273325,231.99451606291964,8351.802578265108,167036.05156530216,226776732.01691797
392.0,4300.826429011369,13427.777650460153,2401568507.2108297,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,17728.604079471523,1.0,4551.926424667856,5608.69482884106,559.4907354358397,179.20110120880705,6451.239643517054,129024.79287034107,207975832.72445786
393.0,3457.7359433650386,12115.973220644375,2202449246.5333195,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,15573.709164009413,1.0,4107.243427299688,4641.163878434656,504.8322175268489,144.07233097354327,5186.603915047558,103732.07830095115,190732104.74978545
394.0,2883.0718644660005,11301.110068133017,2019828892.0619297,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,14184.181932599018,1.0,3831.0155768911886,3970.071921111567,470.87958617220903,120.12799435275002,4324.607796699001,86492.15593398002,174917182.0525631
395.0,2485.1225052951468,10866.71790829078,1852344789.0576184,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,13351.840413585927,1.0,3683.762396347426,3500.925835772549,452.7799128454492,103.54677105396445,3727.68375794272,74553.6751588544,160413058.73238975
396.0,2208.0562668663306,10744.710544661755,1698745330.1421986,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,12952.766811528087,1.0,3642.404141998647,3174.5756864614023,447.6962726942398,92.00234445276377,3312.084400299496,66241.68800598991,147111345.5903144
397.0,2016.9861931226005,10899.46628496554,1557881507.355346,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,12916.45247808814,1.0,3694.8657284253973,2953.2644930577417,454.1444285402308,84.04109138010836,3025.479289683901,60509.585793678016,134912538.53697297
398.0,1889.6967808532327,11319.006819666018,1428698857.8974714,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,13208.70360051925,1.0,3837.0866630585992,2812.624196703589,471.62528415275074,78.7373658688847,2834.545171279849,56690.90342559698,123725321.09392102
