Time,w,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT,NS,r5,n3,bm,IC1,sp,delta1,n1,IC2,sv,delta2,n2,IC2ifa,TJ,TJtot,K3,K9,delta,r0,k15,tao1,C,vmax2,NA,K2,K5,tao3,r3,k8,tao4,k11,k14,tao6,k12,k16,tao8,vmax17,K17,r1,rmax20,K20,tao9,vmax19,K19,r4,k26,tao12,k28,tao13,default,c2,compartment,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12
0.25,0.0,0.000724597264980587,7.605926334676987e-14,5.982605262146421e-19,2.0830370367064845e-08,1.34149278647835e-23,2.526022472270828e-21,3.9838225270807747e-19,4.6680959902931e-22,5.990204742866433e-05,2.4153984518730275e-07,2.2953769441384963e-07,0.09886198816687232,9.074442626293254e-11,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,1.677944362109621e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0027990989794949035,6.015252014679962e-13,6.878542123698895e-18,6.861192936967513e-08,2.0607607934798155e-22,4.829374031322061e-20,8.95561213255012e-18,1.1905828571717405e-20,0.00022964193677167227,1.8960693094633066e-06,8.408965942850251e-07,-0.0044857603208388955
0.26,0.0,0.0007525494859689491,8.219059350353502e-14,6.695950606967e-19,2.151134096715727e-08,1.55943585845128e-23,3.0492949412125483e-21,4.982388721385968e-19,6.040970278884242e-22,6.219465137100662e-05,2.608580948532726e-07,2.3791757968930766e-07,0.09881715602774228,1.2419001327607938e-10,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,1.8101674303711082e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.002791348978227515,6.247297676434043e-13,7.390290018251293e-18,6.758581447511392e-08,2.3024601315941533e-22,5.613969090424607e-20,1.0804785353631056e-17,1.4890087495425438e-20,0.00022887955093241064,1.967525661036052e-06,8.350881004329515e-07,-0.0044806718774173
0.27,0.0,0.0007804243149053227,8.855364629044948e-14,7.461234471870079e-19,2.2182130124019796e-08,1.802375061583895e-23,3.654972796900683e-21,6.177513121860989e-19,7.734322903473347e-22,6.447965076357141e-05,2.8088930431199965e-07,2.4623958366622226e-07,0.09877237465545725,1.67961599971789e-10,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,1.947091485567878e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0027836204345931797,6.478700867060657e-13,7.916903234928605e-18,6.657504140374584e-08,2.5611250011812264e-22,6.488550221702022e-20,1.2943805778677958e-17,1.8461769250124155e-20,0.00022812098571460643,2.0386647819596948e-06,8.29319726839772e-07,-0.004475606617189546
0.28,0.0,0.0008082219656686046,9.514778140437055e-14,8.27988936260462e-19,2.2842888382200164e-08,2.0720920654569944e-23,4.352076988633967e-21,7.59646691081099e-19,9.800095076215044e-22,6.675708360415218e-05,3.0163032754840603e-07,2.545041044405437e-07,0.09872764381993235,2.2467985785092815e-10,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,2.088688746995936e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.002775913289292076,6.70946336207925e-13,8.45807569021192e-18,6.557938330876911e-08,2.8371476372891203e-22,7.45953143564518e-20,1.540420367801e-17,2.2702374961746268e-20,0.00022736622247365872,2.109488787039636e-06,8.235911975664014e-07,-0.004470564386208912
0.29,0.0,0.0008359426526643207,1.0197235660606515e-13,9.15346340905632e-19,2.34937698504204e-08,2.3701518887478403e-23,5.15195202681579e-21,9.288580931506124e-19,1.2367385829070426e-21,6.902698803685762e-05,3.2307798849375055e-07,2.627115425450405e-07,0.09868296328966905,2.974978783631799e-10,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,2.234932037162252e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.00276822748287837,6.93958694138107e-13,9.013489749870006e-18,6.459860797273559e-08,3.1309769241961296e-22,8.532546799492224e-20,1.8225109612333027e-17,2.775933202176825e-20,0.0002266152424573086,2.179999784714037e-06,8.179022349846808e-07,-0.004465545029586098
0.3,0.0,0.0008635865882337692,1.0902673626521573e-13,1.008328414598079e-18,2.413491853892006e-08,2.698492618902313e-23,6.0644038839846855e-21,1.1282111657816548e-18,1.5485890110315258e-21,7.128940157770528e-05,3.452291989052721e-07,2.7086228883818846e-07,0.09863833283863131,3.901844229539898e-10,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,2.3857950129408024e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0027605629564785524,7.169073367721144e-13,9.582858893769666e-18,6.363249839501146e-08,3.4429564678477333e-22,9.714573428048327e-20,2.1440845788025966e-17,3.37170861432339e-20,0.00022586802727041452,2.2501998531118357e-06,8.122525681721593e-07,-0.00446054839616697
0.31,0.0,0.000891153984571192,1.1631028503731694e-13,1.1070707307345804e-18,2.476647846950057e-08,3.0589890334605295e-23,7.100557857131275e-21,1.3616159361232925e-18,1.9241750907386264e-21,7.35443616876639e-05,3.6808087113802786e-07,2.789567334661077e-07,0.09859375224115734,5.072165786428896e-10,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,2.541251953707733e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.002752919651259887,7.397924402633702e-13,1.0165895958389712e-17,6.268083755754113e-08,3.7734444184411685e-22,1.1012360520457907e-19,2.5090108162107916e-17,4.069249020458119e-20,0.00022512455853122132,2.3200910580098853e-06,8.06641926700154e-07,-0.004455574335071135
0.32,0.0,0.0009186450532371699,1.2382236946857373e-13,1.2117053678615162e-18,2.5388591109445162e-08,3.453563359475312e-23,8.272133199602063e-21,1.6332566803847848e-18,2.372815424955377e-21,7.579190562720685e-05,3.916299402847029e-07,2.8699526358788924e-07,0.09854922127325112,6.538825025176819e-10,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,2.7012777860632752e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.002745297508565326,7.626141802392625e-13,1.0762321064615033e-17,6.174341229152347e-08,4.122783057665686e-22,1.2432828094111124e-19,2.9213635886997725e-17,4.881059313784842e-20,0.00022438481795874346,2.389675448437766e-06,8.010700422104324e-07,-0.004450622696570506
0.33,0.0,0.0009460600074970205,1.315623510432869e-13,1.3223861764125071e-18,2.6001410204292767e-08,3.8837517229580926e-23,9.593630666057561e-21,1.9516988534160366e-18,2.9244755542834927e-21,7.803207122530663e-05,4.1587326661441517e-07,2.94978275737088e-07,0.09850473970568227,8.36394962507272e-10,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,2.8658478075527963e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.002737696469265168,7.853727337423667e-13,1.1371829088690888e-17,6.081999092676972e-08,4.491419817401356e-22,1.3981506202649133e-19,3.386066311903352e-17,5.832737732274385e-20,0.00022364878694398405,2.4589550805756997e-06,7.955366398468795e-07,-0.004445693327320313
0.34,0.0,0.000973399057125778,1.395296016298781e-13,1.4392326457720281e-18,2.6605068825140803e-08,4.351667330830658e-23,1.1077472632113643e-20,2.320765076728692e-18,3.585463124568881e-21,8.026489517102582e-05,4.408078523160251e-07,3.029061483592581e-07,0.09846030731931543,1.0620164057742318e-09,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,3.0349382155163236e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0027301164751974234,8.080682749177955e-13,1.1994161541717723e-17,5.991037294620159e-08,4.879638422891606e-22,1.5666002390990368e-19,3.907458559077087e-17,6.935708348184695e-20,0.00022291644750290672,2.5279319650043463e-06,7.900414572910259e-07,-0.0044407860809539505
0.35000000000000003,0.0,0.0010006624119804808,1.4772349285963372e-13,1.5623685033513693e-18,2.7199702028134325e-08,4.8593381515149715e-23,1.2737344927197583e-20,2.745809145418089e-18,4.368893522631582e-21,8.249041418828212e-05,4.66430692457447e-07,3.1077926069615536e-07,0.09841592389456925,1.339196310046427e-09,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,3.208525715143348e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0027225574681773662,8.307009779787363e-13,1.2629057013183693e-17,5.9014354841588374e-08,5.2877437686070795e-22,1.7493617345453897e-19,4.4902816804160166e-17,8.205971213270056e-20,0.0002221877816213021,2.5966081032218863e-06,7.845842316725183e-07,-0.004435900810797573
0.36,0.0,0.0010278502814260767,1.5614339783362498e-13,1.691915511410747e-18,2.7785443212906263e-08,5.408813354919551e-23,1.4587659775482263e-20,3.232707745450927e-18,5.289793806782775e-21,8.470866484705422e-05,4.927387989376711e-07,3.185979897508964e-07,0.09837158921311037,1.6777215971852495e-09,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,3.3865875586036035e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0027150193901567077,8.532710167298658e-13,1.3276259026128636e-17,5.8131735600800766e-08,5.716032207226864e-22,1.9471728077710384e-19,5.1395204062069345e-17,9.661089061616571e-20,0.00022146277136019746,2.66498548191251e-06,7.79164701672709e-07,-0.004431037371040916
0.37,0.0,0.0010549628741946206,1.647886915413471e-13,1.827991945669255e-18,2.8362423229449276e-08,6.002189417887277e-23,1.664342407689708e-20,3.787613162467562e-18,6.363901897893194e-21,8.691968351707834e-05,5.197292063612311e-07,3.2636270954363427e-07,0.09832730305826892,2.0888809122661515e-09,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,3.569101541924738e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.002707502183262633,8.757785644504634e-13,1.3935517905546795e-17,5.7262318053613826e-08,6.16478426272053e-22,2.1607881904394197e-19,5.860363998452143e-17,1.1319448269038017e-19,0.00022074139888178453,2.7330660716369527e-06,7.737826080405836e-07,-0.0044261956170244515
0.38,0.0,0.0010820003983852736,1.7365875086071894e-13,1.9707125953048578e-18,2.8930770378115735e-08,6.641610124195386e-23,1.89202394071279e-20,4.416953281781989e-18,7.607666579393089e-21,8.912350636784813e-05,5.473989720382041e-07,3.3407379111155785e-07,0.0982830652150385,2.5856435954252235e-09,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,3.756045987766952e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.002700005789797804,8.982237938944101e-13,1.4606590699666217e-17,5.6405908871706864e-08,6.634264630348107e-22,2.3909796447103387e-19,6.658206250869436e-17,1.3200258853075815e-19,0.0002200236464495197,2.800851826954385e-06,7.684376935927611e-07,-0.0044213754052393845
0.39,0.0,0.0011089630618141622,1.8275295354863544e-13,2.1201940776870307e-18,2.9490613538592717e-08,7.32916936843793e-23,2.143499529095167e-20,5.128776158682823e-18,9.045550672659289e-21,9.132016950076249e-05,5.757451582301889e-07,3.4173160479386625e-07,0.0982388754688061,3.1828541977036115e-09,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,3.947399677586037e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.002692530152143356,9.206068775806242e-13,1.5289234293170423e-17,5.556231385379352e-08,7.124748049040317e-22,2.638500972637655e-19,7.538848468036897e-17,1.5327572780390269e-19,0.0002193094963528905,2.868344690601019e-06,7.631297016296695e-07,-0.004416576592446377
0.4,0.0,0.0011358510743881862,1.9207067139179898e-13,2.2765908991846603e-18,3.0042103400201596e-08,8.066251674022729e-23,2.4210573107072372e-20,5.9418730157064664e-18,1.0759583558808654e-20,9.350970984575734e-05,6.04764711688112e-07,3.493365357354644e-07,0.09819473359673432,3.8974434160993956e-09,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,4.143141470259514e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.002685075212100738,9.42927989763681e-13,1.5983159041222533e-17,5.4731305934921056e-08,7.636694847187433e-22,2.9038506026481827e-19,8.509876692141946e-17,1.7757548444747811e-19,0.00021859893039641166,2.9355466210924796e-06,7.578583651892039e-07,-0.004411799029695988
0.41000000000000003,0.0,0.0011626646408299892,2.0161129119741706e-13,2.439984939341968e-18,3.058534739724226e-08,8.855553312532513e-23,2.726142999625952e-20,6.8578189255741835e-18,1.2737497199502943e-20,9.569216241339182e-05,6.344548328336037e-07,3.5688893637267175e-07,0.09815063939417229,4.74865634701434e-09,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,4.343251360597445e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0026776409129087805,9.651873003944392e-13,1.6688170365370795e-17,5.3912723228606757e-08,8.170212946164772e-22,3.187999192511705e-19,9.57644090600081e-17,2.0494893020145258e-19,0.0002178919314661919,3.002459508468943e-06,7.526234399811234e-07,-0.004407042580654267
0.42,0.0,0.0011894039671258674,2.1137419618900493e-13,2.6104834018004903e-18,3.112046737623734e-08,9.699290971972105e-23,3.060637594101968e-20,7.885753342913683e-18,1.5007324208330202e-20,9.786756273034284e-05,6.648126485510483e-07,3.6438916854545957e-07,0.09810659265124753,5.758298981260525e-09,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,4.547709530126405e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0026702271974559564,9.87384980472779e-13,1.7404043204991663e-17,5.310638213142968e-08,8.725534690244979e-22,3.4917447499099576e-19,1.0744995953955495e-16,2.3566920168096586e-19,0.00021718848214162106,3.069085249245029e-06,7.474246751970719e-07,-0.004402307105360654
0.43,0.0,0.0012160692586616934,2.2135877138481706e-13,2.7881904969103207e-18,3.1647582924463126e-08,1.0599719626703912e-22,3.4264879940924055e-20,9.03521610889995e-18,1.7598485854502e-20,0.00010003594613530911,6.958353067826588e-07,3.718375913228996e-07,0.09806259315963314,6.951003887769306e-09,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,4.756496599811758e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0026628340087972097,1.0095212005001375e-12,1.813055821408013e-17,5.23121024442955e-08,9.302878996154911e-22,3.8158990656134085e-19,1.202222005015097e-16,2.7002140122895297e-19,0.00021648856509685622,3.1354257248780913e-06,7.422618219493348e-07,-0.004397592464923535
0.44,0.0,0.0012426607202229158,2.3156440359784665e-13,2.973207441730102e-18,3.216681136994949e-08,1.1559132537447914e-22,3.8257070012608384e-20,1.0316147451255218e-17,2.0541792062853402e-20,0.00010219734777901123,7.275199765284762e-07,3.7923456100316337e-07,0.09801864071254783,8.354516057122149e-09,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,4.969593616578649e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.002655461290153958,1.0315961304795083e-12,1.886750169964949e-17,5.1529707372436616e-08,9.902451353075613e-22,4.161287713481249e-19,1.3415014778535107e-16,3.0830259691614304e-19,0.00021579216310091398,3.201482801880325e-06,7.371346332708393e-07,-0.004392898521520247
0.45,0.0,0.0012691785559945598,2.4199048143582593e-13,3.1656324600270327e-18,3.267826778147992e-08,1.2579861251281676e-22,4.2603733189772987e-20,1.1738887984248988e-17,2.386944141384297e-20,0.00010435180262419157,7.598638478463698e-07,3.8658043111352236e-07,0.09797473510475592,9.999999900000003e-09,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,5.186982040518937e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0026481089849140914,1.0536099399154415e-12,1.9614665563259186e-17,5.075902352541203e-08,1.0524443822642337e-21,4.528750050461403e-19,1.4930505092858714e-16,3.508218225410602e-19,0.0002150992590177613,3.267258331929622e-06,7.320428641151537e-07,-0.004388225138397069
0.46,0.0,0.0012956229711700534,2.5263639065110017e-13,3.3655927796116976e-18,3.318208303974487e-08,1.3663669601049254e-22,4.7331183684454274e-20,1.332541805988856e-17,2.7689362966633386e-20,0.00010649934612775048,7.928640311836206e-07,3.9387556488165937e-07,0.09793087612563403,1.192236841962428e-08,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,5.408643400860965e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0026407770361859114,1.0755627991496138e-12,2.0371806134548512e-17,4.9999853686740075e-08,1.1169192249707644e-21,4.918921056377731e-19,1.6577402328503823e-16,3.9823597057611236e-19,0.00021440983540265622,3.3327541727721072e-06,7.269862627120338e-07,-0.004383572175059169
0.47000000000000003,0.0,0.0013219941721248833,2.6350151363813843e-13,3.573248598973572e-18,3.367840603783484e-08,1.4811677501142922e-22,5.24719023687124e-20,1.511091406087132e-17,3.2196006517471335e-20,0.0001086400143194283,8.265175452196613e-07,4.0112033671508574e-07,0.09788706355834853,1.4160635601238901e-08,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,5.634559197505636e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0026334653867499834,1.0974548795049883e-12,2.113863881464803e-17,4.925197349810361e-08,1.183719582635201e-21,5.332203900411452e-19,1.8366180478887632e-16,4.515963026659168e-19,0.00021372387445485366,3.3979721906181147e-06,7.21964569541969e-07,-0.004378939486699999
0.48,0.0,0.0013482923590515095,2.74585250721782e-13,3.7886463122040915e-18,3.416732080975401e-08,1.602714135301429e-22,5.804218541001772e-20,1.7092099014954e-17,3.7328427541727787e-20,0.00011077384067614403,8.608217784579008e-07,4.0831507503209833e-07,0.09784329721163822,1.6758293085658613e-08,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,5.86471244296407e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0026261739811011715,1.1192863471716805e-12,2.1915026744464443e-17,4.851525633356117e-08,1.2528395906969028e-21,5.769770887085144e-19,2.0302819735503039e-16,5.108048850559014e-19,0.00021304135986819082,3.462914165051557e-06,7.169775569627426e-07,-0.004374326946250831
0.49,0.0,0.0013745177341174398,2.8588699657748346e-13,4.0118805689483726e-18,3.464893807206272e-08,1.7312385182334523e-22,6.406678697589392e-20,1.928410630791952e-17,4.3146221180047805e-20,0.00011290085957908711,8.957739792395445e-07,4.1546012545147694e-07,0.09779957688468459,1.9763712217884143e-08,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,6.099085989908611e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.002618902763186741,1.1410573699793928e-12,2.2700772624123005e-17,4.778953536078309e-08,1.3242972220409318e-21,6.232458665640428e-19,2.2395707115474177e-16,5.7631398562601375e-19,0.0002123622747852609,3.5275818945615423e-06,7.120249854096722e-07,-0.004369734420009116
0.5,0.0,0.0014006704988588172,2.9740614776464763e-13,4.243042609368099e-18,3.512336603158655e-08,1.866977876411842e-22,7.057107090594863e-20,2.170238681308168e-17,4.971001562985338e-20,0.00011502110521031234,9.313714183982217e-07,4.22555830633013e-07,0.0977559023783193,2.323057258575926e-08,1.0,8.0,4.5,1.0,0.1,0.1,5.0,1.0,0.1,0.4,5.0,1.0,6.337663043560824e-15,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.002611651677129008,1.1627681152336995e-12,2.3495684986589038e-17,4.7074647529212725e-08,1.398108905223368e-21,6.721120355082632e-19,2.4653438114596057e-16,6.485853605104866e-19,0.00021168660245031215,3.591977162979902e-06,7.07106617369089e-07,-0.0043651617754138
