Time,APC,Cdk1CycB,CycB,Ks,Adeg,Bdeg,Acdc,Bcdc,EC50cdc,n_cdc,Awee,Bwee,EC50wee,n_wee,EC50apc,n_apc,AK,BK,EC50K,n_K,AP,BP,EC50P,n_P,Cell,R1,R2,R3
3366.0,0.0015608925060126403,11.503096785293643,45.853863043389545,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013564451294612923,0.05414613695661046,9.19600459289968e-06
3372.0,0.0016166826036148752,11.584245855611892,46.17776718016426,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013485335387620978,0.053822232819835746,9.400884391868778e-06
3378.0,0.0016737053275032213,11.664921971037336,46.499733711207305,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013406799593230545,0.053500266288792696,9.606870733635587e-06
3384.0,0.001731967167700676,11.745128613097313,46.81977422750716,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013328844325890543,0.053180225772492845,9.81391426887199e-06
3390.0,0.0017914743157849162,11.824869265843601,47.137900250022355,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013251469942506588,0.05286209974997765,1.0021965066555672e-05
3396.0,0.001852232666408584,11.904147416309629,47.4541232310961,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013174677069521579,0.052545876768903904,1.0230974137916018e-05
3402.0,0.0019142478234559315,11.982966555052792,47.768454554814156,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013098466217087434,0.05223154544518585,1.0440892730978783e-05
3408.0,0.0019775251027870306,12.061330176333103,48.08090553723102,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013022838038857287,0.05191909446276899,1.065167343755201e-05
3414.0,0.0020420695377583852,12.139241778457869,48.391487426661214,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01294779327868767,0.05160851257333879,1.0863270061300641e-05
3420.0,0.0021078858859356064,12.216704864157743,48.70021140408263,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012873332697168394,0.05129978859591738,1.1075637027308438e-05
3426.0,0.0021749786345612613,12.293722940910987,49.00708858357596,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012799457106389411,0.05099291141642405,1.1288729574926654e-05
3432.0,0.0022433520060217305,12.370299521268294,49.3121300127456,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012726167381778453,0.05068786998725441,1.1502504096837446e-05
3438.0,0.002313009964246482,12.446438123177899,49.61534667311713,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012653464449766005,0.050384653326882876,1.1716918129237508e-05
3444.0,0.002383956221472004,12.522142270297401,49.91674948052601,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012581349286460153,0.050083250519473994,1.1931930281043352e-05
3450.0,0.0024561942450150444,12.597415492298913,50.21634928550708,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012509822919778202,0.04978365071449293,1.2147500287518556e-05
3456.0,0.0025297272642407454,12.672261325171693,50.514156873685415,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012438886427815987,0.04948584312631459,1.2363589088397247e-05
3462.0,0.002604558277840529,12.746683311520133,50.81018296616583,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012368540937526262,0.04918981703383417,1.2580158864793165e-05
3468.0,0.002680690061356236,12.820685000856813,51.104438219919444,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012298787624420271,0.04889556178008056,1.279717306384336e-05
3474.0,0.0027581251749010226,12.894269949891822,51.39693322816723,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01222962771205971,0.04860306677183278,1.3014596433498721e-05
3480.0,0.0028368659710822594,12.967441722819066,51.68767852076117,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012161062471452766,0.048312321479238834,1.3232395060971524e-05
3486.0,0.0029169146031340146,13.040203891600074,51.976684564563236,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01209309322074148,0.04802331543543677,1.3450536407003371e-05
3492.0,0.002998273033250517,13.112560036246073,52.263961763822216,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012025721325002792,0.04773603823617779,1.3668989337000878e-05
3498.0,0.003080943041108854,13.184513745099123,52.549520460548294,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011958948196102881,0.04745047953945171,1.3887724151738327e-05
3504.0,0.0031649262326904157,13.256068615114732,52.833370934885394,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011892775289236823,0.04716662906511461,1.410671255773076e-05
3510.0,0.003250224048788361,13.32722825213673,53.115523405481255,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011827204116102052,0.04688447659451875,1.4325927890514786e-05
3516.0,0.003336837774406088,13.397996271188436,53.3959880298553,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011762236228722855,0.0466040119701447,1.4545344967698427e-05
3522.0,0.0034247685480253464,13.468376296754823,53.674774904764305,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011697873225898547,0.0463252250952357,1.4764940090673502e-05
3528.0,0.003514017370838621,13.538371963069267,53.95189406656588,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01163411675719317,0.04604810593343413,1.4984691150225164e-05
3534.0,0.003604585116258248,13.607986914407414,54.22735549157978,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011570968521247949,0.045772644508420224,1.5204577670224154e-05
3540.0,0.003696472539667024,13.677224805385265,54.501169096447065,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011508430266434999,0.04549883090355294,1.5424580803298895e-05
3546.0,0.0037896802882811395,13.746089301263053,54.77334473848708,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011446503792477358,0.04522665526151292,1.5644683344788295e-05
3552.0,0.0038842089111217823,13.814584078256804,55.04389221605235,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01138519095186652,0.04495610778394766,1.5864869765790622e-05
3558.0,0.003980058869137909,13.882712823858501,55.31282126888128,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011324493651081013,0.04468717873111872,1.608512624127383e-05
3564.0,0.004077230545482938,13.950479237165785,55.580141578448824,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011264413852483557,0.04441985842155118,1.6305440670429713e-05
3570.0,0.004175724255928021,14.017887029222663,55.84586276831501,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011204953576193333,0.044154137231684994,1.652580269765518e-05
3576.0,0.004275540259407122,14.084939923372382,56.109994404471365,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011146114902203408,0.043890005595528636,1.674620373596971e-05
3582.0,0.004376678768697772,14.151641655623798,56.372545995685336,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011087899972828552,0.04362745400431467,1.69666369904853e-05
3588.0,0.004479139961239574,14.217995975032682,56.63352699384256,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011030310995195691,0.043366473006157445,1.7187097480907132e-05
3594.0,0.004582923990089234,14.28400664409927,56.892946794287155,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010973350244157132,0.04310705320571285,1.7407582063921033e-05
3600.0,0.004688030995012034,14.349677439183617,57.150814736159965,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010917020065370764,0.04284918526384004,1.7628089456261844e-05
3606.0,0.004794461113712211,14.415012150940276,57.40714010273475,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010861322878593427,0.04259285989726525,1.784862025819376e-05
3612.0,0.004902214493205023,14.480014584773835,57.66193212175239,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010806261181411259,0.042338067878247614,1.806917697726824e-05
3618.0,0.005011291301333401,14.544688561317072,57.91519996575311,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010751837552994914,0.042084800034246896,1.828976405279098e-05
3624.0,0.005121691738433321,14.609037916933332,58.16695275240663,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01069805465842677,0.041833047247593375,1.8510387880854833e-05
3630.0,0.005233416049152334,14.67306650424501,58.41719954484048,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010644915253124054,0.041582800455159524,1.8731056840449577e-05
3636.0,0.005346464534427242,14.736778192689966,58.66594935196621,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010592422187681194,0.04133405064803379,1.8951781320444665e-05
3642.0,0.0054608375636273155,14.800176869107814,58.91321112880375,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010540578412999935,0.04108678887119625,1.9172573747759398e-05
3648.0,0.0055765355868704165,14.863266438358144,59.158993776803776,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010489386985817362,0.04084100622319623,1.939344861689833e-05
3654.0,0.005693559147520607,14.9260508239728,59.40330614416816,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010438851074532352,0.04059669385583184,1.9614422520926496e-05
3660.0,0.005811908894876592,14.988533968844395,59.646157026168524,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010388973965458348,0.04035384297383148,1.9835514184117324e-05
3666.0,0.005931585597061502,15.050719835953453,59.88755516546285,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010339759069413645,0.04011244483453715,2.0056744496493167e-05
3672.0,0.006052590154125833,15.11261240913656,60.12750925241022,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010291209928855238,0.039872490747589785,2.0278136550342957e-05
3678.0,0.006174923611376208,15.174215693898113,60.36602792538369,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010243330225289782,0.03963397207461632,2.0499715679010624e-05
3684.0,0.006298587172944218,15.235533718268385,60.60311977108126,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010196123787252986,0.03939688022891874,2.072150949819192e-05
3690.0,0.006423582215610797,15.296570533710668,60.838793324834974,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010149594598722445,0.03916120667516503,2.0943547949828136e-05
3696.0,0.006549910302902794,15.357330216080543,61.07305707091823,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01010374680808468,0.038926942929081776,2.1165863349036865e-05
3702.0,0.006677573199480454,15.417816866640385,61.30591944285119,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010058584737588916,0.03869408055714881,2.1388490434129728e-05
3708.0,0.006806572885835298,15.478034613132444,61.5373888237044,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01001411289342613,0.038462611176295604,2.161146642019234e-05
3714.0,0.006936911573320507,15.537987610914008,61.767473546400566,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009970335976337452,0.03823252645359944,2.1834831056302857e-05
3720.0,0.007068591719536728,15.597680044158373,61.99618189401456,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009927258892936663,0.038003818105985444,2.2058626686919953e-05
3726.0,0.007201616044099038,15.657116127125539,62.22352210007161,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009884886767697054,0.03777647789992839,2.2282898317543386e-05
3732.0,0.007335987544812059,15.716300105506871,62.449502348843694,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00984322495556711,0.03755049765115631,2.2507693685244832e-05
3738.0,0.007471709514283156,15.775236257848116,62.674130775644166,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009802279055488583,0.03732586922435584,2.2733063334148297e-05
3744.0,0.007608785557005116,15.833928897055525,62.89741546712065,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009762054924625119,0.037102584532879346,2.2959060696562707e-05
3750.0,0.007747219606943009,15.892382371990166,63.119364461546176,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009722558693507466,0.03688063553845383,2.3185742180031194e-05
3756.0,0.00788701594566228,15.950601069155708,63.3399857491085,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009683796782073983,0.03666001425089151,2.341316726066356e-05
3762.0,0.008028179221037563,16.00858941448553,63.55928727219782,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009645775916759192,0.03644071272780218,2.3641398583607552e-05
3768.0,0.008170714466586033,16.06635187523521,63.777276925692654,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00960850314851669,0.03622272307430735,2.38705020707327e-05
3774.0,0.008314627121470792,16.12389296198697,63.99396255724407,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009571985872160127,0.036006037442755934,2.410054703649335e-05
3780.0,0.008459923051225053,16.18121723077323,64.2093519675582,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009536231846727361,0.035790648032441794,2.433160631244366e-05
3786.0,0.008606608569250879,16.238329285326618,64.4234529106771,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009501249217279906,0.03557654708932291,2.4563756380890228e-05
3792.0,0.00875469045914996,16.295233779464738,64.63627309425785,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009467046538066626,0.03536372690574216,2.479707751896175e-05
3798.0,0.008904175997950457,16.351935419618332,64.84782017985003,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009433632797190228,0.03515217982014997,2.5031653953284765e-05
3804.0,0.009055072980297027,16.408438967512257,65.0581017831716,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009401017442826287,0.034941898216828415,2.526757402635492e-05
3810.0,0.009207389743676759,16.46474924300933,65.26712547438296,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009369210411385609,0.03473287452561703,2.5504930375886553e-05
3816.0,0.009361135194761172,16.52087112712806,65.47489877835959,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009338222157388998,0.03452510122164042,2.574382012769747e-05
3822.0,0.009516318836949741,16.57680956524604,65.68142917496287,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009308063685406154,0.034318570825037115,2.5984345103360548e-05
3828.0,0.009672950799207101,16.632569570501662,65.8867240993094,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00927874658430028,0.03411327590069059,2.6226612044036833e-05
3834.0,0.009831041866294575,16.68815622740807,66.09079094203862,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009250283063803266,0.03390920905796137,2.6470732851857984e-05
3840.0,0.009990603510505482,16.74357469569427,66.29363704957892,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009222685993712787,0.033706362950421065,2.6716824850018563e-05
3846.0,0.010151647925022017,16.7988302143897,66.49526972441208,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009195968945856947,0.03350473027558791,2.696501106345863e-05
3852.0,0.010314188059022227,16.853928106169786,66.69569622533616,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009170146239132038,0.033304303774663827,2.7215420521800246e-05
3858.0,0.010478237654676138,16.908873781981722,66.89492376772687,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009145232988050367,0.033105076232273115,2.7468188586782585e-05
3864.0,0.010643811292246175,16.963672746342866,67.09295952379723,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009121244477899637,0.03290704047620274,2.772345468978355e-05
3870.0,0.010810924412346165,17.018330601249552,67.28981062285587,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009098198669367008,0.03271018937714411,2.7981370628111374e-05
3876.0,0.01097959337569154,17.072853053405023,67.48548415156361,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009076113282667109,0.03251451584843636,2.8242095032231587e-05
3882.0,0.011149835513218602,17.127245919714788,67.67998715418862,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00905500674825177,0.03232001284581133,2.850579100093127e-05
3888.0,0.011321669166877091,17.181515133209455,67.87332663286,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009034899107401628,0.032126673367139966,2.8772630193340046e-05
3894.0,0.011495113739654951,17.235666750141792,68.06550954781987,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009015811582600008,0.03193449045218008,2.9042794884940812e-05
3900.0,0.01167018975430158,17.289706957374317,68.25654281767393,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008997766492015558,0.031743457182326004,2.9316476914546634e-05
3906.0,0.01184691891308441,17.343642080062146,68.44643331964055,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00898078756270948,0.03155356668035937,2.9593877661084067e-05
3912.0,0.012025324159480143,17.397478590025308,68.63518788979827,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008964900011100951,0.031364812110201645,2.9875209336691598e-05
3918.0,0.012205429745075266,17.451223114769398,68.82281332333204,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008950130554353564,0.03117718667666787,3.0160695904541887e-05
