Time,C1,M1,X1,C2,M2,X2,V1,Kc1,V_M1,V3,V_M3,U1,Kc2,U_M1,U3,U_M3,vi1,Kim1,vd1,K_d1,kd1,K1,V2,K2,K3,V4,K4,vi2,Kim2,vd2,K_d2,kd2,H1,U2,H2,H3,U4,H4,compartment,R1,R2,R3,R8,R9,R10
8.370000000000001,2.35078083380999,0.9849578615907153,0.4275420618044805,0.01232011013334207,0.0004955264553416935,9.580269383436524e-06,0.24738283693330113,0.5,0.3,0.09849578615907154,0.1,0.0072143040394035095,0.5,0.3,4.9552645534169355e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04918754238254035,0.010598382505505474,0.00235078083380999,0.001477893868075559,9.129762663560746e-08,1.2320110133342071e-05
8.38,2.35114315138277,0.98495889931663,0.4280215240593538,0.012334764876204095,0.0004961352055978431,9.592334890386795e-06,0.24738952341721185,0.5,0.3,0.09849588993166301,0.1,0.007222678835302864,0.5,0.3,4.961352055978431e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04918656052274655,0.010610281736361025,0.00235114315138277,0.0014778923570303657,9.147986380890923e-08,1.2334764876204095e-05
8.39,2.3515053365251344,0.9849599362519105,0.4285009608964217,0.012349419455591893,0.0004967439848125195,9.604400999900904e-06,0.24739620575888835,0.5,0.3,0.09849599362519106,0.1,0.00723105305870008,0.5,0.3,4.9674398481251955e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049185578655446135,0.010622180358768553,0.0023515053365251344,0.001477890847139511,9.166221416299624e-08,1.2349419455591893e-05
8.4,2.351867389244417,0.9849609723972778,0.4289803723205859,0.012364073871517502,0.0004973527929881703,9.616467712031689e-06,0.24740288396097496,0.5,0.3,0.09849609723972778,0.1,0.007239426709659175,0.5,0.3,4.9735279298817036e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04918459678063842,0.010634078372822852,0.002351867389244417,0.0014778893384019376,9.18446775633377e-08,1.2364073871517502e-05
8.41,2.35222930954795,0.9849620077534521,0.42945975833660144,0.012378728123992957,0.0004979616301272427,9.62853502683199e-06,0.24740955802611342,0.5,0.3,0.09849620077534521,0.1,0.0072477997882441575,0.5,0.3,4.979616301272427e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04918361489832269,0.010645975778615117,0.0023522293095479497,0.0014778878308165898,9.202725387565193e-08,1.2378728123992957e-05
8.42,2.3525910974430637,0.9849630423211528,0.42993911894907694,0.01239338221303028,0.0004985704962321839,9.64060294435464e-06,0.24741622795694296,0.5,0.3,0.09849630423211529,0.1,0.007256172294519017,0.5,0.3,4.985704962321839e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049182633008498254,0.01065787257623293,0.002352591097443064,0.001477886324382413,9.220994296590562e-08,1.239338221303028e-05
8.43,2.3529527529370893,0.9849640761010983,0.43041845416247493,0.012408036138641486,0.0004991793913054409,9.652671464652477e-06,0.24742289375610013,0.5,0.3,0.09849640761010983,0.1,0.0072645442285477315,0.5,0.3,4.99179391305441e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04918165111116441,0.01066976876576029,0.002352952752937089,0.0014778848190983543,9.239274470031343e-08,1.2408036138641486e-05
8.44,2.3533142760373558,0.9849651090940058,0.43089776398111196,0.01242268990083858,0.0004997883153494609,9.664740587778333e-06,0.24742955542621894,0.5,0.3,0.09849651090940059,0.1,0.007272915590394263,0.5,0.3,4.997883153494609e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04918066920632047,0.010681664347277589,0.0023533142760373557,0.0014778833149633624,9.257565894533734e-08,1.242268990083858e-05
8.45,2.353675666751192,0.9849661413005919,0.4313770484091591,0.012437343499633555,0.0005003972683666905,9.676810313785038e-06,0.24743621296993093,0.5,0.3,0.0984966141300592,0.1,0.007281286380122557,0.5,0.3,5.003972683666905e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04917968729396572,0.010693559320861657,0.002353675666751192,0.0014778818119763866,9.275868556768598e-08,1.2437343499633556e-05
8.46,2.3540369250859254,0.984967172721572,0.431856307450642,0.012451996935038399,0.0005010062503595768,9.688880642725427e-06,0.24744286638986493,0.5,0.3,0.0984967172721572,0.1,0.007289656597796549,0.5,0.3,5.010062503595769e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04917870537409947,0.010705453686585736,0.0023540369250859253,0.0014778803101363786,9.294182443431439e-08,1.24519969350384e-05
8.47,2.3543980510488827,0.9849682033576607,0.43233554110944106,0.012466650207065085,0.0005016152613305663,9.700951574652324e-06,0.24744951568864731,0.5,0.3,0.09849682033576607,0.1,0.007298026243480154,0.5,0.3,5.016152613305663e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04917772344672103,0.010717347444519491,0.0023543980510488827,0.0014778788094422905,9.312507541242297e-08,1.2466650207065085e-05
8.48,2.3547590446473903,0.9849692332095716,0.4328147493892918,0.012481303315725582,0.0005022243012821055,9.713023109618558e-06,0.24745616086890182,0.5,0.3,0.09849692332095716,0.1,0.0073063953172372775,0.5,0.3,5.022243012821055e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04917674151182969,0.010729240594729031,0.0023547590446473905,0.001477877309893076,9.330843836945742e-08,1.2481303315725582e-05
8.49,2.3551199058887735,0.9849702622780176,0.43329393229378516,0.012495956261031848,0.0005028333702166409,9.725095247676956e-06,0.2474628019332497,0.5,0.3,0.09849702622780176,0.1,0.007314763819131809,0.5,0.3,5.0283337021664096e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04917575956942477,0.0107411331372769,0.0023551199058887734,0.001477875811487691,9.349191317310781e-08,1.2495956261031848e-05
8.5,2.3554806347803567,0.9849712905637104,0.43377308982636753,0.012510609042995832,0.0005034424681366191,9.737167988880341e-06,0.24746943888430956,0.5,0.3,0.09849712905637104,0.1,0.0073231317492276245,0.5,0.3,5.034424681366191e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04917477761950556,0.01075302507222209,0.002355480634780357,0.001477874314225092,9.367549969130822e-08,1.2510609042995833e-05
8.51,2.3558412313294643,0.9849723180673606,0.43425222199034114,0.012525261661629473,0.0005040515950444862,9.749241333281537e-06,0.2474760717246976,0.5,0.3,0.09849723180673607,0.1,0.007331499107588583,0.5,0.3,5.040515950444862e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049173795662071376,0.010764916399620045,0.0023558412313294643,0.0014778728181042368,9.385919779223616e-08,1.2525261661629473e-05
8.52,2.3562016955434197,0.9849733447896785,0.43473132878886417,0.012539914116944701,0.0005046607509426883,9.761315280933366e-06,0.2474827004570274,0.5,0.3,0.09849733447896786,0.1,0.007339865894278532,0.5,0.3,5.046607509426884e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04917281369712153,0.01077680711952266,0.0023562016955434198,0.0014778713231240847,9.404300734431191e-08,1.2539914116944701e-05
8.53,2.356562027429546,0.9849743707313727,0.4352104102249511,0.01255456640895344,0.0005052699358336718,9.773389831888649e-06,0.24748932508390994,0.5,0.3,0.09849743707313728,0.1,0.007348232109361303,0.5,0.3,5.0526993583367176e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049171831724655314,0.010788697231978301,0.002356562027429546,0.0014778698292835968,9.422692821619806e-08,1.255456640895344e-05
8.540000000000001,2.3569222269951653,0.9849753958931515,0.4356894663014729,0.012569218537667601,0.0005058791497198825,9.785464986200206e-06,0.24749594560795374,0.5,0.3,0.09849753958931516,0.1,0.007356597752900714,0.5,0.3,5.058791497198825e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04917084974467204,0.010800586737031798,0.0023569222269951653,0.0014778683365817352,9.441096027679902e-08,1.2569218537667601e-05
8.55,2.3572822942475993,0.984976420275722,0.43616849702115706,0.012583870503099084,0.0005064883926037664,9.79754074392085e-06,0.24750256203176482,0.5,0.3,0.0984976420275722,0.1,0.007364962824960565,0.5,0.3,5.064883926037664e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049169867757171026,0.01081247563472445,0.0023572822942475994,0.0014778668450174633,9.459510339526019e-08,1.2583870503099084e-05
8.56,2.3576422291941697,0.9849774438797902,0.436647502386588,0.012598522305259784,0.0005070976644877691,9.8096171051034e-06,0.2475091743579466,0.5,0.3,0.09849774438797904,0.1,0.007373327325604646,0.5,0.3,5.0709766448776914e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049168885762151573,0.010824363925094041,0.00235764222919417,0.0014778653545897457,9.477935744096776e-08,1.2598522305259785e-05
8.57,2.358002031842197,0.9849784667060617,0.4371264824002073,0.012613173944161584,0.0005077069653743365,9.821694069800671e-06,0.24751578258909993,0.5,0.3,0.09849784667060618,0.1,0.007381691254896732,0.5,0.3,5.077069653743365e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04916790375961298,0.010836251608174833,0.002358002031842197,0.001477863865297549,9.496372228354801e-08,1.2613173944161584e-05
8.58,2.3583617021990015,0.9849794887552406,0.43760543706431376,0.012627825419816361,0.000508316295265914,9.833771638065477e-06,0.24752238672782326,0.5,0.3,0.09849794887552406,0.1,0.007390054612900582,0.5,0.3,5.083162952659141e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04916692174955458,0.010848138683997583,0.0023583617021990014,0.0014778623771398408,9.514819779286669e-08,1.262782541981636e-05
8.59,2.3587212402719038,0.9849805100280303,0.43808436638106374,0.012642476732235982,0.0005089256541649474,9.845849809950628e-06,0.24752898677671248,0.5,0.3,0.09849805100280304,0.1,0.007398417399679942,0.5,0.3,5.089256541649474e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049165939731975666,0.010860025152589532,0.0023587212402719038,0.0014778608901155896,9.533278383902856e-08,1.2642476732235982e-05
8.6,2.3590806460682234,0.9849815305251336,0.43856327035247133,0.012657127881432301,0.0005095350420738819,9.857928585508937e-06,0.24753558273836088,0.5,0.3,0.09849815305251336,0.1,0.007406779615298542,0.5,0.3,5.0953504207388194e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04916495770687555,0.010871911013974434,0.0023590806460682236,0.001477859404223766,9.551748029237688e-08,1.2657127881432302e-05
8.61,2.35943991959528,0.9849825502472519,0.4390421489804085,0.01267177886741717,0.0005101444589951629,9.870007964793212e-06,0.24754217461535935,0.5,0.3,0.0984982550247252,0.1,0.007415141259820098,0.5,0.3,5.101444589951629e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049163975674253554,0.010883796268172529,0.00235943991959528,0.0014778579194633416,9.570228702349279e-08,1.2671778867417169e-05
8.620000000000001,2.359799060860393,0.9849835691950859,0.43952100226660534,0.012686429690202426,0.0005107539049312357,9.882087947856262e-06,0.24754876241029627,0.5,0.3,0.09849835691950859,0.1,0.007423502333308316,0.5,0.3,5.1075390493123576e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04916299363410898,0.01089568091520058,0.0023597990608603928,0.001477856435833289,9.588720390319483e-08,1.2686429690202426e-05
8.63,2.360158069870881,0.9849845873693354,0.43999983021265004,0.012701080349799896,0.0005113633798845453,9.894168534750894e-06,0.24755534612575744,0.5,0.3,0.09849845873693354,0.1,0.007431862835826879,0.5,0.3,5.113633798845453e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049162011586441144,0.010907564955071856,0.002360158069870881,0.001477854953332583,9.607223080253828e-08,1.2701080349799896e-05
8.64,2.3605169466340623,0.9849856047706992,0.44047863281998956,0.012715730846221403,0.0005119728838575368,9.90624972552991e-06,0.24756192576432615,0.5,0.3,0.09849856047706992,0.1,0.007440222767439465,0.5,0.3,5.1197288385753684e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049161029531249366,0.01091944838779614,0.0023605169466340624,0.0014778534719601991,9.625736759281485e-08,1.2715730846221403e-05
8.65,2.3608756911572564,0.9849866213998754,0.44095741008992945,0.012730381179478759,0.0005125824168526552,9.91833152024612e-06,0.2475685013285833,0.5,0.3,0.09849866213998754,0.1,0.007448582128209728,0.5,0.3,5.125824168526552e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04916004746853294,0.010931331213379749,0.0023608756911572566,0.001477851991715114,9.644261414555189e-08,1.2730381179478759e-05
8.66,2.3612343034477816,0.9849876372575609,0.4414361620236341,0.012745031349583765,0.0005131919788723453,9.93041391895232e-06,0.2475750728211072,0.5,0.3,0.0984987637257561,0.1,0.007456940918201319,0.5,0.3,5.131919788723454e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0491590653982912,0.010943213431825518,0.0023612343034477815,0.0014778505125963063,9.662797033251205e-08,1.2745031349583766e-05
8.67,2.361592783512956,0.9849886523444519,0.44191488862212697,0.012759681356548216,0.000513801569919052,9.942496921701318e-06,0.2475816402444737,0.5,0.3,0.09849886523444519,0.1,0.007465299137477865,0.5,0.3,5.13801569919052e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04915808332052345,0.010955095043132817,0.0023615927835129564,0.0014778490346027556,9.681343602569268e-08,1.2759681356548216e-05
8.68,2.3619511313600987,0.9849896666612435,0.4423935898862907,0.012774331200383895,0.0005144111899952197,9.954580528545911e-06,0.2475882036012562,0.5,0.3,0.09849896666612436,0.1,0.007473656786102985,0.5,0.3,5.144111899952198e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04915710123522901,0.010966976047297548,0.0023619511313600987,0.001477847557733443,9.699901109732527e-08,1.2774331200383896e-05
8.69,2.3623093469965273,0.9849906802086303,0.4428722658168674,0.012788980881102578,0.0005150208391032932,9.966664739538898e-06,0.24759476289402552,0.5,0.3,0.09849906802086304,0.1,0.007482013864140278,0.5,0.3,5.1502083910329324e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0491561191424072,0.010978856444312157,0.0023623093469965274,0.0014778460819873504,9.718469541987488e-08,1.2788980881102579e-05
8.700000000000001,2.36266743042956,0.9849916929873056,0.4433509164144588,0.012803630398716034,0.0005156305172457171,9.978749554733079e-06,0.24760131812535008,0.5,0.3,0.09849916929873057,0.1,0.007490370371653335,0.5,0.3,5.156305172457171e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04915513704205733,0.01099073623416564,0.00236266743042956,0.001477844607363462,9.737048886603979e-08,1.2803630398716034e-05
8.71,2.3630253816665157,0.9849927049979619,0.4438295416795261,0.012818279753236015,0.0005162402244249355,9.990834974181247e-06,0.24760786929779582,0.5,0.3,0.09849927049979619,0.1,0.0074987263087057275,0.5,0.3,5.1624022442493555e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04915415493417872,0.01100261541684352,0.0023630253816665156,0.001477843133860762,9.755639130875071e-08,1.2818279753236015e-05
8.72,2.3633832007147126,0.9849937162412907,0.44430814161239074,0.012832928944674273,0.0005168499606433928,1.0002920997936197e-05,0.24761441641392623,0.5,0.3,0.09849937162412908,0.1,0.007507081675361016,0.5,0.3,5.168499606433929e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049153172818770685,0.011014493992327902,0.002363383200714713,0.0014778416614782376,9.774240262117056e-08,1.2832928944674274e-05
8.73,2.3637408875814696,0.9849947267179829,0.4447867162132341,0.012847577973042546,0.0005174597259035334,1.0015007626050726e-05,0.24762095947630222,0.5,0.3,0.0984994726717983,0.1,0.007515436471682743,0.5,0.3,5.174597259035335e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04915219069583255,0.011026371960597425,0.0023637408875814697,0.0014778401902148762,9.79285226766937e-08,1.2847577973042547e-05
8.74,2.364098442274105,0.9849957364287284,0.44526526548209794,0.012862226838352565,0.0005180695202078012,1.0027094858577625e-05,0.24762749848748236,0.5,0.3,0.09849957364287285,0.1,0.007523790697734444,0.5,0.3,5.1806952020780126e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04915120856536362,0.0110382493216273,0.002364098442274105,0.0014778387200696662,9.811475134894547e-08,1.2862226838352565e-05
8.75,2.3644558647999383,0.984996745374216,0.44574378941888426,0.012876875540616051,0.0005186793435586404,1.0039182695569686e-05,0.24763403345002263,0.5,0.3,0.0984996745374216,0.1,0.007532144353579634,0.5,0.3,5.186793435586404e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049150226427363226,0.0110501260753893,0.0023644558647999384,0.001477837251041598,9.830108851178174e-08,1.2876875540616051e-05
8.76,2.364813155166288,0.9849977535551337,0.44622228802335573,0.012891524079844717,0.0005192891959584949,1.00512711370797e-05,0.24764056436647672,0.5,0.3,0.09849977535551338,0.1,0.0075404974392818125,0.5,0.3,5.1928919595849496e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049149244281830685,0.011062002221851767,0.002364813155166288,0.0014778357831296632,9.848753403928833e-08,1.2891524079844718e-05
8.77,2.365170313380474,0.9849987609721689,0.4467007612951357,0.012906172456050266,0.0005198990774098086,1.0063360183160454e-05,0.24764709123939568,0.5,0.3,0.09849987609721689,0.1,0.00754884995490447,0.5,0.3,5.198990774098086e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049148262128765316,0.011073877760979615,0.002365170313380474,0.0014778343163328548,9.867408780578054e-08,1.2906172456050266e-05
8.78,2.365527339449816,0.9849997676260075,0.4471792092337084,0.012920820669244392,0.0005205089879150252,1.0075449833864738e-05,0.24765361407132827,0.5,0.3,0.09849997676260075,0.1,0.007557201900511082,0.5,0.3,5.2050898791502526e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04914727996816645,0.011085752692734334,0.002365527339449816,0.0014778328506501674,9.886074968580248e-08,1.2920820669244392e-05
8.790000000000001,2.365884233381634,0.9850007735173352,0.4476576318384193,0.012935468719438785,0.0005211189274765887,1.008754008924534e-05,0.24766013286482066,0.5,0.3,0.09850007735173352,0.1,0.007565553276165108,0.5,0.3,5.211189274765887e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049146297800033385,0.011097627017073999,0.002365884233381634,0.0014778313860805954,9.904751955412684e-08,1.2935468719438785e-05
8.8,2.3662409951832477,0.9850017786468362,0.44813602910847455,0.012950116606645115,0.0005217288960969424,1.0099630949355042e-05,0.24766664762241666,0.5,0.3,0.09850017786468362,0.1,0.007573904081929991,0.5,0.3,5.217288960969424e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04914531562436547,0.011109500733953259,0.002366240995183248,0.0014778299226231367,9.923439728575403e-08,1.2950116606645116e-05
