Time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,compartment_0,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56
0.1,0.15863027031802907,0.002453059221392179,8.90400968516313e-05,6.504514499790582e-05,1.4789813588859836e-11,3.607280756472643e-10,1.8938876242532613e-13,3.8253034026088536e-10,5.412065233928935e-12,5.066908490152579e-13,3.9284042814710685e-25,5.43396252996807e-27,1.857707207783536e-27,1.7982401536656456e-06,2.1702202697548694e-29,5.320991052848647e-34,2.656041695171114e-10,4.961841943894717e-12,4.4760483250928486e-14,1.0,1.8,0.0507616865017693,0.0031726054063605813,0.0034054960501588402,0.001936429319114581,1.1543298420712458e-09,7.214561512945286e-12,1.764192475782394e-11,8.83814224650964e-13,2.8205805587170838e-08,4.590364083130624e-10,5.74249628882989e-12,5.1645950542185154e-11,6.387761258118761e-23,9.371938643668553e-25,2.5358491806517662e-26,3.135292596345721e-25,4.340440539509739e-31,1.7808019370326261e-06,3.596480307331291e-08,2.585532178823994e-08,4.431905863499489e-27,7.650606805217707e-12,1.207284148728779e-31,0.3691517670462734,1.803640376609762e-09,2.805222491669551e-09,1.0824130467857871e-13,2.9579627177719673e-13,1.0133816980305157e-14,3.7877752485065225e-15,1.086792505993614e-28,7.856808562942137e-27,1.012769459218939e-28,4.906118442784358e-05,0.0008901367756339343,9.051423010521529e-05,1.798229374838088e-05,1.0641982105697294e-35,2.837861894852612e-33,1.3009028999581166e-06,0.00017792177198516687,7.192831270282494e-06,3.7877752484993494e-13,3.0401450940761425e-12,4.340440539509739e-29,3.7154144155670723e-29,1.086792505993614e-26,1.8803870391447226e-08,5.312083390342228e-12,1.06241667736299e-09,4.515270881790894e-10,3.951569361815402e-12,7.277368184258556e-11,9.923683887789435e-14,1.1936128866912485e-13,8.952096650185697e-16
0.11,0.17278928212449976,0.0029263939810296974,0.00011415934240111593,8.526915693064232e-05,3.072958935637484e-11,6.799538864505773e-10,4.312021991158761e-13,7.190843773210677e-10,1.1128479541800355e-11,1.132108778789869e-12,1.8367372313380373e-24,2.7637874009759705e-26,9.471641932931968e-27,2.5381813984461617e-06,1.2442203237112188e-28,3.9707129641733077e-33,5.012564072398817e-10,1.017218950061949e-11,1.0103157548727419e-13,1.0,1.8,0.05529257027983992,0.003455785642489995,0.004060704128549746,0.002307007522051501,2.1758524366418475e-09,1.3599077729011545e-11,3.6655573783820473e-11,2.0122769292045294e-12,4.8472193178769405e-08,8.629012527852812e-10,1.2830566159570097e-11,1.0619622624264573e-10,2.7284419029173947e-22,4.381878086691143e-24,1.2897674537887863e-25,1.4656011282972572e-24,2.4884406474224375e-30,2.2831868480223186e-06,5.076362796892323e-08,4.4432843747205295e-08,2.2596362464251216e-26,1.4381687546421353e-11,8.068447797771937e-31,0.3921617840485808,3.39976942647367e-09,5.2732854210480395e-09,2.225695908360071e-13,6.145917871274968e-13,2.264217557579738e-14,8.624043982317522e-15,5.5275748019519415e-28,3.6734744626760747e-26,5.806361510652354e-28,5.852787962059395e-05,0.0011411591774069334,0.0001186547734695822,2.5381599240784763e-05,7.941425928346615e-35,2.117713580892431e-32,1.7053831386128464e-06,0.00022805833490681133,1.0152467905732779e-05,8.624043982280335e-13,6.792652672662313e-12,2.4884406474224376e-28,1.8943283865863936e-28,5.527574801951941e-26,3.231479545251294e-08,1.0025128144797635e-11,2.0050256264469472e-09,8.52135892307799e-10,8.097338970300683e-12,1.4919211267069384e-10,2.0344379001238981e-13,2.6941753463264047e-13,2.020631509745484e-15
0.12,0.18672276814501637,0.003434481782487335,0.00014283990998972,0.00010905482811962389,5.976533730340852e-11,1.2097599848684975e-09,9.113738191038776e-13,1.2759175170895983e-09,2.1421935158674087e-11,2.3486251072155198e-12,7.483981995743365e-24,1.2180508117505777e-25,4.184818593981917e-26,3.4673143110356717e-06,6.120715054284466e-28,2.4888437917317666e-32,8.929005712116279e-10,1.952263864434503e-11,2.1171214047204698e-13,1.0,1.8,0.05975128580640524,0.0037344553629003276,0.004763334899152329,0.002703963494742019,3.871231951579192e-09,2.419519969736995e-11,7.129066079505916e-11,4.2530778224718415e-12,7.928636762203461e-08,1.531101020507518e-09,2.6617751214900843e-11,2.044240333189782e-10,1.021237751561625e-21,1.7854430208532876e-23,5.684237121502697e-25,5.9704463222187646e-24,1.2241430108568932e-29,2.8567981997944e-06,6.934628622071344e-08,7.26791703201984e-08,9.983662649658648e-26,2.5518350341791966e-11,4.558769037201578e-30,0.4137211162879654,6.048799906048498e-09,9.356728418862344e-09,4.2843870317348175e-13,1.1953067460681705e-12,4.6972502144310394e-14,1.8227476382077552e-14,2.4361016235011554e-27,1.496796399148673e-25,2.8563336919994174e-27,6.86896356497467e-05,0.0014277193155687786,0.00015174971205636972,3.467274237270394e-05,4.977687583463533e-34,1.3273833555902757e-31,2.181096562392478e-06,0.0002852723372297155,1.386877637007484e-05,1.8227476381911433e-12,1.4091750642962156e-11,1.2241430108568931e-27,8.369637187963835e-28,2.4361016235011554e-25,5.285757841468975e-08,1.785801142423256e-11,3.5716022768737976e-09,1.5179309710597674e-09,1.5533426059287205e-11,2.863320334317606e-10,3.904527728869006e-13,5.645657079250603e-13,4.234242809440939e-15
0.13,0.20044453513574972,0.003975965793607599,0.00017511680513352534,0.00013661627027015263,1.0996544829860555e-10,2.050578373923984e-09,1.8096614608955409e-12,2.1569067012343614e-09,3.901622745059242e-11,4.5784337936622335e-12,2.7145515919276323e-23,4.7573631074857065e-25,1.6384085102137126e-25,4.608553353661761e-06,2.6291281294065113e-27,1.3374727575123925e-31,1.5153100133780535e-09,3.545108374693886e-11,4.168289777242394e-13,1.0,1.8,0.06414225124343992,0.004008890702714995,0.005511370863837113,0.003126126126778018,6.56185079655675e-09,4.101156747847968e-11,1.31171508890559e-10,8.44508681746158e-12,1.2442669556601453e-07,2.5882880414812335e-09,5.188891632738008e-11,3.7232185239678e-10,3.421491347652094e-21,6.47606741612954e-23,2.2201027834933296e-24,2.1650876395012512e-23,5.258256258813023e-29,3.502336102670507e-06,9.217106707323523e-08,1.1405780426884667e-07,3.9087280561758547e-25,4.313813402468723e-11,2.2356576529277222e-29,0.4339749642613746,1.0252891817059025e-08,1.5817315695330405e-08,7.803245490118484e-13,2.199308965972111e-12,9.156867587324467e-14,3.6193229217910816e-14,9.514726214971413e-27,5.429103183855265e-25,1.2269264603897054e-26,7.951931587215197e-05,0.001750146451151782,0.0001900962307556416,4.608482558869255e-05,2.6749455150247852e-33,7.133188040066094e-31,2.732325405403053e-06,0.000349621364503468,1.843336390323669e-05,3.619322921725584e-12,2.7470602760715673e-11,5.2582562588130226e-27,3.276817020427425e-27,9.514726214971413e-25,8.295113037734305e-08,3.030620026756107e-11,6.06124003055057e-09,2.576027022742691e-09,2.8194135406461393e-11,5.199492282269941e-10,7.090216749387772e-13,1.1115439405964274e-12,8.336579554484787e-15
0.14,0.2139670358960718,0.004549562799880582,0.00021100288233027512,0.00016815420185598449,1.9300289120278338e-10,3.3354018589937136e-09,3.407353384786041e-12,3.4989959456937577e-09,6.779236784126435e-11,8.465045674320023e-12,8.910707795925636e-23,1.674255616895889e-24,5.779390639402232e-25,5.9844986282417455e-06,1.0060563016580032e-26,6.289872821358608e-31,2.4676996117759954e-09,6.141487850955782e-11,7.782633528713637e-13,1.0,1.8,0.06846945148674298,0.004279340717921436,0.006302895131818633,0.003572388559162072,1.0673285948779884e-08,6.670803717987427e-11,2.302221365794299e-10,1.5900982462154257e-11,1.8850555587284308e-07,4.198795134832509e-09,9.593718430625323e-11,6.469251801513729e-10,1.0431655564693589e-20,2.1258149811353406e-22,7.813192878847482e-24,7.1054486741829e-23,2.0121126033160063e-28,4.220057646605503e-06,1.196899725648349e-07,1.727967595501062e-07,1.3787810670542106e-24,6.997991891387516e-11,9.705708456183585e-29,0.45304899188753495,1.667700915590725e-08,2.5659303302481566e-08,1.3558473568252872e-12,3.860057824055668e-12,1.6930091348640048e-13,6.814706769572083e-14,3.3485112337917786e-26,1.7821415591851273e-24,4.6949294077373486e-26,9.099125599761164e-05,0.002108545792503606,0.00023397270288794044,5.9843792498770393e-05,1.2579745642717217e-32,3.354598838057925e-30,3.3630840371196896e-06,0.00042111719524060416,2.3936562029740665e-05,6.81470676933988e-12,5.079027404162072e-11,2.0121126033160063e-26,1.1558781278804465e-26,3.348511233791778e-24,1.2567037058189541e-07,4.935399223551991e-11,9.870798386208568e-09,4.1950893400191924e-09,4.8820597466497717e-11,9.007515512891163e-10,1.2282975701911564e-12,2.0753689409849193e-12,1.5565267057427276e-14
0.15,0.2273015480779745,0.005154057147619006,0.00025049230015404246,0.00020385673385250183,3.2524803407861533e-10,5.236013806677988e-09,6.128494834613923e-12,5.47829079381981e-09,1.131114775134375e-10,1.4953639967923243e-11,2.684063008654675e-22,5.385207261243931e-24,1.863112630296623e-24,7.617307095574426e-06,3.488814732311293e-26,2.6399047549102708e-30,3.878480740810313e-09,1.0216754910019351e-10,1.3881903184057032e-12,1.0,1.8,0.07273649538495185,0.00454603096155949,0.007136083721032023,0.004041703024554204,1.6755244181369562e-08,1.0472027613355975e-10,3.879698218371292e-10,2.85996425609474e-11,2.770504209313382e-07,6.5739489525837715e-09,1.6947458629468256e-10,1.0793938210804255e-09,2.932406603403226e-20,6.403331233370994e-22,2.5130967219138342e-23,2.1397979564025535e-22,6.977629464622586e-28,5.009846003080849e-06,1.5234614191148852e-07,2.5396288585372675e-07,4.4448015036897565e-24,1.095658158763962e-10,3.7928007466063127e-28,0.4710525797469206,2.6180068690691936e-08,4.0174131754393356e-08,2.26222955026875e-12,6.504960681572306e-12,2.9907279935846485e-13,1.2256989669227848e-13,1.0770414522487862e-25,5.36812601730935e-24,1.62811354174527e-25,0.00010308114295238012,0.0025028332000564778,0.0002836397669155353,7.617113689260584e-05,5.279809509820542e-32,1.4079492026188113e-29,4.0771346770500366e-06,0.0004997328081024448,3.0466907624381434e-05,1.2256989668476676e-11,8.972183979412276e-11,6.977629464622585e-26,3.726225260593246e-26,1.0770414522487862e-23,1.8470028062089216e-07,7.756961481620626e-11,1.5513922812815126e-08,6.593417259377532e-09,8.117876315279253e-11,1.498457386292526e-09,2.0433509820038702e-12,3.701840849064747e-12,2.7763806368114065e-14
0.16,0.24045832408101006,0.0057882953903868085,0.00029356351945671836,0.00024390009263500003,5.2905454285618e-10,7.969619985152451e-09,1.0592269430783385e-11,8.316483060427813e-09,1.8218507723671372e-10,2.5389107721776988e-11,7.524182714081677e-22,1.6096409152922014e-23,5.5812545800539315e-24,9.528589969169605e-06,1.1176501323354355e-25,1.0182310867098635e-29,5.910345788406422e-09,1.6407341464806988e-10,2.3796058782179158e-12,1.0,1.8,0.07694666370592322,0.004809166481620201,0.008009198745884728,0.004533076275255447,2.5502783952487845e-08,1.5939239970304903e-10,6.310789772301597e-10,4.9430590675243854e-11,3.965816357169858e-07,9.979779672513375e-09,2.87743220822454e-10,1.7385454683456407e-09,7.680770689358668e-20,1.795033649482706e-21,7.511657604696939e-23,5.997021152945126e-22,2.235300264670871e-27,5.8712703891343674e-06,1.905717993833921e-07,3.635331660739037e-07,1.3315120270506396e-23,1.6632966120855626e-10,1.3592320469212523e-27,0.48808144035578743,3.984809913182674e-08,6.098754075246447e-08,3.643701544734275e-12,1.05810908571236e-11,5.077821544355398e-13,2.118453886156677e-13,3.2192818305844027e-25,1.5048365428163355e-23,5.215700617565366e-25,0.00011576590780773617,0.0029327653515060876,0.00033934131641202007,9.528287332025955e-05,2.0364621734197268e-31,5.43056579578594e-29,4.878001852700001e-06,0.0005854084931377828,3.811072846162905e-05,2.118453885932285e-11,1.523346462919855e-10,2.235300264670871e-25,1.1162509160107864e-25,3.219281830584403e-23,2.643877571446572e-07,1.1820691576812843e-10,2.3641382804303817e-08,1.0047587840290916e-08,1.3030688936716874e-10,2.4064100801889323e-09,3.2814682929613978e-12,6.345615675197443e-12,4.759211756435832e-14
0.17,0.2534467160823644,0.006451181565960933,0.0003401818848117641,0.00028844928464814395,8.342454352262132e-10,1.1805845290264222e-08,1.767768143500995e-11,1.2287564279147092e-08,2.8449284233260523e-10,4.163276224087256e-11,1.970634096077036e-21,4.4812336240286116e-23,1.556987098820274e-23,1.1739333437366883e-05,3.302428474298479e-25,3.5490268085377056e-29,8.765656025885934e-09,2.554596671350142e-10,3.939112789267877e-12,1.0,1.8,0.08110294914635661,0.005068934321647288,0.008920582401193923,0.005045565538909489,3.777870492884551e-08,2.3611690580528444e-10,9.951237787686667e-10,8.249584669185198e-11,5.546864705613599e-07,1.4745077134976509e-08,4.718379719977426e-10,2.7148422322272933e-09,1.8908123041797457e-19,4.7013139469034656e-21,2.0912423578800185e-22,1.5702793284663477e-21,6.604856948596959e-27,6.803637696235283e-06,2.3478666874733768e-07,5.0846259801458e-07,3.714482144302841e-23,2.4575128558294183e-10,4.484020094993896e-27,0.5042197363580353,5.902922470909637e-08,9.010880102301973e-08,5.689856846652104e-12,1.6684908704524265e-11,8.326552448174512e-13,3.53553628700199e-13,8.962467248057224e-25,3.941268192154072e-23,1.5411332880059568e-24,0.00012902363131921866,0.003397965760128287,0.00040130540979028034,0.00011738874082176784,7.098053617075411e-31,1.8928142978867766e-28,5.7689856929628795e-06,0.000678057142057576,4.69518219185376e-05,3.535536286376989e-11,2.497965733412381e-10,6.604856948596958e-25,3.1139741976405486e-25,8.962467248057224e-23,3.6979098037424e-07,1.7531312051771868e-10,3.506262333517649e-08,1.4901615244006088e-08,2.027920885923042e-10,3.746741781456404e-09,5.109193342700284e-12,1.0504300771243081e-11,7.878225578535755e-14
0.18,0.2662752827557796,0.007141672967277486,0.0003903018681595832,0.0003376587125891514,1.279811871528015e-09,1.707402247158208e-08,2.860268587231398e-11,1.7724746979324925e-08,4.3224774365278564e-10,6.61994076238533e-11,4.871131105524723e-21,1.173143544387622e-22,4.084497739948697e-23,1.4269837181160449e-05,9.15447422663485e-25,1.1544225050598666e-28,1.2692081257069717e-08,3.8700494188959453e-10,6.322274539893158e-12,1.0,1.8,0.08520809048184948,0.005325505655115592,0.00986865156272316,0.005578274888786329,5.463687190906266e-08,3.4148044943164165e-10,1.526614556540595e-09,1.3347920072473904e-10,7.600891338592232e-07,2.126969637518991e-08,7.502599529047815e-10,4.1248293611170914e-09,4.406081825722167e-19,1.1620988720933732e-20,5.474669873808903e-22,3.8805668934599835e-21,1.8308948453269702e-26,7.806037363191664e-06,2.85396743623209e-07,6.967483727042882e-07,9.744328604251364e-23,3.5449493958649853e-10,1.3768574034342556e-26,0.519541811833047,8.537010871388252e-08,1.2998147016875389e-07,8.644954873055712e-12,2.55962374305603e-11,1.323988152477066e-12,5.720537174462796e-13,2.346287088775244e-24,9.742262211049446e-23,4.2720879724295965e-24,0.00014283345934554972,0.0038979474277190764,0.0004697451134140869,0.00014269158452601013,2.3088450101197333e-30,6.156920026985955e-28,6.753174251783028e-06,0.0007775688704914111,5.7071204756645697e-05,5.720537172826568e-11,3.9719644548017805e-10,1.83089484532697e-24,8.168995479897394e-25,2.346287088775244e-22,5.067260892394823e-07,2.5384162514139435e-10,5.076832341738965e-08,2.1576538137018518e-08,3.0707504369571835e-10,5.67607247372516e-09,7.740098837791891e-12,1.6859398772693126e-11,1.2644549079786318e-13
0.19,0.2789518810410956,0.0078587763477197,0.0004438690106491632,0.00039167274736725085,1.9158301983000376e-09,2.4170735060286333e-08,4.501894430687412e-11,2.5027552907937955e-08,6.409080471944214e-10,1.0241552605433136e-10,1.1409991998239502e-20,2.8954089387474255e-22,1.0102095354003072e-22,1.7139668211281615e-05,2.3871726340807524e-24,3.484606463229278e-28,1.7988464216223104e-08,5.721634266232393e-10,9.871698552478217e-12,1.0,1.8,0.08926460193315058,0.0055790376208219115,0.010851892929744844,0.00613035197922886,7.734635219291627e-08,4.834147012057266e-10,2.2852845264232883e-09,2.1008840673388603e-10,1.0227165043891129e-06,3.0033063489525545e-08,1.1607092948861734e-09,6.116021122412166e-09,9.777327961195668e-19,2.7220656854646925e-20,1.351190838082132e-21,9.08758521717559e-21,4.774345268161505e-26,8.877380212983264e-06,3.427933642256323e-07,9.374901290233537e-07,2.4100426291856236e-22,5.005510581587591e-10,3.949746228541865e-26,0.5341136175915161,1.2085366799862669e-07,1.8353537268007419e-07,1.2818160943888428e-11,3.831660396600075e-11,2.048310521086627e-12,9.003788861374825e-13,5.790817877494851e-24,2.2819983996479006e-22,1.114013895904351e-23,0.000157175526954394,0.004432132485620104,0.0005448592840769665,0.00017138689039802556,6.969212926458557e-30,1.8584567803889483e-27,7.833454947345017e-06,0.0008838150402233186,6.854692412976158e-05,9.003788857321413e-11,6.144931556966517e-10,4.774345268161505e-24,2.0204190708006145e-24,5.790817877494851e-22,6.818110029260753e-07,3.597692843244621e-10,7.195385362904411e-08,3.0580389167579276e-08,4.5378206187760014e-10,8.39173024113604e-09,1.1443268532464785e-11,2.6324529472409022e-11,1.9743397104956434e-13
0.2,0.29148374448950254,0.008601544523253641,0.0005008215992093555,0.0004506262597283941,2.8056005214144418e-09,3.356754179569717e-08,6.912437974935228e-11,3.4668994978294105e-08,9.297328245899614e-10,1.545990938755414e-10,2.5523267307080936e-20,6.80400990558928e-22,2.3791873563137874e-22,2.0367627940529293e-05,5.926262185729081e-24,9.938879463319732e-28,2.5010856029764395e-08,8.276208015150893e-10,1.5038090114006585e-11,1.0,1.8,0.09327479823664081,0.005829674889790051,0.01186885866432771,0.006700985114711556,1.0741613374623094e-07,6.713508359139433e-10,3.346640771677926e-09,3.2258043875598336e-10,1.353759409434692e-06,4.160279397395292e-08,1.7521230630198802e-09,8.872201896436236e-09,2.076557811033742e-18,6.089049854571993e-20,3.175204622608331e-21,2.0323446351412197e-20,1.1852524371458163e-25,1.001643198418711e-05,4.073525588105859e-07,1.2409461253151346e-06,5.675993692995119e-22,6.933798995658821e-10,1.070136523676104e-25,0.5479938911884368,1.6783769489373874e-07,2.5423926712675723e-07,1.8594656491799228e-11,5.611201042828884e-11,3.0919818775108278e-12,1.3824875949870455e-12,1.360801981117856e-23,5.104653461416188e-22,2.765589020006904e-23,0.00017203089046507282,0.0049998691838252845,0.0006268332962981785,0.00020366245233511087,1.9877758926639464e-29,5.300735713770524e-27,9.012525194567882e-06,0.0009966517511799037,8.145392153043689e-05,1.3824875940314097e-10,9.275945618191954e-10,1.1852524371458164e-23,4.758374712627575e-24,1.360801981117856e-21,9.025062729564615e-07,5.002171205952879e-10,1.0004341786362878e-07,4.251845525059947e-08,6.560814051664688e-10,1.2138438388734563e-08,1.6552416030301787e-11,4.010157363534072e-11,3.007618022801317e-13
0.21,0.30387754923311966,0.009369073334036537,0.0005610920879157459,0.0005146451130680631,4.0280073378985135e-09,4.581888198903274e-08,1.0379350108388588e-10,4.720285179260989e-08,1.3223812278535334e-09,2.2826107619300592e-10,5.47826490696083e-20,1.5309674069019624e-21,5.365470923702288e-22,2.397173167848916e-05,1.4059510665168535e-23,2.6963871376590476e-27,3.4178722468918295e-08,1.1737822600897681e-09,2.2404274361426355e-11,1.0,1.8,0.0972408157545983,0.006077550984662393,0.012918162481137547,0.007289400622002004,1.4662042236490478e-07,9.163776397806548e-10,4.804780105491578e-09,4.843696715572194e-10,1.7657293169479657e-06,5.664342215113186e-08,2.5869588615523937e-09,1.2619144901298806e-08,4.23933597180678e-18,1.3069419261139157e-19,7.144514565542491e-21,4.361150041873855e-20,2.811902133033707e-25,1.1221841758314918e-05,4.794346335697833e-07,1.6185852072023018e-06,1.2800328247401084e-21,9.440570358521977e-10,2.7559206159168513e-25,0.5612351387445952,2.2909438370304236e-07,3.461541920142558e-07,2.644762455707067e-11,8.056014675797027e-11,4.565221523860119e-12,2.0758700216777177e-12,3.061934813803925e-23,1.095652981392166e-21,6.561104977078649e-23,0.00018738146668073074,0.005600446325417497,0.0007158397165839051,0.000239698163518026,5.392774275318095e-29,1.4380731400848255e-26,1.0292902261361264e-05,0.0011159228211746347,9.586394646593342e-05,2.0758700195230995e-10,1.3695664540318483e-09,2.811902133033707e-23,1.0730941847404577e-23,3.0619348138039248e-21,1.1771528779653105e-06,6.835744493783659e-10,1.3671487819382348e-07,5.81038281971611e-08,9.300640983272439e-10,1.7215473080625877e-08,2.3475645201795362e-11,5.974473162600848e-11,4.480854872285271e-13
0.22,0.31613947262993075,0.010160498866813548,0.0006246083369052295,0.0005838466259399586,5.680110905510471e-09,6.157006374595464e-08,1.5272838678786072e-10,6.327093242341764e-08,1.84755265528332e-09,3.303296589091827e-10,1.1312851511297623e-19,3.306265536790145e-21,1.1612809411592403e-21,2.796919578751954e-05,3.1896571164686497e-23,6.935964463618381e-27,4.598124959940654e-08,1.6352890656504497e-09,3.2712529016281385e-11,1.0,1.8,0.10116463124157785,0.006322789452598615,0.013998476057081386,0.007894860443074855,1.9702420398705488e-07,1.231401274919093e-09,6.775480167124341e-09,7.127324713138351e-10,2.272510399014658e-06,7.592511890810117e-08,3.743736130181847e-09,1.763072113135804e-08,8.3501917825785e-18,2.698891016611759e-19,1.5429239171687344e-20,9.003829971391729e-20,6.3793142329373e-25,1.249216673810459e-05,5.593839157503908e-07,2.0831345324301033e-06,2.770451549485265e-21,1.2654186484683528e-09,6.766227663714783e-25,0.5738844598380167,3.078502713438711e-07,4.6398673991548384e-07,3.6951053105666397e-11,1.1360221811020942e-10,6.606593178183654e-12,3.0545677357572143e-12,6.612531073580291e-23,2.262570302259525e-21,1.4885066543520366e-22,0.00020320997733627098,0.006233105869416128,0.00081203893650371,0.00027966588444227193,1.3871928927236763e-28,3.699181047263137e-26,1.1676932518799172e-05,0.0012414623961843482,0.00011184550086296228,3.054567731092023e-10,1.981977946908035e-09,6.379314232937299e-23,2.3225618823184806e-23,6.61253107358029e-21,1.5150069326764384e-06,9.196249919881308e-10,1.8392497725487547e-07,7.816812431899111e-08,1.2951462409138474e-09,2.3984239498802716e-08,3.270578131300899e-11,8.723341070057161e-11,6.542505803256277e-13
0.23,0.32827524438320854,0.01097499492616774,0.0006912946898889071,0.0006583400069744394,7.879965004471567e-09,8.156528577054304e-08,2.2063152501737417e-10,8.361028587161143e-08,2.5396641554568637e-09,4.693960997279072e-10,2.257085597527312e-19,6.885859867766823e-21,2.4238835012387945e-21,3.2376431283023525e-05,6.961541746325789e-23,1.706626068895403e-26,6.098371097491294e-08,2.241560399500116e-09,4.6895266163728e-11,1.0,1.8,0.10504807820262674,0.006565504887664171,0.015108525748708631,0.008516659938144416,2.6100891446573774e-07,1.6313057154108609e-09,9.39956056789033e-09,1.0296137826571953e-09,2.889406953269618e-06,1.0033234304593371e-07,5.319822455259268e-09,2.4235363648942548e-08,1.5919688310587647e-17,5.384697250562176e-19,3.2134012716245176e-20,1.7959729440168948e-19,1.3923083492651578e-24,1.3825893797778142e-05,6.475286256604706e-07,2.648623040497151e-06,5.78262465504285e-21,1.6722057174322286e-09,1.5923262289729856e-24,0.5859842428937718,4.0782634569153416e-07,6.131419255085783e-07,5.0793283109137275e-11,1.5759930008943134e-10,9.387921994558144e-12,4.4126305003474835e-12,1.3771719735533646e-22,4.5141711950546245e-21,3.248719481618701e-22,0.0002194998985233548,0.0068970539097434605,0.0009155797683629476,0.00032372937549063574,3.413252137790806e-28,9.102005700775483e-26,1.3166800139488787e-05,0.001373097231529241,0.00012946380937081678,4.4126304906118296e-10,2.8163765851474807e-09,1.3923083492651578e-22,4.847767002477589e-23,1.3771719735533646e-20,1.926271302179746e-06,1.2196742194982589e-09,2.439348067095274e-07,1.03672308657352e-07,1.7744902131346018e-09,3.2876218947021606e-08,4.483120799000232e-11,1.2505404308372653e-10,9.379053232745601e-13
0.24,0.34029018999987487,0.01181177076318688,0.0007610728676434388,0.0007382267589464272,1.076965838715532e-08,1.0665570566892405e-07,3.134004177806663e-10,1.0906037109042563e-07,3.4395639683297207e-09,6.559825649003412e-10,4.3640525059805535e-19,1.3875585125955426e-20,4.895084300371624e-21,3.720904576645882e-05,1.4671547469292026e-22,4.037598688850498e-26,7.983390524706928e-08,3.0273593667527487e-09,6.610907469069223e-11,1.0,1.8,0.10889286079995997,0.006805803799997498,0.016247089632361062,0.009154125906970933,3.4129825814055696e-07,2.133114113378481e-09,1.2846510861067446e-08,1.4625352814485786e-09,3.6331861508046467e-06,1.3087244530851074e-07,7.43446905261426e-09,3.282287672273254e-08,2.94597810515043e-17,1.0411258463571898e-18,6.475273058779199e-20,3.471661667582957e-19,2.934309493858405e-24,1.5221457352868776e-05,7.441809153291764e-07,3.330420638237593e-06,1.1678133519773257e-20,2.1812074218085128e-09,3.605607020455182e-24,0.597572753192788,5.332783861516638e-07,7.997757639169828e-07,6.879127936659441e-11,2.153931677431064e-10,1.3119651298006824e-11,6.2680083556133255e-12,2.7751170251910854e-22,8.728105011961107e-21,6.846722152336278e-22,0.0002362354152637376,0.00759146980412288,0.0010265999989413966,0.0003720443129516956,8.075197377700996e-28,2.1533859673869324e-25,1.4764535178928544e-05,0.0015106485986769117,0.00014878082314126096,6.268008335969362e-10,3.93589536358326e-09,2.9343094938584047e-22,9.790168600743249e-23,2.775117025191085e-20,2.4221241005364313e-06,1.5966781049413856e-09,3.1933555725376554e-07,1.3571763892001776e-07,2.3954438635259223e-09,4.440127026431165e-08,6.054718733505497e-11,1.7629086580299788e-10,1.3221814938138448e-12
0.25,0.35218926969650854,0.012670068982393035,0.0008338627445310776,0.0008236010603209238,1.4518581874531782e-08,1.3780745852635975e-07,4.3834646048931946e-10,1.4057009103726392e-07,4.595277104099514e-09,9.028315232485325e-10,8.194161193254051e-19,2.7104894104944585e-20,9.58306101255785e-21,4.2481849245938237e-05,2.99080467065909e-22,9.184887385260181e-26,1.0326859271731526e-07,4.033379065237125e-09,9.177232891626803e-11,1.0,1.8,0.11270056630288273,0.007043785393930171,0.017412994761954508,0.009806614761786058,4.409838672843512e-07,2.756149170527195e-09,1.73183876719679e-08,2.045616812627861e-09,4.522116189756098e-06,1.6868410924471671e-07,1.0232090566023855e-08,4.3851550693683214e-08,5.304575904989392e-17,1.9548694695635905e-18,1.2648950582307471e-19,6.51699671055301e-19,5.98160934131818e-24,1.6677254890621552e-05,8.496369849187648e-07,4.14527317394309e-06,2.286217338980004e-20,2.8114018207452784e-09,7.874249436292232e-24,0.6086846343742602,6.890370552456852e-07,1.0308468512524831e-06,9.190554208199029e-11,2.9037163749063565e-10,1.805663046497065e-11,8.766929209786389e-12,5.420978820988917e-22,1.6388322386508104e-20,1.3957088463075753e-21,0.00025340137964786067,0.008315514120554934,0.0011452269128723097,0.000424758344059588,1.8369774770520363e-27,4.898606605472096e-25,1.6472021206418475e-05,0.0016539339500336733,0.00016985523933704146,8.766929171356865e-10,5.41698909058491e-09,5.98160934131818e-22,1.91661220251157e-22,5.420978820988917e-20,3.0147441265040654e-06,2.065371854346305e-09,4.130742642252661e-07,1.7555660761943595e-07,3.1899943206231928e-09,5.91562254948129e-08,8.06675813047425e-11,2.4472621036851777e-10,1.8354465783253604e-12
