Time,s9,s10,s1,s75,s135,s7,s21,s46,s48,s69,s71,s68,s70,s128,s140,s148,s150,s152,s157,s158,s159,s160,s161,kass_r7,kdiss_r7,kcatp_r14,kM_r14_s69,kcatn_r14,kM_r14_s46,kass_r25,kdiss_r25,kass_r26,kdiss_r26,kass_r51,kdiss_r51,kass_r52,kdiss_r52,kcatp_r53,kM_r53_s70,kcatn_r53,kass_r54,kdiss_r54,kass_r55,kass_r15_s21,kdiss_r15_s21,kass_re24_s157,kass_r23_s21,kdiss_r23_s21,default,c1,c4,c5,r52,r55,r7,r14,r51,r53,re24,r15,r23,r54,r26,r25
0.3,1.9989066614530426,0.0010933385469574879,2.2262040877044282,0.09964861215854254,1.3627937711785438,2.2262040877044282,2.773795912295571,0.0020940360459875077,0.0010933385469574879,0.02888844938248541,1.999636340225653,0.27784085643066203,0.0024514667517016946,1.3627937711785438,1.0375837774823988,2.0689655172322574,2.0689655172322574,0.0,0.5,0.0003374989548650687,0.6531936263370797,0.24576503245523154,0.02926069744938179,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4561370841846732,0.0005264983695895071,2.4880636297308225,0.0403523941058558,1.8070759035566324,-1.112706199050469e-06,2.140309155748071,0.017761124174018195,1.6224211313777224,0.006034989506599589,0.03742133288913975,0.31150452500881526
0.31,1.998718462142026,0.0012815378579741428,2.202071271894175,0.10421741592448452,1.345051494599965,2.202071271894175,2.7979287281058243,0.0023263837716169275,0.0012815378579741428,0.03166538004933701,1.9995720626835967,0.29409788419780986,0.0027789324872738246,1.345051494599965,1.0507629629205817,2.0477815699126234,2.0477815699126234,0.0,0.5,0.00039606387137508905,0.6581205458895661,0.2588245825188817,0.03206643187525104,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45641469315845984,0.0006178596393451389,2.3402271788121056,0.04377530269902118,1.74192017050102,-1.477241849418665e-06,2.0967046790369044,0.01990085898835144,1.6283967127528112,0.006831339631338508,0.04095320557684685,0.32796598089990586
0.32,1.9985082051177199,0.0014917948822802036,2.1793663825641314,0.10878801843470301,1.3279448910843852,2.1793663825641314,2.8206336174358677,0.0025714410754750635,0.0014917948822802036,0.034571333890306845,1.9994994938867456,0.3103973829228947,0.003134194195839682,1.3279448910843852,1.0633056465620367,2.0270270269535056,2.0270270269535056,0.0,0.5,0.00046195003213237216,0.6625755901235991,0.2717628130748326,0.034999869538968185,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.456307397151268,0.0007206420501265006,2.2023398285162106,0.047304784943579654,1.6799076921027203,-1.9377131213095483e-06,2.0544192839999837,0.02217232352779004,1.6309499411437893,0.007693544703841018,0.044637968027365485,0.34425547831659475
0.33,1.9982745842640508,0.0017254157359492016,2.1579939541135094,0.11335682310165443,1.311443511400554,2.1579939541135094,2.8420060458864898,0.002828935125338862,0.0017254157359492016,0.03760334953210263,1.9994179664824248,0.3267061773237675,0.0035180884107898452,1.311443511400554,1.0752459927067597,2.0066889631071567,2.0066889631071567,0.0,0.5,0.0005357063086097696,0.6666048595690749,0.28454847693037677,0.03805757846502596,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4558417010442929,0.0008357018414312407,2.0736090502845763,0.05093432589551796,1.6208442661762672,-2.513254156734129e-06,2.013400297328038,0.02457318881200411,1.6302915153161768,0.008623333866431791,0.048470545427902724,0.36033186823106145
0.34,1.9980163194786853,0.0019836805213147074,2.137866067951653,0.1179204983901424,1.2955187746632872,2.137866067951653,2.862133932048346,0.003098553387191509,0.0019836805213147074,0.04075813600896429,1.999326796757778,0.3429932287509363,0.003931382439094424,1.2955187746632872,1.0866160408822014,1.9867549667600266,1.9867549667600266,0.0,0.5,0.0006178893065937269,0.6702518044890363,0.29715285883346576,0.04123578423615409,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45504239221778303,0.000963907318286214,1.9533183249256951,0.05465729784734678,1.5645503626654174,-3.225542469402126e-06,1.9735976489728173,0.027100593166126445,1.626637682399545,0.00962224996356253,0.05244544974623734,0.37615722431579807
0.35,1.9977321617282358,0.00226783827176404,2.1189016206627187,0.12247596123535558,1.280143827084906,2.1189016206627187,2.8810983793372804,0.00337994769205861,0.00226783827176404,0.04403210605116911,1.9992252865230973,0.35922967858905325,0.004374772391425372,1.280143827084906,1.0974458637776339,1.967213114610768,1.967213114610768,0.0,0.5,0.0007090613790101293,0.673557206800178,0.30954978657406146,0.04453040614666381,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4539326630035365,0.0011061357512558018,1.840818426576789,0.058467004928190534,1.5108598108313034,-4.098933372832604e-06,1.9349637191482996,0.029751186658101073,1.620207963128069,0.010691645573185337,0.056556829016293386,0.39169686862591346
0.36,1.997420897720206,0.002579102279794222,2.101025696000162,0.1270203617958725,1.2652934145582606,2.101025696000162,2.8989743039998372,0.0036727384472470233,0.002579102279794222,0.04742140894206611,1.999112725021751,0.37538887128894394,0.004848881666847322,1.2652934145582606,1.1077637099831894,1.9480519478866394,1.9480519478866394,0.0,0.5,0.0008097886409293987,0.676559180824416,0.3217156216198365,0.04793709302401119,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4525342217908066,0.001263270279849862,1.735519972948032,0.06235672003116113,1.459618626064871,-5.160576370833228e-06,1.897453195832465,0.032521177440052985,1.611223006255625,0.011832680199108653,0.060798515905158015,0.406919370978189
0.37,1.9970813541000294,0.002918645899970582,2.0841690036369225,0.13155106920287024,1.2509437667448653,2.0841690036369225,2.915830996363077,0.003976518726151067,0.002918645899970582,0.0509219631356912,1.9989883908769914,0.39144635482847817,0.005354259994562195,1.2509437667448653,1.1175961341955813,1.9292604499842576,1.9292604499842576,0.0,0.5,0.000920638979694387,0.6792931951872637,0.33362922706666526,0.05145125864424233,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45086739494855543,0.0014361968083232439,1.636886914445269,0.06631972079609214,1.4106839565661655,-6.440511415610818e-06,1.8610229419367301,0.035406377657507766,1.5999026186378738,0.013046318895126655,0.06516407540015937,0.42179651903460896
0.38,1.996712401199285,0.003287598800715064,2.068267370854458,0.1360656582010026,1.2370724901893688,2.068267370854458,2.9317326291455412,0.004290858303268157,0.003287598800715064,0.05452948780423479,1.9988515540351233,0.4073798632144635,0.005891382939217767,1.2370724901893688,1.1269681174744535,1.9108280253280305,1.9108280253280305,0.0,0.5,0.0010421801000547268,0.6817921114575055,0.34527191830624543,0.0550681160041236,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44895122128899767,0.001625800956085374,1.5444307966942707,0.07034932074048468,1.3639231315212421,-7.971742998517506e-06,1.8256318711895103,0.03840224939070949,1.586463970661697,0.014333332056604593,0.06964685069256156,0.43630326585209595
0.39,1.9963129562848196,0.0036870437151804176,2.053261291113632,0.14056189667638755,1.223658470660952,2.053261291113632,2.946738708886368,0.004615307293372488,0.0036870437151804176,0.05823953373199427,1.9987014777059948,0.4231692824567192,0.006460651833872841,1.223658470660952,1.1359031773558195,1.8927444794215031,1.8927444794215031,0.0,0.5,0.0011749776008490543,0.6840862381217772,0.356627397716172,0.058782710612669466,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44680353896392444,0.0018329650573245249,1.4577057490612435,0.07443890419078039,1.3192128033852915,-9.790290602962082e-06,1.7912408321902884,0.0415039472937829,1.571119979806217,0.015694296293548328,0.07424000749618796,0.4504176564095017
0.4,1.9958819864287067,0.004118013571293367,2.039095522735272,0.14503773402385198,1.2106817840746757,2.039095522735272,2.9609044772647275,0.004949399896377757,0.004118013571293367,0.062047512983464496,1.9985374202956585,0.43879660055867914,0.007062394151026441,1.2106817840746757,1.1444234685160706,1.8750000000587084,1.8750000000587084,0.0,0.5,0.0013195930897459708,0.6862033993826121,0.36768167410754354,0.06258995259576794,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44444106528980953,0.0020585652200037145,1.3763040989570814,0.07858195198560583,1.2764381746996025,-1.193521413135738e-05,1.7578125001100782,0.04470636222745,1.5540778841629788,0.01712959641054088,0.07893657652024523,0.4641207339622665
0.41,1.9954185109816935,0.004581489018306386,2.025718720627667,0.14949129015161022,1.198123613613192,2.025718720627667,2.974281279372333,0.005292657959652795,0.004581489018306386,0.06594872730239282,1.998358637310845,0.45424584577980653,0.007696864223136755,1.198123613613192,1.1525498765715143,1.8575851394561136,1.8575851394561136,0.0,0.5,0.001476582352841283,0.6881690147640795,0.37842297149945453,0.06648464736806066,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44187947138971945,0.0023034684704324017,1.2998524632088135,0.08277206460193723,1.2354922947790699,-1.4448613430314379e-05,1.7253112751640944,0.048004163388418425,1.535538001936689,0.018639428258140814,0.08372949382340726,0.47739643195258474
0.42,1.9949216034971862,0.005078396502813885,2.0130831236667626,0.1539208454620241,1.1859661766121576,2.0130831236667626,2.9869168763332374,0.005644594294646823,0.005078396502813885,0.06993839482408547,1.998164383226371,0.4695030083317011,0.008364244454312931,1.1859661766121576,1.1603021011006462,1.8404907977637837,1.8404907977637837,0.0,0.5,0.0016464935988040777,0.6900061939045149,0.38884162271015493,0.07046152439360452,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43913344873880755,0.002568530014134361,1.228008403708988,0.08700298224565317,1.196275433137416,-1.7375602351871993e-05,1.6937031883265845,0.05139183782942116,1.5156926957667718,0.0202238028071938,0.08861163832636314,0.4902314457254456
0.43,1.994390393470171,0.0056096065298289755,2.0011442405942117,0.15832483072380907,1.1741926511050442,2.0011442405942117,2.998855759405788,0.006004715886396273,0.0056096065298289755,0.07401167674813769,1.997953913387645,0.48455595529476203,0.009064646760272662,1.1741926511050442,1.167698739093653,1.8237082063776942,1.8237082063776942,0.0,0.5,0.0018298656898515263,0.6917358383275434,0.3989299561303992,0.0745152657917357,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4362167761474307,0.0028545904761683814,1.1604572849263302,0.09126860519631244,1.1586944897651028,-2.0764256018631154e-05,1.6629558110046732,0.05486372937494652,1.494725530943922,0.02188255083945457,0.09357586897924217,0.5026150944574639
0.44,1.9938240673561414,0.00617593264385864,1.989860639916876,0.16270181992940752,1.1627871252835646,1.989860639916876,3.010139360083124,0.00637252622149809,0.00617593264385864,0.07816369635531352,1.9977264854194836,0.49939435822891903,0.009798113920978024,1.1627871252835646,1.1747573425120243,1.8072289160598345,1.8072289160598345,0.0,0.5,0.002027226855522779,0.6933767257112462,0.4086822030082489,0.07864052671917608,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.433142366225104,0.003162473894615535,1.0969099018948842,0.09556300635435154,1.1226625178764844,-2.4665532700736385e-05,1.6330381775214022,0.058414067880795305,1.4728104355922393,0.023615327092060615,0.0986150510447076,0.5145392088167354
0.45,1.993221869946962,0.006778130053037769,1.979193602358483,0.16705051804875432,1.1517345124146865,1.979193602358483,3.0208063976415165,0.006747529278233087,0.006778130053037769,0.08238957126485459,1.9974813617091522,0.5140095531012006,0.010564622411558746,1.1517345124146865,1.1814945153594003,1.7910447764374904,1.7910447764374904,0.0,0.5,0.002239092468009492,0.6949456704613086,0.4180943225050751,0.08283196989371924,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4299223440742205,0.003492984250094808,1.0370994884931442,0.0998804476115808,1.0880981590518035,-2.9133170935282222e-05,1.60392069560201,0.06203701643316572,1.450111511768057,0.025421618889260002,0.10372210028759576,0.5259979115262516
0.46,1.9925831044633264,0.00741689553667363,1.9691070107216841,0.1713697567482037,1.1410205225451666,1.9691070107216841,3.0308929892783154,0.007129230820872142,0.00741689553667363,0.08668442420715465,1.9972178103258647,0.5283944774521825,0.011364083879130148,1.1410205225451666,1.1879259461194158,1.7751479287164167,1.7751479287164167,0.0,0.5,0.002465964261351858,0.6964575938314006,0.427163926887482,0.08708427701143528,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4265680739021493,0.0038469042477088985,0.9807802002605435,0.10421538459447496,1.05492529921424,-3.422356292537146e-05,1.5755750844130922,0.06572668956532414,1.4267823693162942,0.027300750297877967,0.10888999725893955,0.5369875263476324
0.47,1.9919071332929668,0.008092866707033049,1.959567087597801,0.1756584848615158,1.130631597367259,1.959567087597801,3.040432912402198,0.007517141358203954,0.008092866707033049,0.09104340756845981,1.996935106984258,0.5425435517357693,0.01219634773151276,1.130631597367259,1.1940664821775888,1.7595307896393368,1.7595307896393368,0.0,0.5,0.00270832860938118,0.6979256586248938,0.4358901361020724,0.09139217488644241,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42309021958782184,0.004224992630634641,0.9277248552848101,0.1085624774693136,1.0230726232255538,-3.9995603629181666e-05,1.5479742998444141,0.06947718960280813,1.4029660405798738,0.02925188983875779,0.11411182048274564,0.5475063946801013
0.48,1.9911933775207753,0.008806622479224747,1.9505422822661522,0.17991576331686454,1.1205548788937272,1.9505422822661522,3.049457717733847,0.007910777538235596,0.008806622479224747,0.09546171543128006,1.9966325362141253,0.5564525840927391,0.013061203620189019,1.1205548788937272,1.1999301659820059,1.7441860426725133,1.7441860426725133,0.0,0.5,0.0029666555932796085,0.6993613732347475,0.44427346864399864,0.09575044804267714,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4194987748500398,0.00462798272551619,0.8777236109487192,0.11291659378620186,0.9924733046816961,-4.651052240160465e-05,1.5210924757268012,0.07328262545818597,1.3787947835595966,0.03127405738981099,0.1193807616884453,0.5575547387007469
0.49,1.9904413170098938,0.009558682990106204,1.9420030234684555,0.18414075553562695,1.1107781464551127,1.9420030234684555,3.057996976531543,0.0083096649186993,0.009558682990106204,0.09993460663551187,1.9963093933610887,0.5701186314733484,0.01395838479620825,1.1107781464551127,1.205530307316358,1.7291066217716609,1.7291066217716609,0.0,0.5,0.003241397331816261,0.7007747467549907,0.4523156769290309,0.1001539631091983,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41580312264531777,0.0050565798376333675,0.8305819821031122,0.1172728158693304,0.96306461012445,-5.3831694730784084e-05,1.4949048547273027,0.07713714713905895,1.3543903838109044,0.03336613389097895,0.12469015620954672,0.5671344514582664
0.5,1.989650490050173,0.010349509949827066,1.933921658447048,0.18833272468585815,1.1012897998195887,1.933921658447048,3.0660783415529504,0.008713338660027417,0.010349509949827066,0.10445741072168964,1.9959649852005914,0.5835399489454176,0.014887569535963974,1.1012897998195887,1.2108795027836852,1.7142857065868893,1.7142857065868893,0.0,0.5,0.0035329875102791115,0.7021743444676928,0.46001968961387346,0.10459767499617181,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.412012051444828,0.005511460516035414,0.7861199693195449,0.12162643709479176,0.9347876732391087,-6.20244305544074e-05,1.469387741904055,0.08103495665544157,1.3298638898284258,0.03552686527861141,0.13003349032797049,0.5762490241323648
0.51,1.9888204923776396,0.011179507622360384,1.9262722177640732,0.19249102356866127,1.0920787958261293,1.9262722177640732,3.073727782235925,0.009121346123239133,0.011179507622360384,0.10902554991781617,1.9955986321313326,0.5967158162886702,0.015848385959674575,1.0920787958261293,1.2159897087988178,1.6997167049464896,1.6997167049464896,0.0,0.5,0.003841839675061685,0.7035674787648398,0.4673894126252545,0.10907664983507409,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40813381591962644,0.005993269893096229,0.7441702906618763,0.12597296747228182,0.9075871323929935,-7.115576212385902e-05,1.444518438537076,0.08497034073816653,1.3053163622262518,0.03775487602925468,0.13540442884524706,0.584903290570106
0.52,1.9879509762926417,0.012049023707358393,1.9190303499417365,0.19661509134848942,1.0831346295038118,1.9190303499417365,3.0809696500582615,0.009533247402885804,0.012049023707358393,0.11363454431087505,1.995209668862508,0.6096464739107473,0.0168404141526196,1.0831346295038118,1.2208722635045557,1.6853932470938204,1.6853932470938204,0.0,0.5,0.004168346780637247,0.704960278995432,0.4744296584896281,0.11358607013100822,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4041761555507561,0.006502620977794106,0.7045776095518086,0.1303081294643314,0.8814109283132467,-8.129420886093442e-05,1.4202751986747257,0.0889376801359242,1.280838913235348,0.04004867493129078,0.140796820641143,0.5931033363186655
0.53,1.9870416501395747,0.012958349860425364,1.912173243005306,0.20070445004092818,1.0744473125743612,1.912173243005306,3.087826756994692,0.009948616130348186,0.012958349860425364,0.11828001878605361,1.9947974451603208,0.6223330607117386,0.017863188008919804,1.0744473125743612,1.225537911586414,1.6713091795760806,1.6713091795760806,0.0,0.5,0.004512880637978403,0.706357759712181,0.4811460759349112,0.11812124192822859,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4001463153834984,0.007040093795246309,0.6671977363818895,0.13462785242029252,0.856210104493118,-9.250952539059396e-05,1.3966371868676357,0.09293146133349053,1.2565128211963628,0.042406660254378316,0.14620470707910296,0.6008564070558962
0.54,1.9860922759163466,0.013907724083653553,1.905679413132155,0.20475869435619828,1.066007313656313,1.905679413132155,3.094320586867843,0.010367041358030382,0.013907724083653553,0.12295771960241804,1.9943613279291499,0.6347774253247213,0.018916201419993527,1.066007313656313,1.2299968735331905,1.6574585473886172,1.6574585473886172,0.0,0.5,0.004875790525150898,0.7077640272866614,0.48754494028061907,0.1226776115532587,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39605110454506315,0.007606233219235401,0.6318961505026373,0.13892827561682738,0.8319384972802937,-0.0001048724742133694,1.3735844181557926,0.09694630205058881,1.2324106614203623,0.04482713667383542,0.15162234049963802,0.6081706378214985
0.55,1.9851026699323344,0.014897330067665651,1.8995287448178155,0.2087774937694845,1.0578055700019375,1.8995287448178155,3.1004712551821827,0.01078812725899836,0.014897330067665651,0.1276635117173269,1.9939007008053535,0.6469821660984785,0.019998906850908698,1.0578055700019375,1.2342588319958752,1.6438355976498151,1.6438355976498151,0.0,0.5,0.005257403427351648,0.7091822362517064,0.49363319705448744,0.1272507629984362,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39189688460248595,0.008201549346668571,0.5985479328853249,0.14320573368106346,0.8085526647122598,-0.00011845453418384739,1.3510977360503624,0.10097694915703995,1.2085958197589255,0.047308311579851166,0.15704418160886585,0.6150551063898436
