Time,auxin,TIR1,auxinTIR1,auxinTIR1VENUS,VENUS,kd,ka,mu,ld,lm,la,delta,lambda,TIR1T,alpha_tr,cell,auxin_TIR1association,auxin_TIR1dissociation,auxin_TIR1_VENUSassociation,auxin_TIR1_VENUSdissociation,auxin_TIR1_VENUSdissociationleadingtoubiquitination,auxinproduction,auxindecay,VENUSproduction,VENUSphotobleachingdecay
5.59,37.86158569843057,13.942123989408776,0.442551822988597,4.0753241876027575,37.85123185308825,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4339098980838652,0.1478123088781914,19.263801407790496,18.29820560233638,0.7131817328304825,30.5,29.91065270176015,0.486,0.11960989265575887
5.6,37.86460652560058,13.939263838237775,0.44288863771186066,4.077847524050495,37.84523848881567,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43385549668393597,0.14792480499576147,19.275410035920853,18.309535382986724,0.7136233167088365,30.5,29.913039155224457,0.486,0.1195909536246575
5.61,37.86760524426645,13.936405357036062,0.44322541071391014,4.080369232250161,37.839242527813106,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4338008797923125,0.148037287178446,19.2870108820672,18.320857852803222,0.7140646156437781,30.5,29.915408142970495,0.486,0.11957200638788941
5.62,37.870582033131946,13.933548547855908,0.4435621418343257,4.082889310309898,37.833243974896114,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4337460496878354,0.14814975537266478,19.298603939552347,18.332173003291445,0.7145056293042322,30.5,29.91775980617424,0.486,0.11955305096067172
5.63,37.87353706972048,13.930693412730703,0.44389883091413096,4.0854077563553,37.82724283486511,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.433691008633401,0.14826220952531974,19.31018920176679,18.3434808260353,0.7149463573621775,30.5,29.920094285079177,0.486,0.11953408735817375
5.64,37.87647053039431,13.92783995367527,0.44423547779576683,4.087924568529097,37.82123911250559,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4336357588762073,0.14837464958378613,19.32176666216764,18.354781312695646,0.7153867994925919,30.5,29.922411719011503,0.486,0.11951511559551765
5.65,37.87938259037366,13.924988172686206,0.4445720823230657,4.090439744990864,37.81523281258837,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43358030264799857,0.14848707549590395,19.33333631427752,18.366074455008977,0.7158269553734011,30.5,29.924712246395192,0.486,0.11949613568777925
5.66,37.88227342375584,13.922138071742205,0.44490864434122457,4.092953283916706,37.80922393986985,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4335246421653098,0.14859948720996902,19.34489815168346,18.37736024478601,0.7162668246854235,30.5,29.926996004767116,0.486,0.11947714764998874
5.67,37.885143203534405,13.919289652804395,0.4452451636967794,4.095465183498963,37.803212499092226,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43346877962971064,0.14871188467472432,19.356452168035823,18.388638673910343,0.7167064071123184,30.5,29.92926313079218,0.486,0.11945815149713143
5.68,37.88799210161825,13.916442917816658,0.4455816402375788,4.097975441945901,37.797198494983746,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43341271722804997,0.14882426783935132,19.36799835704723,18.399909734337097,0.7171457023405327,30.5,29.93151376027842,0.486,0.11943914724414864
5.69,37.89082028885082,13.91359786870597,0.4459180738127575,4.100484057481411,37.791181932258944,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43335645713269905,0.14893663665346102,19.37953671249145,18.41117341809154,0.717584710059247,30.5,29.93374802819215,0.486,0.11942013490593827
5.7,37.89362793502912,13.910754507382725,0.4462544642727106,4.102991028344705,37.7851628156189,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43330000150179465,0.14904899106708536,19.391067228202328,18.422429717267725,0.7180234299603233,30.5,29.935966068673007,0.486,0.11940111449735571
5.71,37.896415208923,13.907912835741065,0.446590811469067,4.105496352790008,37.77914114975143,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4332433524794831,0.1491613310306684,19.402589898072698,18.433678624027138,0.7184618617382514,30.5,29.938168015049172,0.486,0.11938208603321453
5.72,37.89918227829419,13.905072855659215,0.4469271152546635,4.108000029086264,37.773116939331395,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43318651219616244,0.1492736564950576,19.41410471605331,18.444920130597325,0.7189000050900961,30.5,29.940353999852412,0.486,0.1193630495282872
5.73,37.901929309915445,13.902234568999805,0.44726337548351847,4.11050205551682,37.767090189020905,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4331294827687248,0.14938596741149518,19.425611676151757,18.45615422927052,0.7193378597154434,30.5,29.942524154833205,0.486,0.11934400499730606
5.74,37.904656469589725,13.899397977610208,0.4475995920108055,4.113002430379132,37.76106090346955,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4330722663007994,0.14949826373160904,19.43711077243137,18.467380912402305,0.7197754253163481,30.5,29.944678610975885,0.486,0.11932495245496377
5.75,37.907363922169296,13.89656308332286,0.4479357646928276,4.115501151984458,37.75502908731467,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43301486488299407,0.14961054540740443,19.44860199901018,18.478600172410218,0.7202127015972801,30.5,29.946817498513745,0.486,0.11930589191591436
5.76,37.91005164205222,13.893729884621411,0.4482718936885056,4.117998221690232,37.74899474279401,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4329572783247654,0.14972281249196087,19.46008536191817,18.489812015389145,0.7206496887957906,30.5,29.94894079722125,0.486,0.11928682338722908
5.77,37.91271948588188,13.89089837791967,0.4486079793437239,4.120493642736753,37.74295787066163,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4328995050265652,0.14983506510080377,19.47156087453473,18.501016455888024,0.7210863874789318,30.5,29.951048393846687,0.486,0.11926774687129074
5.78,37.91536801644478,13.888068572056119,0.4489440208805798,4.122987407063452,37.736918480567006,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4328415518385396,0.14994730297411366,19.483028506054673,18.5122134577149,0.7215227962361039,30.5,29.95314073299138,0.486,0.11924866239859173
5.79,37.91799738833406,13.885240468689815,0.44928001817020674,4.125479513140127,37.73087657701709,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43278342072275644,0.15005952606884906,19.494488251215074,18.52340301399917,0.7219589147995222,30.5,29.955217936783907,0.486,0.11922956998337401
5.8,37.92060775503723,13.882414069462138,0.4496159710851353,4.127969959452877,37.72483216450458,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.432725113626531,0.1501717343424352,19.505940104817594,18.534585117943422,0.7223947429042535,30.5,29.957280126479414,0.486,0.11921046963983449
5.81,37.92319926895123,13.879589375997027,0.449951879499273,4.130458744503852,37.71878524750817,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43266663248262033,0.1502839277527572,19.517384061727615,18.545759762822296,0.7228302802881741,30.5,29.95932742247147,0.486,0.11919136138212583
5.82,37.925772081397426,13.876766389901245,0.450287743287885,4.132945866811022,37.71273583049268,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43260797920941685,0.1503961062581536,19.52882011687342,18.55692694198149,0.7232655266919289,30.5,29.961359944303968,0.486,0.11917224522435688
5.83,37.92832634263668,13.873945112764645,0.45062356232757417,4.135431324907936,37.70668391790932,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4325491557111423,0.15050826981740978,19.540248265245367,18.568086648836633,0.7237004818588887,30.5,29.963377810682978,0.486,0.11915312118059344
5.84,37.93086220188439,13.871125546160412,0.4509593364962617,4.137915117343482,37.70062951419579,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43249016387804107,0.1506204183897514,19.55166850189508,18.579238876872235,0.7241351455351093,30.5,29.965381139488667,0.486,0.1191339892648587
5.85,37.933379807325466,13.868307691645336,0.4512950656731672,4.140397242681652,37.69457262377656,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4324310055865733,0.15073255193483784,19.56308082193459,18.59038361964062,0.724569517469289,30.5,29.96737004778712,0.486,0.11911484949113392
5.86,37.93587930612944,13.865491550760064,0.45163074973878903,4.142877699501305,37.688513251062986,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4323716826996085,0.15084467041275554,19.57448522053554,18.60152087076086,0.7250035974127284,30.5,29.969344651842263,0.486,0.11909570187335904
5.87,37.938360844465464,13.862677125029348,0.45196638857488475,4.145356486395925,37.68245140045355,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4323121970666174,0.1509567737840115,19.58588169292834,18.612650623917705,0.7254373851192868,30.5,29.97130506712772,0.486,0.11907654642543322
5.88,37.940824567517346,13.859864415962322,0.45230198206445144,4.147833601973385,37.67638707633401,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43225255052386546,0.1510688620095268,19.597270234401357,18.6237728728605,0.7258708803453424,30.5,29.973251408338704,0.486,0.11905738316121547
5.89,37.94327061949856,13.857053425052744,0.4526375300917059,4.150309044855711,37.670320283077615,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43219274489460435,0.15118093505062977,19.608650840300104,18.634887611402146,0.7263040828497495,30.5,29.975183789403864,0.486,0.11903821209452527
5.9,37.94569914366737,13.854244153779259,0.4529730325420649,4.152782813678837,37.66425102504529,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4321327819892651,0.15129299286904968,19.620023506026392,18.64599483341798,0.7267369923937965,30.5,29.977102323497224,0.486,0.11901903323914312
5.91,37.94811028234174,13.851436603605658,0.4533084893021259,4.155254907092378,37.658179306585815,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43207266360564894,0.15140503542691006,19.631388227037544,18.65709453284478,0.7271696087411662,30.5,29.979007123049975,0.486,0.11899984660881117
5.92,37.95050417691447,13.848630775981137,0.45364390025964696,4.1577253237593785,37.65210513203601,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43201239152912,0.1515170626867221,19.642744998845547,18.66818670367961,0.7276019316578912,30.5,29.980898299762433,0.486,0.1189806522172338
5.93,37.952880967868175,13.84582667234055,0.45397926530352717,4.160194062356087,37.64602850572096,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4319519675327958,0.1516290746113781,19.65409381701627,18.679271339978833,0.7280339609123152,30.5,29.98277596461586,0.486,0.11896145007807825
5.94,37.955240794790356,13.843024294104668,0.4543145843237872,4.162661121571711,37.63994943195417,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43189139337773963,0.15174107116414493,19.665434677168623,18.690348435856983,0.7284656962750493,30.5,29.984640227884384,0.486,0.11894224020497518
5.95,37.9575837963884,13.840223642680442,0.4546498572115492,4.165126500108177,37.63386791503774,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43183067081315063,0.15185305230865745,19.67676757497374,18.701417985485715,0.7288971375189309,30.5,29.986491199146837,0.486,0.11892302261151926
5.96,37.959910110504644,13.837424719461252,0.4549850838590176,4.167590196679901,37.6277839592626,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.431769801576555,0.15196501800891188,19.688092506154202,18.71247998309276,0.7293282844189827,30.5,29.98832898729867,0.486,0.11890379731126982
5.97,37.9622198741314,13.834627525827173,0.455320264159459,4.17005221001354,37.62169756890867,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4317087873939969,0.1520769682292593,19.69940946648319,18.723534422960796,0.7297591367523695,30.5,29.990153700563805,0.486,0.1188845643177514
5.98,37.964513223425975,13.831832063145226,0.4556553980071828,4.172512538847763,37.615608748245066,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4316476299802281,0.15218890293439907,19.710718451783684,18.734581299426456,0.7301896942983584,30.5,29.991965446506523,0.486,0.11886532364445442
5.99,37.966790293725715,13.829038332769645,0.4559904852975215,4.174971181933006,37.60951750153025,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43158633103889904,0.15230082208937218,19.722019457927665,18.745620606879196,0.730619956838276,30.5,29.993764332043316,0.486,0.11884607530483558
6.0,37.969051219563084,13.826246336042125,0.4563255259268107,4.17742813803124,37.60342383301227,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4315248922627485,0.15241272565955477,19.733312480835306,18.75665233976027,0.7310499241554669,30.5,29.995550463454837,0.486,0.11882681931231878
6.01,37.971296134680614,13.823456074292084,0.45666051979236993,4.179883405915724,37.597327746928926,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4314633153337927,0.15252461361065156,19.74459751647415,18.767676492561602,0.7314795960352517,30.5,29.997323946397685,0.486,0.11880755568029541
6.02,37.973525172046,13.820667548836914,0.45699546679248254,4.182336984370781,37.59122924750794,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43140160192351557,0.15263648590868917,19.755874560858327,18.778693059824807,0.7319089722648866,30.5,29.999084885916343,0.486,0.11878828442212509
6.03,37.97573846386713,13.817880760982261,0.45733036682637623,4.184788872191544,37.585128338967195,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43133975369305816,0.15274834252000968,19.76714361004774,18.789702036140035,0.7323380526335201,30.5,30.000833386455035,0.486,0.11876900555113634
6.04,37.9779361416071,13.815095712022249,0.4576652197942034,4.187239068183731,37.579025025514866,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.431277772293407,0.15286018341126395,19.77840466014725,18.80070341614495,0.7327668369321528,30.5,30.002569551869612,0.486,0.11874971908062698
6.05,37.98011833599927,13.812312403239767,0.4580000255970212,4.189687571163396,37.57291931134965,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4312156593655839,0.1529720085494051,19.789657707305892,18.81169719452365,0.7331953249535942,30.5,30.004293485439426,0.486,0.1187304250238649
6.06,37.98228461504539,13.809530826036989,0.45833478476772527,4.1921343891954725,37.56681119332789,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43115340985298894,0.15308381811242025,19.800902771109264,18.822683407487673,0.7336235181092077,30.5,30.006004845885858,0.486,0.11871112337091612
6.07,37.984435518962805,13.806750988890972,0.45866949674782537,4.194579514361391,37.560700680991154,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43109103026973,0.15319561191377368,19.812139830672802,18.833662019482645,0.7340514150132433,30.5,30.007704059980618,0.486,0.11869181415193204
6.08,37.98657123210705,13.803972894030947,0.4590041613784196,4.197022944590825,37.554587779237835,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4310285228918992,0.15330738990039217,19.823368879949502,18.844633021212804,0.7344790153033943,30.5,30.009391273364574,0.486,0.11867249738239156
6.09,37.988691875902525,13.801196542582533,0.4593387785713308,4.199464678846328,37.54847249214523,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4309658892453999,0.1534191520428245,19.83458991552538,18.855596408020016,0.7349063187981074,30.5,30.011066581962996,0.486,0.11865317307517893
6.1,37.99079757087547,13.798421935657117,0.4596733482394621,4.2019047161036145,37.54235482377888,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4309031308442735,0.15353089831198036,19.84580293403641,18.86655217530523,0.7353333253181324,30.5,30.012730080991624,0.486,0.11863384124314126
6.11,37.99288843666516,13.795649074352042,0.46000787029678103,4.204343055351372,37.53623477819277,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4308402491908434,0.15364262867912487,19.857007932167882,18.877500318527662,0.7357600346864901,30.5,30.01438186496548,0.486,0.11861450189908916
6.12,37.99496459203491,13.792877959750793,0.4603423446583047,4.206779695591101,37.53011235942943,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4307772457758579,0.15375434311587377,19.868204906653766,18.888440833204044,0.7361864467284427,30.5,30.01602202770758,0.486,0.118595155055797
6.13,37.9970261548832,13.79010859292318,0.4606767712400845,4.209214635836935,37.52398757152007,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43071412207863297,0.15386604159418824,19.87939385427606,18.899373714907842,0.7366125612714637,30.5,30.01765066235773,0.486,0.11857580072600342
6.14,37.99907324225475,13.787340974925542,0.4610111499591908,4.211647875115469,37.51786041848474,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43065087956719555,0.15397772408636973,19.890574771864163,18.910298959268456,0.737038378145207,30.5,30.019267861381255,0.486,0.11855643892241177
6.15,38.00110597035163,13.784575106800919,0.4613454807336978,4.214079412465587,37.51173090433243,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4305875196984262,0.15408939056505508,19.901747656294205,18.921216561970486,0.7374638971814776,30.5,30.02087371657779,0.486,0.11853706965769048
6.16,38.00312445454432,13.78181098957925,0.46167976348266804,4.216509246938285,37.50559903306128,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43052404391820126,0.15420104100321114,19.91291250448844,18.932126518752902,0.7378891182141999,30.5,30.022468319090013,0.486,0.11851769294447365
6.17,38.00512880938282,13.779048624277562,0.4620139981261374,4.218937377596508,37.499464808658615,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4304604536615355,0.1543126753741299,19.92406931341457,18.943028825408323,0.7383140410793889,30.5,30.024051759412426,0.486,0.11849830879536123
6.18,38.00711914860773,13.776288011900148,0.4623481845850999,4.221363803514961,37.49332823510118,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43039675035272434,0.15442429365142338,19.935218080085143,18.953923477782176,0.7387386656151183,30.5,30.025624127400107,0.486,0.11847891722291974
6.19,38.00909558516134,13.77352915343877,0.4626823227814922,4.223788523779951,37.487189316355206,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4303329354054858,0.1545358958090184,19.946358801556876,18.96481047177198,0.7391629916614914,30.5,30.02718551227746,0.486,0.11845951823968245
