Time,C,T,H,I,E,k1,k2,q,M1,M2,M3,gamma1,gamma2,gamma3,p1,p2,p3,a1,a2,a3,n1,n2,delta,s,p,w,u,v,tau,d1,d2,d3,mu,compartment,Formation_of_Stem_cell,Removal_of_stem_cell_from_the_system,Induction_of_tumor_cell,Removal_of_tumor_cell_y_immune_cell_and_other_immune_response,Increase_in_the_healthy_cell_in_the_system,Decrase_of_healthy_cell_due_to_cancer,Increase_in_immune_cell_against_tumor,Decrease_in_the_density_of_immune_cell_that_provide_immune_response,Increase_in_Excess_strogen,Decrease_in_strogen_content
15.99,3367449.4693330606,16143140.367134709,288809.8985190443,6957.744253028665,2738.3587126672815,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7820.6476130869705,7028.95565778496,741667.8718505264,498390.93001714686,199831.41655381874,331132.51801162295,14366.1604730902,14463.918819367838,2700.0,2697.9068201300524
16.02,3367473.1963241054,16150425.221650474,284894.27221097925,6954.818402733853,2738.4213871325205,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7815.95346474112,7026.049366952363,740854.2980756707,498474.0758470398,197153.37765020403,326898.11202807585,14365.597217458944,14462.90651889121,2700.0,2697.914852148546
16.05,3367496.868735511,16157683.2236943,281025.1191859255,6951.905985534904,2738.483818526023,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7811.22543869284,7023.1564914097335,740043.7146180053,498556.91638247494,194506.28013697086,322708.73806230177,14365.036538720826,14461.899215719379,2700.0,2697.9230179453243
16.08,3367520.485014868,16164914.471638959,277202.0138376266,6949.006923860472,2738.54600276183,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7806.463850511471,7020.2769499830865,739236.1098754305,498639.452477484,191889.86290502083,318564.0832232991,14364.478422047338,14460.896869305352,2700.0,2697.931315442524
16.11,3367544.041859885,16172119.059287515,273424.4703392392,6946.121097237182,2738.6079340331503,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7801.670664148405,7017.4106145114965,738431.4719971219,498721.68274712074,189303.82289001922,314463.76477793313,14363.922844176035,14459.899345967326,2700.0,2697.93973985943
16.14,3367567.5425827545,16179297.095788281,269692.23590773426,6943.248548952502,2738.669613250986,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7796.8417087388225,7014.557536061176,737629.7902991845,498803.61420809303,186748.0158763644,310407.65844080213,14363.36981402094,14458.906863411317,2700.0,2697.94829637104
16.17,3367590.9831261747,16186448.67233998,266004.80050949566,6940.389140545201,2738.7310339360047,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7791.979690886103,7011.717566726053,736831.0528956852,498885.24449190183,184222.12084761224,306395.3497207897,14362.819304778217,14457.919247645155,2700.0,2697.9569789548746
16.2,3367614.3621367323,16193573.886175737,262361.7500447318,6937.542800693744,2738.7921923813565,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7787.08482128405,7008.890632066362,736035.2484065425,498966.5746563794,181725.88177048927,302426.52903960785,14362.27130283392,14456.936468219863,2700.0,2697.9657856204453
16.23,3367637.6782584605,16200672.834119234,258762.67145642807,6934.709458346739,2738.8530849221966,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7782.157333070412,7006.07665791114,735242.3654981982,499047.6057442355,179259.04265560018,298500.88562127895,14361.725794623871,14455.958494446772,2700.0,2697.9747143193467
16.26,3367660.9301337665,16207745.612586921,255207.15276299402,6931.8890427459555,2738.913707936632,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7777.1974809670355,7003.275570383373,734452.3928837619,499128.33878438454,176821.3475910968,294618.10753691266,14361.182766638221,14454.985295451752,2700.0,2697.983762946319
16.29,3367684.1164043676,16214792.317590242,251694.78309090552,6929.0814834493185,2738.974057846653,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7772.205540406052,7000.487295925165,733665.3193231547,499208.7747932748,174412.54077624885,290777.8817500321,14360.64220542599,14454.016840229515,2700.0,2697.992929340344
16.32,3367707.235712216,16221813.044737848,248225.15270734747,6926.2867103539165,2739.034131119079,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7767.181806671899,6997.711761322873,732881.1336232452,499288.9147762192,172032.36655491882,286979.89416244964,14360.104097599615,14453.053097697946,2700.0,2698.002211285814
16.35,3367730.2867004345,16228807.889237806,244797.8530528605,6923.504653719004,2739.093924266494,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7762.126594025409,6994.948893732268,732099.8246379907,499368.759728727,169680.56944894223,283223.82966069365,14359.568429839508,14452.09403675252,2700.0,2698.0116065137518
16.38,3367753.2680142475,16235776.945899831,241412.47677398322,6920.735244189007,2739.1534338481874,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7757.040234844666,6992.198620703673,731321.3812685704,499448.31063783925,167356.8941914081,279509.37216297095,14359.035188898599,14451.139626320784,2700.0,2698.021112703078
16.41,3367776.178301909,16242720.309137492,238068.61775589525,6917.978412816528,2739.2126564710934,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7751.9230787525885,6989.4608702071055,730545.7924635175,499527.5684834642,165061.085759841,275836.20466666744,14358.504361606878,14450.189835416862,2700.0,2698.030727481948
16.44,3367799.0162156355,16249638.072970428,234765.87115506336,6915.234091085348,2739.2715887907298,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7746.775491756154,6986.735570657418,729773.0472188494,499606.53423971485,162792.88940928687,272204.00929638173,14357.975934875954,14449.244633196045,2700.0,2698.0404484291266
16.47,3367821.780414205,16256530.331033094,231503.83352495386,6912.502210988368,2739.330227515365,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7741.597854512511,6984.022650998391,729003.1345781795,499685.2088791281,160552.0507692387,268612.4674579214,14357.449895714399,14448.303989128948,2700.0,2698.050273080065
16.5,3367844.46974469,16263397.177284468,228282.11293521745,6909.782711004632,2739.3885697569094,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7736.390468384372,6981.322047118327,728236.0436309837,499763.5936862499,158338.32280823952,265061.27132594713,14356.926232402593,14447.367886013873,2700.0,2698.060199431706
16.53,3367867.0830582515,16270238.70528581,225100.31867606074,6907.075530025619,2739.446612673513,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7731.1536498768255,6978.633695331122,727471.763514285,499841.68993972405,156151.4587761367,261550.11222480843,14356.404933298962,14446.436306779104,2700.0,2698.0702254314097
16.56,3367889.61912014,16277055.007847078,221958.05621792303,6904.380604383714,2739.5043532945087,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7725.887776588788,6975.957529187505,726710.2834138015,499919.4987564693,153991.20874838502,258078.67491374552,14355.885986255911,14445.509228016515,2700.0,2698.080348724656
16.59,3367912.076713699,16283846.177432459,218854.9329942433,6901.697871269468,2739.5617887208446,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7720.593233278021,6973.293483143301,725951.5925630826,499997.02127091977,151857.32360848467,254646.6441482316,14355.36937929154,14444.586627419718,2700.0,2698.090566942972
16.62,3367934.454641704,16290612.306164183,215790.55845702993,6899.027268768136,2739.6189161268185,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7715.27041078452,6970.641492599057,725195.6802436005,500074.2586371112,149749.5550965834,251253.70475966122,14354.855100596844,14443.668483869355,2700.0,2698.100877706931
16.65,3367956.7517277035,16297353.485826366,212764.54413242688,6896.36873589621,2739.675732761815,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7709.919704954838,6968.001493939645,724442.5357848353,500151.2120307698,147667.6558579822,247899.54173561482,14354.343138542923,14442.754777518543,2700.0,2698.111278629206
16.68,3367978.966817364,16304069.807868812,209776.5036762803,6893.722212637956,2739.7322359520394,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7704.541515558492,6965.373424573888,723692.1485643641,500227.8826514034,145611.37949154613,244583.84030069172,14353.833481688203,14441.845489878338,2700.0,2698.1217673176766
16.71,3368001.098779813,16310761.363410862,206826.05292970806,6891.087639981947,2739.78842310225,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7699.136245203437,6962.7572229741545,722944.5080079407,500304.2717243957,143580.4805980221,241306.28599790414,14353.326118785631,14440.94060390336,2700.0,2698.1323413785867
16.74,3368023.146508974,16317428.243245197,203912.80997466625,6888.464959957607,2739.8442916974955,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7693.704298265744,6960.15282871597,722199.603589574,500380.3805031035,141574.71482825698,238066.56477061237,14352.82103878989,14440.04010407745,2700.0,2698.1429984197594
16.77,3368045.108924917,16324070.537841678,201036.3951895154,6885.8541156717365,2739.899839304849,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7688.246079803444,6957.560182517611,721457.4248316056,500456.21027095534,139593.83893131852,234864.36304499276,14352.318230864612,14439.143976499445,2700.0,2698.153736053856
16.8,3368066.984975195,16330688.337351156,198196.43130459022,6883.255051345055,2739.9550635751416,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7682.7619944748,6954.9792262797055,720717.9613047823,500531.76234355394,137637.61080252065,231699.36781302985,14351.81768438958,14438.252208969014,2700.0,2698.164551901689
16.83,3368088.773636187,16337281.731609317,195392.54345776603,6880.667712348733,2740.009962244698,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7677.252445466584,6952.409903124826,719981.2026283256,500607.0380707802,135705.78953134714,228571.26671601296,14351.319388967942,14437.364791072598,2700.0,2698.1754435955822
16.86,3368110.473914442,16343850.810140489,192624.35925002507,6878.092045240932,2740.0645331370715,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7671.717833402101,6949.852157437076,719247.1384699995,500682.03883890045,133798.13544927601,225479.74812852714,14350.823334433422,14436.481714269421,2700.0,2698.1864087827757
16.89,3368132.0848422353,16350395.662149427,189891.5087073728,6875.527997433589,2740.118774160497,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7666.158561350545,6947.305934516146,718515.7585450732,500756.7660541695,131914.4101129444,222424.50113538827,14350.329510784886,14435.602971192762,2700.0,2698.1974451231026
16.92,3368153.6051135766,16356916.375764472,187193.61841944314,6872.975493868765,2740.1726830391917,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7660.57541786693,6944.771156259403,717787.0525467566,500831.21997531445,130054.37227185519,219405.2088158659,14349.837903604535,14434.728506135594,2700.0,2698.208549927177
16.95,3368175.0334944497,16363413.03889274,184530.318217569,6870.434463200856,2740.2262576177714,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7654.969146005344,6942.2477484638885,717061.0102248334,500905.4010229242,128217.78247873693,216421.55591721446,14349.348499201209,14433.85827059111,2700.0,2698.2197205673383
16.98,3368196.3689535484,16369885.739493376,181901.24332596923,6867.904846106646,2740.2794959587645,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7649.340306177735,6939.735649492465,716337.6214101779,500979.31019636965,126404.40458311953,213473.23135640388,14348.86128624293,14432.992240924577,2700.0,2698.230954611071
17.01,3368217.610477947,16376334.565194787,179306.03141025995,6865.3865834499675,2740.3323962069107,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7643.689470296027,6937.234797934561,715616.8759792929,501052.94848187664,124614.00370597924,210559.92485507514,14348.376253431961,14432.130393264672,2700.0,2698.2422496392846
17.04,3368238.757073646,16382759.603296796,176744.3226200481,6862.879616267014,2740.3849565903006,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7638.017221526243,6934.74513259238,714898.7638542504,501126.3168519727,122846.3462778379,207681.32700997833,14347.893389501933,14431.27270347757,2700.0,2698.253603249096
17.07,3368259.8077661092,16389160.940772798,174215.7596315254,6860.383885751666,2740.43717542152,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7632.324154056143,6932.266592467085,714183.275002627,501199.41626493295,121101.20007675608,204837.12936376408,14347.412683215001,14430.41914714097,2700.0,2698.2650130566453
17.1,3368280.7616008082,16395538.664271923,171719.98769006503,6857.899333240803,2740.489051098789,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7626.610872854013,6929.799116745001,713470.3994374385,501272.2476642219,119378.33426622178,202027.02447611807,14346.934123358968,14429.569699518017,2700.0,2698.276476699946
17.13,3368301.6176437587,16401892.860121192,169256.6546528152,6855.42590019963,2740.5405821071045,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7620.877993435599,6927.342644783799,712760.1272170756,501344.81197793456,117677.51943293127,199250.70599522046,14346.457698744432,14428.72433553118,2700.0,2698.2879918417743
17.16,3368322.3749820655,16408223.61432767,166825.41103129322,6852.96352820699,2740.591767019385,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7615.126141622197,6924.897116098694,712052.4484452388,501417.11011823337,115998.52762446397,196507.8687295213,14345.983398201926,14427.883029735998,2700.0,2698.299556172584
17.19,3368343.0327244624,16414531.012580622,164425.91003398199,6850.512158940692,2740.6426044976065,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7609.355953303166,6922.462470348628,711347.3532708707,501489.14298078406,114341.13238685329,193798.20871982243,14345.511210579056,14427.045756294807,2700.0,2698.3111674134525
17.22,3368363.5900018527,16420815.140253669,162057.80760892376,6848.071734162819,2740.6930932939495,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7603.568074201932,6920.038647322465,710644.8318880904,501560.9114441888,112705.10880205032,191121.4233116471,14345.04112473763,14426.212488950334,2700.0,2698.322823319065
17.25,3368384.045967851,16427076.082406959,159720.76248631414,6845.642195705057,2740.7432322519376,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7597.76315963245,6917.625586925172,709944.874536121,501632.41636941687,111090.23352528202,188477.21122788894,14344.573129550814,14425.383200999264,2700.0,2698.3345216807143
17.28,3368404.399799322,16433313.923789306,157414.43622109853,6843.223485454011,2740.7930203075803,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7591.941874267533,6915.223229164002,709247.4714992249,501703.6585992332,109496.28482230639,185865.2726417293,14344.107213900248,14424.557865265686,2700.0,2698.3462603293387
17.31,3368424.650695491,16439528.748831624,155138.49302252918,6840.815545315078,2740.842456478829,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7586.10488863592,6912.831514110068,708552.6131070157,501774.6389563008,107923.04245928598,183285.3090024961,14343.64336666898,14423.736454022654,2700.0,2698.3580371233743
