Time,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,k40,k41,k42,IIa_plus_1_2mIIa,k43,k44,compartment_1,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R6b,R8b,R12b,R18b,R28,R29
5.07,0.0,0.0,9.959532130369411e-09,0.0,1.4046786963059585e-10,2.2072459638195497e-11,8.91107254679943e-10,0.0,1.5999566410504868e-07,0.0,9e-08,0.0,2.0789135886448332e-10,1.3949674642520579e-06,6.361212401852582e-10,6.254274570263453e-11,1.198673840895051e-13,2.2349340144188815e-13,9.926533175235247e-13,9.926533175235247e-13,1.7781967347841957e-08,2.144222248277941e-09,4.017813686750375e-11,3.3632278782026905e-11,4.816439289138514e-09,2.4993180775627786e-09,6.819224372214972e-13,0.0,3.3997053297332718e-06,1.5476037545684983e-12,1.7586099063569618e-10,1.765280350280758e-12,1.1549593459105028e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,6.67083440164616e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.8578078225175707e-12,2.0412526069557393e-13,0.0,0.0,0.0,2.30927722884746e-13,1.1337045039701723e-11,1.2942162699191766e-13,1.9176026787920897e-12,3.7525645253787386e-13,2.2349340144188814e-16,1.1986738408950512e-16,3.169128021228767e-10,1.0895676238673512e-11,2.140594655894611e-09,2.902733354595445e-12,4.940399557361537e-14,0.0,0.0,1.1255978800844364e-13,1.1625876768350865e-10,3.4631698676116733e-13,2.1509464790005642e-11,0.0,0.0,0.0,1.8326458918234827e-12,2.1356497026587083e-09,1.8959178133237687e-13,2.5693729851697255e-10
5.08,0.0,0.0,9.959501569459404e-09,0.0,1.4049843054060303e-10,2.1982343337265834e-11,8.909235968502807e-10,0.0,1.599956429998758e-07,0.0,9e-08,0.0,2.078866038589088e-10,1.3949460404626535e-06,6.360078915193973e-10,6.265104323874789e-11,1.203112026831322e-13,2.2434145886295618e-13,9.96412571277884e-13,9.96412571277884e-13,1.777622471262306e-08,2.1498561264287467e-09,4.0237536350178234e-11,3.368163638000387e-11,4.836617282485152e-09,2.4993175845342492e-09,6.824154657506917e-13,0.0,3.399703945052462e-06,1.5487270613444286e-12,1.7702601449043616e-10,1.7687434798405935e-12,1.1571100702426468e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,6.694864335832463e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.846131378582629e-12,2.0408256410527213e-13,0.0,0.0,0.0,2.2998137098807177e-13,1.133268876675249e-11,1.2964157005779384e-13,1.9247024818787494e-12,3.75906237590051e-13,2.243414588629562e-16,1.2031120268313222e-16,3.1674516118777973e-10,1.0856042928716792e-11,2.1437106538249237e-09,2.9192034557384487e-12,4.9201101959217764e-14,0.0,0.0,1.1210018904780054e-13,1.167457746774132e-10,3.4630892455871843e-13,2.1505022915360823e-11,0.0,0.0,0.0,1.8395999626762407e-12,2.138783910130246e-09,1.8958741987615948e-13,2.5793038698723707e-10
5.09,0.0,0.0,9.959471125439992e-09,0.0,1.4052887456001393e-10,2.189269890239592e-11,8.907401388487158e-10,0.0,1.59995621823698e-07,0.0,9e-08,0.0,2.0788184674809465e-10,1.394924585578937e-06,6.358945863954976e-10,6.275928853780311e-11,1.2075575873498668e-13,2.2519096470742163e-13,1.0001783342457462e-12,1.0001783342457462e-12,1.77704738203181e-08,2.155498657366665e-09,4.029672193895738e-11,3.373081217019192e-11,4.856821523325449e-09,2.499317093529439e-09,6.829064705608419e-13,0.0,3.3997025555475e-06,1.5498457839499713e-12,1.7819591153839704e-10,1.7722065287584464e-12,1.1592603506277046e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,6.718925966839254e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.8345161334927317e-12,2.0403991594208647e-13,0.0,0.0,0.0,2.290399795772181e-13,1.1328336643581444e-11,1.2986138922467545e-13,1.931814079794957e-12,3.7655570921897125e-13,2.2519096470742164e-16,1.2075575873498668e-16,3.165774863623522e-10,1.081652884830735e-11,2.14681516155921e-09,2.9357097964888353e-12,4.899927060182428e-14,0.0,0.0,1.1164299660946103e-13,1.1723341466728217e-10,3.4630085836430125e-13,2.150058583724627e-11,0.0,0.0,0.0,1.846565910600857e-12,2.141906572807187e-09,1.8958305641702456e-13,2.589240591906371e-10
5.1000000000000005,0.0,0.0,9.959440797701058e-09,0.0,1.4055920229894904e-10,2.1803525215833773e-11,8.905568810362546e-10,0.0,1.5999560057639748e-07,0.0,9e-08,0.0,2.0787708753334105e-10,1.394903099715218e-06,6.35781324772052e-10,6.28674816456784e-11,1.212010518213198e-13,2.260419181387429e-13,1.0039506033162655e-12,1.0039506033162655e-12,1.7764714665499078e-08,2.16114984531788e-09,4.035569428544703e-11,3.3779806702897943e-11,4.877051890085945e-09,2.499316604537766e-09,6.833954622336557e-13,0.0,3.399701161212011e-06,1.5509599463577663e-12,1.7937068808361517e-10,1.7756694969944059e-12,1.1614101875458088e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,6.743019149139388e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.8229619413876223e-12,2.0399731627431528e-13,0.0,0.0,0.0,2.2810353681214084e-13,1.1323988672201933e-11,1.3008108459148742e-13,1.9389374657461746e-12,3.7720486769990056e-13,2.260419181387429e-16,1.212010518213198e-16,3.1640977770011736e-10,1.0777135201944053e-11,2.1499082145944893e-09,2.95225222635855e-12,4.879849898204799e-14,0.0,0.0,1.1118820499217818e-13,1.1772168471551658e-10,3.4629278817947054e-13,2.149615356434854e-11,0.0,0.0,0.0,1.8535437287376915e-12,2.1450177256340193e-09,1.8957869095602473e-13,2.599183057086293e-10
5.11,0.0,0.0,9.959410585634103e-09,0.0,1.4058941436590372e-10,2.1714821147524683e-11,8.903738237719952e-10,0.0,1.5999557925785634e-07,0.0,9e-08,0.0,2.078723262159472e-10,1.3948815829854143e-06,6.356681066075336e-10,6.29756226082684e-11,1.2164708151872712e-13,2.2689431832104134e-13,1.007729375381351e-12,1.007729375381351e-12,1.7758947242834076e-08,2.1668096944001843e-09,4.0414454047941345e-11,3.38286205340663e-11,4.897308261612216e-09,2.4993161175486772e-09,6.83882451322738e-13,0.0,3.399699762039654e-06,1.5520695724768457e-12,1.805503503995577e-10,1.7791323845085757e-12,1.1635595814779663e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,6.767143737706654e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.811468654823512e-12,2.0395476516986543e-13,0.0,0.0,0.0,2.2717203072378287e-13,1.131964485460108e-11,1.3030065625718985e-13,1.9460726329433204e-12,3.7785371330820355e-13,2.2689431832104134e-16,1.2164708151872712e-16,3.1624203525534616e-10,1.0737863180260775e-11,2.1529898487795413e-09,2.9688305954629563e-12,4.859878455284958e-14,0.0,0.0,1.1073580843195995e-13,1.1821058189462896e-10,3.462847140057826e-13,2.149172610530832e-11,0.0,0.0,0.0,1.8605334102325387e-12,2.14811740391321e-09,1.8957432349421172e-13,2.609131171496004e-10
5.12,0.0,0.0,9.959380488632282e-09,0.0,1.4061951136772486e-10,2.1626585555233054e-11,8.901909674131234e-10,0.0,1.5999555786795686e-07,0.0,9e-08,0.0,2.0786756279721124e-10,1.3948600355030465e-06,6.35554931860395e-10,6.30837114714839e-11,1.2209384740414892e-13,2.27748164419102e-13,1.0115146473356699e-12,1.0115146473356699e-12,1.7753171547087108e-08,2.1724782086232385e-09,4.047300189135767e-11,3.3877254225223433e-11,4.917590517174148e-09,2.499315632551647e-09,6.843674483531812e-13,0.0,3.3996983580241146e-06,1.5531746861517055e-12,1.8173490472916208e-10,1.7825951912610757e-12,1.1657085329060552e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,6.791299588022101e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.8000361247888226e-12,2.0391226269625201e-13,0.0,0.0,0.0,2.2624544921536536e-13,1.1315305192739737e-11,1.3052010432077762e-13,1.9532195746027814e-12,3.7850224631934197e-13,2.27748164419102e-16,1.2209384740414894e-16,3.1607425908305223e-10,1.069871395999643e-11,2.1560601003113894e-09,2.9854447545376775e-12,4.84001247398115e-14,0.0,0.0,1.1028580110269078e-13,1.1870010328737053e-10,3.4627663584479523e-13,2.1487303468720284e-11,0.0,0.0,0.0,1.867534948236636e-12,2.151205643301688e-09,1.8956995403263652e-13,2.6190848414916435e-10
5.13,0.0,0.0,9.95935050609042e-09,0.0,1.4064949390958717e-10,2.153881728466434e-11,8.900083123149081e-10,0.0,1.599955364065814e-07,0.0,9e-08,0.0,2.078627972784303e-10,1.394838457381232e-06,6.354418004890698e-10,6.319174828125157e-11,1.2254134905487024e-13,2.2860345559837376e-13,1.0153064160766478e-12,1.0153064160766478e-12,1.7747387573117985e-08,2.178155391888829e-09,4.053133848717148e-11,3.392570834342244e-11,4.937898536471183e-09,2.499315149536179e-09,6.848504638211539e-13,0.0,3.3996969491591127e-06,1.5542753111613734e-12,1.8292435728487465e-10,1.7860579172120416e-12,1.1678570423128202e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,6.815486556080327e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.788664200719941e-12,2.038698089205977e-13,0.0,0.0,0.0,2.2532378006368066e-13,1.1310969688552471e-11,1.307394288812796e-13,1.960378283946411e-12,3.7915046700887283e-13,2.2860345559837375e-16,1.2254134905487025e-16,3.159064492389862e-10,1.0659688703965677e-11,2.1591190057317706e-09,3.0020945549553325e-12,4.820251694141235e-14,0.0,0.0,1.0983817711675337e-13,1.1919024598685815e-10,3.462685536980677e-13,2.148288566313303e-11,0.0,0.0,0.0,1.8745483359066645e-12,2.154282479807325e-09,1.895655825723492e-13,2.629043973704585e-10
5.14,0.0,0.0,9.959320637405037e-09,0.0,1.4067936259496972e-10,2.1451515169586918e-11,8.898258588306972e-10,0.0,1.5999551487361232e-07,0.0,9e-08,0.0,2.078580296609005e-10,1.3948168487326802e-06,6.353287124519717e-10,6.32997330835138e-11,1.2298958604852108e-13,2.2946019102496997e-13,1.0191046785044713e-12,1.0191046785044713e-12,1.7741595315882168e-08,2.183841247991131e-09,4.0589464513351235e-11,3.397398346118768e-11,4.958232199637587e-09,2.4993146684918066e-09,6.853315081934913e-13,0.0,3.399695535438397e-06,1.5553714712184793e-12,1.8411871424868976e-10,1.7895205623216244e-12,1.1700051101818683e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,6.839704498395802e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.7773527305169647e-12,2.0382740390963212e-13,0.0,0.0,0.0,2.2440701092038383e-13,1.1306638343947536e-11,1.3095863003775833e-13,1.9675487542015328e-12,3.7979837565244717e-13,2.2946019102497e-16,1.2298958604852108e-16,3.1573860577963047e-10,1.0620788561030298e-11,2.1621666019236213e-09,3.0187798487421795e-12,4.800595852930113e-14,0.0,0.0,1.0939293052565054e-13,1.1968100709670115e-10,3.462604675671608e-13,2.1478472697048946e-11,0.0,0.0,0.0,1.8815735664047534e-12,2.1573479497854177e-09,1.8956120911439902e-13,2.639008475044391e-10
5.15,0.0,0.0,9.959290881974375e-09,0.0,1.4070911802563246e-10,2.1364678031953987e-11,8.896436073119129e-10,0.0,1.5999549326893207e-07,0.0,9e-08,0.0,2.078532599459169e-10,1.3947952096696874e-06,6.352156677074957e-10,6.340766592422833e-11,1.2343855796307664e-13,2.3031836986566863e-13,1.0229094315220891e-12,1.0229094315220891e-12,1.7735794770430654e-08,2.1895357806169643e-09,4.064738065429335e-11,3.402208015645935e-11,4.978591387247708e-09,2.4993141894080927e-09,6.858105919072846e-13,0.0,3.3996941168557473e-06,1.5564631899683231e-12,1.8531798177218895e-10,1.7929831265499914e-12,1.1721527369976648e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,6.863953272009163e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.7661015605594482e-12,2.037850477296915e-13,0.0,0.0,0.0,2.2349512931328468e-13,1.1302311160806837e-11,1.311777078893095e-13,1.974730978600945e-12,3.804459725258085e-13,2.3031836986566863e-16,1.2343855796307664e-16,3.1557072876219377e-10,1.0582014666071124e-11,2.1652029261075556e-09,3.0355004885946593e-12,4.7810446848571544e-14,0.0,0.0,1.0895005532062679e-13,1.2017238373112855e-10,3.462523774536368e-13,2.147406457892411e-11,0.0,0.0,0.0,1.8886106328984826e-12,2.160402089935169e-09,1.8955683365983445e-13,2.6489782527017695e-10
5.16,0.0,0.0,9.959261239198414e-09,0.0,1.407387608015926e-10,2.127830468202548e-11,8.89461558108048e-10,0.0,1.5999547159242322e-07,0.0,9e-08,0.0,2.0784848813477354e-10,1.3947735403041313e-06,6.351026662140172e-10,6.351554684936807e-11,1.238882643768573e-13,2.3117799128791274e-13,1.026720672035214e-12,1.026720672035214e-12,1.7729985931909797e-08,2.195238993346056e-09,4.070508760075701e-11,3.4069999012538104e-11,4.9989759803212256e-09,2.4993137122746304e-09,6.862877253694707e-13,0.0,3.399692693404975e-06,1.5575504909879452e-12,1.865221659765794e-10,1.7964456098573241e-12,1.174299923245529e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,6.888232734493518e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.754910535722156e-12,2.0374274044671773e-13,0.0,0.0,0.0,2.225881226476399e-13,1.1297988140985905e-11,1.3139666253506106e-13,1.981924950382921e-12,3.81093257904791e-13,2.3117799128791276e-16,1.2388826437685732e-16,3.154028182446052e-10,1.0543368139960707e-11,2.1682280158383405e-09,3.0522563278958346e-12,4.7615979218036366e-14,0.0,0.0,1.0850954543329032e-13,1.206643730151158e-10,3.462442833590595e-13,2.1469661317168198e-11,0.0,0.0,0.0,1.8956595285608843e-12,2.1634449372961697e-09,1.8955245620970306e-13,2.6589532141515095e-10
5.17,0.0,0.0,9.959231708478905e-09,0.0,1.407682915211012e-10,2.1192393918489912e-11,8.892797115666606e-10,0.0,1.5999544984396831e-07,0.0,9e-08,0.0,2.0784371422876348e-10,1.3947518407474663e-06,6.349897079298935e-10,6.362337590492082e-11,1.2433870486852923e-13,2.3203905445981126e-13,1.0305383969523244e-12,1.0305383969523244e-12,1.7724168795561205e-08,2.2009508896512983e-09,4.0762586049799165e-11,3.411774061802962e-11,5.019385860328427e-09,2.4993132370810435e-09,6.867629189564223e-13,0.0,3.3996912650799203e-06,1.5586333977851958e-12,1.8773127295273362e-10,1.7999080122038213e-12,1.176446669411631e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,6.912542743960773e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.7437794993908033e-12,2.0370048212625822e-13,0.0,0.0,0.0,2.2168597820744413e-13,1.1293669286313874e-11,1.3161549407417293e-13,1.9891306627912152e-12,3.817402320653184e-13,2.3203905445981127e-16,1.2433870486852923e-16,3.1523487428550947e-10,1.0504850089536623e-11,2.1712419090013867e-09,3.0690472207317405e-12,4.742255293050157e-14,0.0,0.0,1.0807139473623447e-13,1.2115697208451191e-10,3.4623618528499426e-13,2.1465262920144365e-11,0.0,0.0,0.0,1.902720246570452e-12,2.1664765292448807e-09,1.8954807676505162e-13,2.668933267155427e-10
5.18,0.0,0.0,9.959202289219387e-09,0.0,1.4079771078061945e-10,2.1106944528586324e-11,8.890980680333708e-10,0.0,1.5999542802345007e-07,0.0,9e-08,0.0,2.0783893822917874e-10,1.3947301111107172e-06,6.348767928134635e-10,6.373115313688904e-11,1.247898790171042e-13,2.3290155855013896e-13,1.034362603184667e-12,1.034362603184667e-12,1.7718343356721587e-08,2.2066714728990107e-09,4.0819876704709376e-11,3.416530556678922e-11,5.039820909195453e-09,2.4993127638169865e-09,6.872361830135368e-13,0.0,3.3996898318744555e-06,1.5597119337978033e-12,1.88945308761228e-10,1.8033703335496968e-12,1.1785929759829865e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,6.936883159067915e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.7327082934778055e-12,2.0365827283346507e-13,0.0,0.0,0.0,2.207886831567221e-13,1.128935459859346e-11,1.3183420260583664e-13,1.9963481090750637e-12,3.823868952834024e-13,2.3290155855013895e-16,1.2478987901710419e-16,3.1506689694426146e-10,1.0466461607575441e-11,2.1742446438092194e-09,3.085873021907621e-12,4.723016525304075e-14,0.0,0.0,1.0763559704365964e-13,1.216501780861664e-10,3.462280832330078e-13,2.1460869396169143e-11,0.0,0.0,0.0,1.9097927801111394e-12,2.1694969034911156e-09,1.8954369532692606e-13,2.678918319765294e-10
5.19,0.0,0.0,9.959172980825211e-09,0.0,1.408270191747954e-10,2.1021955288226124e-11,8.889166278518552e-10,0.0,1.5999540613075114e-07,0.0,9e-08,0.0,2.0783416013731022e-10,1.394708351504475e-06,6.347639208230475e-10,6.383887859128958e-11,1.2524178640193995e-13,2.337655027283371e-13,1.0381932876462572e-12,1.0381932876462572e-12,1.7712509610822603e-08,2.212400746349197e-09,4.087696027494475e-11,3.4212694457866456e-11,5.060281009309567e-09,2.4993122924721453e-09,6.877075278548265e-13,0.0,3.399688393782483e-06,1.5607861223924444e-12,1.901642794323821e-10,1.8068325738551804e-12,1.180738843447454e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,6.961253839023335e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.7216967584380247e-12,2.036161126330945e-13,0.0,0.0,0.0,2.198962245408198e-13,1.1285044079600908e-11,1.3205278822927414e-13,2.0035772824891885e-12,3.8303324783514085e-13,2.337655027283371e-16,1.2524178640193995e-16,3.148988862809201e-10,1.0428203772767423e-11,2.1772362587979644e-09,3.1027335869640674e-12,4.70388134272693e-14,0.0,0.0,1.0720214611199497e-13,1.2214398817805627e-10,3.4621997720466837e-13,2.1456480753512327e-11,0.0,0.0,0.0,1.916877122372364e-12,2.17250609807452e-09,1.8953931189637136e-13,2.688908280325764e-10
5.2,0.0,0.0,9.959143782670008e-09,0.0,1.408562173299977e-10,2.0937425029018928e-11,8.887353914056641e-10,0.0,1.599953841657544e-07,0.0,9e-08,0.0,2.0782937995444908e-10,1.3946865620464237e-06,6.346510919169177e-10,6.394655231418668e-11,1.2569442660235169e-13,2.3463088616376236e-13,1.0420304472507623e-12,1.0420304472507623e-12,1.7706667552893445e-08,2.21813871372046e-09,4.0933837438530234e-11,3.4259907864193065e-11,5.080766035753591e-09,2.4993118230356536e-09,6.881769643465085e-13,0.0,3.3996869507976727e-06,1.5618559881876588e-12,1.9138819119369025e-10,1.8102947330805045e-12,1.182884272293168e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,6.985654634309973e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.7107447419373524e-12,2.0357400159839986e-13,0.0,0.0,0.0,2.1900858998870364e-13,1.128073773161628e-11,1.322712510438098e-13,2.0108181762875844e-12,3.8367928999691615e-13,2.346308861637624e-16,1.256944266023517e-16,3.147308423622146e-10,1.0390077721288599e-11,2.1802167908392063e-09,3.1196287645611473e-12,4.684849481988991e-14,0.0,0.0,1.0677103598169036e-13,1.2263839934183328e-10,3.4621186720152084e-13,2.145209700140468e-11,0.0,0.0,0.0,1.923973266542851e-12,2.1755041493762598e-09,1.8953492647443292e-13,2.698903053273635e-10
5.21,0.0,0.0,9.959114693960061e-09,0.0,1.408853060399454e-10,2.0853352908847486e-11,8.885543592872729e-10,0.0,1.5999536212834263e-07,0.0,9e-08,0.0,2.0782459768189114e-10,1.394664742891788e-06,6.345383060531748e-10,6.4054174351826e-11,1.2614779919604142e-13,2.3549770802265163e-13,1.0458740788988966e-12,1.0458740788988966e-12,1.770081717555036e-08,2.223885381472822e-09,4.0990508690263365e-11,3.4306946206175476e-11,5.1012758248983464e-09,2.4993113554937326e-09,6.886445062673636e-13,0.0,3.3996855029124014e-06,1.5629215624044496e-12,1.9261705138907863e-10,1.8137568111858567e-12,1.185029263006274e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,7.010085349165288e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,2.6998521338468914e-12,2.035319398470834e-13,0.0,0.0,0.0,2.1812577054787124e-13,1.1276435559566204e-11,1.3248959114915929e-13,2.018070783698387e-12,3.8432502204619907e-13,2.3549770802265166e-16,1.2614779919604142e-16,3.145627652856461e-10,1.0352084937419197e-11,2.1831862671149023e-09,3.1365583654788914e-12,4.6659207530424454e-14,0.0,0.0,1.0634226235698743e-13,1.2313340762467731e-10,3.462037532249865e-13,2.144771815411177e-11,0.0,0.0,0.0,1.9310812057857432e-12,2.1784910840921426e-09,1.8953053906216033e-13,2.708902522157414e-10
