Time,pRB,pRBp,E2F1,CycDi,CycDa,AP1,pRBpp,CycEi,CycEa,k1,Km1,J11,J61,k16,k61,phi_pRB,kp,k2,a,Km2,J12,J62,phi_E2F1,k3,k23,J13,J63,k34,Km4,phi_CycDi,k43,phi_CycDa,Fm,k25,J15,J65,phi_AP1,k67,k76,phi_pRBpp,phi_pRBp,k28,J18,J68,k89,Km9,k98,phi_CycEi,phi_CycEa,cell,pRB_synthesis,pRB_phosphorylation,pRBp_dephosphorylation,pRB_degradation,E2F1_synthesis,E2F1_degradation,CycD_synthesis,CycD_inibition,CycD_activation,CycD_degradation,CycD_degradation2,AP1_synthesis,Ap1_degradation,pRBp_phosphorylation,pRBpp_dephosphorylation,pRBpp_degradation,pRBp_degradation,CycE_synthesis,CycE_activation,CycE_inibition,CycE_degradation,CycE_degradation2
8.84,1.2372957403708749,0.09084090116683836,0.3734674126606049,0.12994219061001822,0.07794414839493179,0.13680511592033773,0.056102978171170687,0.07399327952846702,0.09648264579989871,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12086004041464954,0.038575985118353785,0.027252270350051507,0.0061864787018543746,0.06108560772137814,0.03734674126606049,0.007013212744689072,0.0007794414839493179,0.001071929112349828,0.0029886703840304187,0.0023383244518479537,0.005267389801176535,0.0013680511592033774,0.00613519934399657,0.005610297817117069,0.0022441191268468275,0.005450454070010302,0.0072239784945396695,0.004924336695040695,0.0009648264579989872,0.004439596771708021,0.004824132289994936
8.85,1.2383290368632651,0.09089437503120444,0.3737047421485523,0.12997951498553223,0.07792369454037738,0.13684410709822062,0.05608581332947156,0.07398153771639257,0.0964739981567945,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12083085638622637,0.03859806944360512,0.02726831250936133,0.006191645184316326,0.061097507859766594,0.03737047421485523,0.007015123612114842,0.0007792369454037738,0.0010720136544555175,0.002989528844667241,0.0023377108362113213,0.0052673342946890295,0.0013684410709822062,0.006138260638456384,0.0056085813329471565,0.0022434325331788622,0.005453662501872267,0.007224451608703159,0.004923533519968166,0.000964739981567945,0.004438892262983554,0.004823699907839725
8.86,1.2393619296777934,0.09094782940408927,0.37394195335862884,0.13001684699304825,0.07790324971104079,0.13688309382249325,0.05606870308145123,0.07396981483064834,0.0964653476776034,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12080168893186985,0.038620128756018605,0.02728434882122678,0.006196809648388967,0.06110940620084169,0.037394195335862884,0.0070170343190348655,0.0007790324971104079,0.0010720982056318846,0.0029903874808401096,0.0023370974913312238,0.005267278881045969,0.0013688309382249326,0.006141319788792183,0.005606870308145124,0.0022427481232580493,0.005456869764245356,0.007224923443209223,0.004922731600517672,0.000964653476776034,0.0044381888898389,0.00482326738388017
8.870000000000001,1.240394419193548,0.09100126418128779,0.3741790463911127,0.13005418662998103,0.07788281390340392,0.1369220760944649,0.056051647329373684,0.0739581108343049,0.09645669437657291,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12077253805336696,0.03864216308674876,0.027300379254386335,0.006201972095967741,0.061121302739966625,0.03741790463911127,0.007018944865331499,0.0007788281390340391,0.001072182765872024,0.0029912462924895637,0.0023364844171021174,0.005267223559960009,0.001369220760944649,0.006144376788911372,0.005605164732937369,0.0022420658931749473,0.005460075850877267,0.007225394001167225,0.004921930934251238,0.0009645669437657291,0.004437486650058294,0.004822834718828646
8.88,1.2414265057890104,0.09105467925917353,0.3744160213461389,0.13009153389374334,0.07786238711395001,0.13696105391544022,0.056034645975592934,0.07394642569050916,0.09644803826791845,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12074340375241335,0.03866417246690489,0.027316403777752057,0.006207132528945052,0.061133197472518906,0.03744160213461389,0.007020855250887621,0.0007786238711395,0.0010722673351690408,0.0029921052795560967,0.0023358716134185002,0.0052671683311450185,0.0013696105391544022,0.006147431632763266,0.0056034645975592936,0.0022413858390237175,0.005463280755550411,0.00722586328567668,0.004921131518735918,0.0009644803826791845,0.004436785541430549,0.004822401913395923
8.89,1.242458189842056,0.09110807453469366,0.3746528783236994,0.13012888878174592,0.0778419693391637,0.1370000272867189,0.056017698922553795,0.073934759362484,0.09643937936582334,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12071428603061383,0.03868615692755126,0.027332422360408098,0.0062122909492102795,0.06114509039389027,0.037465287832369944,0.007022765475586619,0.000778419693391637,0.0010723519135160484,0.002992964441980156,0.0023352590801749107,0.005267113194316073,0.001370000272867189,0.006150484314338721,0.00560176989225538,0.002240707956902152,0.005466484472081619,0.007226331299827301,0.004920333351543772,0.0009643937936582333,0.00443608556174904,0.004821968968291167
8.9,1.2434894714705458,0.09116145011807762,0.3748896174117785,0.1301662512964316,0.07782156057546412,0.13703899621814955,0.05600080603323528,0.07392311181692147,0.0964307176820081,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12068518490021433,0.038708116491598776,0.027348435035423287,0.006217447357352729,0.06115698149896481,0.03748896174117785,0.007024675539753016,0.0007782156057546412,0.0010724365009469146,0.002993823779817927,0.0023346468172639233,0.0052670581492273395,0.0013703899621814956,0.0061535348418731645,0.005600080603323529,0.002240032241329411,0.0054696870070846575,0.007226798047270448,0.004919536430471563,0.000964307176820081,0.004435386709015289,0.004821535884100406
8.91,1.244520350894923,0.09121480603550845,0.3751262387029378,0.13020362143823888,0.07780116081929839,0.1370779607161736,0.05598396718644317,0.07391148301923925,0.09642205322912828,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12065610036906253,0.038730051185146226,0.027364441810652534,0.006222601754474615,0.06116887078284769,0.03751262387029378,0.007026585443536468,0.0007780116081929839,0.0010725210974792774,0.0029946832930794944,0.0023340348245789516,0.005267003195618932,0.001370779607161736,0.006156583217988286,0.005598396718644317,0.002239358687457727,0.0054728883621305065,0.007227263531419082,0.004918740753233621,0.0009642205322912828,0.004434688981154355,0.004821102661456415
8.92,1.2455508288489174,0.09126814189234712,0.3753627423131026,0.13024099919763188,0.07778077006724717,0.13711692077028295,0.055967182339438204,0.07389987292820772,0.09641338602462327,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1206270324236765,0.03875196105030671,0.027380442567704135,0.006227754144244587,0.061180758241692404,0.037536274231310264,0.0070284951862143175,0.0007778077006724717,0.0010726057030500823,0.002995542981545533,0.0023334231020174147,0.00526694833315717,0.0013711692077028295,0.006159629417211867,0.005596718233943821,0.0022386872935775282,0.0054760885135408275,0.007227727754545112,0.004917946317113966,0.0009641338602462327,0.0044339923756924636,0.004820669301231164
8.93,1.246580905705965,0.09132145758945356,0.37559912834160414,0.13027838457205287,0.0777603883157999,0.1371558763818252,0.05595045139472532,0.07388828150737745,0.09640471608253012,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12059798106538094,0.03877384611790295,0.027396437276836067,0.006232904528529825,0.06119264387094319,0.037559912834160415,0.007030404767675404,0.000777603883157999,0.0010726903176527932,0.002996402845157216,0.002332811649473997,0.0052668935615621595,0.0013715587638182519,0.00616267343380786,0.005595045139472532,0.0022380180557890128,0.005479287455367214,0.00722819071970364,0.004917153119706205,0.0009640471608253012,0.0044332968904426465,0.004820235804126507
8.94,1.2476105818388858,0.09137475302825003,0.3758353968876319,0.13031577755894244,0.0777400155614474,0.13719482755214352,0.05593377425490133,0.07387670872037375,0.09639604341685418,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1205689462954135,0.03879570641871257,0.027412425908475008,0.006238052909194429,0.06120452766605834,0.03758353968876319,0.007032314187809085,0.000777400155614474,0.0010727749412808845,0.0029972628838556763,0.002332200466843422,0.005266838880555182,0.001371948275521435,0.006165715262080863,0.005593377425490133,0.002237350970196053,0.0054824851816950015,0.007228652429940207,0.004916361158608871,0.0009639604341685418,0.0044326025232224245,0.0048198021708427095
8.950000000000001,1.2486398576198892,0.09142802811071572,0.37607154805023413,0.1303531781557395,0.07771965180068179,0.13723377428257696,0.05591715082265565,0.07386515453089643,0.09638736804156912,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1205399281149251,0.03881754198346827,0.027428408433214715,0.006243199288099446,0.06121640962251018,0.03760715480502341,0.007034223446505242,0.0007771965180068179,0.0010728595739278423,0.002998123097582008,0.0023315895540204534,0.005266784289858691,0.0013723377428257696,0.006168754896375739,0.005591715082265566,0.0022366860329062262,0.005485681686642943,0.00722911288829081,0.004915570431425407,0.0009638736804156913,0.0044319092718537855,0.0048193684020784566
8.96,1.2496687334205727,0.09148128273938132,0.37630758192831787,0.13039058635988124,0.0776992970299965,0.13727271657446016,0.0559005810007712,0.07385361890271942,0.0963786899706171,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12051092652498081,0.03883935284285784,0.027444384821814393,0.006248343667102863,0.061228289735784994,0.03763075819283179,0.0070361325436542645,0.000776992970299965,0.0010729442155871642,0.0029989834862772682,0.002330978910899895,0.005266729789196303,0.0013727271657446017,0.006171792331077238,0.00559005810007712,0.0022360232400308482,0.005488876964362879,0.007229572097781956,0.004914780935764131,0.0009637868997061711,0.004431217134163165,0.004818934498530856
8.97,1.2506972096119264,0.09153451681732362,0.3765434986206497,0.13042800216880318,0.07767895124588635,0.13731165442912346,0.055884064692125125,0.07384210179969061,0.09637000921790885,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12048194152656029,0.038861139027524375,0.027460355045197084,0.006253486048059633,0.06124016800138307,0.03765434986206497,0.007038041479147053,0.0007767895124588635,0.0010730288662523576,0.002999844049882473,0.0023303685373765905,0.005266675378292795,0.0013731165442912347,0.006174827560609617,0.005588406469212513,0.002235362587685005,0.005492071009039417,0.00723003006143069,0.004913992669238235,0.0009637000921790885,0.004430526107981437,0.004818500460895443
8.98,1.2517252865643342,0.09158773024816012,0.3767792982258558,0.13046542557993904,0.07765861444484748,0.13735058784789286,0.055867601799689644,0.07383060318573138,0.0963613257973237,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1204529731205584,0.03888290056806635,0.027476319074448037,0.0062586264328216715,0.0612520444148186,0.03767792982258558,0.007039950252875009,0.0007765861444484748,0.0010731135259169416,0.003000704788338598,0.002329758433345424,0.005266621056874093,0.0013735058784789286,0.006177860579436249,0.005586760179968965,0.0022347040719875857,0.005495263814889607,0.007230486782244638,0.004913205629465753,0.0009636132579732371,0.004429836191143883,0.004818066289866186
8.99,1.2527529646475755,0.09164092293604356,0.3770149808424229,0.1305028565907209,0.07763828662337734,0.13738951683209,0.05585119222653282,0.07381912302483642,0.09635263972270981,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12042402130778579,0.03890463749503766,0.027492276880813068,0.006263764823237878,0.06126391897161968,0.037701498084242294,0.007041858864730033,0.0007763828662337733,0.0010731981945744464,0.0030015657015865804,0.00232914859870132,0.005266566824667274,0.0013738951683209,0.006180891382059253,0.0055851192226532825,0.002234047689061313,0.005498455376162613,0.007230942263222056,0.004912419814069547,0.0009635263972270981,0.004429147381490185,0.004817631986135491
9.0,1.2537802442308277,0.09169409478565652,0.3772505465686979,0.13054029519857896,0.07761796777797475,0.13742844138303215,0.0558348358758194,0.07380766128107345,0.09634395100788413,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12039508608896965,0.038926349838947875,0.027508228435696953,0.006268901221154139,0.061275791667328286,0.03772505465686979,0.007043767314604524,0.0007761796777797475,0.0010732828722184121,0.003002426789567316,0.0023285390333392425,0.005266512681400552,0.0013742844138303215,0.006183919963019102,0.005583483587581941,0.002233393435032776,0.005501645687139391,0.007231396507351849,0.004911635220677289,0.0009634395100788413,0.004428459676864407,0.004817197550394207
9.01,1.2548071256826676,0.09174724570220602,0.3774859955028888,0.13057774140094175,0.07759765790513984,0.1374673615020322,0.055818532650811575,0.07379621791858283,0.09633525966663262,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1203661674647541,0.03894803763026218,0.027524173710661806,0.006274035628413339,0.06128766249750023,0.037748599550288885,0.007045675602391371,0.0007759765790513984,0.0010733675588423899,0.0030032880522216604,0.002327929737154195,0.0052664586268032785,0.001374673615020322,0.006186946316894253,0.005581853265081158,0.002232741306032463,0.005504834742132361,0.007231849517613632,0.004910851846921434,0.0009633525966663262,0.00442777307511497,0.004816762983331631
9.02,1.2558336093710751,0.09180037559141813,0.377721327743065,0.130615195195236,0.07757735700137408,0.1375062771903986,0.055802282454869796,0.07378479290157731,0.0963265657127102,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12033726543570086,0.03896970089940162,0.027540112677425437,0.006279168046855375,0.06129953145770511,0.0377721327743065,0.0070475837279839445,0.0007757735700137409,0.001073452254439941,0.003004149489490428,0.0023273207100412223,0.00526640466060593,0.001375062771903986,0.00618997043830075,0.00558022824548698,0.002232091298194792,0.005508022535485087,0.007232301296977749,0.004910069690439208,0.000963265657127102,0.004427087574094639,0.00481632828563551
9.03,1.2568596956634328,0.09185348435953243,0.3779565433871576,0.13065265657888667,0.07755706506318027,0.13754518844943542,0.055786085191453595,0.07377338619434178,0.096317869159841,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12030838000228986,0.03899133967674313,0.02755604530785973,0.006284298478317164,0.06131139854352635,0.03779565433871576,0.007049491691276102,0.0007755706506318027,0.0010735369590046371,0.003005011101314393,0.002326711951895408,0.005266350782540109,0.0013754518844943543,0.006192992321891862,0.00557860851914536,0.002231443407658144,0.005511209061571946,0.007232751848405328,0.004909288748872587,0.00096317869159841,0.004426403171660507,0.0048158934579920504
9.040000000000001,1.2578853849265303,0.0919065719132968,0.37819164253295995,0.13069012554931686,0.07753678208706259,0.13758409528044224,0.055769940764122373,0.07376199776123289,0.09630917002171839,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12027951116491975,0.03901295399261969,0.02757197157398904,0.0062894269246326516,0.06132326375056108,0.037819164253296,0.007051399492162176,0.0007753678208706259,0.001073621672530061,0.003005872887634288,0.0023261034626118776,0.0052662969923385336,0.0013758409528044225,0.006196011962357692,0.005576994076412238,0.002230797630564895,0.005514394314797808,0.007233201174848305,0.004908509019868275,0.0009630917002171839,0.004425719865673973,0.00481545850108592
9.05,1.2589106775265646,0.0919596381599618,0.3784266252781276,0.13072760210394785,0.0775165080695265,0.13762299768471423,0.05575384907653618,0.07375062756667884,0.09630046831200505,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12025065892390857,0.0390345438773204,0.027587891447988542,0.006294553387632823,0.061335127074420175,0.037842662527812765,0.0070533071305369744,0.000775165080695265,0.0010737063950098042,0.0030067348483908004,0.002325495242085795,0.005266243289735035,0.0013762299768471423,0.006199029354424797,0.005575384907653618,0.0022301539630614473,0.005517578289597708,0.007233649279249472,0.004907730501077687,0.0009630046831200505,0.00442503765400073,0.004815023415600253
9.06,1.2599355738291433,0.09201268300727536,0.37866149172017927,0.13076508624019914,0.07749624300707877,0.137661895663542,0.055737810032456564,0.073739275575179,0.0962917640443331,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1202218232794942,0.039056109361090614,0.027603804902182606,0.006299677869145717,0.06134698851072819,0.03786614917201793,0.007055214606295769,0.0007749624300707877,0.0010737911264374685,0.0030075969835245803,0.002324887290212363,0.005266189674464547,0.00137661895663542,0.0062020444928558025,0.005573781003245657,0.0022295124012982627,0.0055207609804365215,0.007234096164542508,0.004906953190156931,0.000962917640443331,0.0044243565345107394,0.004814588202216655
9.07,1.2609600741992857,0.09206570636347737,0.37889624195649707,0.13080257795548839,0.0774759868962276,0.1377007892182118,0.055721823535747325,0.07372794175130368,0.0962830572323042,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12019300423183513,0.03907765047413202,0.02761971190904321,0.006304800370996428,0.061358848055123365,0.03788962419564971,0.007057121919334305,0.000774759868962276,0.0010738758668066668,0.003008459292976233,0.002324279606886828,0.005266136146263105,0.001377007892182118,0.006205057372449042,0.005572182353574733,0.002228872941429893,0.005523942381808642,0.007234541833652027,0.004906177084766782,0.000962830572323042,0.00442367650507822,0.00481415286161521
9.08,1.261984179001426,0.09211870813729423,0.37913087608432655,0.13084007724723132,0.07745573973348242,0.13773967835000522,0.055705889490375346,0.07371662605969377,0.09627434788948964,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12016420178101082,0.039099167246602784,0.027635612441188267,0.006309920895007129,0.06137070570325754,0.037913087608432657,0.0070590290695487804,0.0007745573973348243,0.0010739606161110195,0.0030093217766863204,0.002323672192004473,0.00526608270486784,0.0013773967835000523,0.006208067988038157,0.005570588949037535,0.002228235579615014,0.005527122488237653,0.007234986289493605,0.00490540218257267,0.0009627434788948965,0.004422997563581626,0.004813717394474483
