Time,A,C1,C2,M,T,lambda,rho,alpha_1,alpha_2,beta,delta,epsilon,gamma_1,gamma_2,gamma_3,compartment,New_Vicodin_Prescriptions,Vicodin_Use_Transition_Acute_Chronic,Vicodin_Use_Transition_Cessation,Vicodin_Use_Transition_Chronic_Abuse,Vicodin_Use_Transition_Chronic_Exit,Vicodin_Use_Transition_Chronic,Vicodin_Use_Transition_Chronic2_Exit,Vicodin_Use_Transition_Abuse_Treatment_Exit,Vicodin_Use_Transition_Abuse_Relapse_Linear,Vicodin_Use_Transition_Abuse_Relapse_Nonlinear,Vicodin_Use_Transition_Treatment_Succesful
18.25,3440624.0280840835,1871841.9734073197,987499.7629643668,1008875.82569843,192326.04836398768,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,675580.7249222035,221952.68165365458,453994.1215642935,49374.98814821834,262057.8762770248,93592.09867036599,138249.96681501137,103218.7208425225,46158.251607357044,529.377298582078,56351.53217064839
18.5,3438697.7138838647,1839197.3501398272,964338.6870176753,1008825.5149108609,192361.34741560445,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,675873.9146881434,221941.6132803894,453971.48170988745,48216.93435088376,257487.62901957583,91959.86750699137,135007.41618247455,103160.93141651593,46166.72337974507,529.1780204781272,56361.874792772105
18.75,3436503.129485731,1808066.568919052,941862.9205536199,1008855.3114678282,192377.80490513152,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,676208.2460984882,221948.1685229222,453984.8901605227,47093.146027680996,253129.3196486673,90403.3284459526,131860.8088775068,103095.09388457192,46170.67317723156,528.8855428800639,56366.69683720353
19.0,3434049.5978806256,1778383.6452864895,920058.7211818092,1008962.208774729,192375.9442629758,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,676582.4183459589,221971.6859304404,454032.9939486281,46002.93605909046,248973.71034010855,88919.18226432448,128808.2209654533,103021.48793641877,46170.22662311419,528.5028272305422,56366.151669051906
19.25,3431346.2264390183,1750085.4525891894,898912.2407186474,1009143.3128742859,192356.2847250524,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,676995.1718285772,222011.52883234288,454114.4907934286,44945.61203593237,245011.96336248654,87504.27262945948,125847.71370061065,102940.38679317055,46165.50833401257,528.0328093785104,56360.39142444035
19.5,3428401.9182670186,1723111.6897433333,878409.4795444752,1009395.9318496719,192319.34565260186,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,677445.2850869508,222067.10500692783,454228.16933235235,43920.473977223766,241235.6365640667,86155.58448716666,122977.32713622654,102852.05754801056,46156.64295662444,527.4784108441904,56349.56827621234
19.75,3425225.3629588606,1697404.6688779227,858536.3975721621,1009717.49756915,192265.64132043105,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,677931.5749908147,222137.849465213,454372.87390611746,42926.819878608105,237636.6536429092,84870.23344389614,120195.0956601027,102756.76088876581,46143.75391690345,526.8425208610332,56333.832906886295
20.0,3421825.048889363,1672909.3418526186,839278.8571021773,1010105.5868540843,192195.68381373247,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,678452.8937329882,222223.22910789854,454547.5140843379,41963.94285510887,234207.3078593666,83645.46709263093,117499.03999430484,102654.75146668089,46126.96411529579,526.1280041297998,56313.33535742361
20.25,3418209.2467210093,1649572.9619972846,820622.7957595284,1010557.8671193196,192109.97653498343,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,679008.1303248509,222322.73076625032,454751.04020369385,41031.139787976426,230940.21467961985,82478.64809986424,114887.191406334,102546.27740163027,46106.394368396024,525.3376785433892,56288.22312475014
20.5,3414386.019596124,1627345.0949373643,802554.1840636352,1011072.1041600817,192009.016191764,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,679596.2080983738,222435.86291521796,454982.4468720368,40127.70920318176,227828.31329123102,81367.25474686822,112357.58576890893,102431.58058788371,46082.16388602336,524.4743204172519,56258.641744186854
20.75,3410363.247386634,1606177.8070305034,785058.8662344684,1011646.2415629561,191893.300101929,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,680216.0801103296,222562.17314385035,455240.8087033303,39252.94331172342,224864.8929842705,80308.89035152517,109908.24127282559,102310.89742159902,46054.392024462955,523.540686469882,56224.73692986519
21.0,3406148.5757200285,1586024.885641393,768123.0186464287,1012278.1900330558,191763.3070954894,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,680866.7362084487,222701.2018072723,455525.18551487516,38406.150932321434,222043.48398979503,79301.24428206966,107537.22261050003,102184.45727160086,46023.19370291746,522.539452270931,56186.648978978395
21.25,3401749.4526373935,1566842.1888921687,751732.8884415637,1012965.953269068,191619.50914993478,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,681547.1966952804,222852.50971919496,455834.67897108063,37586.644422078185,219357.90644490364,78342.10944460843,105242.60438181892,102052.4835791218,45988.682195984344,521.4732482923494,56144.516180930885
21.5,3397173.1644450063,1548587.9952333476,735874.5322785614,1013707.7752517691,191462.38334137987,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,682256.5061248045,223015.7105553892,456168.4988632961,36793.72661392807,216802.3193326687,77429.39976166739,103022.4345189986,101915.19493335018,45950.972001931164,520.3446965504147,56098.478319024296
21.75,3392426.756498722,1531221.8402060643,720534.5191671234,1014501.7742912022,191292.38169832432,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,682993.7449865075,223190.39034406448,456525.798431041,36026.72595835617,214371.05762884903,76561.09201030321,100874.83268339728,101772.80269496165,45910.17160759783,519.1563151902095,56048.66783760902
22.0,3387517.089588719,1514705.1366316238,705699.4977993459,1015346.1762468716,191109.95052535535,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,683758.0204801473,223376.15877431174,456905.7793110922,35284.97488996729,212058.71912842736,75735.2568315812,98797.92969190843,101625.51268766157,45866.38812608528,517.9105787160767,55995.21550392912
22.25,3382450.86653981,1499001.462871039,691355.9960909369,1016239.4149089643,190915.538802415,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,684548.4618903825,223572.67127997216,457307.73670903395,34567.79980454685,209860.20480194548,74950.07314355196,96789.83945273118,101473.5259961943,45819.7293125796,516.6099437265146,55938.252869107586
22.5,3377234.5677149203,1484075.4859113996,677491.0316155751,1017179.833293255,190709.5735132147,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,685364.2302212998,223779.5633245161,457730.92498196475,33874.55158077875,207770.56802759596,74203.77429556998,94848.74442618052,101317.0370314476,45770.29764317153,515.2567712503989,55877.90503937191
22.75,3371874.497754458,1469893.5286402374,664091.7384635663,1018165.8723704871,190492.47537430876,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,686204.5105688421,223996.49192150717,458174.6425667192,33204.586923178314,205785.09400963326,73494.67643201187,92972.84338489929,101156.23493263373,45718.1940898341,513.8533757830006,55814.295284672466
23.0,3366376.795353668,1456423.7060680639,651145.2892503048,1019196.0773550652,190264.66084327069,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,687068.5102559972,224223.13701811433,458638.23480977933,32557.264462515242,203899.31884952897,72821.1853034032,91160.34049504268,100991.30386061003,45663.51860238496,512.4020313908977,55747.54562707831
23.25,3360747.406168464,1443635.205602887,638639.2285912714,1020268.997643336,190026.5315345463,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,687955.462808135,224459.1794815339,459121.04893950117,31931.961429563573,202108.9287844042,72181.76028014436,89409.49200277802,100822.42218505392,45606.367568291105,510.904938366333,55677.77373962206
23.5,3354992.105300337,1431498.6270186075,626561.2783743101,1021383.2459604546,189778.48080207803,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,688864.6241973173,224704.31411130002,459622.4606822046,31328.063918715507,200409.80778260506,71574.93135093038,87718.57897240343,100649.76315901011,45546.835392498724,509.36424387749076,55605.09487500886
23.75,3349116.5006242325,1419986.0588060867,614899.3056880267,1022537.4795083373,189520.89366411758,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,689795.2721131769,224958.2454918342,460141.8657787518,30744.965284401336,198798.04823285216,70999.30294030433,86085.90279632375,100473.49501872697,45485.01447938822,507.78204174683736,55529.62184358645
24.0,3343126.0278557483,1409070.5967231914,603641.4870787791,1023730.3976712385,189254.1439323003,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,690746.7065792552,225220.68748767246,460678.6789520573,30182.07435393896,197269.88354124682,70453.52983615958,84509.8081910291,100293.78083567244,45420.99454375207,506.16036356770496,55451.464172163985
24.25,3337025.9587299298,1398726.5337443273,592776.2219812497,1024960.7376203926,188978.59581441153,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,691718.2485295824,225491.36227648638,461232.3319291767,29638.81109906249,195821.71472420584,69936.32668721637,82988.67107737498,100110.77876189789,45354.86299545877,504.50118390161805,55370.728573622575
24.5,3330821.407611117,1388929.4667109726,582292.0745233677,1026227.2877556985,188694.6055739622,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,692709.238651058,225770.00330625367,461802.27949006436,29114.603726168385,194450.12533953617,69446.47333554864,81520.89043327149,99924.64222833351,45286.70533775093,502.80642539719156,55287.51943317092
24.75,3324517.3275989355,1379655.8725797571,572177.9204081154,1027528.8584665613,188402.51811203297,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,693719.0379268673,226056.3488626435,462387.98630995257,28608.89602040577,193151.82216116603,68982.79362898786,80104.90885713616,99735.51982796806,45216.60434688791,501.0779488213807,55201.937806825656
25.0,3318118.517814797,1370883.249987289,562422.8759208409,1028864.2938896704,188102.66880467674,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,694747.0264244074,226350.1446557275,462988.9322503517,28121.143796042044,191923.6549982205,68544.16249936445,78739.20262891773,99543.5555344439,45144.64051312242,499.3175588889453,55114.08195977028
25.25,3311629.6318929717,1362590.265280631,553016.2185196085,1030232.5003694264,187795.3861608065,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,695792.6018990839,226651.1500812738,463604.6251662419,27650.810925980426,190762.63713928836,68129.51326403154,77422.27059274519,99348.88895678915,45070.892678593555,497.52701243432807,55024.0481451163
25.5,3305055.172923634,1354756.3502884016,543947.53496567,1031632.3953701626,187480.9874921201,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,696855.1805952003,226959.12698143575,464234.57791657315,27197.3767482835,189665.88904037623,67737.81751442008,76152.6548951938,99151.65518770901,44995.436998108824,495.7080060285301,54931.929335191184
25.75,3298399.500973369,1347361.814025416,535206.6568936615,1033062.9291611626,187159.78104810984,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,697934.1960468431,227273.84441545577,464878.3181225232,26760.332844683075,188630.65396355826,67368.0907012708,74928.93196511261,98951.98502920107,44918.34745154636,493.86218272909645,54837.81584709618
26.0,3291666.839225916,1340387.9840623457,526783.5931253993,1034523.1016113294,186832.06796143786,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,699029.0981070439,227595.08235449245,465535.3957250982,26339.179656269967,187654.31776872842,67019.39920311728,73749.70303755591,98750.00517677749,44839.69631074509,491.9911380901342,54741.79591270129
26.25,3284861.2736337716,1333816.88477335,518668.63283701113,1036011.9340514569,186498.1396510556,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,700139.3530427775,227922.6254913205,466205.3703231556,25933.43164185056,186734.36386826902,66690.8442386675,72613.60859718156,98545.83820901315,44759.55351625334,490.0964132355964,54643.954917759285
26.5,3277986.757866917,1327631.29154315,510852.30990305054,1037528.4777390409,186158.27892053575,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,701264.4427856656,228256.26510258898,466887.8149825684,25542.615495152528,185868.38081604103,66381.56457715751,71519.32338642709,98339.60273600751,44677.98694092858,488.1794985350498,54544.37572371697
26.75,3271047.1157884425,1321814.8476777829,503325.35851191194,1039071.8144780713,185812.76074412014,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,702403.8645956719,228595.79918517568,467582.3165151321,25166.2679255956,185054.0786748896,66090.74238388914,70465.55019166767,98131.41347365327,44595.06257858883,486.24183608699377,54443.138898027195
27.0,3264046.0465326263,1316351.8380896861,496078.7635527425,1040641.0547503327,185461.85173635845,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,703557.130308078,228941.0320450732,468288.4746376497,24803.938177637127,184289.25733255607,65817.5919044843,69451.02689738396,97921.38139597878,44510.844416726024,484.28481915414477,54340.322558753025
27.25,3256987.127595233,1311227.1914986384,489103.7490008147,1042235.3364436845,185105.81042761027,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,704723.7659125121,229291.7740176106,469005.90139965806,24455.187450040736,183571.80680980938,65561.35957493192,68474.52486011406,97709.61382785699,44425.39450262646,482.30979344464805,54236.0024552898
27.5,3249873.8148917803,1306426.5783153162,482391.74895486,1043853.8204832667,184744.887464807,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,705903.3116437112,229647.8405063187,469734.21921747003,24119.587447743004,182899.7209641443,65321.328915765815,67534.8448536804,97496.21444675341,44338.77299155368,480.31805776560395,54130.25202718844
27.75,3242709.449720191,1301936.2482554785,475934.4310785998,1045495.6931447572,184379.325774072,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,707095.3209388052,230009.05249184658,470473.0619151407,23796.721553929994,182271.074755767,65096.81241277393,66630.82035100397,97281.28349160572,44251.03818577728,478.31086561649664,54023.14245180309
28.0,3235497.2619311805,1297743.0026914526,469723.6937598228,1047160.1646256685,184009.36070390308,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,708299.3600218139,230375.2362176471,471222.0740815509,23486.184687991143,181684.02037680338,64887.150134572636,65761.3171263752,97064.9178579354,44162.24656893674,476.28942618174835,53914.7426862436
28.25,3228240.3692960157,1293834.2871905148,463751.64049503754,1048846.469994443,183635.2203111024,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,709515.0081307907,230746.22339877745,471980.9114974994,23187.58202475188,181136.8002066721,64691.714359525744,64925.22966930526,96847.21107888047,44072.452874664574,474.25490514629473,53805.119551153
28.5,3220941.7838449,1290198.064035919,458010.5960025882,1050553.8653191875,183257.12536903305,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,710741.85658805,231121.85037022125,472749.2393936344,22900.529800129414,180627.72896502868,64509.903201795954,64121.48344036236,96628.253515347,43981.71008856793,472.20842583073744,53694.33773312668
28.75,3213604.415630068,1286822.7657797611,452493.1069357992,1052281.625969646,182875.28949206334,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,711979.5082973884,231501.95771332213,473526.7316863407,22624.65534678996,180155.1872091666,64341.13828898806,63349.03497101189,96408.13246890204,43890.0694780952,470.1510702570574,53582.459821174554
29.0,3206231.072036793,1283697.3887521138,447191.9152702765,1054029.0531535123,182489.9196546673,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,713227.5779959238,231886.39169377272,474313.07391908055,22359.595763513826,179717.63442529595,64184.869437605696,62606.86813783871,96186.93216110379,43797.580717120145,468.0838805842337,53469.54645881752
29.25,3198824.4632831626,1280811.3916371367,442099.9699490271,1055795.4681088945,182101.2161173782,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,714485.6914676131,232275.0029839568,475107.9606490026,22104.998497451357,179313.59482919917,64040.569581856835,61893.9957928638,95964.73389849487,43704.29186817077,466.00785992790685,53355.65632239181
29.5,3191387.2066560593,1278154.6338100974,437210.43074788887,1057580.20870924,181709.37246849437,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,715753.4849645727,232667.64591603278,475911.093919158,21860.521537394445,178941.64873341363,63907.73169050487,61209.460304704444,95741.61619968177,43610.24939243865,463.92397330036295,53240.846133268846
29.75,3183921.825282686,1275717.4655545952,432516.6446504039,1059382.6352859228,181314.5760796021,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,717030.6055604434,233064.17976290302,476722.18587866524,21625.832232520195,178600.44517764336,63785.87327772976,60552.33025105655,95517.65475848058,43515.4982591045,461.8331488173785,53125.17079132341
30.0,3176430.7531895754,1273490.651887902,428012.1511129262,1061202.1273359405,180917.00816943424,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,718316.7104372255,233464.4680139069,477540.95730117324,21400.60755564631,178288.6912643063,63674.5325943951,59921.70115580967,95292.92259568725,43420.08196066422,459.73627881955247,53008.68339364423
30.25,3168916.3403115487,1271465.3022296908,423690.68561895087,1063038.0811077622,180516.84391648902,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,719611.4661719995,233868.37784370768,478367.13649849297,21184.534280947544,178005.14231215673,63573.26511148454,59316.695986653125,95067.49020934646,43324.042539957365,457.6342211107451,52891.43526753128
30.5,3161380.8501806916,1269632.9504221354,419546.16372627945,1064889.9109070133,180114.2525981301,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,720914.5492822982,234275.78039954294,479200.459908156,20977.308186313974,177748.61305909898,63481.647521106774,58736.46292167913,94841.42550542075,43227.42062355122,455.5277992066691,52773.47601125211
30.75,3153826.464527038,1267985.5005584476,415572.68101768533,1066757.047954377,179709.39777994578,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,722225.6455871431,234686.55054996294,480040.6715794697,20778.63405088427,177517.97007818267,63399.275027922384,58180.17534247595,94614.79393581113,43130.25546718699,453.41780371408765,52654.85354952411
