Time,D_1,E_1,R_1,RS_1,theta_1,X_1,GF_1,k1_1,dD_1,aD_1,aE_1,k2_1,aF_1,pX_1,RT_1,qX_1,pS_1,pD_1,qD_1,pE_1,qE_1,atheta_1,k3_1,dtheta_1,qtheta_1,aX_1,f_1,g_1,dX_1,dE_1,fC_1_1,Rb_phos,cell,_1,cyclinD_1,cyclinEsynthesis_1,cyclinEdegradation_1,pRBsynthesis_1,pRBdeplation_1,_2,null2_1,null3_1,E2Fdegradationviacellcycleprogression_1,cellcycleprogression_1,cellcycleprogressionslow_1
8.18,0.23611889769634806,1.2814131591249651,2.0350253278859367,0.29361587174185844,0.0688125673919516,0.11535707328253844,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17135880037220508,1.0,0.09581749049429658,0.12102634505047272,0.16988361690964657,0.02956401434047754,0.00873123884748167,0.08402119051168765,0.02945608453551571,0.016606376603759573,0.04522563288989348,0.002293356792985672,0.13560095528281355,0.11997135621383999
8.19,0.23586679316858855,1.2828160286571046,2.034272413445748,0.2939954603685935,0.06886228205469842,0.1155133760673658,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17173212618565836,1.0,0.09581749049429658,0.12102948116184618,0.16989077582108209,0.029636482068702563,0.008757848769423137,0.08405078442647591,0.029459350277932693,0.016632418892587528,0.045225640347092894,0.0022972588057098087,0.13576488367179448,0.12013391111006043
8.2,0.2356146590820122,1.2842182447259283,2.033519469589805,0.2943750520013404,0.06891195476211338,0.11566969274264861,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17210547840885448,1.0,0.09581749049429658,0.12103225756719989,0.16989792869094986,0.029709025956390328,0.00878448635409322,0.08408028101774966,0.029462531280451662,0.016658462165221995,0.04522564779799901,0.0023011611689180375,0.13592882925152983,0.12029648045235457
8.21,0.2353624990197999,1.2856198064385966,2.032766497965692,0.2947546460769765,0.06896158607767162,0.11582602305420849,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1724788559573316,1.0,0.09581749049429658,0.12103467617309581,0.16990507560039025,0.029781645867900792,0.008811151506569205,0.0841096810951609,0.029465627870257527,0.016684506378030352,0.04522565524269634,0.002305063891928445,0.13609279218861645,0.12045906397637683
8.22,0.2351103165546853,1.2870207130470246,2.0320134994127743,0.2951342428921483,0.06901117569714456,0.11598236731599827,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1728522576950775,1.0,0.09581749049429658,0.12103673890276911,0.16991221650559435,0.029854341816783606,0.008837844168235692,0.08413898437616671,0.029468640439287968,0.016710551530261956,0.045225662681139256,0.002308966963265979,0.1362567724475915,0.1206216620086382
8.23,0.23485811523154324,1.2884209636597082,2.031260475572475,0.2955138418815637,0.06906072418622312,0.11613872527407815,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1732256825459615,1.0,0.09581749049429658,0.1210384476599711,0.16991935148802165,0.029927113667167576,0.008864564244412981,0.08416819167233225,0.029471569315171895,0.016736597578239677,0.04522567011341262,0.0023128703924039052,0.13642077019558918,0.12078427428504128
8.24,0.2346058985848739,1.2898205575304194,2.030507427276682,0.29589344334111095,0.06911023124143235,0.11629509724354253,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.173599129382207,1.0,0.09581749049429658,0.12103980436506684,0.1699264805039718,0.029999961432944075,0.008891311676907026,0.08419730270192244,0.029474414890177075,0.01676264452125679,0.045225677539470904,0.0023167741679294804,0.1365847853978023,0.12094690113328424
8.25,0.23435367012130373,1.291219493768999,2.0297543561606344,0.2962730467033481,0.06915969743065656,0.11645148297068969,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17397259713601754,1.0,0.09581749049429658,0.12104081091877471,0.1699336036352201,0.030072884978012627,0.008918086371285145,0.08422631827837594,0.02947717749233481,0.016788692315591956,0.04522568495939929,0.002320678299470765,0.1367488182218966,0.12110954228951729
8.26,0.23410143333715977,1.2926177716310734,2.029001263048725,0.29665265226342463,0.06920912245115357,0.1166078827717511,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1743460846878504,1.0,0.09581749049429658,0.1210414692383679,0.16994072083817163,0.03014588431660767,0.008944888269778248,0.08425523812073067,0.02947985751420122,0.016814740960582567,0.04522569237315236,0.0023245827756767853,0.13691286863371585,0.12127219808262116
8.27,0.2338491917008824,1.2940153902278366,2.028248149569987,0.29703225945176825,0.06925850687297834,0.11676429639326258,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17471959097824463,1.0,0.09581749049429658,0.1210417812213126,0.16994783219491438,0.03021895931240129,0.008971717278204543,0.08428406304425913,0.02948245528416862,0.01684079041246335,0.045225699780815636,0.0023284876063299907,0.13707693680145114,0.12143486824899309
8.28,0.23359694867069009,1.295412348816767,2.0274950165413017,0.29741186856280893,0.06930785039410067,0.1169207241525881,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1750931148958892,1.0,0.09581749049429658,0.12104174878157137,0.16995493766195602,0.030292109979972295,0.008998573339223421,0.08431279276873752,0.029484971195039875,0.01686684067061597,0.045225707182343804,0.002332392780140628,0.13724102269159266,0.12159755311869162
8.290000000000001,0.23334470767690368,1.2968086465104205,2.026741865585474,0.29779147902486414,0.06935715358672351,0.11707716579650052,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17546665538966177,1.0,0.09581749049429658,0.12104137381314209,0.1699620373216937,0.03036533618276719,0.009025456358907887,0.08434142811123253,0.029487405575527176,0.01689289169123156,0.0452257145778227,0.0023362983070451208,0.13740512647285075,0.12176025242836054
8.3,0.23309247213970236,1.2982042825681235,2.025988697511859,0.2981710911316637,0.06940641614950768,0.11723362164349173,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17584021135647765,1.0,0.09581749049429658,0.12104065822646104,0.1699691311307346,0.030438637935710403,0.00905236628034915,0.08436996879222426,0.02948975881863882,0.01691894347373626,0.045225721967207116,0.0023402041758143746,0.1375692481123571,0.1219229665092314
8.31,0.23284024545135812,1.299599256103803,2.025235513937013,0.29855070430943476,0.06945563865678137,0.11739009144057094,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1762137817535523,1.0,0.09581749049429658,0.12103960391184476,0.16997621917178204,0.030512015102024684,0.009079303009878685,0.08439841563053403,0.02949203125336589,0.01694499597427795,0.04522572935058321,0.002344110396538358,0.13773338777933541,0.12208569509819378
8.32,0.23258803099408387,1.3009935663786318,2.0244823156627496,0.29893031885122695,0.06950482080787541,0.11754657550735349,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17658736548602327,1.0,0.09581749049429658,0.12103821277599079,0.16998330140153958,0.03058546769698139,0.00910626649102287,0.08442676834731125,0.029494223272880996,0.01697104919232746,0.04522573672790587,0.002348016958048059,0.13789754544155422,0.12224843852764763
8.33,0.23233583212217815,1.3023872125079154,2.0237291042993575,0.2993099341811966,0.06955396317922038,0.1177030735910841,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17696096151944607,1.0,0.09581749049429658,0.12103648670532424,0.16999037790301327,0.030658995583581213,0.009133256630375394,0.0844550277630925,0.029496335206413385,0.016997103083989742,0.04522574409926157,0.002351923870586547,0.13806172126874425,0.12241119653472747
8.34,0.23208365217996532,1.3037801937546678,2.022975880641091,0.29968955059173835,0.06960306547079101,0.11785958601249955,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1773345687671708,1.0,0.09581749049429658,0.12103442760259445,0.16999744863299943,0.03073259877744432,0.009160273371901024,0.08448319359965577,0.029498367447259536,0.017023157648780807,0.04522575146460531,0.0023558311230441726,0.13822591522930458,0.12257396945299953
8.35,0.23183149448384902,1.3051725092355915,2.0222226462919672,0.3000691675049325,0.06965212826112119,0.11801611251906727,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17770818620310047,1.0,0.09581749049429658,0.12103203735012896,0.17000451367480696,0.03080627714134819,0.00918731662245876,0.0845112666792432,0.029500320324844505,0.017049212842761837,0.045225758824023854,0.0023597387258172836,0.138390127493474,0.12273675701982996
8.36,0.23157936234034698,1.3065641582155316,2.0214694020386594,0.30044878521255375,0.0697011512507941,0.11817265343264766,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17808181274878665,1.0,0.09581749049429658,0.12102931784652203,0.17001157298531985,0.03088003069126461,0.00921438632645516,0.08453924672420933,0.029502194232549107,0.017075268665494994,0.04522576617747231,0.0023636466678546085,0.13855435803027286,0.12289955956995356
8.370000000000001,0.23132725902805304,1.307955139812567,2.020716149478851,0.30082840313469666,0.06975013502035853,0.11832920850096264,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17845544738645236,1.0,0.09581749049429658,0.12102627096979801,0.17001862664813713,0.0309538592897574,0.009241482391019167,0.08456713455838129,0.029503989499959145,0.017101325073001356,0.04522577352503774,0.0023675549597035536,0.13871860701042177,0.12306237684100114
8.38,0.23107518781576128,1.3093454532934337,2.019962889391681,0.3012080215624273,0.06979907927108339,0.11848577804694779,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1788290890458919,1.0,0.09581749049429658,0.12102289861419731,0.17002567462024154,0.03102776295314121,0.009268604761001222,0.08459492990477795,0.02950570652049131,0.0171273820648845,0.04522578086667535,0.002371463590373323,0.13888287440359018,0.1232252091688257
8.39,0.23082315194434433,1.3107350977775432,2.0192096233684986,0.30158763991388576,0.06984798458550569,0.11864236181856717,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17920273671761544,1.0,0.09581749049429658,0.12101920265323635,0.17003271698551836,0.03110174154376366,0.009295753343801498,0.08462263358876858,0.029507345623853074,0.017153439597126046,0.045225788202472514,0.0023753725705616072,0.13904716038096657,0.12338805629130986
8.4,0.23057115464496278,1.3121240725335417,2.018456352180831,0.30196725847951394,0.06989685066549217,0.11879896013987336,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1795763893396547,1.0,0.09581749049429658,0.12101518497660385,0.17003975370103638,0.031175795078296105,0.00932292808472063,0.08465024533391857,0.02950890720346158,0.01717949766937453,0.04522579553238451,0.0023792818893358767,0.13921146491285094,0.12355091854546829
8.41,0.23031919912085913,1.3135123766821744,2.0177030774137137,0.3023468766754796,0.06994567809558333,0.11895557275904639,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17995004591080654,1.0,0.09581749049429658,0.12101084745310986,0.17004678485096952,0.03124992341886487,0.009350128891431692,0.08467776596714847,0.02951039158910339,0.01720555623757063,0.04522580285649903,0.0023831915575445485,0.13937578817090207,0.12371379566940825
8.42,0.23006728856565434,1.3149000094939962,2.016949799831043,0.30272649479162794,0.06999446657821472,0.11911220000125627,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.180323705377329,1.0,0.09581749049429658,0.12100619196769474,0.17005381039246842,0.03132412658250053,0.009377355709688636,0.08470519521252648,0.02951179917415678,0.017231615301408498,0.045225810174771425,0.0023871015643125355,0.13954013012604385,0.12387668800130652
8.43,0.229815426145056,1.3162869700910937,2.016196521011526,0.30310611224217066,0.07004321669991141,0.11926884161489526,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.18069736674630343,1.0,0.09581749049429658,0.12100122038426774,0.17006083040999276,0.03139840443110901,0.009404608447440552,0.08473253389849068,0.029513130288447594,0.017257674816788072,0.045225817487289675,0.002391011920638578,0.13970449095040002,0.12403959527949107
8.44,0.22956361501524306,1.3176732577459267,2.0154432417114188,0.3034857293163779,0.07009192816365498,0.11942549792624693,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1810710289722035,1.0,0.09581749049429658,0.12099593458282683,0.17006784486077184,0.03147275698208144,0.00943188705089751,0.08475978174957641,0.02951438532527576,0.01728373478344948,0.04522582479400924,0.0023949226157043506,0.13986887061551304,0.12420251784329682
8.45,0.22931185830448747,1.3190588715819311,2.0146899635030864,0.3038653454265258,0.07014060155793136,0.11958216868391505,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.18144469107038796,1.0,0.09581749049429658,0.12099033642218918,0.17007485382954762,0.031547184097105024,0.009459191428287671,0.08478693959569997,0.029515564614467197,0.017309795157252377,0.045225832095018376,0.002398833660658382,0.14003326929396515,0.12436545543127166
8.46,0.22906015913162764,1.3204438108734693,2.0139366871351343,0.30424496086132946,0.07018923658624694,0.11973885421529178,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.18181835200353635,1.0,0.09581749049429658,0.12098442777721988,0.1700818572736251,0.031621685793932534,0.009486521526279936,0.0848140071618302,0.02951666854920414,0.017335855937983174,0.045225839390272624,0.0024027450447384555,0.1401976869579126,0.12452840838390346
8.47,0.22880852058760306,1.3218280747453337,2.013183414173571,0.30462457503114976,0.07023783383902539,0.11989555426919106,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.18219201079527902,1.0,0.09581749049429658,0.12097821050145577,0.1700888552780252,0.0316962619340339,0.009513877253384562,0.08484098527932307,0.02951769745927357,0.017361917081461637,0.04522584667986054,0.002406656779242356,0.14036212378038967,0.1246913764399587
8.48,0.2285569457540167,1.3232116624737842,2.012430145359344,0.3050041882241668,0.07028639302027645,0.12005226917410874,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1825656664164894,1.0,0.09581749049429658,0.12097168646444119,0.17009584780012532,0.03177091253552453,0.009541258556731854,0.08486787367354734,0.029518651737700997,0.017387978587520798,0.04522585396373773,0.0024105688534633053,0.1405265797341612,0.12485435994107309
8.49,0.22830543768458214,1.3245945731849795,2.0116768822520896,0.30538379984884695,0.07033491472233842,0.12020899867906795,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.18293931789906326,1.0,0.09581749049429658,0.12096485751424763,0.17010283492522227,0.03184563745965876,0.009568665345117144,0.08489467317726021,0.029519531714195767,0.017414040411941,0.04522586124199304,0.002414481278847807,0.1406910549927074,0.12501735862623067
8.5,0.2280539994237761,1.3259768061570731,2.0109236255850895,0.3057634101928554,0.07038339864970289,0.12036574311366309,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.183312964222055,1.0,0.09581749049429658,0.12095772551491427,0.17010981661076272,0.03192043672491554,0.009596097566134604,0.08492138351619673,0.0295203377815879,0.01744010255460221,0.04522586851458214,0.0024183940447438396,0.14085554952939666,0.12518037283820962
8.51,0.22780263398819686,1.3273583605175965,2.010170376911598,0.3061430186627842,0.07043184539659952,0.12052250222712507,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1836866044256178,1.0,0.09581749049429658,0.12095029230886523,0.17011679294231585,0.03199531019233502,0.009623555128867487,0.08494800552447711,0.029521070269470658,0.017466164971245802,0.04522587578159418,0.0024223071627460656,0.14102006351814855,0.12534340231621008
8.52,0.22755134438530727,1.3287392355465935,2.009417136957223,0.30652262554580406,0.07048025466798026,0.120679276350142,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.18406023749697287,1.0,0.09581749049429658,0.12094255975445312,0.1701237638773947,0.032070257880760754,0.009651037981376195,0.08497453892816931,0.0295217295704401,0.017492227661799014,0.04522588304298489,0.0024262206222565317,0.14118459693292995,0.12550644740414768
8.53,0.22730013359470436,1.3301194303729758,2.0086639072688244,0.30690223024665314,0.07052862705994288,0.12083606523215122,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.18443386248452232,1.0,0.09581749049429658,0.12093452968827578,0.1701307295018373,0.032145279651020146,0.009678546033034668,0.08500098456271836,0.029522316013935266,0.01751829058196472,0.045225890298843684,0.0024301344350174934,0.1413491499480934,0.12566950784143727
8.540000000000001,0.22704900458695323,1.331498944278674,2.00791068856433,0.30728183305202805,0.07057696227787817,0.12099286920492959,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1848074783836422,1.0,0.09581749049429658,0.12092620396282082,0.17013768977322,0.032220375522322285,0.009706079232371967,0.08502734215449186,0.029522829992280092,0.017544353731717786,0.04522589754912637,0.0024340485904843653,0.14151372253819927,0.12583258397312677
8.55,0.22679796030476743,1.3328777763939879,2.0071574823841942,0.3076614333648335,0.07062526091972876,0.12114968801811934,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.18518108425097246,1.0,0.09581749049429658,0.12091758440868415,0.1701446447776465,0.03229554535528325,0.00973363748905531,0.08505361254022176,0.029523271834721504,0.017570417066723066,0.04522590479392265,0.0024379631005464154,0.1416783148780265,0.1259956755388441
8.56,0.2265470036819342,1.3342559260027296,2.006404289438659,0.3080410314713122,0.07067352269130257,0.12130652200458095,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.18555467909002887,1.0,0.09581749049429658,0.12090867287231317,0.1701515944727531,0.03237078916947853,0.009761220752084628,0.08507979544654193,0.02952364193327345,0.017596480587003416,0.04522591203318838,0.0024418779547117084,0.14184292694272377,0.12615878288476418
8.57,0.22629613762440448,1.3356333922365953,2.005651111261763,0.30842062677255605,0.07072174819236389,0.12146337091416015,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1859282619656808,1.0,0.09581749049429658,0.12089947117812912,0.17015853894490593,0.032446106825314305,0.009788828931423103,0.08510589171143354,0.029523940616953227,0.01762254424818615,0.04522591926701355,0.002445793165015942,0.14200755890749012,0.12632190575072655
8.58,0.2260453650293108,1.3370101743812743,2.0048979485560605,0.3088002195543744,0.07076993712911621,0.12162023508079597,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.18630183188956506,1.0,0.09581749049429658,0.12088998116636707,0.17016547815179828,0.03252149834273332,0.009816461976543544,0.08513190106176387,0.029524168277427175,0.017648608050342487,0.045225926495354056,0.0024497087210191065,0.1421722107480572,0.1264850444840278
