T,H,IC,ICA,IH,INA,INN,INR,INV,S1,X,XE,XN,XR,XV,Y,YN,YR,YV
41.568001,0.45549157,3.123884,0.89388388,2.5052035,0.052623961,-0.0070519662,0.047998838,-0.0071581183,0.48185083,-2.0053549,0.23981212,1.1543217,-1.9851027,1.7469357,0.10576694,5.30093,9.762731100000001e-24,3.258014
41.616001,0.45031497,3.1157415,0.88574141,2.4767323,0.051886946,-0.0050074873,0.049951948,-0.005662722,0.469293,-2.0010366,0.23805717,1.1057968,-1.9808434,1.73852,0.09156248,5.3631821,8.3303901e-24,3.2936068
41.664001,0.44519719,3.1076415,0.87764138,2.4485846,0.05093392,-0.0061219824,0.048899595,-0.0051814588,0.45706245,-1.997116,0.23648755,1.0433238,-1.9775769,1.7303435,0.079265669,5.4198904,7.108194500000001e-24,3.3267255
41.712002,0.44013759,3.099586,0.86958611,2.4207568,0.050408967,-0.0055377898,0.052361626,-0.0049545844,0.44515064,-1.9932331,0.23511875,0.94789588,-1.9721924,1.722204,0.068620317,5.471549,6.0653144e-24,3.3575416
41.759998,0.43513548,3.0915778,0.86157775,2.3932452,0.050193101,-0.0067759324,0.052508548,-0.0070962207,0.43354931,-1.9889911,0.23394804,0.75652999,-1.9688919,1.7115844,0.059404634,5.5186076,5.1754403000000005e-24,3.3862154
41.807999,0.43019024,3.0836186,0.85361856,2.3660464,0.04916447,-0.0071132728,0.052323714,-0.0086183073,0.4222503,-1.9857273,0.23297261,-0.37340823,-1.561289,1.7024604,0.051426616,5.3422132,4.4161246000000004e-24,3.4128959
41.855999,0.42530119,3.0757105,0.84571064,2.3391566,0.050048821,-0.0083170393,0.051332828,-0.0096450523,0.41124576,-1.9814444,0.23217911,-1.8566558,0.73338586,1.6938488,0.044520039,3.8875918,0.079389244,3.4377215
41.903999,0.4204677,3.0678561,0.83785605,2.3125725,0.049246989,-0.0096428534,0.051973224,-0.0087061943,0.40052801,-1.978078,0.23154154,-1.7177404,2.089561,1.6871079,0.038541012,2.829047,0.54581219,3.4608214
41.952,0.41568914,3.0600569,0.83005697,2.2862904,0.048645377,-0.010815145,0.053178683,-0.010717884,0.3900896,-1.9746616,0.23106022,-1.5658389,2.0488479,1.6779852,0.03336497,2.0587311,0.97669125,3.4823153
42.0,0.41096491,3.0523152,0.82231522,2.2603068,0.048193742,-0.012136516,0.054403525,-0.013575974,0.37992322,-1.9715394,0.23074126,-1.4148549,2.0092797,1.6684716,0.028884066,1.4981631,1.374735,3.502315
42.048,0.40629435,3.0446327,0.81463277,2.2346189,0.05198238,-0.012692483,0.055428557,-0.014564839,0.37002182,-1.9660295,0.23056217,-1.2513667,1.9710275,1.6610068,0.025004946,1.0902311,1.7424457,3.5209243
42.096001,0.40167686,3.0370114,0.80701149,2.2092228,0.050671298,-0.01101475,0.055977009,-0.014545086,0.36037844,-1.963461,0.23049219,-1.0301156,1.9337283,1.6541269,0.02164679,0.79337412,2.082135,3.53824
42.144001,0.39711186,3.029453,0.79945314,2.1841152,0.05268345,-0.012216459,0.057751428,-0.012612542,0.35098639,-1.9591024,0.23052645,-0.47538999,1.8985645,1.649168,0.018739635,0.57734776,2.3959382,3.5543516
42.192001,0.39259875,3.0219593,0.7919594,2.1592932,0.053917013,-0.010988892,0.057366267,-0.013224432,0.3418391,-1.9548799,0.23064572,2.0214279,-0.25320548,1.6424158,0.016222909,0.88851613,2.6563711,3.5693433
42.240002,0.38813692,3.0145319,0.78453189,2.134753,0.054182097,-0.0092376824,0.05436454,-0.013729607,0.33293021,-1.951506,0.23085013,2.0090904,-2.1743975,1.6359622,0.014044178,1.3436927,2.2666409,3.583293
42.287998,0.38372579,3.0071721,0.77717215,2.1104918,0.054988369,-0.0095908055,0.053959351,-0.013233897,0.3242535,-1.9479518,0.23113929,1.9616246,-2.142199,1.6306462,0.01215805,1.7583358,1.9340903,3.5962727
42.335999,0.37936479,2.9998815,0.76988161,2.0865064,0.054599915,-0.011098029,0.054015081,-0.012544405,0.31580293,-1.9450879,0.23151104,1.9144392,-2.1129861,1.6250021,0.010525228,2.136055,1.6503297,3.60835
42.383999,0.37505338,2.9926617,0.76266164,2.0627935,0.056320623,-0.011359237,0.052757487,-0.012306503,0.30757257,-1.9413503,0.23194483,1.8693705,-2.087657,1.6198599,0.0091116941,2.4801385,1.4082012,3.6195879
42.431999,0.37079096,2.9855134,0.75551349,2.0393503,0.052176718,-0.011371041,0.05316383,-0.012207715,0.29955673,-1.9406922,0.23244007,1.8251799,-2.0646226,1.6146368,0.0078879967,2.7935812,1.2015967,3.6300445
42.48,0.36657697,2.9784384,0.74843836,2.0161734,0.049627192,-0.010063495,0.05172918,-0.010857535,0.29174981,-1.9393505,0.23299393,1.7829137,-2.044733,1.6103142,0.0068286415,3.0791123,1.0253042,3.6397741
42.528,0.36241087,2.9714372,0.74143732,1.9932598,0.050894793,-0.0089492574,0.051284809,-0.01038624,0.28414631,-1.9356581,0.23358262,1.7417414,-2.0271008,1.6056285,0.0059115575,3.3392167,0.87487644,3.6488273
42.576,0.3582921,2.9645114,0.73451132,1.9706067,0.052163776,-0.009020783,0.052173134,-0.010095215,0.276741,-1.9319623,0.23422222,1.7004471,-2.0103958,1.6006324,0.0051176376,3.5761588,0.74651873,3.6572511
42.624001,0.35422018,2.9576612,0.72766125,1.948211,0.051283352,-0.0090354318,0.053440843,-0.0074147633,0.26952869,-1.929809,0.23489311,1.6603054,-1.9951406,1.5983851,0.0044303406,3.7920012,0.63699305,3.6650894
42.672001,0.35019451,2.9508879,0.72088796,1.9260699,0.051815294,-0.0084503684,0.053099785,-0.00797108,0.26250431,-1.9266607,0.23557763,1.620671,-1.9826977,1.5932614,0.0038353475,3.9886231,0.54353648,3.6723828
42.720001,0.34621459,2.9441922,0.71419209,1.9041803,0.049769517,-0.0078126909,0.052031834,-0.0078941677,0.25566304,-1.9253327,0.23631309,1.5823166,-1.972091,1.5884807,0.0033202616,4.1677356,0.4637914,3.6791689
42.768002,0.34227991,2.9375741,0.70757419,1.8825396,0.050322007,-0.0063351095,0.052832462,-0.0074517666,0.24900003,-1.9220862,0.23709323,1.5456336,-1.9616818,1.5843194,0.0028743518,4.3308983,0.39574614,3.6854835
42.816002,0.33838996,2.9310348,0.70103478,1.8611448,0.047298029,-0.0047144745,0.053240623,-0.0064762714,0.24251068,-1.921207,0.23789079,1.5087293,-1.9520768,1.580752,0.0024883272,4.4795318,0.33768415,3.691359
42.863998,0.33454421,2.9245744,0.6945743,1.8399931,0.047731664,-0.0058216918,0.052843701,-0.007182566,0.23619045,-1.9184579,0.23873122,1.4699222,-1.9447365,1.5753464,0.0021541459,4.6149292,0.28814074,3.6968262
42.911999,0.33074215,2.9181929,0.6881929,1.8190819,0.048138283,-0.0044421218,0.051673695,-0.0075079319,0.23003495,-1.915459,0.2396109,1.431365,-1.9382983,1.5705301,0.0018648448,4.7382693,0.24586612,3.7019131
42.959999,0.32698333,2.911891,0.6818909,1.7984083,0.048081152,-0.006020688,0.051261444,-0.0070062149,0.22403985,-1.9130971,0.24050979,1.390502,-1.9323549,1.5667051,0.0016143968,4.850626,0.20979382,3.7066464
43.007999,0.32326719,2.9056683,0.67566836,1.7779696,0.045731597,-0.0042266641,0.051812578,-0.0048980522,0.21820101,-1.9115802,0.24140291,1.3520612,-1.926414,1.5648913,0.001397584,4.9529777,0.17901386,3.7110507
43.056,0.31959331,2.8995252,0.66952527,1.7577633,0.045807876,-0.0059577324,0.051821064,-0.005672677,0.21251434,-1.9090487,0.24230199,1.3076729,-1.9211977,1.5599463,0.001209889,5.0462146,0.15274981,3.7151489
43.104,0.31596118,2.8934615,0.66346157,1.7377865,0.045297418,-0.0073545692,0.049763031,-0.0052476441,0.20697586,-1.9068791,0.24325298,1.2607572,-1.9182258,1.5562497,0.0010474013,5.1311493,0.13033909,3.7189622
43.152,0.31237033,2.8874769,0.65747702,1.7180368,0.043028556,-0.0076097031,0.047943193,-0.0045755301,0.20158173,-1.9056288,0.24421431,1.209255,-1.9149302,1.5529184,0.00090673566,5.2085199,0.11121636,3.7225103
43.200001,0.30882028,2.8815715,0.65157145,1.6985116,0.040879298,-0.0076812883,0.048699759,-0.0045201471,0.19632818,-1.9047655,0.2452084,1.1504191,-1.9109305,1.5491264,0.00078496139,5.2790012,0.094899222,3.7258117
43.248001,0.30531058,2.8757443,0.64574444,1.6792082,0.042063523,-0.006907498,0.04931239,-0.0050102128,0.19121155,-1.9012601,0.24620524,1.0814922,-1.9072855,1.5447022,0.00067954138,5.3432059,0.080976062,3.7288837
43.296001,0.30184078,2.8699956,0.63999557,1.6601243,0.040846713,-0.0048745568,0.049228296,-0.0049052765,0.18622826,-1.8998523,0.24722025,0.98455644,-1.9046135,1.54024,0.00058827922,5.4016933,0.069095641,3.7317421
43.344002,0.29841039,2.8643243,0.63432437,1.6412572,0.040483303,-0.0062973606,0.049106017,-0.003544688,0.18137485,-1.897523,0.24824998,0.80211282,-1.9013981,1.538482,0.00050927349,5.4549723,0.058958258,3.7344017
43.391998,0.295019,2.8587303,0.6287303,1.6226045,0.041891985,-0.0062114671,0.046657007,-0.0023188104,0.17664793,-1.8943124,0.24925858,-0.13304481,-1.7899036,1.5362197,0.00044087827,5.4337687,0.050308187,3.7368765
43.439999,0.29166615,2.8532126,0.62321264,1.6041639,0.039804615,-0.0052766032,0.047853369,-0.0022564458,0.17204419,-1.8931065,0.25027704,-1.8864447,1.6592811,1.5324088,0.00038166848,3.9542181,0.19071645,3.7391791
43.487999,0.28835142,2.8477707,0.61777073,1.5859327,0.041726649,-0.0044672666,0.045402784,-0.0022201424,0.16756044,-1.8896257,0.2512961,-1.7414449,2.132272,1.5285413,0.00033041055,2.8775315,0.64865565,3.7413218
43.535999,0.28507432,2.8424039,0.61240387,1.5679089,0.043770928,-0.0033778485,0.04796844,-0.0012101628,0.16319354,-1.885844,0.2523098,-1.59439,2.0938706,1.5264268,0.00028603652,2.0940139,1.0716975,3.7433155
43.584,0.28183451,2.8371112,0.60711116,1.5500898,0.043510713,-0.0043664211,0.047040727,-0.0015572944,0.15894045,-1.8840371,0.25334635,-1.4514227,2.054631,1.5220119,0.00024762191,1.5238389,1.4625013,3.7451706
43.632,0.27863151,2.8318918,0.60189182,1.5324732,0.045786608,-0.0031788014,0.046552729,-0.0033741808,0.15479819,-1.8800848,0.25440538,-1.3029552,2.0170786,1.5168022,0.00021436639,1.1089157,1.8235238,3.7468967
43.68,0.27546489,2.826745,0.59674495,1.5150568,0.046983354,-0.0042298739,0.045851596,-0.0060694558,0.1507639,-1.8771834,0.25552216,-1.1309658,1.9807341,1.5089396,0.00018557705,0.80697113,2.1570344,3.748503
43.728001,0.27233428,2.8216696,0.59166962,1.4978385,0.046149291,-0.0066913278,0.04494404,-0.0061434181,0.14683475,-1.8747563,0.25667599,-0.85835862,1.945385,1.5058905,0.00016065413,0.58724248,2.4651299,3.7499974
43.776001,0.26923922,2.8166649,0.58666486,1.4808158,0.045075156,-0.0070775859,0.044407099,-0.0051755384,0.14300799,-1.8737303,0.25784397,0.49081051,1.4388994,1.5032078,0.00013907834,0.52410579,2.7497468,3.7513878
43.824001,0.26617935,2.8117297,0.58172971,1.4639865,0.044799257,-0.0061511016,0.042761356,-0.0051202802,0.13928097,-1.8711838,0.25897846,2.0242922,-2.0064173,1.4998585,0.00012040017,1.0117329,2.7335818,3.7526817
43.872002,0.26315427,2.8068631,0.57686317,1.4473485,0.045725126,-0.0072858441,0.040913261,-0.0050696703,0.13565108,-1.8687187,0.26012588,1.9775089,-2.1418371,1.4973278,0.00010423046,1.455937,2.3325236,3.7538857
43.919998,0.26016358,2.8020644,0.57206434,1.4308996,0.048267942,-0.0073248371,0.040337216,-0.0058357385,0.1321158,-1.8648038,0.26128089,1.9283018,-2.1083753,1.492349,9.0232352e-05,1.8605849,1.990307,3.7550061
43.967999,0.25720683,2.797332,0.56733209,1.4146376,0.046533402,-0.0048958813,0.041461129,-0.0053904429,0.12867264,-1.863649,0.26244712,1.8817171,-2.0779843,1.4889481,7.8114179e-05,2.2291989,1.6982986,3.7560484
44.015999,0.25428373,2.7926655,0.56266558,1.3985604,0.046264142,-0.0049423445,0.038997103,-0.0055772611,0.12531923,-1.8618448,0.2636297,1.8350179,-2.0524714,1.4857299,6.7623478e-05,2.5649879,1.4491323,3.7570183
44.063999,0.25139382,2.7880638,0.55806381,1.382666,0.045506556,-0.0058057401,0.037250068,-0.0073135565,0.1220532,-1.8601756,0.26481512,1.7883612,-2.0297887,1.4796884,5.8541667e-05,2.8708749,1.2365226,3.7579207
44.112,0.24853677,2.7835257,0.55352581,1.3669522,0.045182195,-0.0050417301,0.038044099,-0.0056471494,0.11887229,-1.8582706,0.26600412,1.7441607,-2.0090921,1.4789209,5.067954e-05,3.1495228,1.0551059,3.7587605
44.16,0.24571218,2.7790506,0.54905063,1.3514169,0.045507394,-0.006465774,0.042195544,-0.0056443405,0.11577429,-1.8560156,0.26718798,1.6983839,-1.9885591,1.4756942,4.3873297e-05,3.4033573,0.90030581,3.759542
44.208,0.2429197,2.7746375,0.5446375,1.3360584,0.04393141,-0.0068447092,0.042831067,-0.0050634225,0.11275702,-1.8547616,0.26834938,1.6532142,-1.9720198,1.4727607,3.7981128e-05,3.6345875,0.76821721,3.7602689
44.256001,0.24015895,2.7702856,0.54028559,1.3208742,0.047700651,-0.0052162795,0.045351055,-0.0035626439,0.10981839,-1.8503771,0.26950446,1.6111346,-1.9563811,1.4708246,3.2880278e-05,3.845227,0.65550804,3.7609453
44.304001,0.23742957,2.7659941,0.53599405,1.3058627,0.049762908,-0.0058689183,0.044531878,-0.0033080219,0.10695634,-1.8464869,0.27063394,1.5673169,-1.9439718,1.4684997,2.8464468e-05,4.0371089,0.55933505,3.761575
44.352001,0.23473123,2.7617621,0.53176224,1.2910217,0.051207416,-0.0045783827,0.044368405,-0.003048772,0.10416888,-1.8438179,0.27176362,1.5239577,-1.9329877,1.4658251,2.46417e-05,4.211904,0.47727206,3.7621605
44.400002,0.23206353,2.7575896,0.5275895,1.2763494,0.051106341,-0.0053974586,0.045995221,-0.0014906032,0.10145407,-1.8417661,0.27287158,1.4802734,-1.9227698,1.4647297,2.1332329e-05,4.3711338,0.407249,3.7627056
44.448002,0.22942616,2.7534754,0.52347535,1.2618439,0.053150751,-0.0072507849,0.046345361,-0.0028764918,0.098810017,-1.8381693,0.2739614,1.4324051,-1.9140481,1.4598743,1.8467405e-05,4.5161839,0.34749937,3.7632127
44.495998,0.22681877,2.7494192,0.51941919,1.2475033,0.053020891,-0.0065333932,0.047480267,-0.0031709152,0.096234865,-1.8361878,0.27510598,1.3864467,-1.9066049,1.4557934,1.598724e-05,4.6483173,0.29651591,3.7636845
44.543999,0.224241,2.7454207,0.51542073,1.2333255,0.05138858,-0.0056705312,0.048780397,-0.00049238,0.093726829,-1.8352906,0.27619973,1.339744,-1.8987954,1.4569751,1.3840158e-05,4.7686844,0.25301251,3.7641237
44.591999,0.22169255,2.7414796,0.51147968,1.219309,0.053532045,-0.006465035,0.050029714,0.0002377816,0.091284156,-1.8317453,0.27726433,1.2878903,-1.8926406,1.4551319,1.198143e-05,4.8783326,0.21589173,3.7645321
44.639999,0.21917303,2.7375958,0.50759584,1.2054517,0.052666664,-0.0069344467,0.049371526,3.0988071e-05,0.088905141,-1.8307468,0.27832645,1.2288513,-1.8876801,1.4513835,1.0372329e-05,4.9782171,0.18421713,3.7649121
44.688,0.21668217,2.7337692,0.50376922,1.191752,0.051846389,-0.0052144541,0.050295651,-0.0016575003,0.086588129,-1.8294626,0.27938768,1.1634042,-1.8830465,1.446268,8.9793284e-06,5.0692067,0.15718967,3.7652659
44.736,0.2142196,2.7299998,0.49999985,1.1782079,0.052606747,-0.0045931335,0.04973856,-0.0030512803,0.084331498,-1.8269324,0.28049749,1.0823321,-1.8792549,1.44125,7.7734085e-06,5.1520934,0.13412756,3.765595
44.784,0.21178503,2.7262878,0.49628794,1.1648177,0.052969947,-0.0034456619,0.051677905,-0.0006591226,0.082133681,-1.8245745,0.28162342,0.96645498,-1.8744683,1.4410439,6.7294422e-06,5.2275991,0.11444899,3.7659013
44.832001,0.20937812,2.7226338,0.49263379,1.1515796,0.054667193,-0.0056953602,0.05127297,-0.0017597106,0.079993144,-1.8216623,0.28272763,0.69844365,-1.8718969,1.436035,5.8256805e-06,5.2963815,0.097657584,3.7661862
44.880001,0.20699857,2.719038,0.48903793,1.1384921,0.054387197,-0.0046427227,0.049413193,-0.0016671248,0.077908397,-1.8197768,0.28383115,-1.2456475,-0.89922833,1.4337344,5.0432936e-06,4.7822757,0.08332973,3.7664514
44.928001,0.20464605,2.7155011,0.48550096,1.1255534,0.054673672,-0.0026270363,0.049253248,-0.002585097,0.075877972,-1.817821,0.2849547,-1.8605207,2.1736791,1.4287692,4.3659811e-06,3.4801188,0.40060326,3.7666981
44.976002,0.20232028,2.7120237,0.48202366,1.1127616,0.055867922,-0.0030217955,0.04704557,-1.4005416e-05,0.073900469,-1.8146969,0.2860544,-1.7170156,2.1365738,1.4298574,3.7796315e-06,2.5325239,0.84254801,3.7669275
45.023998,0.20002094,2.708607,0.47860697,1.1001152,0.054735653,-0.004172049,0.047126602,-0.00086753839,0.071974508,-1.8138412,0.28714505,-1.5840055,2.0980959,1.4248927,3.2720284e-06,1.8429477,1.2508142,3.7671411
45.071999,0.19774774,2.7052519,0.475252,1.0876125,0.0572493,-0.0018831404,0.047843143,-0.00099547976,0.070098735,-1.8104618,0.28823712,-1.4540147,2.0608318,1.422968,2.8325962e-06,1.341135,1.6279684,3.7673399
45.119999,0.19550036,2.7019601,0.47196004,1.0752519,0.055958636,-0.0037562384,0.049549889,-0.0032785258,0.068271846,-1.8093503,0.28937984,-1.3296047,2.0253918,1.4156355,2.4521796e-06,0.9759599,1.9763814,3.767525
45.167999,0.19327852,2.6987324,0.46873248,1.0630319,0.053602319,-0.0064445641,0.049880736,-0.0011070948,0.066492572,-1.809352,0.29050994,-1.1986219,1.9911277,1.4154874,2.1228527e-06,0.7102176,2.2982435,3.7676969
45.216,0.19108194,2.6955709,0.46557099,1.0509506,0.057069354,-0.0066110035,0.05343049,-0.00078232546,0.064759664,-1.8051859,0.29161316,-1.0361899,1.9586046,1.4137076,1.8377543e-06,0.51683378,2.595578,3.7678571
45.264,0.18891032,2.6924775,0.46247739,1.0390068,0.057145111,-0.0047579505,0.052356269,-0.0012139205,0.063071929,-1.8034188,0.2927123,-0.69805771,1.9255385,1.409665,1.5909446e-06,0.37610611,2.870254,3.7680061
45.312,0.18676338,2.6894536,0.45945364,1.0271986,0.057950072,-0.0047472925,0.050902437,-0.0025172203,0.061428171,-1.8013045,0.29384592,1.6312467,0.8415643,1.4042925,1.3772814e-06,0.53624207,3.1239984,3.7681446
45.360001,0.18464084,2.686502,0.45650193,1.0155246,0.056213845,-0.0046362039,0.050989363,-0.00065581861,0.059827253,-1.8006033,0.2949594,2.0035946,-2.1659527,1.4046563,1.1923129e-06,1.0227885,2.8684087,3.7682736
45.408001,0.18254243,2.6836247,0.45362464,1.0039834,0.05597645,-0.0048868963,0.050146971,-0.0005753666,0.058268055,-1.7989161,0.29606891,1.951697,-2.130414,1.4018646,1.0321858e-06,1.4660081,2.4475696,3.7683938
45.456001,0.18046786,2.6808243,0.45082432,0.9925732,0.055908609,-0.0056789005,0.048461881,-0.0018244507,0.056749497,-1.7972163,0.29716951,1.9008055,-2.0957184,1.3965205,8.9356354e-07,1.8697591,2.0884738,3.7685053
45.504002,0.17841686,2.6781037,0.44810373,0.98129278,0.058118887,-0.00473462,0.048986059,0.00086578412,0.055270515,-1.7936636,0.29824024,1.8508366,-2.0643969,1.3985341,7.7355833e-07,2.237556,1.7820629,3.7686093
45.551998,0.17638919,2.6754658,0.4454658,0.97014052,0.059383135,-0.0019739151,0.048978124,0.0012137169,0.053830076,-1.7910399,0.29927436,1.8043853,-2.0365722,1.3960601,6.696697e-07,2.5726008,1.5206071,3.7687058
45.599998,0.17438455,2.6729138,0.44291371,0.95911503,0.059839893,-0.0028590951,0.050465997,-0.001005022,0.052427176,-1.7892144,0.30034664,1.7558327,-2.0110841,1.3896266,5.797333e-07,2.87781,1.297511,3.768796
45.647999,0.17240269,2.6704507,0.44045076,0.94821477,0.058312871,-0.0026032804,0.051765125,-0.0006141332,0.05106084,-1.7887261,0.30141467,1.7083561,-1.988246,1.3877795,5.0187532e-07,3.1558404,1.1071464,3.7688797
45.695999,0.17044336,2.6680806,0.43808052,0.93743849,0.058238529,-0.0026640273,0.053783707,-0.00055983919,0.049730111,-1.7872176,0.30253604,1.6611139,-1.967917,1.3829714,4.3447366e-07,3.4091122,0.94471109,3.7689574
45.743999,0.16850629,2.6658068,0.43580666,0.92678463,0.06167341,-0.00072152639,0.052790444,-0.00045480925,0.048434064,-1.7827435,0.30362853,1.6146553,-1.951444,1.3808602,3.7612401e-07,3.6398301,0.80610758,3.7690299
45.792,0.16659124,2.6636331,0.43363315,0.91625184,0.060733322,0.0003997403,0.053049222,-0.0022155819,0.047171798,-1.7818619,0.30477121,1.5694162,-1.9365246,1.3744169,3.2561067e-07,3.8500028,0.68783933,3.7690973
45.84,0.16469796,2.6615641,0.43156406,0.90583879,0.061896998,0.00047461982,0.053057924,-0.00083365344,0.045942422,-1.7795248,0.30592674,1.5219265,-1.9234635,1.3735507,2.8188128e-07,4.0414596,0.58692282,3.76916
45.888,0.16282618,2.6596036,0.4296037,0.89554405,0.062081866,0.0017995756,0.053442992,0.0015699693,0.044745091,-1.7778776,0.30698025,1.4750786,-1.9122983,1.3756438,2.4402473e-07,4.215867,0.50081235,3.7692184
45.936001,0.16097569,2.6577566,0.42775655,0.88536632,0.062282529,0.0065989643,0.050968084,0.00099328393,0.04357896,-1.7758567,0.30802241,1.429247,-1.903843,1.3719203,2.112523e-07,4.3747439,0.42733553,3.7692728
45.984001,0.15914622,2.6560273,0.42602721,0.87530422,0.059048634,0.0035777213,0.050998174,0.0022429156,0.042443223,-1.77702,0.30908209,1.3779384,-1.8956753,1.3692647,1.8288119e-07,4.5194726,0.36463889,3.7693233
46.032001,0.15733755,2.6544206,0.42442054,0.8653565,0.059322018,0.0022557881,0.052037448,0.0010710685,0.041337084,-1.7750281,0.31015545,1.3208154,-1.8873472,1.3647733,1.5832032e-07,4.6513133,0.31114084,3.7693706
46.080002,0.15554944,2.6529415,0.42294151,0.85552186,0.059620775,0.0065619191,0.052882001,0.0010604145,0.040259775,-1.7733636,0.31121913,1.2657754,-1.8807515,1.3622081,1.3705795e-07,4.7714133,0.26549172,3.7694142
46.127998,0.15378164,2.6515954,0.42159531,0.84579897,0.059310835,0.0082116788,0.05371977,0.0022102974,0.039210543,-1.7718043,0.31229496,1.2048572,-1.8743577,1.3609926,1.1865112e-07,4.8808188,0.22654004,3.769455
46.175999,0.15203393,2.6503873,0.42038721,0.83618659,0.060672231,0.0082032997,0.054030012,0.0034354092,0.038188651,-1.7695568,0.31331828,1.1265032,-1.8691374,1.3597724,1.0271631e-07,4.9804816,0.19330317,3.7694929
46.223999,0.15030609,2.6493227,0.41932273,0.82668346,0.059115708,0.0073766429,0.054185987,0.0029137859,0.037193395,-1.7690834,0.3143653,1.0139019,-1.8648813,1.3551154,8.8921553e-08,5.0712695,0.16494265,3.7695282
46.271999,0.14859788,2.6484075,0.41840744,0.81728834,0.057957824,0.006465279,0.052725453,0.0027064364,0.036224075,-1.7689896,0.31543288,0.79223579,-1.8621191,1.3508298,7.6979418e-08,5.1539726,0.14074306,3.7695608
46.32,0.14690909,2.6476471,0.41764706,0.80799997,0.056609336,0.0063983174,0.051691134,0.0033878293,0.035280019,-1.7686514,0.31650114,-0.46584654,-1.373028,1.3488337,6.6641114e-08,4.984107,0.1200939,3.7695913
