Time,ATM,AURKB,BAD,BRCA1,CSF1R,MAP2K3,MAP2K4,MAPK13,MAPK14,PARP1,PIK3R1,PKN1,PRKACA,PTEN,SHC1,SRC,TGFBR1,TP53,YWHAZ,ZAK,k_pkn1,kd_pkn1,k_zak,kd_zak,k_map2k3,kd_map2k3,k_mapk14,kd_mapk14,k_map2k4,kd_map2k4,k_tp53,k_atm,kd_tp53,kd_atm,k_mapk13,kd_mapk13,k_prkaca,kd_prkaca,k_src,kd_src,k_bad,kd_bad,k_pik3r1,kd_pik3r1,k_csf1r,kd_csf1r,k_shc1,kd_shc1,k_pten,kd_pten,k_parp1,kd_parp1,k_aurkb,kd_aurkb,k_brca1,kd_brca1,k_ywhaz,kd_ywhaz,k_tgfbr1,kd_tgfbr1,Cell,PKN1_Prod,PKN1_Degrad,ZAK_Prod,ZAK_Degrad,MAP2K3_Prod,MAP2K3_Degrad,MAPK14_Prod,MAPK14_Degrad,MAP2K4_Prod,MAP2K4_Degrad,TP53_Prod,TP53_Degrad,ATM_Prod,ATM_Degrad,MAPK14_Prod2,MAPK13_Prod,MAPK13_Degrad,PRKACA_Prod,PRKACA_Degrad,SRC_Prod,SRC_Degrad,BAD_Prod,BAD_Degrad,TP53_Prod2,TP53_Prod3,PTEN_Prod,PTEN_Degrad,SHC1_Prod,SHC1_Degrad,PIK3R1_Degrad,PARP1_Prod,PARP1_Degrad,AURKB_Prod,AURKB_Degrad,ATM_Prod2,TP53_Prod4,BRCA1_Prod,BRCA1_Degrad,TP53_Prod5,TP53_Prod6,BRCA1_Prod2,SRC_Prod2,YWHAZ_Prod,YWHAZ_Degrad,MAP2K3_Prod2,MAP2K4_Prod2,TGFBR1_Prod,TGFBR1_Degrad,BAD_Degrad2,PIK3R1_Prod,CSF1R_Prod,TGFBR1_Prod2,MAPK14_Prod3,MAPK14_Prod4,PIK3R1_Prod2,CSF1R_Prod2,CSF1R_Degrad,ATM_Prod3,PRKACA_Prod2,TP53_Degrad2
773.0,7.225349662793786,65.2815945752483,29.43222546643897,10.514949406011434,3.536922499571221,39.15302533062163,19.572953948212323,27.95917616743262,53.561586020060254,97.92470031635581,3.4256178313358476,97.90373769328868,31.079701639137568,17.161261432885443,49.62832956381339,6.922610972288196,25.55207335113181,42.90672009398939,244.31136416089265,19.576512665310783,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.48951868846644336,9.790373769328868,9.788256332655392,19.580747538657736,23.49181519837298,78.30605066124326,267.8079301003013,7.830605066124327,11.743772368927393,32.13695161203615,85.81344018797878,5.356158602006026,21.676048988381357,39.145907896424646,39.145907896424646,39.142846634405664,55.91835233486524,186.4782098348254,6.215940327827514,6.922610972288196,5.0,1.1772890186575589,4.153566583372918,17.65933527986338,8.581344018797878,8.580630716442721,51.10414670226362,51.10108428731994,587.8792317270855,0.5,0.4896235015817791,293.7741009490674,293.76717558861736,9.792470031635581,58.754820189813486,195.84940063271162,210.29898812022867,4.335209797676272,6.3089696436068605,14.450699325587571,0.7073844999142442,17.618861398779707,17.59041821958427,3.9153025330621567,3.9153025330621567,9.788256332655392,11.498433008009314,3.8254136459262282,488.6227283217853,6.851235662671695,1.7128089156679238,51.10414670226362,99.25665912762678,99.25665912762678,99.25665912762678,106.10767498713663,6.528159457524831,130.5631891504966,37.53365601677498
774.0,7.2260868709392705,65.28850274909111,29.429529752981864,10.51605847884789,3.5371414310485916,39.15724969431558,19.57508387948656,27.962229832341894,53.5664064013698,97.93505106349687,3.425842222984556,97.91419299343117,31.08302502154022,17.16197226262837,49.63138856845243,6.923323002185712,25.554698805803437,42.90847919760622,244.3397367528668,19.57862484715775,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.48957096496715585,9.791419299343119,9.789312423578876,19.582838598686237,23.49434981658935,78.31449938863116,267.832032006849,7.831449938863116,11.745050327691935,32.139843840821875,85.81695839521244,5.35664064013698,21.678260612817812,39.15016775897312,39.15016775897312,39.14712176527865,55.92445966468379,186.4981501292413,6.216605004308044,6.923323002185712,5.0,1.1771811901192746,4.153993801311427,17.65771785178912,8.581695839521243,8.580986131314186,51.10939761160687,51.10635083805068,587.9420920700206,0.5,0.48967525531748435,293.8051531904906,293.79826237091,9.793505106349688,58.76103063809812,195.87010212699374,210.3211695769578,4.3356521225635625,6.309635087308734,14.452173741878541,0.7074282862097183,17.620762362441976,17.59246104620641,3.9157249694315506,3.9157249694315506,9.789312423578876,11.499614462611547,3.8255074899854606,488.6794735057336,6.851684445969112,1.712921111492278,51.10939761160687,99.26277713690486,99.26277713690486,99.26277713690486,106.11424293145775,6.528850274909111,130.57700549818222,37.539166851499914
775.0,7.226820397185169,65.29537646114105,29.42684798998368,10.517162018591305,3.537359245499323,39.16145298454646,19.577203185485292,27.96526826388126,53.57120259569004,97.94535017538499,3.4260654661591667,97.92459613675251,31.086331825072904,17.162679539698523,49.634431965659225,6.924031476082837,25.557311141142357,42.910229446673156,244.36796780665603,19.580726492273183,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4896229806837626,9.792459613675252,9.790363246136591,19.584919227350504,23.496871790727873,78.32290596909291,267.85601297845017,7.832290596909292,11.746321911291174,32.14272155741402,85.82045889334631,5.357120259569005,21.68046119155551,39.154406370970584,39.154406370970584,39.15137556943376,55.93053652776252,186.51799095043742,6.217266365014581,6.924031476082837,5.0,1.1770739195993474,4.154418885649703,17.656108793990207,8.582045889334632,8.581339769849262,51.114622282284714,51.11159099769467,588.0046367771761,0.5,0.48972675087692497,293.83605052615496,293.8291940751347,9.7945350175385,58.76721010523099,195.89070035076998,210.3432403718261,4.336092238311101,6.310297211154783,14.453640794370338,0.7074718490998646,17.622653843045864,17.594493682079232,3.9161452984546368,3.9161452984546368,9.790363246136591,11.500790013514061,3.8256008504864125,488.73593561331205,6.8521309323183335,1.7130327330795834,51.114622282284714,99.26886393131845,99.26886393131845,99.26886393131845,106.12077736497969,6.529537646114105,130.5907529222821,37.54465044910982
776.0,7.227550259697912,65.30221588174244,29.42418010300112,10.518260052588811,3.537575948026632,39.16563530548018,19.57931191872917,27.96829153734913,53.5759747207498,97.95559790725278,3.4262875659909224,97.93494738106341,31.089622131684813,17.16338328187376,49.637459826657796,6.924736411549753,25.55991042212373,42.91197088032664,244.39605802188234,19.582817652740033,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.48967473690531704,9.793494738106341,9.791408826370017,19.586989476212683,23.499381183288108,78.33127061096036,267.879873603749,7.833127061096036,11.747587151237502,32.14558483244988,85.82394176065328,5.35759747207498,21.682650779093734,39.15862383745834,39.15862383745834,39.15560815228878,55.93658307469826,186.53773279010886,6.217924426336963,6.924736411549753,5.0,1.1769672041200447,4.154841846929852,17.654508061800673,8.582394176065328,8.58169164093688,51.11982084424746,51.11680488861232,588.0668672902054,0.5,0.4897779895362639,293.8667937217583,293.859971467841,9.795559790725278,58.77335874435167,195.91119581450556,210.36520105177624,4.336530155818747,6.310956031553286,14.455100519395824,0.7075151896053264,17.62453588746603,17.596516177575527,3.916563530548007,3.916563530548007,9.791408826370017,11.501959689955678,3.8256937299360683,488.7921160437647,6.852575131981845,1.7131437829954612,51.11982084424746,99.27491965331559,99.27491965331559,99.27491965331559,106.12727844079896,6.5302215881742445,130.60443176348488,37.55010693693102
777.0,7.228276476535118,65.30902118025068,29.42152601807981,10.519352608028441,3.5377915436807865,39.16979676067794,19.58141013143391,27.97129972760676,53.58072289347137,97.96579451285103,3.4265085275583322,97.94524698267779,31.09289602284939,17.16408350681958,49.640472221927844,6.925437826052193,25.562496713339062,42.91370353729244,244.4240080941059,19.584898380338906,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.48972623491338896,9.794524698267779,9.792449190169453,19.589049396535557,23.501878056406763,78.33959352135588,267.9036144673568,7.833959352135588,11.748846078860344,32.14843373608282,85.82740707458488,5.358072289347137,21.684829429605355,39.16282026286782,39.16282026286782,39.15981961864946,55.94259945521352,186.55737613709636,6.2185792045698784,6.925437826052193,5.0,1.1768610407231923,4.155262695631316,17.652915610847884,8.58274070745849,8.58204175340979,51.124993426678124,51.121992632107634,588.1287850384061,0.5,0.48982897256425517,293.8973835385531,293.8905953111281,9.796579451285105,58.779476707710614,195.93158902570207,210.38705216056883,4.336965885921071,6.311611564817064,14.456552953070236,0.7075583087361573,17.626408542305015,17.59852858277562,3.9169796760677813,3.9169796760677813,9.792449190169453,11.503123521002578,3.8257861308267334,488.8480161882118,6.8530170551166645,1.7132542637791661,51.124993426678124,99.28094444385569,99.28094444385569,99.28094444385569,106.13374631042359,6.530902118025068,130.61804236050136,37.555536441416415
778.0,7.228999065645602,65.31579252503212,29.418885661754306,10.52043971193914,3.5380060374591102,39.173937453096144,19.583497875510307,27.974292909078216,53.58544722997048,97.97594024444867,3.42672835588717,97.9554951964128,31.09615357956428,17.16478023208908,49.643469221204754,6.926135736951452,25.56507007899623,42.91542745588562,244.451818714825,19.586968726548,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.489777475982064,9.79554951964128,9.793484363274,19.59109903928256,23.504362471857686,78.34787490619229,267.9272361498524,7.834787490619229,11.750098725306184,32.15126833798229,85.83085491177124,5.358544722997048,21.686997196936804,39.166995751020615,39.166995751020615,39.1640100727095,55.94858581815643,186.57692147738567,6.219230715912857,6.926135736951452,5.0,1.1767554264701723,4.155681442170871,17.651331397052584,8.583085491177124,8.58239011604454,51.13014015799246,51.127154348427474,588.1903914387121,0.5,0.48987970122224334,293.927820733346,293.9210663626445,9.797594024444868,58.785564146669195,195.95188048889733,210.4087942387828,4.337399439387361,6.312263827163484,14.457998131291204,0.7076012074918221,17.628271853893203,17.600530947467398,3.9173937453096004,3.9173937453096004,9.793484363274,11.504281535548303,3.8258780556362026,488.90363742965,6.85345671177434,1.713364177943585,51.13014015799246,99.28693844240951,99.28693844240951,99.28693844240951,106.1401811237733,6.531579252503213,130.63158505006425,37.56093908814468
779.0,7.229718044869366,65.32253008346417,29.4162589610481,10.521521391190763,3.53821943430598,39.178057485086455,19.585575202564243,27.977271155750433,53.59014784555631,97.98603535283287,3.4269470559504764,97.96569227558875,31.09939488235136,17.165473475122987,49.64645089347961,6.926830161504376,25.567630582919474,42.917142674010584,244.47949057147613,19.589028742543153,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4898284613779438,9.796569227558876,9.794514371271577,19.593138455117753,23.506834491051873,78.35611497017291,267.9507392277815,7.835611497017291,11.751345121538545,32.154088707333784,85.83428534802117,5.359014784555631,21.6891541346081,39.171150405128486,39.171150405128486,39.1681796180506,55.954542311500866,186.59636929410814,6.219878976470272,6.926830161504376,5.0,1.1766503584419241,4.1560980969026255,17.64975537662886,8.583428534802117,8.582736737561493,51.13526116583895,51.13229015676121,588.2516878956872,0.5,0.4899301767641644,293.95810605849863,293.95138537558876,9.798603535283288,58.79162121169972,195.97207070566574,210.43042782381525,4.3378308269216195,6.312912834714457,14.459436089738732,0.7076438868611961,17.63012586828884,17.60252332114628,3.9178057485086306,3.9178057485086306,9.794514371271577,11.505433762313764,3.8259695068279305,488.95898114295227,6.853894111900953,1.7134735279752382,51.13526116583895,99.29290178695922,99.29290178695922,99.29290178695922,106.1465830291794,6.532253008346418,130.64506016692835,37.5663150018197
780.0,7.230433431937609,65.32923402193526,29.41364584347361,10.522597672494063,3.5384317391128253,39.182156958395765,19.587642163896675,27.980234541173168,53.59482485473152,97.99608008730895,3.4271646326685565,97.97583847202924,31.10262001125673,17.166163253249643,49.64941730699917,6.927521116863366,25.570178288549386,42.91884922916107,244.50702434743403,19.591078479197805,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4898791923601462,9.797583847202924,9.795539239598902,19.59516769440585,23.509294175037457,78.36431391679153,267.9741242736576,7.836431391679153,11.752585298338005,32.15689491283891,85.83769845832214,5.359482485473152,21.691300295812827,39.17528432779335,39.17528432779335,39.172328357642435,55.960469082346336,186.61572006754037,6.220524002251346,6.927521116863366,5.0,1.1765458337389445,4.156512670118019,17.648187506084167,8.583769845832213,8.583081626624821,51.14035657709877,51.137400175239954,588.3126758015178,0.5,0.4899804004365448,293.9882402619269,293.9815530987087,9.799608008730896,58.79764805238537,195.9921601746179,210.45195344988127,4.3382600591625655,6.313558603496438,14.460866863875218,0.7076863478225651,17.631970631278026,17.60450575301525,3.918215695839561,3.918215695839561,9.795539239598902,11.506580229847224,3.8260604868512065,489.01404869486805,6.854329265337113,1.7135823163342783,51.14035657709877,99.29883461399834,99.29883461399834,99.29883461399834,106.15295217338476,6.532923402193527,130.65846804387053,37.57166430626986
781.0,7.231145244472716,65.33590450584482,29.411046237032178,10.52366858240071,3.538642956718131,39.18623597416621,19.589698810503634,27.983183138459005,53.59947837119223,98.00607469570043,3.4273810909089817,97.98593403606102,31.10582904585072,17.166849583685018,49.65236852926589,6.928208620076382,25.572713258942937,42.92054715842013,244.53442072201148,19.593117987083023,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.48992967018030514,9.798593403606104,9.796558993541511,19.597186807212207,23.511741584499724,78.37247194833242,267.99739185596115,7.8372471948332425,11.75381928630218,32.15968702271533,85.84109431684026,5.359947837119223,21.69343573341815,39.17939762100727,39.17939762100727,39.17645639384261,55.96636627691801,186.6349742751043,6.221165809170144,6.928208620076382,5.0,1.1764418494812872,4.156925172045829,17.646627742219305,8.584109431684025,8.583424791842509,51.14542651788587,51.14248452093619,588.3733565360076,0.5,0.4900303734785022,294.0182240871013,294.0115702763017,9.800607469570044,58.803644817420256,196.01214939140087,210.4733716480142,4.338687146683629,6.314201149440426,14.462290488945431,0.7077285913436262,17.63380618837472,17.606478291984825,3.918623597416605,3.918623597416605,9.796558993541511,11.507720966524321,3.82615099814131,489.06884144402295,6.854762181817963,1.7136905454544908,51.14542651788587,99.30473705853179,99.30473705853179,99.30473705853179,106.15928870154393,6.533590450584483,130.67180901168965,37.57698712444737
782.0,7.231853513311262,65.34254179244574,29.40846004367895,10.524734162514847,3.538853134394502,39.19029468970839,19.59174522170137,27.98611706132307,53.60410874693834,98.0160195634576,3.4275965016957883,97.99597935702789,31.109022109892415,17.167532463428675,49.65530521977097,6.928892699382723,25.575235596638773,42.922236825887495,244.5616807517722,19.595147344854112,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4899798967851395,9.79959793570279,9.797573672427056,19.59919587140558,23.51417681382503,78.38058937941678,268.02054373469167,7.838058937941678,11.755047133020822,32.162465248163,85.84447365177499,5.360410874693834,21.695560539933787,39.18349044340274,39.18349044340274,39.180563885852294,55.97223412264614,186.6541326593545,6.221804421978483,6.928892699382723,5.0,1.176338401747158,4.157335619629634,17.64507602620737,8.5844473651775,8.583766231714337,51.150471193277546,51.14754386051265,588.43374214397,0.5,0.490080097817288,294.04805869037284,294.04143806600587,9.801601956345761,58.80961173807456,196.0320391269152,210.49468325029693,4.339112107986757,6.314840497508908,14.463707026622524,0.7077706268789005,17.635632610368702,17.608441014127596,3.9190294689708227,3.9190294689708227,9.797573672427056,11.508856018487448,3.826241045633041,489.1233615035444,6.855193003391577,1.7137982508478942,51.150471193277546,99.31061043954195,99.31061043954195,99.31061043954195,106.16559403183507,6.5342541792445745,130.6850835848915,37.58228391851882
783.0,7.232558248966611,65.34914599713616,29.40588720611861,10.525794431201664,3.5390622548978086,39.19433317558858,19.593781433069534,27.98903636077557,53.60871597037144,98.0259148634855,3.427810835543924,98.00597460958132,31.11219925889755,17.168211919870753,49.65822713793309,6.929573365778636,25.577745343305978,42.92391809846087,244.58880491066887,19.597166587794202,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4900298730479066,9.800597460958132,9.798583293897101,19.601194921916264,23.51659990535315,78.38866635117716,268.0435798518572,7.838866635117717,11.75626885984172,32.165229582222864,85.84783619692173,5.3608715970371446,21.697674746899832,39.18756286613907,39.18756286613907,39.184650905085796,55.97807272155114,186.6731955533853,6.2224398517795105,6.929573365778636,5.0,1.1762354882447443,4.157744019467182,17.643532323671167,8.584783619692173,8.584105959935377,51.155490686611955,51.15257802414673,588.4938284584732,0.5,0.4901295743174275,294.0777445904565,294.0711569871127,9.80259148634855,58.815548918091295,196.051829726971,210.51588862403327,4.339534949379966,6.315476658720998,14.465116497933222,0.7078124509795618,17.63744992901478,17.610393953568156,3.9194333175588407,3.9194333175588407,9.798583293897101,11.50998540448769,3.8263306304318783,489.17760982133774,6.855621671087848,1.713905417771962,51.155490686611955,99.31645427586618,99.31645427586618,99.31645427586618,106.17186764693426,6.534914599713616,130.69829199427232,37.587554633844825
784.0,7.233259466107591,65.3557172640412,29.403327659051687,10.52684941153602,3.5392703145297655,39.198351519939656,19.595807489044862,27.991941100525086,53.61330010561837,98.03576081173166,3.4280240841071135,98.01592001185017,31.115360562201822,17.168887973854336,49.66113423214206,6.930250633771359,25.58024255298964,42.9255909474266,244.61579379063863,19.599175759969736,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4900796000592509,9.801592001185018,9.799587879984868,19.603184002370035,23.519010911963793,78.39670303987931,268.06650052809186,7.839670303987932,11.757484493426917,32.16798006337102,85.8511818948532,5.361330010561837,21.699778398322774,39.191614978089724,39.191614978089724,39.18871754073512,55.98388220105017,186.69216337321092,6.223072112440365,6.930250633771359,5.0,1.1761331063620675,4.158150380262815,17.64199659543101,8.58511818948532,8.584443986927168,51.16048510597928,51.15758701717138,588.5536147170964,0.5,0.4901788040586583,294.107282435195,294.10072768818543,9.803576081173167,58.82145648703899,196.07152162346333,210.5369882307204,4.339955679664555,6.316109646921611,14.466518932215182,0.7078540629059531,17.639258183972764,17.61233715292598,3.919835151993947,3.919835151993947,9.799587879984868,11.511109148845337,3.826419754435549,489.23158758127727,6.856048168214227,1.7140120420535567,51.16048510597928,99.32226846428412,99.32226846428412,99.32226846428412,106.17810943589296,6.535571726404121,130.7114345280824,37.592799323715454
785.0,7.233957182254105,65.36225575692319,29.400781331772524,10.527899129813116,3.539477318978198,39.202349822902626,19.597823440118624,27.99483135296053,53.61786126912092,98.04555765356663,3.428236253695584,98.02581581168347,31.118506098587964,17.169560641643752,49.664026581726766,6.930924520273186,25.582727288207824,42.92725541640264,244.6426480642704,19.601174911451217,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.49012907905841735,9.802581581168347,9.800587455725609,19.605163162336694,23.521409893741573,78.40469964580525,268.0893063456046,7.840469964580525,11.758694064071173,32.170716761472555,85.85451083280527,5.361786126912093,21.701871546762316,39.19564688023725,39.19564688023725,39.19276389414474,55.98966270592106,186.71103659152777,6.223701219717594,6.930924520273186,5.0,1.176031253270901,4.1585547121639115,17.640468799063513,8.585451083280528,8.584780320821876,51.16545457641565,51.1625709661899,588.6131025170794,0.5,0.4902277882678332,294.1366729606999,294.13015090615437,9.804555765356664,58.82733459213998,196.09111530713326,210.55798259626232,4.340374309352463,6.31673947788787,14.46791436450821,0.7078954637956396,17.641057420306097,17.614270660627465,3.9202349822902436,3.9202349822902436,9.800587455725609,11.512227279693521,3.8265084200869266,489.2852961285408,6.856472507391168,1.714118126847792,51.16545457641565,99.32805316345353,99.32805316345353,99.32805316345353,106.18431956934593,6.5362255756923195,130.72451151384638,37.59801811609365
