Time,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt,k1,k2,k16,k15,k18,k17,k6,k5,k14,k13,k12,k11,k10,k9,k3,k4,k7,k8,k19,k20,k21,k22,cytosol,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R17,R12,R13,R14,R15,R16
5.33,0.9666101369565693,0.96881841698845,0.00025626160333350407,0.023130231956259482,0.00015969162552940776,0.0023306908919751602,3.5125214996419566e-05,0.025702680654768304,9.720439179690201e-05,0.003991341645120157,0.008200717717470298,0.000365322639704747,0.0004401376489860557,0.004511311653048723,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.366940067798459e-20,3.998283199843081e-18,-1.1422713360431446e-20,3.646441993518234e-19,-1.310352386067131e-18,-2.760618183645204e-18,-4.7819054686322505e-17,-5.894693800601822e-17,-5.817739430838827e-17,2.007388487586014e-18,-5.268468371464962e-19,-1.3925895094114607e-18,-1.046540987743114e-20,2.985433130577256e-17,9.359945579520798e-18,-3.6631929499651045e-19,1.1507963763137212e-16
5.34,0.9666178043502512,0.9688108260810028,0.00025590258351231704,0.02313042802875268,0.00015963154512838975,0.00233539455128414,3.5130309858101584e-05,0.025701822074920146,9.718400186552197e-05,0.003990283127044477,0.008198481330259416,0.0003657549121451985,0.00044016018009613553,0.004510215643075082,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.356571722469568e-20,3.991206415716715e-18,-1.1453432493321968e-20,3.6520559163669605e-19,-1.3092795711872634e-18,-2.7595995360274156e-18,-4.787453776205366e-17,-5.894967076023057e-17,-5.814598716032918e-17,2.0077750894448944e-18,-5.263228727383948e-19,-1.3928470647534369e-18,-1.046676921197463e-20,2.9845041848815925e-17,9.312586487057212e-18,-3.6679020773302412e-19,1.1421761952665836e-16
5.3500000000000005,0.9666254082060055,0.9688032681433166,0.0002555442014500559,0.023130620600970712,0.0001595715796300134,0.0023401023881979067,3.513538688503017e-05,0.02570096761997812,9.71636301993731e-05,0.003989225473616449,0.008196246095917124,0.00036618520577573477,0.0004401814552958008,0.004509119993369982,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.346221792991847e-20,3.984139114777842e-18,-1.148408981214499e-20,3.657661781115482e-19,-1.3082045401463142e-18,-2.758582446862949e-18,-4.792975232750451e-17,-5.89522359571798e-17,-5.811460986518412e-17,2.008156749912776e-18,-5.258001593641104e-19,-1.3931053016313523e-18,-1.0468133185572618e-20,2.983573353728724e-17,9.265523483399506e-18,-3.6726136516152723e-19,1.1336105377664766e-16
5.36,0.9666329489228395,0.9687957429738097,0.00025518645628953975,0.023130809699690905,0.00015951172847651247,0.002344814379679601,3.514044635394856e-05,0.025700117262242368,9.71432767543559e-05,0.003988168683359632,0.008194012013530943,0.0003666135243644493,0.00044020148192885927,0.004508024704246436,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.335890254730121e-20,3.9770812947602194e-18,-1.1514685392093335e-20,3.6632596231475846e-19,-1.3071273152443787e-18,-2.757566910155029e-18,-4.7984698902499457e-17,-5.895463458201324e-17,-5.808326237470298e-17,2.0085334992761642e-18,-5.252786945536956e-19,-1.3933642258037777e-18,-1.0469501774140174e-20,2.9826406062773924e-17,9.21875402067485e-18,-3.6773276424236342e-19,1.1250990645007854e-16
5.37,0.9666404268972396,0.9687882503720701,0.0002548293471740251,0.02313099535156923,0.00015945199111322693,0.0023495305027450603,3.5145488538998396e-05,0.025699270974135324,9.71229414864769e-05,0.003987112754814685,0.008191779082189847,0.000367039871693163,0.0004402202673013017,0.004506929776003005,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.325577083060965e-20,3.970032953332834e-18,-1.1545219308355189e-20,3.6688494776335144e-19,-1.3060479186193182e-18,-2.756552919939796e-18,-4.803937800867947e-17,-5.89568676147823e-17,-5.8051944640954e-17,2.0089053676480232e-18,-5.247584758354298e-19,-1.3936238429331587e-18,-1.0470874953655304e-20,2.981705911351151e-17,9.172275555903168e-18,-3.682044019559723e-19,1.116641438242012e-16
5.38,0.9666478425231828,0.9687807901388431,0.000254472873247218,0.0231311775831445,0.00015939236698858016,0.002354250734463182,3.515051371176429e-05,0.025698428728197546,9.710262435184944e-05,0.003986057686540176,0.008189547300984285,0.00036746425155701395,0.00044023781868152297,0.004505835208923009,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.315282253373067e-20,3.962994088101175e-18,-1.1575691636113042e-20,3.6744313795301864e-19,-1.3049663722491731e-18,-2.755540470286468e-18,-4.809379016944668e-17,-5.895893603047263e-17,-5.80206566163352e-17,2.009272384969085e-18,-5.242395007361467e-19,-1.393884158588034e-18,-1.0472252700159432e-20,2.9807692373918876e-17,9.126085550200103e-18,-3.686762753028671e-19,1.1082373238342077e-16
5.39,0.9666551962891248,0.9687733621301962,0.0002541170335305068,0.0231313563738284,0.0001593328555772193,0.002358975049916184,3.515552197935144e-05,0.02569759054394749,9.708232529915113e-05,0.003985003464778627,0.008187316668609584,0.00036788666919849154,0.0004402541432371304,0.0045047410152255695,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.305005737509124e-20,3.955964685917366e-18,-1.1606102460818107e-20,3.6800053777484445e-19,-1.3038826893936024e-18,-2.7545295501175568e-18,-4.8147936103994473e-17,-5.89608407895172e-17,-5.798939807068551e-17,2.009634579167002e-18,-5.237217639440094e-19,-1.3941451691794157e-18,-1.0473634987294409e-20,2.979831195020314e-17,9.080192353342464e-18,-3.6914838006699216e-19,1.09988636399236e-16
5.4,0.9666624885783665,0.9687659661459722,0.00025376182717574026,0.023131531752697002,0.00015927345633230718,0.00236370342639989,3.516051361786917e-05,0.025696756391399195,9.706204428515362e-05,0.003983950088850762,0.00818508718418248,0.00036830712835395237,0.00044026924816571695,0.0045036471944597,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.294747511092005e-20,3.9489447449277984e-18,-1.1636451857035187e-20,3.685571505987556e-19,-1.3027968922206478e-18,-2.753520153879071e-18,-4.820181632769066e-17,-5.896258285741927e-17,-5.795816896797742e-17,2.0099919799500818e-18,-5.232052631518181e-19,-1.394406880626719e-18,-1.0475021791373957e-20,2.978891714030092e-17,9.03459279371611e-18,-3.69620713361508e-19,1.0915882290826727e-16
5.41,0.9666697197227985,0.9687586019597957,0.00025340725339721075,0.023131703772445666,0.00015921416869833367,0.0023684358422937256,3.5165488982733956e-05,0.025695926217024153,9.70417812705439e-05,0.003982897564321943,0.00818285884702138,0.00036872563204799763,0.0004402831406599475,0.004502553740125697,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.28450755155346e-20,3.941934268598283e-18,-1.1666739894135045e-20,3.6911297905850594e-19,-1.3017090070657395e-18,-2.75251227866182e-18,-4.8255431259559734e-17,-5.896416319950941e-17,-5.792696936477956e-17,2.0103446177879046e-18,-5.226899974831944e-19,-1.394669303336839e-18,-1.047641309001934e-20,2.97795039944095e-17,8.98927820841119e-18,-3.7009327294358675e-19,1.0833426037075116e-16
5.42,0.966676890110107,0.9687512693789456,0.0002530533113359498,0.02313187245742525,0.00015915499213669672,0.0023731722748060176,3.517044832968071e-05,0.025695099995549142,9.70215362115869e-05,0.003981845889368517,0.008180631656207978,0.00036914218417865403,0.00044029582783768436,0.004501460652885561,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.274285834201053e-20,3.934933253907632e-18,-1.1696966647651487e-20,3.696680266176802e-19,-1.3006190549710752e-18,-2.7515059184774887e-18,-4.830878143676357e-17,-5.896558277045577e-17,-5.789579920813536e-17,2.0106925218763665e-18,-5.221759643567337e-19,-1.3949324421852745e-18,-1.0477808859436595e-20,2.977007241761021e-17,8.944246474838206e-18,-3.705660558474785e-19,1.0751491599558895e-16
5.43,0.9666840001257213,0.9687439682119042,0.00025270000013325454,0.02313203783179599,0.00015909592611181074,0.002377912701195868,3.5175391911784995e-05,0.025694277701892258,9.700130906464259e-05,0.003980795062164062,0.00817840561082476,0.00036955678865808924,0.00044030731678017926,0.0045003679334060165,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.264082334349162e-20,3.927941697757774e-18,-1.1727132193127837e-20,3.7022229672145893e-19,-1.2995270568139115e-18,-2.7505010673615565e-18,-4.836186739833734e-17,-5.896684251999261e-17,-5.786465844511635e-17,2.0110357212419973e-18,-5.216631611855929e-19,-1.395196301946511e-18,-1.0479209075891845e-20,2.976062232172663e-17,8.899495492389764e-18,-3.7103905912490377e-19,1.0670075718721843e-16
5.44,0.9666910501528284,0.9687366982683484,0.0002523473189306949,0.023132199919529466,0.00015903697009108506,0.0023826570987734164,3.5180319979499926e-05,0.02569345931116097,9.698109978616642e-05,0.003979745080879634,0.008176180709955,0.0003699694494122681,0.00044031761453229313,0.004499275582358272,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.253897027319193e-20,3.920959596974591e-18,-1.1757236606116372e-20,3.70775792796702e-19,-1.2984330333085719e-18,-2.7494977193732355e-18,-4.841468968514308e-17,-5.896794339295017e-17,-5.783354702282557e-17,2.01137424474317e-18,-5.211515853776874e-19,-1.3954608872958117e-18,-1.048061371571154e-20,2.9751153625165725e-17,8.855023182152421e-18,-3.7151227984498127e-19,1.0589175154420026e-16
5.45,0.9666980405723906,0.9687294593591376,0.0002519952668701204,0.02313235874441058,0.00015897812354490236,0.002387405444900105,3.518523278069319e-05,0.025692644798650115,9.696090833270962e-05,0.0039786959436840024,0.008173956952682752,0.0003703801703806085,0.00044032672810271484,0.004498183600417779,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.243729888439774e-20,3.913986948308737e-18,-1.1787279962177674e-20,3.7132851825203004e-19,-1.2973370050084627e-18,-2.748495868595397e-18,-4.846724883982329e-17,-5.896888632928425e-17,-5.780246488840087e-17,2.0117081210713186e-18,-5.206412343358898e-19,-1.3957262028110137e-18,-1.0482022755282669e-20,2.974166625274749e-17,8.810827486624799e-18,-3.7198571509413913e-19,1.0508786685760876e-16
5.46,0.9667049717631608,0.9687222512963057,0.0002516438430936665,0.023132514330039544,0.00015891938594659704,0.0023921577169889485,3.519013056068393e-05,0.025691834139839952,9.694073466091956e-05,0.003977647648743888,0.008171734338092877,0.00037078895551563833,0.0004403346644641816,0.004497091988263989,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.233580893046954e-20,3.907023748436457e-18,-1.1817262336880104e-20,3.718804764779098e-19,-1.2962389923080788e-18,-2.7474955091345032e-18,-4.85195454067546e-17,-5.896967226410614e-17,-5.777141198901852e-17,2.012037378752189e-18,-5.201321054582255e-19,-1.3959922529743177e-18,-1.0483436171052865e-20,2.9732160135547945e-17,8.766906369432568e-18,-3.724593619760364e-19,1.0428907110972548e-16
5.47,0.9667118441016986,0.9687150738930501,0.00025129304674376184,0.023132666699833854,0.00015886075677243363,0.002396913892504798,3.519501356227979e-05,0.02569102731039417,9.692057872754005e-05,0.0039766001942241995,0.008169512865271022,0.0003711958087826509,0.0004403414305536976,0.004496000746580105,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.223450016484412e-20,3.9000699939604075e-18,-1.1847183805799135e-20,3.7243167084673903e-19,-1.29513901544502e-18,-2.746496635120536e-18,-4.8571579932001335e-17,-5.897030212771224e-17,-5.774038827189625e-17,2.012362046147026e-18,-5.196241961380699e-19,-1.3962590421740848e-18,-1.0484853939530817e-20,2.972263521073042e-17,8.72325781503951e-18,-3.72933217611486e-19,1.0349533247242996e-16
5.48,0.9667186579623861,0.9687079269637219,0.0002509428769631348,0.02313281587703025,0.00015880223550158518,0.002401673948964607,3.5199882025813816e-05,0.025690224286157918,9.690044048941175e-05,0.003975553578288274,0.00816729253330364,0.0003716007341593618,0.00044034703327275397,0.00449490987605285,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.213337234103665e-20,3.893125681410463e-18,-1.187704444451678e-20,3.7298210471292797e-19,-1.294037094501999e-18,-2.7454992407069225e-18,-4.862335296326916e-17,-5.897077684561392e-17,-5.770939368429692e-17,2.0126821514538362e-18,-5.19117503764348e-19,-1.3965265747066265e-18,-1.0486276037286324e-20,2.971309142138623e-17,8.679879828463275e-18,-3.7340727913836537e-19,1.0270661930583658e-16
5.49,0.9667254137174445,0.9687008103238164,0.0002505933328948201,0.023132961884686724,0.0001587438216161117,0.0024064378639376974,3.5204736189181424e-05,0.02568942504315584,9.688031990347239e-05,0.003974507799098116,0.008165073341277982,0.00037200373563556487,0.00044035147948754793,0.004493819377372211,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.203242521264249e-20,3.886190807244517e-18,-1.1906844328621021e-20,3.7353178141298463e-19,-1.2929332494088533e-18,-2.744503320070462e-18,-4.8674865049858675e-17,-5.897109733856712e-17,-5.767842817353172e-17,2.0129977227085765e-18,-5.186120257217279e-19,-1.3967948547779982e-18,-1.0487702440950532e-20,2.97035287163683e-17,8.636770434992728e-18,-3.7388154371154366e-19,1.0192290015677995e-16
5.5,0.9667321117369495,0.9686937237899628,0.0002502444136821661,0.023133104745684467,0.00015868551460093857,0.002411205615046027,3.520957628787737e-05,0.02568862955759008,9.686021692675727e-05,0.003973462854814633,0.008162855288282103,0.00037240481721278833,0.0004403547760292026,0.004492729251231209,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.193165853333942e-20,3.879265367849297e-18,-1.1936583533705182e-20,3.7408070426559793e-19,-1.2918274999445565e-18,-2.7435088674112565e-18,-4.872611674261903e-17,-5.897126452260234e-17,-5.764749168696353e-17,2.0133087877864018e-18,-5.181077593908202e-19,-1.397063886505794e-18,-1.0489133127216263e-20,2.9693947050131804e-17,8.59392767989743e-18,-3.743560085027939e-19,1.0114414375735075e-16
5.51,0.9667387523888479,0.9686866671799137,0.0002498961184688407,0.023133244482729874,0.00015862731394383485,0.002415977179964454,3.521440255503274e-05,0.025687837805838342,9.684013151639943e-05,0.003972418743597876,0.00816063837340487,0.00037280398290395127,0.000440356929693986,0.004491639498325643,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.183107205688951e-20,3.87234935954114e-18,-1.1966262135367333e-20,3.746288765717232e-19,-1.2907198657392328e-18,-2.742515876952628e-18,-4.877710859390153e-17,-5.897127930905414e-17,-5.761658417201042e-17,2.0136153744028845e-18,-5.176047021483749e-19,-1.3973336739209387e-18,-1.0490568072838009e-20,2.968434638256432e-17,8.551349628142632e-18,-3.748306707007179e-19,1.0037031902342534e-16
5.5200000000000005,0.9667453360389734,0.968679640312537,0.000249548446398839,0.023133381118356503,0.00015856921913539183,0.002420752536421005,3.521921522145183e-05,0.02568704976445188,9.68200636296301e-05,0.003971375463607274,0.008158422595735957,0.0003732012367330197,0.00044035794724353095,0.00449055011935386,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.173066553714129e-20,3.8654427785668025e-18,-1.1995880209209692e-20,3.751763016146642e-19,-1.28961036627616e-18,-2.7415243429410474e-18,-4.882784115751329e-17,-5.897114260459109e-17,-5.758570557614872e-17,2.0139175101152256e-18,-5.171028513674761e-19,-1.397604220969479e-18,-1.0492007254632382e-20,2.967472667883298e-17,8.509034364108159e-18,-3.753055275106592e-19,9.960139505322053e-17
5.53,0.9667518630510624,0.9686726430078028,0.00024920139661648954,0.023133514674927056,0.00015851122966900133,0.0024255316621971377,3.522401451564919e-05,0.025686265410153546,9.680001322377903e-05,0.003970333013001879,0.008156207954365854,0.00037359658273466274,0.00044035783540505416,0.004489461115016504,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.163043872803161e-20,3.858545621104236e-18,-1.202543783083806e-20,3.757229826601565e-19,-1.288499020893791e-18,-2.7405342596460533e-18,-4.8878314988670756e-17,-5.89708553112454e-17,-5.755485584691667e-17,2.0142152223234995e-18,-5.166022044177425e-19,-1.3978755315143812e-18,-1.0493450649478188e-20,2.9665087909207654e-17,8.466979991294785e-18,-3.7578057615462713e-19,9.883734112575375e-17
5.54,0.9667583337867705,0.9686656750867771,0.000248854968266461,0.02313364517463537,0.00015845334504083412,0.002430314535128011,3.5228800663886525e-05,0.02568548471983581,9.677998025627476e-05,0.003969291389940597,0.00815399444838587,0.0003739900249539091,0.00044035660087157595,0.004488372486016276,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.153039138358771e-20,3.851657883263373e-18,-1.2054935075861178e-20,3.7626892295645377e-19,-1.2873858487877575e-18,-2.739545621360175e-18,-4.892853064395345e-17,-5.89704183264427e-17,-5.752403493191759e-17,2.014508538271868e-18,-5.161027586655206e-19,-1.3981476093373188e-18,-1.0494898234316609e-20,2.965543004891276e-17,8.425184632041165e-18,-3.762558138712122e-19,9.807812669951143e-17
5.55,0.9667647486056881,0.9686587363716092,0.0002485091604937695,0.02313377263950837,0.0001583955647498184,0.0024351011331027496,3.52335738902097e-05,0.025684707670558797,9.675996468464502e-05,0.003968250592582431,0.008151782076888122,0.00037438156744580293,0.0004403542503021397,0.004487284233057686,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.143052325792936e-20,3.844779561086908e-18,-1.2084372019890153e-20,3.768141257344099e-19,-1.2862708690128847e-18,-2.7385584223988584e-18,-4.8978488681257444e-17,-5.896983254303191e-17,-5.749324277882314e-17,2.014797485049787e-18,-5.15604511474084e-19,-1.39842045814047e-18,-1.0496349986151592e-20,2.9645753077952735e-17,8.38364642724156e-18,-3.76731237915509e-19,9.732372141082714e-17
5.5600000000000005,0.9667711078653566,0.9686518266855227,0.0002481639724437847,0.023133897091408073,0.000158337888297618,0.002439891434064709,3.523833441648566e-05,0.02568393423954828,9.673996646651706e-05,0.0039672106190867164,0.008149570838965564,0.00037477121427506057,0.0004403507903220311,0.0044861963568468225,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.13308341052707e-20,3.837910650551063e-18,-1.2113748738537872e-20,3.773585942075622e-19,-1.2851541004852004e-18,-2.7375726571003715e-18,-4.9028189659749085e-17,-5.896909884931482e-17,-5.746247933537682e-17,2.015082089593266e-18,-5.151074602038287e-19,-1.3986940815483075e-18,-1.049780588204985e-20,2.9636056980956685e-17,8.342363536049062e-18,-3.772068455590278e-19,9.657409507253099e-17
5.57,0.9667774119212846,0.9686449458528055,0.0002478194032622371,0.023134018552033536,0.00015828031518861117,0.0024446854160117414,3.524308246243941e-05,0.025683164404193753,9.671998555961797e-05,0.003966171467613363,0.008147360733711966,0.00037515896951572617,0.00044034622752299766,0.004485108858091095,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.123132367992234e-20,3.831051147566363e-18,-1.2143065307418377e-20,3.779023315722164e-19,-1.2840355619839503e-18,-2.7365883198257385e-18,-4.907763413981854e-17,-5.896821812907587e-17,-5.74317445493972e-17,2.015362378686064e-18,-5.146116022124709e-19,-1.3989684831093949e-18,-1.0499265899141257e-20,2.962634174700965e-17,8.30133413559998e-18,-3.776826340896237e-19,9.582921767239723e-17
