data_set_T,data_set_CA1,data_set_CA2,data_set_CA3,data_set_CA4,data_set_CA5,data_set_CA6,data_set_CA7,data_set_CA8,data_set_CA9,data_set_CA10,data_set_CAG1,data_set_CAG2,data_set_CAG3,data_set_CAG4,data_set_CAG5,data_set_CAG6,data_set_CAG7,data_set_CAG8,data_set_CAG9,data_set_CAG10,data_set_H1,data_set_H2,data_set_H3,data_set_H4,data_set_H5,data_set_H6,data_set_H7,data_set_H8,data_set_H9,data_set_H10,data_set_HG1,data_set_HG2,data_set_HG3,data_set_HG4,data_set_HG5,data_set_HG6,data_set_HG7,data_set_HG8,data_set_HG9,data_set_HG10,data_set_MF5,data_set_MF7,data_set_MF9,data_set_MUF5,data_set_MUF7,data_set_MUF9,data_set_N1,data_set_N2,data_set_N3,data_set_N4,data_set_N5,data_set_N6,data_set_N7,data_set_N8,data_set_N9,data_set_N10,data_set_NG1,data_set_NG2,data_set_NG3,data_set_NG4,data_set_NG5,data_set_NG6,data_set_NG7,data_set_NG8,data_set_NG9,data_set_NG10,data_set_R1,data_set_R2,data_set_R3,data_set_R4,data_set_R5,data_set_R6,data_set_R7,data_set_R8,data_set_R9,data_set_R10,data_set_RG1,data_set_RG2,data_set_RG3,data_set_RG4,data_set_RG5,data_set_RG6,data_set_RG7,data_set_RG8,data_set_RG9,data_set_RG10,data_set_S1,data_set_S2,data_set_S3,data_set_S4,data_set_S5,data_set_S6,data_set_S7,data_set_S8,data_set_S9,data_set_S10,data_set_SG1,data_set_SG2,data_set_SG3,data_set_SG4,data_set_SG5,data_set_SG6,data_set_SG7,data_set_SG8,data_set_SG9,data_set_SG10,data_set_STIM5,data_set_STIM7,data_set_STIM9,data_set_V1,data_set_V2,data_set_V3,data_set_V4,data_set_V5,data_set_V6,data_set_V7,data_set_V8,data_set_V9,data_set_V10,data_set_VG1,data_set_VG2,data_set_VG3,data_set_VG4,data_set_VG5,data_set_VG6,data_set_VG7,data_set_VG8,data_set_VG9,data_set_VG10,data_set_X1,data_set_X2,data_set_X3,data_set_Y1,data_set_Y2,data_set_Y3
5354.2349,0.27464461,0.32057992,0.27765536,0.30396408,0.33897761,0.22849536,0.30487776,0.20360671,0.34162048,0.32239893,0.47440001,0.30666262,0.48298958,0.30458632,0.57304984,0.32276905,0.50374514,0.35691932,0.55010474,0.33413991,0.19365783,0.40567687,0.18626404,0.41050991,0.21816291,0.41356346,0.22601694,0.47722438,0.20019329,0.37163466,0.57727432,0.51150733,0.56376666,0.50255007,0.63087368,0.50963598,0.57726455,0.43057758,0.62194204,0.5282715,-1.6653634,-2.0074902,-1.6161453,-5.2835932,-2.2247467,-8.1914577,0.28033066,0.016330663,0.30855307,0.016945988,0.15629902,0.018198239,0.38981846,0.010081409,0.17027061,0.017394494,0.25889224,0.35430211,0.24532279,0.36325115,0.25733003,0.35266128,0.27829981,0.32518452,0.26358807,0.34277576,0.5752818,0.85705256,0.56664699,0.67676765,0.10993008,0.68465471,0.59496349,0.78895438,0.23660965,0.73362893,0.22734973,0.087058023,0.23378491,0.084453575,0.25838813,0.10573947,0.25601834,0.12649292,0.24478269,0.10537439,0.0040487107,1.0616186e-13,0.0086900489,7.1049633e-13,6.5944128e-05,1.1344446e-10,0.03534963,2.6852194e-13,9.664231e-05,6.6739241e-13,0.40065411,0.0058750496,0.44671488,0.0068771457,0.23533961,0.017540313,0.397926,0.52969539,0.24731,0.0077411095,-14.909337,53.138817,-23.755577,-64.518135,-71.233139,-66.580223,-66.846207,-56.733116,-53.906712,-63.309338,-71.148956,-68.299957,-66.975807,-63.439629,-58.38266,-64.751701,-57.994576,-64.604683,-59.376778,-61.527859,-73.770859,-64.12471,-59.001324,-608.2417,-2308.0608,-530.74542,2.9892983,45.01181,-6.4832821
5361.2339,0.30904451,0.31218466,0.31198749,0.29952434,0.32647568,0.25522059,0.33662209,0.1987073,0.32904896,0.31492633,0.50730675,0.34462875,0.51644468,0.3324171,0.5105747,0.35070774,0.54125273,0.38974518,0.49015203,0.30660033,0.17739774,0.44632,0.16951285,0.45153868,0.27235508,0.17208894,0.19841866,0.51279145,0.25427237,0.41473073,0.55781174,0.1988046,0.52125734,0.39257908,0.61791223,0.52872056,0.59450871,0.50683045,0.60888493,0.51179004,-1.3901511,-2.2785313,-1.3401668,-9.4203939,-3.7085843,-8.7163868,0.32237443,0.011411397,0.36012813,0.013144429,0.073736541,0.26710519,0.24517068,0.0084191598,0.08285968,0.012533199,0.23941863,0.9039802,0.24456486,0.38633054,0.27644104,0.34964833,0.24099882,0.24645886,0.28296709,0.35462692,0.54409444,0.84462178,0.52734947,0.66904908,0.43995559,0.70330858,0.46528223,0.83483493,0.56065899,0.7510609,0.2417073,0.069344431,0.24522105,0.10173064,0.21429865,0.13239163,0.27168575,0.18111314,0.20161039,0.084152065,0.011424352,6.3421063e-14,0.025871255,3.3670164e-13,6.0193472e-08,0.0019034288,0.0021860125,1.1493519e-13,8.8214556e-08,2.6142321e-13,0.46928912,0.64002472,0.52637845,0.55244195,0.088349611,0.31276238,0.40607253,0.55142766,0.09284573,0.0030897979,-40.118958,57.774532,-45.458004,-72.718651,-76.909782,-78.081383,-75.761925,-76.631165,-67.534477,-60.088432,-70.811073,-76.214737,-69.365227,-65.671753,-52.11993,-67.790497,-75.425789,-63.291069,-53.509727,-64.989487,-69.865364,-62.839134,-58.301128,-670.7785,-1986.4603,-663.56531,-20.402655,47.491562,-29.488327
5368.2329,0.30187339,0.30184507,0.30076742,0.2890442,0.31393459,0.24953404,0.36969906,0.19684388,0.31646484,0.31297675,0.45213398,0.37562582,0.46023634,0.36331978,0.45501524,0.37916788,0.5778318,0.42963192,0.43691188,0.28550774,0.23380762,0.48384371,0.22565588,0.48863989,0.32145447,0.2286818,0.15946133,0.54642153,0.30459821,0.45624954,0.58754021,0.37965196,0.58969951,0.50794083,0.59322464,0.5506345,0.46513274,0.51743186,0.58434165,0.50065172,-1.1484394,-2.4666831,-1.0738626,-9.356843,-3.6266878,-8.5384102,0.14416036,0.0083963824,0.17338531,0.0086932331,0.039495062,0.12045895,0.32962486,0.0089871371,0.043555506,0.013708475,0.29606083,0.41830409,0.29401112,0.24597965,0.29508784,0.34255412,0.29054794,0.23905861,0.30155799,0.36220065,0.63661468,0.8880251,0.72563434,0.8026976,0.68282753,0.75089401,0.35164091,0.78869432,0.75097322,0.63622439,0.19757415,0.14280719,0.20372978,0.16782726,0.17487173,0.16697077,0.26915058,0.21410318,0.16381963,0.067171425,1.0427994e-05,8.6997019e-14,2.3614928e-05,2.8592099e-14,5.4944119e-11,1.7374241e-06,0.047850784,3.0571143e-13,8.0521617e-11,1.2058275e-11,0.17617337,0.65241218,0.1975996,0.55252415,0.03318762,0.313481,0.58142668,0.54503047,0.034881201,0.0014015099,-52.124184,59.049683,-54.472618,-70.915253,-73.184532,-76.674217,-74.040398,-82.986145,-70.534767,-64.826256,-73.503899,-82.235535,-60.436878,-62.017788,-76.141068,-62.159065,-69.577347,-62.0247,-55.168667,-71.368469,-69.512039,-61.596684,-57.860729,-908.9295,-1670.5139,-930.3833,-44.137505,41.332794,-44.735195
5375.2319,0.29295787,0.2962966,0.29045764,0.27952728,0.30183506,0.24485801,0.37320212,0.19651924,0.30427647,0.33734578,0.40347874,0.41416052,0.41056839,0.40153718,0.40592965,0.40982187,0.51482904,0.47832036,0.39012474,0.30596191,0.28591922,0.51945752,0.27807045,0.52328491,0.3672359,0.28165454,0.31126833,0.57798541,0.35151795,0.14589837,0.56695217,0.44886383,0.57062781,0.54623175,0.568591,0.57567078,0.61186427,0.34889314,0.56023449,0.52667683,-0.95965677,-2.603189,-0.88319546,-8.7910109,-2.8613739,-9.102602,0.068011925,0.0095061939,0.083213225,0.0070121391,0.021954503,0.057553135,0.14108916,0.010513137,0.024003286,0.31845745,0.31423172,0.30592531,0.31149495,0.22976372,0.31311136,0.30648622,0.27518612,0.48166829,0.3192431,0.33040109,0.75258422,0.80274081,0.83134586,0.86979967,0.82043105,0.74409008,0.23375227,0.72003585,0.85899103,0.66652507,0.15923715,0.19238053,0.16438049,0.20589317,0.14131445,0.19704197,0.23776324,0.20280221,0.13204181,0.099967174,9.5186623e-09,6.5603317e-13,2.1555591e-08,4.7891477e-14,5.0229772e-14,1.5881644e-09,4.367944e-05,2.1850926e-12,7.3564351e-14,0.0048261527,0.066172697,0.61221683,0.074210905,0.51160967,0.012503596,0.31903821,0.21825399,0.65517819,0.013149631,0.34413236,-56.223396,59.35387,-57.209984,-73.225548,-69.653076,-74.945686,-72.898232,-85.914154,-64.276604,-58.810612,-70.580994,-87.364174,-72.162819,-60.777103,-73.249451,-60.947411,-67.16748,-60.846905,-59.816296,-63.359596,-77.195564,-60.455837,-55.704185,-1267.0602,-1384.8331,-1278.4336,-54.806904,40.557587,-53.141525
5382.231,0.2835497,0.32452527,0.28144842,0.27126271,0.2902,0.27983657,0.37719744,0.19694845,0.29254445,0.32628438,0.36169592,0.4526512,0.36766177,0.4454723,0.36348355,0.45240659,0.54683095,0.42672756,0.35023448,0.39393669,0.33433816,0.12344509,0.32707524,0.55567354,0.4099282,0.15579391,0.16158959,0.60750037,0.39527044,0.20382148,0.54433411,0.42845586,0.54773885,0.5337559,0.54568708,0.54945314,0.51594138,0.5722608,0.53816134,0.21629864,-0.83986545,-2.6932111,-0.75719249,-9.1194868,-2.5699337,-9.4262342,0.034208223,0.44404066,0.041020013,0.0067844451,0.012444954,0.33302057,0.28714705,0.011060267,0.013606132,0.14795531,0.33099678,0.33557415,0.32847184,0.23074326,0.32995373,0.25467286,0.24581152,0.3154023,0.33550137,0.93223691,0.83456117,0.64089984,0.87247604,0.88902342,0.89833045,0.66430086,0.19505915,0.682989,0.92016089,0.78347069,0.12767503,0.21423785,0.13188243,0.23162903,0.11353125,0.20933011,0.24945706,0.2050474,0.10591656,0.13891396,8.7564339e-12,0.10830475,1.971652e-11,6.5140601e-14,8.0691872e-17,0.014122729,0.025727991,7.3025738e-13,1.395988e-16,4.405284e-06,0.02492019,0.61895764,0.027930694,0.52305174,0.0047747064,0.4428843,0.51458734,0.24595283,0.0050333021,0.74093932,-57.284397,59.24905,-57.954277,-75.160873,-72.787384,-74.669556,-72.719444,-87.670868,-73.307816,-61.822769,-69.396919,-87.191101,-73.19046,-59.71796,-71.344582,-59.873383,-68.605713,-59.784138,-64.062553,-68.693901,-60.456341,-59.442226,-15.98737,-1648.1534,-1124.7975,-1655.0745,-53.874622,31.740993,-51.987423
5389.23,0.27629903,0.36073062,0.27871522,0.26716456,0.27902257,0.27621081,0.37807447,0.22664855,0.28126726,0.31612322,0.32781664,0.44651294,0.33248571,0.39983997,0.32849535,0.40386653,0.5792762,0.4592461,0.31809416,0.44790184,0.37978196,0.1478039,0.37428689,0.58635557,0.44974086,0.21446703,0.12968278,0.1285608,0.43607119,0.25789773,0.52436489,0.30296847,0.52723241,0.55128318,0.52552742,0.56406415,0.40081203,0.45168984,0.51933092,0.21373482,-0.74691182,-2.7124021,-0.6485315,-7.8681421,-2.8800395,-9.8667784,0.019768152,0.49356952,0.024663465,0.0092356913,0.0072711986,0.14601663,0.37832913,0.4407286,0.007890773,0.070165798,0.34564912,0.8813554,0.34353548,0.32636791,0.34476444,0.3117553,0.38549718,0.30438307,0.34925333,0.87533635,0.82407075,0.50299281,0.74957925,0.78496528,0.94240797,0.6526413,0.17642704,0.59592849,0.95478576,0.83729351,0.1020714,0.18390638,0.10547308,0.191037,0.090898387,0.16880356,0.24381869,0.2092865,0.084727459,0.17053537,7.8332512e-13,0.46878546,9.237955e-12,2.444506e-12,1.7683586e-16,1.2891045e-05,0.089271426,0.072258405,3.8996113e-17,4.021298e-09,0.0094888601,0.57239604,0.010609751,0.19638698,0.0019248151,0.16627978,0.63701224,0.56205571,0.0020431282,0.75250655,-57.573715,58.599903,-58.120949,-72.422218,-52.648552,-63.126881,-64.524086,-84.378975,-70.367668,-65.780991,-76.272507,-89.09668,-73.575302,-58.826721,11.87837,-58.953316,-60.73877,-58.882381,-61.048958,-74.160446,-70.659027,-58.616634,-69.856598,-1984.6525,-901.10718,-1989.3698,-40.431843,28.38147,-43.378502
5396.229,0.26898769,0.36427188,0.27208194,0.29294208,0.2682856,0.31450403,0.37932295,0.22312187,0.27042478,0.30687279,0.30191347,0.43463555,0.30543104,0.43176177,0.30124047,0.43196309,0.5927195,0.41002977,0.29336554,0.4017742,0.42207348,0.23211396,0.41707724,0.14094767,0.48686814,0.12967911,0.12883511,0.18852164,0.47411907,0.30839205,0.5092051,0.57270396,0.51125854,0.55156171,0.50957578,0.21842521,0.23189798,0.56000239,0.50504178,0.55737042,-0.65784371,-2.6026959,-0.55466485,-9.6189728,-4.3514338,-8.410511,0.013256663,0.2081183,0.015301021,0.36638474,0.0044847955,0.4720872,0.45539561,0.19632974,0.0047779428,0.035347752,0.35642913,0.30440268,0.35484841,0.25328818,0.35625517,0.85229307,0.93693852,0.31755671,0.35950124,0.33453891,0.82604116,0.47381836,0.78461546,0.71068019,0.96734536,0.48923358,0.12259696,0.64569843,0.97438538,0.85194814,0.081490695,0.19952171,0.084218271,0.20690642,0.072651275,0.13600448,0.2274227,0.17882498,0.067693427,0.19756436,9.7492825e-13,0.00042790369,2.4042099e-13,0.011908472,7.9989517e-17,0.36277077,0.32253802,6.5956694e-05,9.3593878e-17,4.1030382e-12,0.0037575196,0.28964236,0.0041688969,0.43554032,0.00091722287,0.67812598,0.70997441,0.21100833,0.00098393939,0.28249902,-57.365181,56.0993,-58.013157,-66.160133,-48.138363,-69.326775,-73.299026,-88.024651,-73.951035,-67.788841,-68.224777,-85.598747,-68.352776,-58.179844,-60.937649,-58.288441,-64.007431,-58.206142,-73.484093,-11.449438,-60.836365,-58.017807,-58.095024,-2209.9575,-708.6629,-2251.6848,-26.179556,25.185818,-29.411646
5403.228,0.26307112,0.38730177,0.26759729,0.28822625,0.25794977,0.30518857,0.36800382,0.23118074,0.26000881,0.29845911,0.28121448,0.46538284,0.28470901,0.38666821,0.28017834,0.38955376,0.54561341,0.36739674,0.27405497,0.44586426,0.46176156,0.19093679,0.45727596,0.2003544,0.5214892,0.1889123,0.30320781,0.26374951,0.50960058,0.35554618,0.50345635,0.58322811,0.50171381,0.55492485,0.49818063,0.53604168,0.61536652,0.54575425,0.49478665,0.59236538,-0.61134934,-2.3410649,-0.53046876,-7.5498013,-1.6526304,-7.835124,0.0103471,0.24551603,0.012552489,0.16057689,0.0029488562,0.21643901,0.18796203,0.091585211,0.0031146288,0.019777216,0.35613206,0.27834821,0.35900071,0.31620345,0.36434057,0.34826034,0.26260996,0.33115861,0.36709735,0.27355903,0.82232577,0.48233673,0.7401402,0.67741609,0.98148483,0.64976639,0.13416764,0.55283487,0.98546761,0.85633105,0.065065861,0.21544291,0.067220934,0.16627027,0.05803607,0.15547903,0.24650565,0.14338833,0.05407149,0.2248878,3.0936207e-13,0.0014559581,2.4961639e-12,1.0869873e-05,1.3907717e-16,0.0003311316,0.00029441528,6.1186405e-08,1.2263522e-16,2.3544239e-13,0.0016467149,0.34751046,0.0018055805,0.16353638,0.00060040253,0.25460091,0.28989765,0.07927449,0.00064646883,0.34516144,-56.51931,45.999908,-57.031338,-68.667435,-61.606609,-64.023521,-64.446327,-84.831642,-66.766319,-46.290134,-48.406063,-85.091835,-69.615379,-58.349258,-62.288609,-58.253853,-60.924213,-57.738815,-57.575096,-64.037979,-59.700184,-57.550076,-62.07592,-2352.9448,-564.44183,-2405.813,-12.948855,19.862467,-14.069576
5410.2271,0.25897813,0.4116838,0.2945908,0.2923049,0.24802284,0.29685792,0.36835259,0.25612539,0.24999662,0.29105708,0.30465305,0.49647141,0.30286226,0.34884259,0.26316068,0.42681637,0.57681412,0.39257768,0.25623003,0.39844772,0.49908707,0.15624398,0.14092061,0.26479328,0.55377519,0.24431123,0.15789658,0.17777731,0.54268819,0.3996338,0.55888683,0.5712837,0.53347665,0.53374231,0.49078995,0.58724558,0.60647905,0.55533731,0.49436092,0.56521231,-0.66175026,-2.021497,-0.64605528,-7.6235757,-5.6148462,-7.7129612,0.0095073693,0.31782162,0.33357999,0.073956065,0.0021700358,0.10054981,0.24336767,0.26188794,0.0022240803,0.012990397,0.25107253,0.24622633,0.30222011,0.33758312,0.36784995,0.2762776,0.24352203,0.31283453,0.36450386,0.31226072,0.79060411,0.55870086,0.70498836,0.64861709,0.98947155,0.74145496,0.28131363,0.66331297,0.99173772,0.84205079,0.11428497,0.23169373,0.1007152,0.13296869,0.046369746,0.19032779,0.26484701,0.16437401,0.043249816,0.18040894,1.3800963e-13,0.0068136593,0.00785104,9.9244426e-09,1.6733528e-16,3.0225308e-07,0.0017711004,0.0015813533,1.3168219e-16,8.158456e-14,0.39062124,0.43340173,0.36965257,0.061484694,0.00053588243,0.34499955,0.37103149,0.31658429,0.00053516944,0.12960489,-53.23238,17.572628,-53.192886,-72.359802,-75.458893,-72.619537,-71.028679,-84.469002,-70.425125,-61.024563,-70.677101,-84.931648,-72.394974,-62.963692,-64.607758,-58.7757,-59.586201,-57.746838,-61.677334,-65.100914,-59.408669,-57.471233,-60.88451,-2404.8513,-506.44241,-2467.385,-2.6886122,0.34972417,-3.4757309
5417.2261,0.25281239,0.39673656,0.28701705,0.28253409,0.23851036,0.28868341,0.36077893,0.2474266,0.24037422,0.28098774,0.33312249,0.44253621,0.35247332,0.38876709,0.28503326,0.3828032,0.51392597,0.43187597,0.27998123,0.35799566,0.53328264,0.21330217,0.19957362,0.31459674,0.58388495,0.29580146,0.21789463,0.23342463,0.57354367,0.44026521,0.56469452,0.58388585,0.43307197,0.20081832,0.51078075,0.55871272,0.61737901,0.58529693,0.53790152,0.54199493,-0.87961566,-1.7037996,-0.89901459,-8.5580082,-7.436873,-7.1094074,0.0089013856,0.15265325,0.15068273,0.036955286,0.0018847213,0.048455063,0.10595814,0.12594116,0.0017361252,0.0084532239,0.29776591,0.29898942,0.65920585,0.91865832,0.24346699,0.31400162,0.27518126,0.25053838,0.33948925,0.33162841,0.80254352,0.74090391,0.75199473,0.78412479,0.99391317,0.79634905,0.34342736,0.79680103,0.9952805,0.8976739,0.15319079,0.1883492,0.14027113,0.10598243,0.096467726,0.15258914,0.21998216,0.19874237,0.093630955,0.14433461,8.2994982e-13,6.2194454e-06,7.1663571e-06,9.0711466e-12,1.5467352000000001e-16,2.7597674e-10,1.6166531e-06,1.4434446e-06,7.9654065e-17,1.5878514e-14,0.38555983,0.16270584,0.47693491,0.65195066,0.45907202,0.12955663,0.13928191,0.39718157,0.32550982,0.048732735,-41.139214,-20.95162,-38.619411,-66.482689,-72.221634,-71.78878,-79.339188,-87.095421,-73.019684,-61.443752,-74.538788,-85.861176,-74.971153,-58.856007,-61.813976,43.681252,-32.942818,-68.343437,-60.743847,-63.381535,-63.451073,-51.398945,-59.74094,-2382.825,-555.31976,-2466.3899,5.9285965,-12.725556,2.123512
5424.2251,0.2569623,0.38308498,0.27805874,0.27185133,0.22935081,0.27871415,0.34949312,0.23858395,0.23120017,0.27081832,0.36960822,0.39510787,0.41176692,0.42703149,0.31161281,0.34528372,0.45799148,0.38756171,0.37332007,0.32654676,0.56914854,0.26661181,0.25389239,0.36086249,0.61196202,0.34344921,0.27117759,0.28523037,0.60232228,0.47808948,0.56245661,0.56254041,0.2859053,0.26966879,0.56469494,0.53577918,0.59454638,0.55723017,0.29193068,0.52103806,-1.2263623,-1.4143395,-1.2397119,-5.4018207,-7.0889235,-4.5775089,0.014723441,0.073436499,0.071997091,0.019849157,0.0016993374,0.025176847,0.051083274,0.06242292,0.0018585187,0.0061186538,0.31920865,0.3174729,0.89864951,0.68875104,0.25948173,0.33332014,0.29402962,0.3132807,0.62333757,0.34719402,0.64328647,0.82887775,0.82434887,0.87690067,0.99646503,0.87402886,0.5780195,0.87944883,0.99702543,0.93705606,0.18419249,0.15164271,0.17206661,0.15271881,0.14301039,0.12205209,0.17957367,0.15952873,0.14576769,0.11519732,1.5437503e-10,5.6772138e-09,6.5415491e-09,1.1721963e-14,2.7242779e-16,2.888491e-13,1.4759275e-09,1.3175793e-09,1.0931262e-15,1.8812991e-14,0.34676468,0.061122935,0.63420612,0.71163869,0.44535142,0.048731763,0.052304152,0.14914382,0.72173887,0.018437164,-7.8903236,-45.099705,-4.19137,-52.750458,-71.280815,-74.780899,-80.741531,-84.887833,-73.286888,-69.465805,-76.87957,-82.348602,-76.688164,-57.742336,-60.574112,7.2623997,-78.619232,-62.036133,-59.787159,-62.09481,-61.140545,-78.400764,-58.925919,-2331.0686,-697.53625,-2419.8713,8.5497332,-24.30088,11.407132
5431.2241,0.27707642,0.37054268,0.27028275,0.26191825,0.22129017,0.26962909,0.3364439,0.23126085,0.22953166,0.26184493,0.40821448,0.35469773,0.40068376,0.44036165,0.34669113,0.38419819,0.40854874,0.34958306,0.41653582,0.36478376,0.16029739,0.31640333,0.30468327,0.40404043,0.6381914,0.3879379,0.32040223,0.33369496,0.63002914,0.5134362,0.55557424,0.54031134,0.5621233,0.26373148,0.56580651,0.36051437,0.56994116,0.53433383,0.39580098,0.3342599,-1.607305,-1.1516999,-1.6145649,-4.0464935,-8.7830286,-3.0194495,0.26800317,0.0369175,0.036417156,0.011567387,0.0030059856,0.014510059,0.026672073,0.031712987,0.0072210673,0.005686346,0.31280944,0.33397099,0.32777417,0.91554147,0.30166924,0.44782406,0.31211799,0.33610588,0.38883165,0.50401354,0.66642123,0.86330748,0.83794594,0.9257648,0.99159819,0.9096489,0.75836641,0.90581447,0.84316874,0.94599265,0.19298655,0.12151525,0.19943886,0.17434312,0.17617251,0.12464651,0.14513341,0.12764427,0.19682263,0.11395951,0.0015394457,5.5416492e-12,6.6049002e-12,3.0714157e-14,1.7129295e-14,3.0748062e-14,1.3496188e-12,1.2730959e-12,1.6515095e-12,4.3576125e-14,0.33521998,0.023033211,0.29653472,0.64150071,0.38250828,0.57436931,0.019677255,0.056083318,0.6540525,0.58325702,30.925213,-54.610405,34.577259,-72.632423,-68.332512,-69.329376,-74.88623,-78.535522,-77.00946,-82.549812,-74.202782,-76.591057,-78.0811,-59.99353,-59.536274,-58.399178,1.1870133,-58.742954,-76.651939,-60.910606,-59.764339,-75.59697,-77.404495,-2231.0908,-912.07886,-2266.8323,18.424225,-36.425972,28.370001
5438.2231,0.27346238,0.36327434,0.26254711,0.25318798,0.21958186,0.26041356,0.32349983,0.2266164,0.25925121,0.25378248,0.36639634,0.32234249,0.44490662,0.42007422,0.38670337,0.41882083,0.365733,0.38760617,0.45518127,0.39909855,0.21857733,0.36376822,0.35195795,0.44439167,0.66327274,0.42935374,0.36625728,0.37925768,0.16326852,0.54644084,0.54884595,0.52103209,0.59223777,0.57461131,0.57098109,0.41684869,0.54691309,0.27396747,0.55566144,0.43743804,-1.9501073,-0.92391396,-1.9550049,-3.1417792,-10.043963,-4.0638103,0.11853009,0.021986704,0.02023904,0.0082376339,0.0077902251,0.0094141178,0.014829127,0.018471016,0.32797822,0.0059584286,0.32659671,0.34811246,0.27236515,0.31192982,0.3072173,0.35292152,0.32905155,0.66049367,0.24682269,0.32143599,0.65557367,0.76063019,0.8591041,0.93926483,0.83792639,0.93709534,0.86313856,0.8647725,0.70118952,0.9424895,0.15448575,0.09711834,0.22640173,0.20270768,0.20350294,0.17346425,0.1166047,0.11268921,0.24399702,0.17335503,1.4051959e-06,2.874076e-12,4.4352353e-13,1.5226362e-13,1.6637852e-12,3.2335523e-14,1.3598282e-15,1.7383354e-13,0.010455618,6.6490928e-14,0.12589197,0.0087918621,0.35020053,0.28943112,0.34646127,0.62340277,0.0074647488,0.62114292,0.49119785,0.61063409,50.398617,-57.79184,52.44796,-69.694611,-63.785408,-67.887383,-69.939697,-66.55471,-74.658386,-88.26239,-75.183266,-72.135368,-72.461212,-59.713566,-58.679756,-62.126308,-59.965237,-59.159817,-74.739395,-59.840073,-78.533859,-64.654137,-73.755905,-2072.2524,-1213.967,-2037.262,26.789906,-48.70417,36.208488
5445.2222,0.26756123,0.39125308,0.26163483,0.2736578,0.28845781,0.25238132,0.31102565,0.22062443,0.30304545,0.29349613,0.33238202,0.34347323,0.39766413,0.37728572,0.5216735,0.46110988,0.33036324,0.42302674,0.49361396,0.44088095,0.27219662,0.15183222,0.39771712,0.087699026,0.17627279,0.4680607,0.40901533,0.42147329,0.21959122,0.13467963,0.53216982,0.54276466,0.56479686,0.55279303,0.20767868,0.34134918,0.52655709,0.34372011,0.50550795,0.4260971,-2.1887376,-0.72828448,-2.2256296,-7.7284646,-10.545418,-4.6350231,0.056073695,0.31892926,0.015324244,0.3772743,0.42646778,0.0076413536,0.0085715028,0.012029758,0.33498248,0.40485951,0.33615834,0.28252915,0.31234765,0.32743713,0.8952719,0.50035369,0.34401423,0.49495345,0.25298291,0.33873466,0.71850079,0.68186504,0.74912161,0.69210172,0.54216808,0.93629146,0.92250925,0.877707,0.54972214,0.68578309,0.12337724,0.12651329,0.18158187,0.16235229,0.20775127,0.18812698,0.093357734,0.16230863,0.25084472,0.19719362,1.2827313e-09,0.0089455238,7.5676255e-13,0.67566317,0.19458136,8.9242382e-14,4.0549538e-17,6.7287193e-14,0.0313127,0.18819377,0.047367785,0.38196471,0.13149686,0.10870508,0.77682251,0.67087823,0.0029311259,0.67100334,0.54533303,0.61292142,56.361355,-58.769154,57.534393,-73.410034,-68.87355,-67.287949,14.075142,-67.585472,-76.547913,-89.480637,-75.412117,-69.70649,-72.918808,-59.275639,-60.851528,-60.885826,-56.775906,-61.863075,-77.414307,-58.927208,-77.331963,-68.475388,-69.062737,-1878.1466,-1580.7584,-1785.4835,28.357208,-54.484035,30.970484
5452.2212,0.25859255,0.38014001,0.25412032,0.28371269,0.32942155,0.24547024,0.29903218,0.21479684,0.34328201,0.28657007,0.36852998,0.37178224,0.35739949,0.40514675,0.55995828,0.41224477,0.30279911,0.46611726,0.53093767,0.39391404,0.3214702,0.209846,0.43866563,0.17764039,0.21237937,0.50424814,0.44888845,0.46080345,0.20804012,0.19394529,0.56060892,0.57426578,0.54158038,0.55802339,0.30147094,0.56147796,0.51036584,0.24667653,0.50002265,0.55109894,-2.3397539,-0.57856405,-2.392051,-2.9999337,-9.9971437,-4.4268827,0.028698325,0.14414251,0.010577504,0.22286795,0.40928996,0.0074682357,0.005141655,0.0091941925,0.33187753,0.18027008,0.23685966,0.28630364,0.33184591,0.31688973,0.60578215,0.32755703,0.35567966,0.75995481,0.25621659,0.31801981,0.8268733,0.74951571,0.81518275,0.66030866,0.4101797,0.90921569,0.95611852,0.88706696,0.37640798,0.73872268,0.16334847,0.16450089,0.1452495,0.17959319,0.23908466,0.19352041,0.074611977,0.17558607,0.26201066,0.1634365,1.2055944e-12,8.1654234e-06,2.3901654e-13,0.00082859729,0.16573298,2.9859516e-13,5.860217300000001e-17,8.9812171e-14,0.032992791,0.00017178219,0.41198042,0.37695372,0.049443703,0.29555559,0.71930259,0.25185546,0.0012912026,0.72303736,0.56124264,0.23010512,58.115086,-58.930157,58.720867,-73.145767,-71.259155,-69.148201,-68.666298,-64.568695,-72.396156,-88.031693,-75.162971,-64.75634,-70.601929,-64.937996,-60.308743,-59.736698,-59.640575,-77.495621,-59.554253,-58.240124,-78.348587,-69.209709,-60.829296,-1677.297,-1953.0305,-1573.4524,28.132565,-49.639988,29.062639
