Time,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,q1,n1,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,g2,g3,m4,k4,p2,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,m12,k10,r3,r4,m5,m6,k5,m7,m8,k6,n3,g4,m9,k7,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,g7,g8,n6,g9,m16,k14,p6,r9,r10,m17,k15,m18,k16,n7,g10,m19,k17,p7,r11,r12,m20,k18,m21,k19,q4,n8,ld,lmax,a,b,c,d,e,f,h,i,j,k,Day_in_hours,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31a,R31b,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45
5.54,0.17641532431096488,0.38149738041104686,0.569099311451269,0.014169684907788974,0.011144728690237386,0.8002350504729165,0.48888908411982707,0.0011501091760885468,0.7435538820618542,0.0,4.895936231082504,3.33073578334505,4.25101185088661,2.5420684424100655,0.6544506280370934,15.53287671798714,47.619259817067054,0.30847755801602617,16.851647340670223,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.2210206593119135,0.13494764135134626,0.46901287947734105,5.560011210178955,5.186657304704576,0.05598332169997245,0.24538826482593362,3.7836925551136336,3.841524994964715,3.495274131042296,144.04921497815565,142.9096662007359,2.4467069097320535,1.2184938529121498,0.18036564387886267,0.18456392684997247,5.617149740442373,70.7152599309632,66.57856947630827,1.472157239682885,4.075013120786286,0.1650316383444981,0.1591775447778733,4.529314288837709,437.7019504605353,436.3953150281983,3.392753957111695,1.3678470783134742,0.0,0.0,0.0,0.002850192635010853,0.0020846765523022392,0.07549216320193,0.4397108281215259,0.36466711250050804,0.0015499517950011803,0.16030978039679983,0.0008706005544899385,0.000377940554974728,0.012022321239488798,16.928566760183607,16.981283558528627,0.09980245131489295,0.0007619759045821871
5.55,0.17681253605303374,0.3823587547905536,0.5703804711345397,0.014158701499067797,0.011152458736568067,0.7993834627589705,0.4885386948998835,0.0011550609639566633,0.7430194587361147,0.0,4.895026290561465,3.3301577846390544,4.250222286350577,2.542151130028405,0.654408575883409,15.533491427638031,47.617562577425,0.30853614892319364,16.851036462659813,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.22144903001288918,0.13524722177133233,0.4700718531395066,5.5725299737690435,5.198333537825968,0.05610869606810854,0.24593005831952744,3.78339166589258,3.8411589568954,3.494667579200224,144.02244252615753,142.88312277807643,2.4463542424124225,1.2182875934939554,0.18034075508410463,0.18455289834405963,5.616788806807299,70.71756013513017,66.58120430628489,1.4721975051178768,4.075091270465361,0.16507129049376945,0.15920721034780086,4.530174567409468,437.6863499429174,436.37949554797734,3.3926928862893764,1.3678183101727066,0.0,0.0,0.0,0.002866629694428838,0.002086122179167357,0.07554452498976477,0.43936999317877207,0.36427904397926286,0.0015487507183884483,0.1601423339339236,0.0008772702531142216,0.00037956767467570775,0.012074083268431793,16.916433972820307,16.96907839861539,0.09973301124161328,0.0007614431339698126
5.56,0.17721065851003515,0.383221414644573,0.5716646385163487,0.014147781497610855,0.011160339038182334,0.7985340247033597,0.4881887948555569,0.0011600633530174625,0.7424857657541658,0.0,4.894116103829485,3.3295804382142222,4.249432496149036,2.5422331517225203,0.6543663852609974,15.53410200804633,47.61587236567905,0.3085948394972597,16.850428063415446,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.22187733987266142,0.135547226562681,0.47113240716403804,5.585077439997374,5.210037182510299,0.05623435485899388,0.2464730767679486,3.783091290927024,3.840793274703523,3.494061711862005,143.99566283009187,142.85657176903908,2.4460014502254865,1.2180812683297348,0.18031585672182152,0.18454183342385896,5.616426684695141,70.71984181461707,66.58382143708899,1.4722374458636158,4.0751688920270075,0.16511095309544185,0.1592369261685816,4.531036309370364,437.6708140236122,436.3637402586254,3.3926320662063914,1.3677896578943758,0.0,0.0,0.0,0.0028831631155887163,0.0020875959054221993,0.07559790457683949,0.43903112587756055,0.36389195505732097,0.0015475565750667803,0.15997530359109707,0.0008839916759447716,0.0003812114206632004,0.01212637424176214,16.904318123945426,16.95688991829364,0.0996636652102925,0.0007609110706431405
5.57,0.17760969172418262,0.3840853550907896,0.5729518142380094,0.01413692513218542,0.011168370279635971,0.7976867420418546,0.48783938575282476,0.0011651166954967111,0.7419528057071022,0.0,4.893205675558538,3.329003745648937,4.248642484354479,2.542314507111571,0.6543240564386106,15.53470845625058,47.614189189857235,0.3086536293398097,16.849822145844417,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.22230558073011003,0.1358476539286732,0.4721945355486168,5.597653610194374,5.22176824460237,0.05636029806523259,0.24701732011798958,3.7827914304484898,3.840427949569426,3.4934565306839946,143.96887602741842,142.83001331053202,2.4456485349547648,1.217874878477279,0.18029094891796596,0.18453073215886887,5.616063376412595,70.72210495882969,66.58642085602686,1.4722770617446497,4.075245985158764,0.16515062586972717,0.1592666920374155,4.531899508870558,437.6553427764108,436.3480492354308,3.392571497178179,1.3677611216259822,0.0,0.0,0.0,0.00289979338562978,0.0020890978590621073,0.07565230660019813,0.4386942333169515,0.36350584834847316,0.001546369390061948,0.15980869054563512,0.000890765193411161,0.0003828719086489333,0.01217919784136622,16.892219274708765,16.9447181767388,0.09959441358293278,0.0007603797172696211
5.58,0.1780096357229975,0.3849505711834789,0.574241998896671,0.014126132632812432,0.011176553149102052,0.7968416205433002,0.4874904693709977,0.0011702213461650835,0.7414205812056143,0.0,4.892295010414169,3.3284277085119887,4.24785225503387,2.542395195818553,0.6542815896855655,15.535310769313496,47.612513057940795,0.30871251805165156,16.849218712837537,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.22273374436358118,0.13614850205092957,0.473258232212969,5.610258485227423,5.23352672954448,0.05648652567474435,0.2475627882969886,3.78249208468419,3.8400629826678645,3.492852037312481,143.94208225540777,142.80344753927767,2.4452954983818738,1.217668424993072,0.18026603179836578,0.1845195946187354,5.615698884271208,70.7243495572805,66.58900255050843,1.47231635258732,4.075322549550866,0.16519030853672884,0.15929650775111268,4.53276416004879,437.6399362746744,436.33242255325473,3.3925111795184266,1.3677327015142249,0.0,0.0,0.0,0.002916520993128142,0.0020906281687582406,0.07570773572138748,0.43835932263490884,0.3631207264815819,0.0015451891885368072,0.15964249598141286,0.0008975911780641396,0.00038454925518034407,0.012232557775732851,16.88013748672179,16.93256323357382,0.09952525672422197,0.0007598490765365388
5.59,0.1784104905191968,0.38581705791315163,0.5755351930449689,0.01411540423077094,0.011184888338380676,0.7959986660097772,0.48714204750280354,0.001175377662350415,0.7408890948801103,0.0,4.891384113055447,3.327852328362578,4.247061812248614,2.542475217470296,0.6542389852717411,15.53590894432197,47.61084397786413,0.3087715052328172,16.84861776726912,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.22316182249070585,0.13644976908929718,0.47432349099842863,5.622892065497318,5.2453126423732375,0.0566130376707296,0.24810948121268978,3.78219325385707,3.8396983751680036,3.4922482333836897,143.91528165114,142.77687459181146,2.4449423422865135,1.217461908932285,0.18024110548872277,0.18450842087325114,5.6153332105873535,70.7265755995887,66.59156650804725,1.472355318219761,4.075398584896237,0.16523000081644654,0.1593263731060946,4.533630257032408,437.62459459133373,436.31686028653127,3.3924511135390683,1.3677043977049999,0.0,0.0,0.0,0.002933346428087575,0.0020921869638593936,0.07576419662652302,0.43802640100843765,0.36273659210065545,0.0015440159957917823,0.15947672108889765,0.0009044700045798129,0.0003862435776445988,0.01228645778008136,16.86807282206058,16.92042514887196,0.0994561950015505,0.000759319151151135
5.6,0.1788122561105803,0.3866848102061969,0.5768313971906732,0.014104740158602561,0.011193376542908676,0.7951578842767667,0.48679412195446986,0.0011805860039499484,0.7403583493808409,0.0,4.8904729881349285,3.3272776067503176,4.246271160054522,2.5425545716974653,0.6541962434675759,15.536502978387068,47.60918195751472,0.30883059048256495,16.848019311996932,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.22358980676822068,0.13675145318173557,0.47539030566749846,5.635554350934715,5.257125987716357,0.056739834031634434,0.24865739875310286,3.7818949381858387,3.83933412823341,3.4916451205237835,143.8884743515035,142.7502946044809,2.4445890684464477,1.217255331348764,0.18021617011461183,0.18449721099235494,5.614966357682204,70.7287830754801,66.59411271626048,1.4723939584719008,4.075474090890495,0.16526970242878075,0.15935628789839493,4.534497793937405,437.6093177988881,436.30136250926614,3.39239129955028,1.3676762103433966,0.0,0.0,0.0,0.0029502701819301338,0.0020937743743938008,0.07582169402635479,0.43769547565372297,0.3623534478649226,0.0015428498372653543,0.15931136706518156,0.0009114020497636948,0.0003879549942726066,0.012340901616489602,16.856025343268648,16.908303983159644,0.09938722878502833,0.0007587899438407359
5.61,0.1792149324799181,0.38755382292452595,0.5781306117963391,0.014094140650115916,0.011202018461769344,0.794319281213312,0.4864466945458078,0.0011858467334425833,0.739828347378021,0.0,4.889561640298618,3.3267035452152367,4.245480302501775,2.5426332581345634,0.654153364544066,15.53709286864406,47.60752700473304,0.3088897733993813,16.847423349862186,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.2240176887917914,0.13705355244420356,0.47645866990341224,5.648245340996587,5.268966769789475,0.056866914731115784,0.24920654078636365,3.7815971378850115,3.8389702430220534,3.4910427003488698,143.861660493194,142.72370771344418,2.4442356786374924,1.2170486932950222,0.18019122580147945,0.1844859650461313,5.614598327881719,70.7309719747873,66.59664116286903,1.4724322731754604,4.07554906723195,0.16530941309353814,0.15938625192366068,4.535366764868436,437.5941059694048,436.2859292950361,3.3923317378604754,1.3676481395736992,0.0,0.0,0.0,0.002967292747486597,0.002095390531070947,0.07588023265633317,0.4373665538262671,0.36197129644890624,0.0015416907385345457,0.15914643511401322,0.0009183876925546548,0.00038968362414303656,0.012395893074022012,16.84399511335987,16.896199797419243,0.09931835844750163,0.0007582614573528757
5.62,0.17961851959483774,0.38842409086521545,0.5794328372789547,0.014083605940391092,0.011210814797702168,0.7934828627221823,0.486099767110295,0.0011911602159011248,0.7392990915619548,0.0,4.888650074185926,3.326130145287781,4.244689243634893,2.5427112764199284,0.654110348772762,15.537678612252417,47.605879127312505,0.30894905358098257,16.846829883689516,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.22444546009583868,0.13735606497054537,0.4775285773096959,5.660965034662663,5.280834992392937,0.05699427973800627,0.24975690716059387,3.7812998531649473,3.838606720686296,3.4904409744649976,143.83484021271315,142.6971140546691,2.443882174633496,1.2168419958222312,0.18016627267464302,0.18447468310480933,5.614229123516616,70.73314228744957,66.59915183569753,1.4724702621639547,4.075623513621603,0.16534913253043607,0.15941626497715314,4.536237163918851,437.5789591745184,436.2705607169888,3.392272428776305,1.3676201855393828,0.0,0.0,0.0,0.0029844146189866804,0.002097035565283378,0.07593981727667494,0.4370396428210283,0.36159014054249844,0.001540538725315407,0.15898192644583023,0.0009254273140287301,0.0003914295871863327,0.012451435968857638,16.831982195821343,16.884112653091925,0.09924958436456978,0.0007577336944554246
5.63,0.18002301740771198,0.38929560876015157,0.580738074009592,0.01407313626578408,0.011219766257112533,0.7926486347400351,0.4857533414951592,0.0011965268190045337,0.7387705846431581,0.0,4.887738294429628,3.3255574084888178,4.243897987492696,2.5427886261957373,0.6540671964257662,15.538260206395814,47.60423833299941,0.30900843062431743,16.84623891628694,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.22487311215336606,0.13765898883237773,0.47860002140973035,5.673713430431896,5.292730658908619,0.05712192901627952,0.25030849770376207,3.781003084231889,3.838243562372891,3.489839944468166,143.80801364636739,142.67051376393198,2.4435285582063253,1.2166352399802114,0.1801413108592894,0.1844633652387625,5.613858746922351,70.73529400351302,66.60164472267437,1.4725079252726916,4.075697429763146,0.1653888604591077,0.15944632685374896,4.537108985170728,437.5638774854307,436.25525684784145,3.39221337260265,1.3675923483831143,0.0,0.0,0.0,0.0030016362920490766,0.0020987096091085082,0.07600045267242887,0.43671474997255844,0.361209982851034,0.0015393938234635027,0.15881784227779114,0.0009325212974028308,0.00039319300418873065,0.012507534144418193,16.81998665461628,16.872042612080445,0.09918090691460217,0.0007572066579367118
5.64,0.1804284258555459,0.3901683712756731,0.5820463223130554,0.014062731863931229,0.011228873550081463,0.7918166032375802,0.4854074195614609,0.0012019469130501745,0.7382428293524822,0.0,4.88682630565583,3.324985336329639,4.243106538108272,2.542865307108003,0.6540239077757303,15.53883764828214,47.602604629492824,0.30906790412556845,16.845650450445838,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.22530063637579079,0.13796232207897619,0.47967299564631255,5.686490526318898,5.304653772296724,0.05724986252501502,0.25086131222354374,3.7807068312879992,3.83788076922298,3.4892396119443236,143.78118093026694,142.64390697681628,2.44317483112585,1.2164284268174217,0.1801163404804738,0.1844520115185078,5.613487200439093,70.73742711313044,66.60411981183174,1.4725452623387725,4.07577081536296,0.1654285965991072,0.1594764373479412,4.537982222694897,437.5488609729092,436.2400177598806,3.3921545696426234,1.3675646282467475,0.0,0.0,0.0,0.0030189582636712758,0.002100412795310431,0.07606214365354182,0.4363918826551411,0.36083082609536526,0.0015382560589743974,0.15865418383380783,0.0009396700280383104,0.0003949739967962727,0.012564191471496084,16.808008554186884,16.859989736751988,0.09911232647875495,0.000756680350605653
5.65,0.1808347448598644,0.3910423730122155,0.5833575824675312,0.014052392973753691,0.011238137390375335,0.7909867742197412,0.4850620031841771,0.0012074208709660652,0.737715828441237,0.0,4.88591411248392,3.324413930311963,4.242314899508939,2.5429413188065797,0.6539804830958534,15.539410935143518,47.60097802444457,0.309127473680154,16.845064488940935,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.22572802411277754,0.13826606273716224,0.48074749338121775,5.6992963198504025,5.316604335092586,0.05737808021836333,0.2514153505071824,3.7804110945314,3.837518342372082,3.488639978469374,143.75434220032437,142.6172938287116,2.4428209951599245,1.2162215573809514,0.18009136166311876,0.18444062201470526,5.61311448641171,70.73954160656143,66.60657709130565,1.4725822732010934,4.075843670130115,0.16546834066991462,0.1595065962538402,4.538856870550965,437.5339097072872,436.2248435249611,3.3920960201975627,1.367537025271326,0.0,0.0,0.0,0.0030363810322191756,0.0021021452573417266,0.07612489505492444,0.4360710482829298,0.36045267301193606,0.001537125457984142,0.15849095234457744,0.0009468738934444099,0.0003967726875188234,0.012621411848382473,16.796047959457226,16.84795408994097,0.09904384344098813,0.0007561547752918752
