Time,M,Ma,Bn,Ba,Cy,J,c,b,d,k,e1,e2,Amax,kc,alpha,delta,g,f1,f2,Wmax,W,parameter_1,compartment1
3.49,11266.131647451704,617420.5871051427,256461.5666492358,3096536.666413269,31.78320967247495,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1370992.6090813724,3.3733444444444443,1.0
3.5,11290.904400233982,618401.0676032526,255821.73738246277,3094000.2360598086,31.75460860088784,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1387867.425846261,3.3611111111111107,1.0
3.5100000000000002,11315.645937380657,619382.3106894067,255183.79271779206,3091488.517296945,31.725956202824158,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1404918.7249670075,3.3489000000000004,1.0
3.52,11340.354225091487,620364.3188216368,254547.84549025822,3089001.8571985727,31.697270398627527,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1422147.9122183255,3.336711111111112,1.0
3.5300000000000002,11365.027255810395,621347.0944350177,253914.00345919133,3086540.594025459,31.66856842359984,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1439556.398698638,3.3245444444444443,1.0
3.54,11389.66304501036,622330.6399447541,253282.3696855755,3084105.0585194426,31.639866869747546,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1457145.6007691608,3.3124000000000002,1.0
3.5500000000000003,11414.260086178278,623314.9573013305,252653.02529319908,3081695.4743498326,31.611180097311244,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1474916.939991675,3.3002777777777768,1.0
3.56,11438.81631750906,624300.049000622,252026.0694494511,3079312.186126056,31.582523941442876,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1492871.8430649212,3.2881777777777774,1.0
3.5700000000000003,11463.329924944146,625285.9172987831,251401.588745009,3076955.4832389806,31.553912885405087,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1511011.7417596793,3.2760999999999996,1.0
3.58,11487.799127318636,626272.5644222344,250779.66570793907,3074625.6477356516,31.525360855297492,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1529338.0728524604,3.2640444444444445,1.0
3.59,11512.222174188128,627259.9925697321,250160.37914099565,3072322.9553841595,31.496881258095893,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1547852.2780578528,3.2520111111111114,1.0
3.6,11536.59731171151,628248.203948832,249543.79856282787,3070047.6459877873,31.468486472254146,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1566555.8039594826,3.24,1.0
3.61,11560.922793055042,629237.2007645034,248929.98667159266,3067799.935522408,31.440188083176505,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1585450.1019396,3.228011111111112,1.0
3.62,11585.196958132921,630226.9851332214,248319.01430249214,3065580.0934085394,31.411998278735442,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1604536.6281072795,3.216044444444444,1.0
3.63,11609.418138040777,631217.5591854748,247710.94379627207,3063388.35510007,31.38392831178624,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1623816.84322521,3.2041,1.0
3.64,11633.584682390063,632208.9250361852,247105.83451354786,3061224.950125964,31.3559890188943,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1643292.21263511,3.192177777777777,1.0
3.65,11657.694957440448,633201.0847865088,246503.74308715566,3059090.102699676,31.328190850494575,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1662964.2061816994,3.1802777777777775,1.0
3.66,11681.74729488126,634194.040578563,245904.71168892042,3056983.9934627805,31.300542651359766,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1682834.298135292,3.1684,1.0
3.67,11705.740090179366,635187.79448976,245308.79262074348,3054906.83901789,31.273054228467434,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1702903.9671129356,3.156544444444444,1.0
3.68,11729.671738222056,636182.348601623,244716.033390488,3052858.843325171,31.24573479876695,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1723174.6959981336,3.1447111111111115,1.0
3.69,11753.540635030515,637177.7049977486,244126.47783404347,3050840.201131992,31.218593110020674,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1743647.9718591433,3.1329000000000007,1.0
3.7,11777.34518089197,638173.8657602486,243540.16758192657,3048851.102519801,31.191637597568604,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1764325.285865814,3.121111111111111,1.0
3.71,11801.083850383638,639170.8329004757,242957.13950446484,3046891.728304599,31.164876088296644,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1785208.1332049828,3.109344444444445,1.0
3.72,11824.755265255468,640168.6082869226,242377.42304778294,3044962.245237694,31.138315491891206,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1806298.0129944372,3.0975999999999995,1.0
3.73,11848.357783946449,641167.1940511329,241801.0560329451,3043062.8349753274,31.111963641726494,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1827596.4281953783,3.0858777777777777,1.0
3.74,11871.889887093328,642166.5922064375,241228.07005056195,3041193.667438796,31.08582759580539,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1849104.8855234669,3.0741777777777775,1.0
3.75,11895.35006404134,643166.8047601604,240658.4949156317,3039354.9090355015,31.059914156849786,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1870824.8953583592,3.0625,1.0
3.7600000000000002,11918.736811865941,644167.8337145611,240092.3588247969,3037546.72301977,31.034229892030716,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1892757.9716517963,3.050844444444445,1.0
3.77,11942.048794320719,645169.6809092388,239529.682518458,3035769.2573624053,31.008780428494497,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1914905.6318341962,3.0392111111111113,1.0
3.7800000000000002,11965.284562821123,646172.3482976974,238970.48986082396,3034022.6668280694,30.983571732150253,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1937269.3967197677,3.0276,1.0
3.79,11988.44265216252,647175.837852431,238414.8043723197,3032307.105783497,30.95860968952383,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1959850.7904101363,3.0160111111111108,1.0
3.8000000000000003,12011.52165131749,648180.1514947132,237862.6466961961,3030622.7229521787,30.933899802462054,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,1982651.3401964712,3.004444444444444,1.0
3.81,12034.52016410253,649185.2911335606,237314.03619360016,3028969.66477096,30.909447381548453,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2005672.5764601193,2.9928999999999992,1.0
3.8200000000000003,12057.436796939652,650191.2586780777,236768.99014439512,3027348.0727335582,30.88525745224976,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2028916.0325717314,2.9813777777777775,1.0
3.83,12080.270103868888,651198.0560930232,236227.51969049047,3025758.0703350306,30.861334274445593,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2052383.2447888893,2.969877777777778,1.0
3.84,12103.018750315083,652205.6852331961,235689.64244830428,3024199.80322996,30.837682840341955,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2076075.7521522157,2.9583999999999997,1.0
3.85,12125.681373067979,653214.1479849799,235155.3719726,3022673.4054921074,30.814307624979264,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2099995.096379964,2.946944444444445,1.0
3.86,12148.256618675405,654223.446227492,234624.7208154475,3021179.0092744674,30.79121295028407,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2124142.821761119,2.935511111111112,1.0
3.87,12170.743142990685,655233.5818330115,234097.70062512567,3019716.745019785,30.768402997804845,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2148520.475046942,2.9240999999999997,1.0
3.88,12193.139564252628,656244.556714567,233574.31905484686,3018286.731054223,30.745881446471145,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2173129.6053410047,2.9127111111111117,1.0
3.89,12215.444524168062,657256.3727639111,233054.58408629836,3016889.087857381,30.723651981897554,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2197971.763987727,2.901344444444444,1.0
3.9,12237.656702888915,658269.0318362885,232538.50518785533,3015523.9417981682,30.701718433631846,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2223048.5044593234,2.8899999999999997,1.0
3.91,12259.774763445805,659282.5358067986,232026.08962969368,3014191.4127529506,30.68008434314046,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2248361.3822412877,2.8786777777777774,1.0
3.92,12281.797371530425,660296.8865502861,231517.34397190806,3012891.6189393387,30.658753139834012,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2273911.954716292,2.867377777777778,1.0
3.93,12303.72319946154,661312.0859374012,231012.27398115018,3011624.676674956,30.637728131966202,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2299701.781046581,2.8561000000000005,1.0
3.94,12325.551058454737,662328.1357036113,230510.88020399748,3010390.6898749764,30.61701197582503,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2325732.4220548123,2.844844444444445,1.0
3.95,12347.279582581852,663345.0377621357,230013.1687162787,3009189.775403745,30.596607967839407,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2352005.440103369,2.8336111111111113,1.0
3.96,12368.907479803494,664362.7939553569,229519.14267615054,3008022.0430741445,30.57651903085833,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2378522.3989721276,2.8223999999999996,1.0
3.97,12390.43346401251,665381.4061220991,229028.80467541778,3006887.6011584364,30.556747997500487,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2405284.8637346867,2.8112111111111107,1.0
3.98,12411.856254803572,666400.8760978435,228542.1567982254,3005786.556482639,30.537297618116423,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2432294.4006330576,2.8000444444444437,1.0
3.99,12433.17463118691,667421.205661151,228059.1991105813,3004719.012197698,30.518170370883563,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2459552.576950803,2.7889,1.0
4.0,12454.387394181136,668442.3965709497,227579.9308004758,3003685.0694749495,30.49936860613289,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2487060.9608846516,2.777777777777778,1.0
4.01,12475.493271320656,669464.4506617448,227104.3530076337,3002684.83170314,30.480894903732946,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2514821.12141455,2.766677777777778,1.0
4.0200000000000005,12496.491041226474,670487.3697193834,226632.465251892,3001718.399208007,30.462751623281,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2542834.62817218,2.7556,1.0
4.03,12517.379493764012,671511.1555207698,226164.26664414958,3000785.871052608,30.44494105736128,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2571103.0513079436,2.744544444444444,1.0
4.04,12538.157430304625,672535.8098335903,225699.7559307502,2999887.3451105114,30.4274654377028,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2599627.961356388,2.733511111111111,1.0
4.05,12558.823608863744,673561.3344706768,225238.92897027175,2999022.9141517286,30.410326596586224,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2628410.929100113,2.7225000000000006,1.0
4.0600000000000005,12579.376861024204,674587.7311740955,224781.7842119065,2998192.6743544512,30.39352670262499,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2657453.5254321247,2.7115111111111108,1.0
4.07,12599.816011685609,675615.0016946755,224328.31898966536,2997396.7195545277,30.37706776338637,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2686757.3212166373,2.700544444444444,1.0
4.08,12620.139891776198,676643.1477793932,223878.5301466865,2996635.1422192277,30.360951709416018,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2716323.887148378,2.6895999999999995,1.0
4.09,12640.347341851526,677672.1711677884,223432.41423506127,2995908.033761827,30.345180421267127,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2746154.7936103204,2.6786777777777777,1.0
4.1,12660.437187934556,678702.0736160139,222989.96634499735,2995215.4816903328,30.32975558304091,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2776251.610529905,2.6677777777777782,1.0
4.11,12680.408238501888,679732.8568998212,222551.17998685365,2994557.569297868,30.314678668075253,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2806615.9072337276,2.6569,1.0
4.12,12700.259384113924,680764.5227153063,222116.0520838424,2993934.387690278,30.29995156608431,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2837249.2523006853,2.6460444444444446,1.0
4.13,12719.98949194904,681797.0727839451,221684.57775294987,2993346.0231623417,30.28557592859528,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2868153.2134136287,2.635211111111111,1.0
4.14,12739.59743824695,682830.5088202615,221256.75195239135,2992792.561149901,30.27155337621873,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2899329.3572094585,2.6244000000000005,1.0
4.15,12759.08210842052,683864.8325316999,220832.56951926896,2992274.0862959176,30.257885503869886,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2930779.2491277414,2.6136111111111107,1.0
4.16,12778.442397167562,684900.0456184983,220412.02520723004,2991790.6825165288,30.244573885989883,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2962504.453257766,2.602844444444444,1.0
4.17,12797.677208582656,685936.1497735609,219995.113724125,2991342.433067104,30.231620081767044,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,2994506.532184139,2.5921000000000003,1.0
4.18,12816.785456268955,686973.1466823309,219581.82976966564,2990929.420608298,30.21902564035816,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3026787.046830848,2.581377777777778,1.0
4.19,12835.76610474001,688011.0379808967,219172.1596659368,2990551.7064920138,30.206790729767963,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3059347.5563038182,2.5706777777777776,1.0
4.2,12854.61808687311,689049.8253394766,218766.09822531548,2990209.37242712,30.194916897368138,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3092189.617731991,2.5599999999999996,1.0
4.21,12873.340339806817,690089.5104260932,218363.64150172388,2989902.5025355667,30.183405882254473,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3125314.786106904,2.5493444444444444,1.0
4.22,12891.93182400327,691130.0948872768,217964.78296973897,2989631.173881197,30.17225898878148,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3158724.6141207893,2.5387111111111116,1.0
4.23,12910.391510819774,692171.5803606231,217569.51611558796,2989395.4628469325,30.161477509792945,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3192420.652003188,2.5280999999999993,1.0
4.24,12928.718382651774,693213.9684746343,217177.83446846344,2989195.4451851523,30.15106273080474,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3226404.4473560783,2.5175111111111113,1.0
4.25,12946.911433075802,694257.2608485608,216789.73163183758,2989031.1960680694,30.1410159341876,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3260677.5449875826,2.506944444444444,1.0
4.26,12964.969666992456,695301.4590922415,216405.20131477743,2988902.790138106,30.131338403349933,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3295241.486744148,2.4964000000000004,1.0
4.2700000000000005,12982.892100376986,696346.5648061645,216024.23575048006,2988810.297789622,30.122031303605674,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3330097.811341343,2.485877777777777,1.0
4.28,13000.67775632927,697392.5795835885,215646.80890382404,2988753.745906469,30.11309439999283,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3365248.054193135,2.4753777777777777,1.0
4.29,13018.325677156055,698439.5050037315,215272.92557775884,2988733.232588233,30.10452981379271,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3400693.7472398034,2.4649,1.0
4.3,13035.834913861781,699487.3426375472,214902.5776601782,2988748.8248876,30.096338678904182,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3436436.4187743673,2.4544444444444444,1.0
4.3100000000000005,13053.2045294148,700536.0940458264,214535.75699304743,2988800.5888594077,30.088522127620326,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3472477.593267612,2.4440111111111107,1.0
4.32,13070.433598886571,701585.7607790397,214172.45538826322,2988888.5895749102,30.081081293629516,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3508818.791191699,2.4335999999999993,1.0
4.33,13087.521209590883,702636.3443771814,213812.66464351313,2989012.8911360395,30.074017315016484,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3545461.52884237,2.423211111111111,1.0
4.34,13104.466461223032,703687.8463696124,213456.3765581353,2989173.556689666,30.067331337263422,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3582407.318159766,2.412844444444445,1.0
4.3500000000000005,13121.268465999041,704740.2682749036,213103.582948978,2989370.648441864,30.061024516251045,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3619657.6665478386,2.4024999999999994,1.0
4.36,13137.926416883107,705793.6115305452,212754.27199379506,2989604.220727782,30.055096388720777,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3657214.0766923814,2.3921777777777775,1.0
4.37,13154.439518613499,706847.8775639795,212408.43197485775,2989874.327074843,30.0495465323923,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3695078.046377739,2.3818777777777775,1.0
4.38,13170.806876311308,707903.0679073265,212066.05731041345,2990181.031592108,30.044377243108524,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3733251.0683021024,2.3716,1.0
4.39,13187.027673635339,708959.1840138625,211727.13896894324,2990524.3908285387,30.039589269588998,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3771734.629891493,2.361344444444445,1.0
4.4,13203.1011098303,710016.22732285,211391.6678879511,2990904.4602219798,30.03518332915202,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3810530.213112408,2.351111111111111,1.0
4.41,13219.026399986147,711074.1992592567,211059.63498334342,2991321.2941011623,30.03116010783512,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3849639.2942831153,2.3409,1.0
4.42,13234.802775297418,712133.1012334761,210731.03115880844,2991774.9456877173,30.02752026051554,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,3889063.3438836834,2.330711111111111,1.0
