Time,Ras2_GDP,Cdc25,Ras2_GDP_Cdc25,Ras2_Cdc25,GDP,GTP,Ras2_GTP_Cdc25,Ras2_GTP,Ira2,Ras2_GTP_Ira2,CYR1,Ras2_GTP_CYR1,ATP,cAMP,PKA,cAMP_PKA,IIcAMP_PKA,IIIcAMP_PKA,IVcAMP_PKA,C,R_2cAMP,R,R_C,Pde1,Pde1f,cAMP_Pde1f,AMP,PPA2,Pde2,cAMP_Pde2,Cdc25f,Ira2P,Ras2_GTP_Ira2P,K0,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32,K33,K34,K35,K36,K37,K38,compartment01,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38
7.48,18950.845918897478,0.015490497894947936,152.32280519278493,5.7868580318447426e-05,1500000.0,5000000.0,147.66156424638993,414.84566060105976,11.82459787011375,188.17400781462547,53.851397469903915,146.14860253009647,24000000.0,11992.425964359276,1993.7564478029196,446.5965782348033,54.729718492309296,4.60141178611299,0.20286408918133306,0.22171449367708265,0.14793954483323893,0.07377494884384374,0.004244695737100068,1399.999842097379,1.2494771618511926e-06,0.00015665314340310737,7638.363315189547,4000.0,4608.677307972381,1891.3226920276159,8.219380485445907e-05,1.1467091955127317e-05,0.0013828481898290896,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,293.55803881416404,152.32280519278493,228.4842077891774,86.80287047767114,289.3429015922371,147.66156424638993,147.66156424638993,6.426165832269002,49.05383114769223,47.04350195365637,22.340018557692527,7365.8895675168615,1.7281484541974799,239.09976591240454,53.55776400417064,6.563420970692441,0.5518209017649022,0.020286408918133308,0.46014117861129905,5.47297184923093,44.65965782348033,0.20286408918133306,0.14793954483323893,0.012267731571724116,-0.0021133391475997563,0.0003104002561386161,0.001498426235765818,1.566531434031074e-05,0.0011748985755233054,4.99790864740477e-07,5526.92214094814,1891.3226920276159,3215.248576446947,0.0034344678975842965,0.0032877521941783627,0.0026216847297073805,0.005946341671622362,0.003457120474572724,0.00011467091955127316
7.49,18949.92137270818,0.015490678452835383,152.3183428585252,5.7868236806748265e-05,1500000.0,5000000.0,147.66602492171455,415.5442281462423,11.80449900590756,188.19408140634854,53.64551585159132,146.35448414840906,24000000.0,12027.254775272,1991.8104542711894,448.0602556418436,55.15066025977037,4.657409303879105,0.20617422872336866,0.2256798795682671,0.15053749815863013,0.07514238140963703,0.004412709687225618,1399.9998389707296,1.2700586354162041e-06,0.00015975921149024428,7670.551532838338,4000.0,4604.475531824425,1895.5244681755714,8.367252555008489e-05,1.1646215591301747e-05,0.0014079415492975964,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,293.54713869113533,152.3183428585252,228.4775142877878,86.8023552101224,289.34118403374134,147.66602492171455,147.66602492171455,6.437062021145106,49.052914280629416,47.048520351587136,22.292084478056523,7376.266001079815,1.7276413626400084,239.56011797569855,53.88934849277957,6.633110419687269,0.5601584829047621,0.020617422872336866,0.46574093038791053,5.515066025977037,44.80602556418436,0.20617422872336866,0.15053749815863013,0.012718592690249757,-0.002196618840220942,0.00031595179505450755,0.0015275318787684982,1.5975921149024427e-05,0.001198194086176832,5.080234541664817e-07,5537.92003277584,1895.5244681755714,3222.391595898471,0.0034959344476666395,0.003346901022003396,0.002664037914016947,0.006049397085890272,0.003519853873243991,0.00011646215591301747
7.5,18948.996936562326,0.01549085858551417,152.31387792623045,5.7867893091676886e-05,1500000.0,5000000.0,147.67048817217236,416.2432190559635,11.784458942483425,188.2140957888663,53.440108815166404,146.559891184834,24000000.0,12062.112605331578,1989.861325941978,449.52416733051143,55.57385817427013,4.7139697596357895,0.20953161368430398,0.22970735442944828,0.153175944309462,0.07653141011998635,0.004587005477867,1399.9998357882139,1.2909452720126618e-06,0.00016292084066953078,7702.811151368135,4000.0,4600.277236342311,1899.7227636576858,8.517457351894441e-05,1.1827751366592929e-05,0.001433440919901921,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,293.5362318816282,152.31387792623045,228.47081688934566,86.80183963751533,289.33946545838444,147.67048817217236,147.67048817217236,6.447964843575128,49.05201125052136,47.053523947216576,22.244082919925837,7386.618515715632,1.7271290202825147,240.01931382506544,54.22211125158544,6.703381352107732,0.5686043405885473,0.0209531613684304,0.471396975963579,5.557385817427013,44.952416733051145,0.20953161368430398,0.153175944309462,0.013184870812062877,-0.0022829824293065094,0.00032159025848057263,0.001557152723833713,1.6292084066953078e-05,0.0012219063050214808,5.163781088050647e-07,5548.9062040504505,1899.7227636576858,3229.528698218066,0.0035583641435191654,0.003406982940757776,0.0027069768870603217,0.006154026628780266,0.0035836022997548025,0.00011827751366592928
7.51,18948.07261031095,0.015491038292664332,152.30941039095848,5.7867549172806744e-05,1500000.0,5000000.0,147.674954002404,416.9426338060128,11.764477389130352,188.234051247244,53.235176977831046,146.76482302216934,24000000.0,12096.999294505018,1987.9090746043028,450.9882919639117,55.999316486860735,4.771097378222831,0.21293680964350425,0.2337977123146814,0.15585542607571048,0.077942286238971,0.004767801869041175,1399.9998325489585,1.3121486239349583e-06,0.00016613889271383417,7735.142111406656,4000.0,4596.082444669033,1903.9175553309628,8.670025060361351e-05,1.2011725019231406e-05,0.0014593519216393048,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,293.5253183785111,152.30941039095848,228.4641155864377,86.80132375921012,289.3377458640337,147.674954002404,147.674954002404,6.458874306133266,49.05112187975294,47.058512811811,22.196014900266093,7396.947080317334,1.7266114419640288,240.47734673028376,54.55605049717463,6.774236920343176,0.5771596161837633,0.021293680964350428,0.4771097378222831,5.5999316486860735,45.09882919639117,0.21293680964350425,0.15585542607571048,0.01366704616143562,-0.0023725349671893715,0.0003273167580908835,0.0015873060978026923,1.6613889271383417e-05,0.0012460416953537564,5.248594495739834e-07,5559.880609064819,1903.9175553309628,3236.6598440626367,0.003621769314204049,0.00346801002414454,0.002750507900156472,0.006260250332589902,0.003648379804098262,0.00012011725019231407
7.5200000000000005,18947.148393806066,0.015491217573971993,152.3049402478142,5.786720504971451e-05,1500000.0,5000000.0,147.67942241700055,417.64247286355874,11.744554057398792,188.25394806422366,53.03072094689842,146.96927905310199,24000000.0,12131.914682729925,1985.9537120900757,452.4526081853394,56.42703939698758,4.828796400434344,0.21639038754113163,0.23795175365532872,0.15857649240330038,0.07937526125202839,0.004955325655117959,1399.9998292520786,1.333658457235525e-06,0.0001694142628356142,7767.544353205609,4000.0,4591.891179781129,1908.1088202188673,8.824986115890647e-05,1.2198162431677122e-05,0.0014856802361396155,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,293.51439817478376,152.3049402478142,228.45741037172127,86.80080757457176,289.3360252485726,147.67942241700055,147.67942241700055,6.469790415261082,49.05024599211774,47.063487016055916,22.14788143399998,7407.251664276339,1.7260886426160844,240.9342099892759,54.89116440483169,6.845680277632936,0.5858254595034283,0.021639038754113164,0.4828796400434344,5.642703939698759,45.24526081853394,0.21639038754113163,0.15857649240330038,0.014165611958827514,-0.0024653852013848446,0.00033313241448769285,0.0016179830619082606,1.694142628356142e-05,0.0012706069712671065,5.3346338289421e-07,5570.843202548472,1908.1088202188673,3243.7849943720744,0.0036861623879828826,0.003529994446356259,0.002794637233857849,0.006368088402946242,0.0037142005903490387,0.00012198162431677122
7.53,18946.22428690075,0.015491396429129249,152.30046749194753,5.7866860721979954e-05,1500000.0,5000000.0,147.68389342050543,418.3427366871656,11.724688661376373,188.27378651995133,52.82674131957801,147.17325868042238,24000000.0,12166.858609889545,1983.9952502773701,453.91709461168966,56.8570310560879,4.887071083822528,0.21989292340397454,0.2421702854786479,0.16133969795431657,0.08083058752433138,0.005149809839958626,1399.9998258966782,1.3554744126610939e-06,0.0001727478471280686,7800.017816612611,4000.0,4587.7034644864225,1912.296535513574,8.982371211567995e-05,1.2387089648586206e-05,0.001512431603671135,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,293.5034712635761,152.30046749194753,228.4507012379213,86.80029108296993,289.3343036098998,147.68389342050543,147.68389342050543,6.480713177267715,49.04938341405172,47.06844662998783,22.099683533897235,7417.5322374932875,1.72556063730816,241.38989692817185,55.22745110752284,6.917714578375203,0.5946030289334836,0.021989292340397454,0.48870710838225284,5.68570310560879,45.39170946116897,0.21989292340397454,0.16133969795431657,0.014681074842130624,-0.002561644649285446,0.00033903835750745593,0.0016491865528170605,1.727478471280686e-05,0.0012956088534605145,5.421897650644375e-07,5581.793939650673,1912.296535513574,3250.904110373076,0.003751555895705137,0.003592948484627198,0.002839371200273782,0.006477561228973517,0.003781079009177838,0.00012387089648586207
7.54,18945.300289449053,0.01549157485783429,152.2959921185558,5.786651618918607e-05,1500000.0,5000000.0,147.68836701741222,419.0434257267833,11.70488091738227,188.29356689227944,52.62323868322178,147.3767613167786,24000000.0,12201.830915841221,1982.0337010866745,455.3817298409686,57.289295563526416,4.945925701754859,0.22344499865575423,0.24645412112356066,0.1641456036092478,0.08230851751431294,0.005351495783012374,1399.99982248185,1.377603361311442e-06,0.00017614054624672695,7832.562441103075,4000.0,4583.519321426694,1916.4806785733022,9.142211289445341e-05,1.2578532863572979e-05,0.0015396118264415384,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,293.49253763814966,152.2959921185558,228.44398817783372,86.7997742837791,289.3325809459304,147.68836701741222,147.68836701741222,6.491642598329787,49.04853397343921,47.07339172306986,22.051422210655435,7427.7887703656415,1.7250274412023638,241.84440090158583,55.56490869682786,6.9903429775380195,0.6034934913512613,0.022344499865575424,0.49459257017548586,5.728929556352642,45.53817298409686,0.22344499865575423,0.1641456036092478,0.015213955008729895,-0.0026614286379483872,0.0003450357258229053,0.0016809283283816736,1.7614054624672696e-05,0.001321054096850452,5.510413445245768e-07,5592.73277595398,1916.4806785733022,3258.0171535746135,0.0038179624664073995,0.0036568845157781363,0.0028847161393493843,0.006588689377210684,0.003849029566103846,0.0001257853286357298
7.55,18944.376401306065,0.015491752859791316,152.29151412288192,5.786617145091897e-05,1500000.0,5000000.0,147.69284321216628,419.74454042375254,11.685130544197968,188.3132894565385,52.42021361513562,147.57978638486478,24000000.0,12236.831440394648,1980.0690764837632,456.84649244655265,57.7238369696902,5.005364544143292,0.2270471998806327,0.25080408046890723,0.16699477608275357,0.08380930438615375,0.00556063153802457,1399.9998190066758,1.4000470854989587e-06,0.00017959327693177425,7865.178165755881,4000.0,4579.33877307561,1920.6612269243858,9.304537547575868e-05,1.2772518426327133e-05,0.0015672267661105336,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,293.4815972918963,152.29151412288192,228.43727118432287,86.79925717637846,289.33085725459483,147.69284321216628,147.69284321216628,6.50257868449146,49.04769750065929,47.07832236413463,22.003098472800037,7438.021233797184,1.7244890695919948,242.29771529269712,55.90353522203992,7.0635686309092,0.6124980222440927,0.022704719988063272,0.5005364544143293,5.77238369696902,45.68464924465527,0.2270471998806327,0.16699477608275357,0.015764786640981035,-0.002764855457461448,0.00035112566726260583,0.0017132140193866553,1.7959327693177425e-05,0.0013469495769883068,5.600188341995835e-07,5603.659667458988,1920.6612269243858,3265.1240857714556,0.0038853948308515246,0.0037218150190303475,0.0029306784212967127,0.006701493596140742,0.003918066915276334,0.00012772518426327134
7.5600000000000005,18943.45262232785,0.015491930434710626,152.28703350021638,5.786582650676805e-05,1500000.0,5000000.0,147.69732200916306,420.44608121080427,11.665437262804373,188.33295448579722,52.21766668279994,147.78233331720045,24000000.0,12271.86002333706,1978.1013884763354,458.3113609838677,58.16065927241986,5.065391916572783,0.23070011909643648,0.25522098963332296,0.1698877883713283,0.08533320126199473,0.005777473848837305,1399.9998154702246,1.422814274452119e-06,0.00018310696089975372,7897.864929281552,4000.0,4575.16184174122,1924.8381582587767,9.469381430556435e-05,1.2969072828067918e-05,0.001595282346584025,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,293.47065021833964,152.28703350021638,228.4305502503246,86.79873976015207,289.32913253384027,147.69732200916306,147.69732200916306,6.513521441664474,49.0468738275659,47.083238621449304,21.95471332675521,7448.229599186901,1.7239455378626463,242.74983351350275,56.24332869099127,7.137394694561373,0.6216178056352424,0.02307001190964365,0.5065391916572783,5.816065927241986,45.83113609838677,0.23070011909643648,0.1698877883713283,0.016334118055999363,-0.002872047322381653,0.00035730933839078023,0.0017460577615282284,1.8310696089975373e-05,0.001373302206748153,5.691257097808476e-07,5614.5745705961235,1924.8381582587767,3272.2248690399206,0.0039538658168774415,0.003787752572222574,0.002977264442718374,0.006815994809373348,0.003988205866460062,0.00012969072828067918
7.57,18942.528952371504,0.015492107582308564,152.28255024589578,5.7865481356325875e-05,1500000.0,5000000.0,147.70180341274914,421.1480485120586,11.645800796573901,188.3525622506724,52.01559844370688,147.9844015562935,24000000.0,12306.916504414703,1976.1306491164974,459.77631398546964,58.59976641962872,5.126012140949688,0.23440435355398376,0.25970568120629994,0.17282521942343684,0.08688046178286316,0.006002286661333487,1399.999811871555,1.445913640990144e-06,0.00018668253108645023,7930.622670001528,4000.0,4570.988549564088,1929.0114504359083,9.636774636859707e-05,1.31682227145207e-05,0.0016237845519848715,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,293.4596964111341,152.28255024589578,228.42382536884367,86.79822203448882,289.32740678162935,147.70180341274914,147.70180341274914,6.5244708756281184,49.046062788372765,47.0881405626681,21.906267776754024,7458.413838437192,1.723396861524795,243.20074900491565,56.58428706926733,7.211824325045753,0.6308540341928387,0.023440435355398376,0.5126012140949688,5.859976641962873,45.97763139854697,0.23440435355398376,0.17282521942343684,0.016922512133127288,-0.0029831296080843326,0.00036358790483079396,0.001779473845225996,1.8668253108645023e-05,0.0014001189831483768,5.783654563960576e-07,5625.477442212091,1929.0114504359083,3279.319465741044,0.00402338835298473,0.003854709854743883,0.0030244806290670957,0.006932214123240695,0.004059461379962178,0.00013168222714520699
7.58,18941.60539129509,0.015492284302307566,152.27806435530456,5.786513599918829e-05,1500000.0,5000000.0,147.70628742722099,421.8504427430332,11.626220871048043,188.37211301954912,51.81400944555547,148.1859905544449,24000000.0,12342.000723354933,1974.1568704977822,461.2413299669118,59.041162306210104,5.1872295547058975,0.23816050597447466,0.26425899394274915,0.17580765453378008,0.08845133940896924,0.006235342954839363,1399.9998082097134,1.469339593428984e-06,0.00019032094675953682,7963.451325872802,4000.0,4566.818918519603,1933.1810814803925,9.806749108911772e-05,1.3369994875334057e-05,0.0016527394289763404,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,293.44873586406527,152.27806435530456,228.41709653295686,86.79770399878244,289.32567999594147,147.70628742722099,147.70628742722099,6.53542699202939,49.045264218799105,47.09302825488728,21.857762824899282,7468.573923944024,1.7228430561810155,243.6504552369974,56.92640828092817,7.286860678909612,0.6402079091638828,0.02381605059744747,0.5187229554705898,5.90411623062101,46.12413299669118,0.23816050597447466,0.17580765453378008,0.017530546473827138,-0.0030982317265374486,0.00036996254083754065,0.0018134590324954565,1.9032094675953685e-05,0.001427407100696526,5.877358373715937e-07,5636.368239579994,1933.1810814803925,3286.407838516667,0.004093975463602843,0.0039226996435647084,0.0030723334307393483,0.007050172822039697,0.004131848572440851,0.00013369994875334057
7.59,18940.681938957678,0.01549246059443613,152.2735758238738,5.786479043495436e-05,1500000.0,5000000.0,147.71077405682587,422.5532643106358,11.606697214091541,188.39160705842806,51.61290022611448,148.3870997738859,24000000.0,12377.112519850723,1972.180064757244,462.70638742263054,59.48485077619798,5.249048511362953,0.24196918438353426,0.26888177298503757,0.1788356850665763,0.09004608791846141,0.006476923442874654,1399.9998044837346,1.4930887165346179e-06,0.0001940231764805537,7996.350834470673,4000.0,4562.6529704163395,1937.3470295836566,9.97933704036174e-05,1.3574416249944343e-05,0.0016821530851584162,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,293.43776857104996,152.2735758238738,228.41036373581073,86.79718565243154,289.3239521747718,147.71077405682587,147.71077405682587,6.54638979638288,49.04447795679544,47.097901764607016,21.80919947108383,7478.709828603848,1.7222841375526852,244.098945709069,57.2696902078354,7.362506912835321,0.6496806404729422,0.024196918438353428,0.5249048511362954,5.948485077619798,46.27063874226306,0.24196918438353426,0.1788356850665763,0.018158813827411857,-0.0032174864527948974,0.0003764344296082925,0.001848012704666847,1.9402317648055372e-05,0.0014551738236041527,5.972354866138472e-07,5647.246920387417,1937.3470295836566,3293.4899502922162,0.004165640272532816,0.003991734816144696,0.00312082932542543,0.007169892371906653,0.0042053827128960405,0.00013574416249944343
7.6000000000000005,18939.758595219326,0.015492636458428872,152.26908464708262,5.7864444663226474e-05,1500000.0,5000000.0,147.71526330576057,423.256513613177,11.587229555705099,188.41104463111103,51.41227131339285,148.5877286866075,24000000.0,12412.251733579722,1970.2002440728556,464.17146483102675,59.930835620123766,5.311473379817219,0.24583100231456928,0.2735748695589109,0.18190990879764696,0.09166496076126411,0.006727318230864708,1399.9998006926412,1.517177875455163e-06,0.00019779018063740295,8029.321133009932,4000.0,4558.490726898138,1941.5092731018585,0.00010154570866035828,1.3781513910637238e-05,0.0017120316909619675,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,293.4267945261365,152.26908464708262,228.40362697062392,86.79666699483971,289.32222331613235,147.71526330576057,147.71526330576057,6.557359294071002,49.04370384183302,47.102761157777756,21.76057871304141,7488.821525805018,1.7217201214525488,244.54621394992495,57.61413069027151,7.438766183207626,0.6592734466649882,0.02458310023145693,0.5311473379817219,5.993083562012377,46.41714648310268,0.24583100231456928,0.18190990879764696,0.018807922262539137,-0.0033410307101426917,0.00038300476285699057,0.001883159371476715,1.9779018063740297e-05,0.0014834263547805222,6.068711501820653e-07,5658.11344274485,1941.5092731018585,3300.5657642731594,0.004238395998238306,0.004061828346414331,0.00316997481425118,0.007291394412659772,0.004280079227404919,0.00013781513910637237
