Time,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,q1,n1,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,g2,g3,m4,k4,p2,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,m12,k10,r3,r4,m5,m6,k5,m7,m8,k6,n3,g4,m9,k7,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,g7,g8,n6,g9,m16,k14,p6,r9,r10,m17,k15,m18,k16,n7,g10,m19,k17,p7,r11,r12,m20,k18,m21,k19,ld,lmax,a,b,c,d,e,f,h,i,j,k,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31a,R31b,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45
9.88,2.2653098417782895,0.15144138038811053,2.3327085655340025,42.99561859270124,3.1702401574315404,4.528052702915049,9.152235877778674,0.5624692698130753,5.7463738420902315,0.8373635992857256,0.04179479015890579,0.2002791640745861,1.4681010919179174,5.24353195527409,2.8221226608885845,13.173122076940706,6.223920978204517,1.4557236060503003,0.9284822320581829,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10848047913736637,0.13392267106787106,1.1419891612306639,22.512196145624284,22.497107947723027,1.6025403759269083,0.5067354514058282,0.3947076288055309,0.2883563272126783,0.28944344792059185,0.6169203590985607,0.3756870694217951,0.04053645678285172,0.33659623018959545,0.007163689875045414,0.5078919900556079,8.882066650614641,162.5919632223345,164.7154011378589,12.489172094169028,1.587686544294762,0.7804295039590883,0.28171551069161294,4.163223940943254,35.694186810002904,34.66033457095518,0.9195264642770462,0.7036345223855334,0.5,0.4932042172026406,0.0,1.3146712778192857,1.8680833534631813,6.419102270767383,141.868343108477,139.32093678437138,4.962790603811074,2.6597621404391067,0.19299295517463477,0.3425187887855591,0.61472266497871,89.51252777902654,88.82572293887817,0.08437524984940403,0.7812493614424478
9.89,2.2605587441157606,0.1511871804759726,2.327797574776849,42.98466075905884,3.1647067863143303,4.526924164977069,9.150666714988327,0.5609754541579517,5.74542646788677,0.8374314393581709,0.0418719604830091,0.20134608933152004,1.4671554047012354,5.22871067439481,2.8171193860198858,13.136048140572626,6.246058789129455,1.4607107839065594,0.9317903894405113,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10830805410615645,0.13370586597218342,1.1400722905332141,22.464980687273606,22.44974537066289,1.599418034388567,0.5057871067618783,0.3968676189625587,0.289830276057767,0.2909853683019128,0.6180594471015524,0.3754450680630462,0.04061028028840452,0.3363850053555034,0.00714503851130087,0.5070704894293232,8.866319843620387,162.13238346270168,164.25183234490606,12.466373432804412,1.5842255384889459,0.781323650886542,0.282601729361239,4.17748677089437,35.82114715565743,34.78382841685323,0.9224675112899375,0.7059073038935719,0.5,0.4932277512839269,0.0,1.3121607564771054,1.8654228722209083,6.407898300929256,141.83218664059055,139.28621347768043,4.962391741433792,2.6593244554315714,0.19240200496209123,0.3416398041025356,0.6130900738492254,89.49718073927184,88.81107871265334,0.08436307977787554,0.7811322677538789
9.9,2.2558182185237357,0.15093342230496448,2.32289752745634,42.973609258081105,3.1591749347997555,4.52578567773215,9.14908838795195,0.5594845197015044,5.7444732439106225,0.8374990445184378,0.041950002730540815,0.2024198899622532,1.466225669544057,5.213920044461029,2.8121241362816827,13.099048769310443,6.268275073079591,1.4656979698593768,0.9351104728152361,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10813557429137638,0.13348941178990714,1.1381587509172761,22.41787029204518,22.402488334294436,1.596301711457433,0.5048404323757855,0.399038980907985,0.29131308488351565,0.29253722497344836,0.6192114053046938,0.3752071488363242,0.04068493411876969,0.3361773366572392,0.007126737227546062,0.5062500512606958,8.85059829411934,161.67375413065204,163.78919590658083,12.443576238738913,1.5807671000183878,0.7822037477972673,0.28348745481196663,4.191749624000832,35.94855754411146,34.90776746124005,0.9254168721619646,0.7081867632710189,0.5,0.49325120231389186,0.0,1.309653429863926,1.862761409506662,6.396697407982545,141.7957211079644,139.2511840467339,4.961989328544588,2.658882836618049,0.19181285514502788,0.34076235730726845,0.6114606315817741,89.48174406952526,88.79634406239724,0.08435083796219267,0.7810144475018674
9.91,2.2510882428137857,0.15068010183208635,2.3180084019862512,42.962464186348086,3.153644644434837,4.524637251216377,9.147500920897555,0.5579964689808119,5.743514185346802,0.8375664155970182,0.04202892011191792,0.20350059136532528,1.4653119392336693,5.199160121279887,2.8071369045700143,13.062124115506547,6.290569695528072,1.4706850279190726,0.9384424633917302,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10796303868289416,0.13327330520201255,1.1362485118953969,22.37086473943484,22.355336630435804,1.5931913983370367,0.5038954267295388,0.4012217308206485,0.29280477685836326,0.2940990546411681,0.6203762810959867,0.374973325249896,0.04076042121749372,0.3359732362354345,0.007108785206900616,0.5054306754927776,8.834901979753205,161.21607695665884,163.3274937278823,12.420780744946727,1.577311261341485,0.7830697208771373,0.2843726633238351,4.206012111345756,36.076417203853495,35.03215100265963,0.928374508924329,0.7104728727918901,0.5,0.49327457059696767,0.0,1.3071493029385393,1.8600989850868963,6.385499676051658,141.75894682927415,139.21584880032597,4.96158336498473,2.6584372858945997,0.19122550101479452,0.33988645076304846,0.6098343409491294,89.46621800674644,88.78151922283527,0.08433852457855703,0.7808959024978136
9.92,2.246368794701934,0.15042721503797188,2.3131301766694934,42.95122564121919,3.148115956607241,4.523478895549953,9.145904338053846,0.5565113044588645,5.742549307382822,0.8376335534214662,0.04210871583847174,0.2045882188916009,1.4644142667987143,5.184430959774065,2.8021576837748454,13.025274329329545,6.3129425190173505,1.4756718215913653,0.941786341940249,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.1077904463030137,0.1330575429078069,1.1343415431583384,22.32396380798888,22.30829004983593,1.5900870861421705,0.5029520882731454,0.4034158844571231,0.2943053749606775,0.29567089394214163,0.6215541218769298,0.37474361087379104,0.04083674452695251,0.33577271628015953,0.007091181665034757,0.5046123620652703,8.819230878144571,160.7593536437702,162.86672768650368,12.397987184291916,1.5738580548105603,0.7839214965490432,0.2852573311407714,4.220273842569146,36.20472534656451,35.156978323263694,0.9313403832372599,0.7127656044357671,0.5,0.4932978564364321,0.0,1.3046483805460778,1.8574356187030086,6.374305188938342,141.72186412576684,139.18020804983917,4.961173850594494,2.6579878051743173,0.19063993785273975,0.33901208678932326,0.6082112046430931,89.45060278790184,88.76660442873145,0.08432613980314757,0.7807766345532487
9.93,2.24165985301214,0.15017475786615503,2.3082628310743014,42.93989370625761,3.1425889165275627,4.522310619330137,9.144298664858594,0.5550290299729302,5.741578625927568,0.8377004587740764,0.04218939222626437,0.2056827901844991,1.4635326944831022,5.169732635474088,2.797186466107019,12.988499609339696,6.335393453439855,1.4806582198711145,0.9451420962156124,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10761779659360668,0.13284212157312583,1.1324378141171019,22.277167287264042,22.261348395446777,1.5869887666908165,0.5020104156909027,0.40562146188614157,0.29581489141704037,0.2972527683746381,0.6227449618342205,0.37451801651822586,0.04091390613121663,0.33557578656776654,0.007073925634667194,0.5037951108038604,8.803584964778622,160.30358653404406,162.40690026522262,12.375195822875506,1.5704075174188417,0.7847590114426796,0.2861414355331363,4.234534443009401,36.333481455477575,35.282248965938436,0.9343144630503245,0.7150649349741782,0.5,0.493321060119732,0.0,1.3021506681242239,1.8547713319914376,6.363114038185008,141.68447327316758,139.14426205979737,4.9607607846818516,2.657534395763629,0.19005616109529347,0.33813926851458015,0.6065912268574154,89.434898661783,88.75159992600058,0.08431368382149519,0.7806566455687017
9.94,2.2369613965854818,0.14992272627859482,2.3034063447864996,42.92846846447043,3.137063569608455,4.521132431091084,9.142683926859593,0.5535496494189888,5.7406021569574195,0.837767132430366,0.042270951510136046,0.20678432213705036,1.462667263764067,5.155065224987614,2.7922232437105254,12.951800156528178,6.357922410332648,1.4856440918021656,0.9485097142088812,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10744508907011832,0.1326270378777082,1.1305372943216279,22.2304749669872,22.214511470389958,1.5838964317872366,0.5010704076604156,0.4078384832115061,0.2973333373131992,0.2988447023524652,0.6239488339556651,0.37429655279722474,0.04099190803478274,0.33538245669843775,0.007057016163192849,0.5029789215207494,8.787964214930136,159.84877800293842,161.94801397721267,12.352406929981008,1.5669596865083613,0.7855822033548208,0.2870249538311409,4.248793538145014,36.46268502325774,35.40796248238896,0.9372967165322986,0.7173708413357037,0.5,0.4933441819318345,0.0,1.2996561710650267,1.8521061467425763,6.351926315743199,141.6467745453666,139.10801109278293,4.9603441665044565,2.657077058928533,0.1894741661839164,0.3372679991021983,0.6049744118500128,89.41910587825757,88.73650596160071,0.08430115681995962,0.7805359374528843
9.950000000000001,2.2322734009651697,0.14967111642390396,2.2985606936180396,42.916950038514024,3.131539950473021,4.519944343736869,9.14106014637874,0.5520731627567192,5.73961991453155,0.837833575275896,0.042353398315707766,0.20789285201899663,1.461818045771113,5.140428746699634,2.787268010520783,12.915176034770912,6.380529164120048,1.4906292899528002,0.9518891636602205,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10727232224626913,0.13241228865880333,1.128639954729375,22.183886604111663,22.167779041391096,1.5808100710392814,0.5001320621182406,0.4100669554525037,0.29886075170000065,0.30044674973785396,0.6251658065186676,0.3740792379128278,0.04107075452657312,0.33519274289174544,0.007040452905689361,0.502163794320369,8.77236860951206,159.39492862053692,161.490069621172,12.329620685682201,1.5635145866363191,0.7863909837114023,0.28790786049892814,4.2630507063360135,36.59233475622848,35.5341176683524,0.9402870937230178,0.7196832865918665,0.5,0.49336722219573653,0.0,1.2971648927646695,1.849440079594187,6.340742091717773,141.60876834708085,139.0714555458335,4.959923996736506,2.6566157976158205,0.18889394811132815,0.3363982793970126,0.6033607595768185,89.40322465564263,88.72132275285435,0.08428855895984812,0.7804145118773427
9.96,2.2275958435509344,0.14941992437641408,2.293725855501735,42.90533852821857,3.1260181000301217,4.51874636765302,9.139427347693887,0.5505995722175031,5.738631913874787,0.8378997881247936,0.042436735818088316,0.2090084046460596,1.4609850940207953,5.125823252908604,2.7823207593782286,12.87862738764453,6.40321356768732,1.4956136760992524,0.9552804238875275,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10709949529295203,0.13219787068852346,1.1267457657376632,22.137401974040475,22.12115089562983,1.5777296752501555,0.4991953774004982,0.4123068928499139,0.30039715632391406,0.30205894639448533,0.6263959263900561,0.37386608555992157,0.04115044850605058,0.33500665742813457,0.007024235200564277,0.5013497291248069,8.756798125991098,158.94204000851528,161.03306899236844,12.306837323808441,1.5600722499272386,0.7871852803075639,0.28879013168746814,4.277305552276252,36.72242981068678,35.660713751763794,0.9432855550845474,0.7220022417616194,0.5,0.4933901812095288,0.0,1.2946768376492062,1.8467731502643678,6.32956144894099,141.57045500771,139.0345957384952,4.959500275191181,2.6561506137795483,0.18831550212837078,0.3355301115810263,0.6017502724765091,89.3872552313853,88.7060505351023,0.0842758904176152,0.7802923706575465
9.97,2.2229287016562584,0.14916914623487035,2.288901808269166,42.89363403415692,3.120498059030202,4.5175385133052215,9.137785555082987,0.5491288799625165,5.737638170213967,0.8379657717882435,0.0425209671909878,0.2101310047647169,1.4601684622491664,5.111248795062496,2.7773814831178547,12.842154356618463,6.425975471032546,1.5005971115397734,0.9586834737755737,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10692660741433009,0.13198378075807288,1.1248546979279104,22.091020851319563,22.07462681930949,1.5746552351403014,0.49826035181303696,0.41455830921031356,0.3019425727101536,0.30368132808596887,0.6276392404160136,0.3736571094895617,0.04123099286921925,0.3348242126322933,0.007008362419075852,0.5005367258528957,8.741252741816824,158.49011376217737,160.5770138597216,12.284057078081041,1.5566327084004223,0.7879650211883061,0.2896717435168351,4.291557679292598,36.85296932637165,35.787749944389546,0.946292060723111,0.7243276775803146,0.5,0.4934130592701513,0.0,1.2921920100345243,1.8441053784460044,6.318384469924353,141.53183485910415,138.99743199278038,4.9590730016796885,2.655681509389576,0.1877388234774755,0.3346634977944888,0.6001429529110343,89.37119784293364,88.69068954371645,0.08426315136969097,0.7801695156090533
9.98,2.2182719525098116,0.1489187781226093,2.2840885296521245,42.881836657642445,3.1149798680640766,4.5163207912390835,9.136134792823535,0.5476610880829972,5.736638698777585,0.8380315270745003,0.04260609560657156,0.21126067705059334,1.4593682044113019,5.096705423758012,2.7724501745695767,12.805757081052427,6.448814721257533,1.5055794570978343,0.9620982917745756,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10675365784781164,0.13177001567791763,1.1229667220669723,22.044743009652002,22.02820659767102,1.5715867413483176,0.49732698363168387,0.41682121790179555,0.3034970221600692,0.3053139304735175,0.6288957954199208,0.37345232350885216,0.041312390508468314,0.3346454208729846,0.006992833965476033,0.4997247844202717,8.725732434422829,158.0391514504308,160.12190596577145,12.261280182099831,1.5531959939682713,0.7887301346474775,0.29055267207687197,4.305806689354096,36.98395242641195,35.91522544177408,0.9493065703899289,0.7266595645001934,0.5,0.49343585667339845,0.0,1.2897104141268052,1.8414367838060144,6.307211236856142,141.492908235557,138.9599646331606,4.958642176011256,2.6552084864315355,0.18716390739292346,0.33379844013601034,0.5985388031659076,89.3550527277313,88.67524001409429,0.0842503419924774,0.7800459485474689
9.99,2.2136255732568877,0.14866881618773642,2.2792859972840556,42.86994650072686,3.109463567561706,4.515093212079918,9.134475085192038,0.5461961986005092,5.735633514795448,0.8380970547889032,0.04269212423531416,0.21239744610685274,1.4585843746808236,5.082193188739785,2.7675268265585973,12.769435698193856,6.4717311625587595,1.5105605731253344,0.9655248558987705,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10658064586401923,0.1315565722779551,1.1210818091084829,21.998568221912297,21.981890015006886,1.568524184431876,0.4963952711024926,0.41909563184969156,0.3050605257485482,0.30695678911362356,0.6301656382002018,0.3732517414808228,0.041394644312415824,0.33447029456287575,0.006977649277158338,0.49891390473943525,8.710237181227873,157.5891546157621,159.66774702664617,12.238506869329568,1.5497621384345932,0.7894805492267942,0.29143289342785045,4.3200521830811445,37.11537821727449,36.043139423186695,0.9523290434820716,0.728997872690888,0.5,0.49345857371392515,0.0,1.2872320540229816,1.8387673859845926,6.296041831598942,141.45367547379834,138.92219398655976,4.958207797993133,2.6547315469068216,0.18659074910110462,0.3329349406626758,0.5969378254504965,89.33882012321222,88.6597021816536,0.08423746246234487,0.7799216712884065
