Time,N,Na,Nan,MF,F,Bp,BN,A,K,B,MAx,Rasa,ERKa,Xa,MDusp,Dusp,Rasi,ERKi,Xi,Rast,ERKt,Xt,D,AK,Kt,Fgf,KdN,vsN,vdN,KdNa,VdNa,kt1,kt2,KdNan,VdNan,KdMF,KIG1,vsFK,vsF,vmF,KA,KdF,vdF,ksF,kd1,vsB,kd2,v0,vMB,vmd,KaB,KaXa,Kmd,n,m,vMXa,ksAx,vdAx,KdAx,d1,a1,K1,K2,kt3,kt4,ksDusp,vdDusp,KdDusp,kcDusp,KaFgf,KaRas,KdRas,KdErk,KaErk,KaX,KIF,KID,KdX,KaMDusp,KdMDusp,q,r,kc,j,p,epsilon,theta,eta,VMsMDusp,VMdMDusp,VMK,VMP,VMaRas,VMdRas,VMaErk,VMaX,VMdX,cytosol,n_synth,N_degradation,N_activation,Na_degradation,Na_transport,Nan_degradation,MF_transkription,MF_degradation,F_translation,F_degradation,AK_dissoc,B_synth,B_degradation,B_phosphorylation,BP_dephosphorylation,B_shuttling,Bp_degradation,MAx_trans_basal,MAx_trans_BN,MAx_trans_Xa,MAx_degradation,A_translation,A_degradation,Ras_activation,Ras_inactivation,Erk_activation,Erk_inactivation,X_activation,X_inactivation,MDusp_transkription,MDusp_degradation,Dusp_translation,Dusp_degradation
8.42,0.04255546717973421,0.706453108445433,0.002302616819921742,0.0011781569659786923,0.0017999937054347832,0.0018280519866789862,0.3675945543890926,0.012278127065138198,2.7205102938571195,0.8216184205232472,2.2582976868564457,1.988781270855373,1.9974191083702817,1.9703164780824656,0.978681431339197,0.12384472444813176,0.011218729144627071,0.002580891629718307,0.029683521917534428,2.0,2.0,2.0,2.0,0.2794897061428805,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4366411668271426,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957047443340707,0.0440443377204003,0.002995759436259186,0.021124514748765335,0.020916294067468935,0.0009121217553169639,0.0008822642794232943,0.0001060341269380823,0.0005664315952160039,-0.048264025967552186,0.1305,0.0,0.10589330607662732,0.0861528685816563,-0.035611594173951155,0.019364554694890502,0.09,0.5317479841018532,0.7495173306638903,0.9896503354019025,0.06774893060569337,0.01720487417050664,0.11711139875128773,0.11711139875121387,0.04832079191165933,0.048932227075180385,0.17857775094782122,0.14628771032589982,0.25366466642857444,0.0992791358500561,0.14680221470087956,0.11911110530687373
8.43,0.042555453424810166,0.706652319446871,0.0023046999666928836,0.0011784630643722068,0.001795397068611451,0.001831814270889265,0.3679506092573191,0.012300947703351139,2.7200272580361773,0.8223697586155333,2.2621164133122784,1.988781270855374,1.9974129913570082,1.9706338820905869,0.9802250869036246,0.12412172588586655,0.01121872914462596,0.0025870086429917727,0.029366117909413125,2.0,2.0,2.0,2.0,0.2799727419638227,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4367741065822652,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02495703961460634,0.04404432639583115,0.0029957606300190683,0.021130428584405343,0.020922020061620923,0.0009138539257970795,0.0008824931503855472,0.00010606167579349861,0.0005649920861951253,-0.048343153947966636,0.1305,0.0,0.10610095762294307,0.08631997481986867,-0.03559937571734184,0.019404408571529985,0.09,0.5325554808186361,0.7495174860355106,0.9899432725745465,0.06786349239936836,0.01723623944912679,0.11711139875127728,0.11711139875121387,0.04842968372602609,0.04904166930681328,0.17737422556542087,0.1462882934575756,0.2536696099243153,0.09933203020029402,0.1470337630355437,0.11932453629268283
8.44,0.04255543985961673,0.7068514711950841,0.002306784992500678,0.001178784156474173,0.0017908150863923948,0.001835583475187299,0.36830654182833006,0.012323809059925047,2.719543430463758,0.8231208131797508,2.265940287729018,1.988781270855375,1.9974068688409627,1.9709394425879185,0.981768257918133,0.12439890845772138,0.011218729144625073,0.002593131159037254,0.029060557412081467,2.0,2.0,2.0,2.0,0.2804565695362422,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.436907288906996,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957031893858655,0.04404431525093741,0.0029957618227522574,0.0211363405860775,0.020927743996650594,0.0009155895217528178,0.0008827332320063038,0.00010609057408267557,0.0005635571310690479,-0.04842237628102769,0.1305,0.0,0.1063089513901272,0.08648734881604835,-0.035587134724995584,0.01944433575265906,0.09,0.533362804880914,0.7495176355387958,0.9902357882383632,0.06797820863187054,0.017267658457445996,0.11711139875126891,0.11711139875121387,0.048538648133595874,0.04915118308654755,0.17620646922998356,0.1462888546574182,0.2536743668858152,0.09938479779194749,0.14726523868771996,0.11953791728911506
8.45,0.0425554264812971,0.7070505637102037,0.002308871899613913,0.0011791201647813024,0.001786247726744404,0.0018393596111605536,0.36866235187657737,0.012346711198741717,2.719058810196505,0.823871583696202,2.269769312656851,1.9887812708553754,1.997400740827875,1.9712335379537542,0.9833109453836466,0.12467627194706458,0.011218729144624628,0.0025992591721248903,0.028766462046245778,2.0,2.0,2.0,2.0,0.28094118980349503,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4370407141891575,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957024279471676,0.044044304282853504,0.0029957630144600406,0.021142250754317693,0.020933465872915637,0.0009173285508595,0.0008829844663080957,0.00010612081483031721,0.0005621267201435044,-0.04850169295658015,0.1305,0.0,0.10651728781213134,0.08665499088033521,-0.03557487115871277,0.019484336361023744,0.09,0.5341699545577359,0.7495177793668744,0.990527882703199,0.06809307937970552,0.017299131271537694,0.11711139875126474,0.11711139875121387,0.04864768497288017,0.04926076832875504,0.17507396252511573,0.14628939463987284,0.2536789434376713,0.09943743910647013,0.14749664180754699,0.11975124801055008
8.46,0.042555413286573446,0.7072495970126408,0.002310960690284359,0.0011794710123281794,0.0017816949577024693,0.0018431426903965423,0.36901803917613246,0.01236965418297659,2.7185733962932503,0.8246220696443292,2.2736034933121774,1.9887812708553767,1.9973946075337108,1.9715172260531195,0.9848531824135107,0.12495381594557811,0.011218729144623296,0.0026053924662892136,0.02848277394688048,2.0,2.0,2.0,2.0,0.28142660370674966,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4371743828164316,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957016769579798,0.044044293488277646,0.002995764205143704,0.02114815908967069,0.020939185690717614,0.0009190710207956353,0.0008832467957145236,0.00010615239110953614,0.0005607008437435446,-0.04858110395859428,0.1305,0.0,0.10672596732200866,0.08682290132213029,-0.0355625849802475,0.019524410519370573,0.09,0.5349769281209654,0.7495179180443204,0.990819556483364,0.06820810479936532,0.017330657966460886,0.11711139875125219,0.11711139875121387,0.04875679034301577,0.04937042487219748,0.17397348099119894,0.146289915364885,0.2536833562531781,0.09948995571528933,0.1477279773620266,0.11996452802502058
8.47,0.04255540027313955,0.7074485711221496,0.0023130513668575803,0.0011798366230461692,0.0017771567472475139,0.0018469327245179536,0.369373603500681,0.012392638077166814,2.718087187808931,0.8253722705027197,2.2774428298467364,1.9887812708553783,1.9973884687754013,1.9717902626008301,0.9863949419183553,0.125231540407246,0.011218729144621742,0.0026115312245986733,0.028209737399169876,2.0,2.0,2.0,2.0,0.2819128121910688,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4373082951780345,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02495700936287044,0.04404428286491325,0.0029957653948045264,0.021154065592658762,0.02094490345060514,0.0009208169393320009,0.0008835201633186332,0.00010618529607415522,0.0005592794921752506,-0.04866060927923029,0.1305,0.0,0.10693499035421965,0.08699108045165327,-0.03555027615132339,0.019564558350818682,0.09,0.5357837238452706,0.7495180514584117,0.9911108097091483,0.06832328489540208,0.017362238619101893,0.11711139875123756,0.1171113987512139,0.04886596744265083,0.049480152698545256,0.17290676909153918,0.14629041640038762,0.25368760172832094,0.0995423471347364,0.14795924128775328,0.12017775718001317
8.48,0.04255538743836422,0.707647486058699,0.0023151439316723347,0.0011802169214206453,0.001772633063421187,0.0018507297251499704,0.3697290446235271,0.01241566294527881,2.7176001838002684,0.8261221857491001,2.2812873245507106,1.9887812708553794,1.9973823245383509,1.9720529458169673,0.9879362226184706,0.12550944513204915,0.011218729144620632,0.0026176754616491493,0.02794705418303267,2.0,2.0,2.0,2.0,0.28239981619973165,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4374424516631576,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957002057846032,0.0440442724101269,0.0029957665834437863,0.021159970263810796,0.0209506191530977,0.0009225663142510501,0.0008838045126266428,0.00010621952292785807,0.0005578626557616966,-0.04874020890568831,0.1305,0.0,0.1071443573424792,0.08715952857848956,-0.03553794463361892,0.019604779978513637,0.09,0.5365903400081313,0.7495181797612909,0.991401642676312,0.06843861973652131,0.01739387330551861,0.11711139875122711,0.11711139875121389,0.04897521647216213,0.049589951728721895,0.17187344194030413,0.14629089830930725,0.2536916846881669,0.09959461376105556,0.14819043339277058,0.12039093520535406
8.49,0.0425553747796804,0.707846341842211,0.0023172383870924923,0.0011806118325880612,0.001768123874292058,0.0018545337039300915,0.3700843623175916,0.012438728851283514,2.7171123833240713,0.8268718148603367,2.2851369796945455,1.9887812708553807,1.9973761748062886,1.972305562592519,0.9894770232725567,0.1257875299205675,0.0112187291446193,0.0026238251937114043,0.02769443740748101,2.0,2.0,2.0,2.0,0.28288761667592865,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4375768526614319,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02495699485304551,0.04404426212135112,0.002995767771062762,0.021165873103653556,0.020956332798772855,0.0009243191533726299,0.0008840997876305443,0.00010625506493292551,0.0005564503248323705,-0.04881990282411937,0.1305,0.0,0.1073540687203986,0.08732824601202463,-0.03552559038877229,0.01964507552573146,0.09,0.5373967748898376,0.7495183030990881,0.9916920556812242,0.06855410939083637,0.017425562101730997,0.11711139875121457,0.11711139875121387,0.04908453766143704,0.04969982188388643,0.1708731115323023,0.14629136163261833,0.2536956097676646,0.09964675599008829,0.1484215534908835,0.12060406183216908
8.5,0.04255536229458554,0.7080451384925605,0.0023193347355083983,0.001181021282331589,0.0017636291479560795,0.0018583446725081538,0.3704395563554115,0.012461835859153324,2.7166237854372457,0.8276211573124345,2.2889917975295977,1.9887812708553818,1.997370019561232,1.9725483877766166,0.9910173426851686,0.12606579457386297,0.01121872914461819,0.0026299804387679426,0.027451612223383437,2.0,2.0,2.0,2.0,0.2833762145627543,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4377114985629285,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02495698774704454,0.04404425199608478,0.0029957689576627267,0.021171774112711563,0.020962044388269534,0.0009260754645552054,0.0008844059328048599,0.00010629191540984301,0.0005550424897233274,-0.04889969101960178,0.1305,0.0,0.10756412492148244,0.08749723306144314,-0.03551321337838037,0.019685445115878872,0.09,0.5382030267734872,0.7495184216116059,0.9919820490209154,0.06866975392588792,0.017457305083716748,0.11711139875120412,0.1171113987512139,0.04919393127049341,0.049809763085387225,0.16990539203382318,0.14629180688811863,0.25369938140156006,0.09969877421752002,0.14865260140277528,0.12081713679279096
8.51,0.04255534998064203,0.7082438760295752,0.0023214329793382303,0.0011814451970767576,0.0017591488525370484,0.001862162642546354,0.3707946265091395,0.01248498403285905,2.716134389196797,0.8283702125805364,2.292851780288783,1.9887812708553825,1.9973638587834506,1.9727816834637697,0.9925571797141611,0.12634423889336205,0.011218729144617523,0.002636141216549426,0.027218316536230303,2.0,2.0,2.0,2.0,0.28386561080320316,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.43784638975816,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02495698073845574,0.04404424203189347,0.002995770143244952,0.021177673291507108,0.020967753922291315,0.0009278352556970883,0.0008847228931034004,0.00010633006773690818,0.0005536391407773421,-0.048979573476117234,0.1305,0.0,0.10777452637912682,0.08766649003572788,-0.035500813563999256,0.019725888872493526,0.09,0.5390090939449861,0.7495185354320044,0.9922716229931298,0.06878555340866349,0.01748910232740703,0.11711139875119785,0.11711139875121389,0.049303397590090635,0.04991977525471555,0.16896990512623794,0.14629223456920118,0.25370300381427785,0.09975066883912401,0.14888357695712418,0.12103015982066635
8.52,0.04255533783547751,0.708442554473035,0.0023235331210293597,0.001181883503887091,0.0017546829561870681,0.0018659876257192676,0.371149572550544,0.012508173436366852,2.7156441936598363,0.8291189801389227,2.296716930187229,1.9887812708553831,1.9973576924514298,1.9730056982811042,0.994096533278134,0.12662286268073863,0.011218729144616857,0.0026423075485701997,0.02699430171889583,2.0,2.0,2.0,2.0,0.28435580634016366,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4379815266380782,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02495697382592886,0.044044232226409935,0.0029957713278107086,0.02118357064056017,0.02097346140160973,0.0009295985347376714,0.0008850506139560216,0.00010636951534983819,0.0005522402683440634,-0.04905955017652702,0.1305,0.0,0.10798527352661645,0.08783601724365898,-0.035488390907144896,0.019766406919244202,0.09,0.5398149746930475,0.7495186446864845,0.9925607778963766,0.06890150790561687,0.017520953908682187,0.11711139875119157,0.1171113987512139,0.04941293694232399,0.05002985831345916,0.1680662853854572,0.1462926451436234,0.2537064810097648,0.09980244025100193,0.1491144799917201,0.12124313065026392
8.53,0.0425553258567853,0.708641173842672,0.002325635163059711,0.0011823361304597465,0.001750231427087012,0.0018698196337138735,0.3715043942510082,0.012531404133635187,2.715153197883589,0.8298674594610099,2.3005872494229185,1.9887812708553831,1.9973515205418353,1.973220666675597,0.995635402363876,0.12690166573779674,0.011218729144616857,0.0026484794581647098,0.026779333324403076,2.0,2.0,2.0,2.0,0.284846802116411,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.438116909594074,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024956967008151042,0.04404422257733442,0.002995772511361263,0.02118946616038837,0.020979166827067446,0.0009313653096586705,0.0008853890412653812,0.00010641025174137718,0.0005508458627801666,-0.0491396211025486,0.1305,0.0,0.10819636679712168,0.08800581499381294,-0.03547594536929194,0.01980699937993106,0.09,0.5406206673091902,0.7495187494939706,0.9928495140299797,0.06901761748268755,0.017552859903367444,0.11711139875119157,0.1171113987512139,0.04952254968123378,0.050140012183256054,0.1671941856809832,0.1462930390522733,0.2537098167612991,0.09985408884982176,0.1493453103545814,0.12145604901698284
8.540000000000001,0.0425553140410982,0.7088397341589867,0.0023277391067830396,0.0011828030045305375,0.0017457942335650594,0.0018736586781704886,0.37185909138152873,0.012554676190861166,2.714661400927474,0.8306156500193906,2.3044627403491598,1.9887812708553834,1.9973453432053878,1.9734272018776107,0.9971737875743727,0.1271806478546771,0.011218729144616635,0.002654656794612187,0.02657279812238933,2.0,2.0,2.0,2.0,0.2853385990725261,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4382525390174055,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.0249569602831489,0.04404421308116552,0.0029957736938978846,0.021195359851566113,0.02098487019644959,0.0009331355875601167,0.0008857381209620941,0.00010645227040774837,0.0005494559144864951,-0.0492197862516008,0.1305,0.0,0.10840780662290882,0.08817588359194452,-0.03546347691192053,0.019847666377859986,0.09,0.5414261700877365,0.7495188501576355,0.993137831706891,0.06913388221047478,0.01758482039031771,0.11711139875118949,0.11711139875121389,0.04963223307033105,0.05025023678124271,0.16635167334757986,0.14629341742908247,0.2537130207074167,0.09990561508459862,0.1495760681361559,0.12166891464815657
8.55,0.042555302385779585,0.7090382354419225,0.002329844954306609,0.0011832840548281398,0.0017413713439055256,0.0018775047707786814,0.37221366371271714,0.012577989672826705,2.7141688018497403,0.8313635512857664,2.308343405196373,1.9887812708553836,1.9973391604813238,1.9736256562523342,0.9987116886359211,0.1274598088286901,0.011218729144616413,0.002660839518676239,0.026374343747665785,2.0,2.0,2.0,2.0,0.2858311981502597,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4383884153001252,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024956953649421784,0.04404420373526111,0.0029957748754218384,0.021201251714628475,0.020990571509583375,0.0009349093761602048,0.0008860977997182077,0.00010649556493453257,0.000548070413848186,-0.0493000456093921,0.1305,0.0,0.10861959343661491,0.08834622334523547,-0.03545098549644121,0.01988840803685857,0.09,0.5422314813258147,0.7495189468530223,0.9934257312329025,0.06925030215589119,0.01761683544639895,0.1171113987511874,0.1171113987512139,0.04974198635441635,0.050360532027320604,0.16553781916059307,0.146293780928885,0.253716098425664,0.09995701937291049,0.14980675329538815,0.12188172727744159
8.56,0.04255529088914761,0.709236677710783,0.0023319527086092845,0.001183779211129365,0.0017369627263373957,0.0018813579232832636,0.3725681110147997,0.012601344642668374,2.713675399707263,0.8321111627309435,2.3122292460553946,1.9887812708553838,1.9973329722795958,1.973816080836907,1.0002491042500241,0.12773914846537784,0.01121872914461619,0.0026670277204041692,0.02618391916309304,2.0,2.0,2.0,2.0,0.2863246002927369,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.438524538835139,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024956947106012463,0.04404419453796688,0.002995776055934383,0.021207141750065214,0.020996270768644364,0.0009366866838930194,0.000886468024988544,0.00010654012900164284,0.0005466893512310846,-0.04938039914820308,0.1305,0.0,0.10883172767132575,0.08851683456255591,-0.0354384710841914,0.019929224481339613,0.09,0.5430365993233586,0.7495190396085598,0.9937132129055236,0.06936687738166183,0.017648905146172775,0.1171113987511853,0.11711139875121389,0.04985181107311331,0.05047089784456406,0.16475289482335212,0.1462941296538673,0.2537190508118339,0.10000830209627583,0.1500373656375036,0.1220944866456005
8.57,0.042555279548882156,0.7094350609852929,0.0023340623720410018,0.0011842884034875187,0.0017325683491881854,0.00188521814740755,0.37292243305761547,0.01262474116479656,2.7131811935582473,0.8328584838248846,2.316120265101334,1.9887812708553838,1.9973267786093682,1.9739987360605158,1.001786034102209,0.12801866656322794,0.01121872914461619,0.0026732213906317526,0.02600126393948421,2.0,2.0,2.0,2.0,0.2868188064417527,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.438660910015462,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024956940651600416,0.04404418548696738,0.002995777235436777,0.021213029958397557,0.021001967974091918,0.0009384675187075282,0.0008868487444337634,0.00010658595631387668,0.0005453127170299508,-0.04946084684877709,0.1305,0.0,0.10904420975954948,0.0886877175510635,-0.035425933636494045,0.01997011583548818,0.09,0.543841522383104,0.7495191285544527,0.9940002770306001,0.06948360795304001,0.017681029565905136,0.1171113987511853,0.11711139875121389,0.04996170700439764,0.05058133415332094,0.16399628548927325,0.14629446408914368,0.2537218820017958,0.10005946366731519,0.15026790511533133,0.12230719248884546
