Time,P1,P2,Target,Kd,Ksp,dsp1ksp,dsp1p2kd,h,k0,ka,ks,ku,s,univ,___r1,___r2,___r3,___r4,___r5,___r6
3.48,11.85186883513842,11.85186883513842,11.85186883513842,1e-05,0.001,11.8518568411303,11.840981209210259,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7251310864934049,1.1851868835138422,1.7251310864934049,1.1851868835138422,1.7251310864934049,1.1851868835138422
3.49,11.857268616087168,11.857268616087168,11.857268616087168,1e-05,0.001,11.857256616548927,11.846378507668456,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7257389708083581,1.1857268616087169,1.7257389708083581,1.1857268616087169,1.7257389708083581,1.1857268616087169
3.5,11.862669077148928,11.862669077148928,11.862669077148928,1e-05,0.001,11.862657072079834,11.85177648649341,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7263471194398612,1.1862669077148928,1.7263471194398612,1.1862669077148928,1.7263471194398612,1.1862669077148928
3.51,11.868070220289885,11.868070220289885,11.868070220289885,1e-05,0.001,11.86805820968916,11.85717514764887,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7269555325777428,1.1868070220289886,1.7269555325777428,1.1868070220289886,1.7269555325777428,1.1868070220289886
3.52,11.873472047476227,11.873472047476227,11.873472047476227,1e-05,0.001,11.8734600313431,11.862574493098617,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7275642104120332,1.1873472047476228,1.7275642104120332,1.1873472047476228,1.7275642104120332,1.1873472047476228
3.53,11.878874560674141,11.878874560674141,11.878874560674141,1e-05,0.001,11.878862539007853,11.867974524808671,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7281731531332103,1.1878874560674142,1.7281731531332103,1.1878874560674142,1.7281731531332103,1.1878874560674142
3.54,11.884277761849827,11.884277761849827,11.884277761849827,1e-05,0.001,11.884265734649672,11.873375244746208,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7287823609320798,1.1884277761849826,1.7287823609320798,1.1884277761849826,1.7287823609320798,1.1884277761849826
3.55,11.889681652946468,11.889681652946468,11.889681652946468,1e-05,0.001,11.889669620211643,11.878776654846362,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7293918339960268,1.1889681652946469,1.7293918339960268,1.1889681652946469,1.7293918339960268,1.1889681652946469
3.56,11.895086235854077,11.895086235854077,11.895086235854077,1e-05,0.001,11.895074197583716,11.884178757011249,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7300015725089017,1.1895086235854078,1.7300015725089017,1.1895086235854078,1.7300015725089017,1.1895086235854078
3.57,11.90049151252944,11.90049151252944,11.90049151252944,1e-05,0.001,11.900479468722887,11.889581553181936,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.73061157665914,1.190049151252944,1.73061157665914,1.190049151252944,1.73061157665914,1.190049151252944
3.58,11.905897484934917,11.905897484934917,11.905897484934917,1e-05,0.001,11.905885435591335,11.894985045328346,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7312218466386273,1.1905897484934918,1.7312218466386273,1.1905897484934918,1.7312218466386273,1.1905897484934918
3.59,11.911304155032822,11.911304155032822,11.911304155032822,1e-05,0.001,11.911292100151478,11.900389235405981,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.731832382637817,1.1911304155032822,1.731832382637817,1.1911304155032822,1.731832382637817,1.1911304155032822
3.6,11.916711524785429,11.916711524785429,11.916711524785429,1e-05,0.001,11.916699464365607,11.905794125384775,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.732443184848986,1.1916711524785428,1.732443184848986,1.1916711524785428,1.732443184848986,1.1916711524785428
3.61,11.922119596154976,11.922119596154976,11.922119596154976,1e-05,0.001,11.92210753019579,11.91119971721778,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.733054253462698,1.1922119596154976,1.733054253462698,1.1922119596154976,1.733054253462698,1.1922119596154976
3.62,11.927528371103659,11.927528371103659,11.927528371103659,1e-05,0.001,11.927516299604381,11.916606012870457,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7336655886711116,1.192752837110366,1.7336655886711116,1.192752837110366,1.7336655886711116,1.192752837110366
3.63,11.932937851593637,11.932937851593637,11.932937851593637,1e-05,0.001,11.932925774553441,11.922013014302513,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7342771906659298,1.1932937851593637,1.7342771906659298,1.1932937851593637,1.7342771906659298,1.1932937851593637
3.64,11.93834803958705,11.93834803958705,11.93834803958705,1e-05,0.001,11.938335957005155,11.92742072347261,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7348890596389286,1.193834803958705,1.7348890596389286,1.193834803958705,1.7348890596389286,1.193834803958705
3.65,11.943758937045994,11.943758937045994,11.943758937045994,1e-05,0.001,11.943746848921641,11.932829142349382,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7355011957832065,1.1943758937045994,1.7355011957832065,1.1943758937045994,1.7355011957832065,1.1943758937045994
3.66,11.949170545932539,11.949170545932539,11.949170545932539,1e-05,0.001,11.949158452264907,11.93823827288466,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7361135992901517,1.194917054593254,1.7361135992901517,1.194917054593254,1.7361135992901517,1.194917054593254
3.67,11.954582868208737,11.954582868208737,11.954582868208737,1e-05,0.001,11.954570768997073,11.943648117042612,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7367262703527409,1.1954582868208738,1.7367262703527409,1.1954582868208738,1.7367262703527409,1.1954582868208738
3.68,11.959995905836612,11.959995905836612,11.959995905836612,1e-05,0.001,11.959983801080147,11.949058676788436,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7373392091642594,1.1959995905836613,1.7373392091642594,1.1959995905836613,1.7373392091642594,1.1959995905836613
3.69,11.965409660778166,11.965409660778166,11.965409660778166,1e-05,0.001,11.965397550476016,11.95446995407499,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7379524159167874,1.1965409660778166,1.7379524159167874,1.1965409660778166,1.7379524159167874,1.1965409660778166
3.7,11.97082413499538,11.97082413499538,11.97082413499538,1e-05,0.001,11.970812019146804,11.959881950875326,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.738565890804884,1.1970824134995381,1.738565890804884,1.1970824134995381,1.738565890804884,1.1970824134995381
3.71,11.976239330450227,11.976239330450227,11.976239330450227,1e-05,0.001,11.9762272090544,11.965294669135606,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7391796340202499,1.1976239330450227,1.7391796340202499,1.1976239330450227,1.7391796340202499,1.1976239330450227
3.72,11.981655249104655,11.981655249104655,11.981655249104655,1e-05,0.001,11.981643122160808,11.970708110827683,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.73979364575769,1.1981655249104655,1.73979364575769,1.1981655249104655,1.73979364575769,1.1981655249104655
3.73,11.987071892920609,11.987071892920609,11.987071892920609,1e-05,0.001,11.987059760427918,11.976122277906637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.740407926210299,1.1987071892920609,1.740407926210299,1.1987071892920609,1.740407926210299,1.1987071892920609
3.74,11.992489263860014,11.992489263860014,11.992489263860014,1e-05,0.001,11.992477125817677,11.981537172340921,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7410224755728767,1.1992489263860013,1.7410224755728767,1.1992489263860013,1.7410224755728767,1.1992489263860013
3.75,11.997907363884798,11.997907363884798,11.997907363884798,1e-05,0.001,11.997895220292033,11.986952796082305,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7416372940385205,1.1997907363884799,1.7416372940385205,1.1997907363884799,1.7416372940385205,1.1997907363884799
3.76,12.003326194956879,12.003326194956879,12.003326194956879,1e-05,0.001,12.003314045812818,11.992369151091392,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.742252381801519,1.200332619495688,1.742252381801519,1.200332619495688,1.742252381801519,1.200332619495688
3.77,12.008745759038167,12.008745759038167,12.008745759038167,1e-05,0.001,12.008733604342094,11.997786239338929,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7428677390575038,1.2008745759038169,1.7428677390575038,1.2008745759038169,1.7428677390575038,1.2008745759038169
3.78,12.014166058090577,12.014166058090577,12.014166058090577,1e-05,0.001,12.014153897841577,12.003204062778778,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.743483366000376,1.2014166058090578,1.743483366000376,1.2014166058090578,1.743483366000376,1.2014166058090578
3.79,12.019587094076027,12.019587094076027,12.019587094076027,1e-05,0.001,12.019574928273272,12.008622623372753,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7440992628251288,1.2019587094076027,1.7440992628251288,1.2019587094076027,1.7440992628251288,1.2019587094076027
3.8,12.025008868956432,12.025008868956432,12.025008868956432,1e-05,0.001,12.024996697599185,12.014041923080445,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7447154297266922,1.2025008868956433,1.7447154297266922,1.2025008868956433,1.7447154297266922,1.2025008868956433
3.81,12.03043138469372,12.03043138469372,12.03043138469372,1e-05,0.001,12.030419207781145,12.019461963865798,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7453318669006774,1.203043138469372,1.7453318669006774,1.203043138469372,1.7453318669006774,1.203043138469372
3.82,12.035854643249817,12.035854643249817,12.035854643249817,1e-05,0.001,12.035842460781103,12.024882747686156,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.745948574542136,1.2035854643249817,1.745948574542136,1.2035854643249817,1.745948574542136,1.2035854643249817
3.83,12.041278646586669,12.041278646586669,12.041278646586669,1e-05,0.001,12.041266458560946,12.030304276505518,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7465655528470596,1.204127864658667,1.7465655528470596,1.204127864658667,1.7465655528470596,1.204127864658667
3.84,12.046703396666231,12.046703396666231,12.046703396666231,1e-05,0.001,12.046691203082679,12.035726552282375,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.747182802011005,1.2046703396666232,1.747182802011005,1.2046703396666232,1.747182802011005,1.2046703396666232
3.85,12.052128895450473,12.052128895450473,12.052128895450473,1e-05,0.001,12.05211669630825,12.04114957697965,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7478003222302165,1.2052128895450474,1.7478003222302165,1.2052128895450474,1.7478003222302165,1.2052128895450474
3.86,12.057555144901377,12.057555144901377,12.057555144901377,1e-05,0.001,12.057542940199724,12.046573352558118,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7484181137008832,1.2057555144901377,1.7484181137008832,1.2057555144901377,1.7484181137008832,1.2057555144901377
3.87,12.062982146980954,12.062982146980954,12.062982146980954,1e-05,0.001,12.06296993671899,12.051997880980682,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7490361766196225,1.2062982146980954,1.7490361766196225,1.2062982146980954,1.7490361766196225,1.2062982146980954
3.88,12.06840990365123,12.06840990365123,12.06840990365123,1e-05,0.001,12.06839768782811,12.057423164202586,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7496545111823645,1.206840990365123,1.7496545111823645,1.206840990365123,1.7496545111823645,1.206840990365123
3.89,12.073838416874255,12.073838416874255,12.073838416874255,1e-05,0.001,12.073826195489207,12.062849204189103,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7502731175863677,1.2073838416874256,1.7502731175863677,1.2073838416874256,1.7502731175863677,1.2073838416874256
3.9,12.079267688612106,12.079267688612106,12.079267688612106,1e-05,0.001,12.07925546166423,12.068276002898772,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7508919960283102,1.2079267688612108,1.7508919960283102,1.2079267688612108,1.7508919960283102,1.2079267688612108
3.91,12.084697720826888,12.084697720826888,12.084697720826888,1e-05,0.001,12.084685488315358,12.07370356229692,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7515111467058275,1.208469772082689,1.7515111467058275,1.208469772082689,1.7515111467058275,1.208469772082689
3.92,12.090128515480737,12.090128515480737,12.090128515480737,1e-05,0.001,12.090116277404713,12.079131884338882,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7521305698156018,1.2090128515480738,1.7521305698156018,1.2090128515480738,1.7521305698156018,1.2090128515480738
3.93,12.095560074535822,12.095560074535822,12.095560074535822,1e-05,0.001,12.095547830894473,12.084560970993344,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7527502655560225,1.2095560074535823,1.7527502655560225,1.2095560074535823,1.7527502655560225,1.2095560074535823
3.94,12.100992399954345,12.100992399954345,12.100992399954345,1e-05,0.001,12.100980150746764,12.089990824213453,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7533702341238913,1.2100992399954347,1.7533702341238913,1.2100992399954347,1.7533702341238913,1.2100992399954347
3.95,12.106425493698548,12.106425493698548,12.106425493698548,1e-05,0.001,12.106413238923938,12.095421445961373,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.753990475717221,1.210642549369855,1.753990475717221,1.210642549369855,1.753990475717221,1.210642549369855
3.96,12.111859357730708,12.111859357730708,12.111859357730708,1e-05,0.001,12.111847097388235,12.100852838204768,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7546109905348377,1.211185935773071,1.7546109905348377,1.211185935773071,1.7546109905348377,1.211185935773071
3.97,12.117293994013147,12.117293994013147,12.117293994013147,1e-05,0.001,12.117281728101894,12.106285002901341,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7552317787746143,1.2117293994013147,1.7552317787746143,1.2117293994013147,1.7552317787746143,1.2117293994013147
3.98,12.122729404508233,12.122729404508233,12.122729404508233,1e-05,0.001,12.122717133027443,12.111717942008976,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.755852840634626,1.2122729404508235,1.755852840634626,1.2122729404508235,1.755852840634626,1.2122729404508235
3.99,12.128165591178375,12.128165591178375,12.128165591178375,1e-05,0.001,12.128153314127122,12.117151657494292,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7564741763141298,1.2128165591178375,1.7564741763141298,1.2128165591178375,1.7564741763141298,1.2128165591178375
4.0,12.133602555986034,12.133602555986034,12.133602555986034,1e-05,0.001,12.133590273363458,12.122586151317428,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7570957860118255,1.2133602555986034,1.7570957860118255,1.2133602555986034,1.7570957860118255,1.2133602555986034
4.01,12.139040300893718,12.139040300893718,12.139040300893718,1e-05,0.001,12.139028012698924,12.12802142543742,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7577176699264685,1.213904030089372,1.7577176699264685,1.213904030089372,1.7577176699264685,1.213904030089372
4.02,12.144478827863997,12.144478827863997,12.144478827863997,1e-05,0.001,12.144466534096225,12.133457481815666,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.758339828257266,1.2144478827863998,1.758339828257266,1.2144478827863998,1.758339828257266,1.2144478827863998
4.03,12.149918138859483,12.149918138859483,12.149918138859483,1e-05,0.001,12.14990583951783,12.138894322419002,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7589622612042297,1.2149918138859483,1.7589622612042297,1.2149918138859483,1.7589622612042297,1.2149918138859483
4.04,12.155358235842852,12.155358235842852,12.155358235842852,1e-05,0.001,12.155345930926444,12.144331949202236,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7595849689661778,1.2155358235842852,1.7595849689661778,1.2155358235842852,1.7595849689661778,1.2155358235842852
4.05,12.160799120776844,12.160799120776844,12.160799120776844,1e-05,0.001,12.160786810284772,12.149770364135703,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7602079517438851,1.2160799120776844,1.7602079517438851,1.2160799120776844,1.7602079517438851,1.2160799120776844
4.06,12.166240795624251,12.166240795624251,12.166240795624251,1e-05,0.001,12.166228479555691,12.155209569173259,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7608312097364227,1.2166240795624252,1.7608312097364227,1.2166240795624252,1.7608312097364227,1.2166240795624252
4.07,12.17168326234794,12.17168326234794,12.17168326234794,1e-05,0.001,12.171670940701967,12.160649566278694,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7614547431441785,1.217168326234794,1.7614547431441785,1.217168326234794,1.7614547431441785,1.217168326234794
4.08,12.177126522910834,12.177126522910834,12.177126522910834,1e-05,0.001,12.177114195686649,12.166090357413758,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.762078552167487,1.2177126522910835,1.762078552167487,1.2177126522910835,1.762078552167487,1.2177126522910835
4.09,12.182570579275932,12.182570579275932,12.182570579275932,1e-05,0.001,12.182558246472619,12.17153194454348,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7627026370072412,1.2182570579275933,1.7627026370072412,1.2182570579275933,1.7627026370072412,1.2182570579275933
4.1,12.1880154334063,12.1880154334063,12.1880154334063,1e-05,0.001,12.188003095022985,12.176974329626391,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7633269978637665,1.21880154334063,1.7633269978637665,1.21880154334063,1.7633269978637665,1.21880154334063
4.11,12.193461087265078,12.193461087265078,12.193461087265078,1e-05,0.001,12.193448743300863,12.182417514628808,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7639516349384619,1.2193461087265078,1.7639516349384619,1.2193461087265078,1.7639516349384619,1.2193461087265078
4.12,12.198907542815483,12.198907542815483,12.198907542815483,1e-05,0.001,12.198895193269477,12.187861501506093,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.76457654843165,1.2198907542815485,1.76457654843165,1.2198907542815485,1.76457654843165,1.2198907542815485
4.13,12.204354802020807,12.204354802020807,12.204354802020807,1e-05,0.001,12.204342446892115,12.193306292226929,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7652017385453596,1.220435480202081,1.7652017385453596,1.220435480202081,1.7652017385453596,1.220435480202081
4.14,12.209802866844424,12.209802866844424,12.209802866844424,1e-05,0.001,12.20979050613218,12.198751888747957,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.765827205480416,1.2209802866844424,1.765827205480416,1.2209802866844424,1.765827205480416,1.2209802866844424
4.15,12.215251739249787,12.215251739249787,12.215251739249787,1e-05,0.001,12.215239372953132,12.204198293038031,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7664529494392267,1.2215251739249788,1.7664529494392267,1.2215251739249788,1.7664529494392267,1.2215251739249788
4.16,12.220701421200438,12.220701421200438,12.220701421200438,1e-05,0.001,12.22068904931849,12.209645507057242,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7670789706233714,1.222070142120044,1.7670789706233714,1.222070142120044,1.7670789706233714,1.222070142120044
4.17,12.22615191466,12.22615191466,12.22615191466,1e-05,0.001,12.226139537191834,12.215093532766863,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7677052692347417,1.2226151914660002,1.7677052692347417,1.2226151914660002,1.7677052692347417,1.2226151914660002
4.18,12.231603221592188,12.231603221592188,12.231603221592188,1e-05,0.001,12.231590838536853,12.22054237213047,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7683318454756725,1.2231603221592189,1.7683318454756725,1.2231603221592189,1.7683318454756725,1.2231603221592189
4.19,12.237055343960808,12.237055343960808,12.237055343960808,1e-05,0.001,12.237042955317534,12.225992027108536,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7689586995483209,1.223705534396081,1.7689586995483209,1.223705534396081,1.7689586995483209,1.223705534396081
4.2,12.24250828372976,12.24250828372976,12.24250828372976,1e-05,0.001,12.242495889497514,12.231442499666906,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7695858316556357,1.224250828372976,1.7695858316556357,1.224250828372976,1.7695858316556357,1.224250828372976
