Time,species_1,species_2,species_3,species_4,species_5,species_6,parameter_1,parameter_2,parameter_13,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14
0.78,0.017455738832604,1.192067936691944e-06,0.004289148631144991,4.1148434848845224e-14,0.0,0.0,0.084,0.032,2.0,1.0,2.6204590411820775e-06,2.4379966302225655e-13,6.464486988826771e-16,0.00036028848501617924,0.0005585836426433281,1.0013370668212329e-07,3.456468527302999e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.79,0.017550111533270987,1.2174184305428686e-06,0.004317533822835545,4.363843852764321e-14,0.0,0.0,0.084,0.032,2.0,1.0,2.6520620048801784e-06,2.5596199373220915e-13,6.892735169681353e-16,0.00036267284111818576,0.0005616035690646716,1.0226314816560098e-07,3.66562883632203e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.8,0.017644453722685475,1.2430643759901742e-06,0.004345895180975792,4.6252876997678545e-14,0.0,0.0,0.084,0.032,2.0,1.0,2.6838331241529215e-06,2.686126613178967e-13,7.344960729539422e-16,0.00036505519520196655,0.0005646225191259352,1.0441740758317464e-07,3.885241667804998e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.81,0.017738765408929793,1.2690072042408154e-06,0.004374232725577505,4.899662167848625e-14,0.0,0.0,0.084,0.032,2.0,1.0,2.715772085707903e-06,2.817669506592229e-13,7.822256200062763e-16,0.00036743554894851045,0.0005676404930857533,1.065966051562285e-07,4.115716220992845e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.82,0.017833046600086805,1.2952483421741073e-06,0.0044025464766356505,5.187468226104053e-14,0.0,0.0,0.084,0.032,2.0,1.0,2.7478785766912036e-06,2.954405008731038e-13,8.325752635132489e-16,0.00036981390403739467,0.0005706574912027778,1.0880086074262502e-07,4.357473309927405e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.83,0.0179272973042399,1.3217892123499411e-06,0.004430836454128417,5.4892209288199894e-14,0.0,0.0,0.084,0.032,2.0,1.0,2.7801522846868486e-06,3.096493107723404e-13,8.856620600365065e-16,0.000372190262146787,0.0005736735137356767,1.1103029383739506e-07,4.6109455802087915e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.84,0.01802151752947302,1.3486312330169813e-06,0.004459102678017216,5.805449677286253e-14,0.0,0.0,0.084,0.032,2.0,1.0,2.812592897716257e-06,3.244097443646092e-13,9.416071181311892e-16,0.0003745646249534461,0.0005766885609431366,1.1328502357342643e-07,4.876577728920453e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.85,0.01811570728387062,1.3757758181208555e-06,0.004487345168246705,6.136698485383233e-14,0.0,0.0,0.084,0.032,2.0,1.0,2.8452001042376968e-06,3.3973853639142514e-13,1.0005357010551735e-15,0.0003769369941327232,0.0005797026330838598,1.1556516872215187e-07,5.1548267277219164e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.86,0.018209866575517684,1.4032243773123262e-06,0.004515563944744799,6.483526248939557e-14,0.0,0.0,0.084,0.032,2.0,1.0,2.877973593145739e-06,3.556527979069205e-13,1.062577331388504e-15,0.00037930737135856316,0.0005827157304165659,1.1787084769423541e-07,5.446162049109228e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.87,0.01830399541249972,1.430978315955452e-06,0.0045437590274226836,6.84650701886079e-14,0.0,0.0,0.084,0.032,2.0,1.0,2.9109130537707146e-06,3.7217002189628665e-13,1.1278658975838751e-15,0.00038167575830350543,0.000585727853199991,1.2020217854025799e-07,5.751065895843064e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.88,0.01839809380290274,1.4590390351357338e-06,0.004571930436174832,7.226230278029186e-14,0.0,0.0,0.084,0.032,2.0,1.0,2.9440181758781712e-06,3.893080889337233e-13,1.1965397624690123e-15,0.0003840421566386859,0.0005887390016928877,1.2255927895140166e-07,6.070033433544516e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.89,0.01849216175481328,1.48740793166825e-06,0.004600078190879014,7.623301221974544e-14,0.0,0.0,0.084,0.032,2.0,1.0,2.977288649668325e-06,4.0708527287973296e-13,1.2687418737217712e-15,0.00038640656803383714,0.000591749176154025,1.24942266260133e-07,6.4035730264586175e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.9,0.018586199276318365,1.5160863981057739e-06,0.00462820231139632,8.038341043316027e-14,0.0,0.0,0.084,0.032,2.0,1.0,3.010724165775525e-06,4.2552024661760125e-13,1.344619876338725e-15,0.0003887689941572909,0.0005947583768421877,1.27351257440885e-07,6.752206476385463e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.91,0.018680206375505534,1.545075822746884e-06,0.004656302817571163,8.471987219975106e-14,0.0,0.0,0.084,0.032,2.0,1.0,3.044324415267703e-06,4.4463208782889824e-13,1.4243262271180234e-15,0.0003911294366759777,0.0005977666040161771,1.2978636911073827e-07,7.116469264779089e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.92,0.01877418306046281,1.5743775896440555e-06,0.004684379729231302,8.924893807159545e-14,0.0,0.0,0.084,0.032,2.0,1.0,3.0780890896458393e-06,4.64440284807836e-13,1.5080183111772377e-15,0.0003934878972554294,0.00060077385793481,1.3224771753010068e-07,7.496910798014018e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.93,0.01886812933927872,1.6039930786117413e-06,0.004712433066187851,9.397731733118413e-14,0.0,0.0,0.084,0.032,2.0,1.0,3.112017880843416e-06,4.849647423143127e-13,1.5958585605268998e-15,0.00039584437755977946,0.0006037801388569191,1.3473541860338628e-07,7.894094655819468e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.94,0.01896204522004227,1.6339236652344385e-06,0.004740462848235298,9.891189098668155e-14,0.0,0.0,0.084,0.032,2.0,1.0,3.1461104812258834e-06,5.062257874654742e-13,1.6880145747204123e-15,0.00039819887925176504,0.0006067854470413526,1.3724958787969284e-07,8.308598842881251e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.95,0.01905593071084295,1.6641707208747432e-06,0.004768469095151513,1.0405971480489769e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.1803665835901127e-06,5.282441756656201e-13,1.7846592436009878e-15,0.00040055140399272715,0.0006097897827469743,1.3979034055347843e-07,8.741016043611406e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.96,0.01914978581977073,1.6947356126813902e-06,0.004796451826697768,1.0942802238196944e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.214785881163862e-06,5.510410965742808e-13,1.8859708721662132e-15,0.0004029019534426125,0.0006127931462326634,1.4235779146523678e-07,9.191953880085434e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.97,0.01924361055491604,1.725619703597279e-06,0.004824411062618747,1.1502422825175318e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.2493680676052343e-06,5.746381801122869e-13,1.9921333075708587e-15,0.0004052505292599748,0.0006157955377573133,1.4495205510217144e-07,9.662035173147267e-15,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.98,0.019337404924369805,1.7568243523674896e-06,0.00485234682264256,1.2085593103192785e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.2841128370021454e-06,5.990575025056555e-13,2.1033360682884892e-15,0.0004075971331019751,0.0006187969575798338,1.4757324559886914e-07,1.015189820668194e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
0.99,0.019431168936223386,1.7883509135472807e-06,0.004880259126480763,1.2693091660780822e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.3190198838717787e-06,6.243215923671111e-13,2.2197744754524036e-15,0.00040994176662438413,0.0006217974059591483,1.502214767379716e-07,1.0662196995055891e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.0,0.019524902598568622,1.8202007375100788e-06,0.004908147993828366,1.3325716135386897e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.3540889031600595e-06,6.504534368150581e-13,2.341649786396431e-15,0.00041228443148158273,0.0006247968831541959,1.5289686195084662e-07,1.1193601553724994e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.01,0.0196186059194978,1.8523751704554504e-06,0.004936013444363846,1.3984283539297924e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.3893195902411046e-06,6.774764876298224e-13,2.469169330416053e-15,0.00041462512932656303,0.0006277953894239296,1.5559951431825783e-07,1.1746798173010256e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.02,0.019712278907103656,1.8848755544170633e-06,0.004963855497749166,1.4669630589334756e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.4247116409166996e-06,7.05414667446974e-13,2.602546646770315e-15,0.00041696386181093,0.000630792925027317,1.5832954657103333e-07,1.2322489695041196e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.03,0.019805921569479374,1.9177032272706328e-06,0.004991674173629788,1.538261404031777e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.4602647514157575e-06,7.342923759875448e-13,2.7420016249449538e-15,0.0004193006305849022,0.00063378949022334,1.6108707109073317e-07,1.2921395793866928e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.04,0.019899533914718583,1.950859522741857e-06,0.005019469491634686,1.6124111022303442e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.495978618393789e-06,7.641344963249492e-13,2.887760647197136e-15,0.0004216354372973136,0.0006367850852709946,1.63872199910316e-07,1.3544253258734892e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.05,0.01999311595091534,1.9843457704143346e-06,0.005047241471376357,1.6895019381592044e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.531852938932362e-06,7.949664011884157e-13,3.0400567334021852e-15,0.00042396828359561405,0.0006397797104292908,1.6668504471480413e-07,1.4191816280537317e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.06,0.020086667686164145,2.018163295737475e-06,0.0050749901324508425,1.7696258025506342e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.5678874105385783e-06,8.268139593027417e-13,3.1991296882226503e-15,0.0004262991711258708,0.0006427733659572527,1.6952571684194792e-07,1.486485674142533e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.07,0.020180189128559914,2.05231342003439e-06,0.005102715494437734,1.8528767270941375e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.6040817311445308e-06,8.597035417641651e-13,3.3652262506200107e-15,0.0004286281015327697,0.0006457660521139172,1.7239432728288878e-07,1.5564164507590757e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.08,0.020273680286197998,2.086797460509776e-06,0.005130417576900192,1.939350919668529e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.6404355991067795e-06,8.936620284521694e-13,3.5386002457293436e-15,0.0004309550764596161,0.000648757769158336,1.752909866828212e-07,1.6290547725215644e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.09,0.020367141167174165,2.121616730257779e-06,0.005158096399384961,2.0291467999511195e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.67694871320582e-06,9.287168144770104e-13,3.719512739117175e-15,0.00043328009754833673,0.0006517485173495733,1.7821580534165343e-07,1.7044833119589404e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.1,0.020460571779584588,2.156772538269849e-06,0.005185751981422377,2.1223650354040104e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.7136207726455444e-06,9.648958166627726e-13,3.9082321934427905e-15,0.0004356031664394797,0.0006547382969467068,1.8116889321466733e-07,1.782786629739369e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.11,0.02055397213152586,2.1922661894425826e-06,0.0052133843425263915,2.2191085776374923e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.7504514770527257e-06,1.0022274800657549e-12,4.105034627543191e-15,0.0004379242847722169,0.0006577271082088275,1.8415035991317695e-07,1.8640512052154935e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.12,0.020647342231094972,2.2280989845855475e-06,0.005240993502194576,2.3194826991505476e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.787440526476475e-06,1.0407407845279713e-12,4.310203777961873e-15,0.0004402434541843444,0.0006607149513950391,1.87160314705186e-07,1.94836546728646e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.13,0.020740682086389326,2.2642722204290972e-06,0.005268579479908139,2.4235950304484583e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.8245876213877205e-06,1.0804652512655722e-12,4.524031262941608e-15,0.00044256067631228373,0.0006637018267644585,1.901988665160442e-07,2.0358198255767052e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.14,0.020833991705507288,2.300787188618027e-06,0.005296142295130943,2.5316071830716793e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.861892462678054e-06,1.1214309485031522e-12,4.746913474834624e-15,0.00044487595279099927,0.0006666877345762332,1.932661238439143e-07,2.1265500337802107e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.15,0.0209272710965479,2.337645176239275e-06,0.005323681967310027,2.643708341346826e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.899354751659514e-06,1.1636684985437786e-12,4.979304104361302e-15,0.00044718928525404225,0.0006696726750895327,1.9636219480409913e-07,2.220715006731334e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.16,0.021020520267609866,2.37484746760718e-06,0.0053511985158773735,2.760024887378089e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.936974190065146e-06,1.2072090862132242e-12,5.221544317581488e-15,0.0004495006753336994,0.0006726566485635157,1.9948718727900313e-07,2.318420905397595e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.17,0.021113739226792272,2.4123953429861804e-06,0.005378691960248659,2.880685805452411e-13,0.0,0.0,0.084,0.032,2.0,1.0,3.974750480047702e-06,1.2520844643842799e-12,5.4739844001579835e-15,0.0004518101246608874,0.0006756396552573527,2.0264120881083916e-07,2.4197760765800254e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.18,0.021206927982194583,2.450290078590717e-06,0.005406162319823256,3.005823120188386e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.012683324179103e-06,1.2983269607273488e-12,5.7369846993345465e-15,0.0004541176348651536,0.0006786216954302267,2.0582436660162022e-07,2.5248914209582444e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.19,0.02130008654191666,2.48853294659274e-06,0.00543360961398425,3.1355719473099665e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.050772425449922e-06,1.345969484501882e-12,6.010915845249759e-15,0.0004564232075746771,0.0006816027693413332,2.0903676751379017e-07,2.633880435740372e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.2,0.021393214914058715,2.527125215129206e-06,0.00546103386209845,3.270070544912745e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.089017487268848e-06,1.3950455333811667e-12,6.29615897563063e-15,0.0004587268444162698,0.0006845828772498788,2.1227851807085332e-07,2.7468592577267057e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.21,0.021486313106721357,2.5660681483095536e-06,0.0054884350835164,3.4094603652227187e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.127418213462172e-06,1.4455892003102354e-12,6.593105963891869e-15,0.00046102854701537765,0.0006875620194150834,2.1554972445800252e-07,2.863946706787084e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.22,0.021579381128005545,2.60536300622317e-06,0.005515813297572404,3.553886106847669e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.165974308273259e-06,1.4976351803966922e-12,6.902159650667072e-15,0.00046332831699608194,0.0006905401960961775,2.1885049252274627e-07,2.985264329752042e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.23,0.02167241898601261,2.6450110449468366e-06,0.005543168523584524,3.7034957675210545e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.204685476362026e-06,1.5512187778342144e-12,7.223734078797657e-15,0.00046562615598110007,0.0006935174075524035,2.2218092777553428e-07,3.110936444717686e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.24,0.021765426688844246,2.685013516552159e-06,0.005570500780854605,3.8584406973384453e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.243551422804419e-06,1.606375912858514e-12,7.55825473180557e-15,0.00046792206559178684,0.0006964936540430159,2.255411353903814e-07,3.241090185764294e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.25,0.02185840424460249,2.725371669112989e-06,0.005597810088668283,4.0188756524865173e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.28257185309189e-06,1.6631431287355457e-12,7.90615877587568e-15,0.0004702160474481358,0.0006994689358272797,2.2893122020549107e-07,3.375855548088675e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.26,0.021951351661389732,2.766086746712818e-06,0.005625096466294999,4.184958849464588e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.321746473130878e-06,1.7215575987817078e-12,8.267895305373794e-15,0.0004725081031687799,0.0007024432531644715,2.3235128672387673e-07,3.515365433550254e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.27,0.022044268947308716,2.80715998945217e-06,0.005652359932988016,4.3568520197987087e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.36107498924229e-06,1.7816571334158404e-12,8.643925591926114e-15,0.0004747982343709934,0.0007054166063138789,2.358014391139823e-07,3.659755696630915e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.28,0.022137156110462526,2.848592633455963e-06,0.005679600507984429,4.5347204652482856e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.400557108160975e-06,1.843480187242757e-12,9.034723337085951e-15,0.00047708644267069203,0.0007083889955348009,2.392817812103009e-07,3.8091651908085604e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.29,0.022230013158954582,2.890385910880869e-06,0.005706818210505179,4.718733113505253e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.440192537035213e-06,1.9070658661681158e-12,9.440774928613484e-15,0.00047937272968243507,0.0007113604210865467,2.4279241651399303e-07,3.963735815344413e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.3,0.02232284010088863,2.9325410499226514e-06,0.005734013059755068,4.909062574385809e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.479980983426185e-06,1.9724539345443677e-12,9.862579700394402e-15,0.0004816570970194257,0.0007143308832284362,2.4633344819350274e-07,4.12361256248408e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.31,0.022415636944368766,2.9750592748234854e-06,0.00576118507492277,5.105885196514681e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.519922155307468e-06,2.0396848223475666e-12,1.0300650196023006e-14,0.00048393954629351267,0.0007173003822198005,2.499049790851728e-07,4.288943565072333e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.32,0.022508403697499388,3.0179418058792666e-06,0.005788334275180846,5.309381124501944e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.560015761064505e-06,2.1087996323848014e-12,1.075551243607557e-14,0.0004862200791151911,0.0007202689183199804,2.535071116938584e-07,4.459880144581633e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.33,0.022601140368385234,3.0611898594469024e-06,0.00581546067968576,5.519734356612373e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.6002615094941e-06,2.1798401475320168e-12,1.1227706189099532e-14,0.0004884986970936038,0.0007232364917883275,2.5713994819353984e-07,4.6365768595543933e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.34,0.02269384696513135,3.104804647951589e-06,0.005842564307577885,5.737132802927366e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.64065910980389e-06,2.2528488380019837e-12,1.1717785246344186e-14,0.0004907754018365424,0.0007262031028842032,2.608035904279335e-07,4.8191915544589877e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.35,0.0227865234958431,3.14878737989407e-06,0.005869645177981524,5.961768343999405e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.681208271611836e-06,2.327868868642186e-12,1.2226317700258444e-14,0.000493050194950448,0.0007291687518669791,2.644981399111019e-07,5.007885408959501e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.36,0.022879169968626146,3.193139259857882e-06,0.00589670331000492,6.193836889999043e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.721908704945704e-06,2.4049441062623813e-12,1.2753886226781138e-14,0.0004953230780404133,0.0007321334389960367,2.682236978280621e-07,5.202822987599196e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.37,0.022971786391586473,3.2378614885165847e-06,0.005923738722740269,6.433538440354466e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.762760120242557e-06,2.484119126991599e-12,1.3301088371449487e-14,0.0004975940527101826,0.0007350971645307671,2.7198036503539314e-07,5.4041722898977515e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.38,0.023064372772830348,3.282955262640972e-06,0.005950751435263735,6.681077143883582e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.803762228348232e-06,2.565439223664331e-12,1.3868536839351086e-14,0.0004998631205621538,0.0007380599287305712,2.757682420618417e-07,5.612104800862209e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.39,0.02315692912046435,3.328421775106275e-06,0.005977741466635462,6.936661359418687e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.84491474051683e-06,2.6489504132356832e-12,1.4456859788945017e-14,0.0005021302831973788,0.0007410217318548592,2.7958742910892714e-07,5.826795541911697e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.4,0.023249455442595345,3.374262214899338e-06,0.006004708835899587,7.200503716923623e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.88621736841021e-06,2.7346994442252265e-12,1.5066701129777214e-14,0.0005043955422155653,0.000743982574163051,2.8343802605154443e-07,6.048423122215844e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.41,0.023341951747330482,3.4204777671257895e-06,0.006031653562084254,7.472821179103533e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.927669824097465e-06,2.822733804189326e-12,1.5698720824115757e-14,0.0005066588992150774,0.0007469424559145754,2.8732013243856635e-07,6.277169790446968e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.42,0.023434418042777204,3.4670696130171922e-06,0.006058575664201629,7.753835103507145e-13,0.0,0.0,0.084,0.032,2.0,1.0,4.969271820054414e-06,2.913101727221687e-12,1.635359519253124e-14,0.0005089203557929368,0.0007499013773688705,2.9123384749344415e-07,6.513221486946002e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.43,0.023526854337043223,3.5140389299381786e-06,0.006085475161247908,8.043771305121597e-13,0.0,0.0,0.084,0.032,2.0,1.0,5.011023069163096e-06,3.0058522014818826e-12,1.703201722344755e-14,0.0005111799135448243,0.0007528593387853831,2.9517927011480703e-07,6.756767896302141e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.44,0.023619260638236547,3.5613868913935725e-06,0.006112352072203337,8.342860119459816e-13,0.0,0.0,0.084,0.032,2.0,1.0,5.052923284711256e-06,3.1010349767516077e-12,1.7734696886688364e-14,0.0005134375740650804,0.0007558163404235695,2.991564988770601e-07,7.008002500346246e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.45,0.023711636954465428,3.6091146670354897e-06,0.006139206416032222,8.651336466140447e-13,0.0,0.0,0.084,0.032,2.0,1.0,5.094972180391832e-06,3.1987005720184166e-12,1.8462361451044515e-14,0.0005156933389467066,0.0007587723825428937,3.0316563203098115e-07,7.267122631557975e-14,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
