Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56,reaction_57,reaction_58,reaction_59
0.1,1.0,1.0,1.0,1.0,9.999950000121548e-06,1.0,1.0,1.0,0.999999999500018,1.0,4.999318168502651e-10,1.0,5.022244127783066e-14,0.09999999917118958,8.28810410445951e-10,1.0,1.0,1.0,0.9999999546970325,4.515188813901809e-08,1.510794291158831e-10,1.0,0.0,9.900834399616234e-05,1.0,1.0,1.0,4.950106284412034e-07,3.140962948545931e-11,5.223506034381713e-14,0.09910404140167403,1.4718162056021946e-25,3.62510543417469e-12,6.0318977695572326e-15,4.4189551545831524e-27,2.5864516300009242e-12,4.3036573973792675e-15,4.605869072051668e-27,0.0008959585982633971,3.1555694655272606e-16,2.9768487296398325e-21,1.821966233838883e-17,1.719354709795135e-22,1.2999422005479374e-17,1.2267306075504404e-22,1.5444243717419976e-07,1.7799750802108176e-08,1.269982220150415e-08,1.0854235905984917e-23,3.3412156591581024e-25,3.5758098276889873e-25,9.999950000121548e-06,1.0,1.0,9.999900000499999e-05,9.999450063304903e-09,1.499293226138017e-12,2.511122053485312e-15,8.28810410445951e-11,9.999900000499999e-05,9.090863599033852e-07,4.515188813901809e-09,4.500080870990221e-09,4.56499878039623e-22,0.001,9.900834399616234e-06,9.851333336772114e-06,2.475053131949268e-08,1.5563844929389285e-12,8.007358163340195e-24,1.7962828356805624e-13,2.3995865080390726e-25,1.2816175288282075e-13,2.496760635049704e-25,3.002505059428477e-27,3.3142163659373643e-29,5.066455979256835e-29,1.1752888577358855e-18,1.3571769981503775e-19,9.683229144103353e-20,0.0089192920494628,1.4136149132846426e-19,8.161945597032141e-21,5.823410622601452e-21,1.54e-06,1.324523986173484e-08,4.324388240877593e-11,1.78e-07,4.9839302245902886e-12,1.27e-07,3.5559502164211614e-12,5.8572056008558995e-22,6.301251436707351e-10,3.5492881318569017e-15,9.422825734248481e-15,1.802656602410868e-23,7.262298327260136e-11,4.0963691406174e-16,5.437639931599697e-16,1.929247656681714e-23,5.181527458213693e-11,2.922690341901044e-16,3.8796644455793805e-16,5.377757314948529e-25,4.108051246902969e-23,1.655418927327902e-26,8.9406444909347e-25,1.7716557325854088e-26,6.37899915926229e-25,4.417674013735861e-26,5.011823488737154e-28,7.866781620915772e-28,8.027418098021115e-10
0.11,1.0,1.0,1.0,1.0,1.0999939500176702e-05,1.0,1.0,1.0,0.9999999993950242,1.0,6.049092147777705e-10,1.0,6.675882799699305e-14,0.0999999988993291,1.1006708823887738e-09,1.0,1.0,1.0,0.9999999452014098,5.4597905852963015e-08,2.00684479807933e-10,1.0,0.0,0.00010880108495637908,1.0,1.0,1.0,5.983717452895366e-07,3.801078854064936e-11,6.939385480301577e-14,0.09901488864299782,2.727556653101648e-25,4.385655726888846e-12,8.011874077532682e-15,8.188637924209715e-27,3.129091445589027e-12,5.716337122731298e-15,8.535046985685059e-27,0.0009851113569190528,4.1949659752318046e-16,4.74720214723139e-21,2.4216549679091298e-17,2.7415671023793433e-22,1.7278100051935373e-17,1.9560619213604992e-22,1.6998799526757854e-07,1.9579698470877808e-08,1.3969784864053268e-08,1.8778909272551467e-23,5.779628834614568e-25,6.185423827051447e-25,1.0999939500176702e-05,1.0,1.0,9.999890000604999e-05,1.0999334584307226e-08,1.8140600560533417e-12,3.337941381479777e-15,1.1006708823887739e-10,9.999890000604999e-05,9.99994495034401e-07,5.459790585296302e-09,5.439722137315509e-09,8.054852087156134e-22,0.001,1.0880108495637908e-05,1.0820271321108955e-05,2.991858709982424e-08,1.8817823003650655e-12,1.412685270288648e-23,2.171186007751736e-13,4.232706223879033e-25,1.549104623508159e-13,4.404114714113605e-25,5.5642155723273625e-27,6.141478443157286e-29,9.388551684253565e-29,1.5613617330678549e-18,1.8026716674448535e-19,1.2861758526145423e-19,0.00891126116896125,2.0662305760341942e-19,1.1927861978778522e-20,8.510328490476539e-21,1.54e-06,1.6012332361259808e-08,4.759663867492199e-11,1.78e-07,5.482315571845786e-12,1.27e-07,3.9115397619349144e-12,9.413173100383257e-22,6.935510206917205e-10,4.295219105093377e-15,1.1403152662875303e-14,2.896196991756269e-23,7.988516976118147e-11,4.955790971384395e-16,6.578459373783589e-16,3.0995816133255006e-23,5.6996722245337335e-11,3.5358733335156004e-16,4.693619890283488e-16,9.295594273966662e-25,6.551138963179318e-23,2.860937095389893e-26,1.4256148932372585e-24,3.0618185048769377e-26,1.0171521991074595e-24,7.643016073928447e-26,8.669443251921852e-28,1.3607932419513184e-27,9.704443855308973e-10
0.12,1.0,1.0,1.0,1.0,1.1999928000242843e-05,1.0,1.0,1.0,0.9999999992800315,1.0,7.198821127229278e-10,1.0,8.658731457400658e-14,0.0999999985738238,1.4261761867236699e-09,1.0,1.0,1.0,0.9999999348065747,6.493332484694646e-08,2.60100508741394e-10,1.0,0.0,0.00011857436850882336,1.0,1.0,1.0,7.11408473684613e-07,4.5243746524158654e-11,8.995285393762273e-14,0.09892581615846259,5.182126540360671e-25,5.21843429973897e-12,1.0383244674075862e-14,1.555538127121299e-26,3.723264921723518e-12,7.408270076442266e-15,1.621340233873753e-26,0.001074183841429669,5.441617505706413e-16,7.390464090237342e-21,3.140630242638973e-17,4.267460551334382e-22,2.2407867461524202e-17,3.044761179884553e-22,1.855624065363417e-07,2.1359641155800718e-08,1.523974397071175e-08,3.2251152900237695e-23,9.922804175577322e-25,1.0619482017298624e-24,1.1999928000242843e-05,1.0,1.0,9.999880000719999e-05,1.1999208109490548e-08,2.1587804650230435e-12,4.329365697828137e-15,1.42617618672367e-10,9.999880000719999e-05,1.0909025390111967e-06,6.4933324846946464e-09,6.467322433820507e-09,1.3530454929506395e-21,0.001,1.1857436850882337e-05,1.1786296003513876e-05,3.557042343058219e-08,2.2378422990575313e-12,2.3726916711353505e-23,2.5811374446315933e-13,7.1077292024720895e-25,1.8415980644279845e-13,7.395565122946725e-25,1.0571538142335768e-26,1.1666535953409742e-28,1.7834742572611282e-28,2.0239392135965115e-18,2.336230051667069e-19,1.66686076719951e-19,0.00890323751955432,2.922611845614873e-19,1.686785791971306e-20,1.2034932335974482e-20,1.54e-06,1.9038870265611908e-08,5.1957473830175674e-11,1.78e-07,5.980699523624201e-12,1.27e-07,4.26712831179929e-12,1.4517846486045044e-21,7.570946186682742e-10,5.112543357229928e-15,1.3573015124897481e-14,4.465270389088764e-23,8.714733591566694e-11,5.896830758705036e-16,7.827620043306028e-16,4.7788427504677815e-23,6.217815540050393e-11,4.207289361547575e-16,5.584874974717814e-16,1.594976705026673e-24,1.0198840444527532e-22,4.907329739184375e-26,2.2190794866938784e-24,5.25189395858998e-26,1.5832758135399675e-24,1.312621923039674e-25,1.4884206263365982e-27,2.3362860438056972e-27,1.1538709251886004e-09
0.13,1.0,1.0,1.0,1.0,1.299991550032099e-05,1.0,1.0,1.0,0.99999999915504,1.0,8.448500900597074e-10,1.0,1.1001565515152314e-13,0.09999999818968276,1.8103172265960088e-09,1.0,1.0,1.0,0.9999999235134487,7.615630981824262e-08,3.302414421573013e-10,1.0,0.0,0.0001283282452224379,1.0,1.0,1.0,8.340905833207877e-07,5.3108965257438454e-11,1.1422880014466474e-13,0.09883682387355196,8.909922618963653e-25,6.1234043016222155e-12,1.318245676368844e-14,2.674252605048898e-26,4.368945765763598e-12,9.405460724645314e-15,2.78737156899026e-26,0.0011631761263112316,6.914896399145669e-16,1.0995623418140505e-20,3.9900383017407074e-17,6.34840900086041e-22,2.846825080455267e-17,4.52948282645642e-22,2.0116836354696238e-07,2.313957885689121e-08,1.6509699521489797e-08,5.172512892300919e-23,1.5910483881036465e-24,1.702753787221983e-24,1.299991550032099e-05,1.0,1.0,9.999870000844997e-05,1.2999070639246521e-08,2.5334501136276067e-12,5.500782707785347e-15,1.810317226596009e-10,9.999870000844997e-05,1.1818104918116703e-06,7.615630981824263e-09,7.582606837608532e-09,2.1811882023626837e-21,0.001,1.283282452224379e-05,1.2749415463911712e-05,4.1704528788547245e-08,2.6245036082279446e-12,3.8245080061652953e-23,3.0260232500461086e-13,1.1454457718511999e-24,2.1590165885157634e-13,1.191831951170374e-24,1.8176242142685852e-26,2.0056894537866734e-28,3.0661087258892855e-28,2.5701480032549568e-18,2.9660527718298995e-19,2.1162286630451959e-19,0.00889522109452957,4.0215662255837815e-19,2.3205269057810962e-20,1.6556568372706766e-20,1.54e-06,2.2324148563536637e-08,5.6327141793149464e-11,1.78e-07,6.479082079929538e-12,1.27e-07,4.6227158660171424e-12,2.163177024164016e-21,8.207669232716065e-10,6.001313074090545e-15,1.5932551279303552e-14,6.650904142115361e-23,9.440948173611615e-11,6.919446860833103e-16,9.185066552050305e-16,7.117962021730215e-23,6.735957404767838e-11,4.936908715312865e-16,6.553390180394592e-16,2.5557282324691656e-24,1.5173960317033896e-22,7.861371339162418e-26,3.301172680447413e-24,8.413345122599639e-26,2.355331069757338e-24,2.105212747166474e-25,2.3865725821554698e-27,3.746058331888363e-27,1.3529787008204023e-09
0.14,1.0,1.0,1.0,1.0,1.3999902000412143e-05,1.0,1.0,1.0,0.9999999990200501,1.0,9.798127386588116e-10,1.0,1.3734235512809747e-13,0.09999999774219046,2.2578095390346373e-09,1.0,1.0,1.0,0.9999999113229145,8.826510860295249e-08,4.119767876231985e-10,1.0,0.0,0.00013806276334405235,1.0,1.0,1.0,9.663892475453006e-07,6.16076068411511e-11,1.4252641398782438e-13,0.09874791171635709,1.4881732046178116e-24,7.1005307138232465e-12,1.6444137030266022e-14,4.465751741740872e-26,5.066108992446042e-12,1.1732614622703209e-14,4.654646968943232e-26,0.0012520882834722057,8.633778203987927e-16,1.5883390087577223e-20,4.9806635557816875e-17,9.16894137431754e-22,3.5536195032821324e-17,6.541885137855437e-22,2.1680843315537877e-07,2.4919511574163203e-08,1.7779651516397338e-08,8.031028001190858e-23,2.4694913989748146e-24,2.642867950411895e-24,1.3999902000412143e-05,1.0,1.0,9.999860000979997e-05,1.3998922173954281e-08,2.938064792425154e-12,6.867117678881653e-15,2.2578095390346375e-10,9.999860000979997e-05,1.2727183534137433e-06,8.82651086029525e-09,8.78531318153293e-09,3.394497470806599e-21,0.001,1.3806276334405236e-05,1.3709637409650706e-05,4.8319461831784305e-08,3.0417399974960188e-12,5.951393479217256e-23,3.5057306796543483e-13,1.7820528628546314e-24,2.5012797545844093e-13,1.854219188585004e-24,3.035873337420336e-26,3.349313806305654e-28,5.120111665837555e-28,3.206844314726049e-18,3.699930831809855e-19,2.639838290108222e-19,0.008887211887409461,5.405046848705055e-19,3.118069396348761e-20,2.2246899625632495e-20,1.54e-06,2.5867463648538182e-08,6.070636128350605e-11,1.78e-07,6.9774632407656964e-12,1.27e-07,4.978302424591254e-12,3.1296100662185315e-21,8.845784072739454e-10,6.9616595730500736e-15,1.8482109376781245e-14,9.61855542573231e-23,1.0167160722258588e-10,8.023599706620269e-16,1.065074626409931e-15,1.0294015786149123e-22,7.254097818690115e-11,5.724703161464028e-16,7.59912795247403e-16,3.964492133663624e-24,2.191907832085657e-22,1.2190623056642537e-25,4.7678495146451205e-24,1.30465572287787e-25,3.401780271684827e-24,3.268628396484679e-25,3.704237098462222e-27,5.814309490906169e-27,1.5677250696083747e-09
0.15,1.0,1.0,1.0,1.0,1.4999887500517269e-05,1.0,1.0,1.0,0.9999999988750616,1.0,1.124769664237517e-09,1.0,1.6885565128760541e-13,0.0999999972269998,2.7730001880699776e-09,1.0,1.0,1.0,0.9999998982358064,1.0125807536628115e-07,5.061182443924716e-10,1.0,0.0,0.0001477779681509102,1.0,1.0,1.0,1.1082774462279787e-06,7.074196819171112e-11,1.7513628734660063e-13,0.09865907961804993,2.5834102052754834e-24,8.149780917749508e-12,2.0200525394434288e-14,7.749277443724083e-26,5.814731328954726e-12,1.441273441061021e-14,8.077085974728226e-26,0.0013409203817403253,1.061692190849801e-15,2.2778349730900093e-20,6.12287512210216e-17,1.3145379028435177e-21,4.368568205094825e-17,9.379006385455746e-22,2.324850200156892e-07,2.6699439307630178e-08,1.9049599955444e-08,1.260513953803191e-22,3.8737119000307695e-24,4.1456673052330326e-24,1.4999887500517269e-05,1.0,1.0,9.999850001124995e-05,1.4998762713979084e-08,3.372620436199675e-12,8.442782447321081e-15,2.773000188069978e-10,9.999850001124995e-05,1.3636261237953584e-06,1.0125807536628116e-08,1.0075195712188869e-08,5.123113546138351e-21,0.001,1.477779681509102e-05,1.4666969070468222e-05,5.541387154308554e-08,3.489581167938118e-12,8.981350455618428e-23,4.0201484195425914e-13,2.68863530210291e-24,2.868308142032515e-13,2.7975147171811747e-24,5.270156818761986e-26,5.811958082793062e-28,8.884794572201047e-28,3.940566465298515e-18,4.545118213747715e-19,3.242865242387297e-19,0.008879209891993953,7.118109597476532e-19,4.1050782961436425e-20,2.928904177585273e-20,1.54e-06,2.966811325774923e-08,6.509580560439297e-11,1.78e-07,7.47584300613645e-12,1.27e-07,5.3338879875243195e-12,4.413610985507018e-21,9.48538881664012e-10,7.993842405663356e-15,2.1222378119075166e-14,1.3558928511006595e-22,1.0893371237513113e-10,9.209252437056942e-16,1.222461014787304e-15,1.4511100470112645e-22,7.772236781821153e-11,6.57064640171884e-16,8.722053307750037e-16,6.2167656212939585e-24,3.1434122628642125e-22,1.9104967899404294e-25,6.835597094786292e-24,2.0446347493859249e-25,4.877083320436988e-24,5.130291791978987e-25,5.8105678500461544e-27,9.120468071512672e-27,1.7980674701666199e-09
0.16,1.0,1.0,1.0,1.0,1.599987200063739e-05,1.0,1.0,1.0,0.9999999987200748,1.0,1.279720448144536e-09,1.0,2.0486184234889148e-13,0.099999996639145,3.360854995291402e-09,1.0,1.0,1.0,0.9999998842530409,1.1513338380954355e-07,6.135752189279509e-10,1.0,0.0,0.00015747390996039543,1.0,1.0,1.0,1.2597250977810528e-06,8.05125173883547e-11,2.1237349805197078e-13,0.09857032750447041,4.1758348187762295e-24,9.27111824427777e-12,2.4487888894973684e-14,1.2522354037276036e-25,6.614786612488244e-12,1.7471696009293963e-14,1.3052104955161237e-25,0.0014296724952752578,1.2883601346023954e-15,3.176331001772276e-20,7.427766249345527e-17,1.8325627915339865e-21,5.299586031835544e-17,1.3075026658695952e-21,2.4820080349466334e-07,2.8479362057306384e-08,2.0319544838639945e-08,1.892423992077061e-22,5.812822071638721e-24,6.220903994756676e-24,1.599987200063739e-05,1.0,1.0,9.999840001279994e-05,1.5998592259710607e-08,3.837112726010119e-12,1.0243091945316835e-14,3.3608549952914024e-10,9.999840001279994e-05,1.4545338029345008e-06,1.1513338380954356e-08,1.145198085906156e-08,7.529490985649658e-21,0.001,1.5747390996039545e-05,1.562141848626144e-05,6.298625383061427e-08,3.9679664168407196e-12,1.3199276044692817e-22,4.569163368911177e-13,3.950192557211379e-24,3.2600210553457165e-13,4.110160164796678e-24,8.518703030303508e-26,9.391765527957026e-28,1.4357315450677359e-27,4.778403706169343e-18,5.509775001369079e-19,3.931131602091142e-19,0.008871215101602714,9.20950642570078e-19,5.3095449258720046e-20,3.7882708178968184e-20,1.54e-06,3.37253968218186e-08,6.949622497850573e-11,1.78e-07,7.974221376045786e-12,1.27e-07,5.689472554819184e-12,6.08805861258409e-21,1.0126592782582265e-09,9.09791446488408e-15,2.4153497544479485e-14,1.869431319406838e-22,1.1619579719381005e-10,1.0476363616033879e-15,1.390660308875416e-15,2.0007116108231942e-22,8.290374294165098e-11,7.474708872111715e-16,9.922126922872047e-16,9.324754716408273e-24,4.383336782445741e-22,2.864232758931351e-25,9.529326515976729e-24,3.0653301154374106e-25,6.799013862521895e-24,7.7021656477536375e-25,8.719233107458082e-27,1.3685988788464686e-26,2.043963443746582e-09
0.17,1.0,1.0,1.0,1.0,1.6999855500773515e-05,1.0,1.0,1.0,0.9999999985550898,1.0,1.4446646778442743e-09,1.0,2.4566269092880043e-13,0.0999999959738251,4.026174894292683e-09,1.0,1.0,1.0,0.9999998693755136,1.2988925507750066e-07,7.352312946626845e-10,1.0,0.0,0.00016715063776488644,1.0,1.0,1.0,1.4207029270092046e-06,9.092023586589344e-11,2.545468563089739e-13,0.09848165530282567,6.3451800820046214e-24,1.0464507096864636e-11,2.934142789853063e-14,1.9023744127290477e-25,7.466249445512795e-12,2.0934614287091293e-14,1.9828571481940226e-25,0.0015183446968695087,1.545295469510237e-15,4.3104435313412854e-20,8.906246275164129e-17,2.486281990775237e-21,6.354456612053976e-17,1.7739202967888e-21,2.639583905437432e-07,3.025927982320588e-08,2.1589486165995202e-08,2.7242443469133313e-22,8.364630685770321e-24,8.95184848735823e-24,1.6999855500773515e-05,1.0,1.0,9.999830001444993e-05,1.6998410811532406e-08,4.331537406623535e-12,1.2283134299169776e-14,4.026174894292683e-10,9.999830001444993e-05,1.5454413908091819e-06,1.2988925507750066e-08,1.2915402378283797e-08,1.0811301133027344e-20,0.001,1.6715063776488646e-05,1.6572993483787726e-05,7.103514492046059e-08,4.476860390870108e-12,1.8951796527305373e-22,5.152663196997487e-13,5.6700856621303946e-24,3.676338348418086e-13,5.899702292506219e-24,1.294416736728943e-25,1.4267808095467857e-27,2.1811428630134247e-27,5.727304266951913e-18,6.601821277169392e-19,4.710288214595541e-19,0.008863227509678561,1.1731240383960163e-18,6.761251586355097e-20,4.824039053184931e-20,1.54e-06,3.8038615205444043e-08,7.390834935224808e-11,1.78e-07,8.472598350497644e-12,1.27e-07,6.045056126478656e-12,8.236026817551296e-21,1.0769502334184722e-09,1.0273986652845958e-14,2.7275761700674127e-14,2.5277697642356393e-22,1.2345786167867998e-10,1.1824893019457039e-15,1.56966715828342e-15,2.7052816891359965e-22,8.808510355726044e-11,8.436861873429458e-16,1.119931062370307e-15,1.3411232046628504e-23,5.948412073250973e-22,4.117862192450991e-25,1.2928666352031232e-23,4.4069728567015755e-25,9.22438554330176e-24,1.1087674491937257e-24,1.2546946028655482e-26,1.9694066672188106e-26,2.3053706185117604e-09
0.18,1.0,1.0,1.0,1.0,1.7999838000926645e-05,1.0,1.0,1.0,0.9999999983801067,1.0,1.6196019392932309e-09,1.0,2.915610747661834e-13,0.09999999522620859,4.773791404337691e-09,1.0,1.0,1.0,0.999999853604124,1.4552390087535011e-07,8.719750566437168e-10,1.0,0.0,0.00017680820082042415,1.0,1.0,1.0,1.5911814998194792e-06,1.0196603552028218e-10,3.0196658923429707e-13,0.09839306294001618,9.163582991343501e-24,1.1729911673277893e-11,3.4796547037441e-14,2.7469455442253783e-25,8.369094283739077e-12,2.4826749852465846e-14,2.8631635483850287e-25,0.0016069370596222344,1.8344173143905237e-15,5.704606212625643e-20,1.056926759824003e-16,3.2897531807653935e-21,7.540994297618766e-17,2.3471834491973527e-21,2.797604023280637e-07,3.2039192605342745e-08,2.285942393751982e-08,3.779013320846967e-22,1.1599678946387914e-23,1.2413993546907247e-23,1.7999838000926645e-05,1.0,1.0,9.99982000161999e-05,1.7998218369829534e-08,4.855890207132031e-12,1.4578053390346223e-14,4.773791404337691e-10,9.99982000161999e-05,1.6363488873974438e-06,1.4552390087535012e-08,1.446519258187064e-08,1.520680998817626e-20,0.001,1.7680820082042415e-05,1.7521701932060467e-05,7.955907309198177e-08,5.016224292050908e-12,2.665676742081219e-22,5.770535705013124e-13,7.972869227632225e-24,4.1171799693050803e-13,8.295739699413079e-24,1.8693709302340743e-25,2.0602091581690337e-27,3.1494799032235312e-27,6.794248257771685e-18,7.829223083424226e-19,5.586018716804816e-19,0.008855247109636685,1.4738680596223489e-18,8.491909410679156e-20,6.058834242449309e-20,1.54e-06,4.260707077419132e-08,7.833291265185782e-11,1.78e-07,8.970973929495967e-12,1.27e-07,6.400638702505549e-12,1.0951730761109977e-20,1.1414224414984998e-09,1.1522162013791887e-14,3.058944377262178e-14,3.3595660967904993e-22,1.307199058297984e-10,1.325480019080402e-15,1.7594761817240855e-15,3.5954906869554067e-22,9.326644966508087e-11,9.457076540625157e-16,1.2553566015665637e-15,1.8586852984967088e-23,7.872356573423388e-22,5.70526623050752e-25,1.7106716539980046e-23,6.1058226602148045e-25,1.2205353935826233e-23,1.5380584215847155e-24,1.739951841958187e-26,2.7310785803195944e-26,2.5822467135873527e-09
0.19,1.0,1.0,1.0,1.0,1.8999819501097793e-05,1.0,1.0,1.0,0.9999999981951255,1.0,1.8045318182863248e-09,1.0,3.4285998468942325e-13,0.09999999439147578,5.6085242246100225e-09,1.0,1.0,1.0,0.9999998369397711,1.6203553528876853e-07,1.024693576020284e-09,1.0,0.0,0.00018644664831289428,1.0,1.0,1.0,1.7711314250532856e-06,1.1365090615386116e-10,3.549429829968609e-13,0.09830455034295568,1.2738834956180218e-23,1.3067296237206156e-11,4.0888584908631863e-14,3.818185410348958e-25,9.323295629911183e-12,2.917331619872968e-14,3.979728316306762e-25,0.0016954496566193215,2.1576489074373034e-15,7.387442006850977e-20,1.2427783716714568e-16,4.259426263943579e-21,8.867014224844221e-17,3.0390288512400117e-21,2.956094560784572e-07,3.381910040373111e-08,2.4129358153223885e-08,5.087037380527265e-22,1.5610574502368435e-23,1.6706447012272103e-23,1.8999819501097793e-05,1.0,1.0,9.99981000180499e-05,1.8998014934987218e-08,5.41016685501208e-12,1.7142998753736517e-14,5.608524224610023e-10,9.99981000180499e-05,1.727256292677358e-06,1.6203553528876854e-08,1.6101084171274827e-08,2.0999938494744754e-20,0.001,1.864466483128943e-05,1.84675516887841e-05,8.855656876930584e-08,5.586023141270889e-12,3.681214334842967e-22,6.422668961059197e-13,1.1006913528117297e-23,4.582466056483319e-13,1.1452651090439485e-23,2.5987223310607646e-25,2.8636390577617184e-27,4.377701147937438e-27,7.986217117429371e-18,9.199931604442169e-19,6.563996144714179e-19,0.008847273894893481,1.829055612399781e-18,1.0535127846208258e-19,7.516636159932825e-20,1.54e-06,4.743006737915449e-08,8.2770647701968e-11,1.78e-07,9.46934811304471e-12,1.27e-07,6.7562202829026875e-12,1.4341175977365673e-20,1.2060865808001055e-09,1.284255239538631e-14,3.409484031637686e-14,4.397021664737775e-22,1.3798192964722294e-10,1.4766044748042956e-15,1.9600820077972066e-15,4.705801282597472e-22,9.844778126515345e-11,1.0535324061799637e-15,1.3984854774724526e-15,2.4997576696048908e-23,1.0194669969454348e-21,7.671043442547516e-25,2.2149016572506613e-23,8.20960894269097e-25,1.580295002644806e-23,2.0704242138745968e-24,2.3415861753552652e-26,3.675418342699863e-26,2.8745495381305753e-09
0.2,1.0,1.0,1.0,1.0,1.99998000012879e-05,1.0,1.0,1.0,0.9999999980001465,1.0,1.999453938263864e-09,1.0,3.998343859705327e-13,0.09999999346600959,6.53399041413107e-09,1.0,1.0,1.0,0.9999998193832038,1.7942270670926793e-07,1.194089444237683e-09,1.0,0.0,0.000196066019983907,1.0,1.0,1.0,1.9605290222459785e-06,1.259800559693647e-10,4.137482519925121e-13,0.09821611744755504,1.8428922471533116e-23,1.4476632745483954e-11,4.7645223594189004e-14,5.521536803774336e-25,1.0328833475702852e-11,3.3994064024885756e-14,5.755082232338436e-25,0.001783882551949573,2.516884425411175e-15,9.570701653614298e-20,1.4491570881376393e-16,5.516577334037143e-21,1.03394915838995e-16,3.935984951811975e-21,3.115076554672379e-07,3.559900321838394e-08,2.539928881311663e-08,6.9566338242818025e-22,2.1335736608516327e-23,2.2833490357848342e-23,1.99998000012879e-05,1.0,1.0,9.999800001999987e-05,1.999780050735297e-08,5.994363470931887e-12,1.99917186453981e-14,6.533990414131071e-10,9.999800001999987e-05,1.8181636066269962e-06,1.7942270670926793e-08,1.7822861726503026e-08,2.851699201679717e-20,0.001,1.96066019983907e-05,1.94105490961661e-05,9.802644790977936e-08,6.1864291124423435e-12,4.999036542598796e-22,7.108955083759894e-13,1.4942078574750336e-23,5.072119638409223e-13,1.554717505392664e-23,3.759500184192756e-25,4.141152602830752e-27,6.330590455572279e-27,9.309335669831523e-18,1.0720175308692526e-18,7.648664405599295e-19,0.008839307859675799,2.244865252374043e-18,1.2925354393947219e-19,9.222022517026296e-20,1.54e-06,5.2506909825976994e-08,8.72221435308266e-11,1.78e-07,9.967720901147501e-12,1.27e-07,7.111800867672656e-12,1.8520061177471266e-20,1.2709512343063307e-09,1.423574632453821e-14,3.7793513413924324e-14,5.675037399882638e-22,1.4524393313100648e-10,1.6358595002396867e-15,2.1714804202517116e-15,6.073565316664605e-22,1.0362909835751585e-10,1.1671581827544222e-15,1.5493146818638437e-15,3.4153463775029005e-23,1.3207568281987732e-21,1.0474805294458809e-24,2.8686202136993144e-23,1.1210206312504072e-24,2.0467121749422268e-23,2.8313499664826936e-24,3.200360491277449e-26,5.0233678787266355e-26,3.182236959150121e-09
