Time,X1,APAP,NAPQI,GSH,NAPQIGSH,APAPconj_Glu,APAPconj_Sul,Vmax_2E1_APAP,Km_2E1_APAP,kNapqiGsh,kGsh,GSHmax,Vmax_PhaseIIEnzGlu_APAP,Km_PhaseIIEnzGlu_APAP,Vmax_PhaseIIEnzSul_APAP,Km_PhaseIIEnzSul_APAP,compartment,J0,J1,J2,J3,J4
8.44,0.0,0.09873483071189523,1.423626262020312e-06,9.99998935524068,1.0648798037415485e-05,0.0007628492812367534,0.0004902475825684644,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4219392864407622e-06,1.42362474660442e-06,1.064475931933373e-09,8.986229247681417e-05,5.7839239346165926e-05
8.45,0.0,0.09873333948638442,1.4236093920071132e-06,9.99998934101517,1.0663034200547069e-05,0.0007637478979852151,0.0004908259720376929,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4219193372703274e-06,1.4236078745840218e-06,1.0658984830769215e-09,8.986105721752146e-05,5.7838654499775975e-05
8.46,0.0,0.0987318482792741,1.4235924913767725e-06,9.99998932678984,1.067727019480511e-05,0.0007646465023811435,0.0004914043556584646,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.421899388303207e-06,1.4235909719465885e-06,1.0673210159239943e-09,8.985982197011786e-05,5.7838069654763725e-05
8.47,0.0,0.09873035709056412,1.4235755604359576e-06,9.999989312564695,1.0691506019884968e-05,0.0007655450944246572,0.0004919827334307928,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4218794395394e-06,1.4235740389987872e-06,1.068743530474592e-09,8.98585867346033e-05,5.783748481112925e-05
8.48,0.0,0.09872886592025434,1.4235585994882847e-06,9.999989298339734,1.0705741675485062e-05,0.0007664436741158751,0.0004925611053546917,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4218594909789066e-06,1.4235570760442348e-06,1.0701660265510782e-09,8.985735151097785e-05,5.783689996887261e-05
8.49,0.0,0.09872737476834466,1.423541608834349e-06,9.999989284114957,1.0719977161306831e-05,0.0007673422414549162,0.0004931394714301749,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4218395426217262e-06,1.4235400833835255e-06,1.0715885043310891e-09,8.985611629924149e-05,5.78363151279939e-05
8.5,0.0,0.09872588363483491,1.4235245887717546e-06,9.999989269890364,1.0734212477054703e-05,0.0007682407964418995,0.0004937178316572562,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4218195944678576e-06,1.423523061314264e-06,1.073010963636989e-09,8.985488109939421e-05,5.783573028849317e-05
8.51,0.0,0.09872439251972497,1.4235075395951448e-06,9.999989255665955,1.0748447622436068e-05,0.0007691393390769438,0.0004942961860359493,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4217996465173015e-06,1.4235060101310927e-06,1.0744334044687775e-09,8.985364591143599e-05,5.7835145450370516e-05
8.52,0.0,0.0987229014230147,1.4234904615962303e-06,9.999989241441732,1.076268259716125e-05,0.0007700378693601678,0.0004948745345662682,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4217796987700573e-06,1.4234889301257229e-06,1.075855826826455e-09,8.985241073536684e-05,5.7834560613626006e-05
8.53,0.0,0.09872141034470397,1.4234733550638201e-06,9.999989227217693,1.077691740094347e-05,0.0007709363872916906,0.0004954528772482264,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4217597512261246e-06,1.4234718215869627e-06,1.0772782307100214e-09,8.985117557118678e-05,5.783397577825972e-05
8.540000000000001,0.0,0.09871991928479264,1.4234562202838492e-06,9.99998921299384,1.0791152033498833e-05,0.0007718348928716313,0.0004960312140818379,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.421739803885503e-06,1.4234546848007478e-06,1.078700615941841e-09,8.984994041889582e-05,5.783339094427174e-05
8.55,0.0,0.09871842824328057,1.4234390575394072e-06,9.999989198770173,1.0805386494546273e-05,0.0007727333861001083,0.0004966095450671164,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4217198567481924e-06,1.4234375200501667e-06,1.0801229826995497e-09,8.984870527849392e-05,5.783280611166212e-05
8.56,0.0,0.09871693722016765,1.4234218671107674e-06,9.999989184546692,1.0819620783807556e-05,0.0007736318669772408,0.0004971878702040757,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4216999098141919e-06,1.4234203276154935e-06,1.0815453308055113e-09,8.984747014998108e-05,5.7832221280430954e-05
8.57,0.0,0.09871544621545372,1.4234046492754139e-06,9.999989170323397,1.0833854901007227e-05,0.0007745303355031476,0.0004977661894927296,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4216799630835015e-06,1.4234031077742113e-06,1.082967660259726e-09,8.984623503335733e-05,5.783163645057832e-05
8.58,0.0,0.09871395522913866,1.4233874043080702e-06,9.99998915610029,1.08480888458726e-05,0.0007754287916779476,0.0004983445029330918,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4216600165561208e-06,1.423385860801044e-06,1.084389971062194e-09,8.984499992862263e-05,5.783105162210428e-05
8.59,0.0,0.09871246426122232,1.4233701324807258e-06,9.999989141877368,1.0862322618133714e-05,0.0007763272355017596,0.0004989228105251762,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4216400702320493e-06,1.423368586967981e-06,1.0858122632129152e-09,8.984376483577703e-05,5.783046679500891e-05
8.6,0.0,0.09871097331170459,1.4233528340626644e-06,9.999989127654633,1.0876556217523322e-05,0.0007772256669747027,0.0004995011122689966,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.421620124111287e-06,1.4233512865443054e-06,1.0872345367118896e-09,8.984252975482047e-05,5.782988196929231e-05
8.61,0.0,0.09870948238058531,1.4233355093204897e-06,9.999989113432086,1.0890789643776854e-05,0.0007781240860968956,0.0005000794081645667,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4216001781938334e-06,1.4233339597966212e-06,1.0886567913814816e-09,8.9841294685753e-05,5.782929714495454e-05
8.620000000000001,0.0,0.09870799146786437,1.423318158518153e-06,9.999989099209728,1.0905022896632391e-05,0.0007790224928684575,0.0005006576982119004,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.421580232479688e-06,1.4233166069888795e-06,1.090079027221691e-09,8.98400596285746e-05,5.782871232199567e-05
8.63,0.0,0.0987065005735416,1.423300781916979e-06,9.999989084987556,1.0919255975830638e-05,0.0007799208872895069,0.0005012359824110112,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4215602869688505e-06,1.4232992283824044e-06,1.0915012444101535e-09,8.983882458328524e-05,5.7828127500415766e-05
8.64,0.0,0.0987050096976169,1.4232833797756926e-06,9.999989070765572,1.0933488881114905e-05,0.0007808192693601628,0.0005018142607619132,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4215403416613207e-06,1.4232818242359213e-06,1.0929234427692336e-09,8.983758954988497e-05,5.7827542680214934e-05
8.65,0.0,0.09870351884009013,1.423265952350444e-06,9.999989056543777,1.0947721612231077e-05,0.0007817176390805443,0.0005023925332646201,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4215203965570982e-06,1.4232643948055798e-06,1.0943456222989311e-09,8.983635452837377e-05,5.782695786139322e-05
8.66,0.0,0.09870202800096113,1.4232484998948347e-06,9.99998904232217,1.0961954168927582e-05,0.00078261599645077,0.0005029707999191457,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4215004516561824e-06,1.4232469403449813e-06,1.0957677829992463e-09,8.983511951875162e-05,5.782637304395074e-05
8.67,0.0,0.0987005371802298,1.4232310226599427e-06,9.999989028100753,1.0976186550955378e-05,0.0007835143414709588,0.0005035490607255038,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4214805069585733e-06,1.4232294611052043e-06,1.0971899246925432e-09,8.983388452101853e-05,5.7825788227887525e-05
8.68,0.0,0.09869904637789598,1.4232135208943481e-06,9.999989013879524,1.0990418758067916e-05,0.0007844126741412299,0.0005041273156837081,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4214605624642701e-06,1.423211957334828e-06,1.0986120475564576e-09,8.98326495351745e-05,5.7825203413203676e-05
8.69,0.0,0.09869755559395954,1.4231959948441573e-06,9.999988999658486,1.1004650790021124e-05,0.0007853109944617019,0.0005047055647937724,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4214406181732729e-06,1.423194429279959e-06,1.100034151413354e-09,8.983141456121956e-05,5.782461859989927e-05
8.700000000000001,0.0,0.09869606482842035,1.4231784447530279e-06,9.999988985437637,1.101888264657338e-05,0.000786209302432494,0.0005052838080557107,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4214206740855811e-06,1.4231768771842547e-06,1.1014562362632319e-09,8.983017959915364e-05,5.7824033787974365e-05
8.71,0.0,0.09869457408127827,1.4231608708621933e-06,9.999988971216979,1.103311432748548e-05,0.0007871075980537248,0.0005058620454695366,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4214007302011942e-06,1.4231593012889484e-06,1.1028783021060917e-09,8.982894464897678e-05,5.7823448977429045e-05
8.72,0.0,0.09869308335253317,1.423143273410486e-06,9.99998895699651,1.1047345832520623e-05,0.0007880058813255133,0.0005064402770352639,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4213807865201121e-06,1.4231417018328726e-06,1.1043003489419335e-09,8.982770971068899e-05,5.782286416826339e-05
8.73,0.0,0.09869159264218491,1.4231256526343632e-06,9.999988942776232,1.1061577161444388e-05,0.0007889041522479782,0.0005070185027529065,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4213608430423347e-06,1.4231240790524843e-06,1.105722376770757e-09,8.982647478429024e-05,5.7822279360477496e-05
8.74,0.0,0.09869010195023337,1.423108008767928e-06,9.999988928556144,1.1075808314024704e-05,0.0007898024108212386,0.000507596722622478,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.421340899767861e-06,1.4231064331818858e-06,1.1071443855925624e-09,8.982523986978056e-05,5.7821694554071396e-05
8.75,0.0,0.0986886112766784,1.4230903420429548e-06,9.999988914336246,1.109003929003183e-05,0.0007907006570454134,0.0005081749366439924,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.421320956696691e-06,1.4230887644528525e-06,1.1085663754073493e-09,8.982400496715992e-05,5.782110974904519e-05
8.76,0.0,0.09868712062151987,1.4230726526889119e-06,9.99998890011654,1.110427008923833e-05,0.0007915988909206214,0.0005087531448174635,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4213010138288245e-06,1.423071073094852e-06,1.1099883460374828e-09,8.982277007642833e-05,5.7820524945398963e-05
8.77,0.0,0.09868562998475763,1.4230549409329841e-06,9.999988885897025,1.1118500711419054e-05,0.0007924971124469815,0.0005093313471429049,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4212810711642608e-06,1.423053359335069e-06,1.111410297482962e-09,8.98215351975858e-05,5.781994014313275e-05
8.78,0.0,0.09868413936639157,1.4230372070000959e-06,9.9999888716777,1.1132731156351109e-05,0.0007933953216246127,0.0005099095436203306,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4212611287029997e-06,1.4230356233984277e-06,1.1128322299214234e-09,8.982030033063232e-05,5.781935534224667e-05
8.790000000000001,0.0,0.09868264876642155,1.4230194511129335e-06,9.999988857458568,1.1146961423813843e-05,0.0007942935184536339,0.0005104877342497545,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4212411864450408e-06,1.4230178655076144e-06,1.1142541431752308e-09,8.981906547556787e-05,5.781877054274079e-05
8.8,0.0,0.09868115818484743,1.4230016734919675e-06,9.999988843239628,1.1161191513588817e-05,0.0007951917029341638,0.0005110659190311901,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4212212443903842e-06,1.4230000858830996e-06,1.1156760372443842e-09,8.981783063239248e-05,5.78181857446152e-05
8.81,0.0,0.09867966762166908,1.4229838743554747e-06,9.999988829020879,1.1175421425459786e-05,0.0007960898750663213,0.0005116440979646514,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4212013025390288e-06,1.4229822847431597e-06,1.1170979121288837e-09,8.981659580110613e-05,5.781760094786993e-05
8.82,0.0,0.09867817707688635,1.42296605391956e-06,9.999988814802323,1.1189651159212682e-05,0.0007969880348502255,0.000512222271050152,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4211813608909747e-06,1.4229644623039e-06,1.1185197676510939e-09,8.981536098170882e-05,5.781701615250508e-05
8.83,0.0,0.09867668655049913,1.422948212398178e-06,9.99998880058396,1.120388071463558e-05,0.000797886182285995,0.000512800438287706,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4211614194462212e-06,1.4229466187792746e-06,1.11994160398865e-09,8.981412617420057e-05,5.781643135852074e-05
8.84,0.0,0.09867519604250727,1.4229303500031547e-06,9.99998878636579,1.1218110091518689e-05,0.000798784317373749,0.0005133785996773271,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4211414782047685e-06,1.4229287543811099e-06,1.1213634209639167e-09,8.981289137858135e-05,5.781584656591698e-05
8.85,0.0,0.09867370555291063,1.422912466944208e-06,9.999988772147812,1.1232339289654322e-05,0.0007996824401136063,0.000513956755219029,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.421121537166616e-06,1.4229108693191227e-06,1.1227852187545297e-09,8.981165659485117e-05,5.781526177469385e-05
8.86,0.0,0.09867221508170909,1.4228945634289693e-06,9.999988757930028,1.1246568308836882e-05,0.0008005805505056857,0.0005145349049128255,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.421101596331763e-06,1.422892963800945e-06,1.1242069971828529e-09,8.981042182301004e-05,5.781467698485146e-05
8.870000000000001,0.0,0.0986707246289025,1.4228766396630038e-06,9.999988743712438,1.126079714886284e-05,0.0008014786485501063,0.0005151130487587307,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4210816557002092e-06,1.4228750380321418e-06,1.1256287562488865e-09,8.980918706305792e-05,5.781409219638985e-05
8.88,0.0,0.09866923419449074,1.4228586958498317e-06,9.99998872949504,1.1275025809530702e-05,0.0008023767342469866,0.0005156911867567579,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4210617152719547e-06,1.422857092216233e-06,1.1270504959526306e-09,8.980795231499485e-05,5.781350740930914e-05
8.89,0.0,0.09866774377847366,1.4228407321909476e-06,9.999988715277837,1.128925429064101e-05,0.0008032748075964458,0.0005162693189069214,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4210417750469987e-06,1.4228391265547132e-06,1.1284722162940854e-09,8.980671757882081e-05,5.781292262360938e-05
8.9,0.0,0.09866625338085114,1.4228227488858418e-06,9.999988701060827,1.1303482591996308e-05,0.0008041728685986026,0.0005168474452092347,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4210218350253417e-06,1.4228211412470724e-06,1.1298939172732504e-09,8.980548285453583e-05,5.781233783929064e-05
8.91,0.0,0.09866476300162304,1.422804746132019e-06,9.999988686844011,1.1317710713401122e-05,0.000805070917253576,0.0005174255656637117,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4210018952069818e-06,1.4228031364908155e-06,1.1313155988901259e-09,8.980424814213986e-05,5.781175305635302e-05
8.92,0.0,0.09866327264078922,1.4227867241250192e-06,9.99998867262739,1.1331938654661946e-05,0.000805968953561485,0.0005180036802703662,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.42098195559192e-06,1.4227851124814825e-06,1.132737260967076e-09,8.980301344163295e-05,5.781116827479657e-05
8.93,0.0,0.09866178229834956,1.4227686830584366e-06,9.999988658410963,1.1346166415587219e-05,0.0008068669775224483,0.0005185817890292121,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.420962016180156e-06,1.4227670694126669e-06,1.1341589036817369e-09,8.980177875301504e-05,5.781058349462139e-05
8.94,0.0,0.0986602919743039,1.422750623123939e-06,9.999988644194731,1.1360393995987306e-05,0.0008077649891365849,0.0005191598919402632,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.420942076971688e-06,1.422749007476037e-06,1.1355805268564723e-09,8.980054407628617e-05,5.780999871582752e-05
8.950000000000001,0.0,0.09865880166865212,1.4227325445112871e-06,9.999988629978695,1.137462139567448e-05,0.0008086629884040138,0.0005197379890035334,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.420922137966517e-06,1.422730926861353e-06,1.1370021304912825e-09,8.979930941144633e-05,5.780941393841508e-05
8.96,0.0,0.0986573113813941,1.4227144474083535e-06,9.999988615762854,1.13888486144629e-05,0.0008095609753248536,0.0005203160802190362,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4209021991646423e-06,1.4227128277564877e-06,1.1384237145861675e-09,8.97980747584955e-05,5.7808829162384104e-05
8.97,0.0,0.09865582111252967,1.4226963320011414e-06,9.999988601547209,1.1403075652168595e-05,0.0008104589498992233,0.0005208941655867856,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.420882260566063e-06,1.4226947103474438e-06,1.1398452791411274e-09,8.979684011743372e-05,5.78082443877347e-05
8.98,0.0,0.09865433086205873,1.4226781984738032e-06,9.999988587331758,1.1417302508609448e-05,0.0008113569121272418,0.0005214722451067955,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4208623221707796e-06,1.422676574818374e-06,1.141266824156162e-09,8.979560548826095e-05,5.780765961446693e-05
8.99,0.0,0.09865284062998113,1.4226600470086592e-06,9.999988573116504,1.143152918360517e-05,0.0008122548620090281,0.0005220503187790796,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4208423839787912e-06,1.422658421351598e-06,1.1426883496312712e-09,8.97943708709772e-05,5.780707484258087e-05
9.0,0.0,0.09865135041629673,1.422641877786215e-06,9.999988558901444,1.1445755676977288e-05,0.0008131527995447009,0.0005226283866036517,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4208224459900975e-06,1.4226402501276219e-06,1.1441098555664553e-09,8.979313626558248e-05,5.78064900720766e-05
9.01,0.0,0.09864986022100541,1.422623690985181e-06,9.99998854468658,1.1459981988549127e-05,0.0008140507247343793,0.0005232064485805257,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4208025082046984e-06,1.4226220613251552e-06,1.1455313419617143e-09,8.979190167207677e-05,5.78059053029542e-05
9.02,0.0,0.09864837004410702,1.4226054867824885e-06,9.999988530471914,1.1474208118145786e-05,0.000814948637578182,0.0005237845047097154,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4207825706225935e-06,1.42260385512113e-06,1.1469528086394121e-09,8.97906670904601e-05,5.780532053521373e-05
9.03,0.0,0.09864687988560143,1.4225872653533089e-06,9.999988516257442,1.1488434065594128e-05,0.0008158465380762281,0.0005243625549912346,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4207626332437817e-06,1.4225856316907168e-06,1.1483742557771849e-09,8.978943252073242e-05,5.780473576885527e-05
9.040000000000001,0.0,0.09864538974548852,1.4225690268710703e-06,9.999988502043168,1.1502659830722759e-05,0.0008167444262286364,0.0005249405994250972,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.420742696068264e-06,1.422567391207344e-06,1.1497956831973966e-09,8.978819796289379e-05,5.7804151003878913e-05
9.05,0.0,0.09864389962376813,1.4225507715074754e-06,9.999988487829091,1.1516885413362006e-05,0.0008176423020355256,0.0005255186380113168,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4207227590960386e-06,1.4225491338427145e-06,1.1512170909000475e-09,8.978696341694413e-05,5.7803566240284725e-05
9.06,0.0,0.09864240952044014,1.4225324994325183e-06,9.999988473615211,1.1531110813343909e-05,0.0008185401654970148,0.0005260966707499074,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4207028223271064e-06,1.422530859766822e-06,1.1526384788851375e-09,8.978572888288353e-05,5.7802981478072765e-05
9.07,0.0,0.09864091943550442,1.4225142108145016e-06,9.999988459401527,1.1545336030502198e-05,0.0008194380166132229,0.0005266746976408829,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4206828857614666e-06,1.4225125691479687e-06,1.154059847330302e-09,8.978449436071193e-05,5.780239671724314e-05
9.08,0.0,0.09863942936896082,1.4224959058200533e-06,9.99998844518804,1.1559561064672279e-05,0.0008203358553842687,0.0005272527186842569,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4206629493991183e-06,1.4224942621527828e-06,1.155481196057906e-09,8.978325985042935e-05,5.7801811957795905e-05
9.09,0.0,0.09863793932080922,1.4224775846141435e-06,9.999988430974751,1.1573785915691215e-05,0.0008212336818102711,0.0005278307338800434,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.420643013240062e-06,1.4224759389462344e-06,1.1569025248903131e-09,8.978202535203577e-05,5.780122719973113e-05
9.1,0.0,0.09863644929104948,1.4224592473601006e-06,9.99998841676166,1.158801058339771e-05,0.000822131495891349,0.0005284087432282561,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4206230772842966e-06,1.4224575996916517e-06,1.1583238340051594e-09,8.97807908655312e-05,5.780064244304891e-05
9.11,0.0,0.09863495927968145,1.422440894219628e-06,9.999988402548766,1.1602235067632094e-05,0.0008230292976276213,0.0005289867467289089,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.420603141531822e-06,1.4224392445507378e-06,1.1597451234024447e-09,8.977955639091564e-05,5.780005768774931e-05
