Time,I,N,Q,r,k,c_1,c_2,s_0,d,rho,gamma,mu,delta,a,b,lambda,Immunotherapy_Input,Chemotherapy_Input,Infusion_Duration,Infusion_Dose,Infusion_Rate,compartment,Cancer_Growth,Cancer_Death_Immune,Cancer_Death_Chemotherapy,Immune_Growth_Constant,Immune_Death_Natural,Immune_Growth_Cancer_Stimulation,Immune_Death_Cancer,Immune_Death_Chemotherapy,Chemotherapy_Decay,Immune_Immunotherapy,Chemotherapy
1562.0,7207897.96239363,961433399471.1924,1.2386634921993232e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,370792178.52459043,346495692.0512795,4.763569808424217e-25,700000.0,7207.89796239363,7.207897961643926e-06,692991.3841025588,1.7856320123029762e-30,5.152840127549185e-34,0.0,0.0
1564.0,7207503.176083287,961481541477.2118,1.2961885228127012e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,370347868.75816476,346494063.197123,4.9850453558361045e-25,700000.0,7207.503176083287,7.207503175333663e-06,692988.1263942459,1.8684565789950495e-30,5.392144254900837e-34,0.0,0.0
1566.0,7207115.616817191,961528806876.5985,1.270885073042154e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,369911604.2306347,346492464.00299674,4.887970431838004e-25,700000.0,7207.115616817191,7.207115616067643e-06,692984.9280059935,1.8318831314203926e-30,5.286881903855361e-34,0.0,0.0
1568.0,7206735.149397432,961575211794.9667,1.1414059407600076e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,369483238.564317,346490893.8816033,4.390190636921349e-25,700000.0,7206.735149397432,7.206735148647959e-06,692981.7877632068,1.645162062601238e-30,4.748248713561631e-34,0.0,0.0
1570.0,7206361.640684358,961620772109.603,8.842057906970729e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,369062627.56933916,346489352.2507959,3.401082620615605e-25,700000.0,7206.361640684358,7.2063616399349605e-06,692978.7045015917,1.2743813385100735e-30,3.6782960892998232e-34,0.0,0.0
1572.0,7205994.959522017,961665503457.3912,4.7345391622425386e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,368649629.174335,346487838.5330082,1.8212171948386825e-25,700000.0,7205.994959522018,7.205994958772692e-06,692975.6770660164,6.823413067755865e-31,1.969568291492896e-34,0.0,0.0
1574.0,7205635.006148425,961709418632.25,1.122544944887639e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,368244127.462697,346486352.63195956,4.3182481853458494e-26,700000.0,7205.635006148425,7.205635005399173e-06,692972.7052639191,1.6177298301714653e-31,4.6697869707325783e-35,0.0,0.0
1576.0,7205281.714318276,961752527398.5176,2.497968595157988e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,367846034.4108128,346484894.9681963,9.609710439021278e-26,700000.0,7205.2817143182765,7.205281713569094e-06,692969.7899363927,3.599713488326633e-31,1.039154935585723e-34,0.0,0.0
1578.0,7204934.9021229325,961794849700.1625,4.1154097657934826e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,367455167.9040434,346483464.06433904,1.5832719668583695e-25,700000.0,7204.934902122933,7.204934901373819e-06,692966.9281286781,5.930251891620606e-31,1.7120104625700888e-34,0.0,0.0
1580.0,7204594.45052147,961836399855.5778,6.002852059095958e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,367071397.68438876,346482059.4354523,2.3095046453545993e-25,700000.0,7204.59445052147,7.204594449772425e-06,692964.1188709046,8.649622926452824e-31,2.497186456583919e-34,0.0,0.0
1582.0,7204260.242461523,961877191948.9364,8.190690628762627e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,366694595.5736537,346480680.6044127,3.151375400846666e-25,700000.0,7204.260242461523,7.204260241712544e-06,692961.3612088254,1.1801573371019354e-30,3.407327301565253e-34,0.0,0.0
1584.0,7203932.162817188,961917239837.0111,1.0711837398174e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,366324635.41357106,346479327.1015089,4.1215604254537614e-25,700000.0,7203.932162817187,7.203932162068273e-06,692958.6542030179,1.5433469991114732e-30,4.4561243576403845e-34,0.0,0.0
1586.0,7203610.098326925,961956557155.9949,1.3601826278681866e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,365961393.005801,346477998.46403635,5.233746391229898e-25,700000.0,7203.610098326925,7.203610097578075e-06,692955.9969280727,1.959645062736025e-30,5.6583597319316566e-34,0.0,0.0
1588.0,7203293.937531463,961995157328.3219,1.6898918387897227e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,365604746.0517913,346476694.2358864,6.502671061297466e-25,700000.0,7203.293937531463,7.203293936782676e-06,692953.3884717728,2.4345575274875814e-30,7.029950049365247e-34,0.0,0.0
1590.0,7202983.570711694,962033053569.4879,2.0644207267978275e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,365254574.09254754,346475413.9671312,7.944163902613822e-25,700000.0,7202.983570711694,7.2029835699629675e-06,692950.8279342625,2.973997715632289e-30,8.587990223478962e-34,0.0,0.0
1592.0,7202678.889826583,962070258894.8705,2.4881724103918346e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,364910758.4482733,346474157.213604,9.575186700162986e-25,700000.0,7202.678889826583,7.202678889077917e-06,692948.3144272079,3.584301378915638e-30,1.0350797227230033e-33,0.0,0.0
1594.0,7202379.788451064,962106786126.5502,2.9658542941833856e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,364573182.15790784,346472923.5364738,1.141387417238562e-24,700000.0,7202.379788451064,7.202379787702459e-06,692945.8470729475,4.272241804783443e-30,1.2337953863802884e-33,0.0,0.0
1596.0,7202086.161713949,962142647900.1305,3.502488590725229e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,364241729.91856015,346471712.50181735,1.3479574587681472e-24,700000.0,7202.08616171395,7.202086160965403e-06,692943.4250036346,5.045044922164633e-30,1.4570352537416953e-33,0.0,0.0
1598.0,7201797.906235822,962177856671.5586,4.103422842340013e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,363916288.02484196,346470523.6801851,1.5792890381839313e-24,700000.0,7201.797906235822,7.201797905487332e-06,692941.04736037,5.91040440687291e-30,1.7070239024134455e-33,0.0,0.0
1600.0,7201514.920066944,962212424723.9462,4.774340442949083e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,363596744.30810374,346469356.64616454,1.8375718776270543e-24,700000.0,7201.514920066945,7.2015149193185115e-06,692938.713292329,6.876496786675369e-30,1.9861256242668185e-33,0.0,0.0
1602.0,7201237.127608977,962246361138.8253,5.390955775726011e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,363283016.1391467,346468211.0869773,2.0749710313010747e-24,700000.0,7201.237127608977,7.2012371268606e-06,692936.4221739545,7.764310177091239e-30,2.2426376027020206e-33,0.0,0.0
1604.0,7200964.483397776,962279671335.8098,5.6789697952293945e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,362975054.6965565,346467086.8192426,2.185902875231733e-24,700000.0,7200.964483397776,7.200964482649453e-06,692934.1736384853,8.178811959547123e-30,2.362451434815428e-33,0.0,0.0
1606.0,7200696.840338507,962312373081.464,5.901041165432484e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,362672696.9578524,346465983.2133174,2.2714579710234966e-24,700000.0,7200.696840338507,7.200696839590237e-06,692931.9664266349,8.49832169492743e-30,2.4548331248199136e-33,0.0,0.0
1608.0,7200434.105839091,962344477518.1747,6.042082132871078e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,362375841.08446103,346464899.8743883,2.3258257493118865e-24,700000.0,7200.434105839092,7.200434105090873e-06,692929.7997487766,8.701122851961182e-30,2.5135061672743686e-33,0.0,0.0
1610.0,7200176.188753329,962375995609.9032,6.085689414636053e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,362084386.8375081,346463836.4109102,2.342688563753208e-24,700000.0,7200.176188753329,7.200176188005162e-06,692927.6728218204,8.763607203082138e-30,2.531646796488598e-33,0.0,0.0
1612.0,7199922.999329574,962406938147.6956,6.014098483253765e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,361798235.52873296,346462792.4341974,2.3152040427947824e-24,700000.0,7199.922999329575,7.199922998581458e-06,692925.5848683949,8.660209197962378e-30,2.5018649690335664e-33,0.0,0.0
1614.0,7199674.44915942,962437315755.1931,5.808137851566469e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,361517289.9713185,346461767.55801207,2.2359874413591066e-24,700000.0,7199.67444915942,7.199674448411353e-06,692923.5351160241,8.36334033742376e-30,2.4161853462516513e-33,0.0,0.0
1616.0,7199430.451126386,962467138894.1431,5.44718335761273e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,361241454.43065417,346460761.39814913,2.0970939924933264e-24,700000.0,7199.430451126386,7.199430450378368e-06,692921.5227962983,7.843323547533193e-30,2.2660282767668957e-33,0.0,0.0
1618.0,7199190.919354598,962496417869.9092,4.9091124495078245e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,360970634.57502395,346459773.572019,1.8900012590287426e-24,700000.0,7199.190919354598,7.199190918606627e-06,692919.5471440379,7.068327553717467e-30,2.042190778995255e-33,0.0,0.0
1620.0,7198955.769157471,962525162836.9823,4.1702584703241445e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,360704737.42623,346458803.6982264,1.6055914852884207e-24,700000.0,7198.955769157471,7.198955768409547e-06,692917.6073964528,6.004301254763562e-30,1.7348275236548442e-33,0.0,0.0
1622.0,7198724.916986398,962553383804.4908,3.20536494297162e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,360443671.31015384,346457851.396148,1.2341339488742485e-24,700000.0,7198.724916986399,7.19872491623852e-06,692915.7027922961,4.614908096600897e-30,1.333431816276194e-33,0.0,0.0
1624.0,7198498.280379428,962581090641.7113,1.9875398550781206e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,360187345.807249,346456916.28550565,7.652673125579865e-25,700000.0,7198.498280379427,7.198498279631594e-06,692913.8325710113,2.8614604457930857e-30,8.268165797124981e-34,0.0,0.0
1626.0,7198275.777909949,962608293083.5791,4.882099438698614e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,359935671.7029739,346455997.98593843,1.879819762939989e-25,700000.0,7198.275777909949,7.19827577716216e-06,692911.9959718769,7.028539626986398e-31,2.0309533664986234e-34,0.0,0.0
1628.0,7198057.329135383,962635000736.1985,-1.3229250189481826e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,359688560.9381766,346455096.1165719,-5.0939757063564775e-25,700000.0,7198.057329135383,7.198057328387637e-06,692910.1922331438,-1.904498025707306e-30,-5.50336807882444e-34,0.0,0.0
1630.0,7197842.887803356,962661220127.3407,-3.06285815007742e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,359445953.90280414,346454210.832884,-1.1793979055321996e-24,700000.0,7197.8428878033565,7.197842887055654e-06,692908.421665768,-4.40919435037706e-30,-1.2741489904322068e-33,0.0,0.0
1632.0,7197632.4496671045,962686954012.977,-3.8371385980453077e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,359207825.8619321,346453342.95374936,-1.477585307631145e-24,700000.0,7197.632449667105,7.197632448919443e-06,692906.6859074987,-5.5236626574322096e-30,-1.596249656786848e-33,0.0,0.0
1634.0,7197425.869688744,962712217620.1805,-4.520723194442658e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,358974036.6501467,346452491.00824535,-1.7408621807075515e-24,700000.0,7197.425869688744,7.197425868941124e-06,692904.9820164908,-6.507514013876706e-30,-1.880620848888146e-33,0.0,0.0
1636.0,7197223.076638574,962737019580.3873,-5.0790141402743495e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,358744507.0986019,346451654.70291036,-1.9559019743257483e-24,700000.0,7197.223076638574,7.197223075890993e-06,692903.3094058207,-7.310959555391236e-30,-2.1128698823541295e-33,0.0,0.0
1638.0,7197024.000458462,962761368384.2936,-5.473826098462305e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,358519159.31096107,346450833.7487996,-2.1079953219412912e-24,700000.0,7197.024000458462,7.197023999710923e-06,692901.6674975993,-7.879051560993823e-30,-2.277111656960319e-33,0.0,0.0
1640.0,7196828.572225195,962785272386.0635,-5.663248935013488e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,358297916.6255703,346450027.861282,-2.180997067394818e-24,700000.0,7196.828572225196,7.196828571477694e-06,692900.0557225639,-8.151486349425797e-30,-2.3559115569656112e-33,0.0,0.0
1642.0,7196636.72411382,962808739807.5374,-5.601510460187992e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,358080703.5775921,346449236.7598336,-2.1572732908769358e-24,700000.0,7196.6367241138205,7.196636723366357e-06,692898.4735196672,-8.062407177659321e-30,-2.3302283514382048e-33,0.0,0.0
1644.0,7196448.389360988,962831778742.439,-5.2388391696671054e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,357867445.8611002,346448460.16783,-2.0176483345104564e-24,700000.0,7196.448389360988,7.196448388613562e-06,692896.92033566,-7.540207140934419e-30,-2.179357094581516e-33,0.0,0.0
1646.0,7196263.502228295,962854397160.5846,-4.521326985721385e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,357658070.29111785,346447697.81233716,-1.741351827681059e-24,700000.0,7196.263502228296,7.196263501480907e-06,692895.3956246743,-6.507332073797335e-30,-1.8808720260600963e-33,0.0,0.0
1648.0,7196081.997965637,962876602912.0897,-3.390791998378714e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,357452504.7656357,346446949.4238998,-1.305965712232157e-24,700000.0,7196.081997965637,7.196081997218283e-06,692893.8988477995,-4.8800834516757984e-30,-1.410569471325545e-33,0.0,0.0
1650.0,7195903.81277454,962898403731.5779,-1.7846412065923601e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,357250678.22757137,346446214.73632896,-6.873712676245522e-25,700000.0,7195.90381277454,7.195903812027223e-06,692892.429472658,-2.5684212925905037e-30,-7.424107419424219e-34,0.0,0.0
1652.0,7195728.883771513,962919807242.3882,3.6426674059094165e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,357052520.6267012,346445493.4864875,1.4030386385385702e-25,700000.0,7195.728883771513,7.1957288830242305e-06,692890.9869729751,5.242329413335088e-31,1.5153496408583174e-34,0.0,0.0
1654.0,7195557.14895139,962940820960.7833,3.1277588028629295e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,356857962.88155913,346444785.41407424,1.2047386517584586e-24,700000.0,7195.5571489513895,7.195557148204141e-06,692889.5708281484,4.5011934428271985e-30,1.3011476619909786e-33,0.0,0.0
1656.0,7195388.547150673,962961452300.1575,6.582484807485754e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,356666936.8412899,346444090.26140666,2.5354716519840816e-24,700000.0,7195.388547150674,7.195388546403459e-06,692888.1805228133,9.47270715911526e-30,2.7383136799140735e-33,0.0,0.0
1658.0,7195223.0356096,962981706425.2925,9.886821314996578e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,356479395.1552431,346443407.8470953,3.808331224414944e-24,700000.0,7195.223035609601,7.195223034862418e-06,692886.8156941906,1.4227576894923877e-29,4.1129176670385765e-33,0.0,0.0
1660.0,7195060.5956138745,963001585562.8633,1.0983118958644638e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,356295317.6627457,346442738.08985204,4.2307043886401326e-24,700000.0,7195.060595613874,7.1950605948667255e-06,692885.4761797041,1.5804841287256746e-29,4.56897748679617e-33,0.0,0.0
1662.0,7194901.131659682,963021101319.6991,1.1885746146834882e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,356114597.3269295,346442080.5848628,4.578489737732519e-24,700000.0,7194.9011316596825,7.1949011309125645e-06,692884.1611697257,1.71033536804964e-29,4.944470397083311e-33,0.0,0.0
1664.0,7194744.588713256,963040260357.4695,1.2527836304990784e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,355937172.8808688,346441435.0959955,4.8259242947496336e-24,700000.0,7194.744588713256,7.194744587966169e-06,692882.8701919909,1.8026916492723583e-29,5.211579902876166e-33,0.0,0.0
1666.0,7194590.912639342,963059069226.6808,1.2835435119283809e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,355762984.0692001,346440801.38965905,4.9445128796387664e-24,700000.0,7194.590912639343,7.194590911892286e-06,692881.6027793181,1.846914097379423e-29,5.339541009622065e-33,0.0,0.0
1668.0,7194440.050172469,963077534369.9149,1.2727221898796878e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,355591971.6188024,346440179.2346134,4.902920594268833e-24,700000.0,7194.440050172469,7.1944400494254435e-06,692880.3584692269,1.8313046991227272e-29,5.294524309899501e-33,0.0,0.0
1670.0,7194291.948888221,963095662125.0697,1.2114230937688033e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,355424077.2094329,346439568.401778,4.666865306427464e-24,700000.0,7194.291948888221,7.194291948141225e-06,692879.1368035559,1.7430662820396324e-29,5.039520070078222e-33,0.0,0.0
1672.0,7194146.557174509,963113458728.5978,1.0899572877354081e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,355259243.4443537,346438968.6640388,4.1990101330291615e-24,700000.0,7194.146557174509,7.194146556427542e-06,692877.9373280775,1.5682624938057902e-29,4.534222316979298e-33,0.0,0.0
1674.0,7194003.824202846,963130930318.7457,8.978156068594186e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,355097413.8209307,346438379.7960551,3.458855922756805e-24,700000.0,7194.003824202846,7.194003823455907e-06,692876.7595921102,1.291777781835131e-29,3.7349129245351816e-33,0.0,0.0
1676.0,7193863.699899611,963148082938.7946,6.23640793377345e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,354938532.7011953,346437801.57406473,2.402633738335275e-24,700000.0,7193.863699899611,7.193863699152699e-06,692875.6031481294,8.972773730507751e-30,2.5943457004497553e-33,0.0,0.0
1678.0,7193726.134917331,963164922540.2979,2.55199632898658e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,354782545.282399,346437233.77568835,9.831973386125934e-25,700000.0,7193.726134917331,7.193726134170447e-06,692874.4675513768,3.671672537608769e-30,1.0616304728584172e-33,0.0,0.0
