Time,BLL,IL,AL,A,BL,B,DLL,D,ILL,DL,I,ALL,L,kf_0,kr_0,kf_1,kr_1,kf_2,kr_2,kf_3,kr_3,kf_4,kr_4,kf_5,kr_5,kf_6,kr_6,kf_7,kr_7,kf_8,kr_8,kf_9,kr_9,kf_10,kr_10,kf_11,kr_11,kf_12,kr_12,kf_13,kr_13,kf_14,kr_14,kf_15,kr_15,kf_16,kr_16,comp1,React0,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16
6.46,6.449569576845226e-10,4.488633343628187e-09,4.0118483043997986e-10,1.411612809971114e-12,8.518090055598809e-09,2.8143125365432056e-08,2.492110327274386e-07,2.7202612738301367e-12,6.792845701054273e-07,1.6467168819478205e-09,7.414927314753126e-12,2.7650142931000162e-08,8.071363969445259e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.3019738482862933e-25,-6.420548464834797e-25,-6.391321164433467e-25,-4.814470303895822e-27,7.921847977505995e-25,-4.813065035472247e-27,8.105271822300362e-25,3.977479341067266e-30,1.3245542825382327e-26,7.694419925425616e-30,1.532968663205573e-26,2.7823568346071316e-25,-1.8778703342804577e-31,-5.654948767079234e-29,3.674820522090602e-29,2.2245560692307197e-26,3.366517526599844e-24
6.47,6.446650342652637e-10,4.486617955620125e-09,4.010046850432513e-10,1.4109839596854965e-12,8.5142649907802e-09,2.8130588226595074e-08,2.4954759346452765e-07,2.7239544924457845e-12,6.789771445823184e-07,1.6489466811262652e-09,7.41162452911061e-12,2.7637627816738376e-08,8.071335103891706e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.3013476902660027e-25,-6.417662656157e-25,-6.388443758956088e-25,-4.812316932239173e-27,7.918270008955526e-25,-4.810912224202131e-27,8.1016117829174175e-25,3.974912208866393e-30,1.3239378358624906e-26,7.69082669305988e-30,1.5322775532952013e-26,2.781069223089568e-25,-1.869620709003053e-31,-5.629431992716822e-29,3.673124810645955e-29,2.2235216176365478e-26,3.364940011695849e-24
6.48,6.443732478360345e-10,4.48460349929983e-09,4.008246229069044e-10,1.4103553956070241e-12,8.510441693976626e-09,2.81180567936042e-08,2.498839964467257e-07,2.7276460329548903e-12,6.786698633443909e-07,1.6511754511605115e-09,7.408323246845926e-12,2.762511857541975e-08,8.071306251503886e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.3007216946591978e-25,-6.414778228624023e-25,-6.385567712790407e-25,-4.810164549409158e-27,7.914693710524376e-25,-4.8087604009592215e-27,8.097953452043338e-25,3.972342940554305e-30,1.323321571104015e-26,7.687235025460723e-30,1.531586759203496e-26,2.7797821994383866e-25,-1.8613384721299984e-31,-5.603815679277614e-29,3.6714298710275045e-29,2.2224876442359888e-26,3.363363237148347e-24
6.49,6.440815983311565e-10,4.482589974234251e-09,4.0064464399225577e-10,1.4097271176070287e-12,8.506620164366526e-09,2.8105531063894438e-08,2.5022024174948805e-07,2.731335896109139e-12,6.783627263224522e-07,1.6534031925273023e-09,7.405023467283068e-12,2.7612615204228564e-08,8.071277412275854e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.3000958763465528e-25,-6.411895179225508e-25,-6.3826930252994545e-25,-4.808013154878285e-27,7.911119081529626e-25,-4.806609565291216e-27,8.094296828867513e-25,3.9697719331776984e-30,1.3227055004854906e-26,7.68364492197868e-30,1.5308962807868084e-26,2.778495763384866e-25,-1.8530280325339589e-31,-5.578113442816237e-29,3.6697357028882245e-29,2.2214541488067979e-26,3.361787202602322e-24
6.5,6.437900856849891e-10,4.48057737999057e-09,4.004647482606426e-10,1.4090991255569056e-12,8.502800401128775e-09,2.809301103490207e-08,2.5055632944822724e-07,2.7350240826598457e-12,6.780557334473498e-07,1.6556299057031284e-09,7.401725189746362e-12,2.7600117700350697e-08,8.071248586201666e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.2994702501409805e-25,-6.409013504986679e-25,-6.37981969581238e-25,-4.805862748119888e-27,7.907546121287615e-25,-4.8044597167461425e-27,8.090641912579967e-25,3.9671995794819266e-30,1.322089636102548e-26,7.680056381964606e-30,1.53020611790164e-26,2.7772099146604974e-25,-1.8446937767537227e-31,-5.552338818919187e-29,3.6680423058812626e-29,2.2204211311268475e-26,3.360211907702962e-24
6.51,6.434987098319289e-10,4.478565716136206e-09,4.0028493567342283e-10,1.4084714193281156e-12,8.498982403442691e-09,2.8080496704064668e-08,2.5089225961831286e-07,2.7387105933579542e-12,6.7774888464997e-07,1.657855591164227e-09,7.398428413560473e-12,2.7587626060973635e-08,8.071219773275382e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.2988448307469724e-25,-6.406133202936141e-25,-6.376947723678663e-25,-4.803713328607466e-27,7.903974829114787e-25,-4.802310854872692e-27,8.086988702371149e-25,3.9646262685727495e-30,1.3214739900592886e-26,7.676469404770652e-30,1.5295162704044411e-26,2.7759246529969825e-25,-1.8363400656854792e-31,-5.526505245764173e-29,3.6663496796599413e-29,2.2193885909741326e-26,3.3586373520956525e-24
6.52,6.432074707064099e-10,4.476554982238803e-09,4.001052061919751e-10,1.4078439987921819e-12,8.495166170488028e-09,2.8067988068821063e-08,2.512280323350718e-07,2.742395428954037e-12,6.774421798612389e-07,1.6600802493865813e-09,7.395133138050403e-12,2.7575140283286482e-08,8.071190973491062e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.2982196327877056e-25,-6.403254270116057e-25,-6.374077108241007e-25,-4.8015648958158846e-27,7.900405204327056e-25,-4.800162979218893e-27,8.083337197431718e-25,3.962052390217672e-30,1.3208585742988766e-26,7.672883989747027e-30,1.5288267381518952e-26,2.7746399781260236e-25,-1.8279712321012771e-31,-5.500626093766267e-29,3.664657823877754e-29,2.2183565281267628e-26,3.357063535425986e-24
6.53,6.429163682429037e-10,4.474545177866239e-09,3.9992555977769863e-10,1.4072168638206925e-12,8.491351701444985e-09,2.8055485126611376e-08,2.515636476737882e-07,2.746078590198296e-12,6.771356190121221e-07,1.6623038808459215e-09,7.39183936254149e-12,2.7562660364479932e-08,8.071162186842774e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.2975946708050417e-25,-6.400376703588916e-25,-6.371207848842111e-25,-4.79941744922009e-27,7.896837246240285e-25,-4.798016089333765e-27,8.079687396953818e-25,3.959478330213732e-30,1.320243400730595e-26,7.669300136247175e-30,1.528137521000618e-26,2.773355889779747e-25,-1.8195915864392882e-31,-5.47471466134274e-29,3.662966738188365e-29,2.2173249423629686e-26,3.355490457339756e-24
6.54,6.426254023759193e-10,4.472536302586627e-09,3.997459963920137e-10,1.4065900142853003e-12,8.487538995494195e-09,2.8042987874877006e-08,2.518991057097033e-07,2.749760077840562e-12,6.768292020336243e-07,1.6645264860177246e-09,7.388547086359405e-12,2.7550186301746287e-08,8.071133413324585e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.2969699592459744e-25,-6.397500500420594e-25,-6.368339944821293e-25,-4.797270988296063e-27,7.89327095417076e-25,-4.795870184766e-27,8.076039300127895e-25,3.956904471380118e-30,1.3196284812383163e-26,7.665717843623567e-30,1.5274486188074254e-26,2.772072387690067e-25,-1.8112054068776409e-31,-5.448784141031749e-29,3.6612764222456166e-29,2.2162938334611006e-26,3.353918117482958e-24
6.55,6.42334573040003e-10,4.470528355968308e-09,3.995665159963608e-10,1.405963450057721e-12,8.483728051816739e-09,2.803049631106062e-08,2.5223440651801557e-07,2.7534398926302937e-12,6.7652292885679e-07,1.666748065377214e-09,7.385256308830161e-12,2.753771809227946e-08,8.071104652930566e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.296345512421973e-25,-6.39462565770069e-25,-6.365473395531418e-25,-4.79512551252024e-27,7.889706327433336e-25,-4.79372526506528e-27,8.072392906147575e-25,3.954331194881655e-30,1.3190138275619174e-26,7.66213711122997e-30,1.526760031429082e-26,2.77078947158932e-25,-1.8028169567052121e-31,-5.422847670314302e-29,3.6595868757035174e-29,2.2152632011996274e-26,3.352346515501788e-24
6.56,6.420438801697388e-10,4.468521337579855e-09,3.993871185522016e-10,1.4053371710097354e-12,8.479918869594127e-09,2.8018010432606176e-08,2.525695501738808e-07,2.7571180353165816e-12,6.76216799412703e-07,1.6689686193993597e-09,7.381967029280104e-12,2.7525255733274965e-08,8.071075905654793e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.2957213446716104e-25,-6.391752172534043e-25,-6.3626082003118e-25,-4.792981021369884e-27,7.886143365343824e-25,-4.7915813297806274e-27,8.068748214204153e-25,3.9517588802288074e-30,1.3183994514073928e-26,7.658557938419503e-30,1.5260717587225522e-26,2.7695071412098445e-25,-1.794430456197487e-31,-5.396918289262624e-29,3.6578980982162535e-29,2.214233045357135e-26,3.3507756510426486e-24
6.57,6.41753323699748e-10,4.466515246990074e-09,3.9920780402101815e-10,1.4047111770131872e-12,8.476111448008322e-09,2.800553023695889e-08,2.529045367524118e-07,2.760794506648143e-12,6.759108136324865e-07,1.6711881485588792e-09,7.378679247035918e-12,2.7512799221929926e-08,8.07104717149134e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.2950974701166204e-25,-6.388880042027187e-25,-6.359744358508531e-25,-4.790837514323045e-27,7.882582067217025e-25,-4.789438378462054e-27,8.065105223492101e-25,3.949187903292447e-30,1.317785364353684e-26,7.654980324545606e-30,1.5253838005448326e-26,2.768225396284508e-25,-1.7860501198396867e-31,-5.371008953245642e-29,3.6562100894381817e-29,2.2132033657123305e-26,3.3492055237521434e-24
6.58,6.414629035646893e-10,4.464510083768002e-09,3.9902857236431334e-10,1.4040854679399857e-12,8.472305786241716e-09,2.7993055721565284e-08,2.532393663286787e-07,2.7644693073733242e-12,6.756049714473031e-07,1.6734066533302344e-09,7.37539296142462e-12,2.7500348555443066e-08,8.071018450434292e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.294473902851631e-25,-6.3860092633154595e-25,-6.356881869467701e-25,-4.788694990858019e-27,7.879022432367956e-25,-4.7872964106592445e-27,8.06146393320462e-25,3.946618638619954e-30,1.3171715779882006e-26,7.65140426896366e-30,1.524696156752954e-26,2.7669442365457524e-25,-1.7776801157949178e-31,-5.345132562575145e-29,3.6545228490238303e-29,2.2121741620440384e-26,3.347636133277074e-24
6.59,6.411726196992593e-10,4.462505847482909e-09,3.988494235436107e-10,1.4034600436621034e-12,8.468501883477143e-09,2.798058688387313e-08,2.535740389777088e-07,2.7681424382401022e-12,6.75299272788355e-07,1.6756241341876362e-09,7.372108171773573e-12,2.7487903731014725e-08,8.070989742477727e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.2938506569170607e-25,-6.3831398335494395e-25,-6.354020732528623e-25,-4.786553450454262e-27,7.8754644601109955e-25,-4.7851554259225424e-27,8.0578243425353345e-25,3.9440514587734775e-30,1.3165581037543585e-26,7.647829771027108e-30,1.5240088272041278e-26,2.765663661726869e-25,-1.7693245998185778e-31,-5.319301903213469e-29,3.652836376627905e-29,2.2111454341312027e-26,3.34606747926445e-24
6.6,6.408824720381912e-10,4.460502537704294e-09,3.986703575204546e-10,1.4028349040515767e-12,8.464699738897884e-09,2.7968123721331493e-08,2.539085547744866e-07,2.7718138999960813e-12,6.749937175868835e-07,1.6778405916050412e-09,7.368824877410461e-12,2.7475464745846833e-08,8.070961047615736e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.293227746163592e-25,-6.380271749872933e-25,-6.3511609470475535e-25,-4.784412892591808e-27,7.871908149760947e-25,-4.783015423801962e-27,8.054186450679352e-25,3.941486731352081e-30,1.3159449530701618e-26,7.644256830093271e-30,1.5233218117555333e-26,2.764383671561043e-25,-1.7609876945788397e-31,-5.293529684889989e-29,3.651150671905278e-29,2.2101171817528865e-26,3.344499561361479e-24
6.61,6.405924605162564e-10,4.458500154001891e-09,3.9849137425640993e-10,1.4022100489805065e-12,8.46089935168765e-09,2.795566623139071e-08,2.5424291379395396e-07,2.7754836933884955e-12,6.746883057741698e-07,1.6800560260561527e-09,7.36554307766332e-12,2.7463031597142937e-08,8.070932365842407e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.2926051844825652e-25,-6.377405009470402e-25,-6.348302512363806e-25,-4.782273316751104e-27,7.86835350063182e-25,-4.780876403848509e-27,8.050550256831354e-25,3.9389248252783176e-30,1.3153321372350295e-26,7.640685445515588e-30,1.5226351102644817e-26,2.763104265781141e-25,-1.7526735012371803e-31,-5.267828549571443e-29,3.6494657345109987e-29,2.2090894046882714e-26,3.342932379215575e-24
6.62,6.403025850682636e-10,4.456498695945664e-09,3.983124737130624e-10,1.401585478321058e-12,8.457100721030597e-09,2.7943214411502396e-08,2.545771161110096e-07,2.7791518191642082e-12,6.743830372815342e-07,1.68227043801442e-09,7.362262771860515e-12,2.745060428210819e-08,8.07090369715183e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.291982985521375e-25,-6.374539609528003e-25,-6.345445427823471e-25,-4.780134722413633e-27,7.864800512037359e-25,-4.77873836561319e-27,8.046915760186661e-25,3.9363661035190404e-30,1.3147196675229705e-26,7.637115616651702e-30,1.5219487225883342e-26,2.761825444121088e-25,-1.7443860870406718e-31,-5.242211050286108e-29,3.647781564100287e-29,2.208062102716659e-26,3.3413659324743494e-24
6.63,6.400128456290588e-10,4.454498163105807e-09,3.981336558520184e-10,1.4009611919454603e-12,8.453303846111324e-09,2.7930768259119445e-08,2.5491116180050974e-07,2.7828182780697124e-12,6.740779120403366e-07,1.6844838279530399e-09,7.358983959330745e-12,2.7438182797949336e-08,8.070875041538104e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.2913611629545218e-25,-6.371675547248834e-25,-6.342589692772641e-25,-4.777997109061291e-27,7.861249183291839e-25,-4.776601308647013e-27,8.04328295994165e-25,3.9338109300337186e-30,1.314107555047057e-26,7.633547342857965e-30,1.521262648584617e-26,2.7605472063139643e-25,-1.7361294944209676e-31,-5.21668964688864e-29,3.646098160328536e-29,2.207035275617467e-26,3.339800220785622e-24
6.64,6.397232421335253e-10,4.45249855505275e-09,3.97954920634905e-10,1.4003371897260063e-12,8.449508726114863e-09,2.7918327771696034e-08,2.5524505093726774e-07,2.7864830708511276e-12,6.737729299819762e-07,1.6866961963449554e-09,7.35570663940305e-12,2.7425767141874742e-08,8.070846398995322e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.2907397302938747e-25,-6.368812819851239e-25,-6.339735306560792e-25,-4.775860476176923e-27,7.857699513708261e-25,-4.77446523250065e-27,8.0396518552924865e-25,3.931259662495249e-30,1.3134958109542428e-26,7.629980623491696e-30,1.5205768881108073e-26,2.7592695520941176e-25,-1.7279077467845672e-31,-5.191276735706221e-29,3.644415522851312e-29,2.2060089231702355e-26,3.3382352437974086e-24
6.65,6.394337745165842e-10,4.450499871357152e-09,3.9777626802337006e-10,1.3997134715350528e-12,8.445715360226691e-09,2.7905892946687605e-08,2.555787835960541e-07,2.790146198254205e-12,6.734680910378918e-07,1.6889075436628566e-09,7.352430811406806e-12,2.7413357311094373e-08,8.07081776951759e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.290118701037751e-25,-6.36595142456203e-25,-6.336882268534016e-25,-4.773724823244038e-27,7.854151502600158e-25,-4.7723301367261036e-27,8.036022445435973e-25,3.928712659569146e-30,1.312884446239015e-26,7.626415457907951e-30,1.5198914410245137e-26,2.7579924811950513e-25,-1.7197248303148424e-31,-5.165984598716586e-29,3.642733651324353e-29,2.204983045154622e-26,3.336671001157933e-24
6.66,6.39144442713194e-10,4.448502111589903e-09,3.975976979790821e-10,1.3990900372450218e-12,8.441923747632723e-09,2.7893463781550884e-08,2.559123598515966e-07,2.793807661024324e-12,6.731633951395614e-07,1.6911178703791793e-09,7.349156474671725e-12,2.7400953302819804e-08,8.070789153099012e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.2894980885218373e-25,-6.36309135863174e-25,-6.334030578041791e-25,-4.771590149746517e-27,7.850605149280695e-25,-4.770196020875701e-27,8.03239472956912e-25,3.926170276612201e-30,1.31227347184504e-26,7.622851845467604e-30,1.5192063071834943e-26,2.7567159933513257e-25,-1.711584706379747e-31,-5.14082545437e-29,3.6410525454035703e-29,2.2039576413504015e-26,3.335107492515616e-24
6.67,6.388552466583504e-10,4.446505275322126e-09,3.974192104637303e-10,1.3984668867283984e-12,8.438133887519316e-09,2.788104027374388e-08,2.562457797785801e-07,2.7974674599064923e-12,6.728588422185027e-07,1.6933271769661069e-09,7.345883628527853e-12,2.7388555114264204e-08,8.070760549733691e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.2888779059734002e-25,-6.360232619324451e-25,-6.331180234430209e-25,-4.769456455169358e-27,7.847060453062289e-25,-4.768062884500781e-27,8.028768706890212e-25,3.923632865010736e-30,1.3116628986312795e-26,7.619289785527654e-30,1.5185214864454743e-26,2.755440088296867e-25,-1.7034913173220801e-31,-5.11581144488376e-29,3.6393722047450486e-29,2.20293271153747e-26,3.333544717519084e-24
6.68,6.385661862870868e-10,4.444509362125176e-09,3.972408054390245e-10,1.397844019857732e-12,8.43434577907326e-09,2.7868622420725872e-08,2.5657904345164687e-07,2.8011255956453477e-12,6.725544322062726e-07,1.6955354638955688e-09,7.342612272305576e-12,2.737616274264236e-08,8.070731959415742e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.2882581666468114e-25,-6.357375203916107e-25,-6.328331237048746e-25,-4.767323738998012e-27,7.843517413257947e-25,-4.7659307271533425e-27,8.025144376596474e-25,3.921100775158461e-30,1.3110527373889338e-26,7.615729277446709e-30,1.5178369786682942e-26,2.7541647657663417e-25,-1.695448565779972e-31,-5.090954602360883e-29,3.6376926290050435e-29,2.201908255495841e-26,3.331982675817165e-24
