Time,x1,x2,x3,x4,x5,x6,x7,A0,B0,C0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,K_AlB,K_AlB2,n,compartment
2.5300000000000002,0.06718700891141448,0.002343360696918936,0.008979249812730144,0.0008328037604024268,0.384539437515453,0.10424262287086172,1.1626773894903508,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.54,0.06736116907915189,0.0023599703970979546,0.009018835512166945,0.0008370997808871335,0.38432139562779405,0.10404326096197589,1.162621194090735,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.5500000000000003,0.06753481383874531,0.002376624773811547,0.00905844305888209,0.0008413929773007285,0.38410385012507187,0.10384437543284168,1.1625649321673064,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.56,0.06770794493709706,0.0023933236954177734,0.009098072357252312,0.0008456832825755853,0.38388679942307513,0.103645964802334,1.16250860394733,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.57,0.06788056411381711,0.002410067030594435,0.009137723311978166,0.0008499706302239347,0.3836702419439808,0.10344802759514059,1.1624522096574272,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.58,0.06805267310127719,0.0024268546483381926,0.00917739582808232,0.0008542549543315743,0.38345417611630894,0.10325056234172147,1.1623957495235795,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.59,0.06822427362466475,0.0024436864179636854,0.009217089810907835,0.0008585361895515775,0.38323860037487584,0.1030535675782684,1.1623392237711283,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.6,0.06839536740203728,0.0024605622091026613,0.009256805166116494,0.0008628142710980054,0.38302351316074823,0.10285704184666404,1.1622826326247806,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.61,0.06856595614437622,0.0024774818917030904,0.009296541799687063,0.0008670891347396154,0.3828089129211971,0.10266098369444146,1.1622259763086098,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.62,0.06873604155564124,0.002494445336028297,0.009336299617913619,0.0008713607167935726,0.38259479810965163,0.10246539167474332,1.162169255046058,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.63,0.06890562533282424,0.0025114524126560707,0.009376078527403823,0.0008756289541191584,0.38238116718565285,0.10227026434628138,1.16211246905994,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.64,0.06907470916600349,0.002528502992477801,0.009415878435077234,0.0008798937841114821,0.3821680186148078,0.10207560027329575,1.1620556185724449,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.65,0.06924329473839776,0.002545596946697588,0.009455699248163592,0.0008841551446951899,0.3819553508687435,0.10188139802551427,1.1619987038051387,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.66,0.0694113837264204,0.002562734146831375,0.009495540874201127,0.0008884129743181759,0.3817431624250603,0.10168765617811187,1.1619417249789674,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.67,0.0695789777997335,0.002579914464706061,0.009535403221034845,0.000892667211945291,0.38153145176728637,0.10149437331166986,1.161884682314259,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.68,0.06974607862130192,0.002597137772458633,0.009575286196814832,0.0008969177970520549,0.3813202173848312,0.10130154801213534,1.1618275760307264,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.69,0.06991268784744747,0.0026144039425352785,0.009615189709994549,0.0009011646696183636,0.38110945777293964,0.10110917887078053,1.16177040634747,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.7,0.07007880712790301,0.002631712847690518,0.009655113669329127,0.0009054077701222021,0.3808991714326457,0.10091726448416206,1.1617131734829804,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.71,0.07024443803009545,0.002649064361527043,0.009695057985687908,0.0009096470498359861,0.38068935693438066,0.10072580350870554,1.161655877652785,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.72,0.07040958199946674,0.002666458358778396,0.0097350225730041,0.0009138824762228089,0.38048001295130635,0.10053479468930925,1.1615985190682174,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.73,0.07057424086916568,0.002683894711671151,0.009775007336070445,0.0009181139636344449,0.3802711378311294,0.10034423649189428,1.1615410979522582,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.74,0.07073841625720621,0.002701373294226496,0.009815012184973094,0.0009223414552811237,0.38006273010253955,0.10015412753800504,1.1614836145208003,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.75,0.07090210977501427,0.002718893980771479,0.009855037030097807,0.0009265648948763663,0.37985478830001157,0.09996446645446153,1.1614260689891307,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.7600000000000002,0.07106532302747767,0.002736456645938166,0.009895081782128353,0.0009307842266312739,0.37964731096376275,0.09977525187332162,1.1613684615719333,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.77,0.07122805761299603,0.0027540611646627903,0.009935146352044904,0.0009349993952488122,0.37944029663971024,0.09958648243184356,1.1613107924832922,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.7800000000000002,0.07139031512353052,0.0027717074121849077,0.009975230651122442,0.0009392103459181004,0.379233743879429,0.09939815677244837,1.1612530619366925,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.79,0.07155209714465387,0.0027893952640465447,0.010015334590929143,0.0009434170243086955,0.37902765124010834,0.09921027354268219,1.1611952701450243,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.8000000000000003,0.07171340525560015,0.002807124596091358,0.010055458083324791,0.0009476193765648808,0.37882201728451015,0.09902283139517874,1.1611374173205837,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.81,0.07187424102931465,0.002824895284463779,0.010095601040459165,0.0009518173492999511,0.37861684058092626,0.09883582898762167,1.161079503675077,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.82,0.07203460603250379,0.002842707205608174,0.010135763374770441,0.0009560108895905005,0.37841211970313526,0.09864926498270704,1.1610215294196213,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.83,0.07219450182568497,0.0028605602362679924,0.010175944998983598,0.0009601999449707081,0.3782078532303607,0.09846313804810562,1.1609634947647485,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.84,0.07235392996323642,0.0028784542534849183,0.010216145826108799,0.0009643844634266245,0.3780040397472282,0.09827744685642542,1.1609053999204062,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.85,0.0725128919934471,0.002896389134598028,0.010256365769439805,0.0009685643933904596,0.37780067784372273,0.09809219008517396,1.160847245095962,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.86,0.07267138945856652,0.0029143647572429368,0.010296604742552362,0.0009727396837348677,0.37759776611514634,0.0979073664167208,1.1607890305002047,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.87,0.07282942389485474,0.002932380999350958,0.010336862659302613,0.0009769102837672353,0.3773953031620754,0.09772297453825983,1.1607307563413465,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.88,0.07298699683263205,0.002950437739148247,0.010377139433825478,0.0009810761432239665,0.37719328759031856,0.09753901314177178,1.1606724228270262,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.89,0.07314410979632897,0.0029685348551549643,0.010417434980533071,0.0009852372122647717,0.3769917180108732,0.09735548092398652,1.160614030164312,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.9,0.07330076430453614,0.0029866722261844185,0.010457749214113084,0.0009893934414669508,0.3767905930398839,0.09717237658634555,1.1605555785597024,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.91,0.07345696187005406,0.0030048497313422255,0.010498082049527192,0.0009935447818196837,0.3765899112985991,0.09698969883496435,1.1604970682191305,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.92,0.07361270399994309,0.003023067250025457,0.01053843340200945,0.0009976911847183138,0.3763896714133292,0.09680744638059482,1.1604384993479648,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.93,0.07376799219557327,0.0030413246619217967,0.010578803187064693,0.0010018326019586366,0.37618987201540344,0.09662561793858766,1.1603798721510135,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.94,0.07392282757623121,0.0030596218496888334,0.010619191329938736,0.001005969035645783,0.37599051205818435,0.0964442125027884,1.1603211868203724,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.95,0.07407721180691049,0.003077958692348025,0.010659597742273591,0.0010101004151744028,0.37579159003564155,0.09626322867039268,1.1602624435653783,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.96,0.07423114647289544,0.0030963350697369467,0.010700022337843416,0.0010142266801568564,0.37559310450910427,0.0960826650970539,1.1602036425924194,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.97,0.07438463304429657,0.003114750862761306,0.010740465033446523,0.0010183477851265716,0.37539505413713037,0.09590252052268898,1.160144784103792,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.98,0.07453767298535251,0.0031332059526162446,0.01078092574615482,0.001022463685045983,0.3751974375834467,0.09572279369193928,1.1600858683012287,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
2.99,0.07469026775447131,0.003151700220785565,0.010821404393312454,0.0010265743353019801,0.3750002535169143,0.09554348335413916,1.160026895385902,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.0,0.07484241880427144,0.003170233549040935,0.010861900892534408,0.001030679691701354,0.3748035006114928,0.09536458826328492,1.1599678655584247,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.0100000000000002,0.07499412758162295,0.0031888058194411116,0.010902415161705141,0.0010347797104662446,0.3746071775462057,0.09518610717800344,1.1599087790188536,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.02,0.07514539552768862,0.0032074169143311484,0.010942947118977185,0.0010388743482295881,0.3744112830051046,0.09500803886152107,1.1598496359666914,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.0300000000000002,0.07529622407796502,0.003226066716341616,0.01098349668276978,0.0010429635620305643,0.37421581567723466,0.09483038208163225,1.1597904366008887,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.04,0.07544661466232362,0.003244755108387813,0.011024063771767484,0.0010470473093100424,0.37402077425659885,0.09465313561066847,1.1597311811198445,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.0500000000000003,0.075596568705052,0.003263481973668985,0.011064648304918793,0.0010511255479060304,0.3738261574421232,0.09447629822546694,1.1596718697214121,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.06,0.07574608762489486,0.0032822471956675354,0.01110525020143476,0.0010551982360491202,0.37363196393762127,0.09429986870733936,1.1596125026028976,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.0700000000000003,0.07589517283509521,0.003301050658148243,0.01114586938078762,0.0010592653323579367,0.37343819245175924,0.09412384584204067,1.159553079961064,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.08,0.07604382574343545,0.0033198922451574747,0.011186505762709388,0.0010633267958345828,0.3732448416980206,0.09394822841973792,1.1594936019921331,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.09,0.07619204775227847,0.0033387718410224036,0.011227159267190506,0.0010673825858600885,0.37305191039467095,0.09377301523497894,1.159434068891787,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.1,0.07633984025860888,0.003357689330350222,0.011267829814478443,0.0010714326621898572,0.37285939726472284,0.0935982050866612,1.1593744808551714,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.11,0.07648720465407394,0.0033766445980273545,0.011308517325076312,0.0010754769849491126,0.3726673010359007,0.09342379677800049,1.1593148380768963,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.12,0.07663414232502487,0.0033956375292186775,0.011349221719741502,0.001079515514628347,0.3724756204406053,0.09324978911649975,1.1592551407510396,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.13,0.07678065465255782,0.003414668009366728,0.011389942919484282,0.0010835482120787668,0.3722843542158791,0.09307618091391792,1.1591953890711488,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.14,0.07692674301255509,0.003433735924190926,0.011430680845566431,0.0010875750385077416,0.37209350110337075,0.09290297098623851,1.1591355832302426,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.15,0.07707240877572616,0.003452841159686782,0.011471435419499847,0.0010915959554742495,0.3719030598492998,0.09273015815363857,1.1590757234208133,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.16,0.07721765319598721,0.00347198360297609,0.011512206566016038,0.0010956109391880246,0.37171302929880873,0.09255774132266066,1.1590158098310077,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.17,0.0773624773921695,0.003491163142445854,0.011552994213552487,0.0010996199828533912,0.3715234084114246,0.09238571949967786,1.1589558426440016,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.18,0.07750688298880533,0.0035103796628643902,0.011593798277203674,0.0011036230145862402,0.3713341957194048,0.0922140913191578,1.158895822059932,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.19,0.07765087132867658,0.003529633051382018,0.01163461867967165,0.0011076199982861155,0.37114538999336566,0.09204285562336917,1.1588357482689462,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.2,0.07779444374922408,0.003548923195424075,0.011675455343911635,0.0011116108982293046,0.370956990008635,0.09187201125889324,1.1587756214606644,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.21,0.0779376015825807,0.0035682499826901913,0.011716308193130838,0.001115595679065298,0.37076899454522316,0.09170155707659851,1.158715441824179,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.22,0.07808034615560469,0.0035876133011535677,0.011757177150787296,0.0011195743058132516,0.37058140238779474,0.09153149193161524,1.158655209548059,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.23,0.07822267878991276,0.003607013039060246,0.011798062140588692,0.0011235467438584464,0.37039421232564007,0.0913618146833101,1.158594924820351,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.24,0.07836460080191338,0.0036264490849283893,0.011838963086491192,0.0011275129589487505,0.3702074231526467,0.09119252419526074,1.1585345878285802,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
3.25,0.07850611350283988,0.0036459213275475528,0.011879879912698272,0.0011314729171910788,0.3700210336672708,0.0910236193352304,1.1584741987597542,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
