Time,Minf,V,V1,V2,Ninf,V3,V4,lambdaN,lambdaN_bar,Iapp,gL,VL,gCa,VCa,gK,N,VK,C,musclefiber
1.22,0.0033361445407300017,-32.74698309491281,10.0,15.0,0.012383931770301504,-1.0,14.5,0.11076628515128253,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.001705372978969634,-70.0,20.0,1.0
1.23,0.00339577401106389,-32.61366504224686,10.0,15.0,0.012610864440582126,-1.0,14.5,0.11036079974885125,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0017172984222120252,-70.0,20.0,1.0
1.24,0.0034564100512117224,-32.48046791573431,10.0,15.0,0.012841690083051194,-1.0,14.5,0.10995801134261897,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0017294191738165816,-70.0,20.0,1.0
1.25,0.003518068629153104,-32.34739139951986,10.0,15.0,0.013076470041645138,-1.0,14.5,0.10955790415912892,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0017417378625857677,-70.0,20.0,1.0
1.26,0.003580765949906306,-32.21443517546552,10.0,15.0,0.0133152665108896,-1.0,14.5,0.10916046254065626,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0017542571507138593,-70.0,20.0,1.0
1.27,0.0036445184588119184,-32.08159892313179,10.0,15.0,0.013558142544957075,-1.0,14.5,0.10876567094437765,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0017669797340256854,-70.0,20.0,1.0
1.28,0.0037093428448583543,-31.948882319758873,10.0,15.0,0.013805162066745313,-1.0,14.5,0.10837351394154895,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0017799083422153725,-70.0,20.0,1.0
1.29,0.003775256044050046,-31.816285040247816,10.0,15.0,0.01405638987697222,-1.0,14.5,0.10798397621669076,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0017930457390850866,-70.0,20.0,1.0
1.3,0.0038422752428189377,-31.683806757141763,10.0,15.0,0.014311891663285892,-1.0,14.5,0.10759704256678228,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0018063947227837766,-70.0,20.0,1.0
1.31,0.003910417881479278,-31.55144714060711,10.0,15.0,0.014571734009386161,-1.0,14.5,0.10721269790046263,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0018199581260459174,-70.0,20.0,1.0
1.32,0.003979701672344238,-31.419205830758358,10.0,15.0,0.014835984459908802,-1.0,14.5,0.10683092715763104,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0018337391644920008,-70.0,20.0,1.0
1.33,0.004050144572381509,-31.287082497465022,10.0,15.0,0.015104711411774108,-1.0,14.5,0.1064517154821876,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0018477406839464202,-70.0,20.0,1.0
1.34,0.004121764801833738,-31.155076810163443,10.0,15.0,0.015377984180616144,-1.0,14.5,0.10607504813272024,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0018619655403650538,-70.0,20.0,1.0
1.35,0.004194580854165464,-31.023188426319667,10.0,15.0,0.01565587303400534,-1.0,14.5,0.10570091044899536,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0018764167450346927,-70.0,20.0,1.0
1.36,0.004268611494979702,-30.891417000622223,10.0,15.0,0.015938449182408998,-1.0,14.5,0.10532928787789184,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0018910973488817466,-70.0,20.0,1.0
1.37,0.004343875765774052,-30.759762184949395,10.0,15.0,0.016225784788420794,-1.0,14.5,0.10496016597263275,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0019060104428862456,-70.0,20.0,1.0
1.3800000000000001,0.004420392987746102,-30.62822362833649,10.0,15.0,0.01651795297598413,-1.0,14.5,0.1045935303920255,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0019211591584958408,-70.0,20.0,1.0
1.3900000000000001,0.004498182765648007,-30.496800976943096,10.0,15.0,0.016815027839605146,-1.0,14.5,0.1042293668997105,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0019365466680398057,-70.0,20.0,1.0
1.4000000000000001,0.0045772649916914765,-30.365493874020363,10.0,15.0,0.01711708445355159,-1.0,14.5,0.10386766136341814,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0019521761851430382,-70.0,20.0,1.0
1.41,0.004657659849503448,-30.234301959878255,10.0,15.0,0.017424198881033415,-1.0,14.5,0.1035083997542339,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.001968050965140061,-70.0,20.0,1.0
1.42,0.004739387818133101,-30.103224871852824,10.0,15.0,0.01773644818336123,-1.0,14.5,0.10315156814587191,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0019841743054890247,-70.0,20.0,1.0
1.43,0.0048224696863261585,-29.97226222830992,10.0,15.0,0.018053910468112055,-1.0,14.5,0.10279715267088335,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0020005497277745792,-70.0,20.0,1.0
1.44,0.00490692653239988,-29.84141366720658,10.0,15.0,0.018376664805626497,-1.0,14.5,0.10244513962473968,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002017180539105435,-70.0,20.0,1.0
1.45,0.004992779745987941,-29.71067881762608,10.0,15.0,0.01870479130523295,-1.0,14.5,0.10209551538751009,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0020340701559510657,-70.0,20.0,1.0
1.46,0.005080051030248001,-29.58005730320733,10.0,15.0,0.019038371116592123,-1.0,14.5,0.10174826643280746,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0020512220651729596,-70.0,20.0,1.0
1.47,0.005168762404764382,-29.449548744309947,10.0,15.0,0.019377486433435398,-1.0,14.5,0.10140337933307733,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0020686397994384366,-70.0,20.0,1.0
1.48,0.005258936209892151,-29.319152757975502,10.0,15.0,0.019722220502550958,-1.0,14.5,0.10106084075891374,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002086326937702769,-70.0,20.0,1.0
1.49,0.005350595111158096,-29.18886895788883,10.0,15.0,0.020072657632717428,-1.0,14.5,0.1007206374783831,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0021042871056913006,-70.0,20.0,1.0
1.5,0.005443762103719441,-29.058696954339283,10.0,15.0,0.020428883203579218,-1.0,14.5,0.1003827563563562,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0021225239763815675,-70.0,20.0,1.0
1.51,0.005538460516880339,-28.928636354182025,10.0,15.0,0.020790983674458086,-1.0,14.5,0.10004718435384824,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002141041270485418,-70.0,20.0,1.0
1.52,0.00563471401866783,-28.798686760799303,10.0,15.0,0.021159046593095143,-1.0,14.5,0.09971390852736677,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0021598427569311353,-70.0,20.0,1.0
1.53,0.005732546620466739,-28.668847774061724,10.0,15.0,0.02153316060431787,-1.0,14.5,0.09938291602826763,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0021789322533455535,-70.0,20.0,1.0
1.54,0.005831982685263193,-28.539118985700267,10.0,15.0,0.0219134154721925,-1.0,14.5,0.0990541940905249,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0021983136483192905,-70.0,20.0,1.0
1.55,0.005933046923267071,-28.40949999127161,10.0,15.0,0.022299902053591447,-1.0,14.5,0.09872773006059463,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0022179908449112946,-70.0,20.0,1.0
1.56,0.006035764404691113,-28.279990379552455,10.0,15.0,0.02269271233703879,-1.0,14.5,0.09840351136985476,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0022379678112873155,-70.0,20.0,1.0
1.57,0.006140160562306096,-28.15058973561822,10.0,15.0,0.023091939442118792,-1.0,14.5,0.0980815255419655,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002258248566405146,-70.0,20.0,1.0
1.58,0.00624626119638777,-28.021297640805113,10.0,15.0,0.023497677627679403,-1.0,14.5,0.09776176019226812,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0022788371804928907,-70.0,20.0,1.0
1.59,0.006354092479729401,-27.89211367267005,10.0,15.0,0.023910022299928835,-1.0,14.5,0.09744420302718572,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0022997377755376667,-70.0,20.0,1.0
1.6,0.006463680962719598,-27.763037404950527,10.0,15.0,0.02432907002041046,-1.0,14.5,0.09712884184363156,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0023209545257743035,-70.0,20.0,1.0
1.61,0.006575053578485979,-27.634068407524524,10.0,15.0,0.02475491851384859,-1.0,14.5,0.09681566452842502,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002342491658174044,-70.0,20.0,1.0
1.62,0.006688237648105555,-27.505206246370385,10.0,15.0,0.0251876666758582,-1.0,14.5,0.09650465905771481,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0023643534529332448,-70.0,20.0,1.0
1.6300000000000001,0.0068032608858820676,-27.376450483526718,10.0,15.0,0.025627414580509822,-1.0,14.5,0.09619581349640952,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002386544243962078,-70.0,20.0,1.0
1.6400000000000001,0.006920151405921338,-27.24780067571088,10.0,15.0,0.02607426349244002,-1.0,14.5,0.09588911599442775,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002409068426749213,-70.0,20.0,1.0
1.6500000000000001,0.007038937733534478,-27.11925636796503,10.0,15.0,0.026528315896990617,-1.0,14.5,0.09558455477132807,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0024319304935683747,-70.0,20.0,1.0
1.6600000000000001,0.007159648789903272,-26.9908171162269,10.0,15.0,0.026989675427705306,-1.0,14.5,0.09528211816939586,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002455134909636773,-70.0,20.0,1.0
1.67,0.007282313917391481,-26.862482465566597,10.0,15.0,0.027458446948756432,-1.0,14.5,0.09498179460133417,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0024786862330524015,-70.0,20.0,1.0
1.68,0.007406962879154766,-26.734251956834715,10.0,15.0,0.027934736538655858,-1.0,14.5,0.09468357256572948,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002502589078506252,-70.0,20.0,1.0
1.69,0.00753362586485129,-26.606125126618913,10.0,15.0,0.028418651496817826,-1.0,14.5,0.09438744064652299,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0025268481177892713,-70.0,20.0,1.0
1.7,0.007662333496426921,-26.478101507200478,10.0,15.0,0.028910300349917817,-1.0,14.5,0.09409338751248912,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002551468080299329,-70.0,20.0,1.0
1.71,0.007793116833974378,-26.350180626510905,10.0,15.0,0.02940979285803713,-1.0,14.5,0.09380140191672133,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0025764537535481755,-70.0,20.0,1.0
1.72,0.007926007381668376,-26.22236200808846,10.0,15.0,0.02991724002058338,-1.0,14.5,0.09351147269612482,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0026018099836684076,-70.0,20.0,1.0
1.73,0.008061037093776646,-26.094645171034756,10.0,15.0,0.030432754081976265,-1.0,14.5,0.09322358877091648,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0026275416759204283,-70.0,20.0,1.0
1.74,0.00819823838074868,-25.967029629971314,10.0,15.0,0.030956448537088233,-1.0,14.5,0.09293773914413174,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002653653795199411,-70.0,20.0,1.0
1.75,0.008337644121590049,-25.839514889364743,10.0,15.0,0.03148843816011743,-1.0,14.5,0.09265391288864355,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0026801514102906656,-70.0,20.0,1.0
1.76,0.008479287673394176,-25.712100441018315,10.0,15.0,0.03202883902201148,-1.0,14.5,0.09237209914164297,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002707039713525969,-70.0,20.0,1.0
1.77,0.00862320284193957,-25.58478579605748,10.0,15.0,0.03257776835879789,-1.0,14.5,0.09209228717489869,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0027343237724696545,-70.0,20.0,1.0
1.78,0.00876942392734631,-25.45757044907795,10.0,15.0,0.03313534472571178,-1.0,14.5,0.09181446631466793,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002762008808608522,-70.0,20.0,1.0
1.79,0.008917985717885657,-25.33045388981565,10.0,15.0,0.033701687952852055,-1.0,14.5,0.09153862596740264,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0027901001068616335,-70.0,20.0,1.0
1.8,0.009068923496579562,-25.20343560309656,10.0,15.0,0.03427691914902148,-1.0,14.5,0.09126475561929336,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002818603016139892,-70.0,20.0,1.0
1.81,0.009222273047885643,-25.076515068786485,10.0,15.0,0.03486116070524653,-1.0,14.5,0.09099284483582006,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0028475229499056163,-70.0,20.0,1.0
1.82,0.009378070664467941,-24.949691761740855,10.0,15.0,0.035454536297962747,-1.0,14.5,0.09072288326131019,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002876865386732114,-70.0,20.0,1.0
1.83,0.009536353154054766,-24.822965151754534,10.0,15.0,0.03605717089185323,-1.0,14.5,0.09045486061850382,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002906635870863259,-70.0,20.0,1.0
1.84,0.009697157846384585,-24.696334703511617,10.0,15.0,0.03666919074232666,-1.0,14.5,0.09018876670812559,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002936840012773067,-70.0,20.0,1.0
1.85,0.009860522600240618,-24.569799876535217,10.0,15.0,0.03729072339762168,-1.0,14.5,0.08992459140846376,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.00296748348972527,-70.0,20.0,1.0
1.86,0.010026485824402909,-24.443360114689472,10.0,15.0,0.03792189775309923,-1.0,14.5,0.0896623246533553,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.002998572116136892,-70.0,20.0,1.0
1.87,0.01019508647220152,-24.317014856395236,10.0,15.0,0.038562844004323193,-1.0,14.5,0.08940195645356801,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0030301117755491594,-70.0,20.0,1.0
1.8800000000000001,0.010366364020705399,-24.190763555177618,10.0,15.0,0.03921369354111326,-1.0,14.5,0.08914347693843966,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.003062108283569252,-70.0,20.0,1.0
1.8900000000000001,0.010540358520673754,-24.064605647375252,10.0,15.0,0.0398745791098169,-1.0,14.5,0.08888687628875544,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.003094567603835624,-70.0,20.0,1.0
1.9000000000000001,0.010717110588942647,-23.938540563718025,10.0,15.0,0.04054563475585665,-1.0,14.5,0.08863214476057092,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0031274957708889864,-70.0,20.0,1.0
1.9100000000000001,0.010896661416056053,-23.81256772926872,10.0,15.0,0.04122699582344308,-1.0,14.5,0.08837927268482763,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.003160898890786332,-70.0,20.0,1.0
1.92,0.011079052773995346,-23.686686563364667,10.0,15.0,0.04191879895481765,-1.0,14.5,0.08812825046697588,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.003194783141714972,-70.0,20.0,1.0
1.93,0.011264327024007592,-23.560896479559375,10.0,15.0,0.04262118208900978,-1.0,14.5,0.08787906858660478,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0032291547746065683,-70.0,20.0,1.0
1.94,0.011452527124534428,-23.435196885564203,10.0,15.0,0.0433342844600933,-1.0,14.5,0.08763171759707927,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0032640201137511607,-70.0,20.0,1.0
1.95,0.011643696639241918,-23.309587183190004,10.0,15.0,0.04405824659492358,-1.0,14.5,0.08738618812518421,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0032993855574112046,-70.0,20.0,1.0
1.96,0.01183787974515299,-23.184066768288755,10.0,15.0,0.044793210310340836,-1.0,14.5,0.08714247087077553,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0033352575784355992,-70.0,20.0,1.0
1.97,0.0120351212632121,-23.058635016611007,10.0,15.0,0.04553931879425899,-1.0,14.5,0.08690055657936627,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.003371642772735231,-70.0,20.0,1.0
1.98,0.012235466630040714,-22.933291307589634,10.0,15.0,0.04629671646322692,-1.0,14.5,0.08666043608822242,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.003408547778875865,-70.0,20.0,1.0
1.99,0.012438961902542511,-22.80803502587243,10.0,15.0,0.04706554894356868,-1.0,14.5,0.08642210032841699,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0034459792732857365,-70.0,20.0,1.0
2.0,0.012645653798918688,-22.68286554085873,10.0,15.0,0.047845963189019236,-1.0,14.5,0.08618554028534511,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.003483944040210705,-70.0,20.0,1.0
2.0100000000000002,0.012855589693541947,-22.557782215502424,10.0,15.0,0.048638107422814325,-1.0,14.5,0.08595074701556957,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0035224489422153054,-70.0,20.0,1.0
2.02,0.013068817625774387,-22.432784406245574,10.0,15.0,0.04944213113148943,-1.0,14.5,0.08571771164651007,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0035615009208240424,-70.0,20.0,1.0
2.0300000000000002,0.013285386308898417,-22.307871462952026,10.0,15.0,0.05025818505802726,-1.0,14.5,0.0854864253761396,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0036011069971626937,-70.0,20.0,1.0
2.04,0.013505345139161407,-22.183042728841063,10.0,15.0,0.05108642119433293,-1.0,14.5,0.08525687947268835,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0036412742725995943,-70.0,20.0,1.0
2.05,0.013728744204934362,-22.058297540421005,10.0,15.0,0.0519269927730186,-1.0,14.5,0.08502906527435454,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.003682009929386946,-70.0,20.0,1.0
2.06,0.013955634295987063,-21.933635227422833,10.0,15.0,0.05278005425847748,-1.0,14.5,0.08480297418902258,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0037233212313021063,-70.0,20.0,1.0
2.07,0.014186066912879547,-21.80905511273385,10.0,15.0,0.05364576133722676,-1.0,14.5,0.08457859769398843,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0037652155242888815,-70.0,20.0,1.0
2.08,0.014420094312361464,-21.684556493391757,10.0,15.0,0.05452427104217017,-1.0,14.5,0.08435592730193636,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.00380770023498003,-70.0,20.0,1.0
2.09,0.014657769442616542,-21.560138680657897,10.0,15.0,0.055415741461975254,-1.0,14.5,0.08413495463289862,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.003850782875829048,-70.0,20.0,1.0
2.1,0.01489914598697889,-21.435800980946826,10.0,15.0,0.05632033185693158,-1.0,14.5,0.08391567137927988,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.003894471043625462,-70.0,20.0,1.0
2.11,0.01514427839096899,-21.31154268694802,10.0,15.0,0.05723820271049024,-1.0,14.5,0.08369806929009879,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.003938772419150294,-70.0,20.0,1.0
2.12,0.015393221860375506,-21.18736308397003,10.0,15.0,0.05816951567089895,-1.0,14.5,0.08348214018226616,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.003983694768534536,-70.0,20.0,1.0
2.13,0.015646032371432528,-21.063261449865745,10.0,15.0,0.05911443353693813,-1.0,14.5,0.08326787594034983,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004029245943899497,-70.0,20.0,1.0
2.14,0.015902766681124336,-20.939237054957555,10.0,15.0,0.06007312024278988,-1.0,14.5,0.08305526851634722,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004075433883997164,-70.0,20.0,1.0
2.15,0.01616348233761894,-20.815289161962628,10.0,15.0,0.06104574084201536,-1.0,14.5,0.08284430992946504,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004122266614850555,-70.0,20.0,1.0
2.16,0.016428237690831404,-20.691417025918074,10.0,15.0,0.062032461490620916,-1.0,14.5,0.08263499226590662,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004169752250394078,-70.0,20.0,1.0
2.17,0.016697091903117856,-20.56761989410622,10.0,15.0,0.06303344942918793,-1.0,14.5,0.08242730767866671,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.00421789899311388,-70.0,20.0,1.0
2.18,0.016970104960101817,-20.443897005979757,10.0,15.0,0.06404887296404649,-1.0,14.5,0.0822212483873333,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004266715134688214,-70.0,20.0,1.0
2.19,0.017247337860488043,-20.320247513946963,10.0,15.0,0.06507890211162803,-1.0,14.5,0.08201680654752469,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0043162088469619,-70.0,20.0,1.0
2.2,0.017528852189739208,-20.196670680034906,10.0,15.0,0.06612370695149494,-1.0,14.5,0.0818139745772001,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004366388703805021,-70.0,20.0,1.0
2.21,0.017814710454704008,-20.0731657281091,10.0,15.0,0.06718345880796961,-1.0,14.5,0.08161274490962439,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004417263290436615,-70.0,20.0,1.0
2.22,0.018104976057230382,-19.94973186200891,10.0,15.0,0.06825833008622778,-1.0,14.5,0.08141311002435776,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004468841252309437,-70.0,20.0,1.0
2.23,0.01839971327937051,-19.826368277309136,10.0,15.0,0.06934849415055977,-1.0,14.5,0.08121506246673868,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004521131327108293,-70.0,20.0,1.0
2.24,0.018698987295022673,-19.703074161257387,10.0,15.0,0.07045412529929412,-1.0,14.5,0.08101859484775137,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004574142345422706,-70.0,20.0,1.0
2.25,0.019002864181708934,-19.57984869271152,10.0,15.0,0.07157539873859076,-1.0,14.5,0.08082369984389998,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004627883231419541,-70.0,20.0,1.0
2.2600000000000002,0.01931141093249028,-19.456691042077008,10.0,15.0,0.07271249055507939,-1.0,14.5,0.08063037019708902,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004682363003515673,-70.0,20.0,1.0
2.27,0.01962469546801937,-19.33360037124439,10.0,15.0,0.0738655776873185,-1.0,14.5,0.08043859871451006,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004737590775050612,-70.0,20.0,1.0
2.2800000000000002,0.019942786648731392,-19.210575833526644,10.0,15.0,0.07503483789604987,-1.0,14.5,0.08024837826853494,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0047935757549591685,-70.0,20.0,1.0
2.29,0.020265754287173643,-19.08761657359662,10.0,15.0,0.07622044973322417,-1.0,14.5,0.08005970179661527,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004850327248444084,-70.0,20.0,1.0
2.3000000000000003,0.020593669160474337,-18.964721727424408,10.0,15.0,0.07742259250977279,-1.0,14.5,0.07987256230118826,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004907854657648689,-70.0,20.0,1.0
2.31,0.020926603022950463,-18.841890422214803,10.0,15.0,0.07864144626209968,-1.0,14.5,0.07968695284958903,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.004966167482329536,-70.0,20.0,1.0
2.32,0.021264628618855863,-18.719121776344654,10.0,15.0,0.07987719171727048,-1.0,14.5,0.07950286657396906,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.005025275320529064,-70.0,20.0,1.0
2.33,0.021607819695268538,-18.5964148993003,10.0,15.0,0.08113001025687172,-1.0,14.5,0.07932029667122127,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.005085187869248232,-70.0,20.0,1.0
2.34,0.021956251015118666,-18.473768891614984,10.0,15.0,0.0824000838795163,-1.0,14.5,0.0791392364029114,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.005145914925119157,-70.0,20.0,1.0
2.35,0.022309998370356132,-18.35118284480623,10.0,15.0,0.083687595161971,-1.0,14.5,0.07895967909521555,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0052074663850777865,-70.0,20.0,1.0
2.36,0.022669138595258154,-18.22865584131329,10.0,15.0,0.0849927272188793,-1.0,14.5,0.07878161813886445,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.005269852247036515,-70.0,20.0,1.0
